"","sexo","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"62","Hombre","Longaví",31166,40774,52955,62145,77810,1e+05,110000,121200,182325,199108,210000,245000
"63","Hombre","Los Álamos",40578,55796,74970,NA,NA,110000,120000,126250,182325,201160,250000,241000
"64","Hombre","Los Andes",41072,85840,133875,140000,175950,180000,178920,242400,308750,437600,3e+05,409044
"65","Hombre","Los Ángeles",42280,53650,64260,90000,100400,118690,140000,151500,194823,262560,250000,285000
"66","Hombre","Los Vilos",37980,69373,58905,NA,130520,146080,150000,146450,205400,306320,250000,3e+05
"67","Hombre","Lota",48320,64380,64260,80000,108477,120000,131000,136476,221000,240680,263500,280000
"68","Hombre","Machalí",38656,54723,192780,112500,140560,146034,180000,181800,276250,437600,345000,387088
"69","Hombre","Macul",74292,96570,137523,2e+05,195500,182600,296400,222200,276250,273500,4e+05,4e+05
"70","Hombre","Maipú",72480,97850,192780,160000,220880,2e+05,210000,262600,369720,382900,350000,4e+05
"71","Hombre","María Pinto",36240,50431,68368,81000,100400,1e+05,120000,136350,188409,218800,280000,4e+05
"72","Hombre","Mariquina",35640,48285,55692,NA,NA,NA,118000,136350,187850,205400,210000,250000
"73","Hombre","Maullín",39600,58710,60520,102150,117300,91300,138320,141400,184860,240680,2e+05,255500
"74","Hombre","Mejillones",60400,96570,121040,178500,200800,2e+05,197600,252500,369720,382900,4e+05,480000
"75","Hombre","Melipilla",38052,64380,90780,122580,117300,140000,150107,162865,221000,218800,247650,320000
"76","Hombre","Molina",31408,46139,64260,71252,90360,120000,115000,137360,182325,200202,240000,270000
"77","Hombre","Mostazal",41072,64380,NA,81194,100400,120000,150000,141400,205400,273500,235000,3e+05
"78","Hombre","Mulchén",39600,42920,53550,75000,83834,1e+05,115000,128775,184535,205400,210000,250000
"79","Hombre","Natales",38594,64380,83691,107941,151604,146540,161812,161600,287300,307210,3e+05,350000
"80","Hombre","Nogales",42280,73279,121040,99790,136042,150000,140000,181800,221000,298837,247881,3e+05
"81","Hombre","Ñuñoa",177271,194420,214200,4e+05,491960,547800,5e+05,505000,552500,823886,1e+06,709636
"82","Hombre","Osorno",33824,58710,85680,81720,117300,121400,142500,152005,209398,218800,235129,291957
"83","Hombre","Ovalle",36240,64380,75650,81720,100400,120000,138320,141400,198900,226442,250000,274000
"84","Hombre","Paillaco",36240,42920,55692,NA,NA,NA,116500,136350,205400,205400,2e+05,241000
"85","Hombre","Paine",36240,57942,74970,90000,117300,130000,130000,151500,198900,246480,250000,280000
"86","Hombre","Paredones",32779,40774,55692,NA,NA,1e+05,NA,109080,182325,247688,210000,247000
"87","Hombre","Parral",33001,55796,64260,81720,87348,1e+05,115000,150526,182325,205141,205000,241000
"88","Hombre","Pelarco",31408,40774,53550,66000,80822,1e+05,1e+05,136350,177905,196920,210000,250000
"89","Hombre","Pelluhue",31408,35226,55692,NA,73794,1e+05,111639,136350,176800,199108,210000,3e+05
"90","Hombre","Peñaflor",48320,75110,96390,96000,150600,170000,2e+05,189419,276250,284440,3e+05,380000
"91","Hombre","Peñalolén",48320,69830,107100,120000,166320,161557,183583,203741,286330,284440,3e+05,350000
"92","Hombre","Penco",47111,48925,74970,108394,110440,127820,142500,141400,197634,218800,250000,3e+05
"93","Hombre","Pica",49500,75110,74970,173655,156400,150000,160000,181800,265200,237945,280000,320000
"94","Hombre","Pirque",41676,53650,77112,NA,150600,135000,197600,186850,271497,218800,265157,580000
"95","Hombre","Pitrufquén",48320,64380,NA,80000,97750,109560,115000,147325,185640,204442,240000,250000
