"","sexo","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"150","Hombre","Villarrica",75975,111478,152121,147169,164344,150808,230221,205976,330727,317823,305910,374853
"151","Hombre","Viña del Mar",135887,183845,235465,208492,317732,296895,319073,263805,409565,589941,571166,606407
"152","Mujer","Alhué",37302,62344,69833,NA,119160,117553,180519,158665,238998,245962,308349,259686
"153","Mujer","Andacollo",34414,46077,49920,63793,129652,102705,124729,128355,219765,263473,235274,227168
"154","Mujer","Angol",60601,52980,77915,104630,135018,122960,182555,194324,226880,281531,297950,303581
"155","Mujer","Antofagasta",74344,81767,149255,186381,235457,228169,203600,213967,269024,422390,405031,470968
"156","Mujer","Arica",62029,92828,157629,109413,146293,154074,173583,149514,270446,317691,269653,332334
"157","Mujer","Aysén",58855,120181,113018,182828,183726,167737,190663,235305,332624,354170,344778,374760
"158","Mujer","Buin",43332,56876,85412,NA,155532,139933,179363,185418,255661,262325,304909,537661
"159","Mujer","Bulnes",30064,125847,89540,NA,NA,140475,138808,178769,149626,163436,218308,341696
"160","Mujer","Calama",66331,81381,103208,137901,152324,151119,235212,284311,337879,376273,328135,435704
"161","Mujer","Calera",110826,47614,88445,130180,124419,134598,149170,172970,226596,201327,227317,244592
"162","Mujer","Calera de Tango",41053,73815,90096,253480,120902,184680,334188,282058,246544,315649,291994,377472
"163","Mujer","Cartagena",30818,46354,111312,113961,163117,134964,166055,182858,220719,211856,190447,307130
"164","Mujer","Casablanca",28053,222727,101031,68816,129010,114542,127929,182885,281136,320977,213830,207806
"165","Mujer","Castro",47981,75462,150513,NA,NA,169921,214515,194620,233686,367951,280972,365830
"166","Mujer","Cauquenes",36468,70553,82175,107410,112296,154957,129952,130193,211230,193759,284384,302424
"167","Mujer","Cerro Navia",42080,62171,84745,98093,130355,139555,154893,166020,218601,201646,247068,243864
"168","Mujer","Chañaral",46949,71172,86656,152471,125489,168001,149868,174932,274551,296844,262317,348869
"169","Mujer","Chillán",42652,81801,96532,135020,158954,157794,157345,176700,251590,244123,264755,351330
"170","Mujer","Chimbarongo",35450,71925,73569,73458,101097,88850,112115,138234,193282,242556,229375,218654
