"","sex","company_size","geography_name","geography_id","year","weighted_median"
"99","Hombre","Menos de 5","Calbuco",20,2010,227424.463647196
"100","Hombre","Menos de 5","Calbuco",20,2011,236474.445152645
"101","Hombre","Menos de 5","Calbuco",20,2012,157889.736496591
"102","Hombre","Menos de 5","Calbuco",20,2013,149344.709761264
"103","Hombre","Menos de 5","Calbuco",20,2014,200000
"104","Hombre","Menos de 5","Calbuco",20,2015,200759.093107006
"105","Hombre","Menos de 5","Caldera",21,2010,142631.711817934
"106","Hombre","Menos de 5","Caldera",21,2011,241159.969673995
"107","Hombre","Menos de 5","Caldera",21,2012,250000
"108","Hombre","Menos de 5","Caldera",21,2013,282838.512332918
"109","Hombre","Menos de 5","Caldera",21,2014,310606.522709884
"110","Hombre","Menos de 5","Caldera",21,2015,300081.183474654
"111","Hombre","Menos de 5","Calera",22,2010,149912.213238365
"112","Hombre","Menos de 5","Calera",22,2011,153044.601097964
"113","Hombre","Menos de 5","Calera",22,2012,243290.147796261
"114","Hombre","Menos de 5","Calera",22,2013,235047.640385005
"115","Hombre","Menos de 5","Calera",22,2014,297882.287021723
"116","Hombre","Menos de 5","Calera",22,2015,301216.523340846
"117","Hombre","Menos de 5","Calera de Tango",23,2010,600587.19906048
"118","Hombre","Menos de 5","Calera de Tango",23,2011,1406766.48976497
"119","Hombre","Menos de 5","Calera de Tango",23,2012,271517.692591227
"120","Hombre","Menos de 5","Calera de Tango",23,2013,275372.797107999
"121","Hombre","Menos de 5","Calera de Tango",23,2014,202084.5177184
"122","Hombre","Menos de 5","Calera de Tango",23,2015,476879.611035294
"123","Hombre","Menos de 5","Calle Larga",24,2010,123638.372483556
"124","Hombre","Menos de 5","Calle Larga",24,2011,195948.092238634
"125","Hombre","Menos de 5","Calle Larga",24,2012,201124.216734242
"126","Hombre","Menos de 5","Calle Larga",24,2013,200271.125169454
"127","Hombre","Menos de 5","Calle Larga",24,2014,253257.098584012
"128","Hombre","Menos de 5","Calle Larga",24,2015,296965.901230377
"129","Hombre","Menos de 5","Camarones",25,2010,135631.507112791
"130","Hombre","Menos de 5","Camarones",25,2011,87107.7546745815
"131","Hombre","Menos de 5","Camarones",25,2012,102501.805402968
"132","Hombre","Menos de 5","Camarones",25,2013,44059.6475372799
"133","Hombre","Menos de 5","Camiña",26,2011,73540.6660348749
"134","Hombre","Menos de 5","Camiña",26,2012,129054.370530778
"135","Hombre","Menos de 5","Camiña",26,2013,130176.231360145
"136","Hombre","Menos de 5","Camiña",26,2014,150000
"137","Hombre","Menos de 5","Camiña",26,2015,98605.2045255984
"138","Hombre","Menos de 5","Canela",27,2010,167350.696911042
"139","Hombre","Menos de 5","Canela",27,2011,95302.8287397978
"140","Hombre","Menos de 5","Canela",27,2012,200070.617161919
"141","Hombre","Menos de 5","Canela",27,2013,248410.075286012
"142","Hombre","Menos de 5","Canela",27,2014,203868.741471199
"143","Hombre","Menos de 5","Canela",27,2015,180038.236554046
"144","Hombre","Menos de 5","Cañete",28,2010,104910.73398251
"145","Hombre","Menos de 5","Cañete",28,2011,98845.5109931149
"146","Hombre","Menos de 5","Cañete",28,2012,142971.639543382
"147","Hombre","Menos de 5","Cañete",28,2013,116222.473844113
"148","Hombre","Menos de 5","Cañete",28,2014,87107.2822556743
"149","Hombre","Menos de 5","Cañete",28,2015,176790.311935286
"150","Hombre","Menos de 5","Carahue",29,2010,80000
"151","Hombre","Menos de 5","Carahue",29,2011,63437.5545145143
"152","Hombre","Menos de 5","Carahue",29,2012,82519.8930112001
"153","Hombre","Menos de 5","Carahue",29,2013,75016.1465751287
"154","Hombre","Menos de 5","Carahue",29,2014,102168.901035003
"155","Hombre","Menos de 5","Carahue",29,2015,100050.422545801
"156","Hombre","Menos de 5","Cartagena",30,2010,142190.29140191
"157","Hombre","Menos de 5","Cartagena",30,2011,209328.758108489
"158","Hombre","Menos de 5","Cartagena",30,2012,251127.577319587
"159","Hombre","Menos de 5","Cartagena",30,2013,199244.740154648
"160","Hombre","Menos de 5","Cartagena",30,2014,79984.9990624416
"161","Hombre","Menos de 5","Cartagena",30,2015,300081.183474654
"162","Hombre","Menos de 5","Casablanca",31,2010,215271.668978993
"163","Hombre","Menos de 5","Casablanca",31,2011,194376.703957883
"164","Hombre","Menos de 5","Casablanca",31,2012,120541.237113402
"165","Hombre","Menos de 5","Casablanca",31,2014,808338.0708736
"166","Hombre","Menos de 5","Casablanca",31,2015,401629.844259328
"167","Hombre","Menos de 5","Castro",32,2010,115942.142641967
"168","Hombre","Menos de 5","Castro",32,2011,169740.882915807
"169","Hombre","Menos de 5","Castro",32,2012,200000
"170","Hombre","Menos de 5","Castro",32,2013,190000
"171","Hombre","Menos de 5","Castro",32,2014,219647.72629647
"172","Hombre","Menos de 5","Castro",32,2015,250000
"173","Hombre","Menos de 5","Catemu",33,2010,164122.188296525
"174","Hombre","Menos de 5","Catemu",33,2011,199360.722008085
"175","Hombre","Menos de 5","Catemu",33,2012,242509.396229898
"176","Hombre","Menos de 5","Catemu",33,2013,255243.779921273
"177","Hombre","Menos de 5","Catemu",33,2014,301479.946605996
"178","Hombre","Menos de 5","Catemu",33,2015,372548.67666858
"179","Hombre","Menos de 5","Cauquenes",34,2010,150000
"180","Hombre","Menos de 5","Cauquenes",34,2011,149520.541506064
"181","Hombre","Menos de 5","Cauquenes",34,2012,194596.306136637
"182","Hombre","Menos de 5","Cauquenes",34,2013,212357.663430996
"183","Hombre","Menos de 5","Cauquenes",34,2014,201109.492885076
"184","Hombre","Menos de 5","Cauquenes",34,2015,200171.248610273
"185","Hombre","Menos de 5","Cerrillos",35,2010,199998.081919241
"186","Hombre","Menos de 5","Cerrillos",35,2011,250000
"187","Hombre","Menos de 5","Cerrillos",35,2012,232195.812546079
"188","Hombre","Menos de 5","Cerrillos",35,2013,257585.964073129
"189","Hombre","Menos de 5","Cerrillos",35,2014,207317.073170732
"190","Hombre","Menos de 5","Cerrillos",35,2015,231657.328883435
"191","Hombre","Menos de 5","Cerro Navia",36,2010,173862.516602856
"192","Hombre","Menos de 5","Cerro Navia",36,2011,199882.965014444
"193","Hombre","Menos de 5","Cerro Navia",36,2012,166351.716850797
"194","Hombre","Menos de 5","Cerro Navia",36,2013,207944.497932318
"195","Hombre","Menos de 5","Cerro Navia",36,2014,303126.7765776
"196","Hombre","Menos de 5","Cerro Navia",36,2015,268741.527250442
"197","Hombre","Menos de 5","Chañaral",39,2010,240818.374141914
"198","Hombre","Menos de 5","Chañaral",39,2011,201085.272545996
"199","Hombre","Menos de 5","Chañaral",39,2012,291365.788688718
"200","Hombre","Menos de 5","Chañaral",39,2013,330202.697214384
"201","Hombre","Menos de 5","Chañaral",39,2014,188940.380093096
"202","Hombre","Menos de 5","Chañaral",39,2015,350639.202445974
"203","Hombre","Menos de 5","Chanco",38,2010,92967.4129435132
"204","Hombre","Menos de 5","Chanco",38,2011,152053.762600895
"205","Hombre","Menos de 5","Chanco",38,2012,120620.698382987
"206","Hombre","Menos de 5","Chanco",38,2013,199839.181780767
"207","Hombre","Menos de 5","Chanco",38,2014,157874.955948129
