"","sex","work_day","geography_name","geography_id","year","weighted_mean"
"446","Hombre","Parcial","Huasco","p33",2013,166331.931402628
"447","Hombre","Parcial","Huasco","p33",2014,210583.719426224
"448","Hombre","Parcial","Huasco","p33",2015,132919.577363744
"449","Hombre","Parcial","Iquique","p11",2010,256675.506012942
"450","Hombre","Parcial","Iquique","p11",2011,316971.880826441
"451","Hombre","Parcial","Iquique","p11",2012,341248.22990898
"452","Hombre","Parcial","Iquique","p11",2013,291668.679143565
"453","Hombre","Parcial","Iquique","p11",2014,213015.606839248
"454","Hombre","Parcial","Iquique","p11",2015,298299.956595665
"455","Hombre","Parcial","Limarí","p43",2010,233256.29038381
"456","Hombre","Parcial","Limarí","p43",2011,197870.512983626
"457","Hombre","Parcial","Limarí","p43",2012,156072.233226722
"458","Hombre","Parcial","Limarí","p43",2013,172248.873223009
"459","Hombre","Parcial","Limarí","p43",2014,169179.901125804
"460","Hombre","Parcial","Limarí","p43",2015,147732.979603846
"461","Hombre","Parcial","Linares","p74",2010,98416.6747246727
"462","Hombre","Parcial","Linares","p74",2011,105953.921699128
"463","Hombre","Parcial","Linares","p74",2012,97664.460966461
"464","Hombre","Parcial","Linares","p74",2013,107163.925679816
"465","Hombre","Parcial","Linares","p74",2014,153533.093015349
"466","Hombre","Parcial","Linares","p74",2015,153340.044465599
"467","Hombre","Parcial","Llanquihue","p101",2010,236113.299568844
"468","Hombre","Parcial","Llanquihue","p101",2011,159771.829521275
"469","Hombre","Parcial","Llanquihue","p101",2012,174851.725731936
"470","Hombre","Parcial","Llanquihue","p101",2013,180785.607216904
"471","Hombre","Parcial","Llanquihue","p101",2014,163823.627611434
"472","Hombre","Parcial","Llanquihue","p101",2015,187840.54099582
"473","Hombre","Parcial","Los Andes","p53",2010,266657.122961235
"474","Hombre","Parcial","Los Andes","p53",2011,174483.495552539
"475","Hombre","Parcial","Los Andes","p53",2012,338362.884159204
"476","Hombre","Parcial","Los Andes","p53",2013,303853.988486851
"477","Hombre","Parcial","Los Andes","p53",2014,185962.099542711
"478","Hombre","Parcial","Los Andes","p53",2015,261500.89484095
"479","Hombre","Parcial","Magallanes","p121",2010,208658.35405697
"480","Hombre","Parcial","Magallanes","p121",2011,249147.163860412
"481","Hombre","Parcial","Magallanes","p121",2012,137316.589964859
"482","Hombre","Parcial","Magallanes","p121",2013,843766.415037094
"483","Hombre","Parcial","Magallanes","p121",2014,215525.020530625
"484","Hombre","Parcial","Magallanes","p121",2015,318561.205405497
"485","Hombre","Parcial","Maipo","p134",2010,180949.248132174
"486","Hombre","Parcial","Maipo","p134",2011,132270.084897102
"487","Hombre","Parcial","Maipo","p134",2012,148932.955475624
"488","Hombre","Parcial","Maipo","p134",2013,240779.995917456
"489","Hombre","Parcial","Maipo","p134",2014,243406.496604906
"490","Hombre","Parcial","Maipo","p134",2015,214796.307269257
"491","Hombre","Parcial","Malleco","p92",2010,105906.624871863
"492","Hombre","Parcial","Malleco","p92",2011,103532.875440229
"493","Hombre","Parcial","Malleco","p92",2012,150507.466497373
"494","Hombre","Parcial","Malleco","p92",2013,226795.601678725
"495","Hombre","Parcial","Malleco","p92",2014,170000.580288816
"496","Hombre","Parcial","Malleco","p92",2015,200085.028745878
"497","Hombre","Parcial","Marga Marga","p58",2010,365268.734767818
"498","Hombre","Parcial","Marga Marga","p58",2011,214070.607156398
"499","Hombre","Parcial","Marga Marga","p58",2012,207826.314495201
"500","Hombre","Parcial","Marga Marga","p58",2013,236355.219184276
"501","Hombre","Parcial","Marga Marga","p58",2014,274269.435826157
"502","Hombre","Parcial","Marga Marga","p58",2015,265772.434684448
"503","Hombre","Parcial","Melipilla","p135",2010,115921.096917407
"504","Hombre","Parcial","Melipilla","p135",2011,147189.867702393
"505","Hombre","Parcial","Melipilla","p135",2012,159257.866808651
"506","Hombre","Parcial","Melipilla","p135",2013,214188.488752178
"507","Hombre","Parcial","Melipilla","p135",2014,274767.26902848
"508","Hombre","Parcial","Melipilla","p135",2015,239517.524919906
"509","Hombre","Parcial","Ñuble","p84",2010,103665.496722161
"510","Hombre","Parcial","Ñuble","p84",2011,357722.417458681
"511","Hombre","Parcial","Ñuble","p84",2012,268980.279614931
"512","Hombre","Parcial","Ñuble","p84",2013,187707.133789129
"513","Hombre","Parcial","Ñuble","p84",2014,212390.987992216
"514","Hombre","Parcial","Ñuble","p84",2015,179827.812700398
"515","Hombre","Parcial","Osorno","p103",2010,127824.598894586
"516","Hombre","Parcial","Osorno","p103",2011,235326.36453382
"517","Hombre","Parcial","Osorno","p103",2012,181552.102914645
"518","Hombre","Parcial","Osorno","p103",2013,201775.169590081
"519","Hombre","Parcial","Osorno","p103",2014,138102.378880446
"520","Hombre","Parcial","Osorno","p103",2015,190467.989165622
"521","Hombre","Parcial","Parinacota","p152",2010,79519.616103838
"522","Hombre","Parcial","Parinacota","p152",2011,40808
"523","Hombre","Parcial","Parinacota","p152",2012,77119.318255892
"524","Hombre","Parcial","Parinacota","p152",2013,172416.19342077
"525","Hombre","Parcial","Parinacota","p152",2014,118311.144446528
"526","Hombre","Parcial","Parinacota","p152",2015,20000
"527","Hombre","Parcial","Petorca","p54",2010,132070.292442562
"528","Hombre","Parcial","Petorca","p54",2011,150518.093010661
"529","Hombre","Parcial","Petorca","p54",2012,173374.883529509
"530","Hombre","Parcial","Petorca","p54",2013,161290.55848461
"531","Hombre","Parcial","Petorca","p54",2014,189989.253398785
"532","Hombre","Parcial","Petorca","p54",2015,249418.399390069
"533","Hombre","Parcial","Quillota","p55",2010,97853.4527803846
"534","Hombre","Parcial","Quillota","p55",2011,148877.543233037
"535","Hombre","Parcial","Quillota","p55",2012,213610.159269805
"536","Hombre","Parcial","Quillota","p55",2013,162709.507050496
"537","Hombre","Parcial","Quillota","p55",2014,219681.563156827
"538","Hombre","Parcial","Quillota","p55",2015,226795.1812204
"539","Hombre","Parcial","Ranco","p142",2010,84446.4303519509
"540","Hombre","Parcial","Ranco","p142",2011,79128.5199068209
"541","Hombre","Parcial","Ranco","p142",2012,191690.489571261
"542","Hombre","Parcial","Ranco","p142",2013,467043.251012498
"543","Hombre","Parcial","Ranco","p142",2014,183825.349922588
"544","Hombre","Parcial","Ranco","p142",2015,124099.056071456
"545","Hombre","Parcial","San Antonio","p56",2010,164195.347144685
"546","Hombre","Parcial","San Antonio","p56",2011,227013.906148657
"547","Hombre","Parcial","San Antonio","p56",2012,408890.539406627
"548","Hombre","Parcial","San Antonio","p56",2013,207973.36066298
"549","Hombre","Parcial","San Antonio","p56",2014,171521.253280366
"550","Hombre","Parcial","San Antonio","p56",2015,243591.033286189
"551","Hombre","Parcial","San Felipe","p57",2010,159811.931429458
"552","Hombre","Parcial","San Felipe","p57",2011,193482.815424297
"553","Hombre","Parcial","San Felipe","p57",2012,187582.390827293
"554","Hombre","Parcial","San Felipe","p57",2013,402665.715632689
"555","Hombre","Parcial","San Felipe","p57",2014,332895.883645467
"556","Hombre","Parcial","San Felipe","p57",2015,218500.043340501
"557","Hombre","Parcial","Santiago","p131",2010,217383.000414717
"558","Hombre","Parcial","Santiago","p131",2011,248986.602114615
"559","Hombre","Parcial","Santiago","p131",2012,307391.077034289
"560","Hombre","Parcial","Santiago","p131",2013,293979.255212443
"561","Hombre","Parcial","Santiago","p131",2014,316027.247873593
"562","Hombre","Parcial","Santiago","p131",2015,285729.208324587
"563","Hombre","Parcial","Talagante","p136",2010,114537.733597116
"564","Hombre","Parcial","Talagante","p136",2011,130726.75612201
"565","Hombre","Parcial","Talagante","p136",2012,148739.926042708
"566","Hombre","Parcial","Talagante","p136",2013,165655.063570334
"567","Hombre","Parcial","Talagante","p136",2014,191366.939969997
"568","Hombre","Parcial","Talagante","p136",2015,235436.310304053
"569","Hombre","Parcial","Talca","p71",2010,160225.169357001
"570","Hombre","Parcial","Talca","p71",2011,118291.736727103
"571","Hombre","Parcial","Talca","p71",2012,107210.281333266
"572","Hombre","Parcial","Talca","p71",2013,280594.667588356
"573","Hombre","Parcial","Talca","p71",2014,303297.391219901
"574","Hombre","Parcial","Talca","p71",2015,135468.985662791
"575","Hombre","Parcial","Tamarugal","p12",2010,136147.670181502
"576","Hombre","Parcial","Tamarugal","p12",2011,143477.67052648
"577","Hombre","Parcial","Tamarugal","p12",2012,87100.8258422988
"578","Hombre","Parcial","Tamarugal","p12",2013,333692.014127317
"579","Hombre","Parcial","Tamarugal","p12",2014,232238.4616122
"580","Hombre","Parcial","Tamarugal","p12",2015,237122.304249
"581","Hombre","Parcial","Tierra del Fuego","p123",2013,250000
"582","Hombre","Parcial","Tierra del Fuego","p123",2014,395268.96540315
"583","Hombre","Parcial","Tocopilla","p23",2010,103697.768574617
"584","Hombre","Parcial","Tocopilla","p23",2011,50241.660348749
"585","Hombre","Parcial","Tocopilla","p23",2012,703157.216494845
"586","Hombre","Parcial","Tocopilla","p23",2015,129604.61447942
"587","Hombre","Parcial","Última Esperanza","p124",2010,210205.519671168
"588","Hombre","Parcial","Última Esperanza","p124",2011,200029.996519364
"589","Hombre","Parcial","Última Esperanza","p124",2012,143302.386340521
"590","Hombre","Parcial","Última Esperanza","p124",2013,284003.138976396
"591","Hombre","Parcial","Última Esperanza","p124",2014,428917.052772444
"592","Hombre","Parcial","Última Esperanza","p124",2015,325000
"593","Hombre","Parcial","Valdivia","p141",2010,119689.894697682
"594","Hombre","Parcial","Valdivia","p141",2011,130772.707030964
"595","Hombre","Parcial","Valdivia","p141",2012,204650.329256962
"596","Hombre","Parcial","Valdivia","p141",2013,197352.146935473
"597","Hombre","Parcial","Valdivia","p141",2014,155050.439022926
"598","Hombre","Parcial","Valdivia","p141",2015,223174.721718014
"599","Hombre","Parcial","Valparaíso","p51",2010,185457.898820413
"600","Hombre","Parcial","Valparaíso","p51",2011,199889.202808585
"601","Hombre","Parcial","Valparaíso","p51",2012,180800.950700313
"602","Hombre","Parcial","Valparaíso","p51",2013,222891.804302669
"603","Hombre","Parcial","Valparaíso","p51",2014,309150.492687267
"604","Hombre","Parcial","Valparaíso","p51",2015,310254.474582771
"605","Hombre","Parcial",NA,NA,2010,84283.6141804956
"606","Hombre","Parcial",NA,NA,2011,206350.41573129
"607","Hombre","Parcial",NA,NA,2012,69424.2804928781
"608","Mujer","Completa","Antofagasta","p21",2010,385684.001492408
"609","Mujer","Completa","Antofagasta","p21",2011,384425.957334665
"610","Mujer","Completa","Antofagasta","p21",2012,452103.114413236
"611","Mujer","Completa","Antofagasta","p21",2013,454814.516941184
"612","Mujer","Completa","Antofagasta","p21",2014,479055.908589753
"613","Mujer","Completa","Antofagasta","p21",2015,541002.645807704
"614","Mujer","Completa","Arauco","p82",2010,232471.266817821
"615","Mujer","Completa","Arauco","p82",2011,238548.996899038
"616","Mujer","Completa","Arauco","p82",2012,233621.896030054
"617","Mujer","Completa","Arauco","p82",2013,280759.404524252
"618","Mujer","Completa","Arauco","p82",2014,330893.778848356
"619","Mujer","Completa","Arauco","p82",2015,296932.00783856
"620","Mujer","Completa","Arica","p151",2010,293311.497647443
"621","Mujer","Completa","Arica","p151",2011,283369.632328181
"622","Mujer","Completa","Arica","p151",2012,340480.691762414
"623","Mujer","Completa","Arica","p151",2013,408274.834138392
"624","Mujer","Completa","Arica","p151",2014,391964.345133279
"625","Mujer","Completa","Arica","p151",2015,433456.816716834
"626","Mujer","Completa","Aysén","p112",2010,354468.28304523
"627","Mujer","Completa","Aysén","p112",2011,384092.789145757
"628","Mujer","Completa","Aysén","p112",2012,439566.14946528
"629","Mujer","Completa","Aysén","p112",2013,425680.532432414
"630","Mujer","Completa","Aysén","p112",2014,449293.259478279
"631","Mujer","Completa","Aysén","p112",2015,575045.38497409
"632","Mujer","Completa","Bíobío","p83",2010,276296.645954009
"633","Mujer","Completa","Bíobío","p83",2011,252098.203917082
"634","Mujer","Completa","Bíobío","p83",2012,298262.028838507
"635","Mujer","Completa","Bíobío","p83",2013,312609.58692359
"636","Mujer","Completa","Bíobío","p83",2014,353545.675963176
"637","Mujer","Completa","Bíobío","p83",2015,429839.225255351
"638","Mujer","Completa","Cachapoal","p61",2010,280447.529782868
"639","Mujer","Completa","Cachapoal","p61",2011,314981.517249245
"640","Mujer","Completa","Cachapoal","p61",2012,347316.683120708
"641","Mujer","Completa","Cachapoal","p61",2013,350137.804279392
"642","Mujer","Completa","Cachapoal","p61",2014,371327.31500624
"643","Mujer","Completa","Cachapoal","p61",2015,393476.481415881
"644","Mujer","Completa","Capitán Prat","p113",2010,506284.763719684
"645","Mujer","Completa","Capitán Prat","p113",2011,359419.732399989
"646","Mujer","Completa","Capitán Prat","p113",2012,432067.302350909
"647","Mujer","Completa","Capitán Prat","p113",2013,358833.333333333
"648","Mujer","Completa","Capitán Prat","p113",2014,405800
"649","Mujer","Completa","Cardenal Caro","p62",2010,228411.14455371
"650","Mujer","Completa","Cardenal Caro","p62",2011,250545.54255908
"651","Mujer","Completa","Cardenal Caro","p62",2012,296490.31587708
"652","Mujer","Completa","Cardenal Caro","p62",2013,344658.736674731
"653","Mujer","Completa","Cardenal Caro","p62",2014,336493.625848656
"654","Mujer","Completa","Cardenal Caro","p62",2015,302508.6464013
"655","Mujer","Completa","Cauquenes","p72",2010,186865.583280303
"656","Mujer","Completa","Cauquenes","p72",2011,204344.860396027
"657","Mujer","Completa","Cauquenes","p72",2012,215149.718878283
"658","Mujer","Completa","Cauquenes","p72",2013,270084.70080436
"659","Mujer","Completa","Cauquenes","p72",2014,264178.743584754
"660","Mujer","Completa","Cauquenes","p72",2015,309977.293988937
"661","Mujer","Completa","Cautín","p91",2010,285278.43632627
"662","Mujer","Completa","Cautín","p91",2011,277521.032840385
"663","Mujer","Completa","Cautín","p91",2012,356672.26324527
"664","Mujer","Completa","Cautín","p91",2013,363119.706191777
"665","Mujer","Completa","Cautín","p91",2014,399395.849240534
"666","Mujer","Completa","Cautín","p91",2015,442054.52353397
"667","Mujer","Completa","Chacabuco","p133",2010,277852.842184235
"668","Mujer","Completa","Chacabuco","p133",2011,430830.353353467
"669","Mujer","Completa","Chacabuco","p133",2012,556442.244772665
"670","Mujer","Completa","Chacabuco","p133",2013,363488.892179518
"671","Mujer","Completa","Chacabuco","p133",2014,370275.543236292
"672","Mujer","Completa","Chacabuco","p133",2015,357262.033312166
"673","Mujer","Completa","Chañaral","p32",2010,266719.009012349
"674","Mujer","Completa","Chañaral","p32",2011,353573.680662502
"675","Mujer","Completa","Chañaral","p32",2012,366347.83745007
"676","Mujer","Completa","Chañaral","p32",2013,440148.870140038
"677","Mujer","Completa","Chañaral","p32",2014,363766.359777455
"678","Mujer","Completa","Chañaral","p32",2015,534927.061216335
"679","Mujer","Completa","Chiloé","p102",2010,319530.884055273
"680","Mujer","Completa","Chiloé","p102",2011,286513.849874604
"681","Mujer","Completa","Chiloé","p102",2012,357313.85215065
"682","Mujer","Completa","Chiloé","p102",2013,421116.87250023
"683","Mujer","Completa","Chiloé","p102",2014,409136.877138009
"684","Mujer","Completa","Chiloé","p102",2015,395986.301850933
"685","Mujer","Completa","Choapa","p42",2010,304279.482774239
"686","Mujer","Completa","Choapa","p42",2011,346870.946958758
"687","Mujer","Completa","Choapa","p42",2012,391709.268750899
"688","Mujer","Completa","Choapa","p42",2013,352560.475374963
"689","Mujer","Completa","Choapa","p42",2014,370664.058412664
"690","Mujer","Completa","Choapa","p42",2015,389739.47920814
"691","Mujer","Completa","Colchagua","p63",2010,256492.083573313
"692","Mujer","Completa","Colchagua","p63",2011,278606.173325011
"693","Mujer","Completa","Colchagua","p63",2012,296712.837484045
"694","Mujer","Completa","Colchagua","p63",2013,326726.527438783
"695","Mujer","Completa","Colchagua","p63",2014,322294.755223193
"696","Mujer","Completa","Colchagua","p63",2015,335620.101020674
"697","Mujer","Completa","Concepción","p81",2010,332997.553541559
"698","Mujer","Completa","Concepción","p81",2011,327134.889277025
"699","Mujer","Completa","Concepción","p81",2012,347029.591321749
"700","Mujer","Completa","Concepción","p81",2013,345974.332272127
"701","Mujer","Completa","Concepción","p81",2014,364304.366057163
"702","Mujer","Completa","Concepción","p81",2015,390929.462781105
"703","Mujer","Completa","Copiapó","p31",2010,352134.437095517
"704","Mujer","Completa","Copiapó","p31",2011,422921.863713595
"705","Mujer","Completa","Copiapó","p31",2012,371404.927270327
"706","Mujer","Completa","Copiapó","p31",2013,464817.31631658
"707","Mujer","Completa","Copiapó","p31",2014,505508.407390519
"708","Mujer","Completa","Copiapó","p31",2015,479876.913409076
"709","Mujer","Completa","Cordillera","p152",2010,322822.710765902
"710","Mujer","Completa","Cordillera","p152",2011,347924.404988181
"711","Mujer","Completa","Cordillera","p152",2012,420316.476609484
"712","Mujer","Completa","Cordillera","p152",2013,408430.485688284
"713","Mujer","Completa","Cordillera","p152",2014,462173.939724695
"714","Mujer","Completa","Cordillera","p152",2015,510114.166476829
"715","Mujer","Completa","Coyhaique","p111",2010,390540.286202595
"716","Mujer","Completa","Coyhaique","p111",2011,431447.33026449
"717","Mujer","Completa","Coyhaique","p111",2012,394930.593771641
"718","Mujer","Completa","Coyhaique","p111",2013,407998.735093796
"719","Mujer","Completa","Coyhaique","p111",2014,492616.577176525
"720","Mujer","Completa","Coyhaique","p111",2015,614392.77705687
"721","Mujer","Completa","Curicó","p73",2010,256424.600026563
"722","Mujer","Completa","Curicó","p73",2011,265788.669894474
"723","Mujer","Completa","Curicó","p73",2012,263132.313035167
"724","Mujer","Completa","Curicó","p73",2013,291724.338226209
"725","Mujer","Completa","Curicó","p73",2014,315112.206615841
"726","Mujer","Completa","Curicó","p73",2015,391548.724203437
"727","Mujer","Completa","El Loa","p22",2010,363440.191478662
"728","Mujer","Completa","El Loa","p22",2011,492380.344157135
"729","Mujer","Completa","El Loa","p22",2012,521196.329890257
"730","Mujer","Completa","El Loa","p22",2013,502973.036407264
"731","Mujer","Completa","El Loa","p22",2014,634015.271456046
"732","Mujer","Completa","El Loa","p22",2015,662804.514506576
"733","Mujer","Completa","Elqui","p41",2010,378441.853796227
"734","Mujer","Completa","Elqui","p41",2011,307692.145116319
"735","Mujer","Completa","Elqui","p41",2012,386137.312053514
"736","Mujer","Completa","Elqui","p41",2013,389383.042260654
"737","Mujer","Completa","Elqui","p41",2014,440023.669114733
"738","Mujer","Completa","Elqui","p41",2015,450459.419684907
"739","Mujer","Completa","General Carrera","p114",2010,429269.010597695
"740","Mujer","Completa","General Carrera","p114",2011,704146.954836016
"741","Mujer","Completa","General Carrera","p114",2012,729410.492689518
"742","Mujer","Completa","General Carrera","p114",2013,595687.944615198
"743","Mujer","Completa","General Carrera","p114",2014,363737.390567813
"744","Mujer","Completa","General Carrera","p114",2015,443951.18334522
"745","Mujer","Completa","Huasco","p33",2010,260224.40334675
"746","Mujer","Completa","Huasco","p33",2011,272368.615028958
"747","Mujer","Completa","Huasco","p33",2012,295562.191405042
"748","Mujer","Completa","Huasco","p33",2013,266821.190248402
"749","Mujer","Completa","Huasco","p33",2014,304563.531868559
"750","Mujer","Completa","Huasco","p33",2015,377225.840696623
"751","Mujer","Completa","Iquique","p11",2010,368255.634947526
"752","Mujer","Completa","Iquique","p11",2011,416037.220461546
"753","Mujer","Completa","Iquique","p11",2012,426627.210281333
"754","Mujer","Completa","Iquique","p11",2013,485671.964818713
"755","Mujer","Completa","Iquique","p11",2014,496843.388108215
"756","Mujer","Completa","Iquique","p11",2015,532840.647475278
"757","Mujer","Completa","Limarí","p43",2010,239387.375837617
"758","Mujer","Completa","Limarí","p43",2011,257757.95224522
"759","Mujer","Completa","Limarí","p43",2012,265288.598370056
"760","Mujer","Completa","Limarí","p43",2013,267124.40372924
"761","Mujer","Completa","Limarí","p43",2014,332280.060677205
"762","Mujer","Completa","Limarí","p43",2015,342334.288262635
"763","Mujer","Completa","Linares","p74",2010,225663.83260671
"764","Mujer","Completa","Linares","p74",2011,268736.4211093
"765","Mujer","Completa","Linares","p74",2012,310248.737677572
"766","Mujer","Completa","Linares","p74",2013,289442.08099955
"767","Mujer","Completa","Linares","p74",2014,318541.006399797
"768","Mujer","Completa","Linares","p74",2015,334101.082363341
"769","Mujer","Completa","Llanquihue","p101",2010,276180.95445469
"770","Mujer","Completa","Llanquihue","p101",2011,378248.323235728
"771","Mujer","Completa","Llanquihue","p101",2012,392238.063202839
"772","Mujer","Completa","Llanquihue","p101",2013,361757.838892561
"773","Mujer","Completa","Llanquihue","p101",2014,423422.902625987
"774","Mujer","Completa","Llanquihue","p101",2015,470862.743372148
"775","Mujer","Completa","Los Andes","p53",2010,289285.540877696
"776","Mujer","Completa","Los Andes","p53",2011,362297.496847626
"777","Mujer","Completa","Los Andes","p53",2012,331750.708766748
"778","Mujer","Completa","Los Andes","p53",2013,352978.412524411
"779","Mujer","Completa","Los Andes","p53",2014,381927.319206768
"780","Mujer","Completa","Los Andes","p53",2015,407617.38830769
"781","Mujer","Completa","Magallanes","p121",2010,426717.323839042
"782","Mujer","Completa","Magallanes","p121",2011,477114.714298379
"783","Mujer","Completa","Magallanes","p121",2012,583867.651290676
"784","Mujer","Completa","Magallanes","p121",2013,630263.853037447
"785","Mujer","Completa","Magallanes","p121",2014,579999.568507283
"786","Mujer","Completa","Magallanes","p121",2015,656003.501738361
"787","Mujer","Completa","Maipo","p134",2010,316840.828163995
"788","Mujer","Completa","Maipo","p134",2011,313022.258666545
"789","Mujer","Completa","Maipo","p134",2012,324615.464958123
"790","Mujer","Completa","Maipo","p134",2013,393698.394753789
"791","Mujer","Completa","Maipo","p134",2014,420145.003510877
"792","Mujer","Completa","Maipo","p134",2015,418031.515499188
"793","Mujer","Completa","Malleco","p92",2010,266747.73034838
"794","Mujer","Completa","Malleco","p92",2011,260482.462811214
"795","Mujer","Completa","Malleco","p92",2012,281685.330522342
"796","Mujer","Completa","Malleco","p92",2013,298990.692063527
"797","Mujer","Completa","Malleco","p92",2014,312648.558115188
"798","Mujer","Completa","Malleco","p92",2015,330342.766081028
"799","Mujer","Completa","Marga Marga","p58",2010,283881.207531879
"800","Mujer","Completa","Marga Marga","p58",2011,289099.05637831
"801","Mujer","Completa","Marga Marga","p58",2012,339948.02331412
"802","Mujer","Completa","Marga Marga","p58",2013,377402.602131388
"803","Mujer","Completa","Marga Marga","p58",2014,439479.836481858
"804","Mujer","Completa","Marga Marga","p58",2015,391235.907440141
"805","Mujer","Completa","Melipilla","p135",2010,271215.219640291
"806","Mujer","Completa","Melipilla","p135",2011,242109.827840178
"807","Mujer","Completa","Melipilla","p135",2012,265213.081176171
"808","Mujer","Completa","Melipilla","p135",2013,310688.616226249
"809","Mujer","Completa","Melipilla","p135",2014,336288.865652051
"810","Mujer","Completa","Melipilla","p135",2015,302378.174874226
"811","Mujer","Completa","Ñuble","p84",2010,279823.037124721
"812","Mujer","Completa","Ñuble","p84",2011,310483.352926919
"813","Mujer","Completa","Ñuble","p84",2012,410304.106747848
"814","Mujer","Completa","Ñuble","p84",2013,397569.670075588
"815","Mujer","Completa","Ñuble","p84",2014,432401.187927146
"816","Mujer","Completa","Ñuble","p84",2015,541063.990191361
"817","Mujer","Completa","Osorno","p103",2010,264468.126928572
"818","Mujer","Completa","Osorno","p103",2011,348762.778485256
"819","Mujer","Completa","Osorno","p103",2012,360025.986054992
"820","Mujer","Completa","Osorno","p103",2013,453766.293979113
"821","Mujer","Completa","Osorno","p103",2014,373100.378751783
"822","Mujer","Completa","Osorno","p103",2015,433953.941723142
"823","Mujer","Completa","Parinacota","p152",2010,94764.1535269752
"824","Mujer","Completa","Parinacota","p152",2011,59555.6770116633
"825","Mujer","Completa","Parinacota","p152",2012,103819.418276395
"826","Mujer","Completa","Parinacota","p152",2013,209583.853860952
"827","Mujer","Completa","Parinacota","p152",2014,114797.641895794
"828","Mujer","Completa","Parinacota","p152",2015,195135.824832976
"829","Mujer","Completa","Petorca","p54",2010,228021.663693512
"830","Mujer","Completa","Petorca","p54",2011,258449.535136274
"831","Mujer","Completa","Petorca","p54",2012,263578.707601867
"832","Mujer","Completa","Petorca","p54",2013,350797.98744197
"833","Mujer","Completa","Petorca","p54",2014,306570.478660997
"834","Mujer","Completa","Petorca","p54",2015,362360.136424143
"835","Mujer","Completa","Quillota","p55",2010,239620.875128289
"836","Mujer","Completa","Quillota","p55",2011,254227.152211069
"837","Mujer","Completa","Quillota","p55",2012,294489.020903969
"838","Mujer","Completa","Quillota","p55",2013,314694.137376826
"839","Mujer","Completa","Quillota","p55",2014,352093.084508855
"840","Mujer","Completa","Quillota","p55",2015,370822.03919117
"841","Mujer","Completa","Ranco","p142",2010,249630.129152687
"842","Mujer","Completa","Ranco","p142",2011,278029.496609867
"843","Mujer","Completa","Ranco","p142",2012,309441.689013665
"844","Mujer","Completa","Ranco","p142",2013,314921.224043903
"845","Mujer","Completa","Ranco","p142",2014,310458.402834057
"846","Mujer","Completa","Ranco","p142",2015,372347.923411903
"847","Mujer","Completa","San Antonio","p56",2010,238365.401199395
"848","Mujer","Completa","San Antonio","p56",2011,283990.870809278
"849","Mujer","Completa","San Antonio","p56",2012,388378.20285831
"850","Mujer","Completa","San Antonio","p56",2013,372075.951219365
"851","Mujer","Completa","San Antonio","p56",2014,441883.359677179
"852","Mujer","Completa","San Antonio","p56",2015,460232.572000289
"853","Mujer","Completa","San Felipe","p57",2010,266225.900561944
"854","Mujer","Completa","San Felipe","p57",2011,248862.721985008
"855","Mujer","Completa","San Felipe","p57",2012,306799.069866785
"856","Mujer","Completa","San Felipe","p57",2013,329940.338881139
"857","Mujer","Completa","San Felipe","p57",2014,389296.754971107
"858","Mujer","Completa","San Felipe","p57",2015,332268.648761326
"859","Mujer","Completa","Santiago","p131",2010,398375.152889989
"860","Mujer","Completa","Santiago","p131",2011,418864.104738375
"861","Mujer","Completa","Santiago","p131",2012,483798.158477401
"862","Mujer","Completa","Santiago","p131",2013,498456.300458524
"863","Mujer","Completa","Santiago","p131",2014,527803.865589547
"864","Mujer","Completa","Santiago","p131",2015,542420.241275922
"865","Mujer","Completa","Talagante","p136",2010,287892.137051589
"866","Mujer","Completa","Talagante","p136",2011,314974.526112101
"867","Mujer","Completa","Talagante","p136",2012,322209.667737804
"868","Mujer","Completa","Talagante","p136",2013,421565.919938268
"869","Mujer","Completa","Talagante","p136",2014,416389.310432426
"870","Mujer","Completa","Talagante","p136",2015,466617.914769074
"871","Mujer","Completa","Talca","p71",2010,254795.274168581
"872","Mujer","Completa","Talca","p71",2011,305448.646236009
"873","Mujer","Completa","Talca","p71",2012,287050.410211442
"874","Mujer","Completa","Talca","p71",2013,352123.622039663
"875","Mujer","Completa","Talca","p71",2014,343122.412868061
"876","Mujer","Completa","Talca","p71",2015,370170.144641645
"877","Mujer","Completa","Tamarugal","p12",2010,238755.644967502
"878","Mujer","Completa","Tamarugal","p12",2011,267238.53663513
"879","Mujer","Completa","Tamarugal","p12",2012,283779.77987084
"880","Mujer","Completa","Tamarugal","p12",2013,321139.286047616
"881","Mujer","Completa","Tamarugal","p12",2014,365620.667804561
"882","Mujer","Completa","Tamarugal","p12",2015,407834.960720307
"883","Mujer","Completa","Tierra del Fuego","p123",2010,494991.546302111
"884","Mujer","Completa","Tierra del Fuego","p123",2011,297738.107677486
"885","Mujer","Completa","Tierra del Fuego","p123",2012,370000
"886","Mujer","Completa","Tierra del Fuego","p123",2013,368000
"887","Mujer","Completa","Tierra del Fuego","p123",2014,887646.215742468
"888","Mujer","Completa","Tierra del Fuego","p123",2015,827287.50839247
"889","Mujer","Completa","Tocopilla","p23",2010,338396.612215055
"890","Mujer","Completa","Tocopilla","p23",2011,425382.659467716
"891","Mujer","Completa","Tocopilla","p23",2012,359928.905432785
"892","Mujer","Completa","Tocopilla","p23",2013,280911.695762743
"893","Mujer","Completa","Tocopilla","p23",2014,416150.554346113
"894","Mujer","Completa","Tocopilla","p23",2015,425813.744063296
