"","sex","company_size","geography_name","geography_id","year","weighted_median"
"98","Hombre","De 5 a 10 personas","Antofagasta",2,2014,465050.060229408
"99","Hombre","De 5 a 10 personas","Antofagasta",2,2015,400135.795363671
"100","Hombre","De 5 a 10 personas","Araucanía",9,2010,190071.658160483
"101","Hombre","De 5 a 10 personas","Araucanía",9,2011,254540.772378645
"102","Hombre","De 5 a 10 personas","Araucanía",9,2012,241309.847599358
"103","Hombre","De 5 a 10 personas","Araucanía",9,2013,268073.566608794
"104","Hombre","De 5 a 10 personas","Araucanía",9,2014,300000
"105","Hombre","De 5 a 10 personas","Araucanía",9,2015,340952.155026396
"106","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2010,200000
"107","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2011,218160.962543901
"108","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2012,250915.878429527
"109","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2013,202296.653451546
"110","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2014,200990.459685045
"111","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2015,301222.383194496
"112","Hombre","De 5 a 10 personas","Atacama",3,2010,299813.419612976
"113","Hombre","De 5 a 10 personas","Atacama",3,2011,253199.877876911
"114","Hombre","De 5 a 10 personas","Atacama",3,2012,274107.600371131
"115","Hombre","De 5 a 10 personas","Atacama",3,2013,399991.870815065
"116","Hombre","De 5 a 10 personas","Atacama",3,2014,450000
"117","Hombre","De 5 a 10 personas","Atacama",3,2015,444223.798550319
"118","Hombre","De 5 a 10 personas","Aysén",11,2010,250216.922947086
"119","Hombre","De 5 a 10 personas","Aysén",11,2011,300381.10606275
"120","Hombre","De 5 a 10 personas","Aysén",11,2012,350000
"121","Hombre","De 5 a 10 personas","Aysén",11,2013,301800.080138799
"122","Hombre","De 5 a 10 personas","Aysén",11,2014,348009.588737884
"123","Hombre","De 5 a 10 personas","Aysén",11,2015,507953.633250626
"124","Hombre","De 5 a 10 personas","Bíobío",8,2010,194199.568217836
"125","Hombre","De 5 a 10 personas","Bíobío",8,2011,204093.809974063
"126","Hombre","De 5 a 10 personas","Bíobío",8,2012,239575.436480271
"127","Hombre","De 5 a 10 personas","Bíobío",8,2013,225305.015815636
"128","Hombre","De 5 a 10 personas","Bíobío",8,2014,275834.030238295
"129","Hombre","De 5 a 10 personas","Bíobío",8,2015,289694.70871264
"130","Hombre","De 5 a 10 personas","Coquimbo",4,2010,252058.321105284
"131","Hombre","De 5 a 10 personas","Coquimbo",4,2011,249841.720246446
"132","Hombre","De 5 a 10 personas","Coquimbo",4,2012,291432.633922296
"133","Hombre","De 5 a 10 personas","Coquimbo",4,2013,300000
"134","Hombre","De 5 a 10 personas","Coquimbo",4,2014,252605.647148
"135","Hombre","De 5 a 10 personas","Coquimbo",4,2015,300081.183474654
"136","Hombre","De 5 a 10 personas","Los Lagos",10,2010,228767.962679319
"137","Hombre","De 5 a 10 personas","Los Lagos",10,2011,248940.33562202
"138","Hombre","De 5 a 10 personas","Los Lagos",10,2012,221110.702396937
"139","Hombre","De 5 a 10 personas","Los Lagos",10,2013,298226.837575071
"140","Hombre","De 5 a 10 personas","Los Lagos",10,2014,300000
"141","Hombre","De 5 a 10 personas","Los Lagos",10,2015,393668.547814509
"142","Hombre","De 5 a 10 personas","Los Ríos",14,2010,199863.214460186
"143","Hombre","De 5 a 10 personas","Los Ríos",14,2011,206906.450307322
"144","Hombre","De 5 a 10 personas","Los Ríos",14,2012,259315.022584604
"145","Hombre","De 5 a 10 personas","Los Ríos",14,2013,265960.242011403
"146","Hombre","De 5 a 10 personas","Los Ríos",14,2014,249953.122070129
"147","Hombre","De 5 a 10 personas","Los Ríos",14,2015,290084.456949904
"148","Hombre","De 5 a 10 personas","Magallanes",12,2010,350098.539770663
"149","Hombre","De 5 a 10 personas","Magallanes",12,2011,347868.235270075
"150","Hombre","De 5 a 10 personas","Magallanes",12,2012,303136.299886141
"151","Hombre","De 5 a 10 personas","Magallanes",12,2013,600318.148401268
"152","Hombre","De 5 a 10 personas","Magallanes",12,2014,410318.547652079
"153","Hombre","De 5 a 10 personas","Magallanes",12,2015,502052.379682592
"154","Hombre","De 5 a 10 personas","Maule",7,2010,180176.159718144
"155","Hombre","De 5 a 10 personas","Maule",7,2011,197182.772562998
"156","Hombre","De 5 a 10 personas","Maule",7,2012,230035.82043429
"157","Hombre","De 5 a 10 personas","Maule",7,2013,250338.906461818
"158","Hombre","De 5 a 10 personas","Maule",7,2014,249953.12207013
"159","Hombre","De 5 a 10 personas","Maule",7,2015,271014.292357517
"160","Hombre","De 5 a 10 personas","Metropolitana",13,2010,250244.6662752
"161","Hombre","De 5 a 10 personas","Metropolitana",13,2011,300000
"162","Hombre","De 5 a 10 personas","Metropolitana",13,2012,340488.604498131
"163","Hombre","De 5 a 10 personas","Metropolitana",13,2013,350474.469046545
"164","Hombre","De 5 a 10 personas","Metropolitana",13,2014,360000
"165","Hombre","De 5 a 10 personas","Metropolitana",13,2015,359191.829196148
"166","Hombre","De 5 a 10 personas","O'Higgins",6,2010,200195.73302016
"167","Hombre","De 5 a 10 personas","O'Higgins",6,2011,221450.605775292
"168","Hombre","De 5 a 10 personas","O'Higgins",6,2012,221236.638407666
