"","geography_level","geography_name","geography_id","sex","isced","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"521","provincia","Cauquenes","p72","Hombre","Educación secundaria",2011,232764.400078387,200000,"[203008, 260301]","[182018, 216547]"
"522","provincia","Cautín","p91","Hombre","Educación secundaria",2010,240357.119607157,180858.442135375,"[208495, 272737]","[171882, 200000]"
"523","provincia","Cautín","p91","Hombre","Educación secundaria",2011,292529.847793896,233621.601653027,"[268188, 322279]","[215310, 250000]"
"524","provincia","Chacabuco","p133","Hombre","Educación secundaria",2010,374132.360199341,248024.918392162,"[302220, 480416]","[223105, 267748]"
"525","provincia","Chacabuco","p133","Hombre","Educación secundaria",2011,308194.219831758,256071.822719997,"[275349, 346078]","[249201, 301296]"
"526","provincia","Chañaral","p32","Hombre","Educación secundaria",2010,454206.088885686,340372.659559879,"[369233, 532533]","[299795, 439781]"
"527","provincia","Chañaral","p32","Hombre","Educación secundaria",2011,487584.192038685,402321.848328609,"[399151, 591379]","[316864, 444675]"
"528","provincia","Chiloé","p102","Hombre","Educación secundaria",2010,292825.567969706,200000,"[223658, 408466]","[175680, 237481]"
"529","provincia","Chiloé","p102","Hombre","Educación secundaria",2011,285279.218719339,249200.902510106,"[255406, 340144]","[220000, 276742]"
"530","provincia","Choapa","p42","Hombre","Educación secundaria",2010,379313.245872332,263195.683209717,"[311969, 489200]","[225503, 299795]"
"531","provincia","Choapa","p42","Hombre","Educación secundaria",2011,333477.704280785,278345.237554071,"[285108, 413305]","[249201, 299041]"
"532","provincia","Colchagua","p63","Hombre","Educación secundaria",2010,257699.168832189,200195.73302016,"[231483, 284038]","[199863, 216626]"
"533","provincia","Colchagua","p63","Hombre","Educación secundaria",2011,327557.280524522,234046.209082179,"[276046, 380030]","[214594, 251208]"
"534","provincia","Concepción","p81","Hombre","Educación secundaria",2010,318589.590924077,250000,"[298802, 341102]","[233605, 255039]"
"535","provincia","Concepción","p81","Hombre","Educación secundaria",2011,330773.41194393,250000,"[286376, 378001]","[233971, 261344]"
"536","provincia","Copiapó","p31","Hombre","Educación secundaria",2010,459974.558742932,329774.303859306,"[377684, 543338]","[300000, 349982]"
"537","provincia","Copiapó","p31","Hombre","Educación secundaria",2011,448733.072962943,350000,"[402749, 531643]","[315700, 398024]"
"538","provincia","Cordillera","p152","Hombre","Educación secundaria",2010,307234.124235704,270000,"[273533, 339101]","[249829, 299795]"
"539","provincia","Cordillera","p152","Hombre","Educación secundaria",2011,334231.599655376,280000,"[301933, 366545]","[251208, 307091]"
"540","provincia","Coyhaique","p111","Hombre","Educación secundaria",2010,393962.074180187,300918.247295795,"[336260, 455746]","[250245, 363317]"
"541","provincia","Coyhaique","p111","Hombre","Educación secundaria",2011,434549.835710563,311770.576425347,"[381003, 508361]","[277348, 392763]"
"542","provincia","Curicó","p73","Hombre","Educación secundaria",2010,277713.201133138,220215.306322176,"[251684, 314124]","[202203, 250000]"
"543","provincia","Curicó","p73","Hombre","Educación secundaria",2011,293403.663978642,206068.389790342,"[264960, 341636]","[199361, 250000]"
"544","provincia","El Loa","p22","Hombre","Educación secundaria",2010,488878.796886178,399862.816888961,"[434121, 538155]","[354640, 449692]"
"545","provincia","El Loa","p22","Hombre","Educación secundaria",2011,675863.5118961,401558.91246241,"[549119, 777181]","[350804, 485141]"
"546","provincia","Elqui","p41","Hombre","Educación secundaria",2010,353012.141030607,250000,"[317241, 398878]","[243571, 300294]"
"547","provincia","Elqui","p41","Hombre","Educación secundaria",2011,394347.598059721,287476.439784431,"[351592, 454140]","[250000, 306642]"
"548","provincia","General Carrera","p114","Hombre","Educación secundaria",2010,382588.516388638,333899.650798275,"[248270, 549417]","[199863, 572673]"
"549","provincia","General Carrera","p114","Hombre","Educación secundaria",2011,341187.306309647,237985.44661242,"[176150, 519193]","[173907, 625320]"
"550","provincia","Huasco","p33","Hombre","Educación secundaria",2010,299116.762171873,250000,"[270209, 335236]","[220094, 299853]"
"551","provincia","Huasco","p33","Hombre","Educación secundaria",2011,319555.373120249,264448.624844461,"[290172, 352070]","[230132, 301450]"
"552","provincia","Iquique","p11","Hombre","Educación secundaria",2010,402759.721846075,302853.383702697,"[349744, 471734]","[279809, 325028]"
"553","provincia","Iquique","p11","Hombre","Educación secundaria",2011,413934.349399132,348881.263514149,"[380875, 464613]","[301117, 398721]"
"554","provincia","Limarí","p43","Hombre","Educación secundaria",2010,289743.479586009,210205.519671168,"[267456, 315195]","[200000, 230102]"
"555","provincia","Limarí","p43","Hombre","Educación secundaria",2011,310906.442969514,249200.902510106,"[277192, 349805]","[209329, 280710]"
"556","provincia","Linares","p74","Hombre","Educación secundaria",2010,221901.793249263,175000,"[186089, 270904]","[166136, 199863]"
"557","provincia","Linares","p74","Hombre","Educación secundaria",2011,232451.958864573,184247.942926685,"[208021, 259498]","[180870, 200909]"
"558","provincia","Llanquihue","p101","Hombre","Educación secundaria",2010,332739.632505545,260000,"[295598, 376030]","[235026, 282487]"
"559","provincia","Llanquihue","p101","Hombre","Educación secundaria",2011,383758.258985741,309009.119112532,"[337879, 428553]","[292569, 355445]"
"560","provincia","Los Andes","p53","Hombre","Educación secundaria",2010,398709.065714934,308136.917125545,"[363312, 433719]","[272804, 350176]"
"561","provincia","Los Andes","p53","Hombre","Educación secundaria",2011,381452.214015235,310453.703705837,"[346893, 426866]","[286148, 352184]"
"562","provincia","Magallanes","p121","Hombre","Educación secundaria",2010,487923.573329003,339769.193411331,"[396240, 607467]","[280000, 399452]"
"563","provincia","Magallanes","p121","Hombre","Educación secundaria",2011,625049.881898631,378962.502510224,"[437397, 921158]","[302293, 437450]"
"564","provincia","Maipo","p134","Hombre","Educación secundaria",2010,283047.631989581,225220.19964768,"[256796, 315075]","[200196, 253323]"
"565","provincia","Maipo","p134","Hombre","Educación secundaria",2011,332614.063192109,280000,"[302558, 378473]","[250000, 300000]"
"566","provincia","Malleco","p92","Hombre","Educación secundaria",2010,285444.344455635,214455.948576347,"[256329, 320957]","[193500, 245160]"
"567","provincia","Malleco","p92","Hombre","Educación secundaria",2011,371933.38228835,249200.902510106,"[302010, 462496]","[209595, 280996]"
"568","provincia","Marga Marga","p58","Hombre","Educación secundaria",2010,331382.851574741,209984.928920236,"[267699, 439946]","[184657, 250128]"
"569","provincia","Marga Marga","p58","Hombre","Educación secundaria",2011,304578.089049004,228042.162464512,"[268665, 344169]","[200000, 250634]"
"570","provincia","Melipilla","p135","Hombre","Educación secundaria",2010,368904.893258216,200749.531131231,"[272225, 518765]","[199863, 259822]"
"571","provincia","Melipilla","p135","Hombre","Educación secundaria",2011,270922.254725509,214554.823416549,"[235417, 305618]","[199552, 258844]"
"572","provincia","Ñuble","p84","Hombre","Educación secundaria",2010,253439.313476611,200000,"[223001, 285010]","[184455, 219850]"
"573","provincia","Ñuble","p84","Hombre","Educación secundaria",2011,282222.60476508,249200.902510106,"[250372, 313946]","[217002, 279975]"
"574","provincia","Osorno","p103","Hombre","Educación secundaria",2010,276308.143531724,210783.003434364,"[238008, 384862]","[200000, 225441]"
"575","provincia","Osorno","p103","Hombre","Educación secundaria",2011,322883.011464531,224130.578226596,"[280232, 395740]","[200967, 250000]"
"576","provincia","Parinacota","p152","Hombre","Educación secundaria",2010,250521.185349152,131783.808427763,"[92919, 577537]","[75830, 450440]"
"577","provincia","Parinacota","p152","Hombre","Educación secundaria",2011,150642.638789737,147821.112536785,"[99617, 191614]","[115200, 218491]"
"578","provincia","Petorca","p54","Hombre","Educación secundaria",2010,312022.657794174,210330.876263257,"[258939, 377824]","[199863, 299795]"
"579","provincia","Petorca","p54","Hombre","Educación secundaria",2011,368766.405113382,299041.083012127,"[320987, 434429]","[237995, 371257]"
"580","provincia","Quillota","p55","Hombre","Educación secundaria",2010,280986.282584833,203116.219210176,"[253871, 314369]","[194735, 273304]"
"581","provincia","Quillota","p55","Hombre","Educación secundaria",2011,298788.519062147,239779.810879102,"[260687, 343370]","[200967, 251175]"
"582","provincia","Ranco","p142","Hombre","Educación secundaria",2010,207717.3522731,180176.159718144,"[164573, 253314]","[171938, 205120]"
"583","provincia","Ranco","p142","Hombre","Educación secundaria",2011,285654.5020849,199360.722008085,"[237342, 381281]","[181779, 277729]"
"584","provincia","San Antonio","p56","Hombre","Educación secundaria",2010,256313.456551433,209902.259772602,"[220332, 321040]","[190169, 250128]"
"585","provincia","San Antonio","p56","Hombre","Educación secundaria",2011,545485.015992098,221063.305534496,"[329606, 876240]","[200967, 299041]"
"586","provincia","San Felipe","p57","Hombre","Educación secundaria",2010,292265.371906766,209846.549790691,"[246517, 344360]","[200000, 246312]"
"587","provincia","San Felipe","p57","Hombre","Educación secundaria",2011,325527.54256605,271185.658899502,"[293668, 366272]","[250000, 299635]"
"588","provincia","Santiago","p131","Hombre","Educación secundaria",2010,333624.550838097,250000,"[313615, 368492]","[240025, 262515]"
"589","provincia","Santiago","p131","Hombre","Educación secundaria",2011,342533.943000729,280000,"[328448, 365539]","[267103, 299037]"
"590","provincia","Talagante","p136","Hombre","Educación secundaria",2010,277627.595360174,218315.464308394,"[236826, 325908]","[200000, 240000]"
"591","provincia","Talagante","p136","Hombre","Educación secundaria",2011,292865.478451575,252587.709605649,"[273296, 324444]","[245494, 299041]"
"592","provincia","Talca","p71","Hombre","Educación secundaria",2010,312144.930244089,250091.342530775,"[283231, 344329]","[219915, 279846]"
"593","provincia","Talca","p71","Hombre","Educación secundaria",2011,309935.032025474,228983.23109149,"[259054, 358209]","[204785, 265710]"
"594","provincia","Tamarugal","p12","Hombre","Educación secundaria",2010,285010.873168476,195718.811792935,"[217824, 354208]","[149829, 302655]"
"595","provincia","Tamarugal","p12","Hombre","Educación secundaria",2011,321646.40084738,254281.14523343,"[275418, 379195]","[200494, 337389]"
"596","provincia","Tierra del Fuego","p123","Hombre","Educación secundaria",2010,409518.610663935,300000,"[289494, 554826]","[280000, 498000]"
"597","provincia","Tierra del Fuego","p123","Hombre","Educación secundaria",2011,352117.518433765,250000,"[216336, 519947]","[180000, 379485]"
"598","provincia","Tocopilla","p23","Hombre","Educación secundaria",2010,444456.884169815,399793.032479816,"[349513, 527454]","[300076, 534287]"
"599","provincia","Tocopilla","p23","Hombre","Educación secundaria",2011,378699.804856486,345447.619047619,"[299620, 453208]","[265124, 496965]"
"600","provincia","Última Esperanza","p124","Hombre","Educación secundaria",2010,419909.167447925,300000,"[287720, 638262]","[198455, 600551]"
"601","provincia","Última Esperanza","p124","Hombre","Educación secundaria",2011,297353.784863566,281621.468145455,"[253858, 363737]","[200967, 349898]"
"602","provincia","Valdivia","p141","Hombre","Educación secundaria",2010,259226.637124547,199863.369624303,"[220629, 366999]","[180176, 210394]"
"603","provincia","Valdivia","p141","Hombre","Educación secundaria",2011,294009.680087354,228706.630222515,"[268647, 332533]","[204345, 249620]"
"604","provincia","Valparaíso","p51","Hombre","Educación secundaria",2010,312607.553844913,249829.018075232,"[265064, 375055]","[218328, 269574]"
"605","provincia","Valparaíso","p51","Hombre","Educación secundaria",2011,349639.682022232,260914.510144435,"[309138, 391568]","[241011, 298174]"
"606","provincia",NA,NA,"Hombre","Educación secundaria",2010,210469.790163108,143942.240608986,"[146469, 307967]","[89518, 249829]"
"607","provincia",NA,NA,"Hombre","Educación secundaria",2011,277470.646900279,223296.938139723,"[213686, 358195]","[179439, 298344]"
"608","provincia","Antofagasta","p21","Hombre","Educación Secundaria",2012,547258.37965331,492483.066910428,"[502592, 615462]","[449796, 502811]"
"609","provincia","Arauco","p82","Hombre","Educación Secundaria",2012,295857.634709303,259320.422711388,"[268386, 322797]","[245714, 299675]"
"610","provincia","Arica","p151","Hombre","Educación Secundaria",2012,362080.55401987,300000,"[333299, 396305]","[257161, 301686]"
"611","provincia","Aysén","p112","Hombre","Educación Secundaria",2012,469538.670569553,408341.758962341,"[423297, 533063]","[372529, 452030]"
"612","provincia","Bíobío","p83","Hombre","Educación Secundaria",2012,334108.383771321,264352.626114102,"[298899, 365582]","[232832, 300000]"
"613","provincia","Cachapoal","p61","Hombre","Educación Secundaria",2012,344043.112817157,283994.110898597,"[311333, 390335]","[261310, 301409]"
"614","provincia","Capitán Prat","p113","Hombre","Educación Secundaria",2012,593747.273836125,613927.815970386,"[441658, 741755]","[400722, 692959]"
"615","provincia","Cardenal Caro","p62","Hombre","Educación Secundaria",2012,285933.51973215,221030.996248223,"[240583, 335069]","[200952, 252166]"
"616","provincia","Cauquenes","p72","Hombre","Educación Secundaria",2012,273977.529580817,221236.638407666,"[241835, 313328]","[201124, 251174]"
"617","provincia","Cautín","p91","Hombre","Educación Secundaria",2012,309884.705949534,250000,"[278773, 352415]","[225681, 280694]"
"618","provincia","Chacabuco","p133","Hombre","Educación Secundaria",2012,338825.641935414,300000,"[302175, 367880]","[261377, 332600]"
"619","provincia","Chañaral","p32","Hombre","Educación Secundaria",2012,524316.463807207,500000,"[449422, 614034]","[350000, 604478]"
"620","provincia","Chiloé","p102","Hombre","Educación Secundaria",2012,363563.768377848,251405.270917803,"[295518, 440927]","[217764, 301391]"
"621","provincia","Choapa","p42","Hombre","Educación Secundaria",2012,381901.291558762,317693.188898566,"[343891, 430487]","[297352, 405072]"
"622","provincia","Colchagua","p63","Hombre","Educación Secundaria",2012,310948.670396752,241102.488468226,"[271401, 351584]","[220000, 286375]"
"623","provincia","Concepción","p81","Hombre","Educación Secundaria",2012,329265.702493058,272545.76457005,"[304430, 356693]","[251174, 300000]"
"624","provincia","Copiapó","p31","Hombre","Educación Secundaria",2012,423597.457730454,381028.920688845,"[387812, 464632]","[311071, 422361]"
"625","provincia","Cordillera","p152","Hombre","Educación Secundaria",2012,397153.95779566,336873.7138613,"[351392, 441746]","[301529, 400791]"
"626","provincia","Coyhaique","p111","Hombre","Educación Secundaria",2012,436719.761407679,328371.523117325,"[375108, 486044]","[278584, 400000]"
"627","provincia","Curicó","p73","Hombre","Educación Secundaria",2012,316336.133129805,263981.04413888,"[289251, 346458]","[250246, 300000]"
"628","provincia","El Loa","p22","Hombre","Educación Secundaria",2012,688810.276107749,502810.541835605,"[608336, 786906]","[450000, 602706]"
"629","provincia","Elqui","p41","Hombre","Educación Secundaria",2012,447688.881279829,371545.741974827,"[387187, 518747]","[323803, 402115]"
"630","provincia","General Carrera","p114","Hombre","Educación Secundaria",2012,443171.592491787,443171.592491787,"[367052, 482698]","[367052, 482698]"
"631","provincia","Huasco","p33","Hombre","Educación Secundaria",2012,398546.643442261,311644.79158613,"[355630, 451145]","[282036, 400000]"
"632","provincia","Iquique","p11","Hombre","Educación Secundaria",2012,421567.03428438,351578.608247422,"[389959, 451933]","[301686, 380000]"
"633","provincia","Limarí","p43","Hombre","Educación Secundaria",2012,330432.453506929,283627.564276609,"[306646, 362719]","[251128, 301353]"
"634","provincia","Linares","p74","Hombre","Educación Secundaria",2012,295366.331971805,220000,"[256625, 360218]","[201124, 260481]"
"635","provincia","Llanquihue","p101","Hombre","Educación Secundaria",2012,431516.145416658,321759.183851281,"[364614, 559974]","[280417, 346792]"
"636","provincia","Los Andes","p53","Hombre","Educación Secundaria",2012,411718.127201231,331055.279304336,"[380944, 443893]","[304205, 355639]"
"637","provincia","Magallanes","p121","Hombre","Educación Secundaria",2012,525645.403130604,395597.908734013,"[440111, 605681]","[301353, 460540]"
"638","provincia","Maipo","p134","Hombre","Educación Secundaria",2012,352769.135320259,284063.808534945,"[313723, 401187]","[251405, 301528]"
"639","provincia","Malleco","p92","Hombre","Educación Secundaria",2012,369893.904735452,280029.991426861,"[318176, 422702]","[243057, 317846]"
"640","provincia","Marga Marga","p58","Hombre","Educación Secundaria",2012,357059.783179125,300000,"[316278, 398196]","[254414, 328763]"
"641","provincia","Melipilla","p135","Hombre","Educación Secundaria",2012,328909.286681629,251127.577319588,"[273349, 402731]","[211200, 300000]"
"642","provincia","Ñuble","p84","Hombre","Educación Secundaria",2012,326993.319671643,260322.291114721,"[287698, 379222]","[244773, 291399]"
"643","provincia","Osorno","p103","Hombre","Educación Secundaria",2012,321537.458464537,240000,"[274864, 389581]","[200902, 262577]"
"644","provincia","Parinacota","p152","Hombre","Educación Secundaria",2012,184472.492322502,227994.454799506,"[121169, 251405]","[70393, 251405]"
"645","provincia","Petorca","p54","Hombre","Educación Secundaria",2012,437390.992237324,300794.081286644,"[331597, 661679]","[251128, 341534]"
"646","provincia","Quillota","p55","Hombre","Educación Secundaria",2012,367087.118380014,273679.786500846,"[308319, 636983]","[245812, 300710]"
"647","provincia","Ranco","p142","Hombre","Educación Secundaria",2012,394197.963291907,275088.661496251,"[303601, 583450]","[225000, 342991]"
"648","provincia","San Antonio","p56","Hombre","Educación Secundaria",2012,399564.615246715,251127.577319588,"[321448, 552432]","[218482, 294322]"
"649","provincia","San Felipe","p57","Hombre","Educación Secundaria",2012,399424.753693192,303733.706620677,"[358367, 447333]","[270578, 375967]"
"650","provincia","Santiago","p131","Hombre","Educación Secundaria",2012,390360.798567448,315946.919169485,"[368274, 416729]","[301686, 340805]"
"651","provincia","Talagante","p136","Hombre","Educación Secundaria",2012,369213.97756552,291646.859088257,"[328767, 412187]","[262617, 321625]"
"652","provincia","Talca","p71","Hombre","Educación Secundaria",2012,297101.226360269,249212.667065172,"[267720, 326608]","[215424, 269295]"
"653","provincia","Tamarugal","p12","Hombre","Educación Secundaria",2012,436700.868094103,318463.228531173,"[355667, 531289]","[291630, 402240]"
"654","provincia","Tierra del Fuego","p123","Hombre","Educación Secundaria",2012,326666.666666667,310000,"[255708, 390000]","[230000, 400000]"
"655","provincia","Tocopilla","p23","Hombre","Educación Secundaria",2012,490225.990693596,463538.596491228,"[362318, 596092]","[301686, 515355]"
"656","provincia","Última Esperanza","p124","Hombre","Educación Secundaria",2012,434990.919480808,304769.871189809,"[342299, 546395]","[277587, 402248]"
"657","provincia","Valdivia","p141","Hombre","Educación Secundaria",2012,320526.948157627,251405.270917803,"[287086, 360487]","[249765, 295653]"
"658","provincia","Valparaíso","p51","Hombre","Educación Secundaria",2012,327328.643830155,256720.809766433,"[287498, 372689]","[240000, 281263]"
"659","provincia",NA,NA,"Hombre","Educación Secundaria",2012,265533.738580984,200158.688173301,"[190870, 378611]","[107569, 276691]"
"660","provincia","Antofagasta","p21","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,532060.681534704,529322.369779613,"[467119, 610407]","[439504, 600587]"
"661","provincia","Antofagasta","p21","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,685529.139245012,520285.146846285,"[534821, 933965]","[450177, 712173]"
"662","provincia","Antofagasta","p21","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,620719.949212506,555680.023297261,"[510605, 783101]","[406201, 741796]"
"663","provincia","Arauco","p82","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,409154.993887935,245640.835852524,"[230243, 656742]","[187164, 477647]"
"664","provincia","Arauco","p82","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,457237.485998011,459112.027753122,"[328339, 596621]","[242400, 658036]"
"665","provincia","Arauco","p82","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,498448.183503687,448929.018866311,"[299215, 690101]","[184160, 473845]"
"666","provincia","Arica","p151","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,455220.538376369,442248.002200557,"[395524, 517422]","[316135, 504244]"
"667","provincia","Arica","p151","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,468703.060886939,396933.921436425,"[359327, 574929]","[301450, 487167]"
"668","provincia","Arica","p151","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,445858.937934099,402248.433468484,"[368768, 517712]","[301686, 492754]"
"669","provincia","Aysén","p112","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,1075250.12602807,634880.410519733,"[517140, 1713794]","[354985, 1101947]"
"670","provincia","Aysén","p112","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,743465.860117446,662355.857859473,"[545766, 983043]","[431935, 1000000]"
"671","provincia","Aysén","p112","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,710610.429221109,602706.18556701,"[521218, 1043000]","[485945, 905059]"
"672","provincia","Bíobío","p83","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,494670.691456972,306356.609785055,"[319433, 662803]","[160000, 689528]"
"673","provincia","Bíobío","p83","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,549801.098821826,481955.729096987,"[383042, 734031]","[250000, 727667]"
"674","provincia","Bíobío","p83","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,412479.124222768,396772.692044551,"[311818, 527397]","[291073, 450000]"
"675","provincia","Cachapoal","p61","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,425322.300109472,347350.491905719,"[354060, 517112]","[299795, 404582]"
"676","provincia","Cachapoal","p61","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,435913.468832856,350166.194998216,"[363278, 514851]","[270464, 423000]"
"677","provincia","Cachapoal","p61","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,525721.268164955,402248.433468484,"[431408, 642882]","[350000, 533461]"
"678","provincia","Capitán Prat","p113","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,277809.868099658,277809.868099658,"[277810, 277810]","[277810, 277810]"
"679","provincia","Capitán Prat","p113","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,199360.722008085,199360.722008085,"[199361, 199361]","[199361, 199361]"
"680","provincia","Capitán Prat","p113","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,150000,150000,"[150000, 150000]","[150000, 150000]"
"681","provincia","Cardenal Caro","p62","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,349404.580304126,303724.751332403,"[255545, 463686]","[240235, 497045]"
"682","provincia","Cardenal Caro","p62","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,381180.919899728,302303.879476577,"[249312, 526555]","[213821, 498402]"
"683","provincia","Cardenal Caro","p62","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,471297.995251186,366912.178314443,"[331269, 674062]","[244884, 501765]"
"684","provincia","Cauquenes","p72","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,59958.9643380557,59958.9643380557,"[59959, 59959]","[59959, 59959]"
"685","provincia","Cauquenes","p72","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,664104.198177821,296532.992138006,"[147291, 1351844]","[79744, 2000000]"
"686","provincia","Cauquenes","p72","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,375777.284388768,381437.498405826,"[284173, 476086]","[232821, 539482]"
"687","provincia","Cautín","p91","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,380307.536330664,310358.215346207,"[288501, 562031]","[192085, 528359]"
"688","provincia","Cautín","p91","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,415966.848957072,215239.559755802,"[247372, 623483]","[180000, 706153]"
"689","provincia","Cautín","p91","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,463145.826469501,395589.108956399,"[379791, 566149]","[324353, 522345]"
"690","provincia","Chacabuco","p133","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,731265.384248096,599314.889568603,"[456838, 992474]","[329111, 1157533]"
"691","provincia","Chacabuco","p133","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,2075277.59485893,575176.44929214,"[810011, 3691605]","[199361, 5024166]"
"692","provincia","Chacabuco","p133","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,1305290.48571354,392630.805324278,"[693066, 2515188]","[250831, 4022484]"
"693","provincia","Chañaral","p32","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,719604.043730023,790942.578085633,"[400391, 950454]","[400391, 960940]"
"694","provincia","Chañaral","p32","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,372500,372500,"[355000, 390000]","[355000, 390000]"
"695","provincia","Chañaral","p32","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,447804.052077818,447804.052077818,"[350000, 553092]","[350000, 553092]"
"696","provincia","Chiloé","p102","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,400119.267954487,450000,"[272509, 543724]","[122728, 642733]"
"697","provincia","Chiloé","p102","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,498820.594883366,413870.219678616,"[322071, 679269]","[219297, 560579]"
"698","provincia","Chiloé","p102","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,656877.411598684,505080.108999406,"[404787, 1426056]","[401108, 632398]"
"699","provincia","Choapa","p42","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,395111.887331626,327388.063276351,"[288164, 548801]","[221531, 567893]"
"700","provincia","Choapa","p42","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,393795.895821195,249796.439894518,"[287683, 543104]","[200756, 612700]"
"701","provincia","Choapa","p42","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,560756.580456895,583383.404429764,"[446182, 672839]","[400000, 731000]"
"702","provincia","Colchagua","p63","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,273963.978912477,250207.098460143,"[235273, 320364]","[219850, 308346]"
"703","provincia","Colchagua","p63","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,302261.543418978,227871.076025013,"[226885, 431717]","[202039, 351692]"
"704","provincia","Colchagua","p63","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,573476.408961512,596714.589604835,"[409256, 1179359]","[307677, 681000]"
"705","provincia","Concepción","p81","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,382604.415075884,318813.312877804,"[342859, 417099]","[289903, 359754]"
"706","provincia","Concepción","p81","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,437802.30568001,373348.847716,"[392007, 487588]","[310850, 415950]"
"707","provincia","Concepción","p81","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,463838.032885828,401531.440582579,"[410847, 535789]","[317160, 473194]"
"708","provincia","Copiapó","p31","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,578424.944557641,500776.391613776,"[411098, 734146]","[333404, 600587]"
"709","provincia","Copiapó","p31","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,586433.13848243,471185.816917593,"[429011, 799134]","[401233, 598677]"
"710","provincia","Copiapó","p31","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,581703.943076069,492279.268450261,"[460645, 719065]","[400000, 659470]"
"711","provincia","Cordillera","p152","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,552910.327491911,505820.696335443,"[374603, 767356]","[242307, 800783]"
"712","provincia","Cordillera","p152","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,495516.208353273,392795.408415097,"[384231, 628052]","[315000, 488145]"
"713","provincia","Cordillera","p152","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,572288.823820151,431594.626716012,"[461797, 694217]","[384223, 589799]"
"714","provincia","Coyhaique","p111","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,709139.381782012,556754.57773987,"[557755, 868773]","[499658, 981953]"
"715","provincia","Coyhaique","p111","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,624583.053620458,565416.65873945,"[486577, 746511]","[450000, 711541]"
"716","provincia","Coyhaique","p111","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,795335.498589395,734039.369240596,"[656163, 940930]","[519358, 904708]"
"717","provincia","Curicó","p73","Hombre","Educación Técnica (Educación Superior no Universitaria)",2010,485020.674709676,372806.874735073,"[363253, 637599]","[254288, 510198]"
"718","provincia","Curicó","p73","Hombre","Educación Técnica (Educación Superior no Universitaria)",2011,739054.477395225,372369.680798483,"[375878, 1986662]","[255137, 660171]"
"719","provincia","Curicó","p73","Hombre","Educación Técnica (Educación Superior no Universitaria)",2012,554960.550961517,506838.516744197,"[394706, 774702]","[275546, 562526]"
