"","sex","work_day","geography_name","geography_id","year","lb_weighted_median"
"507","Hombre","Parcial","Melipilla","p135",2014,132135
"508","Hombre","Parcial","Melipilla","p135",2015,120032
"509","Hombre","Parcial","Ñuble","p84",2010,69040
"510","Hombre","Parcial","Ñuble","p84",2011,95940
"511","Hombre","Parcial","Ñuble","p84",2012,92804
"512","Hombre","Parcial","Ñuble","p84",2013,107460
"513","Hombre","Parcial","Ñuble","p84",2014,99981
"514","Hombre","Parcial","Ñuble","p84",2015,60244
"515","Hombre","Parcial","Osorno","p103",2010,60000
"516","Hombre","Parcial","Osorno","p103",2011,60512
"517","Hombre","Parcial","Osorno","p103",2012,80450
"518","Hombre","Parcial","Osorno","p103",2013,72663
"519","Hombre","Parcial","Osorno","p103",2014,86266
"520","Hombre","Parcial","Osorno","p103",2015,74447
"521","Hombre","Parcial","Parinacota","p152",2010,35034
"522","Hombre","Parcial","Parinacota","p152",2011,40808
"523","Hombre","Parcial","Parinacota","p152",2012,52795
"524","Hombre","Parcial","Parinacota","p152",2013,89660
"525","Hombre","Parcial","Parinacota","p152",2014,94982
"526","Hombre","Parcial","Parinacota","p152",2015,20000
"527","Hombre","Parcial","Petorca","p54",2010,40039
"528","Hombre","Parcial","Petorca","p54",2011,30824
"529","Hombre","Parcial","Petorca","p54",2012,89816
"530","Hombre","Parcial","Petorca","p54",2013,70000
"531","Hombre","Parcial","Petorca","p54",2014,102460
"532","Hombre","Parcial","Petorca","p54",2015,140441
"533","Hombre","Parcial","Quillota","p55",2010,59790
"534","Hombre","Parcial","Quillota","p55",2011,76702
"535","Hombre","Parcial","Quillota","p55",2012,70154
"536","Hombre","Parcial","Quillota","p55",2013,39896
"537","Hombre","Parcial","Quillota","p55",2014,107980
"538","Hombre","Parcial","Quillota","p55",2015,53156
"539","Hombre","Parcial","Ranco","p142",2010,44132
"540","Hombre","Parcial","Ranco","p142",2011,40000
"541","Hombre","Parcial","Ranco","p142",2012,70783
"542","Hombre","Parcial","Ranco","p142",2013,53072
"543","Hombre","Parcial","Ranco","p142",2014,83678
"544","Hombre","Parcial","Ranco","p142",2015,83000
"545","Hombre","Parcial","San Antonio","p56",2010,58757
"546","Hombre","Parcial","San Antonio","p56",2011,80312
"547","Hombre","Parcial","San Antonio","p56",2012,100451
"548","Hombre","Parcial","San Antonio","p56",2013,123591
"549","Hombre","Parcial","San Antonio","p56",2014,100000
"550","Hombre","Parcial","San Antonio","p56",2015,83937
"551","Hombre","Parcial","San Felipe","p57",2010,120019
"552","Hombre","Parcial","San Felipe","p57",2011,99680
"553","Hombre","Parcial","San Felipe","p57",2012,63334
"554","Hombre","Parcial","San Felipe","p57",2013,112336
"555","Hombre","Parcial","San Felipe","p57",2014,202085
"556","Hombre","Parcial","San Felipe","p57",2015,120000
"557","Hombre","Parcial","Santiago","p131",2010,104377
"558","Hombre","Parcial","Santiago","p131",2011,119894
"559","Hombre","Parcial","Santiago","p131",2012,150137
"560","Hombre","Parcial","Santiago","p131",2013,149850
"561","Hombre","Parcial","Santiago","p131",2014,151563
"562","Hombre","Parcial","Santiago","p131",2015,150487
"563","Hombre","Parcial","Talagante","p136",2010,41906
"564","Hombre","Parcial","Talagante","p136",2011,79744
"565","Hombre","Parcial","Talagante","p136",2012,82009
"566","Hombre","Parcial","Talagante","p136",2013,87866
"567","Hombre","Parcial","Talagante","p136",2014,109883
"568","Hombre","Parcial","Talagante","p136",2015,150000
"569","Hombre","Parcial","Talca","p71",2010,109097
"570","Hombre","Parcial","Talca","p71",2011,78377
"571","Hombre","Parcial","Talca","p71",2012,50226
"572","Hombre","Parcial","Talca","p71",2013,79763
"573","Hombre","Parcial","Talca","p71",2014,53209
"574","Hombre","Parcial","Talca","p71",2015,60344
"575","Hombre","Parcial","Tamarugal","p12",2010,80730
"576","Hombre","Parcial","Tamarugal","p12",2011,91603
"577","Hombre","Parcial","Tamarugal","p12",2012,30135
"578","Hombre","Parcial","Tamarugal","p12",2013,79898
"579","Hombre","Parcial","Tamarugal","p12",2014,153389
"580","Hombre","Parcial","Tamarugal","p12",2015,95172
"581","Hombre","Parcial","Tierra del Fuego","p123",2013,250000
"582","Hombre","Parcial","Tierra del Fuego","p123",2014,390000
"583","Hombre","Parcial","Tocopilla","p23",2010,100098
"584","Hombre","Parcial","Tocopilla","p23",2011,50242
"585","Hombre","Parcial","Tocopilla","p23",2012,703157
"586","Hombre","Parcial","Tocopilla","p23",2015,30000
"587","Hombre","Parcial","Última Esperanza","p124",2010,140137
"588","Hombre","Parcial","Última Esperanza","p124",2011,99680
"589","Hombre","Parcial","Última Esperanza","p124",2012,100000
"590","Hombre","Parcial","Última Esperanza","p124",2013,150203
"591","Hombre","Parcial","Última Esperanza","p124",2014,202085
"592","Hombre","Parcial","Última Esperanza","p124",2015,300000
"593","Hombre","Parcial","Valdivia","p141",2010,62487
"594","Hombre","Parcial","Valdivia","p141",2011,80240
"595","Hombre","Parcial","Valdivia","p141",2012,100244
"596","Hombre","Parcial","Valdivia","p141",2013,80009
"597","Hombre","Parcial","Valdivia","p141",2014,84027
"598","Hombre","Parcial","Valdivia","p141",2015,103593
"599","Hombre","Parcial","Valparaíso","p51",2010,80057
"600","Hombre","Parcial","Valparaíso","p51",2011,99680
"601","Hombre","Parcial","Valparaíso","p51",2012,80443
"602","Hombre","Parcial","Valparaíso","p51",2013,100136
"603","Hombre","Parcial","Valparaíso","p51",2014,101042
"604","Hombre","Parcial","Valparaíso","p51",2015,200054
"605","Hombre","Parcial",NA,NA,2010,41230
"606","Hombre","Parcial",NA,NA,2011,93700
"607","Hombre","Parcial",NA,NA,2012,24042
"608","Mujer","Completa","Antofagasta","p21",2010,247865
"609","Mujer","Completa","Antofagasta","p21",2011,250000
"610","Mujer","Completa","Antofagasta","p21",2012,266984
"611","Mujer","Completa","Antofagasta","p21",2013,319115
"612","Mujer","Completa","Antofagasta","p21",2014,350000
"613","Mujer","Completa","Antofagasta","p21",2015,383815
"614","Mujer","Completa","Arauco","p82",2010,150000
"615","Mujer","Completa","Arauco","p82",2011,144940
"616","Mujer","Completa","Arauco","p82",2012,160384
"617","Mujer","Completa","Arauco","p82",2013,191047
"618","Mujer","Completa","Arauco","p82",2014,216230
"619","Mujer","Completa","Arauco","p82",2015,201879
"620","Mujer","Completa","Arica","p151",2010,183748
"621","Mujer","Completa","Arica","p151",2011,183938
"622","Mujer","Completa","Arica","p151",2012,200902
"623","Mujer","Completa","Arica","p151",2013,238161
"624","Mujer","Completa","Arica","p151",2014,269949
"625","Mujer","Completa","Arica","p151",2015,262700
"626","Mujer","Completa","Aysén","p112",2010,219850
"627","Mujer","Completa","Aysén","p112",2011,250154
"628","Mujer","Completa","Aysén","p112",2012,247985
"629","Mujer","Completa","Aysén","p112",2013,264800
"630","Mujer","Completa","Aysén","p112",2014,299944
"631","Mujer","Completa","Aysén","p112",2015,334648
"632","Mujer","Completa","Bíobío","p83",2010,199863
"633","Mujer","Completa","Bíobío","p83",2011,182001
"634","Mujer","Completa","Bíobío","p83",2012,201069
"635","Mujer","Completa","Bíobío","p83",2013,214032
"636","Mujer","Completa","Bíobío","p83",2014,247757
"637","Mujer","Completa","Bíobío","p83",2015,262500
"638","Mujer","Completa","Cachapoal","p61",2010,199913
"639","Mujer","Completa","Cachapoal","p61",2011,217587
"640","Mujer","Completa","Cachapoal","p61",2012,221471
"641","Mujer","Completa","Cachapoal","p61",2013,223578
"642","Mujer","Completa","Cachapoal","p61",2014,277866
"643","Mujer","Completa","Cachapoal","p61",2015,270058
"644","Mujer","Completa","Capitán Prat","p113",2010,274264
"645","Mujer","Completa","Capitán Prat","p113",2011,160229
"646","Mujer","Completa","Capitán Prat","p113",2012,196703
"647","Mujer","Completa","Capitán Prat","p113",2013,143438
"648","Mujer","Completa","Capitán Prat","p113",2014,150000
"649","Mujer","Completa","Cardenal Caro","p62",2010,169884
"650","Mujer","Completa","Cardenal Caro","p62",2011,173024
"651","Mujer","Completa","Cardenal Caro","p62",2012,193907
"652","Mujer","Completa","Cardenal Caro","p62",2013,225346
"653","Mujer","Completa","Cardenal Caro","p62",2014,227345
"654","Mujer","Completa","Cardenal Caro","p62",2015,240065
"655","Mujer","Completa","Cauquenes","p72",2010,112887
"656","Mujer","Completa","Cauquenes","p72",2011,147004
"657","Mujer","Completa","Cauquenes","p72",2012,156330
"658","Mujer","Completa","Cauquenes","p72",2013,172521
"659","Mujer","Completa","Cauquenes","p72",2014,179966
"660","Mujer","Completa","Cauquenes","p72",2015,197753
"661","Mujer","Completa","Cautín","p91",2010,180084
"662","Mujer","Completa","Cautín","p91",2011,199361
"663","Mujer","Completa","Cautín","p91",2012,232356
"664","Mujer","Completa","Cautín","p91",2013,251333
"665","Mujer","Completa","Cautín","p91",2014,256118
"666","Mujer","Completa","Cautín","p91",2015,265386
"667","Mujer","Completa","Chacabuco","p133",2010,188800
"668","Mujer","Completa","Chacabuco","p133",2011,200000
"669","Mujer","Completa","Chacabuco","p133",2012,245618
"670","Mujer","Completa","Chacabuco","p133",2013,236988
"671","Mujer","Completa","Chacabuco","p133",2014,268036
"672","Mujer","Completa","Chacabuco","p133",2015,300000
"673","Mujer","Completa","Chañaral","p32",2010,162373
"674","Mujer","Completa","Chañaral","p32",2011,199385
"675","Mujer","Completa","Chañaral","p32",2012,217122
"676","Mujer","Completa","Chañaral","p32",2013,229765
"677","Mujer","Completa","Chañaral","p32",2014,227834
"678","Mujer","Completa","Chañaral","p32",2015,296095
"679","Mujer","Completa","Chiloé","p102",2010,170166
"680","Mujer","Completa","Chiloé","p102",2011,199664
"681","Mujer","Completa","Chiloé","p102",2012,214409
"682","Mujer","Completa","Chiloé","p102",2013,251756
"683","Mujer","Completa","Chiloé","p102",2014,270130
"684","Mujer","Completa","Chiloé","p102",2015,250068
"685","Mujer","Completa","Choapa","p42",2010,179987
"686","Mujer","Completa","Choapa","p42",2011,212516
"687","Mujer","Completa","Choapa","p42",2012,251255
"688","Mujer","Completa","Choapa","p42",2013,210033
"689","Mujer","Completa","Choapa","p42",2014,243781
"690","Mujer","Completa","Choapa","p42",2015,270230
"691","Mujer","Completa","Colchagua","p63",2010,172000
"692","Mujer","Completa","Colchagua","p63",2011,191399
"693","Mujer","Completa","Colchagua","p63",2012,193870
"694","Mujer","Completa","Colchagua","p63",2013,229136
"695","Mujer","Completa","Colchagua","p63",2014,249953
"696","Mujer","Completa","Colchagua","p63",2015,251019
"697","Mujer","Completa","Concepción","p81",2010,199863
"698","Mujer","Completa","Concepción","p81",2011,201801
"699","Mujer","Completa","Concepción","p81",2012,220471
"700","Mujer","Completa","Concepción","p81",2013,250000
"701","Mujer","Completa","Concepción","p81",2014,260565
"702","Mujer","Completa","Concepción","p81",2015,280076
"703","Mujer","Completa","Copiapó","p31",2010,229843
"704","Mujer","Completa","Copiapó","p31",2011,230000
"705","Mujer","Completa","Copiapó","p31",2012,260000
"706","Mujer","Completa","Copiapó","p31",2013,298867
"707","Mujer","Completa","Copiapó","p31",2014,303127
"708","Mujer","Completa","Copiapó","p31",2015,350000
"709","Mujer","Completa","Cordillera","p152",2010,220102
"710","Mujer","Completa","Cordillera","p152",2011,249201
"711","Mujer","Completa","Cordillera","p152",2012,300000
"712","Mujer","Completa","Cordillera","p152",2013,260282
"713","Mujer","Completa","Cordillera","p152",2014,303127
"714","Mujer","Completa","Cordillera","p152",2015,367057
"715","Mujer","Completa","Coyhaique","p111",2010,231870
"716","Mujer","Completa","Coyhaique","p111",2011,219555
"717","Mujer","Completa","Coyhaique","p111",2012,235091
"718","Mujer","Completa","Coyhaique","p111",2013,263047
"719","Mujer","Completa","Coyhaique","p111",2014,299944
"720","Mujer","Completa","Coyhaique","p111",2015,381548
"721","Mujer","Completa","Curicó","p73",2010,170000
"722","Mujer","Completa","Curicó","p73",2011,182000
"723","Mujer","Completa","Curicó","p73",2012,197531
"724","Mujer","Completa","Curicó","p73",2013,210000
"725","Mujer","Completa","Curicó","p73",2014,225000
"726","Mujer","Completa","Curicó","p73",2015,280474
"727","Mujer","Completa","El Loa","p22",2010,254000
"728","Mujer","Completa","El Loa","p22",2011,262606
"729","Mujer","Completa","El Loa","p22",2012,318627
"730","Mujer","Completa","El Loa","p22",2013,352644
"731","Mujer","Completa","El Loa","p22",2014,373856
"732","Mujer","Completa","El Loa","p22",2015,403373
"733","Mujer","Completa","Elqui","p41",2010,200000
"734","Mujer","Completa","Elqui","p41",2011,199664
"735","Mujer","Completa","Elqui","p41",2012,231159
"736","Mujer","Completa","Elqui","p41",2013,243079
"737","Mujer","Completa","Elqui","p41",2014,300000
"738","Mujer","Completa","Elqui","p41",2015,300146
"739","Mujer","Completa","General Carrera","p114",2010,194736
"740","Mujer","Completa","General Carrera","p114",2011,140677
"741","Mujer","Completa","General Carrera","p114",2012,223248
"742","Mujer","Completa","General Carrera","p114",2013,169358
"743","Mujer","Completa","General Carrera","p114",2014,114328
"744","Mujer","Completa","General Carrera","p114",2015,260547
"745","Mujer","Completa","Huasco","p33",2010,172097
"746","Mujer","Completa","Huasco","p33",2011,180697
"747","Mujer","Completa","Huasco","p33",2012,193996
"748","Mujer","Completa","Huasco","p33",2013,202487
"749","Mujer","Completa","Huasco","p33",2014,225000
"750","Mujer","Completa","Huasco","p33",2015,246252
"751","Mujer","Completa","Iquique","p11",2010,210000
"752","Mujer","Completa","Iquique","p11",2011,252163
"753","Mujer","Completa","Iquique","p11",2012,273172
"754","Mujer","Completa","Iquique","p11",2013,307364
"755","Mujer","Completa","Iquique","p11",2014,349709
"756","Mujer","Completa","Iquique","p11",2015,319913
"757","Mujer","Completa","Limarí","p43",2010,175921
"758","Mujer","Completa","Limarí","p43",2011,180000
"759","Mujer","Completa","Limarí","p43",2012,200000
"760","Mujer","Completa","Limarí","p43",2013,208670
"761","Mujer","Completa","Limarí","p43",2014,227840
"762","Mujer","Completa","Limarí","p43",2015,253741
"763","Mujer","Completa","Linares","p74",2010,156039
"764","Mujer","Completa","Linares","p74",2011,180870
"765","Mujer","Completa","Linares","p74",2012,193870
"766","Mujer","Completa","Linares","p74",2013,200588
"767","Mujer","Completa","Linares","p74",2014,221732
"768","Mujer","Completa","Linares","p74",2015,241970
"769","Mujer","Completa","Llanquihue","p101",2010,200000
"770","Mujer","Completa","Llanquihue","p101",2011,263562
"771","Mujer","Completa","Llanquihue","p101",2012,250536
"772","Mujer","Completa","Llanquihue","p101",2013,250000
"773","Mujer","Completa","Llanquihue","p101",2014,280000
"774","Mujer","Completa","Llanquihue","p101",2015,322056
"775","Mujer","Completa","Los Andes","p53",2010,199928
"776","Mujer","Completa","Los Andes","p53",2011,226244
"777","Mujer","Completa","Los Andes","p53",2012,250000
"778","Mujer","Completa","Los Andes","p53",2013,255412
"779","Mujer","Completa","Los Andes","p53",2014,280541
"780","Mujer","Completa","Los Andes","p53",2015,300000
"781","Mujer","Completa","Magallanes","p121",2010,241774
"782","Mujer","Completa","Magallanes","p121",2011,265321
"783","Mujer","Completa","Magallanes","p121",2012,346500
"784","Mujer","Completa","Magallanes","p121",2013,390104
"785","Mujer","Completa","Magallanes","p121",2014,349952
"786","Mujer","Completa","Magallanes","p121",2015,360290
"787","Mujer","Completa","Maipo","p134",2010,195191
"788","Mujer","Completa","Maipo","p134",2011,199361
"789","Mujer","Completa","Maipo","p134",2012,233603
"790","Mujer","Completa","Maipo","p134",2013,280000
"791","Mujer","Completa","Maipo","p134",2014,277866
"792","Mujer","Completa","Maipo","p134",2015,300000
"793","Mujer","Completa","Malleco","p92",2010,158356
"794","Mujer","Completa","Malleco","p92",2011,176432
"795","Mujer","Completa","Malleco","p92",2012,188004
"796","Mujer","Completa","Malleco","p92",2013,204866
"797","Mujer","Completa","Malleco","p92",2014,211929
"798","Mujer","Completa","Malleco","p92",2015,210057
"799","Mujer","Completa","Marga Marga","p58",2010,174880
"800","Mujer","Completa","Marga Marga","p58",2011,199361
"801","Mujer","Completa","Marga Marga","p58",2012,214197
"802","Mujer","Completa","Marga Marga","p58",2013,249945
"803","Mujer","Completa","Marga Marga","p58",2014,277866
"804","Mujer","Completa","Marga Marga","p58",2015,299616
"805","Mujer","Completa","Melipilla","p135",2010,150070
"806","Mujer","Completa","Melipilla","p135",2011,149521
"807","Mujer","Completa","Melipilla","p135",2012,190407
"808","Mujer","Completa","Melipilla","p135",2013,210472
"809","Mujer","Completa","Melipilla","p135",2014,224958
"810","Mujer","Completa","Melipilla","p135",2015,236910
"811","Mujer","Completa","Ñuble","p84",2010,159891
"812","Mujer","Completa","Ñuble","p84",2011,180869
"813","Mujer","Completa","Ñuble","p84",2012,196334
"814","Mujer","Completa","Ñuble","p84",2013,234115
"815","Mujer","Completa","Ñuble","p84",2014,250000
"816","Mujer","Completa","Ñuble","p84",2015,310124
"817","Mujer","Completa","Osorno","p103",2010,168178
"818","Mujer","Completa","Osorno","p103",2011,214041
"819","Mujer","Completa","Osorno","p103",2012,201124
"820","Mujer","Completa","Osorno","p103",2013,256333
"821","Mujer","Completa","Osorno","p103",2014,234053
"822","Mujer","Completa","Osorno","p103",2015,289074
"823","Mujer","Completa","Parinacota","p152",2010,54458
"824","Mujer","Completa","Parinacota","p152",2011,28074
"825","Mujer","Completa","Parinacota","p152",2012,70393
"826","Mujer","Completa","Parinacota","p152",2013,84679
"827","Mujer","Completa","Parinacota","p152",2014,49991
"828","Mujer","Completa","Parinacota","p152",2015,98397
"829","Mujer","Completa","Petorca","p54",2010,197158
"830","Mujer","Completa","Petorca","p54",2011,178611
"831","Mujer","Completa","Petorca","p54",2012,162113
"832","Mujer","Completa","Petorca","p54",2013,199251
"833","Mujer","Completa","Petorca","p54",2014,217801
"834","Mujer","Completa","Petorca","p54",2015,250015
"835","Mujer","Completa","Quillota","p55",2010,167000
"836","Mujer","Completa","Quillota","p55",2011,181418
"837","Mujer","Completa","Quillota","p55",2012,197166
"838","Mujer","Completa","Quillota","p55",2013,219349
"839","Mujer","Completa","Quillota","p55",2014,250995
"840","Mujer","Completa","Quillota","p55",2015,249247
"841","Mujer","Completa","Ranco","p142",2010,129153
"842","Mujer","Completa","Ranco","p142",2011,150669
"843","Mujer","Completa","Ranco","p142",2012,152125
"844","Mujer","Completa","Ranco","p142",2013,225000
"845","Mujer","Completa","Ranco","p142",2014,184569
"846","Mujer","Completa","Ranco","p142",2015,239902
"847","Mujer","Completa","San Antonio","p56",2010,150070
"848","Mujer","Completa","San Antonio","p56",2011,180000
"849","Mujer","Completa","San Antonio","p56",2012,200902
"850","Mujer","Completa","San Antonio","p56",2013,249056
"851","Mujer","Completa","San Antonio","p56",2014,299965
"852","Mujer","Completa","San Antonio","p56",2015,328601
"853","Mujer","Completa","San Felipe","p57",2010,172168
"854","Mujer","Completa","San Felipe","p57",2011,190210
"855","Mujer","Completa","San Felipe","p57",2012,216459
"856","Mujer","Completa","San Felipe","p57",2013,226544
"857","Mujer","Completa","San Felipe","p57",2014,256041
"858","Mujer","Completa","San Felipe","p57",2015,245000
"859","Mujer","Completa","Santiago","p131",2010,240000
"860","Mujer","Completa","Santiago","p131",2011,262213
"861","Mujer","Completa","Santiago","p131",2012,300000
"862","Mujer","Completa","Santiago","p131",2013,317326
"863","Mujer","Completa","Santiago","p131",2014,339391
"864","Mujer","Completa","Santiago","p131",2015,350095
"865","Mujer","Completa","Talagante","p136",2010,185181
"866","Mujer","Completa","Talagante","p136",2011,201889
"867","Mujer","Completa","Talagante","p136",2012,201124
"868","Mujer","Completa","Talagante","p136",2013,219169
"869","Mujer","Completa","Talagante","p136",2014,279947
"870","Mujer","Completa","Talagante","p136",2015,295414
"871","Mujer","Completa","Talca","p71",2010,172000
"872","Mujer","Completa","Talca","p71",2011,179425
"873","Mujer","Completa","Talca","p71",2012,192681
"874","Mujer","Completa","Talca","p71",2013,220298
"875","Mujer","Completa","Talca","p71",2014,231784
"876","Mujer","Completa","Talca","p71",2015,245791
"877","Mujer","Completa","Tamarugal","p12",2010,159642
"878","Mujer","Completa","Tamarugal","p12",2011,184409
"879","Mujer","Completa","Tamarugal","p12",2012,201896
"880","Mujer","Completa","Tamarugal","p12",2013,229130
"881","Mujer","Completa","Tamarugal","p12",2014,252606
"882","Mujer","Completa","Tamarugal","p12",2015,290698
"883","Mujer","Completa","Tierra del Fuego","p123",2010,200000
"884","Mujer","Completa","Tierra del Fuego","p123",2011,195713
"885","Mujer","Completa","Tierra del Fuego","p123",2012,280000
"886","Mujer","Completa","Tierra del Fuego","p123",2013,230000
"887","Mujer","Completa","Tierra del Fuego","p123",2014,425000
"888","Mujer","Completa","Tierra del Fuego","p123",2015,318923
"889","Mujer","Completa","Tocopilla","p23",2010,129911
"890","Mujer","Completa","Tocopilla","p23",2011,197109
"891","Mujer","Completa","Tocopilla","p23",2012,229427
"892","Mujer","Completa","Tocopilla","p23",2013,205537
"893","Mujer","Completa","Tocopilla","p23",2014,224976
"894","Mujer","Completa","Tocopilla","p23",2015,242297
"895","Mujer","Completa","Última Esperanza","p124",2010,173399
"896","Mujer","Completa","Última Esperanza","p124",2011,118022
"897","Mujer","Completa","Última Esperanza","p124",2012,193304
"898","Mujer","Completa","Última Esperanza","p124",2013,219656
"899","Mujer","Completa","Última Esperanza","p124",2014,315846
"900","Mujer","Completa","Última Esperanza","p124",2015,319156
"901","Mujer","Completa","Valdivia","p141",2010,185142
"902","Mujer","Completa","Valdivia","p141",2011,182880
"903","Mujer","Completa","Valdivia","p141",2012,221237
"904","Mujer","Completa","Valdivia","p141",2013,233817
"905","Mujer","Completa","Valdivia","p141",2014,263523
"906","Mujer","Completa","Valdivia","p141",2015,300218
"907","Mujer","Completa","Valparaíso","p51",2010,194283
"908","Mujer","Completa","Valparaíso","p51",2011,200469
"909","Mujer","Completa","Valparaíso","p51",2012,236720
"910","Mujer","Completa","Valparaíso","p51",2013,253085
"911","Mujer","Completa","Valparaíso","p51",2014,303127
"912","Mujer","Completa","Valparaíso","p51",2015,301222
"913","Mujer","Completa",NA,NA,2010,126212
"914","Mujer","Completa",NA,NA,2011,35801
"915","Mujer","Completa",NA,NA,2012,120541
"916","Mujer","Parcial","Antofagasta","p21",2010,57450
"917","Mujer","Parcial","Antofagasta","p21",2011,90316
"918","Mujer","Parcial","Antofagasta","p21",2012,82960
"919","Mujer","Parcial","Antofagasta","p21",2013,83683
"920","Mujer","Parcial","Antofagasta","p21",2014,80000
"921","Mujer","Parcial","Antofagasta","p21",2015,111462
"922","Mujer","Parcial","Arauco","p82",2010,36266
"923","Mujer","Parcial","Arauco","p82",2011,24424
"924","Mujer","Parcial","Arauco","p82",2012,32307
"925","Mujer","Parcial","Arauco","p82",2013,25982
"926","Mujer","Parcial","Arauco","p82",2014,31995
"927","Mujer","Parcial","Arauco","p82",2015,30122
"928","Mujer","Parcial","Arica","p151",2010,60059
"929","Mujer","Parcial","Arica","p151",2011,57165
"930","Mujer","Parcial","Arica","p151",2012,60022
"931","Mujer","Parcial","Arica","p151",2013,77428
"932","Mujer","Parcial","Arica","p151",2014,80000
"933","Mujer","Parcial","Arica","p151",2015,90024
"934","Mujer","Parcial","Aysén","p112",2010,51748
"935","Mujer","Parcial","Aysén","p112",2011,75459
"936","Mujer","Parcial","Aysén","p112",2012,80000
"937","Mujer","Parcial","Aysén","p112",2013,70031
"938","Mujer","Parcial","Aysén","p112",2014,54179
"939","Mujer","Parcial","Aysén","p112",2015,40659
"940","Mujer","Parcial","Bíobío","p83",2010,50000
"941","Mujer","Parcial","Bíobío","p83",2011,50134
"942","Mujer","Parcial","Bíobío","p83",2012,40134
"943","Mujer","Parcial","Bíobío","p83",2013,69868
"944","Mujer","Parcial","Bíobío","p83",2014,79985
"945","Mujer","Parcial","Bíobío","p83",2015,73195
"946","Mujer","Parcial","Cachapoal","p61",2010,58567
"947","Mujer","Parcial","Cachapoal","p61",2011,50000
"948","Mujer","Parcial","Cachapoal","p61",2012,99763
"949","Mujer","Parcial","Cachapoal","p61",2013,89994
"950","Mujer","Parcial","Cachapoal","p61",2014,98264
"951","Mujer","Parcial","Cachapoal","p61",2015,90000
"952","Mujer","Parcial","Capitán Prat","p113",2010,82000
"953","Mujer","Parcial","Capitán Prat","p113",2011,150000
"954","Mujer","Parcial","Capitán Prat","p113",2012,50000
"955","Mujer","Parcial","Capitán Prat","p113",2014,80000
"956","Mujer","Parcial","Cardenal Caro","p62",2010,39996
"957","Mujer","Parcial","Cardenal Caro","p62",2011,30035
"958","Mujer","Parcial","Cardenal Caro","p62",2012,58326
"959","Mujer","Parcial","Cardenal Caro","p62",2013,59773
"960","Mujer","Parcial","Cardenal Caro","p62",2014,64000
"961","Mujer","Parcial","Cardenal Caro","p62",2015,60254
"962","Mujer","Parcial","Cauquenes","p72",2010,20020
"963","Mujer","Parcial","Cauquenes","p72",2011,29949
"964","Mujer","Parcial","Cauquenes","p72",2012,26052
"965","Mujer","Parcial","Cauquenes","p72",2013,20911
"966","Mujer","Parcial","Cauquenes","p72",2014,12014
"967","Mujer","Parcial","Cauquenes","p72",2015,20065
"968","Mujer","Parcial","Cautín","p91",2010,39973
"969","Mujer","Parcial","Cautín","p91",2011,26640
"970","Mujer","Parcial","Cautín","p91",2012,34220
"971","Mujer","Parcial","Cautín","p91",2013,60116
"972","Mujer","Parcial","Cautín","p91",2014,62877
"973","Mujer","Parcial","Cautín","p91",2015,63743
"974","Mujer","Parcial","Chacabuco","p133",2010,31664
"975","Mujer","Parcial","Chacabuco","p133",2011,55000
"976","Mujer","Parcial","Chacabuco","p133",2012,55914
"977","Mujer","Parcial","Chacabuco","p133",2013,46082
"978","Mujer","Parcial","Chacabuco","p133",2014,87607
"979","Mujer","Parcial","Chacabuco","p133",2015,120489
"980","Mujer","Parcial","Chañaral","p32",2010,43022
"981","Mujer","Parcial","Chañaral","p32",2011,47478
"982","Mujer","Parcial","Chañaral","p32",2012,30700
"983","Mujer","Parcial","Chañaral","p32",2013,52070
"984","Mujer","Parcial","Chañaral","p32",2014,116048
"985","Mujer","Parcial","Chañaral","p32",2015,25000
"986","Mujer","Parcial","Chiloé","p102",2010,40444
"987","Mujer","Parcial","Chiloé","p102",2011,50000
"988","Mujer","Parcial","Chiloé","p102",2012,46208
"989","Mujer","Parcial","Chiloé","p102",2013,70000
"990","Mujer","Parcial","Chiloé","p102",2014,89000
"991","Mujer","Parcial","Chiloé","p102",2015,50190
"992","Mujer","Parcial","Choapa","p42",2010,53237
"993","Mujer","Parcial","Choapa","p42",2011,58557
"994","Mujer","Parcial","Choapa","p42",2012,60271
"995","Mujer","Parcial","Choapa","p42",2013,39994
"996","Mujer","Parcial","Choapa","p42",2014,68781
"997","Mujer","Parcial","Choapa","p42",2015,64234
"998","Mujer","Parcial","Colchagua","p63",2010,42836
"999","Mujer","Parcial","Colchagua","p63",2011,64774
"1000","Mujer","Parcial","Colchagua","p63",2012,70000
"1001","Mujer","Parcial","Colchagua","p63",2013,59868
"1002","Mujer","Parcial","Colchagua","p63",2014,99988
"1003","Mujer","Parcial","Colchagua","p63",2015,96756
"1004","Mujer","Parcial","Concepción","p81",2010,69952
"1005","Mujer","Parcial","Concepción","p81",2011,56436
"1006","Mujer","Parcial","Concepción","p81",2012,57924
"1007","Mujer","Parcial","Concepción","p81",2013,59773
"1008","Mujer","Parcial","Concepción","p81",2014,70730
"1009","Mujer","Parcial","Concepción","p81",2015,74760
"1010","Mujer","Parcial","Copiapó","p31",2010,60020
"1011","Mujer","Parcial","Copiapó","p31",2011,50185
"1012","Mujer","Parcial","Copiapó","p31",2012,67745
"1013","Mujer","Parcial","Copiapó","p31",2013,40054
"1014","Mujer","Parcial","Copiapó","p31",2014,86282
"1015","Mujer","Parcial","Copiapó","p31",2015,70069
"1016","Mujer","Parcial","Cordillera","p152",2010,80078
