"","sex","work_day","geography_name","geography_id","year","lb_weighted_median"
"1299","Hombre","Completa","Quirihue",258,2015,241000
"1300","Hombre","Completa","Rancagua",259,2010,326312
"1301","Hombre","Completa","Rancagua",259,2011,305113
"1302","Hombre","Completa","Rancagua",259,2012,348617
"1303","Hombre","Completa","Rancagua",259,2013,353496
"1304","Hombre","Completa","Rancagua",259,2014,349934
"1305","Hombre","Completa","Rancagua",259,2015,415100
"1306","Hombre","Completa","Rauco",261,2010,163263
"1307","Hombre","Completa","Rauco",261,2011,191215
"1308","Hombre","Completa","Rauco",261,2012,193870
"1309","Hombre","Completa","Rauco",261,2013,203374
"1310","Hombre","Completa","Rauco",261,2014,223399
"1311","Hombre","Completa","Rauco",261,2015,242724
"1312","Hombre","Completa","Recoleta",262,2010,207931
"1313","Hombre","Completa","Recoleta",262,2011,200215
"1314","Hombre","Completa","Recoleta",262,2012,200902
"1315","Hombre","Completa","Recoleta",262,2013,332893
"1316","Hombre","Completa","Recoleta",262,2014,275273
"1317","Hombre","Completa","Recoleta",262,2015,300863
"1318","Hombre","Completa","Renaico",263,2010,100000
"1319","Hombre","Completa","Renaico",263,2011,140000
"1320","Hombre","Completa","Renaico",263,2012,192000
"1321","Hombre","Completa","Renaico",263,2013,240000
"1322","Hombre","Completa","Renaico",263,2014,251233
"1323","Hombre","Completa","Renaico",263,2015,240000
"1324","Hombre","Completa","Renca",264,2010,234077
"1325","Hombre","Completa","Renca",264,2011,249201
"1326","Hombre","Completa","Renca",264,2012,258646
"1327","Hombre","Completa","Renca",264,2013,299037
"1328","Hombre","Completa","Renca",264,2014,269242
"1329","Hombre","Completa","Renca",264,2015,300020
"1330","Hombre","Completa","Rengo",265,2010,189955
"1331","Hombre","Completa","Rengo",265,2011,204258
"1332","Hombre","Completa","Rengo",265,2012,200902
"1333","Hombre","Completa","Rengo",265,2013,238603
"1334","Hombre","Completa","Rengo",265,2014,224958
"1335","Hombre","Completa","Rengo",265,2015,250056
"1336","Hombre","Completa","Requínoa",266,2010,220113
"1337","Hombre","Completa","Requínoa",266,2011,206700
"1338","Hombre","Completa","Requínoa",266,2012,193113
"1339","Hombre","Completa","Requínoa",266,2013,210000
"1340","Hombre","Completa","Requínoa",266,2014,239022
"1341","Hombre","Completa","Requínoa",266,2015,262621
"1342","Hombre","Completa","Retiro",267,2010,128424
"1343","Hombre","Completa","Retiro",267,2011,143612
"1344","Hombre","Completa","Retiro",267,2012,177758
"1345","Hombre","Completa","Retiro",267,2013,184052
"1346","Hombre","Completa","Retiro",267,2014,199962
"1347","Hombre","Completa","Retiro",267,2015,121801
"1348","Hombre","Completa","Rinconada",268,2010,230225
"1349","Hombre","Completa","Rinconada",268,2011,222287
"1350","Hombre","Completa","Rinconada",268,2012,258298
"1351","Hombre","Completa","Rinconada",268,2013,299405
"1352","Hombre","Completa","Rinconada",268,2014,303127
"1353","Hombre","Completa","Rinconada",268,2015,302220
"1354","Hombre","Completa","Río Bueno",269,2010,172000
"1355","Hombre","Completa","Río Bueno",269,2011,182000
"1356","Hombre","Completa","Río Bueno",269,2012,214193
"1357","Hombre","Completa","Río Bueno",269,2013,220695
"1358","Hombre","Completa","Río Bueno",269,2014,219959
"1359","Hombre","Completa","Río Bueno",269,2015,240065
"1360","Hombre","Completa","Río Claro",270,2010,182178
"1361","Hombre","Completa","Río Claro",270,2011,148241
"1362","Hombre","Completa","Río Claro",270,2012,157209
"1363","Hombre","Completa","Río Claro",270,2013,200271
"1364","Hombre","Completa","Río Claro",270,2014,181876
"1365","Hombre","Completa","Río Claro",270,2015,195795
"1366","Hombre","Completa","Río Hurtado",271,2010,136013
"1367","Hombre","Completa","Río Hurtado",271,2011,180870
"1368","Hombre","Completa","Río Hurtado",271,2012,115269
"1369","Hombre","Completa","Río Hurtado",271,2013,199126
"1370","Hombre","Completa","Río Hurtado",271,2014,250585
"1371","Hombre","Completa","Río Hurtado",271,2015,241982
"1372","Hombre","Completa","Río Ibáñez",272,2010,172257
"1373","Hombre","Completa","Río Ibáñez",272,2011,150725
"1374","Hombre","Completa","Río Ibáñez",272,2012,45253
"1375","Hombre","Completa","Río Ibáñez",272,2013,100136
"1376","Hombre","Completa","Río Ibáñez",272,2014,212189
"1377","Hombre","Completa","Río Ibáñez",272,2015,240978
"1378","Hombre","Completa","Río Negro",273,2010,174215
"1379","Hombre","Completa","Río Negro",273,2011,189529
"1380","Hombre","Completa","Río Negro",273,2012,200902
"1381","Hombre","Completa","Río Negro",273,2013,249401
"1382","Hombre","Completa","Río Negro",273,2014,279947
"1383","Hombre","Completa","Río Negro",273,2015,260035
"1384","Hombre","Completa","Romeral",275,2010,153105
"1385","Hombre","Completa","Romeral",275,2011,187041
"1386","Hombre","Completa","Romeral",275,2012,200000
"1387","Hombre","Completa","Romeral",275,2013,192260
"1388","Hombre","Completa","Romeral",275,2014,236875
"1389","Hombre","Completa","Romeral",275,2015,225832
"1390","Hombre","Completa","Saavedra",276,2010,39266
"1391","Hombre","Completa","Saavedra",276,2011,60180
"1392","Hombre","Completa","Saavedra",276,2012,262000
"1393","Hombre","Completa","Sagrada Familia",277,2010,170166
"1394","Hombre","Completa","Sagrada Familia",277,2011,181738
"1395","Hombre","Completa","Sagrada Familia",277,2012,193870
"1396","Hombre","Completa","Sagrada Familia",277,2013,229131
"1397","Hombre","Completa","Sagrada Familia",277,2014,243730
"1398","Hombre","Completa","Sagrada Familia",277,2015,265762
"1399","Hombre","Completa","Salamanca",278,2010,200078
"1400","Hombre","Completa","Salamanca",278,2011,200744
"1401","Hombre","Completa","Salamanca",278,2012,301686
"1402","Hombre","Completa","Salamanca",278,2013,241798
"1403","Hombre","Completa","Salamanca",278,2014,229223
"1404","Hombre","Completa","Salamanca",278,2015,311263
"1405","Hombre","Completa","San Antonio",279,2010,220000
"1406","Hombre","Completa","San Antonio",279,2011,250000
"1407","Hombre","Completa","San Antonio",279,2012,250000
"1408","Hombre","Completa","San Antonio",279,2013,296120
"1409","Hombre","Completa","San Antonio",279,2014,290914
"1410","Hombre","Completa","San Antonio",279,2015,338172
"1411","Hombre","Completa","San Bernardo",280,2010,200196
"1412","Hombre","Completa","San Bernardo",280,2011,250963
"1413","Hombre","Completa","San Bernardo",280,2012,300000
"1414","Hombre","Completa","San Bernardo",280,2013,323575
"1415","Hombre","Completa","San Bernardo",280,2014,333102
"1416","Hombre","Completa","San Bernardo",280,2015,376337
"1417","Hombre","Completa","San Carlos",281,2010,138072
"1418","Hombre","Completa","San Carlos",281,2011,159333
"1419","Hombre","Completa","San Carlos",281,2012,235334
"1420","Hombre","Completa","San Carlos",281,2013,242170
"1421","Hombre","Completa","San Carlos",281,2014,291892
"1422","Hombre","Completa","San Carlos",281,2015,334433
"1423","Hombre","Completa","San Clemente",282,2010,170000
"1424","Hombre","Completa","San Clemente",282,2011,171468
"1425","Hombre","Completa","San Clemente",282,2012,213740
"1426","Hombre","Completa","San Clemente",282,2013,206585
"1427","Hombre","Completa","San Clemente",282,2014,253162
"1428","Hombre","Completa","San Clemente",282,2015,261867
"1429","Hombre","Completa","San Esteban",283,2010,281124
"1430","Hombre","Completa","San Esteban",283,2011,299744
"1431","Hombre","Completa","San Esteban",283,2012,263090
"1432","Hombre","Completa","San Esteban",283,2013,300407
"1433","Hombre","Completa","San Esteban",283,2014,300000
"1434","Hombre","Completa","San Esteban",283,2015,250068
"1435","Hombre","Completa","San Felipe",285,2010,202627
"1436","Hombre","Completa","San Felipe",285,2011,242007
"1437","Hombre","Completa","San Felipe",285,2012,251128
"1438","Hombre","Completa","San Felipe",285,2013,268980
"1439","Hombre","Completa","San Felipe",285,2014,287071
"1440","Hombre","Completa","San Felipe",285,2015,300009
"1441","Hombre","Completa","San Fernando",286,2010,214490
"1442","Hombre","Completa","San Fernando",286,2011,215000
"1443","Hombre","Completa","San Fernando",286,2012,253397
"1444","Hombre","Completa","San Fernando",286,2013,251653
"1445","Hombre","Completa","San Fernando",286,2014,277000
"1446","Hombre","Completa","San Fernando",286,2015,281141
"1447","Hombre","Completa","San Gregorio",287,2013,448107
"1448","Hombre","Completa","San Gregorio",287,2014,645660
"1449","Hombre","Completa","San Gregorio",287,2015,301222
"1450","Hombre","Completa","San Ignacio",288,2010,199863
