"","provincia","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"1","Antofagasta",34465.3957744778,40276.787724785,59851.3840627472,85611.7243956044,91619.9602821084,105403.711457998,101085.74376775,150617.924758302,155391.703476176,240806.176083608,230071.79895995,185914.883511735
"2","Arauco",16328.8541919806,30053.8985832349,27615.3566696442,41026.0591016548,46526.3237540924,51213.4874946097,62751.405162984,55967.8840449438,84904.0639762991,92502.6064472801,113930.507356219,107522.285690524
"3","Arica",28597.0909451316,46243.4278487753,65729.0017709563,69219.2514767932,72002.4216382576,82599.468195051,80505.2403314917,85798.0464807437,128556.305275637,167525.196339434,145353.59143725,135405.421507542
"4","Aysén",30618.0447585395,48420.7323568575,46537.975638051,63871.6640053227,NA,NA,NA,134779.303082192,161977.661858974,193948.663043478,185290.025222875,164342.243528565
"5","Bíobío",32776.7554367201,23740.2721707882,30529.6923514948,52889.023955774,57702.2954157889,51852.9999306629,58235.5202758949,67938.6541097201,95223.3011656442,106805.294019934,105822.865739,115271.940706302
"6","Cachapoal",28398.7797252973,48994.9802871846,54155.8532259545,53412.2799552072,67210.5540171013,67069.8049244815,82418.5163223466,92535.506537007,118936.206421873,146689.041881269,144839.966513395,125931.717123317
"7","Capitán Prat",NA,NA,NA,68122.387755102,82588.2327044025,66147.5586592179,103083.443181818,136933.771653543,151087.996835443,254968.702290076,247290.066666667,184888.375
"8","Cardenal Caro",15813.9071246819,18165.2670623145,26332.687732342,36090.7428571429,57515.6515151515,51306.6126642573,82836.7583798883,75933.580570189,109016.111587983,145833.324127907,115277.323387873,116652.460876058
"9","Cauquenes",28173.5395189003,22234.8589147287,29021.8055031447,43679.6056782334,50353.6499402628,49576.7417218543,58049.6112176414,60795.8364652108,87529.330593071,99002.5563139932,109101.926605505,93942.0686456401
"10","Cautín",24685.8376395712,30833.5680689624,54121.7772383297,42167.9550656547,57521.8382710728,58075.4618018237,54346.728327645,69522.4711473184,93244.2642528629,121945.981409888,129383.623191095,106259.294433856
"11","Chacabuco",21205.8768465701,31601.3441589918,41366.2723342939,52506.9670103093,73976.0421218742,69220.7694753577,103587.494890511,110825.346415094,138810.911120472,154282.205039096,140817.626262626,108898.304136587
"12","Chañaral",38037.4758220503,49930.4473916888,49960.4419306184,64434.1904761905,71988.125399361,87056.8839137645,92545.7449962935,120388.554019015,138776.653558052,188886.787996882,171488.951807229,152531.952922922
"13","Chiloé",25849.5563909774,40206.896856465,55113.9631147541,48305.3781148429,56026.8358262108,61800.5064817034,80888.4186751796,83340.6015720953,106973.687092143,151394.295196507,121079.579705177,122787.473872463
"14","Choapa",15492.523364486,31133.7840531561,37599.895455185,41086.6571867794,53734.5069751844,54409.599495162,57863.2289416847,81125.9712752153,101018.369329587,133752.458364591,126173.039351852,119658.846496776
"15","Colchagua",16094.0026326448,32209.0729588882,34146.6621813031,46157.3515745999,55071.6313137255,59271.1998019662,65718.6742712294,74361.6867091664,105309.168061918,131793.592882562,129203.371635311,109228.82176723
"16","Concepción",26190.1177982003,30403.9217387128,42675.68001443,55032.8993634956,78620.4087998355,62879.399485741,84974.7203505577,100752.939094042,118006.034995626,170984.54889043,151979.039020016,128710.844231196
"17","Copiapó",32566.4275318375,46168.0147505423,47633.0702846975,80361.1056277056,74927.3174143753,76024.2476170742,79137.8926024955,112962.320381731,127368.069486405,199699.559806685,213350.548548094,162136.856926435
"18","Cordillera",36532.921057581,52310.4920273349,73667.0798188066,74702.1623779947,119313.781265296,97799.9642013311,141008.443432574,131150.647039793,156934.730631229,162382.459112774,151989.520866518,121880.949237933
"19","Coyhaique",30769.303848076,43212.133640553,56594.4419882101,66136.2368177613,124980.025773196,115849.98400984,131781.396774194,130562.960585586,NA,231004.611880812,214169.450948332,181610.19019266
"20","Curicó",32783.9437807449,50948.2484905268,39915.1731394946,47257.6627789047,58371.6729679732,75918.2201338006,66352.7772365644,90922.2749441869,116484.7133471,141954.268966869,136245.648057139,111013.855074294
"21","El Loa",37305.5306799337,48693.1734537152,60310.6463112213,62238.1767173571,84380.3162790698,85932.2731861199,112422.194444444,137302.244367816,177275.946197411,219051.451425069,199965.69809322,184603.655505661
"22","Elqui",26580.697151172,33453.2462293932,43506.5176870748,65633.3642914331,68168.3900379907,64235.7387975681,83664.6417812705,94503.8499390288,135660.678789358,164035.629137412,162013.695018638,133485.411909118
"23","General Carrera",NA,NA,41884.6278026906,47977.798206278,47708.4597315436,59071.0456621005,89892.6881188119,171826.79,173628.804615385,219676.326133909,150040.662379421,180872.723567978
"24","Huasco",29800.7502527806,35059.4751491054,45565.2397454031,49646.4589578872,54177.7912280702,53858.3094033312,76297.8144073811,97672.0700808625,118220.502379693,157533.125268432,159954.890448532,131153.083671942
"25","Iquique",46172.8204027102,60430.27321006,68490.0753150057,87074.0215517241,66566.1616670398,70754.2960231381,77088.0659316904,93904.8512465954,140478.032683184,188349.338673167,202307.930542341,167234.820158851
"26","Limarí",19145.9720973135,31815.6038047974,35395.1480392157,40690.1103012634,44908.3457098284,48117.7167292449,59648.1989100818,68360.3408668731,96602.9954424611,120504.521253985,131467.893617021,95552.4992258634
"27","Linares",21989.2055807699,30650.8810966811,30936.0611239861,43291.2397209985,52806.5991842788,53516.9504821346,56439.3444834596,65366.9009026435,93592.4670744139,107172.922356091,111278.912786401,102114.935512525
"28","Llanquihue",27762.9764146091,40574.9002101125,61494.7194924008,65053.7849344978,78584.5384355466,69672.19921849,80447.1058843365,107168.707316349,117090.598422738,165501.869181925,150527.89021164,117612.841017735
"29","Los Andes",16796.5589430894,44862.3408273381,44230.38273331,62163.6368301026,68857.6480811006,70706.7527804258,77264.4247491639,88287.6075388027,119702.288721207,207230.099540582,152593.332044341,148156.315431962
"30","Magallanes",37199.4180664427,66338.1163333333,81162.8702508961,84365.6776859504,98705.864389234,125937.806758184,143682.488179669,156564.745652174,203212.718166384,239889.277521614,225918.784818783,210014.601207135
"31","Maipo",24025.7785238095,35034.9702288725,54139.1613995485,74645.9345741681,80380.5962661403,82533.3354461443,113701.58622449,121992.376712329,132476.198019802,148342.208506224,146956.530261137,116493.117139865
"32","Malleco",18937.6457761132,23635.8032612258,40553.0784789644,43876.9126906848,46242.2519059083,45719.0627334994,56953.7008861622,65888.2459486218,86153.9928143713,115064.585263957,119102.495447242,113828.384916049
"33","Marga Marga",NA,NA,53215.1044905009,72145.1111111111,NA,NA,NA,NA,NA,168297.232629108,163121.136764355,140850.996729388
"34","Melipilla",19359.696435683,29068.9181680141,40108.5142264375,65401.4021648626,58130.2495378928,69734.8591292455,83118.1399639964,97221.7558695652,123253.240620957,136873.166836216,132674.105793451,119401.727407158
"35","Ñuble",21209.6380306699,24091.0518969096,25234.0337170184,43098.565036753,63503.4546592063,45997.0444169417,55066.3493029963,65716.4091748331,88972.9915683272,118026.163280662,113663.812916847,113379.918963406
"36","Osorno",27990.2142742065,36335.6600465199,53926.5963091119,49252.5641025641,68950.6587935241,60523.1220669655,59660.1887979862,81600.7874274161,106612.004044567,140199.116600791,145331.720238095,114113.581544231
"37","Parinacota",NA,NA,NA,53726.6994818653,73861.4516129032,64285.3228128461,66928.8839506173,72388.8566610455,82759.8540772532,124253.944444444,129256.341040462,120129.04533516
"38","Petorca",19296.4613402062,36762.9355980184,41377.9642458724,43667.2498356345,57993.1783103168,60153.9862271743,71943.7050505051,88386.6575425791,112559.036056158,119242.419441724,125437.588235294,100860.486805556
"39","Quillota",19773.7126865672,44073.2459959759,42577.2012816778,57429.1929480901,66822.8533199867,77274.018933046,82195.2208868628,87879.0462764923,116477.95490596,141561.842133621,135475.118611379,118515.93761014
"40","Ranco",NA,NA,49761.4514767932,42941.5924124514,NA,NA,NA,NA,90785.8699950568,131025.75950668,121033.755692669,108756.051301927
"41","San Antonio",16423.3571428571,44820.3298578199,49304.0552695746,61876.7282539683,81385.4800910952,67863.5417185554,78847.1208669075,123201.587564386,133353.327839377,132376.493891798,160148.696850394,118250.108541734
"42","San Felipe",35395.7431578947,36349.2846528311,42519.5096066703,51406.818236715,57029.6506147541,60235.7774583094,69172.3449612403,78869.1302982732,113955.261606677,140998.922163588,126708.733422639,114531.062352062
"43","Santiago",37788.3574545305,77452.8958294465,103026.124460288,112153.139278557,138125.659987825,122541.320124651,176706.364204092,176352.499699407,192744.405166084,289897.140200329,255466.362947435,220256.907453412
"44","Talagante",25373.9040619117,43406.5444519469,43762.4752066116,57735.0211480363,70623.1498111624,76635.7012208182,95129.1458711434,113983.529752066,130681.306182221,176045.624739402,176153.506041667,139278.586137903
"45","Talca",24850.2611462411,36934.3283023838,33763.0409938209,51721.1904920213,62036.1735854859,56477.1142776124,63829.3630607571,73106.8994593612,104655.4569161,136928.081937933,139349.672626542,128493.141539164
"46","Tamarugal",NA,NA,26541.2398648649,45742.5087719298,NA,NA,NA,NA,113940.904384575,144820.767519466,135570.186011905,139087.283281452
"47","Tierra del Fuego",19560.2380952381,35916.7282608696,66634.7063711911,72923.8118644068,247297.854368932,117228.714285714,234906.940559441,169108.172242875,313631.909448819,291531.913312693,245104.901709402,225670.419193621
"48","Tocopilla",22611.6208955224,35216.8380634391,45159.580338983,65194.2084726867,77656.0685434516,84142.0186735351,102869.518258427,112012.912293314,146794.615212528,193753.204100652,194489.902912621,166715.931669517
"49","Valdivia",24725.508342821,35105.0052113703,37156.0888714117,48218.9644268775,59250.9797979798,56913.4238224126,64762.2102998521,80389.1795649308,98341.620303417,151187.958526875,132602.460531642,107971.590386234
"50","Valparaíso",28442.6284822286,52309.8316385403,52392.602425876,64988.673286052,90685.4020105574,87721.7765013909,99100.0732921387,119606.87297428,148672.42627547,190248.060894386,209898.99050466,161980.928128687
"51","País",28755.4111378804,43400.9025771043,51513.289624724,66787.5981270903,81378.3323208707,72675.5714173414,89318.0315176911,100998.307813049,125755.423555303,176338.233600321,167087.4508474,147376.341618462
