"","region","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"1","País",160000,134864,130136.8,102212.5,78409.8888888889,59966,52611.1666666667,52623.5,45059,32880,27456,18905.7571428572
