"","region","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"1","País",247199.308299745,202199.744849803,213673.085959728,156225.716766246,129945.408733026,104866.708548538,90981.0643162022,96120.0131611628,79894.1418396113,61573.0160368495,52451.5352376649,35625.4296026468
