"","region","provincia","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"27","Araucanía","Cautín","Toltén",0.573155412573909,0.520479620268943,0.581751853802782,NA,NA,NA,0.569778576709802,0.423506101877257,0.457667005223342,0.43742219468779,0.536059624633223,0.43880978166034
"28","Araucanía","Cautín","Vilcún",NA,NA,NA,0.537993547920022,0.444861718648311,NA,0.498357881688498,0.51295119097665,0.466281862091441,0.396734087372952,0.439940831081659,0.49617074721125
"29","Araucanía","Cautín","Villarrica",0.405375261975774,0.46371004914289,0.480789265357117,0.470801737120256,0.484874973855246,0.470377145422739,0.50785040938125,0.448825238445753,0.435564944571189,0.503232391487652,0.486332071103656,0.491783879628506
"30","Araucanía","Malleco","Angol",0.547043677767252,0.385676100076903,0.442897651376119,0.593438784713364,0.485154277594263,0.546395960643289,0.490341663222171,0.527015771619828,0.502221612686577,0.465861274722661,0.410551944322976,0.473345262940647
"31","Araucanía","Malleco","Collipulli",0.407905430037759,0.597241605247199,0.547270101719323,0.560171800483885,0.487803275118763,0.445666555111532,0.491898477088771,0.509649527834352,0.532523903557814,0.534848375434453,0.465209595831512,0.488022631791261
"32","Araucanía","Malleco","Curacautín",0.520043579536022,0.425478289720794,0.5187665298533,0.486473144460966,0.501004084111607,NA,0.510391351030107,0.505633186251335,0.431967148796209,0.474937684368673,0.454703354682263,0.555182939601615
"33","Araucanía","Malleco","Ercilla",NA,NA,NA,NA,NA,0.543208429266318,0.574343929049342,0.483824304151839,0.514297625701728,0.39800519656554,0.376434590705935,0.418623575411525
"34","Araucanía","Malleco","Lonquimay",NA,NA,NA,0.401117475161446,0.394057157116552,0.560955789269645,0.571269556501016,0.535936109174834,0.528888577209777,0.505805012782235,0.524061748805,0.525916306101464
"35","Araucanía","Malleco","Los Sauces",NA,NA,NA,0.358836983084219,0.475765830312823,0.452826714418258,0.446633456241538,0.423197942224415,0.363691930446135,0.477814297553826,0.614379529883472,0.438650310340605
"36","Araucanía","Malleco","Lumaco",NA,NA,NA,NA,NA,0.642466319480431,0.56174321791626,0.489530877447262,0.480018925410399,0.481259776486284,0.434208226278403,0.418502901633183
"37","Araucanía","Malleco","Purén",NA,NA,NA,0.365426738724055,0.473766793919959,NA,0.517820101388977,0.595300298712926,0.512364320561401,0.518515335915314,0.504958569642458,0.5103336707988
"38","Araucanía","Malleco","Renaico",0.510709705932277,0.474601635393176,0.426180864589101,NA,NA,0.477065068388913,0.497599872651776,0.379111582931402,0.434784284755986,0.419485749308357,0.479525218303034,0.364425504430891
"39","Araucanía","Malleco","Traiguén",0.535144680866983,0.486363291732554,0.575156492128921,0.564145245012304,0.564710512611409,NA,0.705618275415043,0.518856811989089,0.40953716248304,0.593641440432919,0.506271871492982,0.630662149251963
"40","Araucanía","Malleco","Victoria",0.596327308239529,0.454350821010982,0.596784856676962,0.666601764005694,0.566188227533135,0.496741618993378,0.588858624523415,0.531849242214482,0.443240165314927,0.499565222962179,0.418022837817233,0.530746202021821
"41","Arica Y Parinacota","Arica","Arica",0.48550189320802,0.548453715171846,0.566175514339685,0.52471904250779,0.477791816450251,0.561949667910967,0.505578329515131,0.395610465990698,0.422836943435341,0.467515808822645,0.441206405460701,0.521429496137203
"42","Arica Y Parinacota","Arica","Camarones",NA,NA,NA,NA,NA,NA,NA,0.479201221799843,0.441210508578239,0.445406718460042,0.508283677998882,0.602296638968072
"43","Arica Y Parinacota","Parinacota","Putre",NA,NA,NA,0.542619032546326,0.482699619472573,0.559605235612746,0.468386464220284,0.503473027493122,0.426305820319185,0.405340675801163,0.486351516441357,0.511875785516378
"44","Atacama","Chañaral","Chañaral",0.472866003367362,0.458446856765933,0.40563541581591,0.44853641999781,0.417606312538678,NA,0.411645594833419,0.449032918583706,0.365199489242508,0.45194459487027,0.408040858357283,0.513203734260906
"45","Atacama","Chañaral","Diego de Almagro",0.496424053140558,0.452640926187803,0.401688110638271,0.45728990125977,0.51518921730683,0.465963334598485,0.496654498699426,0.478756523602441,0.451400654203879,0.437292232817255,0.413359874306018,0.457505622473524
"46","Atacama","Copiapó","Caldera",NA,0.41594106599837,0.502408377454977,0.625204881744042,0.455825381185749,0.473308668293321,0.505901273947708,0.409901110497506,0.390999175861532,0.440177160814958,0.413103940158304,0.365682822405393
"47","Atacama","Copiapó","Copiapó",0.538104416437391,0.536114131860071,0.477838984435339,0.550694570362466,0.495191813181751,NA,0.445565686967023,0.474405841609977,0.376701482314751,0.443291136698427,0.432633694922534,0.486424922181146
"48","Atacama","Copiapó","Tierra Amarilla",0.376879119090272,0.504287618998733,0.381170653050372,0.468549534120885,0.479181591148076,0.425464082255102,0.401457512080867,0.4596075573618,0.366370400493303,0.369452929011514,0.349978469641158,0.410822442310574
"49","Atacama","Huasco","Alto del Carmen",NA,0.375650198817872,0.403151223246576,0.426002542964248,0.399915117653707,0.39373167871664,0.390371046134415,0.453110189136533,0.307662022799378,0.384694707903653,0.32788495825255,0.354318360420883
"50","Atacama","Huasco","Freirina",0.74519142367513,0.441399074818529,0.635094559994995,0.439246951696758,0.400407389345213,0.429846288878563,0.406652537241096,0.394722423432922,0.341034976162789,0.432491800753869,0.412099043804136,0.40067595014535
"51","Atacama","Huasco","Huasco",0.60916251766485,0.531007187910748,0.54191729371092,NA,0.410085104729548,0.453539999729894,0.462768188994712,0.404174278431862,0.412994191863151,0.42026958382828,0.451497967709251,0.649149580621974
"52","Atacama","Huasco","Vallenar",0.564449522579543,0.564600999882015,0.523760005996547,0.51013065866612,0.42916784505305,0.419393318008216,0.496566002828715,0.489299496648303,0.443635308481406,0.4891514680178,0.402760644899157,0.410668506329847
"53","Aysén","Aysén","Aysén",0.455660911084504,0.583898759350055,0.454573118904642,0.51582011407258,NA,NA,NA,NA,0.430187795088059,0.456005512571192,0.424395724781797,0.491479314350162
"54","Aysén","Aysén","Cisnes",NA,NA,NA,0.511855230509504,0.497751535814443,NA,0.481584340756543,0.443863690436942,0.490011019440783,0.428353705722011,0.467473573099669,0.397526951473492
"55","Aysén","Capitán Prat","Cochrane",NA,NA,NA,0.465303141993085,0.526874416470868,0.424797072242016,0.425983262245834,0.420303338547434,0.441078565873184,0.474204639123977,0.512673351879701,0.477557766181856
"56","Aysén","Coyhaique","Coyhaique",0.535574464040475,0.479783454255748,0.507402925833301,0.487710273111657,0.63129824535146,NA,0.540566569426855,0.406286253706286,0.506811817093599,0.515116570697126,0.50113376750295,0.4819535739997
"57","Aysén","General Carrera","Chile Chico",NA,NA,0.579454086110635,NA,NA,NA,NA,0.497575811027371,0.446212871136862,0.479965769670791,0.347909238731075,0.483739410641686
"58","Aysén","General Carrera","Río Ibáñez",NA,NA,NA,0.474874027475642,0.450447969641013,NA,0.438419020204554,0.432961623671059,0.527712793626016,0.48501450564369,0.414818016586991,0.472902222072867
"59","Biobío","Arauco","Arauco",NA,0.598646345241704,0.456158259327955,0.483607965169818,0.516259384672676,0.556204107650969,0.509768867357843,0.3903054459668,0.462977246949773,0.355460516220036,0.437505295195284,0.406084774315716
"60","Biobío","Arauco","Cañete",NA,0.605753618883593,0.527614752817407,0.546529590590847,0.556794997243655,NA,0.691565812956103,0.482909021368229,0.417201280085123,0.485795086187973,0.401610972569192,0.474414369784159
"61","Biobío","Arauco","Contulmo",NA,0.654315703265315,0.492163801805616,0.429811837171527,0.558372465088073,0.537888750097104,0.423756379973485,0.36181689493698,0.483019989457864,0.435262051752016,0.444813224473605,0.546181054906024
"62","Biobío","Arauco","Curanilahue",0.474123537487645,0.517635421857942,0.498125207602177,0.484876978643709,0.445405549821378,0.442269133611702,0.413976973245991,0.446141434068848,0.394723139224341,0.368657680742916,0.454636500286123,0.412100817871446
"63","Biobío","Arauco","Lebu",0.423378374785534,0.51547214152279,0.469860276373526,0.499716806833058,0.49589044940692,0.474268121665305,0.477532955344066,0.483527677725633,0.390119063177733,0.466819900606507,0.502992624899464,0.565364204815081
"64","Biobío","Arauco","Tirúa",NA,0.568425203887971,0.703355270753486,NA,NA,NA,0.512878760525816,0.460122189326958,0.412861855136008,0.372324676374871,0.504873252267382,0.551602195828854
"65","Biobío","Biobío","Alto Biobío",NA,NA,NA,NA,NA,NA,NA,0.501875628929428,0.496347558679582,0.525836418240953,0.457317009978609,0.516315162642941
"66","Biobío","Biobío","Antuco",NA,0.399830529540637,0.508112965943813,NA,NA,0.458272291514096,0.390781887586418,0.421392491010015,0.547254453966549,0.528323225558723,0.379038829472906,0.540843969684644
"67","Biobío","Biobío","Cabrero",NA,0.405179644085046,0.379012565132831,NA,NA,0.458220189785727,0.44296263195768,0.438380371719906,0.419526985842361,0.497331539411242,0.335945705632001,0.436505473731647
"68","Biobío","Biobío","Laja",NA,0.50849461773711,0.433024633838348,0.549266699083653,0.47968034063884,0.5891563361493,0.476856870102588,0.527810037357397,0.428733436365631,0.389256051647318,0.333406057509716,0.463714489540388
"69","Biobío","Biobío","Mulchén",0.43517792390713,0.429530602309462,0.389473377557966,0.560204513593774,0.551909871566199,NA,0.456239737651001,0.408699835169796,0.366370871389528,0.495818319501626,0.392935658397411,0.389802609369013
"70","Biobío","Biobío","Nacimiento",NA,0.547419887168486,0.498488638593481,0.527952247643994,0.422453559488457,0.487131256651971,0.408703335403456,0.405033638913909,0.386407946576022,0.416750794686803,0.358778160008462,0.446217890314866
"71","Biobío","Biobío","Negrete",NA,0.408386710526422,0.548981652055196,0.564250259238738,0.488794391283909,0.46046092933524,0.477500022893618,0.432117566919124,0.446428957790744,0.439903931863065,0.366980848551456,0.38962867193182
"72","Biobío","Biobío","Quilaco",NA,0.412198094141656,0.576004238543594,0.572280370408869,0.480114997767096,0.47200086560851,0.480682092956678,0.465964921404475,0.444606187065373,0.36426997128357,0.423170081559719,0.566153356615506
"73","Biobío","Biobío","Quilleco",NA,0.484595062145831,0.377326359916637,NA,NA,0.472201506639831,0.513128683383216,0.420546462002396,0.432497024144374,0.396366258744979,0.365277306707677,0.449785851355785
"74","Biobío","Biobío","San Rosendo",NA,0.458087632178696,0.592288875900325,NA,NA,0.39807562521212,0.413095480308333,0.403309521026637,0.41739797836894,0.360846019063515,0.436284693879833,0.452144762348687
"75","Biobío","Biobío","Santa Bárbara",NA,0.514447062572984,0.461509040219149,NA,NA,NA,0.449621079170337,0.482924907034714,0.490374690667392,0.498659751179214,0.421789533181955,0.445798382629079
"76","Biobío","Biobío","Tucapel",NA,0.503544251567628,0.485327491562783,NA,NA,0.449926468560503,0.465509186676804,0.481771798043376,0.393970102955077,0.506743991213314,0.340148150964565,0.449112217996901
"77","Biobío","Biobío","Yumbel",NA,0.429958158143772,0.514533620253282,NA,NA,0.445060223655577,0.495178614238013,0.414025689634887,0.521540296175546,0.491424327690568,0.383977890575431,0.358720182574988
"78","Biobío","Concepción","Chiguayante",NA,NA,NA,NA,0.608502761754533,0.481086786058489,0.590944764828749,0.564571898399433,0.437939918808946,0.549231892685129,0.457691889700252,0.445669643196759
"79","Biobío","Concepción","Concepción",0.584062595571174,0.5700377312579,0.549806455993197,0.567565751883877,0.5744292474126,NA,0.5599502694093,0.560545549616689,0.510781762579948,0.621690370587681,0.482842466470421,0.520822277714738
"80","Biobío","Concepción","Coronel",0.435618988524615,0.407692941512778,0.457828503787703,0.428170960363206,NA,NA,NA,0.48135267663109,0.448800619109626,0.462147990119179,0.42606828172837,0.393333670582419
"81","Biobío","Concepción","Florida",NA,0.462071783916228,0.431251747281022,NA,NA,0.43222606860339,0.485025086732572,0.478235937702038,0.478862161499959,0.447152358775458,0.43268398869897,0.458061333335842
"82","Biobío","Concepción","Hualpén",NA,NA,NA,NA,NA,NA,NA,0.519819885572296,0.449443658793592,0.480078385716309,0.427407699145805,0.415982337718468
"83","Biobío","Concepción","Hualqui",0.369781573105363,0.404075751392955,0.421279571200737,NA,NA,0.386535720702998,0.419689676344963,0.40854078969023,0.380747855721371,0.355573415524956,0.345045860061403,0.377059969249315
"84","Biobío","Concepción","Lota",0.409119687283129,0.430225293640068,0.37020890805815,0.435560937204848,0.481957881463806,0.361987337093035,0.418856293174554,0.453183533885562,0.370070482898332,0.363746006793727,0.417836903108951,0.420610565473065
"85","Biobío","Concepción","Penco",0.475714591455195,0.507818620112346,0.531061031710909,0.49769018516997,0.413657582117019,0.383141687033606,0.47874725035188,0.406911286233622,0.441407884524579,0.443559838436437,0.381451874763477,0.391963999227749
"86","Biobío","Concepción","San Pedro de La Paz",NA,NA,NA,NA,0.598052521126959,0.525280841740306,0.654077112801137,0.561255298047419,0.477211372384053,0.556779437723702,0.534369055718668,0.539277104374429
"87","Biobío","Concepción","Santa Juana",NA,0.504074196966287,0.503288148895993,0.373154202734518,0.521329063608622,0.407245267500344,0.443056435083995,0.458892062361935,0.452561117861758,0.632153798021664,0.426065720060466,0.424260098091114
"88","Biobío","Concepción","Talcahuano",0.530600083090954,0.416890178254002,0.472772285635842,0.458185888534956,0.496251993931404,0.452039816517493,0.472120424525207,0.500421842802501,0.434614166480818,0.45539036322216,0.411037734325688,0.437022403000106
"89","Biobío","Concepción","Tomé",0.652437220901419,0.473438759140625,0.416469768677252,0.429426099672977,0.435258740109401,NA,0.448225126862145,0.463060976764138,0.535414134488688,0.41761541753136,0.406187642896269,0.444082552532124
"90","Biobío","Ñuble","Bulnes",0.597242706678793,0.738834434641154,0.553353046360035,NA,NA,0.686217312154506,0.466721869625096,0.457139592641136,0.380603682871563,0.341449136735528,0.432001200230673,0.493381066368316
"91","Biobío","Ñuble","Chillán",0.554363618140549,0.565286633660827,0.511693106440107,0.512579648463513,0.502182738752111,NA,0.532713890236917,0.471998608782919,0.413074045524783,0.442857597604186,0.450146509486816,0.592044231706318
"92","Biobío","Ñuble","Chillán Viejo",NA,NA,NA,NA,0.465415329820764,NA,0.47949912576226,0.443958705296858,0.501939213141929,0.427488512153073,0.456881871510968,0.478878110176813
"93","Biobío","Ñuble","Cobquecura",NA,0.517449001167519,0.566315824140676,NA,NA,0.532443868239007,0.526747405784116,0.495897427068933,0.505095757609571,0.411673303181381,0.545131187246435,0.505184571077486
"94","Biobío","Ñuble","Coelemu",NA,0.46416412755854,0.462897227319419,NA,NA,0.530436297230939,0.462159957136116,0.515933356454941,0.422257451573147,0.623643704273777,0.375095489417616,0.454094595378531
"95","Biobío","Ñuble","Coihueco",0.693160065069041,0.468577537612823,0.49533192260964,0.457795466809554,0.788411984292616,0.47762454310743,0.455806883105927,0.477622512790151,0.466636377452668,0.481376512657435,0.592776237076894,0.421108780058951
"96","Biobío","Ñuble","El Carmen",NA,0.540079773487324,0.483774053654756,0.404478994464937,0.776523042076178,0.480909141632248,0.60004831101408,0.525520103168503,0.470522123083691,0.493606237369699,0.494808791221581,0.502441007044624
"97","Biobío","Ñuble","Ninhue",NA,0.606042108357246,0.498207153372758,NA,NA,0.548163985060882,0.447704265625502,0.572320403645335,0.42703025560016,0.3987515286357,0.309424267203369,0.485871580085988
"98","Biobío","Ñuble","Ñiquén",NA,0.439677198906949,0.56320919522508,NA,NA,NA,0.559405375783822,0.401226990998257,0.398468482959365,0.351459265513148,0.357720691147993,0.428566849522318
"99","Biobío","Ñuble","Pemuco",NA,0.449127364983688,0.467117594218175,NA,NA,0.554512294271887,0.428315904650594,0.432643026839836,0.401519072888896,0.45147714043466,0.45152941484343,0.497532212490171
"100","Biobío","Ñuble","Pinto",NA,0.567845522755217,0.527717114381534,NA,NA,0.526542758748557,0.591953944198794,0.453847843487779,0.478659912581552,0.829776902346449,0.402269107595438,0.467707644398502
"101","Biobío","Ñuble","Portezuelo",NA,0.644144130459495,0.526332334962492,NA,NA,0.554504338874833,0.536669560041726,0.416034857125396,0.479330905735728,0.396525469928407,0.378302295601236,0.370165642517973
"102","Biobío","Ñuble","Quillón",0.508382363896364,0.524054593074714,0.465490249778533,NA,NA,NA,0.460431228111488,0.495388798930651,0.558722700335599,0.431235303321513,0.34251237573091,0.481259632117818
"103","Biobío","Ñuble","Quirihue",NA,0.466535047167622,0.49849059508104,0.48241764320712,0.462288769681526,0.490453121735266,0.53603343799935,0.589153270904846,0.493505424983329,0.364242783844232,0.494207382314195,0.38898870406042
"104","Biobío","Ñuble","Ránquil",NA,0.561038026309675,0.414015713420643,NA,NA,NA,0.474097060509889,0.387212403505732,0.489686515890059,0.367869738231191,0.428705215429479,0.484425293179056
"105","Biobío","Ñuble","San Carlos",NA,0.540605019805306,0.569989094411392,0.469796071758019,0.532970258541202,0.53223590321429,0.558450904147012,0.575855882387826,0.510488342283532,0.449307094981424,0.508391217181182,0.426322672496726
"106","Biobío","Ñuble","San Fabián",NA,0.513167792866181,0.464535308720283,NA,NA,NA,0.419070121518054,0.505439616925728,0.452098427380192,0.349058392391526,0.461264857000532,0.552390574113567
"107","Biobío","Ñuble","San Ignacio",NA,0.423638607025489,0.434460179895678,NA,NA,0.399320451603894,0.547628117929795,0.46986371301431,0.412939150869393,0.395946766240499,0.45407945261056,0.438169140915685
"108","Biobío","Ñuble","San Nicolás",0.667730539367281,0.568698670443283,0.488246131124435,NA,NA,NA,0.472753283449499,0.367404024143983,0.410165177675536,0.414660543181809,0.355392337344736,0.445101682397102
"109","Biobío","Ñuble","Treguaco",NA,NA,NA,0.378277753192452,NA,NA,NA,NA,NA,0.450485268862212,0.377781341724086,0.44062720886223
"110","Biobío","Ñuble","Yungay",NA,0.423024561744001,0.493433281523152,0.447361098083789,0.395617033938662,0.412282267119624,0.421207259944932,0.374222066163812,0.395686849928429,0.464199444326556,0.451491137058467,0.428102344070397
"111","BíoBío","Arauco","Los Alamos",0.407797609499156,0.455120822940072,0.424621690304659,NA,NA,0.5413079323138,0.458044847056078,0.436071492410102,0.415050081598772,NA,NA,NA
"112","BíoBío","BíoBío","Los Ángeles",0.682025790516669,0.559811189686585,0.562604956349755,0.553976587885875,NA,NA,NA,NA,NA,NA,NA,NA
"113","Coquimbo","Choapa","Canela",NA,NA,0.454734543759911,NA,0.468939853378391,0.44940049059166,0.433240593665595,0.439397641070728,0.402726541627898,0.418106895007693,0.384452395423246,0.460086740122218
"114","Coquimbo","Choapa","Illapel",0.373244007482976,0.428424417433808,0.50675734381412,0.486950923340052,0.469596477799384,0.506004831362421,0.422120165061075,0.423605282076921,0.427031222841716,0.49089028053083,0.432695907067713,0.458600458054612
"115","Coquimbo","Choapa","Los Vilos",0.4243128830829,0.578396583146138,0.445887275511423,NA,0.48143597339787,0.481549590105543,0.445340010310501,0.533759995171183,0.409033211135651,0.391292464255869,0.45941699386233,0.474412396119332
"116","Coquimbo","Choapa","Salamanca",NA,NA,0.755893567010797,0.625861403120915,0.443623235901752,0.486377301673902,0.545966174533327,0.499516285690223,0.417468970085783,0.467414428348234,0.397011638700035,0.447576588002666
"117","Coquimbo","Elqui","Andacollo",0.336437296182318,0.411325133671303,0.409212833625658,0.332760666817594,0.459080041606589,0.407570727907306,0.435793990448103,0.374242884692942,0.407298394468985,0.405482715074515,0.391786548287274,0.408586982856726
"118","Coquimbo","Elqui","Coquimbo",0.514893724290572,0.480823922498412,0.443333594443777,0.474914680478239,0.495478060076993,0.447886678496247,0.461801736321229,0.445755065351833,0.51064445069635,0.423642069612533,0.399031493354451,0.463339168538806
"119","Coquimbo","Elqui","La Higuera",NA,NA,0.539278231888668,NA,0.426801643994379,0.48675988831718,0.459501003993915,0.429887299877223,0.432961239695395,0.432463402397905,0.361111406981354,0.491111481277929
"120","Coquimbo","Elqui","La Serena",0.584340870767054,0.510921800535072,0.526954299875771,0.505034641831387,0.538499651368795,0.513693635593385,0.604863497610518,0.615659171671375,0.395650512698536,0.452010399804075,0.457758703469796,0.51680144017007
"121","Coquimbo","Elqui","Paiguano",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488164447536011,0.369464674732614,0.378657210305277
"122","Coquimbo","Elqui","Vicuña",NA,NA,0.407058241273143,0.337128833974738,0.430718424401315,NA,0.333254279780598,0.459691579592015,0.383269379829472,0.487449825944403,0.365169022267397,0.517837321622901
"123","Coquimbo","Limarí","Combarbalá",0.458792569586551,0.473355438337397,0.539201966003737,0.495909279274624,0.421436782678958,NA,0.450221524039847,0.484634066868723,0.429335683924512,0.370134661814374,0.472331002500348,0.49695545456367
"124","Coquimbo","Limarí","Monte Patria",NA,NA,0.485303473403113,0.429458896262585,0.35211354318589,0.431730373865154,0.343523929644492,0.364246938490079,0.319390347139778,0.403420485511178,0.399544905155336,0.500369484595087
"125","Coquimbo","Limarí","Ovalle",0.532530310021158,0.516533981176586,0.476315968648016,0.516254167739622,0.494159668726201,0.515125706664818,0.48201357387242,0.393565687000101,0.368947007482202,0.434628905725081,0.441263417145889,0.42162119293908
"126","Coquimbo","Limarí","Punitaqui",NA,NA,0.378689381825048,NA,0.432430650236362,0.436314817768355,0.420770850232834,0.372693919206838,0.424991684687904,0.487934560993717,0.386901743945891,0.347408617399539
"127","Coquimbo","Limarí","Río Hurtado",NA,NA,0.673139426097685,NA,0.520799004279538,NA,0.54952214622596,0.461275895822709,0.386209196045154,0.367264164202187,0.491429909253983,0.420778305943471
"128","Los Lagos","Chiloé","Ancud",NA,NA,NA,0.465362028727792,0.503910074880384,0.423465016573908,0.467475448915812,0.454255938075691,0.452232676385886,0.442018974079058,0.456654536808751,0.50841089312777
"129","Los Lagos","Chiloé","Castro",0.514631455139715,0.457534477258715,0.561088149982117,NA,NA,0.425665778300521,0.543659442946046,0.512434324109504,0.422842059116388,0.559112153757086,0.404823766368034,0.513811396733781
"130","Los Lagos","Chiloé","Chonchi",0.461646104623041,0.517170089017958,0.402707975250395,NA,NA,0.53653588400872,0.452579330757609,0.42569053911001,0.517981160980653,0.429057323499934,0.396457910646367,0.508122775928014
"131","Los Lagos","Chiloé","Curaco de Vélez",NA,NA,NA,0.455370229332446,0.542376114114981,NA,0.403821477580328,0.403058216752943,0.438068852477344,0.450987865577831,0.389545049292726,0.451354092862117
"132","Los Lagos","Chiloé","Dalcahue",NA,NA,NA,NA,NA,0.399594536796538,0.517013095884724,0.458942270638033,0.479007020421677,0.406145477495596,0.410315317321105,0.450610375602754
"133","Los Lagos","Chiloé","Puqueldón",NA,NA,NA,NA,NA,NA,0.432605665003038,0.451493486415044,0.409380009249452,0.433754380315574,0.303841975308642,0.402338607015867
