"","geography_level","geography_name","geography_id","year","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"3708","comuna","Villarrica","338",2006,"Hombre",211266,151500,"[188440, 240425]","[136350, 181800]"
"3709","comuna","Villarrica","338",2006,"Mujer",213624,151500,"[169185, 261464]","[121200, 197600]"
"3710","comuna","Viña del Mar","339",2006,"Hombre",263946,181800,"[231707, 295386]","[160856, 194062]"
"3711","comuna","Viña del Mar","339",2006,"Mujer",265638,136350,"[190499, 350108]","[131300, 151500]"
"3897","comuna","Alhué","2",2009,"Hombre",320448,243100,"[291939, 349383]","[221000, 276250]"
"3898","comuna","Alhué","2",2009,"Mujer",238556,198900,"[206538, 273260]","[176800, 221000]"
"3899","comuna","Andacollo","7",2009,"Hombre",381481,331500,"[334398, 436090]","[308100, 368886]"
"3900","comuna","Andacollo","7",2009,"Mujer",212498,176800,"[162541, 296966]","[137849, 205400]"
"3901","comuna","Angol","8",2009,"Hombre",264902,186745,"[209385, 394625]","[179424, 204136]"
"3902","comuna","Angol","8",2009,"Mujer",211977,182325,"[182550, 255900]","[176800, 198900]"
"3903","comuna","Antofagasta","9",2009,"Hombre",477621,331500,"[431680, 529001]","[309400, 386750]"
"3904","comuna","Antofagasta","9",2009,"Mujer",265542,209326,"[241015, 293130]","[198900, 224952]"
"3905","comuna","Arica","12",2009,"Hombre",418093,331500,"[373363, 483265]","[276250, 331500]"
"3906","comuna","Arica","12",2009,"Mujer",298876,217223,"[263854, 330597]","[186745, 251292]"
"3907","comuna","Aysén","13",2009,"Hombre",352519,265200,"[308216, 388696]","[221000, 283626]"
"3908","comuna","Aysén","13",2009,"Mujer",334377,221000,"[272787, 410337]","[198900, 248226]"
"3909","comuna","Buin","14",2009,"Hombre",313784,221000,"[289790, 352057]","[221000, 243100]"
"3910","comuna","Buin","14",2009,"Mujer",255120,204425,"[226846, 288127]","[198900, 221000]"
"3911","comuna","Bulnes","15",2009,"Hombre",208863,182325,"[182197, 246183]","[165933, 187850]"
"3912","comuna","Bulnes","15",2009,"Mujer",156250,158661,"[138441, 175403]","[132600, 176800]"
"3913","comuna","Calama","19",2009,"Hombre",584130,442000,"[519863, 645115]","[386750, 530400]"
"3914","comuna","Calama","19",2009,"Mujer",341436,243100,"[307634, 383196]","[221000, 281971]"
"3915","comuna","Calera","22",2009,"Hombre",297618,232026,"[270031, 324803]","[200394, 276250]"
"3916","comuna","Calera","22",2009,"Mujer",239349,176800,"[187938, 322465]","[169807, 182325]"
"3917","comuna","Calera de Tango","23",2009,"Hombre",388520,236574,"[313503, 505975]","[221000, 276250]"
"3918","comuna","Calera de Tango","23",2009,"Mujer",255319,200270,"[223370, 294954]","[188012, 209950]"
"3919","comuna","Cartagena","30",2009,"Hombre",253691,221000,"[222086, 290830]","[186620, 221000]"
"3920","comuna","Cartagena","30",2009,"Mujer",228363,184535,"[166210, 333778]","[123240, 221000]"
"3921","comuna","Casablanca","31",2009,"Hombre",292672,221000,"[256523, 352302]","[204230, 243100]"
"3922","comuna","Casablanca","31",2009,"Mujer",208184,165750,"[149839, 329609]","[132600, 176800]"
"3923","comuna","Castro","32",2009,"Hombre",307317,198900,"[268691, 366476]","[182325, 218853]"
"3924","comuna","Castro","32",2009,"Mujer",234838,182325,"[201790, 278529]","[182325, 204763]"
"3925","comuna","Cauquenes","34",2009,"Hombre",234096,182325,"[205590, 259433]","[176800, 188256]"
"3926","comuna","Cauquenes","34",2009,"Mujer",214429,171259,"[182077, 254818]","[141942, 186748]"
"3927","comuna","Cerro Navia","36",2009,"Hombre",317603,243371,"[282055, 377655]","[223391, 276250]"
"3928","comuna","Cerro Navia","36",2009,"Mujer",220489,198900,"[205284, 241188]","[176800, 207966]"
"3929","comuna","Chañaral","39",2009,"Hombre",349332,308100,"[318930, 384513]","[255656, 337233]"
"3930","comuna","Chañaral","39",2009,"Mujer",278266,221000,"[229958, 326687]","[189985, 276250]"
"3931","comuna","Chillán","43",2009,"Hombre",313208,242234,"[286789, 347974]","[210284, 285832]"
"3932","comuna","Chillán","43",2009,"Mujer",259042,204134,"[226503, 292290]","[176800, 276250]"
"3933","comuna","Chimbarongo","45",2009,"Hombre",225648,182325,"[205200, 243925]","[182325, 182325]"
"3934","comuna","Chimbarongo","45",2009,"Mujer",195253,182325,"[178001, 225000]","[176800, 182325]"
"3935","comuna","Chonchi","47",2009,"Hombre",356972,205400,"[274415, 463050]","[187850, 221689]"
"3936","comuna","Chonchi","47",2009,"Mujer",250352,182325,"[185435, 331319]","[155095, 202030]"
"3937","comuna","Coihueco","55",2009,"Hombre",233034,175695,"[201605, 275086]","[164320, 182325]"
"3938","comuna","Coihueco","55",2009,"Mujer",148376,135599,"[123681, 172296]","[99450, 162435]"
"3939","comuna","Colina","59",2009,"Hombre",405576,265200,"[324311, 492149]","[221000, 306890]"
"3940","comuna","Colina","59",2009,"Mujer",396380,211050,"[279986, 504117]","[198900, 244634]"
"3941","comuna","Collipulli","60",2009,"Hombre",337921,196095,"[239782, 484640]","[182325, 205400]"
"3942","comuna","Collipulli","60",2009,"Mujer",164602,124300,"[130070, 208415]","[100994, 176800]"
"3943","comuna","Combarbalá","62",2009,"Hombre",278419,221000,"[247538, 319608]","[193736, 242016]"
"3944","comuna","Combarbalá","62",2009,"Mujer",232844,176800,"[195704, 280234]","[136357, 205400]"
"3945","comuna","Concepción","64",2009,"Hombre",441676,265200,"[382015, 498198]","[221000, 276250]"
"3946","comuna","Concepción","64",2009,"Mujer",326193,195637,"[250120, 439858]","[182325, 221000]"
"3947","comuna","Conchalí","65",2009,"Hombre",412121,287449,"[344117, 514738]","[276250, 309400]"
"3948","comuna","Conchalí","65",2009,"Mujer",253090,221000,"[236464, 279805]","[198900, 243039]"
"3949","comuna","Constitución","66",2009,"Hombre",396179,266710,"[334718, 498498]","[235956, 288254]"
"3950","comuna","Constitución","66",2009,"Mujer",272094,182325,"[220169, 345227]","[165750, 198900]"
"3951","comuna","Copiapó","68",2009,"Hombre",403469,331500,"[340687, 459962]","[276250, 371295]"
"3952","comuna","Copiapó","68",2009,"Mujer",238423,205400,"[208953, 258889]","[185290, 212621]"
"3953","comuna","Coquimbo","69",2009,"Hombre",499095,276250,"[432578, 569502]","[246480, 309371]"
"3954","comuna","Coquimbo","69",2009,"Mujer",251409,191293,"[212244, 296374]","[176800, 198900]"
"3955","comuna","Coronel","70",2009,"Hombre",279899,219453,"[254618, 309580]","[198900, 243100]"
"3956","comuna","Coronel","70",2009,"Mujer",264991,187850,"[234303, 302989]","[182325, 221000]"
"3957","comuna","Coyhaique","54",2009,"Hombre",486822,294493,"[414471, 566446]","[243100, 345910]"
"3958","comuna","Coyhaique","54",2009,"Mujer",403721,216731,"[342515, 489092]","[187081, 260962]"
"3959","comuna","Curacautín","73",2009,"Hombre",218210,175695,"[182142, 271746]","[164426, 186919]"
"3960","comuna","Curacautín","73",2009,"Mujer",151106,132600,"[120953, 177153]","[106421, 163425]"
"3961","comuna","Curacaví","74",2009,"Hombre",260819,187850,"[235350, 289931]","[182325, 198900]"
"3962","comuna","Curacaví","74",2009,"Mujer",229363,182325,"[193824, 280278]","[176800, 185831]"
"3963","comuna","Curanilahue","76",2009,"Hombre",261283,212434,"[228301, 292190]","[182325, 224301]"
"3964","comuna","Curanilahue","76",2009,"Mujer",176223,151161,"[144244, 205425]","[114834, 180750]"
"3965","comuna","Curicó","79",2009,"Hombre",398103,209950,"[344129, 476514]","[185640, 250432]"
"3966","comuna","Curicó","79",2009,"Mujer",408221,182325,"[273235, 617375]","[182325, 198900]"
"3967","comuna","Diego de Almagro","81",2009,"Hombre",527894,442000,"[478391, 594194]","[372247, 552500]"
"3968","comuna","Diego de Almagro","81",2009,"Mujer",255224,182325,"[196392, 396533]","[176427, 207209]"
"3969","comuna","Doñihue","82",2009,"Hombre",309684,224591,"[278252, 354307]","[199148, 282045]"
"3970","comuna","Doñihue","82",2009,"Mujer",278508,185415,"[222354, 346104]","[182325, 199086]"
"3971","comuna","El Monte","85",2009,"Hombre",284881,209950,"[251976, 321612]","[184849, 221000]"
"3972","comuna","El Monte","85",2009,"Mujer",265391,180893,"[218330, 314845]","[168990, 221000]"
"3973","comuna","Estación Central","90",2009,"Hombre",431897,308100,"[398703, 484647]","[276250, 353120]"
"3974","comuna","Estación Central","90",2009,"Mujer",313972,221000,"[269067, 358671]","[199216, 244874]"
"3975","comuna","Freirina","93",2009,"Hombre",286343,243100,"[262550, 315064]","[218790, 287300]"
"3976","comuna","Freirina","93",2009,"Mujer",222408,165750,"[181866, 290994]","[132600, 190302]"
"3977","comuna","Fresia","94",2009,"Hombre",290778,221000,"[255480, 338881]","[205400, 246480]"
"3978","comuna","Fresia","94",2009,"Mujer",332736,237137,"[254564, 406584]","[172860, 327239]"
"3979","comuna","Hualañé","105",2009,"Hombre",240425,182325,"[212654, 271513]","[176800, 182325]"
"3980","comuna","Hualañé","105",2009,"Mujer",200736,176800,"[165862, 230616]","[147360, 205400]"
"3981","comuna","Hualqui","107",2009,"Hombre",281452,221000,"[240743, 332760]","[190474, 221000]"
"3982","comuna","Hualqui","107",2009,"Mujer",172330,175695,"[150239, 195181]","[142023, 182325]"
"3983","comuna","Huasco","109",2009,"Hombre",394238,290409,"[341686, 450820]","[265200, 337334]"
"3984","comuna","Huasco","109",2009,"Mujer",219309,164870,"[179049, 268398]","[113815, 190763]"
"3985","comuna","Illapel","111",2009,"Hombre",349032,246480,"[295886, 416117]","[201728, 303313]"
"3986","comuna","Illapel","111",2009,"Mujer",234338,182325,"[200114, 263870]","[160970, 205400]"
"3987","comuna","Iquique","113",2009,"Hombre",475282,331500,"[407102, 539070]","[308100, 386750]"
"3988","comuna","Iquique","113",2009,"Mujer",328787,230048,"[278265, 382893]","[206038, 276250]"
"3989","comuna","Isla de Maipo","114",2009,"Hombre",322145,227545,"[285559, 365852]","[221000, 265200]"
"3990","comuna","Isla de Maipo","114",2009,"Mujer",249287,195559,"[220011, 277422]","[182325, 221000]"
"3991","comuna","La Cisterna","117",2009,"Hombre",458203,331500,"[390384, 539663]","[307949, 390679]"
"3992","comuna","La Cisterna","117",2009,"Mujer",352960,276250,"[308035, 398192]","[223416, 320450]"
"3993","comuna","La Florida","120",2009,"Hombre",496152,346292,"[418325, 576167]","[309400, 375700]"
"3994","comuna","La Florida","120",2009,"Mujer",292380,232050,"[258182, 338179]","[220101, 265200]"
"3995","comuna","La Granja","121",2009,"Hombre",301446,242308,"[274374, 333576]","[221000, 276250]"
"3996","comuna","La Granja","121",2009,"Mujer",266434,198900,"[213763, 380318]","[183194, 218269]"
"3997","comuna","La Ligua","123",2009,"Hombre",270203,198900,"[242175, 305249]","[185622, 221000]"
"3998","comuna","La Ligua","123",2009,"Mujer",198473,163968,"[171439, 241014]","[153168, 190671]"
"3999","comuna","La Pintana","124",2009,"Hombre",247416,205400,"[226033, 271144]","[198900, 218886]"
"4000","comuna","La Pintana","124",2009,"Mujer",179534,170531,"[163433, 192225]","[152669, 176800]"
"4001","comuna","La Reina","125",2009,"Hombre",1394103,884000,"[1138354, 1701692]","[663000, 994500]"
"4002","comuna","La Reina","125",2009,"Mujer",753633,442000,"[622043, 985598]","[342742, 552500]"
"4003","comuna","La Serena","126",2009,"Hombre",349199,243100,"[315189, 389556]","[219574, 276250]"
"4004","comuna","La Serena","126",2009,"Mujer",266379,198900,"[230910, 304713]","[182325, 225024]"
"4005","comuna","La Unión","127",2009,"Hombre",292585,221000,"[236593, 355575]","[189723, 224318]"
"4006","comuna","La Unión","127",2009,"Mujer",220148,178232,"[171979, 274067]","[153294, 182325]"
"4007","comuna","Lampa","346",2009,"Hombre",418006,249485,"[346175, 521394]","[226810, 283650]"
"4008","comuna","Lampa","346",2009,"Mujer",264514,198900,"[233472, 299410]","[182325, 219042]"
"4009","comuna","Las Condes","134",2009,"Hombre",2098735,1054937,"[1692616, 2624102]","[828750, 1657500]"
"4010","comuna","Las Condes","134",2009,"Mujer",848496,663000,"[685343, 1067942]","[476015, 824856]"
"4011","comuna","Lebu","136",2009,"Hombre",186379,165750,"[168106, 206275]","[153666, 179010]"
"4012","comuna","Lebu","136",2009,"Mujer",176881,149764,"[148203, 202143]","[143650, 165750]"
"4013","comuna","Linares","139",2009,"Hombre",260331,182325,"[221170, 316762]","[176800, 198900]"
"4014","comuna","Linares","139",2009,"Mujer",214071,165750,"[175417, 250007]","[143712, 176800]"
"4015","comuna","Llanquihue","141",2009,"Hombre",317088,221000,"[264006, 399220]","[198900, 234522]"
"4016","comuna","Llanquihue","141",2009,"Mujer",245478,182325,"[202224, 299538]","[150026, 214591]"
"4017","comuna","Lo Prado","145",2009,"Hombre",390641,278439,"[355243, 433537]","[276250, 331500]"
"4018","comuna","Lo Prado","145",2009,"Mujer",294072,221000,"[261244, 328489]","[204679, 243100]"
"4019","comuna","Longaví","148",2009,"Hombre",235764,182325,"[204850, 307470]","[182325, 187272]"
"4020","comuna","Longaví","148",2009,"Mujer",185527,176800,"[162740, 208572]","[164326, 182325]"
"4021","comuna","Los Álamos","150",2009,"Hombre",239067,182325,"[205819, 268922]","[180004, 193326]"
"4022","comuna","Los Álamos","150",2009,"Mujer",205096,169065,"[176955, 234082]","[154427, 182325]"
"4023","comuna","Los Andes","151",2009,"Hombre",387133,296633,"[345350, 445138]","[273706, 326251]"
"4024","comuna","Los Andes","151",2009,"Mujer",275309,216378,"[241434, 324712]","[187261, 254150]"
"4025","comuna","Los Ángeles","152",2009,"Hombre",345021,221000,"[300502, 405295]","[190500, 247520]"
"4026","comuna","Los Ángeles","152",2009,"Mujer",280057,202356,"[230632, 369975]","[182325, 213068]"
"4027","comuna","Los Vilos","156",2009,"Hombre",316267,221000,"[269065, 374993]","[198900, 243658]"
"4028","comuna","Los Vilos","156",2009,"Mujer",186758,164320,"[152173, 231045]","[126799, 176800]"
"4029","comuna","Lota","157",2009,"Hombre",278007,221000,"[250540, 310702]","[198900, 221000]"
"4030","comuna","Lota","157",2009,"Mujer",220216,176800,"[192230, 246865]","[174582, 182325]"
"4031","comuna","Machalí","159",2009,"Hombre",406853,298776,"[336276, 522109]","[246480, 386750]"
"4032","comuna","Machalí","159",2009,"Mujer",261314,198900,"[210255, 389033]","[163448, 276250]"
"4033","comuna","Macul","160",2009,"Hombre",390067,276250,"[328665, 530080]","[256349, 319614]"
"4034","comuna","Macul","160",2009,"Mujer",321590,222192,"[272022, 384130]","[209222, 287598]"
"4035","comuna","Maipú","162",2009,"Hombre",571492,386750,"[507990, 634550]","[331500, 410800]"
"4036","comuna","Maipú","162",2009,"Mujer",375045,306835,"[341737, 419910]","[254150, 331500]"
"4037","comuna","María Pinto","166",2009,"Hombre",257387,188409,"[242395, 280595]","[182325, 198900]"
"4038","comuna","María Pinto","166",2009,"Mujer",212341,176800,"[179647, 243748]","[176800, 182325]"
"4039","comuna","Mariquina","167",2009,"Hombre",281593,198900,"[234995, 345572]","[182325, 205400]"
"4040","comuna","Mariquina","167",2009,"Mujer",241661,182325,"[181862, 298915]","[154340, 198900]"
"4041","comuna","Maullín","169",2009,"Hombre",230420,165183,"[189842, 280806]","[143650, 221000]"
"4042","comuna","Maullín","169",2009,"Mujer",148096,99910,"[104350, 194268]","[82160, 132600]"
"4043","comuna","Mejillones","170",2009,"Hombre",454982,341689,"[411547, 492439]","[331500, 386750]"
"4044","comuna","Mejillones","170",2009,"Mujer",265111,221000,"[229720, 293605]","[221000, 262349]"
"4045","comuna","Melipilla","172",2009,"Hombre",359764,221000,"[317104, 407672]","[198900, 251872]"
"4046","comuna","Melipilla","172",2009,"Mujer",276324,182325,"[207504, 374650]","[176800, 203821]"
"4047","comuna","Molina","173",2009,"Hombre",264351,182325,"[229020, 308069]","[176800, 182325]"
"4048","comuna","Molina","173",2009,"Mujer",268782,182325,"[220436, 325236]","[176800, 195221]"
"4049","comuna","Mostazal","175",2009,"Hombre",299124,221000,"[264736, 332933]","[198900, 248901]"
"4050","comuna","Mostazal","175",2009,"Mujer",251885,198900,"[219512, 280465]","[182325, 226609]"
"4051","comuna","Mulchén","176",2009,"Hombre",242238,194350,"[220389, 266281]","[182325, 198900]"
"4052","comuna","Mulchén","176",2009,"Mujer",175060,165582,"[148683, 206702]","[126799, 180655]"
"4053","comuna","Natales","179",2009,"Hombre",408421,302801,"[351093, 482509]","[264475, 331500]"
"4054","comuna","Natales","179",2009,"Mujer",297320,221000,"[243389, 351868]","[181220, 243548]"
"4055","comuna","Nogales","183",2009,"Hombre",363071,246480,"[315996, 414649]","[219994, 299216]"
"4056","comuna","Nogales","183",2009,"Mujer",234064,180793,"[198432, 282478]","[176800, 184699]"
"4057","comuna","Ñuñoa","186",2009,"Hombre",954900,769850,"[759337, 1079307]","[552500, 939250]"
"4058","comuna","Ñuñoa","186",2009,"Mujer",514422,410800,"[425771, 593689]","[331500, 442000]"
"4059","comuna","Osorno","191",2009,"Hombre",355068,221000,"[295478, 468926]","[198900, 247118]"
"4060","comuna","Osorno","191",2009,"Mujer",236206,182325,"[215202, 261488]","[176800, 198900]"
"4061","comuna","Ovalle","192",2009,"Hombre",259967,198900,"[242553, 277964]","[187850, 209950]"
"4062","comuna","Ovalle","192",2009,"Mujer",208145,176800,"[181954, 238940]","[173151, 183334]"
"4063","comuna","Paillaco","196",2009,"Hombre",245453,198900,"[222314, 270516]","[182325, 212017]"
"4064","comuna","Paillaco","196",2009,"Mujer",156901,127877,"[121481, 190835]","[96201, 156396]"
"4065","comuna","Paine","197",2009,"Hombre",279117,210878,"[256770, 314008]","[197645, 224458]"
"4066","comuna","Paine","197",2009,"Mujer",231346,182325,"[202096, 264816]","[179416, 192131]"
"4067","comuna","Paredones","203",2009,"Hombre",235844,182325,"[204799, 283959]","[182325, 182325]"
"4068","comuna","Paredones","203",2009,"Mujer",218935,182325,"[168914, 277576]","[166734, 202956]"
"4069","comuna","Parral","204",2009,"Hombre",321586,182325,"[270282, 372796]","[182325, 225100]"
"4070","comuna","Parral","204",2009,"Mujer",261202,182325,"[206568, 331379]","[182212, 224881]"
"4071","comuna","Pelarco","206",2009,"Hombre",213272,180580,"[188103, 245256]","[168374, 182325]"
"4072","comuna","Pelarco","206",2009,"Mujer",189920,175695,"[160387, 217949]","[133650, 182325]"
"4073","comuna","Pelluhue","207",2009,"Hombre",224383,171244,"[190108, 261313]","[154643, 184324]"
"4074","comuna","Pelluhue","207",2009,"Mujer",155118,123240,"[129668, 196041]","[102700, 149863]"
"4075","comuna","Peñaflor","211",2009,"Hombre",422214,276250,"[350397, 500887]","[246480, 291027]"
"4076","comuna","Peñaflor","211",2009,"Mujer",268886,201772,"[234269, 310802]","[182325, 221000]"
"4077","comuna","Peñalolén","212",2009,"Hombre",533852,309400,"[440985, 637564]","[265200, 335016]"
"4078","comuna","Peñalolén","212",2009,"Mujer",288291,221000,"[253624, 318956]","[198900, 243100]"
"4079","comuna","Penco","210",2009,"Hombre",300828,211317,"[269956, 339622]","[198900, 221000]"
"4080","comuna","Penco","210",2009,"Mujer",211766,158736,"[175396, 246964]","[132600, 182325]"
"4081","comuna","Pica","217",2009,"Hombre",369242,276609,"[283868, 501983]","[205400, 331500]"
"4082","comuna","Pica","217",2009,"Mujer",228001,187850,"[190867, 301858]","[175164, 205400]"
"4083","comuna","Pirque","221",2009,"Hombre",558902,276250,"[424282, 728303]","[230890, 309400]"
"4084","comuna","Pirque","221",2009,"Mujer",266358,180949,"[225145, 320630]","[166147, 202114]"
"4085","comuna","Pitrufquén","222",2009,"Hombre",272261,187850,"[236656, 319349]","[182325, 216547]"
"4086","comuna","Pitrufquén","222",2009,"Mujer",220407,170065,"[186368, 255788]","[140165, 198273]"
"4087","comuna","Porvenir","225",2009,"Hombre",630659,386750,"[493609, 790852]","[331500, 497250]"
"4088","comuna","Porvenir","225",2009,"Mujer",577282,241150,"[376490, 794128]","[197801, 331500]"
"4089","comuna","Pozo Almonte","226",2009,"Hombre",382815,309400,"[344002, 434967]","[276250, 331500]"
"4090","comuna","Pozo Almonte","226",2009,"Mujer",292439,205400,"[238558, 401982]","[198900, 234260]"
"4091","comuna","Providencia","228",2009,"Hombre",1641175,1105000,"[1300823, 1923387]","[884000, 1415315]"
"4092","comuna","Providencia","228",2009,"Mujer",718396,552500,"[598567, 870556]","[328457, 663000]"
"4093","comuna","Pucón","230",2009,"Hombre",245141,198900,"[208153, 301320]","[182117, 221000]"
"4094","comuna","Pucón","230",2009,"Mujer",266475,176800,"[209582, 377532]","[163679, 191944]"
"4095","comuna","Pudahuel","231",2009,"Hombre",440332,276250,"[365988, 564824]","[254150, 288739]"
"4096","comuna","Pudahuel","231",2009,"Mujer",307203,201557,"[228107, 448506]","[198900, 219950]"
"4097","comuna","Puente Alto","232",2009,"Hombre",326205,254849,"[304910, 353391]","[234513, 276250]"
"4098","comuna","Puente Alto","232",2009,"Mujer",264966,200040,"[233546, 289410]","[186274, 221000]"
"4099","comuna","Puerto Montt","233",2009,"Hombre",363061,221000,"[297180, 484025]","[187850, 225884]"
"4100","comuna","Puerto Montt","233",2009,"Mujer",305935,182325,"[258018, 351238]","[165750, 210694]"
"4101","comuna","Puerto Octay","234",2009,"Hombre",309322,181220,"[227127, 386160]","[176800, 186358]"
"4102","comuna","Puerto Octay","234",2009,"Mujer",268650,165750,"[210252, 349389]","[154145, 208426]"
"4103","comuna","Puerto Varas","235",2009,"Hombre",376268,266437,"[301888, 478963]","[198900, 386750]"
"4104","comuna","Puerto Varas","235",2009,"Mujer",255077,176800,"[191128, 328502]","[141917, 221000]"
"4105","comuna","Punta Arenas","238",2009,"Hombre",530434,321957,"[420491, 689125]","[292333, 375700]"
"4106","comuna","Punta Arenas","238",2009,"Mujer",231441,198900,"[195415, 292408]","[171537, 213590]"
"4107","comuna","Purranque","241",2009,"Hombre",307683,180668,"[233938, 443779]","[173485, 182325]"
"4108","comuna","Purranque","241",2009,"Mujer",185199,164320,"[145244, 248076]","[110500, 182564]"
"4109","comuna","Quilicura","249",2009,"Hombre",451291,309400,"[383424, 535007]","[276250, 331500]"
"4110","comuna","Quilicura","249",2009,"Mujer",317270,243100,"[283938, 349476]","[200645, 276250]"
"4111","comuna","Quillón","251",2009,"Hombre",258320,198900,"[196381, 365057]","[175695, 221000]"
"4112","comuna","Quillón","251",2009,"Mujer",230806,143650,"[119410, 407295]","[88400, 172380]"
"4113","comuna","Quillota","252",2009,"Hombre",328637,221000,"[282786, 375396]","[195706, 265200]"
"4114","comuna","Quillota","252",2009,"Mujer",250524,185640,"[218371, 328215]","[175695, 205402]"
"4115","comuna","Quilpué","253",2009,"Hombre",433720,315359,"[366756, 496842]","[246480, 331500]"
"4116","comuna","Quilpué","253",2009,"Mujer",263922,221000,"[232742, 302855]","[184832, 234990]"
"4117","comuna","Quinta Normal","256",2009,"Hombre",422511,276250,"[373049, 484865]","[251382, 308100]"
"4118","comuna","Quinta Normal","256",2009,"Mujer",279833,221000,"[251299, 315633]","[198900, 225342]"
"4119","comuna","Rancagua","259",2009,"Hombre",543694,319457,"[465546, 623683]","[269406, 369720]"
"4120","comuna","Rancagua","259",2009,"Mujer",295736,218029,"[257494, 332815]","[198900, 225412]"
"4121","comuna","Renaico","263",2009,"Hombre",242036,182325,"[213901, 292740]","[176220, 205400]"
"4122","comuna","Renaico","263",2009,"Mujer",206539,163945,"[167496, 255337]","[136362, 176860]"
"4123","comuna","Renca","264",2009,"Hombre",336141,246088,"[296109, 378974]","[221000, 276250]"
"4124","comuna","Renca","264",2009,"Mujer",294273,221000,"[250122, 330495]","[204505, 246716]"
"4125","comuna","Rengo","265",2009,"Hombre",304401,247141,"[272893, 335950]","[221000, 287300]"
"4126","comuna","Rengo","265",2009,"Mujer",270517,193375,"[235595, 306988]","[183900, 221000]"
"4127","comuna","Saavedra","276",2009,"Hombre",169945,158280,"[136180, 210226]","[87681, 182441]"
"4128","comuna","Saavedra","276",2009,"Mujer",147178,159289,"[111921, 193125]","[71077, 182325]"
"4129","comuna","San Antonio","279",2009,"Hombre",306227,221000,"[277273, 343039]","[206109, 264572]"
"4130","comuna","San Antonio","279",2009,"Mujer",203870,182325,"[181814, 228752]","[162591, 184535]"
"4131","comuna","San Bernardo","280",2009,"Hombre",340942,254150,"[312760, 386138]","[243100, 265200]"
"4132","comuna","San Bernardo","280",2009,"Mujer",247307,203412,"[224685, 268717]","[198900, 219422]"
"4133","comuna","San Clemente","282",2009,"Hombre",249911,182325,"[206800, 305744]","[176800, 182325]"
"4134","comuna","San Clemente","282",2009,"Mujer",167934,157631,"[143810, 195035]","[137880, 177072]"
"4135","comuna","San Felipe","285",2009,"Hombre",343422,245775,"[308261, 380877]","[221000, 297245]"
"4136","comuna","San Felipe","285",2009,"Mujer",285994,191003,"[244592, 344231]","[182325, 221000]"
"4137","comuna","San Fernando","286",2009,"Hombre",376499,221000,"[322646, 482479]","[192810, 221000]"
"4138","comuna","San Fernando","286",2009,"Mujer",328716,182325,"[261286, 402306]","[182325, 221000]"
"4139","comuna","San Joaquín","290",2009,"Hombre",345879,276250,"[310184, 389947]","[243100, 303097]"
"4140","comuna","San Joaquín","290",2009,"Mujer",266420,198900,"[234969, 306190]","[182325, 218982]"
"4141","comuna","San José de Maipo","291",2009,"Hombre",414511,276250,"[349843, 495413]","[221000, 306937]"
"4142","comuna","San José de Maipo","291",2009,"Mujer",297166,216346,"[258201, 336586]","[182652, 232250]"
"4143","comuna","San Miguel","293",2009,"Hombre",686316,442000,"[579641, 801422]","[386750, 552500]"
"4144","comuna","San Miguel","293",2009,"Mujer",467133,386750,"[398117, 553778]","[308718, 472011]"
"4145","comuna","San Nicolás","294",2009,"Hombre",196418,176800,"[174054, 226796]","[150546, 176800]"
"4146","comuna","San Nicolás","294",2009,"Mujer",145240,143650,"[122159, 173290]","[115952, 176800]"
"4147","comuna","San Pedro","296",2009,"Hombre",278997,216342,"[253996, 309926]","[204425, 237765]"
"4148","comuna","San Pedro","296",2009,"Mujer",236507,176800,"[199000, 281076]","[164769, 198900]"
"4149","comuna","San Ramón","300",2009,"Hombre",290014,221000,"[271267, 319497]","[221000, 247306]"
"4150","comuna","San Ramón","300",2009,"Mujer",220135,198900,"[203196, 239408]","[176800, 207521]"
"4151","comuna","San Vicente","302",2009,"Hombre",276341,196453,"[249588, 304498]","[182325, 221000]"
"4152","comuna","San Vicente","302",2009,"Mujer",228364,182325,"[202378, 258775]","[182325, 187850]"
"4153","comuna","Santa Cruz","304",2009,"Hombre",270271,182325,"[235252, 310940]","[182325, 187850]"
"4154","comuna","Santa Cruz","304",2009,"Mujer",195634,182325,"[177002, 215447]","[167150, 182325]"
"4155","comuna","Santiago","307",2009,"Hombre",827638,442000,"[612448, 1289859]","[384922, 569268]"
"4156","comuna","Santiago","307",2009,"Mujer",411731,331500,"[345682, 494214]","[259654, 410800]"
"4157","comuna","Sierra Gorda","309",2009,"Hombre",428558,309400,"[371053, 484189]","[276250, 331500]"
"4158","comuna","Sierra Gorda","309",2009,"Mujer",358713,221000,"[289982, 444152]","[221000, 258735]"
"4159","comuna","Talagante","310",2009,"Hombre",360016,243100,"[307927, 411500]","[221000, 276250]"
"4160","comuna","Talagante","310",2009,"Mujer",264911,201153,"[232881, 306901]","[182325, 210038]"
"4161","comuna","Talca","311",2009,"Hombre",386316,255729,"[343178, 434189]","[221000, 278969]"
"4162","comuna","Talca","311",2009,"Mujer",301354,205400,"[252031, 362589]","[182325, 221000]"
"4163","comuna","Talcahuano","312",2009,"Hombre",371025,276250,"[337860, 407063]","[275349, 289520]"
"4164","comuna","Talcahuano","312",2009,"Mujer",280918,198900,"[240007, 326878]","[182325, 221000]"
"4165","comuna","Temuco","314",2009,"Hombre",544916,244167,"[427158, 743335]","[221000, 297709]"
