"","geography_level","geography_name","geography_id","year","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"1204","comuna","Rengo","265","1994","Mujer",90002,64260,"[80679, 105043]","[64260, 75327]"
"1205","comuna","Saavedra","276","1994","Hombre",33221,13869,"[27599, 37832]","[12608, 20825]"
"1206","comuna","Saavedra","276","1994","Mujer",36110,30260,"[24748, 46766]","[12608, 46863]"
"1207","comuna","San Antonio","279","1994","Hombre",133594,85680,"[111301, 163593]","[74280, 106507]"
"1208","comuna","San Antonio","279","1994","Mujer",95838,85680,"[82583, 110052]","[66550, 90780]"
"1209","comuna","San Bernardo","280","1994","Hombre",243846,128520,"[199780, 311631]","[123165, 149988]"
"1210","comuna","San Bernardo","280","1994","Mujer",179271,107100,"[142955, 222050]","[96390, 121282]"
"1211","comuna","San Clemente","282","1994","Hombre",76384,58905,"[66152, 87698]","[53550, 64260]"
"1212","comuna","San Clemente","282","1994","Mujer",61403,48195,"[45873, 86463]","[45390, 64260]"
"1213","comuna","San Felipe","285","1994","Hombre",155038,90780,"[132130, 191624]","[85680, 107100]"
"1214","comuna","San Felipe","285","1994","Mujer",106256,72828,"[85712, 126503]","[64260, 83895]"
"1215","comuna","San Fernando","286","1994","Hombre",155464,85680,"[122687, 185530]","[85180, 117810]"
"1216","comuna","San Fernando","286","1994","Mujer",108738,64260,"[87378, 135054]","[64260, 96390]"
"1217","comuna","San Joaquín","290","1994","Hombre",175464,115881,"[149223, 214584]","[107100, 128520]"
"1218","comuna","San Joaquín","290","1994","Mujer",115050,95319,"[98341, 130796]","[83056, 107100]"
"1219","comuna","San José de Maipo","291","1994","Hombre",161318,100852,"[126688, 234307]","[85762, 107100]"
"1220","comuna","San José de Maipo","291","1994","Mujer",107553,74970,"[87552, 130733]","[67020, 85680]"
"1221","comuna","San Miguel","293","1994","Hombre",184989,139230,"[160853, 212452]","[122855, 160650]"
"1222","comuna","San Miguel","293","1994","Mujer",129010,94248,"[103819, 154790]","[80325, 107100]"
"1223","comuna","San Nicolás","294","1994","Hombre",68246,51408,"[51706, 96861]","[46792, 54893]"
"1224","comuna","San Nicolás","294","1994","Mujer",48631,44115,"[34961, 63735]","[30704, 58142]"
"1225","comuna","San Pedro","296","1994","Hombre",99878,64260,"[78889, 132072]","[63278, 75650]"
"1226","comuna","San Pedro","296","1994","Mujer",94588,64260,"[63070, 133697]","[54621, 85680]"
"1227","comuna","San Ramón","300","1994","Hombre",136496,107100,"[120398, 153890]","[96390, 113923]"
"1228","comuna","San Ramón","300","1994","Mujer",96568,72828,"[79769, 112299]","[64260, 85680]"
"1229","comuna","San Vicente","302","1994","Hombre",72966,64260,"[63175, 86698]","[60520, 71248]"
"1230","comuna","San Vicente","302","1994","Mujer",76147,55692,"[51569, 97692]","[53550, 85948]"
"1231","comuna","Santa Cruz","304","1994","Hombre",54287,55692,"[47573, 60886]","[50456, 55692]"
"1232","comuna","Santa Cruz","304","1994","Mujer",52542,32130,"[27544, 80532]","[22695, 55692]"
"1233","comuna","Santiago","307","1994","Hombre",308710,192780,"[262618, 369621]","[166786, 226950]"
"1234","comuna","Santiago","307","1994","Mujer",240948,128520,"[167268, 309661]","[96390, 156209]"
"1235","comuna","Sierra Gorda","309","1994","Hombre",130697,107100,"[113632, 155674]","[91410, 128520]"
"1236","comuna","Sierra Gorda","309","1994","Mujer",70878,64260,"[60133, 83216]","[56961, 75650]"
"1237","comuna","Talagante","310","1994","Hombre",137667,93969,"[122361, 157683]","[85680, 96742]"
"1238","comuna","Talagante","310","1994","Mujer",97811,74970,"[86125, 111424]","[64260, 85228]"
"1239","comuna","Talca","311","1994","Hombre",138289,85680,"[123558, 154837]","[75650, 90780]"
"1240","comuna","Talca","311","1994","Mujer",98195,63189,"[85906, 108703]","[56991, 74970]"
"1241","comuna","Talcahuano","312","1994","Hombre",149586,96390,"[130181, 173622]","[85680, 107100]"
"1242","comuna","Talcahuano","312","1994","Mujer",122937,66402,"[78924, 231210]","[63278, 87019]"
"1243","comuna","Temuco","314","1994","Hombre",199447,96390,"[161027, 235686]","[90780, 107100]"
"1244","comuna","Temuco","314","1994","Mujer",119306,74970,"[94905, 150377]","[64260, 76667]"
"1245","comuna","Teno","315","1994","Hombre",84757,64260,"[72562, 97806]","[59606, 64260]"
"1246","comuna","Teno","315","1994","Mujer",65171,58905,"[54031, 78921]","[45390, 75098]"
"1249","comuna","Tierra Amarilla","317","1994","Hombre",106798,89964,"[98543, 115303]","[85680, 96390]"
"1250","comuna","Tierra Amarilla","317","1994","Mujer",77463,64260,"[69543, 87127]","[58624, 74970]"
"1251","comuna","Tiltil","318","1994","Hombre",125567,85680,"[112623, 139819]","[77112, 107100]"
"1252","comuna","Tiltil","318","1994","Mujer",80182,64260,"[67942, 94977]","[56228, 75000]"
"1253","comuna","Tocopilla","321","1994","Hombre",143713,100545,"[125406, 162197]","[85680, 107100]"
"1254","comuna","Tocopilla","321","1994","Mujer",87214,74970,"[71138, 100738]","[53550, 90780]"
"1255","comuna","Toltén","322","1994","Hombre",59361,45593,"[47938, 74036]","[29570, 60520]"
"1256","comuna","Toltén","322","1994","Mujer",87380,90780,"[64260, 107100]","[64260, 107100]"
"1257","comuna","Tomé","323","1994","Hombre",99529,85680,"[90031, 108911]","[74970, 96390]"
"1258","comuna","Tomé","323","1994","Mujer",93933,89062,"[74692, 111218]","[55692, 107100]"
"1259","comuna","Traiguén","326","1994","Hombre",162431,75650,"[131174, 211406]","[64260, 102013]"
"1260","comuna","Traiguén","326","1994","Mujer",136158,104423,"[97656, 182200]","[52091, 156209]"
"1261","comuna","Valdivia","329","1994","Hombre",142038,85680,"[120766, 162193]","[74970, 95342]"
"1262","comuna","Valdivia","329","1994","Mujer",112663,74970,"[90722, 133631]","[64260, 90780]"
"1263","comuna","Vallenar","330","1994","Hombre",169191,105910,"[142729, 196154]","[90780, 121174]"
"1264","comuna","Vallenar","330","1994","Mujer",104408,75650,"[83436, 120118]","[51988, 90780]"
"1265","comuna","Valparaíso","331","1994","Hombre",158036,107100,"[142759, 179091]","[96390, 114427]"
"1266","comuna","Valparaíso","331","1994","Mujer",95867,75310,"[84037, 106249]","[64260, 85680]"
"1267","comuna","Victoria","333","1994","Hombre",103373,55692,"[65584, 160842]","[55284, 57325]"
"1268","comuna","Victoria","333","1994","Mujer",129561,46792,"[62498, 220815]","[39707, 85680]"
"1269","comuna","Villa Alegre","336","1994","Hombre",101279,58905,"[81976, 126484]","[53550, 64260]"
"1270","comuna","Villa Alegre","336","1994","Mujer",70684,55692,"[57348, 81238]","[52408, 64260]"
"1271","comuna","Villa Alemana","337","1994","Hombre",189648,128520,"[166099, 219693]","[111057, 151300]"
"1272","comuna","Villa Alemana","337","1994","Mujer",106416,85680,"[85850, 124473]","[64260, 85680]"
"1273","comuna","Villarrica","338","1994","Hombre",152121,88230,"[118077, 197808]","[74970, 104217]"
"1274","comuna","Villarrica","338","1994","Mujer",114872,61582,"[68662, 172094]","[41922, 81806]"
"1275","comuna","Viña del Mar","339","1994","Hombre",236652,128520,"[201913, 271647]","[118465, 151300]"
"1276","comuna","Viña del Mar","339","1994","Mujer",138773,85680,"[117416, 172987]","[75650, 107100]"
"1464","comuna","Andacollo","7","1996","Hombre",99905,85000,"[84916, 114012]","[68580, 100000]"
"1465","comuna","Andacollo","7","1996","Mujer",99905,85000,"[84916, 114012]","[68580, 100000]"
"1466","comuna","Angol","8","1996","Hombre",147222,80000,"[119593, 178254]","[68370, 90000]"
"1467","comuna","Angol","8","1996","Mujer",147222,80000,"[119593, 178254]","[68370, 90000]"
"1468","comuna","Antofagasta","9","1996","Hombre",283693,163440,"[244967, 350591]","[143476, 183246]"
"1469","comuna","Antofagasta","9","1996","Mujer",283693,163440,"[244967, 350591]","[143476, 183246]"
"1470","comuna","Arica","12","1996","Hombre",187647,122580,"[157698, 232671]","[118494, 142079]"
"1471","comuna","Arica","12","1996","Mujer",187647,122580,"[157698, 232671]","[118494, 142079]"
"1472","comuna","Aysén","13","1996","Hombre",183239,95593,"[154553, 226105]","[80518, 110000]"
"1473","comuna","Aysén","13","1996","Mujer",183239,95593,"[154553, 226105]","[80518, 110000]"
"1478","comuna","Calama","19","1996","Hombre",293856,230000,"[255453, 335267]","[180000, 279824]"
"1479","comuna","Calama","19","1996","Mujer",293856,230000,"[255453, 335267]","[180000, 279824]"
"1480","comuna","Calera","22","1996","Hombre",154566,100018,"[136068, 185099]","[94548, 110000]"
"1481","comuna","Calera","22","1996","Mujer",154566,100018,"[136068, 185099]","[94548, 110000]"
"1482","comuna","Calera de Tango","23","1996","Hombre",514559,146000,"[362454, 708327]","[120000, 206115]"
"1483","comuna","Calera de Tango","23","1996","Mujer",514559,146000,"[362454, 708327]","[120000, 206115]"
"1484","comuna","Cartagena","30","1996","Hombre",167071,132795,"[150789, 194767]","[120000, 149371]"
"1485","comuna","Cartagena","30","1996","Mujer",167071,132795,"[150789, 194767]","[120000, 149371]"
"1486","comuna","Casablanca","31","1996","Hombre",106061,91000,"[96205, 118119]","[80000, 100000]"
"1487","comuna","Casablanca","31","1996","Mujer",106061,91000,"[96205, 118119]","[80000, 100000]"
"1490","comuna","Cauquenes","34","1996","Hombre",131239,79264,"[104695, 168713]","[65000, 88577]"
"1491","comuna","Cauquenes","34","1996","Mujer",131239,79264,"[104695, 168713]","[65000, 88577]"
"1492","comuna","Cerro Navia","36","1996","Hombre",140081,110000,"[130017, 148256]","[100000, 120000]"
"1493","comuna","Cerro Navia","36","1996","Mujer",140081,110000,"[130017, 148256]","[100000, 120000]"
"1494","comuna","Chañaral","39","1996","Hombre",156273,120000,"[134532, 181187]","[100000, 130703]"
"1495","comuna","Chañaral","39","1996","Mujer",156273,120000,"[134532, 181187]","[100000, 130703]"
"1496","comuna","Chillán","43","1996","Hombre",164198,106378,"[143264, 195614]","[94578, 120000]"
"1497","comuna","Chillán","43","1996","Mujer",164198,106378,"[143264, 195614]","[94578, 120000]"
"1498","comuna","Chimbarongo","45","1996","Hombre",96147,72482,"[85472, 107188]","[68000, 80000]"
"1499","comuna","Chimbarongo","45","1996","Mujer",96147,72482,"[85472, 107188]","[68000, 80000]"
"1502","comuna","Coihueco","55","1996","Hombre",70435,57926,"[57446, 86196]","[51075, 60000]"
"1503","comuna","Coihueco","55","1996","Mujer",70435,57926,"[57446, 86196]","[51075, 60000]"
"1504","comuna","Colina","59","1996","Hombre",134502,100000,"[124193, 152351]","[100000, 110343]"
"1505","comuna","Colina","59","1996","Mujer",134502,100000,"[124193, 152351]","[100000, 110343]"
"1506","comuna","Collipulli","60","1996","Hombre",122875,66900,"[100764, 157806]","[61290, 80000]"
"1507","comuna","Collipulli","60","1996","Mujer",122875,66900,"[100764, 157806]","[61290, 80000]"
"1508","comuna","Combarbalá","62","1996","Hombre",115474,78000,"[92524, 145570]","[64217, 81720]"
"1509","comuna","Combarbalá","62","1996","Mujer",115474,78000,"[92524, 145570]","[64217, 81720]"
"1510","comuna","Concepción","64","1996","Hombre",275515,149932,"[232679, 344894]","[120000, 160000]"
"1511","comuna","Concepción","64","1996","Mujer",275515,149932,"[232679, 344894]","[120000, 160000]"
"1512","comuna","Conchalí","65","1996","Hombre",156163,120000,"[144697, 165580]","[120000, 126709]"
"1513","comuna","Conchalí","65","1996","Mujer",156163,120000,"[144697, 165580]","[120000, 126709]"
"1514","comuna","Constitución","66","1996","Hombre",147965,100000,"[128675, 171045]","[91447, 102150]"
"1515","comuna","Constitución","66","1996","Mujer",147965,100000,"[128675, 171045]","[91447, 102150]"
"1516","comuna","Copiapó","68","1996","Hombre",289149,153958,"[237711, 355900]","[144206, 177744]"
"1517","comuna","Copiapó","68","1996","Mujer",289149,153958,"[237711, 355900]","[144206, 177744]"
"1518","comuna","Coquimbo","69","1996","Hombre",168994,113931,"[150557, 186736]","[100000, 120000]"
"1519","comuna","Coquimbo","69","1996","Mujer",168994,113931,"[150557, 186736]","[100000, 120000]"
"1520","comuna","Coronel","70","1996","Hombre",122597,89982,"[108783, 143151]","[80000, 100000]"
