"","geography_level","geography_name","geography_id","year","sexo","mean_income","median_income","ci_mean_income","ci_median_income"
"1063","comuna","Aysén","13","1996","Mujer",182828,80000,"[133268, 245909]","[78909, 95000]"
"1066","comuna","Calama","19","1996","Mujer",137901,87500,"[94446, 196385]","[64026, 115085]"
"1067","comuna","Calera","22","1996","Mujer",130180,76000,"[102776, 161238]","[70000, 93312]"
"1068","comuna","Calera de Tango","23","1996","Mujer",253480,141000,"[188337, 358725]","[115000, 222580]"
"1069","comuna","Cartagena","30","1996","Mujer",113961,102150,"[89881, 140874]","[65500, 102150]"
"1070","comuna","Casablanca","31","1996","Mujer",68816,62488,"[44054, 97674]","[40860, 90000]"
"1072","comuna","Cauquenes","34","1996","Mujer",107410,65000,"[83217, 139795]","[51425, 77525]"
"1073","comuna","Cerro Navia","36","1996","Mujer",98093,81720,"[90310, 105885]","[80000, 90000]"
"1074","comuna","Chañaral","39","1996","Mujer",152471,90000,"[108939, 210960]","[72500, 112625]"
"1075","comuna","Chillán","43","1996","Mujer",135020,99000,"[116137, 154206]","[85000, 121354]"
"1076","comuna","Chimbarongo","45","1996","Mujer",73458,64000,"[65597, 83421]","[60000, 70000]"
"1078","comuna","Coihueco","55","1996","Mujer",55373,60000,"[45094, 65157]","[40000, 61290]"
"1079","comuna","Colina","59","1996","Mujer",104302,85000,"[95730, 119315]","[80000, 90000]"
"1080","comuna","Collipulli","60","1996","Mujer",114440,60000,"[75302, 166906]","[50000, 70000]"
"1081","comuna","Combarbalá","62","1996","Mujer",105044,65500,"[72022, 176629]","[61290, 81720]"
"1082","comuna","Concepción","64","1996","Mujer",145941,95000,"[128079, 166590]","[79577, 1e+05]"
"1083","comuna","Conchalí","65","1996","Mujer",114927,91056,"[103656, 129378]","[80000, 102150]"
"1084","comuna","Constitución","66","1996","Mujer",111971,68500,"[93347, 140846]","[61290, 100564]"
"1085","comuna","Copiapó","68","1996","Mujer",150401,80000,"[120117, 179894]","[70000, 111521]"
"1086","comuna","Coquimbo","69","1996","Mujer",110908,74447,"[94421, 133412]","[70000, 90000]"
"1087","comuna","Coronel","70","1996","Mujer",88579,65000,"[73643, 100906]","[62728, 70000]"
"1088","comuna","Coyhaique","54","1996","Mujer",129565,84000,"[111505, 146362]","[79745, 94515]"
"1089","comuna","Curacautín","73","1996","Mujer",70516,40860,"[39339, 110848]","[28500, 94062]"
"1090","comuna","Curacaví","74","1996","Mujer",101374,80000,"[67079, 138416]","[68408, 1e+05]"
"1091","comuna","Curanilahue","76","1996","Mujer",110136,73610,"[91801, 129943]","[60306, 138924]"
"1092","comuna","Curicó","79","1996","Mujer",110901,70000,"[84957, 138109]","[62375, 77625]"
"1093","comuna","Diego de Almagro","81","1996","Mujer",149893,115000,"[116958, 188360]","[81228, 170000]"
"1094","comuna","Doñihue","82","1996","Mujer",97400,65645,"[58130, 137390]","[47250, 78481]"
"1096","comuna","Estación Central","90","1996","Mujer",165467,129000,"[143654, 188957]","[119500, 150000]"
"1097","comuna","Freirina","93","1996","Mujer",115820,88000,"[81106, 174623]","[54000, 132795]"
"1102","comuna","Illapel","111","1996","Mujer",99226,70000,"[76350, 124742]","[60000, 80000]"
"1103","comuna","Iquique","113","1996","Mujer",180897,137902,"[160220, 207595]","[120000, 163440]"
"1104","comuna","Isla de Maipo","114","1996","Mujer",179154,1e+05,"[102719, 283650]","[64750, 180000]"
"1105","comuna","La Cisterna","117","1996","Mujer",192839,150000,"[169016, 218540]","[122580, 180000]"
"1106","comuna","La Florida","120","1996","Mujer",176712,125000,"[156991, 198448]","[120000, 150000]"
"1107","comuna","La Granja","121","1996","Mujer",114933,91968,"[98904, 129115]","[86514, 1e+05]"
"1108","comuna","La Ligua","123","1996","Mujer",122986,80000,"[97810, 152345]","[65000, 91050]"
"1109","comuna","La Pintana","124","1996","Mujer",109656,90000,"[97430, 124385]","[80000, 1e+05]"
"1110","comuna","La Reina","125","1996","Mujer",282212,180000,"[245807, 323643]","[160000, 200360]"
"1111","comuna","La Serena","126","1996","Mujer",155021,90000,"[120811, 197604]","[80000, 102150]"
"1112","comuna","La Unión","127","1996","Mujer",115814,80000,"[84764, 145696]","[60591, 145000]"
"1114","comuna","Las Condes","134","1996","Mujer",484412,190000,"[386183, 618507]","[161634, 202257]"
"1115","comuna","Lebu","136","1996","Mujer",116700,61290,"[74341, 174874]","[50000, 79000]"
"1116","comuna","Linares","139","1996","Mujer",109024,65500,"[92321, 127925]","[65000, 80000]"
"1118","comuna","Lo Prado","145","1996","Mujer",127101,94928,"[109923, 142980]","[80000, 1e+05]"
"1119","comuna","Longaví","148","1996","Mujer",68319,60000,"[48165, 87271]","[50000, 81720]"
"1121","comuna","Los Andes","151","1996","Mujer",135002,90000,"[106832, 165060]","[80860, 110000]"
"1122","comuna","Los Ángeles","152","1996","Mujer",124437,80000,"[95915, 170421]","[70000, 93000]"
"1124","comuna","Lota","157","1996","Mujer",90925,66000,"[75189, 109795]","[60000, 79762]"
"1125","comuna","Machalí","159","1996","Mujer",96099,70000,"[84580, 111003]","[62004, 78481]"
"1126","comuna","Macul","160","1996","Mujer",175375,130000,"[157863, 195068]","[119209, 150000]"
"1127","comuna","Maipú","162","1996","Mujer",157220,143010,"[141476, 171164]","[126850, 150000]"
"1128","comuna","María Pinto","166","1996","Mujer",70514,64092,"[54148, 89484]","[52000, 81720]"
"1130","comuna","Maullín","169","1996","Mujer",108773,65000,"[65009, 171938]","[52000, 105000]"
"1131","comuna","Mejillones","170","1996","Mujer",220923,122580,"[120489, 364543]","[65000, 309362]"
"1132","comuna","Melipilla","172","1996","Mujer",147131,95000,"[118830, 184654]","[80000, 102150]"
"1133","comuna","Molina","173","1996","Mujer",83404,65000,"[67470, 97955]","[60000, 70000]"
"1134","comuna","Mostazal","175","1996","Mujer",90228,65000,"[71972, 119531]","[60000, 72000]"
"1135","comuna","Mulchén","176","1996","Mujer",213219,72500,"[93209, 422138]","[62514, 122890]"
"1136","comuna","Natales","179","1996","Mujer",101895,70000,"[87092, 119958]","[62651, 81720]"
"1137","comuna","Nogales","183","1996","Mujer",120834,71500,"[72270, 202580]","[60000, 90525]"
"1138","comuna","Ñuñoa","186","1996","Mujer",344257,240000,"[292122, 400011]","[2e+05, 250000]"
"1139","comuna","Osorno","191","1996","Mujer",123240,70000,"[98075, 160574]","[65672, 80000]"
"1140","comuna","Ovalle","192","1996","Mujer",114801,70000,"[82249, 161395]","[61290, 80000]"
"1142","comuna","Paine","197","1996","Mujer",76802,70000,"[65947, 91203]","[60613, 71505]"
"1144","comuna","Parral","204","1996","Mujer",98965,59534,"[73944, 125221]","[52752, 68139]"
"1145","comuna","Pelarco","206","1996","Mujer",64831,65000,"[48884, 79623]","[47576, 70000]"
"1147","comuna","Peñaflor","211","1996","Mujer",131712,1e+05,"[101210, 162053]","[80000, 120000]"
"1148","comuna","Peñalolén","212","1996","Mujer",142887,1e+05,"[99622, 203732]","[80000, 121564]"
"1149","comuna","Penco","210","1996","Mujer",141499,85000,"[106937, 185674]","[69250, 94525]"
"1150","comuna","Pica","217","1996","Mujer",192697,122580,"[133959, 251886]","[1e+05, 2e+05]"
"1152","comuna","Pitrufquén","222","1996","Mujer",105362,75808,"[82149, 136181]","[55000, 1e+05]"
"1153","comuna","Porvenir","225","1996","Mujer",126341,70752,"[98784, 160831]","[64026, 115250]"
"1154","comuna","Pozo Almonte","226","1996","Mujer",262725,204300,"[140986, 451852]","[90000, 3e+05]"
"1155","comuna","Providencia","228","1996","Mujer",523153,3e+05,"[299939, 765349]","[150000, 431000]"
"1156","comuna","Pucón","230","1996","Mujer",71589,50000,"[43021, 96383]","[30645, 81000]"
"1157","comuna","Pudahuel","231","1996","Mujer",113954,97000,"[103501, 125504]","[90000, 102150]"
"1158","comuna","Puente Alto","232","1996","Mujer",142566,1e+05,"[123070, 162863]","[1e+05, 120000]"
"1159","comuna","Puerto Montt","233","1996","Mujer",129783,78000,"[108735, 158285]","[66688, 93150]"
"1161","comuna","Puerto Varas","235","1996","Mujer",135226,80860,"[92161, 173788]","[65782, 110375]"
"1162","comuna","Punta Arenas","238","1996","Mujer",134217,90000,"[114041, 152804]","[80000, 1e+05]"
"1163","comuna","Purranque","241","1996","Mujer",117823,1e+05,"[86220, 140368]","[62375, 158000]"
"1166","comuna","Quillota","252","1996","Mujer",113786,75000,"[94117, 131705]","[70000, 90000]"
"1167","comuna","Quilpué","253","1996","Mujer",173869,102150,"[132272, 222650]","[72375, 136825]"
"1168","comuna","Quinta Normal","256","1996","Mujer",149002,106075,"[108445, 190331]","[90000, 150000]"
"1169","comuna","Rancagua","259","1996","Mujer",135345,90000,"[107628, 178744]","[80000, 1e+05]"
"1171","comuna","Renca","264","1996","Mujer",166912,80000,"[86738, 298291]","[70177, 1e+05]"
"1172","comuna","Rengo","265","1996","Mujer",85231,65000,"[73290, 100700]","[60613, 70000]"
"1173","comuna","Saavedra","276","1996","Mujer",89248,63000,"[77370, 109571]","[56475, 90968]"
"1174","comuna","San Antonio","279","1996","Mujer",117287,80000,"[98188, 142504]","[64475, 1e+05]"
"1175","comuna","San Bernardo","280","1996","Mujer",122841,1e+05,"[107832, 141342]","[80000, 120000]"
"1176","comuna","San Clemente","282","1996","Mujer",74871,60000,"[59864, 90488]","[50000, 70000]"
"1177","comuna","San Felipe","285","1996","Mujer",131534,80000,"[110037, 155738]","[70475, 99050]"
"1178","comuna","San Fernando","286","1996","Mujer",124734,80000,"[98136, 153321]","[71978, 101000]"
"1181","comuna","San Miguel","293","1996","Mujer",239954,150000,"[192440, 326300]","[140000, 180000]"
"1184","comuna","San Ramón","300","1996","Mujer",114303,1e+05,"[104485, 128532]","[85000, 102150]"
"1185","comuna","San Vicente","302","1996","Mujer",109763,81000,"[90689, 126941]","[71000, 1e+05]"
"1186","comuna","Santa Cruz","304","1996","Mujer",97694,67200,"[76258, 118060]","[62241, 77294]"
"1187","comuna","Santiago","307","1996","Mujer",225002,180000,"[201632, 252381]","[164181, 2e+05]"
"1188","comuna","Sierra Gorda","309","1996","Mujer",157526,105000,"[116053, 212682]","[89750, 155906]"
"1189","comuna","Talagante","310","1996","Mujer",87870,70000,"[70621, 104796]","[52400, 90000]"
"1190","comuna","Talca","311","1996","Mujer",130917,70000,"[105268, 164208]","[65000, 81720]"
"1191","comuna","Talcahuano","312","1996","Mujer",115823,80000,"[98108, 133215]","[80000, 94710]"
"1192","comuna","Temuco","314","1996","Mujer",153095,80000,"[125944, 184158]","[70000, 1e+05]"
"1193","comuna","Teno","315","1996","Mujer",60774,56000,"[52500, 71568]","[50000, 62000]"
"1194","comuna","Teodoro Schmidt","316","1996","Mujer",87890,70000,"[46781, 148653]","[25000, 201771]"
"1195","comuna","Tierra Amarilla","317","1996","Mujer",98268,80000,"[73633, 128520]","[60000, 90000]"
"1197","comuna","Tocopilla","321","1996","Mujer",134525,85000,"[96924, 191320]","[68950, 113315]"
"1199","comuna","Tomé","323","1996","Mujer",95494,70000,"[82756, 110073]","[65000, 88812]"
"1200","comuna","Traiguén","326","1996","Mujer",150036,64000,"[88025, 273710]","[55500, 76877]"
"1201","comuna","Valdivia","329","1996","Mujer",123343,90281,"[105454, 145852]","[76430, 102000]"
"1202","comuna","Vallenar","330","1996","Mujer",89899,66000,"[76651, 104123]","[63425, 90000]"
"1203","comuna","Valparaíso","331","1996","Mujer",113056,90000,"[100038, 127220]","[70000, 1e+05]"
"1204","comuna","Victoria","333","1996","Mujer",109218,65000,"[82577, 140377]","[59475, 96567]"
"1205","comuna","Villa Alegre","336","1996","Mujer",113207,85720,"[77104, 151962]","[60000, 104228]"
"1206","comuna","Villa Alemana","337","1996","Mujer",128349,105000,"[110062, 145936]","[80000, 120000]"
"1207","comuna","Villarrica","338","1996","Mujer",91661,70000,"[78967, 103265]","[58000, 83442]"
"1208","comuna","Viña del Mar","339","1996","Mujer",133671,1e+05,"[110483, 153580]","[81720, 110000]"
"1209","comuna","Alhué","2","1998","Hombre",126515,100400,"[114752, 136236]","[91364, 111297]"
"1210","comuna","Andacollo","7","1998","Hombre",164397,120480,"[140139, 190319]","[110440, 133155]"
"1211","comuna","Angol","8","1998","Hombre",137583,90862,"[123224, 153595]","[85340, 99923]"
"1212","comuna","Antofagasta","9","1998","Hombre",360735,225900,"[305342, 420790]","[200800, 251000]"
"1213","comuna","Arica","12","1998","Hombre",198847,130520,"[175786, 231308]","[117300, 150600]"
"1214","comuna","Aysén","13","1998","Hombre",184179,136850,"[167761, 202893]","[118810, 140441]"
"1215","comuna","Buin","14","1998","Hombre",204145,120480,"[171647, 231991]","[120480, 140560]"
"1217","comuna","Calama","19","1998","Hombre",270599,180720,"[233158, 319928]","[160640, 200800]"
"1218","comuna","Calera","22","1998","Hombre",218093,132026,"[186262, 262021]","[120480, 147783]"
"1219","comuna","Calera de Tango","23","1998","Hombre",196177,120480,"[151253, 255926]","[120480, 120480]"
"1220","comuna","Cartagena","30","1998","Hombre",203972,150600,"[182790, 222477]","[137731, 156400]"
"1221","comuna","Casablanca","31","1998","Hombre",185820,115460,"[158812, 212392]","[100400, 122254]"
"1223","comuna","Cauquenes","34","1998","Hombre",160545,87975,"[115097, 208583]","[80320, 97750]"
"1224","comuna","Cerro Navia","36","1998","Hombre",182483,150610,"[167561, 199950]","[150600, 160640]"
"1225","comuna","Chañaral","39","1998","Hombre",183404,150600,"[163447, 207493]","[133527, 180720]"
"1226","comuna","Chillán","43","1998","Hombre",200357,136850,"[176564, 226262]","[112644, 153645]"
"1227","comuna","Chimbarongo","45","1998","Hombre",123007,90360,"[109392, 137808]","[85340, 96266]"
"1229","comuna","Coihueco","55","1998","Hombre",211181,66272,"[71862, 475706]","[61243, 70280]"
"1230","comuna","Colina","59","1998","Hombre",232820,140560,"[188888, 324021]","[130520, 150600]"
"1231","comuna","Collipulli","60","1998","Hombre",138660,85340,"[114075, 174871]","[80502, 100090]"
"1232","comuna","Combarbalá","62","1998","Hombre",123600,85340,"[106925, 137602]","[80822, 97750]"
"1233","comuna","Concepción","64","1998","Hombre",361891,160640,"[296822, 442499]","[150600, 180720]"
"1234","comuna","Conchalí","65","1998","Hombre",188777,156400,"[176293, 202806]","[150600, 170680]"
"1235","comuna","Constitución","66","1998","Hombre",215056,100400,"[164481, 276875]","[100400, 116752]"
"1236","comuna","Copiapó","68","1998","Hombre",241066,160640,"[219606, 271325]","[133527, 180720]"
"1237","comuna","Coquimbo","69","1998","Hombre",203880,142166,"[174423, 243507]","[126165, 152122]"
"1238","comuna","Coronel","70","1998","Hombre",162471,121484,"[145032, 181728]","[112333, 138705]"
"1239","comuna","Coyhaique","54","1998","Hombre",376874,150600,"[212014, 734632]","[140560, 167147]"
"1240","comuna","Curacautín","73","1998","Hombre",112158,85039,"[89758, 135412]","[77810, 98559]"
"1241","comuna","Curacaví","74","1998","Hombre",200410,130520,"[173794, 237985]","[120480, 150600]"
"1242","comuna","Curanilahue","76","1998","Hombre",124320,100400,"[110499, 135127]","[96801, 101454]"
"1243","comuna","Curicó","79","1998","Hombre",215587,117300,"[172377, 269051]","[100400, 120882]"
"1244","comuna","Diego de Almagro","81","1998","Hombre",309111,220880,"[255401, 367457]","[180720, 251000]"
"1245","comuna","Doñihue","82","1998","Hombre",148987,120480,"[125689, 174264]","[90360, 180720]"
"1246","comuna","El Monte","85","1998","Hombre",188825,107930,"[143120, 233937]","[100400, 120480]"
"1247","comuna","Estación Central","90","1998","Hombre",238776,163851,"[199689, 274819]","[150600, 185991]"
"1248","comuna","Freirina","93","1998","Hombre",145076,120480,"[133178, 156994]","[101170, 131248]"
"1252","comuna","Huasco","109","1998","Hombre",196223,137594,"[170015, 226751]","[120480, 150600]"
"1253","comuna","Illapel","111","1998","Hombre",192339,121986,"[159869, 239895]","[116598, 150600]"
"1254","comuna","Iquique","113","1998","Hombre",278657,195500,"[245965, 316719]","[180720, 208281]"
"1255","comuna","Isla de Maipo","114","1998","Hombre",160922,120480,"[144701, 179261]","[120480, 132182]"
"1256","comuna","La Cisterna","117","1998","Hombre",331152,200800,"[275195, 384261]","[180720, 231886]"
"1257","comuna","La Florida","120","1998","Hombre",330363,200800,"[282657, 392299]","[195500, 234600]"
"1258","comuna","La Granja","121","1998","Hombre",211624,156400,"[195300, 228064]","[150600, 177927]"
"1259","comuna","La Ligua","123","1998","Hombre",164222,100400,"[137935, 189532]","[97750, 117300]"
"1260","comuna","La Pintana","124","1998","Hombre",164213,130520,"[152760, 178768]","[120480, 140560]"
"1261","comuna","La Reina","125","1998","Hombre",827021,502000,"[683963, 932554]","[366208, 586500]"
"1262","comuna","La Serena","126","1998","Hombre",295198,156400,"[254994, 338237]","[140560, 180720]"
"1263","comuna","La Unión","127","1998","Hombre",160356,80320,"[109395, 233353]","[78253, 83332]"
"1264","comuna","Lampa","346","1998","Hombre",177989,120480,"[155547, 200035]","[120480, 138798]"
"1265","comuna","Las Condes","134","1998","Hombre",1156302,702800,"[919921, 1399586]","[602400, 814698]"
"1266","comuna","Lebu","136","1998","Hombre",130395,95452,"[113209, 149848]","[80571, 100400]"
"1267","comuna","Linares","139","1998","Hombre",209343,118986,"[172101, 252189]","[100400, 143195]"
"1269","comuna","Lo Prado","145","1998","Hombre",236815,160640,"[212340, 263283]","[150600, 180720]"
"1270","comuna","Longaví","148","1998","Hombre",92804,77810,"[80170, 107962]","[63942, 107525]"
"1272","comuna","Los Andes","151","1998","Hombre",264512,175950,"[222018, 301496]","[150600, 200800]"
"1273","comuna","Los Ángeles","152","1998","Hombre",210010,100400,"[164558, 251729]","[97128, 117652]"
"1274","comuna","Los Vilos","156","1998","Hombre",178579,130520,"[163210, 202316]","[118810, 153645]"
"1275","comuna","Lota","157","1998","Hombre",168183,108477,"[148052, 200350]","[100400, 120480]"
"1276","comuna","Machalí","159","1998","Hombre",359935,140560,"[275367, 451584]","[120480, 163897]"
"1277","comuna","Macul","160","1998","Hombre",308804,195500,"[275109, 355907]","[180720, 200800]"
"1278","comuna","Maipú","162","1998","Hombre",280154,220880,"[250447, 316314]","[200800, 244184]"
"1279","comuna","María Pinto","166","1998","Hombre",134886,100400,"[120681, 147710]","[94547, 107215]"
"1281","comuna","Maullín","169","1998","Hombre",160854,117300,"[126192, 185598]","[99075, 163853]"
"1282","comuna","Mejillones","170","1998","Hombre",263950,200800,"[238889, 289403]","[180720, 228059]"
"1283","comuna","Melipilla","172","1998","Hombre",170332,117300,"[148699, 197823]","[100400, 120480]"
"1284","comuna","Molina","173","1998","Hombre",139865,90360,"[119591, 168897]","[90360, 100400]"
"1285","comuna","Mostazal","175","1998","Hombre",154597,100400,"[127459, 185753]","[96120, 117915]"
"1286","comuna","Mulchén","176","1998","Hombre",149716,83834,"[119270, 189626]","[80320, 93372]"
"1287","comuna","Natales","179","1998","Hombre",237692,151604,"[207691, 272411]","[137731, 161323]"
"1288","comuna","Nogales","183","1998","Hombre",168949,136042,"[145735, 191166]","[110538, 150600]"
"1289","comuna","Ñuñoa","186","1998","Hombre",720736,491960,"[617313, 830958]","[401600, 598624]"
"1290","comuna","Osorno","191","1998","Hombre",211581,117300,"[173307, 245941]","[100400, 120480]"
"1291","comuna","Ovalle","192","1998","Hombre",177901,100400,"[148923, 226715]","[91552, 120480]"
"1293","comuna","Paine","197","1998","Hombre",280066,117300,"[155610, 428962]","[104843, 120480]"
"1295","comuna","Parral","204","1998","Hombre",125678,87348,"[110933, 138279]","[80822, 97750]"
"1296","comuna","Pelarco","206","1998","Hombre",103188,80822,"[90380, 119633]","[80558, 88819]"
"1297","comuna","Pelluhue","207","1998","Hombre",84471,73794,"[65490, 103303]","[41055, 92300]"
"1298","comuna","Peñaflor","211","1998","Hombre",229782,150600,"[201295, 266606]","[130520, 160640]"
"1299","comuna","Peñalolén","212","1998","Hombre",259727,166320,"[218792, 310944]","[160357, 180720]"
"1300","comuna","Penco","210","1998","Hombre",154970,110440,"[139885, 173433]","[100400, 120480]"
"1301","comuna","Pica","217","1998","Hombre",215118,156400,"[178729, 268641]","[133685, 180720]"
"1302","comuna","Pirque","221","1998","Hombre",408161,150600,"[311065, 512355]","[129993, 156400]"
"1303","comuna","Pitrufquén","222","1998","Hombre",243279,97750,"[146190, 431401]","[85486, 106345]"
"1304","comuna","Porvenir","225","1998","Hombre",708801,150600,"[230597, 1669468]","[120480, 175950]"
"1305","comuna","Pozo Almonte","226","1998","Hombre",227183,180720,"[205884, 244285]","[160640, 200800]"
"1306","comuna","Providencia","228","1998","Hombre",1220735,799943,"[1012291, 1530701]","[682720, 977500]"
"1307","comuna","Pucón","230","1998","Hombre",122824,87348,"[93682, 156646]","[80320, 110440]"
"1308","comuna","Pudahuel","231","1998","Hombre",230162,168428,"[200371, 259647]","[160498, 180720]"
"1309","comuna","Puente Alto","232","1998","Hombre",234166,180720,"[215183, 248515]","[160640, 194374]"
"1310","comuna","Puerto Montt","233","1998","Hombre",221695,140560,"[194588, 246828]","[120480, 157426]"
"1312","comuna","Puerto Varas","235","1998","Hombre",271170,151732,"[216234, 345552]","[119162, 198150]"
"1313","comuna","Punta Arenas","238","1998","Hombre",275709,195500,"[241147, 310768]","[171634, 200800]"
"1314","comuna","Purranque","241","1998","Hombre",124875,80822,"[93994, 161023]","[71999, 94188]"
"1315","comuna","Quilicura","249","1998","Hombre",250434,180720,"[224449, 283897]","[156267, 199268]"
"1317","comuna","Quillota","252","1998","Hombre",201982,117300,"[174266, 235686]","[100638, 140560]"
"1318","comuna","Quilpué","253","1998","Hombre",291643,180720,"[245530, 336254]","[150600, 206071]"
"1319","comuna","Quinta Normal","256","1998","Hombre",228050,180720,"[203665, 247401]","[158414, 190760]"
"1320","comuna","Rancagua","259","1998","Hombre",263587,156400,"[228636, 304798]","[135263, 180720]"
"1322","comuna","Renca","264","1998","Hombre",197191,154504,"[180925, 212415]","[138926, 169613]"
"1323","comuna","Rengo","265","1998","Hombre",179289,99396,"[138376, 235220]","[91718, 110569]"
"1325","comuna","San Antonio","279","1998","Hombre",189382,123604,"[161802, 217354]","[117300, 150600]"
"1326","comuna","San Bernardo","280","1998","Hombre",246824,156400,"[214558, 303433]","[140560, 180720]"
"1327","comuna","San Clemente","282","1998","Hombre",107555,80320,"[93744, 121405]","[80320, 80822]"
"1328","comuna","San Felipe","285","1998","Hombre",201681,136502,"[173837, 232477]","[120480, 150600]"
"1329","comuna","San Fernando","286","1998","Hombre",222041,120480,"[183437, 278703]","[99805, 128686]"
"1330","comuna","San Joaquín","290","1998","Hombre",244829,170680,"[211095, 300738]","[150600, 180720]"
"1331","comuna","San José de Maipo","291","1998","Hombre",332545,150600,"[248446, 452746]","[140560, 162221]"
"1332","comuna","San Miguel","293","1998","Hombre",373893,234600,"[334644, 419839]","[200800, 282062]"
"1334","comuna","San Pedro","296","1998","Hombre",150833,110440,"[135032, 172991]","[99704, 120480]"
"1335","comuna","San Ramón","300","1998","Hombre",201497,150600,"[185612, 220681]","[140560, 160640]"
"1336","comuna","San Vicente","302","1998","Hombre",164077,96384,"[140779, 185368]","[90360, 105420]"
"1337","comuna","Santa Cruz","304","1998","Hombre",148941,90360,"[127858, 174639]","[85340, 100400]"
"1338","comuna","Santiago","307","1998","Hombre",385497,200800,"[319301, 444794]","[180720, 234600]"
"1339","comuna","Sierra Gorda","309","1998","Hombre",232790,195780,"[196029, 270413]","[152242, 244976]"
"1340","comuna","Talagante","310","1998","Hombre",263771,140560,"[197717, 337572]","[123273, 150603]"
"1341","comuna","Talca","311","1998","Hombre",230641,135540,"[205019, 262198]","[120480, 156400]"
"1342","comuna","Talcahuano","312","1998","Hombre",225190,145580,"[195764, 247806]","[123511, 156400]"
"1343","comuna","Temuco","314","1998","Hombre",312760,151818,"[253671, 375664]","[146910, 178462]"
"1344","comuna","Teno","315","1998","Hombre",116838,80320,"[97906, 143021]","[73719, 88997]"
"1345","comuna","Teodoro Schmidt","316","1998","Hombre",87043,58650,"[48325, 127640]","[40160, 87975]"
"1346","comuna","Tierra Amarilla","317","1998","Hombre",168545,117300,"[150353, 191278]","[101687, 130520]"
"1347","comuna","Tiltil","318","1998","Hombre",197403,120480,"[173282, 224368]","[120480, 140560]"
"1348","comuna","Tocopilla","321","1998","Hombre",248757,160640,"[216041, 291363]","[150600, 200713]"
"1350","comuna","Tomé","323","1998","Hombre",151394,117300,"[133178, 168742]","[100400, 120480]"
"1351","comuna","Traiguén","326","1998","Hombre",139434,80320,"[120105, 168011]","[80320, 80822]"
"1352","comuna","Valdivia","329","1998","Hombre",222489,120480,"[191707, 265109]","[110440, 138798]"
"1353","comuna","Vallenar","330","1998","Hombre",183840,150600,"[167303, 197850]","[120480, 156400]"
"1354","comuna","Valparaíso","331","1998","Hombre",204111,140560,"[176118, 236202]","[120480, 154040]"
"1355","comuna","Victoria","333","1998","Hombre",138093,85340,"[110850, 163571]","[80320, 90360]"
"1356","comuna","Villa Alegre","336","1998","Hombre",155876,98725,"[123295, 192443]","[80822, 175950]"
"1357","comuna","Villa Alemana","337","1998","Hombre",286753,170680,"[241893, 335545]","[150600, 193248]"
"1358","comuna","Villarrica","338","1998","Hombre",164344,100400,"[134744, 202126]","[97067, 110440]"
"1359","comuna","Viña del Mar","339","1998","Hombre",317732,188946,"[276955, 356478]","[160640, 200800]"
"1360","comuna","Alhué","2","1998","Mujer",119160,90128,"[90702, 159534]","[73719, 100400]"
"1361","comuna","Andacollo","7","1998","Mujer",129652,95795,"[99562, 161794]","[77754, 120480]"
"1362","comuna","Angol","8","1998","Mujer",135018,80320,"[109233, 159751]","[77684, 100400]"
"1363","comuna","Antofagasta","9","1998","Mujer",235457,130520,"[177909, 321005]","[117300, 160640]"
"1364","comuna","Arica","12","1998","Mujer",146293,117300,"[127524, 174576]","[92167, 128697]"
"1365","comuna","Aysén","13","1998","Mujer",183726,108432,"[149858, 219673]","[96301, 130520]"
"1366","comuna","Buin","14","1998","Mujer",155532,110440,"[139170, 173622]","[100400, 123115]"
"1368","comuna","Calama","19","1998","Mujer",152324,97750,"[125117, 181246]","[85986, 117300]"
"1369","comuna","Calera","22","1998","Mujer",124419,80822,"[104220, 158984]","[78200, 92995]"
"1370","comuna","Calera de Tango","23","1998","Mujer",120902,97750,"[106497, 135711]","[86532, 102436]"
"1371","comuna","Cartagena","30","1998","Mujer",163117,100400,"[121198, 202992]","[80822, 142003]"
"1372","comuna","Casablanca","31","1998","Mujer",129010,92368,"[105777, 151384]","[80822, 115460]"
"1374","comuna","Cauquenes","34","1998","Mujer",112296,80320,"[89622, 149822]","[76678, 90360]"
"1375","comuna","Cerro Navia","36","1998","Mujer",130355,105420,"[111544, 153220]","[100400, 120480]"
"1376","comuna","Chañaral","39","1998","Mujer",125489,90360,"[105772, 151998]","[81644, 140560]"
"1377","comuna","Chillán","43","1998","Mujer",158954,98350,"[133617, 186050]","[81826, 136539]"
"1378","comuna","Chimbarongo","45","1998","Mujer",101097,81655,"[84020, 114076]","[78773, 84863]"
"1380","comuna","Coihueco","55","1998","Mujer",67467,52208,"[55284, 79466]","[41114, 70022]"
"1381","comuna","Colina","59","1998","Mujer",155874,100400,"[120404, 193451]","[92744, 120480]"
"1382","comuna","Collipulli","60","1998","Mujer",106493,80320,"[91895, 131640]","[76465, 101062]"
"1383","comuna","Combarbalá","62","1998","Mujer",101153,80822,"[84004, 123682]","[74290, 91989]"
"1384","comuna","Concepción","64","1998","Mujer",219809,150600,"[178254, 269471]","[130520, 180720]"
"1385","comuna","Conchalí","65","1998","Mujer",153698,120480,"[132378, 185282]","[110440, 131467]"
"1386","comuna","Constitución","66","1998","Mujer",128602,80822,"[102913, 156740]","[70280, 99141]"
"1387","comuna","Copiapó","68","1998","Mujer",155269,110440,"[132674, 183905]","[90134, 120480]"
