"","geography_level","geography_name","geography_id","sex","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"582","comuna","La Florida","120","Hombre",2015,686139.511253744,500000,"[621842, 774118]","[447370, 560152]"
"583","comuna","La Granja","121","Hombre",2010,253727.591270853,226792.550218834,"[218143, 291015]","[188765, 300000]"
"584","comuna","La Granja","121","Hombre",2011,275643.648399311,249604.796647654,"[227538, 329218]","[199235, 283199]"
"585","comuna","La Granja","121","Hombre",2012,262906.85566431,267537.34620402,"[214076, 312560]","[195445, 301353]"
"586","comuna","La Granja","121","Hombre",2013,494027.090888572,348618.165581821,"[378682, 645973]","[295226, 429006]"
"587","comuna","La Granja","121","Hombre",2014,401646.097134788,349934.370898181,"[345668, 476325]","[303492, 401697]"
"588","comuna","La Granja","121","Hombre",2015,391614.893830711,346672.077572948,"[328890, 470284]","[300081, 408039]"
"589","comuna","La Higuera","122","Hombre",2010,264789.80600685,233045.39925197,"[201651, 346771]","[148091, 349761]"
"590","comuna","La Higuera","122","Hombre",2011,250542.309242413,234014.158524911,"[207412, 302869]","[195534, 299041]"
"591","comuna","La Higuera","122","Hombre",2012,267397.035257539,208109.654531614,"[188692, 335026]","[188397, 301353]"
"592","comuna","La Higuera","122","Hombre",2013,199129.78059677,177784.739792984,"[148031, 259207]","[61127, 300000]"
"593","comuna","La Higuera","122","Hombre",2014,531631.276945746,316713.057417663,"[366253, 750860]","[245949, 415000]"
"594","comuna","La Higuera","122","Hombre",2015,312925.788367383,245000,"[190450, 514518]","[176857, 283500]"
"595","comuna","La Ligua","123","Hombre",2010,338884.375994957,180000,"[263622, 416250]","[171882, 200152]"
"596","comuna","La Ligua","123","Hombre",2011,404761.707835118,256844.177089132,"[340675, 492134]","[200509, 321758]"
"597","comuna","La Ligua","123","Hombre",2012,424608.6822534,250691.853008302,"[322720, 528061]","[211180, 300078]"
"598","comuna","La Ligua","123","Hombre",2013,355552.899596551,250069.258521367,"[304607, 413404]","[237417, 299897]"
"599","comuna","La Ligua","123","Hombre",2014,375860.069535343,300000,"[318384, 457724]","[249975, 303127]"
"600","comuna","La Ligua","123","Hombre",2015,477991.227886144,300081.183474654,"[388281, 581335]","[284688, 360069]"
"601","comuna","La Pintana","124","Hombre",2010,306920.244702587,220000,"[233558, 363258]","[199961, 249829]"
"602","comuna","La Pintana","124","Hombre",2011,268673.054202141,249200.902510106,"[228822, 302571]","[200525, 250000]"
"603","comuna","La Pintana","124","Hombre",2012,338491.771886113,301353.092783505,"[284343, 383366]","[255445, 355131]"
"604","comuna","La Pintana","124","Hombre",2013,300121.627801077,300000,"[269791, 340492]","[250000, 300144]"
"605","comuna","La Pintana","124","Hombre",2014,311155.327991474,299952.358743131,"[269292, 345059]","[252793, 349934]"
"606","comuna","La Pintana","124","Hombre",2015,368328.5694274,300685.986168761,"[313070, 469156]","[300000, 400000]"
"607","comuna","La Reina","125","Hombre",2010,1207903.73146356,834914.253071786,"[930197, 1548510]","[663977, 1345635]"
"608","comuna","La Reina","125","Hombre",2011,1265844.26051738,662297.298035649,"[953733, 1661816]","[511631, 1003904]"
"609","comuna","La Reina","125","Hombre",2012,1643671.87438023,1243128.04753257,"[1220701, 2111648]","[538408, 2510881]"
"610","comuna","La Reina","125","Hombre",2013,1354769.92336144,852727.811712024,"[1023392, 1705625]","[635398, 1502033]"
"611","comuna","La Reina","125","Hombre",2014,1257066.32337468,786764.956961032,"[944384, 1758460]","[424027, 1254217]"
"612","comuna","La Reina","125","Hombre",2015,983199.827873667,952326.001503866,"[763185, 1271272]","[655801, 1031185]"
"613","comuna","La Serena","126","Hombre",2010,523163.159319876,350000,"[436083, 606587]","[250000, 400000]"
"614","comuna","La Serena","126","Hombre",2011,519512.191677947,327723.625161363,"[423070, 619053]","[299041, 400000]"
"615","comuna","La Serena","126","Hombre",2012,576476.38415127,401804.12371134,"[497608, 688110]","[351763, 439725]"
"616","comuna","La Serena","126","Hombre",2013,701371.648363448,441658.203661565,"[599700, 859509]","[348201, 539410]"
"617","comuna","La Serena","126","Hombre",2014,609459.827069724,423026.303047346,"[524206, 713373]","[353051, 500000]"
"618","comuna","La Serena","126","Hombre",2015,642019.733152356,401629.844259328,"[545860, 757813]","[383828, 480130]"
"619","comuna","La Unión","127","Hombre",2010,210500.486904796,183389.662917981,"[176119, 248901]","[171882, 200196]"
"620","comuna","La Unión","127","Hombre",2011,255464.554034847,181418.257027357,"[195251, 313351]","[152327, 203604]"
"621","comuna","La Unión","127","Hombre",2012,299392.462402695,215816.026505172,"[247592, 350205]","[201117, 268443]"
"622","comuna","La Unión","127","Hombre",2013,254813.448946305,231640.882035964,"[219652, 289273]","[193841, 254939]"
"623","comuna","La Unión","127","Hombre",2014,274035.8600446,239954.997187324,"[241110, 310451]","[221232, 275145]"
"624","comuna","La Unión","127","Hombre",2015,331818.753377258,270801.436731844,"[278949, 405780]","[239473, 321585]"
"625","comuna","Laja","131","Hombre",2010,269777.445027062,213277.145435152,"[196825, 324945]","[190000, 309684]"
"626","comuna","Laja","131","Hombre",2011,299445.871724392,200400.935504348,"[214321, 380686]","[181286, 490000]"
"627","comuna","Laja","131","Hombre",2012,322015.062661176,245730.838063999,"[209014, 467601]","[190000, 305290]"
"628","comuna","Laja","131","Hombre",2013,335260.024770505,294000,"[261157, 406776]","[218545, 399274]"
"629","comuna","Laja","131","Hombre",2014,536343.76857149,577717.012871531,"[434448, 628759]","[382392, 600642]"
"630","comuna","Laja","131","Hombre",2015,378138.457612291,351510.804597701,"[299992, 457240]","[234012, 483849]"
"631","comuna","Lampa","346","Hombre",2010,530674.461422271,265271.073019072,"[392866, 679145]","[223143, 400000]"
"632","comuna","Lampa","346","Hombre",2011,317179.191132598,241488.757092821,"[250403, 407318]","[193494, 350000]"
"633","comuna","Lampa","346","Hombre",2012,268873.427873574,221648.398044312,"[231829, 307690]","[200058, 261173]"
"634","comuna","Lampa","346","Hombre",2013,292821.94463357,244679.188780427,"[249123, 329553]","[229131, 278943]"
"635","comuna","Lampa","346","Hombre",2014,411492.415994533,315715.48822208,"[356496, 491350]","[276524, 356476]"
"636","comuna","Lampa","346","Hombre",2015,352738.424859445,336648.892970624,"[316583, 386117]","[257642, 358950]"
"637","comuna","Lanco","132","Hombre",2010,125823.018203171,121118.418477197,"[82861, 178389]","[60059, 205363]"
"638","comuna","Lanco","132","Hombre",2011,153705.919238059,181874.810462471,"[107171, 182827]","[100483, 214029]"
"639","comuna","Lanco","132","Hombre",2012,109201.621160462,105590.213785477,"[58452, 153196]","[9176, 168819]"
"640","comuna","Lanco","132","Hombre",2013,195453.344931466,168584.228197018,"[99799, 290710]","[80108, 290393]"
"641","comuna","Lanco","132","Hombre",2014,159819.696992322,167730.149706272,"[108477, 217683]","[80335, 254626]"
"642","comuna","Lanco","132","Hombre",2015,217068.59484802,243488.093082217,"[163440, 284960]","[112575, 301146]"
"643","comuna","Las Cabras","133","Hombre",2010,280286.543952768,187396.433884619,"[182190, 396974]","[157235, 209191]"
"644","comuna","Las Cabras","133","Hombre",2011,202376.251734294,200000,"[175394, 230528]","[181079, 235866]"
"645","comuna","Las Cabras","133","Hombre",2012,245482.870803379,201124.216734242,"[203772, 295712]","[194085, 225000]"
"646","comuna","Las Cabras","133","Hombre",2013,270177.113508325,240325.350203345,"[234376, 344476]","[210000, 290393]"
"647","comuna","Las Cabras","133","Hombre",2014,266000.657896373,238323.027078729,"[226234, 335640]","[227345, 262710]"
"648","comuna","Las Cabras","133","Hombre",2015,323786.389594747,298755.965923243,"[283853, 362677]","[276694, 301151]"
"649","comuna","Las Condes","134","Hombre",2010,1283343.66910108,999316.072300928,"[1082190, 1541234]","[800783, 1236750]"
"650","comuna","Las Condes","134","Hombre",2011,1671068.5199685,1204822.01694769,"[1433624, 2033712]","[1081532, 1604420]"
"651","comuna","Las Condes","134","Hombre",2012,1836731.45390621,1315568.69919075,"[1556077, 2146756]","[1052000, 1647397]"
"652","comuna","Las Condes","134","Hombre",2013,1337808.41024926,1001355.62584727,"[1165993, 1615613]","[688124, 1374466]"
"653","comuna","Las Condes","134","Hombre",2014,1645599.03811432,1224873.47153544,"[1384788, 2024824]","[950000, 1556051]"
"654","comuna","Las Condes","134","Hombre",2015,2026240.97455939,1298233.33046108,"[1632811, 2424508]","[1000000, 2000000]"
"655","comuna","Lautaro","135","Hombre",2010,268350.270002266,199473.686932307,"[173857, 409422]","[102328, 221217]"
"656","comuna","Lautaro","135","Hombre",2011,238076.020787568,205293.49371343,"[181404, 311673]","[161738, 233443]"
"657","comuna","Lautaro","135","Hombre",2012,197845.847183355,200902.06185567,"[149185, 242520]","[162232, 236755]"
"658","comuna","Lautaro","135","Hombre",2013,275878.634450636,280946.555372748,"[200437, 384645]","[149434, 398489]"
"659","comuna","Lautaro","135","Hombre",2014,255708.903457596,214368.716283077,"[102881, 447420]","[29994, 402791]"
"660","comuna","Lautaro","135","Hombre",2015,298319.456513298,329766.916244445,"[213400, 408132]","[150484, 450122]"
"661","comuna","Lebu","136","Hombre",2010,227852.207004088,150539.555206893,"[168802, 295205]","[95150, 198069]"
"662","comuna","Lebu","136","Hombre",2011,221582.34909757,161920.199413359,"[179149, 275612]","[124876, 189421]"
"663","comuna","Lebu","136","Hombre",2012,344141.206376613,236009.928229319,"[280872, 432894]","[184538, 322591]"
"664","comuna","Lebu","136","Hombre",2013,287800.146655309,217503.191638144,"[237881, 397190]","[174943, 300277]"
"665","comuna","Lebu","136","Hombre",2014,325572.3405201,229156.783745809,"[251510, 431741]","[189964, 320000]"
"666","comuna","Lebu","136","Hombre",2015,314980.937087603,250001.037247472,"[267703, 382776]","[200054, 279278]"
"667","comuna","Licantén","137","Hombre",2010,454962.068318683,377949.167791273,"[293131, 642001]","[180000, 622922]"
"668","comuna","Licantén","137","Hombre",2011,284852.022955869,200000,"[185685, 362118]","[166214, 200601]"
"669","comuna","Licantén","137","Hombre",2012,298088.25270649,200000,"[211661, 381561]","[151273, 300000]"
"670","comuna","Licantén","137","Hombre",2013,321440.311121165,269431.257820523,"[251130, 392545]","[234113, 336086]"
"671","comuna","Licantén","137","Hombre",2014,448883.063657637,307382.703238514,"[282898, 878541]","[238229, 415250]"
"672","comuna","Licantén","137","Hombre",2015,494617.080559259,392092.909291542,"[350912, 695620]","[247838, 600000]"
"673","comuna","Limache","138","Hombre",2010,315200.767938708,169883.732291158,"[192375, 459651]","[164887, 303490]"
"674","comuna","Limache","138","Hombre",2011,232111.023744794,191414.392273673,"[186986, 295105]","[179425, 230227]"
"675","comuna","Limache","138","Hombre",2012,289615.939633675,200902.06185567,"[201562, 435741]","[180648, 289481]"
"676","comuna","Limache","138","Hombre",2013,324647.199670234,265279.154084251,"[268150, 437243]","[235650, 309235]"
"677","comuna","Limache","138","Hombre",2014,379607.200107317,351740.462147781,"[301133, 594381]","[251713, 374930]"
"678","comuna","Limache","138","Hombre",2015,446261.328022763,280799.128735363,"[326929, 636286]","[250068, 393134]"
"679","comuna","Linares","139","Hombre",2010,305017.678099665,199863.214460186,"[261046, 358355]","[174933, 217778]"
"680","comuna","Linares","139","Hombre",2011,319633.005561518,190530.426562394,"[273290, 382415]","[180870, 200967]"
"681","comuna","Linares","139","Hombre",2012,377046.288776268,214197.290821968,"[302233, 453661]","[200227, 250000]"
"682","comuna","Linares","139","Hombre",2013,396356.014808661,240000,"[334204, 465079]","[210000, 255533]"
"683","comuna","Linares","139","Hombre",2014,403101.423877826,269806.959333538,"[360060, 464566]","[250551, 299944]"
"684","comuna","Linares","139","Hombre",2015,407392.544191551,290031.934362064,"[345742, 485205]","[250509, 322886]"
"685","comuna","Litueche","140","Hombre",2010,207145.174189701,169883.732291158,"[152161, 287253]","[149559, 200000]"
"686","comuna","Litueche","140","Hombre",2011,189503.738330528,181418.257027357,"[160294, 222128]","[160000, 210000]"
"687","comuna","Litueche","140","Hombre",2012,401032.84503866,200627.530927835,"[189786, 788152]","[193079, 251128]"
"688","comuna","Litueche","140","Hombre",2013,234056.546641252,231110.210437912,"[198080, 276099]","[209207, 252172]"
"689","comuna","Litueche","140","Hombre",2014,233165.913316011,247453.590849428,"[187761, 267569]","[181901, 282572]"
"690","comuna","Litueche","140","Hombre",2015,319042.875473528,285434.352821069,"[266019, 386363]","[239275, 383422]"
"691","comuna","Llaillay","142","Hombre",2010,247313.873648993,200471.6861109,"[212444, 278960]","[182776, 250178]"
"692","comuna","Llaillay","142","Hombre",2011,328295.663065122,298905.331869749,"[286659, 381962]","[241128, 372250]"
"693","comuna","Llaillay","142","Hombre",2012,525690.922427029,356899.20901543,"[354982, 764081]","[201124, 498123]"
"694","comuna","Llaillay","142","Hombre",2013,345147.101829079,311564.895710149,"[271706, 439795]","[240759, 438129]"
"695","comuna","Llaillay","142","Hombre",2014,376386.722746064,381112.397695849,"[312776, 434450]","[272600, 425466]"
"696","comuna","Llaillay","142","Hombre",2015,338854.842161179,292083.526771407,"[275727, 416899]","[250000, 360945]"
"697","comuna","Llanquihue","141","Hombre",2010,443700.031457357,249853.9622839,"[255496, 717545]","[200238, 299795]"
"698","comuna","Llanquihue","141","Hombre",2011,469578.680003492,249200.902510106,"[230921, 800723]","[224185, 290025]"
"699","comuna","Llanquihue","141","Hombre",2012,460535.591371773,200000,"[207749, 994402]","[163226, 357328]"
"700","comuna","Llanquihue","141","Hombre",2013,363286.102154796,293968.964420445,"[263653, 481555]","[209207, 393758]"
"701","comuna","Llanquihue","141","Hombre",2014,397062.99703671,262399.90812935,"[237861, 590165]","[217891, 323058]"
"702","comuna","Llanquihue","141","Hombre",2015,607350.324480005,399453.541206871,"[362414, 957727]","[270000, 510000]"
"703","comuna","Lo Barnechea","143","Hombre",2010,1242288.50103175,1000554.61706764,"[844529, 2063502]","[499658, 1300000]"
"704","comuna","Lo Barnechea","143","Hombre",2011,2106702.239389,1002724.65507928,"[1269235, 2966682]","[430993, 3163920]"
"705","comuna","Lo Barnechea","143","Hombre",2012,1694673.66524366,1618487.7799343,"[1017560, 2914413]","[590300, 1800000]"
"706","comuna","Lo Barnechea","143","Hombre",2013,2143247.25409449,1732988.07519267,"[1337711, 3061156]","[863024, 2353488]"
"707","comuna","Lo Barnechea","143","Hombre",2014,1637057.95282695,749372.43192886,"[979012, 2890533]","[386684, 2455327]"
"708","comuna","Lo Barnechea","143","Hombre",2015,1407504.52403814,997335.359675782,"[1028514, 2050910]","[560827, 2037807]"
"709","comuna","Lo Espejo","144","Hombre",2010,242881.434361378,209916.416759689,"[213922, 276635]","[199863, 245160]"
"710","comuna","Lo Espejo","144","Hombre",2011,318575.406276008,253235.525606904,"[255961, 376447]","[224662, 289073]"
"711","comuna","Lo Espejo","144","Hombre",2012,278180.970605196,251405.270917803,"[252586, 320860]","[231463, 287042]"
"712","comuna","Lo Espejo","144","Hombre",2013,327946.390616266,287457.985956186,"[278246, 373503]","[248185, 336401]"
"713","comuna","Lo Espejo","144","Hombre",2014,365677.079463548,301705.268011456,"[313023, 447924]","[289838, 350000]"
"714","comuna","Lo Espejo","144","Hombre",2015,358792.248672301,300081.183474654,"[307809, 407291]","[290078, 352070]"
"715","comuna","Lo Prado","145","Hombre",2010,337634.828914998,282936.200392937,"[266506, 402906]","[210848, 345540]"
"716","comuna","Lo Prado","145","Hombre",2011,361837.038558063,299041.083012127,"[288950, 451273]","[226172, 419895]"
"717","comuna","Lo Prado","145","Hombre",2012,364163.506730275,353845.550433706,"[320012, 418690]","[273772, 400000]"
"718","comuna","Lo Prado","145","Hombre",2013,399078.008040483,374772.330486006,"[336934, 464909]","[289631, 449766]"
"719","comuna","Lo Prado","145","Hombre",2014,381142.509414229,301093.82721273,"[330930, 432887]","[299944, 391431]"
"720","comuna","Lo Prado","145","Hombre",2015,378355.158942693,346558.990991292,"[317930, 431895]","[300039, 392963]"
"721","comuna","Lolol","146","Hombre",2010,177476.7204541,200195.73302016,"[130900, 214043]","[100098, 250245]"
"722","comuna","Lolol","146","Hombre",2011,174226.913276051,182879.643669446,"[105054, 236192]","[50242, 251208]"
"723","comuna","Lolol","146","Hombre",2012,461747.680919031,407276.538886841,"[340068, 584538]","[301686, 618457]"
"724","comuna","Lolol","146","Hombre",2013,402745.232715772,350474.469046545,"[266215, 531004]","[210285, 600813]"
"725","comuna","Lolol","146","Hombre",2014,350869.243888572,280392.26833428,"[243237, 501886]","[214715, 542092]"
"726","comuna","Lolol","146","Hombre",2015,483788.081929859,434764.306410722,"[262801, 705007]","[188681, 702852]"
"727","comuna","Loncoche","147","Hombre",2010,163641.816557992,147354.334989838,"[105815, 228679]","[65713, 172436]"
"728","comuna","Loncoche","147","Hombre",2011,56069.6,50000,"[38000, 80245]","[30000, 100300]"
"729","comuna","Loncoche","147","Hombre",2012,129255.692307692,70168,"[58285, 244771]","[43000, 113500]"
"730","comuna","Loncoche","147","Hombre",2013,104549.9,78333,"[54191, 173965]","[27204, 188417]"
"731","comuna","Loncoche","147","Hombre",2014,192024.520556864,149680.809055809,"[114018, 312161]","[74882, 233067]"
"732","comuna","Loncoche","147","Hombre",2015,151170.030777286,82002.7406397378,"[68820, 241280]","[32324, 193893]"
"733","comuna","Longaví","148","Hombre",2010,131152.462964662,119938.790929464,"[111672, 151984]","[80673, 150136]"
"734","comuna","Longaví","148","Hombre",2011,177607.692137787,151909.953277141,"[138883, 243376]","[108289, 179878]"
"735","comuna","Longaví","148","Hombre",2012,165908.860609602,176606.465769169,"[140023, 189557]","[142798, 192828]"
"736","comuna","Longaví","148","Hombre",2013,206861.474900275,197168.943473469,"[174346, 245806]","[161363, 227770]"
"737","comuna","Longaví","148","Hombre",2014,202591.679741759,201714.218971666,"[170562, 228437]","[151563, 227345]"
"738","comuna","Longaví","148","Hombre",2015,275729.489716841,257043.10032597,"[211165, 341399]","[220896, 280000]"
"739","comuna","Lonquimay","149","Hombre",2010,401417.379206241,409719.589643381,"[258583, 543920]","[130013, 550538]"
"740","comuna","Lonquimay","149","Hombre",2011,492445.743277755,414652.045092898,"[300403, 720763]","[185433, 697763]"
"741","comuna","Lonquimay","149","Hombre",2012,208972.306189221,100562.108367121,"[96157, 346921]","[75856, 130093]"
"742","comuna","Lonquimay","149","Hombre",2013,178689.042791626,85045.1607898857,"[116584, 282209]","[81367, 250000]"
"743","comuna","Lonquimay","149","Hombre",2014,160044.148891999,107616.361110735,"[91321, 239037]","[49596, 160253]"
"744","comuna","Lonquimay","149","Hombre",2015,182105.740184064,107009.573056863,"[127118, 246763]","[97983, 257043]"
"745","comuna","Los Álamos","150","Hombre",2010,242059.369068911,219946.753051064,"[176935, 300049]","[139663, 299826]"
"746","comuna","Los Álamos","150","Hombre",2011,263826.237740671,217619.052805494,"[214369, 325547]","[154498, 313498]"
"747","comuna","Los Álamos","150","Hombre",2012,255781.921687806,252116.908105286,"[223613, 297047]","[203048, 290866]"
"748","comuna","Los Álamos","150","Hombre",2013,326086.25545858,264636.192889254,"[276265, 369241]","[227034, 338716]"
"749","comuna","Los Álamos","150","Hombre",2014,314872.127423062,269949.37183574,"[259879, 372913]","[236648, 324689]"
"750","comuna","Los Álamos","150","Hombre",2015,348976.755526495,311659.997498279,"[309673, 394864]","[258914, 360587]"
"751","comuna","Los Andes","151","Hombre",2010,605867.568100668,350342.53278528,"[484867, 803023]","[292639, 419013]"
"752","comuna","Los Andes","151","Hombre",2011,511312.789968574,342152.401664091,"[449671, 579557]","[300000, 396703]"
"753","comuna","Los Andes","151","Hombre",2012,491077.657979936,351578.608247422,"[433833, 558720]","[313873, 401804]"
"754","comuna","Los Andes","151","Hombre",2013,472640.488484846,389750.725646616,"[434109, 508694]","[350000, 400304]"
"755","comuna","Los Andes","151","Hombre",2014,562211.537405013,421373.701311796,"[512378, 614735]","[399925, 484324]"
"756","comuna","Los Andes","151","Hombre",2015,562030.523801179,450000,"[504985, 612378]","[406473, 500000]"
"757","comuna","Los Ángeles","152","Hombre",2010,304878.515939932,199863.214460186,"[261662, 370554]","[179648, 228617]"
"758","comuna","Los Ángeles","152","Hombre",2011,337614.969938694,235375.164340238,"[299381, 376835]","[200957, 251208]"
"759","comuna","Los Ángeles","152","Hombre",2012,361784.377129753,232233.854008559,"[326239, 412956]","[213861, 261428]"
"760","comuna","Los Ángeles","152","Hombre",2013,360588.244700086,259018.162201043,"[307696, 409196]","[228748, 288228]"
"761","comuna","Los Ángeles","152","Hombre",2014,403484.388167386,299992.27892713,"[356466, 475926]","[250000, 328002]"
"762","comuna","Los Ángeles","152","Hombre",2015,517487.672141445,325000,"[434111, 622104]","[296052, 369861]"
"763","comuna","Los Lagos","153","Hombre",2010,222422.700490562,200000,"[175443, 292658]","[158896, 267033]"
"764","comuna","Los Lagos","153","Hombre",2011,230547.966071981,200000,"[160126, 291888]","[128983, 223462]"
"765","comuna","Los Lagos","153","Hombre",2012,297586.210935606,286091.83059812,"[205844, 433075]","[154043, 342830]"
"766","comuna","Los Lagos","153","Hombre",2013,345772.826029792,290481.472458002,"[255432, 436247]","[194572, 350474]"
"767","comuna","Los Lagos","153","Hombre",2014,322372.617547126,262977.852998982,"[263447, 417949]","[202085, 404169]"
"768","comuna","Los Lagos","153","Hombre",2015,346152.266917218,308918.825955137,"[282825, 420758]","[230244, 451834]"
"769","comuna","Los Muermos","154","Hombre",2010,381464.35688568,317973.317087606,"[289902, 467570]","[173959, 559832]"
"770","comuna","Los Muermos","154","Hombre",2011,467565.911975549,330015.148113801,"[358298, 585993]","[240000, 600000]"
"771","comuna","Los Muermos","154","Hombre",2012,485034.843442208,320346.538602275,"[361991, 626311]","[173240, 770116]"
"772","comuna","Los Muermos","154","Hombre",2013,303527.970960716,200008.142782465,"[203723, 419418]","[130121, 350000]"
"773","comuna","Los Muermos","154","Hombre",2014,277150.214811083,224650.780203807,"[225027, 358125]","[180888, 345478]"
"774","comuna","Los Muermos","154","Hombre",2015,1585958.44397693,294882.605220056,"[258782, 3760964]","[216465, 388598]"
"775","comuna","Los Sauces","155","Hombre",2010,115562.710970912,92917.7026204047,"[69715, 184662]","[59298, 112110]"
"776","comuna","Los Sauces","155","Hombre",2011,194613.276959137,61110.7897664019,"[82479, 382415]","[20654, 188374]"
"777","comuna","Los Sauces","155","Hombre",2012,79776.8637886599,77185,"[57361, 100111]","[44432, 101715]"
"778","comuna","Los Sauces","155","Hombre",2013,92102.4974893835,80156,"[46213, 128492]","[29887, 126914]"
"779","comuna","Los Sauces","155","Hombre",2014,142982.125373638,104980.311269454,"[100436, 187127]","[69987, 219959]"
"780","comuna","Los Sauces","155","Hombre",2015,88595.3476497743,68018.4015875882,"[65468, 110459]","[50161, 112771]"
"781","comuna","Los Vilos","156","Hombre",2010,372249.696882537,230063.494127493,"[286053, 452472]","[199863, 266060]"
"782","comuna","Los Vilos","156","Hombre",2011,297202.686530248,241678.829174693,"[247439, 375868]","[201794, 279105]"
"783","comuna","Los Vilos","156","Hombre",2012,368227.167697423,296598.842707648,"[297177, 446974]","[212896, 321443]"
"784","comuna","Los Vilos","156","Hombre",2013,536430.978722942,299983.394262749,"[295139, 924263]","[225305, 380436]"
"785","comuna","Los Vilos","156","Hombre",2014,353734.980929446,293390.153369566,"[265332, 532244]","[227345, 369931]"
"786","comuna","Los Vilos","156","Hombre",2015,266992.781299945,200698.307688118,"[189401, 355400]","[160438, 282993]"
"787","comuna","Lota","157","Hombre",2010,288872.923173332,206934.080815146,"[259448, 322809]","[196192, 231306]"
"788","comuna","Lota","157","Hombre",2011,277297.017335603,239440.294789424,"[250344, 314523]","[200876, 251208]"
"789","comuna","Lota","157","Hombre",2012,338110.613175747,257709.561902667,"[294036, 403752]","[250387, 284361]"
"790","comuna","Lota","157","Hombre",2013,325838.087462385,270663.516291252,"[299765, 359741]","[250085, 300000]"
"791","comuna","Lota","157","Hombre",2014,345273.095742307,300000,"[322201, 376968]","[298062, 330145]"
"792","comuna","Lota","157","Hombre",2015,353588.174230357,300081.183474654,"[331248, 382254]","[300000, 349192]"
"793","comuna","Lumaco","158","Hombre",2010,125345.693811738,151959.856682168,"[84272, 172666]","[66660, 180000]"
"794","comuna","Lumaco","158","Hombre",2014,277895.808347555,283928.747394352,"[206074, 361612]","[191475, 424377]"
"795","comuna","Lumaco","158","Hombre",2015,198621.670409108,165626.25181328,"[128413, 254385]","[92475, 281141]"
"796","comuna","Machalí","159","Hombre",2010,321410.845000123,244545.918357575,"[250739, 425874]","[200000, 315838]"
"797","comuna","Machalí","159","Hombre",2011,331831.845725889,248110.325905643,"[238552, 448065]","[208888, 299574]"
"798","comuna","Macul","160","Hombre",2010,382977.062827145,205406.00155928,"[280342, 692736]","[165782, 350343]"
"799","comuna","Macul","160","Hombre",2011,495801.576933226,299041.083012127,"[348733, 813231]","[240980, 393895]"
"800","comuna","Macul","160","Hombre",2012,435135.179967225,330924.271334373,"[336381, 569292]","[241349, 448758]"
"801","comuna","Macul","160","Hombre",2013,505858.575581396,440280.180933441,"[420501, 656781]","[328023, 557755]"
"802","comuna","Macul","160","Hombre",2014,593310.577394151,445942.43556577,"[497210, 709318]","[390023, 608347]"
"803","comuna","Macul","160","Hombre",2015,654590.639172401,481088.955250547,"[519351, 852780]","[388361, 695824]"
"804","comuna","Máfil","161","Hombre",2010,283277.430082474,209600.795866292,"[202116, 358169]","[172298, 296269]"
"805","comuna","Máfil","161","Hombre",2011,306610.988039514,243579.22927739,"[234047, 403026]","[156922, 420472]"
"806","comuna","Máfil","161","Hombre",2012,330992.996682638,387164.117213416,"[152797, 480435]","[80450, 462586]"
"807","comuna","Máfil","161","Hombre",2013,245903.777564393,245081.78942612,"[179261, 328348]","[144946, 270433]"
"808","comuna","Máfil","161","Hombre",2014,284361.785646606,262709.87303392,"[184763, 400127]","[151563, 404169]"
"809","comuna","Máfil","161","Hombre",2015,334314.740957969,251018.65266208,"[167336, 527745]","[100394, 526315]"
"810","comuna","Maipú","162","Hombre",2010,384898.533513929,300137.471474742,"[343434, 432817]","[254898, 300294]"
"811","comuna","Maipú","162","Hombre",2011,438787.308584853,328014.364688472,"[402737, 493424]","[300089, 375004]"
"812","comuna","Maipú","162","Hombre",2012,484954.940642884,366586.821172389,"[442434, 543007]","[346793, 401830]"
"813","comuna","Maipú","162","Hombre",2013,599260.861010776,443282.517500274,"[542750, 666176]","[400028, 490664]"
"814","comuna","Maipú","162","Hombre",2014,558332.129325103,404169.0354368,"[508658, 622504]","[380000, 452461]"
"815","comuna","Maipú","162","Hombre",2015,638725.135531138,450022.637479867,"[564661, 714689]","[406000, 500135]"
"816","comuna","Malloa","163","Hombre",2010,205085.128807383,200195.73302016,"[161126, 256492]","[167764, 230225]"
"817","comuna","Malloa","163","Hombre",2011,326452.999096051,263266.300227445,"[205929, 462206]","[220561, 401933]"
"818","comuna","Malloa","163","Hombre",2012,273865.233888116,241349.06008109,"[222702, 329397]","[201124, 372080]"
"819","comuna","Marchihue","164","Hombre",2010,241267.780380847,199863.214460186,"[196835, 305062]","[171882, 240554]"
"820","comuna","Marchihue","164","Hombre",2011,299876.578149954,209490.416682594,"[233820, 376207]","[185310, 231101]"
"821","comuna","Marchihue","164","Hombre",2012,446875.310262318,210947.164948454,"[247671, 750615]","[199486, 247406]"
"822","comuna","Marchihue","164","Hombre",2013,706696.762649715,250185.187780955,"[282679, 1606968]","[224575, 298867]"
"823","comuna","Marchihue","164","Hombre",2014,373380.240974579,266929.411391135,"[303956, 461134]","[228407, 299967]"
"824","comuna","Marchihue","164","Hombre",2015,432115.992316608,300081.183474654,"[358371, 536114]","[300000, 350015]"
"825","comuna","María Elena","165","Hombre",2010,398568.597186644,411217.067970147,"[322573, 491791]","[246508, 505425]"
"826","comuna","María Pinto","166","Hombre",2010,631858.443435019,179123.728878669,"[170954, 1511936]","[162534, 211206]"
