"","geography_level","geography_name","geography_id","sex","company_size","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"1616","comuna","Valdivia","329","Hombre","Menos de 5",2010,282637.835009884,159890.571568148,"[201889, 500063]","[139579, 204544]"
"1617","comuna","Valdivia","329","Hombre","Menos de 5",2011,248328.8313736,199360.722008085,"[205829, 298951]","[173730, 204728]"
"1618","comuna","Valdivia","329","Hombre","Menos de 5",2012,420302.017533314,214528.714554288,"[318475, 540322]","[180000, 251405]"
"1619","comuna","Valdivia","329","Hombre","Menos de 5",2013,311771.171183323,200000,"[254994, 377152]","[164347, 246202]"
"1620","comuna","Valdivia","329","Hombre","Menos de 5",2014,344932.507025321,306035.774672993,"[287748, 423766]","[211733, 399925]"
"1621","comuna","Valdivia","329","Hombre","Menos de 5",2015,359750.885015047,243795.847846,"[282143, 460366]","[200011, 301183]"
"1622","comuna","Vallenar","330","Hombre","Menos de 5",2010,255867.694555137,170098.596307861,"[150165, 407321]","[127911, 181767]"
"1623","comuna","Vallenar","330","Hombre","Menos de 5",2011,261276.296482923,199360.722008085,"[174508, 638287]","[149521, 210614]"
"1624","comuna","Vallenar","330","Hombre","Menos de 5",2012,332842.028973252,202615.497962354,"[227480, 490008]","[192471, 300000]"
"1625","comuna","Vallenar","330","Hombre","Menos de 5",2013,289474.927465188,200271.125169454,"[215291, 381470]","[199245, 244871]"
"1626","comuna","Vallenar","330","Hombre","Menos de 5",2014,274070.117663185,249953.12207013,"[235383, 309384]","[200838, 280000]"
"1627","comuna","Vallenar","330","Hombre","Menos de 5",2015,252216.825731387,210040.401920511,"[213616, 317240]","[200459, 283278]"
"1628","comuna","Valparaíso","331","Hombre","Menos de 5",2010,220100.944569963,170366.04839283,"[172242, 261312]","[138208, 198082]"
"1629","comuna","Valparaíso","331","Hombre","Menos de 5",2011,282740.827677648,195041.088268857,"[219801, 343745]","[132644, 253962]"
"1630","comuna","Valparaíso","331","Hombre","Menos de 5",2012,305819.142520746,200902.06185567,"[249940, 371923]","[185305, 250788]"
"1631","comuna","Valparaíso","331","Hombre","Menos de 5",2013,403244.328365097,283065.887970994,"[295876, 532769]","[199245, 379264]"
"1632","comuna","Valparaíso","331","Hombre","Menos de 5",2014,494352.616157303,271139.46626894,"[348502, 821822]","[209961, 384304]"
"1633","comuna","Valparaíso","331","Hombre","Menos de 5",2015,302675.321581316,250294.072022158,"[257666, 377704]","[210000, 300081]"
"1634","comuna","Vichuquén","332","Hombre","Menos de 5",2010,93809.6545858487,79945.2857840743,"[53711, 146897]","[18654, 199863]"
"1635","comuna","Vichuquén","332","Hombre","Menos de 5",2011,98968.3584254421,99680.3610040425,"[61464, 138645]","[49840, 139553]"
"1636","comuna","Victoria","333","Hombre","Menos de 5",2010,163532.612964662,126491.090649482,"[129680, 196796]","[102515, 180000]"
"1637","comuna","Victoria","333","Hombre","Menos de 5",2011,167944.366229153,120000,"[122043, 214772]","[82323, 171278]"
"1638","comuna","Victoria","333","Hombre","Menos de 5",2012,223477.033193445,134068.10561929,"[117192, 448941]","[79152, 170591]"
"1639","comuna","Victoria","333","Hombre","Menos de 5",2013,290107.957503867,120578.297992767,"[128293, 505263]","[70035, 207260]"
"1640","comuna","Victoria","333","Hombre","Menos de 5",2014,286236.998679918,201533.617909797,"[190258, 383954]","[150258, 279859]"
"1641","comuna","Victoria","333","Hombre","Menos de 5",2015,273220.01905353,200004.595462141,"[185307, 358164]","[150127, 252514]"
"1642","comuna","Vicuña","334","Hombre","Menos de 5",2010,162817.145575614,156323.709729047,"[116513, 212588]","[110000, 180000]"
"1643","comuna","Vicuña","334","Hombre","Menos de 5",2011,219492.274911765,239954.585858218,"[138944, 286377]","[75916, 301144]"
"1644","comuna","Vicuña","334","Hombre","Menos de 5",2012,270263.897979702,239944.52748611,"[168355, 430711]","[96540, 402248]"
"1645","comuna","Vicuña","334","Hombre","Menos de 5",2013,349395.491942325,198475.334186264,"[163294, 743700]","[67592, 260125]"
"1646","comuna","Vicuña","334","Hombre","Menos de 5",2014,313633.426528957,251194.793146462,"[224690, 426683]","[178845, 485673]"
"1647","comuna","Vicuña","334","Hombre","Menos de 5",2015,321721.725461945,223559.710400274,"[213399, 562281]","[170446, 386000]"
"1648","comuna","Villa Alegre","336","Hombre","Menos de 5",2010,145156.685722555,155639.054535898,"[84300, 196692]","[65472, 213247]"
"1649","comuna","Villa Alegre","336","Hombre","Menos de 5",2011,85796.6141421994,73530.7161962643,"[52050, 136477]","[40000, 177197]"
"1650","comuna","Villa Alegre","336","Hombre","Menos de 5",2012,202047.824284351,192381.395344939,"[143663, 257280]","[123503, 282000]"
"1651","comuna","Villa Alegre","336","Hombre","Menos de 5",2013,287500,225000,"[111875, 537500]","[50000, 650000]"
"1652","comuna","Villa Alegre","336","Hombre","Menos de 5",2014,145221.991990899,145221.991990899,"[90444, 200000]","[90444, 200000]"
"1653","comuna","Villa Alemana","337","Hombre","Menos de 5",2010,275115.588839176,191291.088305506,"[194992, 449917]","[168732, 260007]"
"1654","comuna","Villa Alemana","337","Hombre","Menos de 5",2011,835107.53863173,198083.710687858,"[349858, 1376836]","[120205, 269912]"
"1655","comuna","Villa Alemana","337","Hombre","Menos de 5",2012,289769.054646167,200504.001264626,"[214407, 413156]","[150843, 251225]"
"1656","comuna","Villa Alemana","337","Hombre","Menos de 5",2013,385081.898103161,282264.423655167,"[301696, 512907]","[200392, 398627]"
"1657","comuna","Villa Alemana","337","Hombre","Menos de 5",2014,417601.41369257,303263.957870651,"[304021, 550444]","[213638, 401973]"
"1658","comuna","Villa Alemana","337","Hombre","Menos de 5",2015,387381.496206622,287172.420863667,"[262322, 528141]","[151366, 410322]"
"1659","comuna","Villarica",NA,"Hombre","Menos de 5",2010,199785.860417696,100097.86651008,"[119265, 304915]","[64611, 157891]"
"1660","comuna","Villarica",NA,"Hombre","Menos de 5",2011,358091.989365685,304483.238080881,"[253837, 490142]","[202941, 523626]"
"1661","comuna","Villarica",NA,"Hombre","Menos de 5",2012,204098.056280257,132343.63659782,"[120238, 312607]","[60987, 250441]"
"1662","comuna","Villarrica","338","Hombre","Menos de 5",2013,257745.691148006,178432.094562824,"[131425, 411010]","[66815, 278943]"
"1663","comuna","Villarrica","338","Hombre","Menos de 5",2014,377457.952939428,222475.911349576,"[220506, 613096]","[142689, 294412]"
"1664","comuna","Villarrica","338","Hombre","Menos de 5",2015,266535.886955908,251002.145018271,"[200024, 302569]","[180049, 335073]"
"1665","comuna","Viña del Mar","339","Hombre","Menos de 5",2010,249454.133679464,149916.802551945,"[177403, 430234]","[99932, 230225]"
"1666","comuna","Viña del Mar","339","Hombre","Menos de 5",2011,382519.018122709,182192.673926969,"[241302, 566541]","[137427, 262180]"
"1667","comuna","Viña del Mar","339","Hombre","Menos de 5",2012,289752.569330784,200000,"[195651, 457694]","[120623, 241000]"
"1668","comuna","Viña del Mar","339","Hombre","Menos de 5",2013,472367.426830472,250000,"[283673, 722307]","[170230, 324676]"
"1669","comuna","Viña del Mar","339","Hombre","Menos de 5",2014,488712.581220444,303126.7765776,"[334488, 746833]","[249953, 390095]"
"1670","comuna","Viña del Mar","339","Hombre","Menos de 5",2015,445737.991085696,300577.465635692,"[317415, 643070]","[250476, 438156]"
"1671","comuna","Vitacura","340","Hombre","Menos de 5",2010,1297706.04369242,1000978.6651008,"[942351, 1643102]","[500000, 1998632]"
"1672","comuna","Vitacura","340","Hombre","Menos de 5",2011,1313618.71406892,898353.904113824,"[767803, 2677845]","[379298, 1502863]"
"1673","comuna","Vitacura","340","Hombre","Menos de 5",2012,1105343.07899594,497839.96182079,"[577877, 1755140]","[201124, 1927184]"
"1674","comuna","Vitacura","340","Hombre","Menos de 5",2013,1458104.67955805,801084.500677816,"[883360, 2345220]","[432243, 2384217]"
"1675","comuna","Vitacura","340","Hombre","Menos de 5",2014,1284883.27150962,707295.8120144,"[716086, 2077718]","[435000, 1280787]"
"1676","comuna","Vitacura","340","Hombre","Menos de 5",2015,1329192.46261247,1003611.95025344,"[823609, 2197204]","[383000, 1500406]"
"1677","comuna","Yerbas Buenas","341","Hombre","Menos de 5",2010,189720.156326331,179876.893014167,"[113907, 265051]","[80270, 257324]"
"1678","comuna","Yerbas Buenas","341","Hombre","Menos de 5",2011,155050.373758265,179424.649807276,"[100321, 185405]","[100321, 185405]"
"1679","comuna","Yerbas Buenas","341","Hombre","Menos de 5",2012,110496.134020619,100451.030927835,"[30135, 200902]","[30135, 200902]"
"1680","comuna","Yerbas Buenas","341","Hombre","Menos de 5",2013,249055.925193311,249055.92519331,"[199245, 298867]","[199245, 298867]"
"1681","comuna","Yerbas Buenas","341","Hombre","Menos de 5",2014,182771.761754071,169968.123007688,"[101834, 254132]","[42195, 331532]"
"1682","comuna","Yerbas Buenas","341","Hombre","Menos de 5",2015,111417.775899475,70727.5946989093,"[58790, 174992]","[42136, 208972]"
"1683","comuna","Yumbel","342","Hombre","Menos de 5",2010,135162.447781103,97927.1582889524,"[52875, 243235]","[29012, 193702]"
"1684","comuna","Yumbel","342","Hombre","Menos de 5",2011,111292.593210766,130000,"[78296, 146383]","[57084, 133496]"
"1685","comuna","Yumbel","342","Hombre","Menos de 5",2012,145938.629835085,118593.792579432,"[92916, 210308]","[69389, 260000]"
"1686","comuna","Yumbel","342","Hombre","Menos de 5",2013,40000,40000,"[40000, 40000]","[40000, 40000]"
"1687","comuna","Yumbel","342","Hombre","Menos de 5",2014,90000,90000,"[90000, 90000]","[90000, 90000]"
"1688","comuna","Yungay","343","Hombre","Menos de 5",2010,140797.638566417,65326.6427803613,"[42692, 266566]","[28159, 167500]"
"1689","comuna","Yungay","343","Hombre","Menos de 5",2013,151872.269920169,30040.6687754181,"[25034, 400542]","[25034, 400542]"
"1690","comuna","Yungay","343","Hombre","Menos de 5",2014,272190.753370856,286723.746650752,"[75782, 468600]","[30313, 485003]"
"1691","comuna","Yungay","343","Hombre","Menos de 5",2015,87849.5498038958,87849.5498038958,"[50190, 125509]","[50190, 125509]"
"1692","comuna","Zapallar","344","Hombre","Menos de 5",2014,237658.094834178,301256.739930648,"[60251, 351466]","[60251, 351466]"
"1693","comuna","Zapallar","344","Hombre","Menos de 5",2015,272073.513523233,301138.639660509,"[213802, 330489]","[155632, 356377]"
"1694","comuna","Alhué","2","Hombre","De 5 a 10 personas",2015,160651.937703731,160651.937703731,"[160652, 160652]","[160652, 160652]"
"1695","comuna","Alto del Carmen","4","Hombre","De 5 a 10 personas",2010,264972.108412314,175171.26639264,"[149996, 435027]","[149897, 499658]"
"1696","comuna","Alto del Carmen","4","Hombre","De 5 a 10 personas",2011,140676.648976497,140676.648976497,"[140677, 140677]","[140677, 140677]"
"1697","comuna","Alto Hospicio","5","Hombre","De 5 a 10 personas",2010,213366.798769791,196706.11887019,"[189185, 250296]","[184429, 250000]"
"1698","comuna","Alto Hospicio","5","Hombre","De 5 a 10 personas",2011,228038.062153975,177611.851039043,"[167777, 303889]","[160000, 346505]"
"1699","comuna","Alto Hospicio","5","Hombre","De 5 a 10 personas",2012,308641.723432423,251405.270917803,"[251955, 397007]","[237066, 351579]"
"1700","comuna","Alto Hospicio","5","Hombre","De 5 a 10 personas",2013,516883.30949141,436490.262311661,"[364124, 728299]","[324780, 500000]"
"1701","comuna","Alto Hospicio","5","Hombre","De 5 a 10 personas",2014,283226.358175977,278877.042449396,"[172615, 386288]","[138183, 449916]"
"1702","comuna","Alto Hospicio","5","Hombre","De 5 a 10 personas",2015,340806.331203431,296737.374696393,"[268141, 573970]","[253251, 481038]"
"1703","comuna","Ancud","6","Hombre","De 5 a 10 personas",2011,598082.166024255,598082.166024255,"[598082, 598082]","[598082, 598082]"
"1704","comuna","Ancud","6","Hombre","De 5 a 10 personas",2012,507770.258158745,382155.105770876,"[180812, 914911]","[180812, 1004510]"
"1705","comuna","Ancud","6","Hombre","De 5 a 10 personas",2014,868963.42618912,868963.42618912,"[868963, 868963]","[868963, 868963]"
"1706","comuna","Ancud","6","Hombre","De 5 a 10 personas",2015,520369.216990311,401629.844259328,"[401630, 804800]","[401630, 861201]"
"1707","comuna","Andacollo","7","Hombre","De 5 a 10 personas",2010,299794.821690278,299794.821690278,"[299795, 299795]","[299795, 299795]"
"1708","comuna","Andacollo","7","Hombre","De 5 a 10 personas",2011,381836.618650492,381836.618650492,"[381837, 381837]","[381837, 381837]"
"1709","comuna","Andacollo","7","Hombre","De 5 a 10 personas",2012,3013530.92783505,3013530.92783505,"[3013531, 3013531]","[3013531, 3013531]"
"1710","comuna","Andacollo","7","Hombre","De 5 a 10 personas",2014,299513.229653581,299513.229653581,"[279947, 384603]","[279947, 384603]"
"1711","comuna","Angol","8","Hombre","De 5 a 10 personas",2010,675390.956159589,227291.756510726,"[297643, 1161983]","[175460, 592380]"
"1712","comuna","Angol","8","Hombre","De 5 a 10 personas",2011,910283.720579028,183009.264630496,"[282653, 2067442]","[150000, 548242]"
"1713","comuna","Angol","8","Hombre","De 5 a 10 personas",2012,645592.983690024,270646.491527743,"[297264, 1315529]","[194085, 603373]"
"1714","comuna","Angol","8","Hombre","De 5 a 10 personas",2013,363816.396760427,239148.526716244,"[243723, 537187]","[184077, 315233]"
"1715","comuna","Angol","8","Hombre","De 5 a 10 personas",2014,399792.042856501,345784.809900378,"[308896, 513992]","[219959, 615722]"
"1716","comuna","Angol","8","Hombre","De 5 a 10 personas",2015,464801.538862597,309190.298056479,"[302760, 721862]","[250000, 416907]"
"1717","comuna","Antofagasta","9","Hombre","De 5 a 10 personas",2010,547251.182009672,403437.113516721,"[313958, 989347]","[273878, 599590]"
"1718","comuna","Antofagasta","9","Hombre","De 5 a 10 personas",2011,365288.106477192,355101.21813337,"[299467, 435379]","[300000, 470000]"
"1719","comuna","Antofagasta","9","Hombre","De 5 a 10 personas",2012,689442.309513668,329670.618076188,"[334458, 1249093]","[300000, 474521]"
"1720","comuna","Antofagasta","9","Hombre","De 5 a 10 personas",2013,785736.763427372,356856.372181143,"[327746, 1596302]","[235420, 500678]"
"1721","comuna","Antofagasta","9","Hombre","De 5 a 10 personas",2014,561023.763299976,456736.859277664,"[365050, 807942]","[255972, 599949]"
"1722","comuna","Antofagasta","9","Hombre","De 5 a 10 personas",2015,635983.165401858,400108.244632872,"[436283, 851087]","[328367, 545676]"
"1723","comuna","Antuco","10","Hombre","De 5 a 10 personas",2011,150000,150000,"[150000, 150000]","[150000, 150000]"
"1724","comuna","Antuco","10","Hombre","De 5 a 10 personas",2012,80000,80000,"[80000, 80000]","[80000, 80000]"
"1725","comuna","Antuco","10","Hombre","De 5 a 10 personas",2014,300000,300000,"[300000, 300000]","[300000, 300000]"
"1726","comuna","Arauco","11","Hombre","De 5 a 10 personas",2010,498915.137617932,283924.22518808,"[69032, 1199179]","[40000, 1199179]"
"1727","comuna","Arauco","11","Hombre","De 5 a 10 personas",2011,219673.041154208,220638.809228953,"[204500, 232500]","[204500, 232500]"
"1728","comuna","Arauco","11","Hombre","De 5 a 10 personas",2012,183269.98429018,183537.11313777,"[99510, 257772]","[86790, 301353]"
"1729","comuna","Arauco","11","Hombre","De 5 a 10 personas",2013,210284.681427926,210284.681427926,"[120163, 300407]","[120163, 300407]"
"1730","comuna","Arauco","11","Hombre","De 5 a 10 personas",2014,287566.269253736,335936.996062254,"[196769, 372801]","[199962, 399925]"
"1731","comuna","Arica","12","Hombre","De 5 a 10 personas",2010,261475.360168079,200000,"[213517, 331663]","[188815, 231776]"
"1732","comuna","Arica","12","Hombre","De 5 a 10 personas",2011,491865.571671745,220243.791596707,"[333793, 657387]","[182595, 319990]"
"1733","comuna","Arica","12","Hombre","De 5 a 10 personas",2012,490458.328829816,230000,"[280204, 823049]","[185142, 308000]"
"1734","comuna","Arica","12","Hombre","De 5 a 10 personas",2013,260641.940575368,202296.653451546,"[208307, 350629]","[168228, 280896]"
"1735","comuna","Arica","12","Hombre","De 5 a 10 personas",2014,291917.163731629,200822.658578222,"[239525, 358189]","[182242, 250932]"
"1736","comuna","Arica","12","Hombre","De 5 a 10 personas",2015,378898.38204842,301222.383194496,"[318894, 469902]","[277643, 349257]"
"1737","comuna","Aysén","13","Hombre","De 5 a 10 personas",2010,1360696.27359978,281884.685858588,"[285089, 3687053]","[234172, 486505]"
"1738","comuna","Aysén","13","Hombre","De 5 a 10 personas",2011,734216.874059815,299654.175881537,"[411087, 1115311]","[260166, 936827]"
"1739","comuna","Aysén","13","Hombre","De 5 a 10 personas",2012,354837.629991476,343482.75858051,"[292420, 417845]","[274377, 450000]"
"1740","comuna","Aysén","13","Hombre","De 5 a 10 personas",2013,466745.6366788,387766.664978486,"[330975, 606699]","[298867, 630789]"
"1741","comuna","Aysén","13","Hombre","De 5 a 10 personas",2014,420029.099647571,366136.265783428,"[242507, 586486]","[175967, 709867]"
"1742","comuna","Aysén","13","Hombre","De 5 a 10 personas",2015,1319553.75983134,434406.068412269,"[435179, 2608712]","[241065, 1413126]"
"1743","comuna","Buin","14","Hombre","De 5 a 10 personas",2010,239642.289474744,190805.530641955,"[150897, 405226]","[150897, 405226]"
"1744","comuna","Buin","14","Hombre","De 5 a 10 personas",2011,417533.82037049,283106.417279387,"[210188, 704152]","[200000, 750000]"
"1745","comuna","Buin","14","Hombre","De 5 a 10 personas",2012,482208.717327862,405776.331954201,"[216277, 819729]","[198624, 926234]"
"1746","comuna","Buin","14","Hombre","De 5 a 10 personas",2013,445614.475363014,435839.534069739,"[340311, 555284]","[317552, 600000]"
"1747","comuna","Buin","14","Hombre","De 5 a 10 personas",2014,526226.225650716,400000,"[366273, 707202]","[341420, 772103]"
"1748","comuna","Buin","14","Hombre","De 5 a 10 personas",2015,497554.897134296,340042.13110476,"[234290, 727981]","[221759, 1000000]"
"1749","comuna","Bulnes","15","Hombre","De 5 a 10 personas",2010,355894.961440594,355894.961440594,"[355895, 355895]","[355895, 355895]"
"1750","comuna","Bulnes","15","Hombre","De 5 a 10 personas",2011,157250,170000,"[114125, 192625]","[89000, 200000]"
"1751","comuna","Bulnes","15","Hombre","De 5 a 10 personas",2012,189055.674984435,196144.395651889,"[143717, 219426]","[126960, 237608]"
"1752","comuna","Bulnes","15","Hombre","De 5 a 10 personas",2013,168910.528086829,175815.759198658,"[116550, 220354]","[130000, 240000]"
"1753","comuna","Bulnes","15","Hombre","De 5 a 10 personas",2014,210173.641434591,212890.42503949,"[131875, 278908]","[98580, 308049]"
"1754","comuna","Bulnes","15","Hombre","De 5 a 10 personas",2015,265026.103479817,260470.425982292,"[247925, 280663]","[243459, 291000]"
"1755","comuna","Cabildo","16","Hombre","De 5 a 10 personas",2010,186236.907688315,172753.686793569,"[149280, 238623]","[143459, 279767]"
"1756","comuna","Cabildo","16","Hombre","De 5 a 10 personas",2011,297879.568049716,260710.856257036,"[233623, 373143]","[182000, 400000]"
"1757","comuna","Cabildo","16","Hombre","De 5 a 10 personas",2012,303715.420390441,240046.571699264,"[194637, 502317]","[194085, 251128]"
"1758","comuna","Cabildo","16","Hombre","De 5 a 10 personas",2013,290234.649277275,226417.457398673,"[203337, 411487]","[190258, 530718]"
"1759","comuna","Cabildo","16","Hombre","De 5 a 10 personas",2014,1808879.67963598,1808879.67963598,"[1808880, 1808880]","[1808880, 1808880]"
"1760","comuna","Cabildo","16","Hombre","De 5 a 10 personas",2015,313075.294491571,313075.294491571,"[300081, 337091]","[300081, 337091]"
"1761","comuna","Cabrero","18","Hombre","De 5 a 10 personas",2010,252614.916349388,246720.373683144,"[198475, 318533]","[177901, 350343]"
"1762","comuna","Cabrero","18","Hombre","De 5 a 10 personas",2011,639537.710479562,712467.227540523,"[216988, 1079354]","[214249, 1096484]"
"1763","comuna","Cabrero","18","Hombre","De 5 a 10 personas",2012,701530.693514521,284737.529909461,"[200902, 1866826]","[200902, 2247677]"
"1764","comuna","Cabrero","18","Hombre","De 5 a 10 personas",2013,49811.1850386621,49811.1850386621,"[49811, 49811]","[49811, 49811]"
"1765","comuna","Cabrero","18","Hombre","De 5 a 10 personas",2014,300541.306060981,300541.306060981,"[244954, 399925]","[244954, 399925]"
"1766","comuna","Cabrero","18","Hombre","De 5 a 10 personas",2015,130035.179505683,130035.179505683,"[130035, 130035]","[130035, 130035]"
"1767","comuna","Calama","19","Hombre","De 5 a 10 personas",2010,630181.929188974,562886.549340685,"[338533, 932749]","[123597, 999316]"
"1768","comuna","Calama","19","Hombre","De 5 a 10 personas",2011,300016.337700535,300016.337700535,"[299041, 301450]","[299041, 301450]"
"1769","comuna","Calama","19","Hombre","De 5 a 10 personas",2012,798656.678566643,688072.413586992,"[422643, 1231587]","[316421, 1587126]"
"1770","comuna","Calama","19","Hombre","De 5 a 10 personas",2013,533402.936838242,431850.99609301,"[352736, 755994]","[250339, 897609]"
"1771","comuna","Calama","19","Hombre","De 5 a 10 personas",2014,459120.640874734,459120.640874734,"[300000, 549897]","[300000, 549897]"
"1772","comuna","Calama","19","Hombre","De 5 a 10 personas",2015,1017409.62068001,897234.535357887,"[552875, 1913977]","[450122, 1602965]"
"1773","comuna","Calbuco","20","Hombre","De 5 a 10 personas",2010,172168.330397338,172168.330397338,"[172168, 172168]","[172168, 172168]"
"1774","comuna","Calbuco","20","Hombre","De 5 a 10 personas",2011,351262.177456144,349799.948190134,"[170822, 574496]","[170822, 598082]"
"1775","comuna","Calbuco","20","Hombre","De 5 a 10 personas",2012,540804.645439097,208424.360377905,"[192866, 2382491]","[192866, 2392709]"
"1776","comuna","Calbuco","20","Hombre","De 5 a 10 personas",2013,458334.376304962,392424.21009805,"[274339, 1538352]","[264537, 988046]"
"1777","comuna","Calbuco","20","Hombre","De 5 a 10 personas",2014,1200900.08643122,1200900.08643122,"[420000, 2020845]","[420000, 2020845]"
"1778","comuna","Calbuco","20","Hombre","De 5 a 10 personas",2015,631934.488488293,631934.488488293,"[392000, 903416]","[392000, 903416]"
"1779","comuna","Caldera","21","Hombre","De 5 a 10 personas",2010,390955.156305852,325000,"[230034, 569322]","[177598, 613254]"
"1780","comuna","Caldera","21","Hombre","De 5 a 10 personas",2011,175845.811220621,175845.811220621,"[175846, 175846]","[175846, 175846]"
"1781","comuna","Caldera","21","Hombre","De 5 a 10 personas",2012,196000,196000,"[192000, 200000]","[192000, 200000]"
"1782","comuna","Caldera","21","Hombre","De 5 a 10 personas",2014,366280.399509895,350000,"[175000, 558899]","[100000, 670000]"
"1783","comuna","Caldera","21","Hombre","De 5 a 10 personas",2015,260070.359011367,260070.359011367,"[260070, 260070]","[260070, 260070]"
"1784","comuna","Calera","22","Hombre","De 5 a 10 personas",2010,387772.938964258,195730.244886034,"[204480, 581876]","[159891, 677040]"
"1785","comuna","Calera","22","Hombre","De 5 a 10 personas",2011,284176.280171681,210936.333878116,"[183846, 406811]","[140175, 322826]"
"1786","comuna","Calera","22","Hombre","De 5 a 10 personas",2012,530744.616103128,311325.772300747,"[246345, 872462]","[223085, 559209]"
"1787","comuna","Calera","22","Hombre","De 5 a 10 personas",2013,817666.54745224,308894.171895903,"[176749, 1719111]","[120163, 1992449]"
"1788","comuna","Calera","22","Hombre","De 5 a 10 personas",2014,428471.584163046,342574.256116715,"[252012, 654138]","[185082, 646592]"
"1789","comuna","Calera","22","Hombre","De 5 a 10 personas",2015,286149.560977988,300106.521554582,"[187712, 396070]","[98027, 399903]"
"1790","comuna","Calera de Tango","23","Hombre","De 5 a 10 personas",2010,309135.57773863,140137.013114112,"[82581, 704689]","[82581, 704689]"
"1791","comuna","Calera de Tango","23","Hombre","De 5 a 10 personas",2011,1710728.5348749,1710728.5348749,"[1406766, 2014691]","[1406766, 2014691]"
"1792","comuna","Calera de Tango","23","Hombre","De 5 a 10 personas",2012,1012660.43125691,1012660.43125691,"[1012660, 1012660]","[1012660, 1012660]"
"1793","comuna","Calera de Tango","23","Hombre","De 5 a 10 personas",2014,338491.56717832,303126.7765776,"[181876, 492707]","[161668, 586045]"
"1794","comuna","Calera de Tango","23","Hombre","De 5 a 10 personas",2015,459665.356754801,449825.425570447,"[333026, 602043]","[284153, 652648]"
"1795","comuna","Calle Larga","24","Hombre","De 5 a 10 personas",2010,216959.286276754,198219.338824947,"[172564, 260254]","[169821, 260254]"
"1796","comuna","Calle Larga","24","Hombre","De 5 a 10 personas",2011,137141.436592634,137141.436592634,"[120580, 186510]","[120580, 186510]"
"1797","comuna","Calle Larga","24","Hombre","De 5 a 10 personas",2012,387474.316238297,315101.080838066,"[281531, 646721]","[239067, 816605]"
"1798","comuna","Calle Larga","24","Hombre","De 5 a 10 personas",2013,272276.848559972,227090.945984504,"[203992, 395506]","[197252, 454415]"
"1799","comuna","Calle Larga","24","Hombre","De 5 a 10 personas",2014,291274.160068831,335993.87644393,"[136471, 439930]","[40417, 449638]"
"1800","comuna","Calle Larga","24","Hombre","De 5 a 10 personas",2015,407035.95477866,344120.172757078,"[255003, 600162]","[251019, 600162]"
"1801","comuna","Camarones","25","Hombre","De 5 a 10 personas",2011,170000,170000,"[170000, 170000]","[170000, 170000]"
"1802","comuna","Camiña","26","Hombre","De 5 a 10 personas",2011,60289.9924184988,60289.9924184988,"[60290, 60290]","[60290, 60290]"
"1803","comuna","Canela","27","Hombre","De 5 a 10 personas",2010,1905035.20297632,431433.918752788,"[208236, 4671740]","[147899, 5000000]"
"1804","comuna","Canela","27","Hombre","De 5 a 10 personas",2011,3000000,3000000,"[3000000, 3000000]","[3000000, 3000000]"
"1805","comuna","Canela","27","Hombre","De 5 a 10 personas",2012,281262.886597938,281262.886597938,"[281263, 281263]","[281263, 281263]"
"1806","comuna","Canela","27","Hombre","De 5 a 10 personas",2014,300000,300000,"[300000, 300000]","[300000, 300000]"
"1807","comuna","Canela","27","Hombre","De 5 a 10 personas",2015,256029.540204694,256029.540204694,"[200054, 300000]","[200054, 300000]"
"1808","comuna","Cañete","28","Hombre","De 5 a 10 personas",2010,193171.505745838,133099.091379566,"[110403, 295130]","[70069, 375704]"
"1809","comuna","Cañete","28","Hombre","De 5 a 10 personas",2011,145218.297459336,175865.019013942,"[91875, 189088]","[84859, 201853]"
"1810","comuna","Cañete","28","Hombre","De 5 a 10 personas",2012,129381.887956344,145964.462564577,"[83666, 170438]","[67026, 183347]"
"1811","comuna","Cañete","28","Hombre","De 5 a 10 personas",2013,286728.553599304,236907.827746112,"[162137, 411154]","[155000, 490703]"
"1812","comuna","Cañete","28","Hombre","De 5 a 10 personas",2014,525305.923128798,281823.996873661,"[206873, 1364371]","[159970, 1818761]"
"1813","comuna","Cañete","28","Hombre","De 5 a 10 personas",2015,209858.335832041,190649.581447268,"[128588, 283950]","[98092, 300081]"
"1814","comuna","Carahue","29","Hombre","De 5 a 10 personas",2010,117000,117000,"[117000, 117000]","[117000, 117000]"
"1815","comuna","Carahue","29","Hombre","De 5 a 10 personas",2011,106425.040169721,120710.098270279,"[54387, 135338]","[34888, 139553]"
"1816","comuna","Carahue","29","Hombre","De 5 a 10 personas",2012,140000,140000,"[140000, 140000]","[140000, 140000]"
"1817","comuna","Carahue","29","Hombre","De 5 a 10 personas",2014,299081.169662275,344490.223615864,"[138870, 400000]","[59989, 400000]"
"1818","comuna","Carahue","29","Hombre","De 5 a 10 personas",2015,200000,200000,"[200000, 200000]","[200000, 200000]"
"1819","comuna","Cartagena","30","Hombre","De 5 a 10 personas",2010,180000,180000,"[140000, 220000]","[140000, 220000]"
"1820","comuna","Cartagena","30","Hombre","De 5 a 10 personas",2013,259018.162201043,259018.162201043,"[259018, 259018]","[259018, 259018]"
"1821","comuna","Cartagena","30","Hombre","De 5 a 10 personas",2014,157970.373148322,157970.373148322,"[157970, 157970]","[157970, 157970]"
"1822","comuna","Casablanca","31","Hombre","De 5 a 10 personas",2010,666210.714867285,699521.25061065,"[219850, 1079261]","[219850, 1079261]"
