"","sex","geography_name","geography_id","year","weighted_median"
"285","Hombre","Colbún",57,2012,246272.795082456
"286","Hombre","Colbún",57,2013,250000
"287","Hombre","Colbún",57,2014,356227.719986396
"288","Hombre","Colbún",57,2015,357550.996813497
"289","Hombre","Colina",59,2010,239901.882265161
"290","Hombre","Colina",59,2011,282356.492154317
"291","Hombre","Colina",59,2012,301686.325101363
"292","Hombre","Colina",59,2013,348678.295270635
"293","Hombre","Colina",59,2014,353647.9060072
"294","Hombre","Colina",59,2015,400000
"295","Hombre","Collipulli",60,2010,175365.859550185
"296","Hombre","Collipulli",60,2011,199669.446594757
"297","Hombre","Collipulli",60,2012,200468.787998406
"298","Hombre","Collipulli",60,2013,200000
"299","Hombre","Collipulli",60,2014,214922.127521516
"300","Hombre","Collipulli",60,2015,250720.065261168
"301","Hombre","Coltauco",61,2014,295000
"302","Hombre","Coltauco",61,2015,304017.094017094
"303","Hombre","Combarbalá",62,2010,172881.680508061
"304","Hombre","Combarbalá",62,2011,249200.902510106
"305","Hombre","Combarbalá",62,2012,200651.249553732
"306","Hombre","Combarbalá",62,2013,230537.640699846
"307","Hombre","Combarbalá",62,2014,234141.398695493
"308","Hombre","Combarbalá",62,2015,250067.652895545
"309","Hombre","Concepción",64,2010,249829.018075232
"310","Hombre","Concepción",64,2011,299041.083012127
"311","Hombre","Concepción",64,2012,301686.325101363
"312","Hombre","Concepción",64,2013,329521.826933994
"313","Hombre","Concepción",64,2014,317892.930257014
"314","Hombre","Concepción",64,2015,387152.128526769
"315","Hombre","Conchalí",65,2010,215731.808279155
"316","Hombre","Conchalí",65,2011,300086.656950154
"317","Hombre","Conchalí",65,2012,300000
"318","Hombre","Conchalí",65,2013,300342.817932638
"319","Hombre","Conchalí",65,2014,353647.9060072
"320","Hombre","Conchalí",65,2015,401674.255243485
"321","Hombre","Concón",63,2010,300293.59953024
"322","Hombre","Concón",63,2011,346097.234153041
"323","Hombre","Concón",63,2012,502255.154639175
"324","Hombre","Concón",63,2013,420569.362855853
"325","Hombre","Concón",63,2014,604237.491407041
"326","Hombre","Concón",63,2015,600000
"327","Hombre","Constitución",66,2010,249829.018075232
"328","Hombre","Constitución",66,2011,249808.216611871
"329","Hombre","Constitución",66,2012,251127.577319588
"330","Hombre","Constitución",66,2013,292377.14763459
"331","Hombre","Constitución",66,2014,270238.897118255
"332","Hombre","Constitución",66,2015,279535.640603476
"333","Hombre","Copiapó",68,2010,344785.254544774
"334","Hombre","Copiapó",68,2011,369088.371501505
"335","Hombre","Copiapó",68,2012,400000
"336","Hombre","Copiapó",68,2013,498111.850386621
"337","Hombre","Copiapó",68,2014,480168.662793411
"338","Hombre","Copiapó",68,2015,550000
"339","Hombre","Coquimbo",69,2010,250244.6662752
"340","Hombre","Coquimbo",69,2011,267976.300055966
"341","Hombre","Coquimbo",69,2012,351175.998205325
"342","Hombre","Coquimbo",69,2013,348678.295270635
"343","Hombre","Coquimbo",69,2014,399924.995312207
"344","Hombre","Coquimbo",69,2015,400108.244632872
"345","Hombre","Coronel",70,2010,250244.6662752
"346","Hombre","Coronel",70,2011,250000
"347","Hombre","Coronel",70,2012,251127.577319588
"348","Hombre","Coronel",70,2013,298867.110231973
"349","Hombre","Coronel",70,2014,299943.746484155
"350","Hombre","Coronel",70,2015,310000
"351","Hombre","Corral",71,2010,210381.696058098
"352","Hombre","Corral",71,2011,209039.240255363
"353","Hombre","Corral",71,2012,250000
"354","Hombre","Corral",71,2013,343034.560950116
"355","Hombre","Corral",71,2014,297340.483939201
"356","Hombre","Corral",71,2015,258385.46662657
"357","Hombre","Coyhaique",54,2010,316108.272519772
"358","Hombre","Coyhaique",54,2011,321546.626231994
"359","Hombre","Coyhaique",54,2012,331496.870785546
"360","Hombre","Coyhaique",54,2013,350397.387588139
"361","Hombre","Coyhaique",54,2014,381013.553627049
"362","Hombre","Coyhaique",54,2015,500000
"363","Hombre","Cunco",72,2011,220000
"364","Hombre","Cunco",72,2012,215000
"365","Hombre","Cunco",72,2013,220000
"366","Hombre","Cunco",72,2014,214640.620723773
"367","Hombre","Cunco",72,2015,231271.449753821
"368","Hombre","Curacautín",73,2010,182991.026122453
"369","Hombre","Curacautín",73,2011,194262.922296824
"370","Hombre","Curacautín",73,2012,213160.667996241
"371","Hombre","Curacautín",73,2013,217781.037840769
"372","Hombre","Curacautín",73,2014,247256.248920946
"373","Hombre","Curacautín",73,2015,327554.455895336
"374","Hombre","Curacaví",74,2010,220000
"375","Hombre","Curacaví",74,2011,220000
"376","Hombre","Curacaví",74,2012,290000
"377","Hombre","Curaco de Vélez",75,2010,197871.836620397
"378","Hombre","Curaco de Vélez",75,2011,193478.132409935
"379","Hombre","Curaco de Vélez",75,2012,200902.06185567
"380","Hombre","Curaco de Vélez",75,2013,264206.03730041
"381","Hombre","Curaco de Vélez",75,2014,219887.938431822
"382","Hombre","Curaco de Vélez",75,2015,279530.604983432
"383","Hombre","Curanilahue",76,2010,247510.426145324
"384","Hombre","Curanilahue",76,2011,250000
"385","Hombre","Curanilahue",76,2012,251405.270917802
"386","Hombre","Curanilahue",76,2013,253621.042971585
"387","Hombre","Curanilahue",76,2014,325299.344569694
"388","Hombre","Curanilahue",76,2015,340660.279686643
"389","Hombre","Curarrehue",77,2010,70244.5447578083
"390","Hombre","Curarrehue",77,2011,60995
"391","Hombre","Curarrehue",77,2012,85149
"392","Hombre","Curarrehue",77,2013,169758.870077324
"393","Hombre","Curarrehue",77,2014,108352.931251347
"394","Hombre","Curarrehue",77,2015,88356.9039328887
"395","Hombre","Curicó",79,2010,225760.925942357
"396","Hombre","Curicó",79,2011,229681.690214702
"397","Hombre","Curicó",79,2012,261461.481754515
"398","Hombre","Curicó",79,2013,282359.822364051
"399","Hombre","Curicó",79,2014,276455.676323524
"400","Hombre","Curicó",79,2015,354360.327833183
"401","Hombre","Dalcahue",80,2010,134918.44300278
"402","Hombre","Dalcahue",80,2011,179665
"403","Hombre","Dalcahue",80,2012,90000
"404","Hombre","Dalcahue",80,2013,190000
"405","Hombre","Dalcahue",80,2014,245000
"406","Hombre","Dalcahue",80,2015,237784.789467958
"407","Hombre","Diego de Almagro",81,2010,400283.118091952
"408","Hombre","Diego de Almagro",81,2011,418830.047202245
"409","Hombre","Diego de Almagro",81,2012,500000
"410","Hombre","Diego de Almagro",81,2013,433371.688711082
"411","Hombre","Diego de Almagro",81,2014,524303.468265504
"412","Hombre","Diego de Almagro",81,2015,428888.3192389
"413","Hombre","Doñihue",82,2010,259822.178798241
"414","Hombre","Doñihue",82,2011,251208.301743745
"415","Hombre","Doñihue",82,2012,279562.661260596
"416","Hombre","Doñihue",82,2013,215291.459557163
"417","Hombre","Doñihue",82,2014,227345.0824332
"418","Hombre","Doñihue",82,2015,341385.367620429
"419","Hombre","El Bosque",83,2010,250000
"420","Hombre","El Bosque",83,2011,249704.914078544
"421","Hombre","El Bosque",83,2012,301353.092783505
"422","Hombre","El Bosque",83,2013,320000
"423","Hombre","El Bosque",83,2014,349934.370898181
"424","Hombre","El Bosque",83,2015,347618.914973524
"425","Hombre","El Monte",85,2010,189020.181232606
"426","Hombre","El Monte",85,2011,216091.589412983
"427","Hombre","El Monte",85,2012,225281.232057643
"428","Hombre","El Monte",85,2013,250338.906461818
"429","Hombre","El Monte",85,2014,299943.746484155
"430","Hombre","El Monte",85,2015,348552.122853995
"431","Hombre","El Quisco",86,2010,205200.626345664
"432","Hombre","El Quisco",86,2011,231111.637604245
"433","Hombre","El Quisco",86,2012,195090.490232215
"434","Hombre","El Quisco",86,2013,220298.237686399
"435","Hombre","El Quisco",86,2014,282918.32480576
"436","Hombre","El Quisco",86,2015,340682.515392975
"437","Hombre","El Tabo",87,2010,230939.785023251
"438","Hombre","El Tabo",87,2011,202500
"439","Hombre","El Tabo",87,2012,490000
"440","Hombre","El Tabo",87,2013,315000
"441","Hombre","El Tabo",87,2014,235000
"442","Hombre","El Tabo",87,2015,300000
"443","Hombre","Empedrado",88,2010,179876.893014167
"444","Hombre","Empedrado",88,2011,179424.649807276
"445","Hombre","Empedrado",88,2012,226014.819587629
"446","Hombre","Empedrado",88,2013,276086.746178744
"447","Hombre","Empedrado",88,2014,224957.809863117
"448","Hombre","Empedrado",88,2015,285077.124300921
"449","Hombre","Estación Central",90,2010,230163.38184663
"450","Hombre","Estación Central",90,2011,261322.171174458
"451","Hombre","Estación Central",90,2012,301500.666603476
"452","Hombre","Estación Central",90,2013,330060.419568868
"453","Hombre","Estación Central",90,2014,373185.297653803
"454","Hombre","Estación Central",90,2015,363830.14709482
"455","Hombre","Florida",91,2010,196163.236550874
"456","Hombre","Florida",91,2011,203369.902617044
"457","Hombre","Florida",91,2012,200957.26287832
"458","Hombre","Florida",91,2013,250000
"459","Hombre","Florida",91,2014,241222.152903986
"460","Hombre","Florida",91,2015,263436.664971108
"461","Hombre","Freire",92,2010,141197.906758421
"462","Hombre","Freire",92,2011,180000
"463","Hombre","Freire",92,2012,196094.416031452
"464","Hombre","Freire",92,2013,200540.64436261
"465","Hombre","Freire",92,2014,207167.875996923
"466","Hombre","Freire",92,2015,250067.652895545
"467","Hombre","Freirina",93,2010,299206.396961901
"468","Hombre","Freirina",93,2011,256500
"469","Hombre","Freirina",93,2012,375000
"470","Hombre","Freirina",93,2013,286000
"471","Hombre","Freirina",93,2014,300739.973302998
"472","Hombre","Freirina",93,2015,175244.985052979
"473","Hombre","Fresia",94,2010,179960.229728649
"474","Hombre","Fresia",94,2011,199687.72659401
"475","Hombre","Fresia",94,2012,161958.278662743
"476","Hombre","Fresia",94,2013,200045.965985187
"477","Hombre","Fresia",94,2014,154594.656054576
"478","Hombre","Fresia",94,2015,224590.402360534
"479","Hombre","Frutillar",95,2010,206693.535850712
"480","Hombre","Frutillar",95,2011,263266.300227445
"481","Hombre","Frutillar",95,2012,283196.469096191
"482","Hombre","Frutillar",95,2013,251346.615048282
"483","Hombre","Frutillar",95,2014,209865.549859333
"484","Hombre","Frutillar",95,2015,303125.882159883
"485","Hombre","Futrono",97,2010,184673.610161212
"486","Hombre","Futrono",97,2011,195373.507567923
"487","Hombre","Futrono",97,2012,200902.06185567
"488","Hombre","Galvarino",98,2010,68750
"489","Hombre","Galvarino",98,2011,30060
"490","Hombre","Galvarino",98,2012,65000
"491","Hombre","Galvarino",98,2013,163000
"492","Hombre","Galvarino",98,2014,91659.1844783644
"493","Hombre","Galvarino",98,2015,147630.658694922
"494","Hombre","General Lagos",99,2010,166162.458406733
"495","Hombre","General Lagos",99,2013,197500
