"","sex","company_size","geography_name","geography_id","year","weighted_mean"
"73","Hombre","Menos de 5","O'Higgins",6,2010,272808.858509994
"74","Hombre","Menos de 5","O'Higgins",6,2011,285698.751451521
"75","Hombre","Menos de 5","O'Higgins",6,2012,297895.649045475
"76","Hombre","Menos de 5","O'Higgins",6,2013,332790.02842328
"77","Hombre","Menos de 5","O'Higgins",6,2014,356403.272148593
"78","Hombre","Menos de 5","O'Higgins",6,2015,366778.961614784
"79","Hombre","Menos de 5","Tarapacá",1,2010,263331.30257008
"80","Hombre","Menos de 5","Tarapacá",1,2011,263562.865730951
"81","Hombre","Menos de 5","Tarapacá",1,2012,339943.282457265
"82","Hombre","Menos de 5","Tarapacá",1,2013,440025.7438405
"83","Hombre","Menos de 5","Tarapacá",1,2014,401921.565257273
"84","Hombre","Menos de 5","Tarapacá",1,2015,398204.584646627
"85","Hombre","Menos de 5","Valparaíso",5,2010,248233.872588594
"86","Hombre","Menos de 5","Valparaíso",5,2011,330503.91269319
"87","Hombre","Menos de 5","Valparaíso",5,2012,300544.726864698
"88","Hombre","Menos de 5","Valparaíso",5,2013,348826.336021314
"89","Hombre","Menos de 5","Valparaíso",5,2014,414178.182229355
"90","Hombre","Menos de 5","Valparaíso",5,2015,352065.66313902
"91","Hombre","Menos de 5",NA,NA,2010,178730.671557093
"92","Hombre","Menos de 5",NA,NA,2011,286204.964314534
"93","Hombre","Menos de 5",NA,NA,2012,176910.920885583
"94","Hombre","De 5 a 10 personas","Antofagasta",2,2010,502154.711964021
"95","Hombre","De 5 a 10 personas","Antofagasta",2,2011,369452.159989391
"96","Hombre","De 5 a 10 personas","Antofagasta",2,2012,701198.157556021
"97","Hombre","De 5 a 10 personas","Antofagasta",2,2013,708377.139614889
"98","Hombre","De 5 a 10 personas","Antofagasta",2,2014,549376.304419546
"99","Hombre","De 5 a 10 personas","Antofagasta",2,2015,655602.99847395
"100","Hombre","De 5 a 10 personas","Araucanía",9,2010,290131.408811217
"101","Hombre","De 5 a 10 personas","Araucanía",9,2011,398930.996664261
"102","Hombre","De 5 a 10 personas","Araucanía",9,2012,429972.747341164
"103","Hombre","De 5 a 10 personas","Araucanía",9,2013,397494.382940938
"104","Hombre","De 5 a 10 personas","Araucanía",9,2014,455410.35990724
"105","Hombre","De 5 a 10 personas","Araucanía",9,2015,523583.757503262
"106","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2010,261475.360168079
"107","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2011,490247.594428672
"108","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2012,470139.252197606
"109","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2013,260641.940575368
"110","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2014,292026.723647483
"111","Hombre","De 5 a 10 personas","Arica y Parinacota",15,2015,378898.38204842
"112","Hombre","De 5 a 10 personas","Atacama",3,2010,833911.222834507
"113","Hombre","De 5 a 10 personas","Atacama",3,2011,464519.852418456
"114","Hombre","De 5 a 10 personas","Atacama",3,2012,361593.188545705
"115","Hombre","De 5 a 10 personas","Atacama",3,2013,810902.596213928
"116","Hombre","De 5 a 10 personas","Atacama",3,2014,618560.984778339
"117","Hombre","De 5 a 10 personas","Atacama",3,2015,746169.586190994
"118","Hombre","De 5 a 10 personas","Aysén",11,2010,660255.915378988
"119","Hombre","De 5 a 10 personas","Aysén",11,2011,530890.830235146
"120","Hombre","De 5 a 10 personas","Aysén",11,2012,514688.909389801
"121","Hombre","De 5 a 10 personas","Aysén",11,2013,485397.308498567
"122","Hombre","De 5 a 10 personas","Aysén",11,2014,529122.54925903
"123","Hombre","De 5 a 10 personas","Aysén",11,2015,932487.787223643
"124","Hombre","De 5 a 10 personas","Bíobío",8,2010,292079.170728642
"125","Hombre","De 5 a 10 personas","Bíobío",8,2011,362619.660338192
"126","Hombre","De 5 a 10 personas","Bíobío",8,2012,403430.623291554
"127","Hombre","De 5 a 10 personas","Bíobío",8,2013,439146.995103477
"128","Hombre","De 5 a 10 personas","Bíobío",8,2014,504316.025143633
"129","Hombre","De 5 a 10 personas","Bíobío",8,2015,672862.140845734
"130","Hombre","De 5 a 10 personas","Coquimbo",4,2010,361448.978234533
"131","Hombre","De 5 a 10 personas","Coquimbo",4,2011,339624.354965756
"132","Hombre","De 5 a 10 personas","Coquimbo",4,2012,374045.543199902
"133","Hombre","De 5 a 10 personas","Coquimbo",4,2013,376271.345002493
"134","Hombre","De 5 a 10 personas","Coquimbo",4,2014,427328.937518489
"135","Hombre","De 5 a 10 personas","Coquimbo",4,2015,360063.72386416
"136","Hombre","De 5 a 10 personas","Los Lagos",10,2010,328252.332997461
"137","Hombre","De 5 a 10 personas","Los Lagos",10,2011,375053.259425265
"138","Hombre","De 5 a 10 personas","Los Lagos",10,2012,843059.167447219
"139","Hombre","De 5 a 10 personas","Los Lagos",10,2013,376642.36694315
"140","Hombre","De 5 a 10 personas","Los Lagos",10,2014,498510.196186903
"141","Hombre","De 5 a 10 personas","Los Lagos",10,2015,1194483.21052964
"142","Hombre","De 5 a 10 personas","Los Ríos",14,2010,369248.130847279
"143","Hombre","De 5 a 10 personas","Los Ríos",14,2011,300867.874562813
"144","Hombre","De 5 a 10 personas","Los Ríos",14,2012,385966.052824843
"145","Hombre","De 5 a 10 personas","Los Ríos",14,2013,391238.99643125
"146","Hombre","De 5 a 10 personas","Los Ríos",14,2014,357311.496642865
"147","Hombre","De 5 a 10 personas","Los Ríos",14,2015,377419.472155118
"148","Hombre","De 5 a 10 personas","Magallanes",12,2010,790347.295122055
"149","Hombre","De 5 a 10 personas","Magallanes",12,2011,823147.436509326
"150","Hombre","De 5 a 10 personas","Magallanes",12,2012,430408.571958881
"151","Hombre","De 5 a 10 personas","Magallanes",12,2013,908011.127304107
"152","Hombre","De 5 a 10 personas","Magallanes",12,2014,687160.742764647
"153","Hombre","De 5 a 10 personas","Magallanes",12,2015,599635.149823063
"154","Hombre","De 5 a 10 personas","Maule",7,2010,285023.54121249
"155","Hombre","De 5 a 10 personas","Maule",7,2011,347139.949034584
"156","Hombre","De 5 a 10 personas","Maule",7,2012,322956.407701589
"157","Hombre","De 5 a 10 personas","Maule",7,2013,366076.492195535
"158","Hombre","De 5 a 10 personas","Maule",7,2014,460089.849013927
"159","Hombre","De 5 a 10 personas","Maule",7,2015,500682.632599762
"160","Hombre","De 5 a 10 personas","Metropolitana",13,2010,543871.991671836
"161","Hombre","De 5 a 10 personas","Metropolitana",13,2011,597115.081878101
"162","Hombre","De 5 a 10 personas","Metropolitana",13,2012,626917.928314142
"163","Hombre","De 5 a 10 personas","Metropolitana",13,2013,605556.853473553
"164","Hombre","De 5 a 10 personas","Metropolitana",13,2014,573159.713513665
"165","Hombre","De 5 a 10 personas","Metropolitana",13,2015,618121.514703491
"166","Hombre","De 5 a 10 personas","O'Higgins",6,2010,341170.86624454
"167","Hombre","De 5 a 10 personas","O'Higgins",6,2011,285783.182958977
"168","Hombre","De 5 a 10 personas","O'Higgins",6,2012,318566.678426168
"169","Hombre","De 5 a 10 personas","O'Higgins",6,2013,411316.019301632
"170","Hombre","De 5 a 10 personas","O'Higgins",6,2014,390975.129650139
"171","Hombre","De 5 a 10 personas","O'Higgins",6,2015,426080.003045267
"172","Hombre","De 5 a 10 personas","Tarapacá",1,2010,375468.444682118
"173","Hombre","De 5 a 10 personas","Tarapacá",1,2011,421154.481590306
"174","Hombre","De 5 a 10 personas","Tarapacá",1,2012,594754.974988615
"175","Hombre","De 5 a 10 personas","Tarapacá",1,2013,507719.230499814
"176","Hombre","De 5 a 10 personas","Tarapacá",1,2014,899212.347626784
"177","Hombre","De 5 a 10 personas","Tarapacá",1,2015,1092283.86558834
"178","Hombre","De 5 a 10 personas","Valparaíso",5,2010,378509.623516625
"179","Hombre","De 5 a 10 personas","Valparaíso",5,2011,645065.685257209
"180","Hombre","De 5 a 10 personas","Valparaíso",5,2012,448119.988254362
"181","Hombre","De 5 a 10 personas","Valparaíso",5,2013,433746.975933501
"182","Hombre","De 5 a 10 personas","Valparaíso",5,2014,464878.969729453
"183","Hombre","De 5 a 10 personas","Valparaíso",5,2015,755339.691227455
"184","Hombre","De 5 a 10 personas",NA,NA,2010,191250.667446466
"185","Hombre","De 5 a 10 personas",NA,NA,2011,314955.355380685
"186","Hombre","De 5 a 10 personas",NA,NA,2012,961256.87083054
"187","Hombre","Entre 11 y 49","Antofagasta",2,2010,369957.641816281
"188","Hombre","Entre 11 y 49","Antofagasta",2,2011,494039.876251242
"189","Hombre","Entre 11 y 49","Antofagasta",2,2012,617993.281150797
"190","Hombre","Entre 11 y 49","Antofagasta",2,2013,615584.189826015
"191","Hombre","Entre 11 y 49","Antofagasta",2,2014,603982.88745864
"192","Hombre","Entre 11 y 49","Antofagasta",2,2015,750838.539453317
"193","Hombre","Entre 11 y 49","Araucanía",9,2010,310942.988876218
"194","Hombre","Entre 11 y 49","Araucanía",9,2011,307827.564993399
"195","Hombre","Entre 11 y 49","Araucanía",9,2012,337200.899835437
"196","Hombre","Entre 11 y 49","Araucanía",9,2013,358461.465512973
"197","Hombre","Entre 11 y 49","Araucanía",9,2014,425108.83564693
"198","Hombre","Entre 11 y 49","Araucanía",9,2015,432693.128590065
"199","Hombre","Entre 11 y 49","Arica y Parinacota",15,2010,381254.721423892
"200","Hombre","Entre 11 y 49","Arica y Parinacota",15,2011,327270.455897102
"201","Hombre","Entre 11 y 49","Arica y Parinacota",15,2012,423337.428114705
"202","Hombre","Entre 11 y 49","Arica y Parinacota",15,2013,342057.704479368
"203","Hombre","Entre 11 y 49","Arica y Parinacota",15,2014,390789.304293632
"204","Hombre","Entre 11 y 49","Arica y Parinacota",15,2015,446635.104660961
"205","Hombre","Entre 11 y 49","Atacama",3,2010,321024.607988794
"206","Hombre","Entre 11 y 49","Atacama",3,2011,424271.862941237
"207","Hombre","Entre 11 y 49","Atacama",3,2012,422358.152133782
"208","Hombre","Entre 11 y 49","Atacama",3,2013,433940.347285398
"209","Hombre","Entre 11 y 49","Atacama",3,2014,437728.404823409
"210","Hombre","Entre 11 y 49","Atacama",3,2015,483863.46198701
"211","Hombre","Entre 11 y 49","Aysén",11,2010,281264.729380327
"212","Hombre","Entre 11 y 49","Aysén",11,2011,481895.394792738
"213","Hombre","Entre 11 y 49","Aysén",11,2012,578468.169298882
"214","Hombre","Entre 11 y 49","Aysén",11,2013,543390.517796023
"215","Hombre","Entre 11 y 49","Aysén",11,2014,560446.512903819
"216","Hombre","Entre 11 y 49","Aysén",11,2015,503487.425420685
"217","Hombre","Entre 11 y 49","Bíobío",8,2010,317834.660485311
"218","Hombre","Entre 11 y 49","Bíobío",8,2011,351179.608258875
"219","Hombre","Entre 11 y 49","Bíobío",8,2012,309436.363361303
"220","Hombre","Entre 11 y 49","Bíobío",8,2013,393401.036132942
"221","Hombre","Entre 11 y 49","Bíobío",8,2014,354027.687326328
"222","Hombre","Entre 11 y 49","Bíobío",8,2015,458299.506997095
"223","Hombre","Entre 11 y 49","Coquimbo",4,2010,307010.869502348
"224","Hombre","Entre 11 y 49","Coquimbo",4,2011,293091.93926889
"225","Hombre","Entre 11 y 49","Coquimbo",4,2012,362391.647402218
"226","Hombre","Entre 11 y 49","Coquimbo",4,2013,386860.603535401
"227","Hombre","Entre 11 y 49","Coquimbo",4,2014,381851.033224254
"228","Hombre","Entre 11 y 49","Coquimbo",4,2015,444542.23516086
"229","Hombre","Entre 11 y 49","Los Lagos",10,2010,377761.195799434
"230","Hombre","Entre 11 y 49","Los Lagos",10,2011,357868.896315974
"231","Hombre","Entre 11 y 49","Los Lagos",10,2012,433028.471689658
"232","Hombre","Entre 11 y 49","Los Lagos",10,2013,427793.439234357
"233","Hombre","Entre 11 y 49","Los Lagos",10,2014,578256.289937624
"234","Hombre","Entre 11 y 49","Los Lagos",10,2015,602612.998535467
"235","Hombre","Entre 11 y 49","Los Ríos",14,2010,309670.225139511
"236","Hombre","Entre 11 y 49","Los Ríos",14,2011,315109.092884413
"237","Hombre","Entre 11 y 49","Los Ríos",14,2012,374343.983627327
"238","Hombre","Entre 11 y 49","Los Ríos",14,2013,343099.749484502
"239","Hombre","Entre 11 y 49","Los Ríos",14,2014,381644.765222434
"240","Hombre","Entre 11 y 49","Los Ríos",14,2015,401907.149115983
"241","Hombre","Entre 11 y 49","Magallanes",12,2010,604796.821674003
"242","Hombre","Entre 11 y 49","Magallanes",12,2011,555164.254773842
"243","Hombre","Entre 11 y 49","Magallanes",12,2012,481441.446346347
"244","Hombre","Entre 11 y 49","Magallanes",12,2013,884492.590128683
"245","Hombre","Entre 11 y 49","Magallanes",12,2014,497223.013077044
"246","Hombre","Entre 11 y 49","Magallanes",12,2015,920000.716731162
"247","Hombre","Entre 11 y 49","Maule",7,2010,276966.042785758
"248","Hombre","Entre 11 y 49","Maule",7,2011,298821.18910841
"249","Hombre","Entre 11 y 49","Maule",7,2012,271948.517596296
"250","Hombre","Entre 11 y 49","Maule",7,2013,338809.980425875
"251","Hombre","Entre 11 y 49","Maule",7,2014,361959.92902877
"252","Hombre","Entre 11 y 49","Maule",7,2015,392911.959590547
"253","Hombre","Entre 11 y 49","Metropolitana",13,2010,451375.254972449
"254","Hombre","Entre 11 y 49","Metropolitana",13,2011,505292.279826298
"255","Hombre","Entre 11 y 49","Metropolitana",13,2012,546183.221680163
"256","Hombre","Entre 11 y 49","Metropolitana",13,2013,754240.694160682
"257","Hombre","Entre 11 y 49","Metropolitana",13,2014,626656.355314445
"258","Hombre","Entre 11 y 49","Metropolitana",13,2015,619464.425181361
"259","Hombre","Entre 11 y 49","O'Higgins",6,2010,309636.563967226
"260","Hombre","Entre 11 y 49","O'Higgins",6,2011,345037.283358659
"261","Hombre","Entre 11 y 49","O'Higgins",6,2012,279914.570759182
"262","Hombre","Entre 11 y 49","O'Higgins",6,2013,348528.571027872
"263","Hombre","Entre 11 y 49","O'Higgins",6,2014,325879.749232856
"264","Hombre","Entre 11 y 49","O'Higgins",6,2015,381232.286511401
"265","Hombre","Entre 11 y 49","Tarapacá",1,2010,519366.934229594
"266","Hombre","Entre 11 y 49","Tarapacá",1,2011,524377.333479738
"267","Hombre","Entre 11 y 49","Tarapacá",1,2012,505418.504977536
"268","Hombre","Entre 11 y 49","Tarapacá",1,2013,526424.767367669
"269","Hombre","Entre 11 y 49","Tarapacá",1,2014,609542.370960453
"270","Hombre","Entre 11 y 49","Tarapacá",1,2015,557193.919473573
"271","Hombre","Entre 11 y 49","Valparaíso",5,2010,318597.026367231
"272","Hombre","Entre 11 y 49","Valparaíso",5,2011,318815.752071704
"273","Hombre","Entre 11 y 49","Valparaíso",5,2012,477492.879815947
"274","Hombre","Entre 11 y 49","Valparaíso",5,2013,448457.759984149
"275","Hombre","Entre 11 y 49","Valparaíso",5,2014,473374.875183661
"276","Hombre","Entre 11 y 49","Valparaíso",5,2015,479120.394865658
"277","Hombre","Entre 11 y 49",NA,NA,2010,373778.033964978
"278","Hombre","Entre 11 y 49",NA,NA,2011,255265.233735585
"279","Hombre","Entre 11 y 49",NA,NA,2012,336752.108307384
"280","Hombre","Entre 50 y 199","Antofagasta",2,2010,610848.565341062
"281","Hombre","Entre 50 y 199","Antofagasta",2,2011,703675.713308002
"282","Hombre","Entre 50 y 199","Antofagasta",2,2012,568129.894996961
"283","Hombre","Entre 50 y 199","Antofagasta",2,2013,737261.359919932
"284","Hombre","Entre 50 y 199","Antofagasta",2,2014,630046.072074263
"285","Hombre","Entre 50 y 199","Antofagasta",2,2015,753433.18341336
"286","Hombre","Entre 50 y 199","Araucanía",9,2010,383477.562842985
"287","Hombre","Entre 50 y 199","Araucanía",9,2011,361200.623877848
"288","Hombre","Entre 50 y 199","Araucanía",9,2012,401813.006944834
"289","Hombre","Entre 50 y 199","Araucanía",9,2013,392409.599073099
"290","Hombre","Entre 50 y 199","Araucanía",9,2014,368703.830158305
"291","Hombre","Entre 50 y 199","Araucanía",9,2015,449765.579734196
"292","Hombre","Entre 50 y 199","Arica y Parinacota",15,2010,367246.685757147
"293","Hombre","Entre 50 y 199","Arica y Parinacota",15,2011,287645.18065459
"294","Hombre","Entre 50 y 199","Arica y Parinacota",15,2012,469036.005523088
"295","Hombre","Entre 50 y 199","Arica y Parinacota",15,2013,422703.802617119
"296","Hombre","Entre 50 y 199","Arica y Parinacota",15,2014,473831.106812975
"297","Hombre","Entre 50 y 199","Arica y Parinacota",15,2015,513596.035512531
"298","Hombre","Entre 50 y 199","Atacama",3,2010,485512.677063518
"299","Hombre","Entre 50 y 199","Atacama",3,2011,419569.556361032
"300","Hombre","Entre 50 y 199","Atacama",3,2012,411482.872249041
"301","Hombre","Entre 50 y 199","Atacama",3,2013,412531.17344452
"302","Hombre","Entre 50 y 199","Atacama",3,2014,617942.905251709
"303","Hombre","Entre 50 y 199","Atacama",3,2015,638234.839249813
"304","Hombre","Entre 50 y 199","Aysén",11,2010,392958.424873389
"305","Hombre","Entre 50 y 199","Aysén",11,2011,493228.491517763
"306","Hombre","Entre 50 y 199","Aysén",11,2012,489964.140117997
"307","Hombre","Entre 50 y 199","Aysén",11,2013,491946.989516763
"308","Hombre","Entre 50 y 199","Aysén",11,2014,496040.367265258
"309","Hombre","Entre 50 y 199","Aysén",11,2015,697150.064892878
"310","Hombre","Entre 50 y 199","Bíobío",8,2010,359357.952808083
"311","Hombre","Entre 50 y 199","Bíobío",8,2011,410179.044605359
"312","Hombre","Entre 50 y 199","Bíobío",8,2012,378725.948705839
"313","Hombre","Entre 50 y 199","Bíobío",8,2013,468757.127119416
"314","Hombre","Entre 50 y 199","Bíobío",8,2014,405002.039326878
"315","Hombre","Entre 50 y 199","Bíobío",8,2015,467025.741032124
"316","Hombre","Entre 50 y 199","Coquimbo",4,2010,286484.189670246
"317","Hombre","Entre 50 y 199","Coquimbo",4,2011,308364.268765962
"318","Hombre","Entre 50 y 199","Coquimbo",4,2012,468955.45582701
"319","Hombre","Entre 50 y 199","Coquimbo",4,2013,465524.577446463
"320","Hombre","Entre 50 y 199","Coquimbo",4,2014,441504.643132291
"321","Hombre","Entre 50 y 199","Coquimbo",4,2015,521554.582364574
"322","Hombre","Entre 50 y 199","Los Lagos",10,2010,404410.579840346
"323","Hombre","Entre 50 y 199","Los Lagos",10,2011,429990.782907657
"324","Hombre","Entre 50 y 199","Los Lagos",10,2012,459862.755667909
"325","Hombre","Entre 50 y 199","Los Lagos",10,2013,610665.581369925
"326","Hombre","Entre 50 y 199","Los Lagos",10,2014,527356.383443536
"327","Hombre","Entre 50 y 199","Los Lagos",10,2015,538907.490662631
"328","Hombre","Entre 50 y 199","Los Ríos",14,2010,311697.515452998
"329","Hombre","Entre 50 y 199","Los Ríos",14,2011,372116.169201765
"330","Hombre","Entre 50 y 199","Los Ríos",14,2012,441688.349001579
"331","Hombre","Entre 50 y 199","Los Ríos",14,2013,456050.282714932
"332","Hombre","Entre 50 y 199","Los Ríos",14,2014,446271.212852678
"333","Hombre","Entre 50 y 199","Los Ríos",14,2015,438023.520628801
"334","Hombre","Entre 50 y 199","Magallanes",12,2010,674300.817389445
"335","Hombre","Entre 50 y 199","Magallanes",12,2011,903227.91762189
"336","Hombre","Entre 50 y 199","Magallanes",12,2012,927840.14346355
"337","Hombre","Entre 50 y 199","Magallanes",12,2013,652889.145843881
"338","Hombre","Entre 50 y 199","Magallanes",12,2014,583288.459352473
"339","Hombre","Entre 50 y 199","Magallanes",12,2015,663879.201524326
"340","Hombre","Entre 50 y 199","Maule",7,2010,260278.748740013
"341","Hombre","Entre 50 y 199","Maule",7,2011,309285.233438376
"342","Hombre","Entre 50 y 199","Maule",7,2012,342275.513205135
"343","Hombre","Entre 50 y 199","Maule",7,2013,361045.384368129
"344","Hombre","Entre 50 y 199","Maule",7,2014,387640.815854654
"345","Hombre","Entre 50 y 199","Maule",7,2015,416479.737574981
"346","Hombre","Entre 50 y 199","Metropolitana",13,2010,535439.42149773
"347","Hombre","Entre 50 y 199","Metropolitana",13,2011,533904.057564248
"348","Hombre","Entre 50 y 199","Metropolitana",13,2012,590511.258953368
"349","Hombre","Entre 50 y 199","Metropolitana",13,2013,610371.957991883
"350","Hombre","Entre 50 y 199","Metropolitana",13,2014,607521.254237321
"351","Hombre","Entre 50 y 199","Metropolitana",13,2015,789685.845165163
"352","Hombre","Entre 50 y 199","O'Higgins",6,2010,288540.852762766
"353","Hombre","Entre 50 y 199","O'Higgins",6,2011,329827.810940293
"354","Hombre","Entre 50 y 199","O'Higgins",6,2012,339684.019627534
"355","Hombre","Entre 50 y 199","O'Higgins",6,2013,403005.130346382
"356","Hombre","Entre 50 y 199","O'Higgins",6,2014,490293.090249492
"357","Hombre","Entre 50 y 199","O'Higgins",6,2015,484219.131634867
"358","Hombre","Entre 50 y 199","Tarapacá",1,2010,617142.785145919
"359","Hombre","Entre 50 y 199","Tarapacá",1,2011,452010.77570299
"360","Hombre","Entre 50 y 199","Tarapacá",1,2012,522058.992208822
"361","Hombre","Entre 50 y 199","Tarapacá",1,2013,541738.048729676
"362","Hombre","Entre 50 y 199","Tarapacá",1,2014,611788.044521076
"363","Hombre","Entre 50 y 199","Tarapacá",1,2015,787593.672486161
"364","Hombre","Entre 50 y 199","Valparaíso",5,2010,349666.894404336
"365","Hombre","Entre 50 y 199","Valparaíso",5,2011,375241.981180384
"366","Hombre","Entre 50 y 199","Valparaíso",5,2012,474111.684185809
"367","Hombre","Entre 50 y 199","Valparaíso",5,2013,501724.301903532
"368","Hombre","Entre 50 y 199","Valparaíso",5,2014,562076.7183437
"369","Hombre","Entre 50 y 199","Valparaíso",5,2015,533448.294136327
"370","Hombre","Entre 50 y 199",NA,NA,2010,195511.588560349
"371","Hombre","Entre 50 y 199",NA,NA,2011,252289.780873008
"372","Hombre","Entre 50 y 199",NA,NA,2012,381152.414576458
"373","Hombre","200 y más personas","Antofagasta",2,2010,741221.252516995
"374","Hombre","200 y más personas","Antofagasta",2,2011,757254.356040507
"375","Hombre","200 y más personas","Antofagasta",2,2012,786214.752273925
"376","Hombre","200 y más personas","Antofagasta",2,2013,914461.759662175
"377","Hombre","200 y más personas","Antofagasta",2,2014,932197.558415927
"378","Hombre","200 y más personas","Antofagasta",2,2015,951800.869463436
"379","Hombre","200 y más personas","Araucanía",9,2010,444739.189481401
"380","Hombre","200 y más personas","Araucanía",9,2011,532392.840216476
"381","Hombre","200 y más personas","Araucanía",9,2012,557796.896201546
"382","Hombre","200 y más personas","Araucanía",9,2013,571715.630106999
"383","Hombre","200 y más personas","Araucanía",9,2014,574029.551151423
"384","Hombre","200 y más personas","Araucanía",9,2015,649787.126542739
"385","Hombre","200 y más personas","Arica y Parinacota",15,2010,500153.137225808
"386","Hombre","200 y más personas","Arica y Parinacota",15,2011,486820.681026831
"387","Hombre","200 y más personas","Arica y Parinacota",15,2012,645680.893304841
"388","Hombre","200 y más personas","Arica y Parinacota",15,2013,564017.328427328
