"","geography_level","geography_name","geography_id","sex","isced","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"1268","provincia","Colchagua","p63","Hombre","Educación Técnica",2013,478287.396951548,474894.192918769,"[387930, 578387]","[374000, 610000]"
"1269","provincia","Colchagua","p63","Hombre","Educación Técnica",2014,485904.666117024,397810.427593724,"[374202, 660712]","[378525, 495107]"
"1270","provincia","Colchagua","p63","Hombre","Educación Técnica",2015,621850.526442063,448377.20988448,"[424069, 910434]","[300000, 683856]"
"1271","provincia","Concepción","p81","Hombre","Educación Técnica",2010,382604.415075884,318813.312877804,"[342859, 417099]","[289903, 359754]"
"1272","provincia","Concepción","p81","Hombre","Educación Técnica",2011,437802.30568001,373348.847716,"[392007, 487588]","[310850, 415950]"
"1273","provincia","Concepción","p81","Hombre","Educación Técnica",2012,463838.032885828,401531.440582579,"[410847, 535789]","[317160, 473194]"
"1274","provincia","Concepción","p81","Hombre","Educación Técnica",2013,553768.606395253,396040.331192848,"[471537, 639446]","[348678, 501780]"
"1275","provincia","Concepción","p81","Hombre","Educación Técnica",2014,450121.354439906,399924.995312207,"[413405, 502691]","[350482, 457446]"
"1276","provincia","Concepción","p81","Hombre","Educación Técnica",2015,526485.031272294,452460.287523527,"[473285, 583485]","[401630, 500000]"
"1277","provincia","Copiapó","p31","Hombre","Educación Técnica",2010,578424.944557641,500776.391613776,"[411098, 734146]","[333404, 600587]"
"1278","provincia","Copiapó","p31","Hombre","Educación Técnica",2011,586433.13848243,471185.816917593,"[429011, 799134]","[401233, 598677]"
"1279","provincia","Copiapó","p31","Hombre","Educación Técnica",2012,581703.943076069,492279.268450261,"[460645, 719065]","[400000, 659470]"
"1280","provincia","Copiapó","p31","Hombre","Educación Técnica",2013,824699.673331666,620393.00568203,"[567339, 1168399]","[460624, 744572]"
"1281","provincia","Copiapó","p31","Hombre","Educación Técnica",2014,703674.920166179,642419.921225951,"[482177, 956374]","[413481, 739375]"
"1282","provincia","Copiapó","p31","Hombre","Educación Técnica",2015,843318.942353059,704865.641847848,"[652742, 1122185]","[575112, 1019337]"
"1283","provincia","Cordillera","p152","Hombre","Educación Técnica",2010,552910.327491911,505820.696335443,"[374603, 767356]","[242307, 800783]"
"1284","provincia","Cordillera","p152","Hombre","Educación Técnica",2011,495516.208353273,392795.408415097,"[384231, 628052]","[315000, 488145]"
"1285","provincia","Cordillera","p152","Hombre","Educación Técnica",2012,572288.823820151,431594.626716012,"[461797, 694217]","[384223, 589799]"
"1286","provincia","Cordillera","p152","Hombre","Educación Técnica",2013,526800.171875767,400357.382027633,"[421600, 728950]","[332223, 498112]"
"1287","provincia","Cordillera","p152","Hombre","Educación Técnica",2014,638638.870343632,523210.761688179,"[523606, 746651]","[448603, 641223]"
"1288","provincia","Cordillera","p152","Hombre","Educación Técnica",2015,749497.242837419,551142.040174867,"[620742, 915423]","[500560, 690187]"
"1289","provincia","Coyhaique","p111","Hombre","Educación Técnica",2010,709139.381782012,556754.57773987,"[557755, 868773]","[499658, 981953]"
"1290","provincia","Coyhaique","p111","Hombre","Educación Técnica",2011,624583.053620458,565416.65873945,"[486577, 746511]","[450000, 711541]"
"1291","provincia","Coyhaique","p111","Hombre","Educación Técnica",2012,795335.498589395,734039.369240596,"[656163, 940930]","[519358, 904708]"
"1292","provincia","Coyhaique","p111","Hombre","Educación Técnica",2013,610157.11725403,529083.38694244,"[462914, 883618]","[329638, 614792]"
"1293","provincia","Coyhaique","p111","Hombre","Educación Técnica",2014,784214.267692531,450000,"[548356, 1076906]","[404015, 814242]"
"1294","provincia","Coyhaique","p111","Hombre","Educación Técnica",2015,850981.1233254,750204.043385652,"[645643, 1062916]","[500054, 1008740]"
"1295","provincia","Curicó","p73","Hombre","Educación Técnica",2010,485020.674709676,372806.874735073,"[363253, 637599]","[254288, 510198]"
"1296","provincia","Curicó","p73","Hombre","Educación Técnica",2011,739054.477395225,372369.680798483,"[375878, 1986662]","[255137, 660171]"
"1297","provincia","Curicó","p73","Hombre","Educación Técnica",2012,554960.550961517,506838.516744197,"[394706, 774702]","[275546, 562526]"
"1298","provincia","Curicó","p73","Hombre","Educación Técnica",2013,536846.65587877,319487.27404042,"[289311, 941774]","[265864, 456618]"
"1299","provincia","Curicó","p73","Hombre","Educación Técnica",2014,501700.837957629,422510.86307854,"[351088, 710922]","[275480, 502862]"
"1300","provincia","Curicó","p73","Hombre","Educación Técnica",2015,424424.707953582,354174.436598717,"[349901, 524182]","[307373, 477022]"
"1301","provincia","El Loa","p22","Hombre","Educación Técnica",2010,647019.990113745,500468.912973305,"[509828, 766249]","[360000, 658343]"
"1302","provincia","El Loa","p22","Hombre","Educación Técnica",2011,790392.559772404,687173.093627631,"[652589, 936274]","[494130, 858262]"
"1303","provincia","El Loa","p22","Hombre","Educación Técnica",2012,684809.053152254,650000,"[609745, 787884]","[602706, 771130]"
"1304","provincia","El Loa","p22","Hombre","Educación Técnica",2013,979883.530324632,726277.181894008,"[779455, 1184611]","[695682, 981311]"
"1305","provincia","El Loa","p22","Hombre","Educación Técnica",2014,820555.310459775,812705.241456882,"[655056, 1046868]","[504461, 980000]"
"1306","provincia","El Loa","p22","Hombre","Educación Técnica",2015,954531.67922474,750000,"[746582, 1113908]","[600000, 912254]"
"1307","provincia","Elqui","p41","Hombre","Educación Técnica",2010,475785.477259842,496035.247128578,"[397699, 582302]","[379683, 575173]"
"1308","provincia","Elqui","p41","Hombre","Educación Técnica",2011,443666.67841821,415028.169984144,"[389051, 503775]","[371059, 502417]"
"1309","provincia","Elqui","p41","Hombre","Educación Técnica",2012,546834.998408012,406527.685239613,"[457927, 664080]","[350393, 600000]"
"1310","provincia","Elqui","p41","Hombre","Educación Técnica",2013,647862.396263302,498521.933747453,"[532787, 810535]","[380000, 673880]"
"1311","provincia","Elqui","p41","Hombre","Educación Técnica",2014,550462.24707497,518859.295352573,"[468341, 640588]","[424955, 599887]"
"1312","provincia","Elqui","p41","Hombre","Educación Técnica",2015,588218.785914081,450057.337239301,"[443499, 831668]","[361713, 702852]"
"1313","provincia","General Carrera","p114","Hombre","Educación Técnica",2010,499658.036150464,499658.036150464,"[499658, 499658]","[499658, 499658]"
"1314","provincia","General Carrera","p114","Hombre","Educación Técnica",2012,1126295.61371176,1126295.61371176,"[1126296, 1126296]","[1126296, 1126296]"
"1315","provincia","General Carrera","p114","Hombre","Educación Técnica",2013,675064.03100204,675064.03100204,"[498112, 1201627]","[498112, 1201627]"
"1316","provincia","General Carrera","p114","Hombre","Educación Técnica",2014,252605.647148,252605.647148,"[252606, 252606]","[252606, 252606]"
"1317","provincia","General Carrera","p114","Hombre","Educación Técnica",2015,600162.366949308,600162.366949308,"[600162, 600162]","[600162, 600162]"
"1318","provincia","Huasco","p33","Hombre","Educación Técnica",2010,487745.806529434,355668.390623543,"[357195, 642820]","[263411, 546849]"
"1319","provincia","Huasco","p33","Hombre","Educación Técnica",2011,435750.276515779,478167.747223334,"[350402, 508684]","[271657, 545933]"
"1320","provincia","Huasco","p33","Hombre","Educación Técnica",2012,496973.204733593,502255.154639175,"[434580, 546243]","[401827, 575347]"
"1321","provincia","Huasco","p33","Hombre","Educación Técnica",2013,552668.025675237,506622.158806263,"[409514, 728481]","[277430, 841841]"
"1322","provincia","Huasco","p33","Hombre","Educación Técnica",2014,471752.462868634,441157.781578097,"[348047, 582864]","[300000, 562258]"
"1323","provincia","Huasco","p33","Hombre","Educación Técnica",2015,981669.086330007,715101.240077795,"[503968, 1633160]","[354516, 833310]"
"1324","provincia","Iquique","p11","Hombre","Educación Técnica",2010,602490.94260805,474020.944427718,"[480709, 844495]","[302437, 681332]"
"1325","provincia","Iquique","p11","Hombre","Educación Técnica",2011,566121.776261869,500214.042467945,"[447164, 849966]","[377806, 598787]"
"1326","provincia","Iquique","p11","Hombre","Educación Técnica",2012,692346.160209284,495274.407738195,"[528322, 1020226]","[396602, 658152]"
"1327","provincia","Iquique","p11","Hombre","Educación Técnica",2013,796870.557270476,672624.449156447,"[595053, 1099258]","[484203, 799856]"
"1328","provincia","Iquique","p11","Hombre","Educación Técnica",2014,767920.311984528,630152.938256188,"[654801, 909154]","[499932, 799964]"
"1329","provincia","Iquique","p11","Hombre","Educación Técnica",2015,682262.126269478,500143.121131215,"[535721, 858682]","[500000, 673844]"
"1330","provincia","Limarí","p43","Hombre","Educación Técnica",2010,377708.065723522,316663.860234717,"[259685, 484415]","[195419, 445436]"
"1331","provincia","Limarí","p43","Hombre","Educación Técnica",2011,440718.737367633,279168.373233422,"[276935, 636720]","[178743, 700000]"
"1332","provincia","Limarí","p43","Hombre","Educación Técnica",2012,385952.664059102,292259.531567603,"[185353, 551221]","[107899, 683067]"
"1333","provincia","Limarí","p43","Hombre","Educación Técnica",2013,412673.164727601,343519.781193842,"[316905, 540337]","[298867, 595738]"
"1334","provincia","Limarí","p43","Hombre","Educación Técnica",2014,513242.903107664,481633.217901564,"[370237, 643453]","[306158, 648459]"
"1335","provincia","Limarí","p43","Hombre","Educación Técnica",2015,409157.834119481,477878.557296664,"[308738, 515090]","[232020, 500135]"
"1336","provincia","Linares","p74","Hombre","Educación Técnica",2010,300302.25637824,209840.117736783,"[204261, 446563]","[128012, 555543]"
"1337","provincia","Linares","p74","Hombre","Educación Técnica",2011,293335.254515156,252775.088706252,"[227953, 368653]","[190000, 418658]"
"1338","provincia","Linares","p74","Hombre","Educación Técnica",2012,391263.757491472,314999.038095434,"[309372, 480588]","[280000, 448507]"
"1339","provincia","Linares","p74","Hombre","Educación Técnica",2013,565777.838098149,548813.724394777,"[422020, 702677]","[276470, 796979]"
"1340","provincia","Linares","p74","Hombre","Educación Técnica",2014,469082.28923888,464782.725828693,"[368329, 571269]","[301393, 550000]"
"1341","provincia","Linares","p74","Hombre","Educación Técnica",2015,542606.918574574,445856.260071665,"[363777, 826508]","[251019, 700189]"
"1342","provincia","Llanquihue","p101","Hombre","Educación Técnica",2010,631228.649325763,400514.58409248,"[435976, 956774]","[300000, 599611]"
"1343","provincia","Llanquihue","p101","Hombre","Educación Técnica",2011,667138.812186655,479350.46272105,"[552154, 826082]","[351443, 607349]"
"1344","provincia","Llanquihue","p101","Hombre","Educación Técnica",2012,710042.516322866,556666.936937709,"[542730, 1004165]","[307667, 725587]"
"1345","provincia","Llanquihue","p101","Hombre","Educación Técnica",2013,600936.644618375,538489.798147938,"[463409, 771312]","[400000, 627728]"
"1346","provincia","Llanquihue","p101","Hombre","Educación Técnica",2014,804295.770239989,594671.08812043,"[626030, 1049611]","[505000, 814376]"
"1347","provincia","Llanquihue","p101","Hombre","Educación Técnica",2015,744830.842273616,559849.115717168,"[572357, 1151980]","[483939, 845144]"
"1348","provincia","Los Andes","p53","Hombre","Educación Técnica",2010,569050.447193819,502394.4925557,"[468189, 698378]","[412972, 704752]"
"1349","provincia","Los Andes","p53","Hombre","Educación Técnica",2011,563878.65467154,479107.608562235,"[469706, 667075]","[393827, 601317]"
"1350","provincia","Los Andes","p53","Hombre","Educación Técnica",2012,654389.346377824,545935.573351218,"[545209, 768209]","[400668, 670392]"
"1351","provincia","Los Andes","p53","Hombre","Educación Técnica",2013,578692.079804445,547800.493527887,"[494611, 668222]","[431259, 672421]"
"1352","provincia","Los Andes","p53","Hombre","Educación Técnica",2014,645786.028428749,595710.843686614,"[520650, 814322]","[430858, 699991]"
"1353","provincia","Los Andes","p53","Hombre","Educación Técnica",2015,585970.900055252,501401.109153362,"[467452, 723569]","[426721, 605738]"
"1354","provincia","Magallanes","p121","Hombre","Educación Técnica",2010,853708.720395178,685943.429477964,"[611265, 1372469]","[407125, 1003160]"
"1355","provincia","Magallanes","p121","Hombre","Educación Técnica",2011,674144.979279714,550142.519886586,"[510621, 844504]","[469370, 810770]"
"1356","provincia","Magallanes","p121","Hombre","Educación Técnica",2012,673447.734708041,536532.103771158,"[518599, 893713]","[415316, 883710]"
"1357","provincia","Magallanes","p121","Hombre","Educación Técnica",2013,933859.181772293,609837.241134317,"[660316, 1274273]","[509717, 1182592]"
"1358","provincia","Magallanes","p121","Hombre","Educación Técnica",2014,999412.465956796,652859.775477452,"[591237, 1404478]","[350000, 1169781]"
"1359","provincia","Magallanes","p121","Hombre","Educación Técnica",2015,869276.640157957,703927.607526717,"[592977, 1132632]","[392875, 1001352]"
"1360","provincia","Maipo","p134","Hombre","Educación Técnica",2010,555831.64815136,285972.298173725,"[332740, 1139531]","[247310, 404552]"
"1361","provincia","Maipo","p134","Hombre","Educación Técnica",2011,561868.972504397,485876.411209636,"[450908, 696354]","[356059, 553913]"
"1362","provincia","Maipo","p134","Hombre","Educación Técnica",2012,731344.843435254,559670.899476028,"[515845, 1132655]","[400857, 679184]"
"1363","provincia","Maipo","p134","Hombre","Educación Técnica",2013,630724.339015279,350262.816189685,"[443736, 981119]","[300682, 485577]"
"1364","provincia","Maipo","p134","Hombre","Educación Técnica",2014,566482.278680181,482232.588061119,"[469782, 659409]","[366857, 600000]"
"1365","provincia","Maipo","p134","Hombre","Educación Técnica",2015,514984.414783062,502037.30532416,"[416781, 601170]","[301631, 603485]"
"1366","provincia","Malleco","p92","Hombre","Educación Técnica",2010,448288.64671631,316915.518382513,"[304861, 628022]","[228698, 531388]"
"1367","provincia","Malleco","p92","Hombre","Educación Técnica",2011,501965.685954754,395288.526944288,"[365738, 680206]","[195918, 796906]"
"1368","provincia","Malleco","p92","Hombre","Educación Técnica",2012,631140.180759515,345748.653846985,"[444902, 971218]","[199652, 735186]"
"1369","provincia","Malleco","p92","Hombre","Educación Técnica",2013,660874.47544705,462921.257392988,"[437729, 1100794]","[288008, 839476]"
"1370","provincia","Malleco","p92","Hombre","Educación Técnica",2014,568053.239084933,450000,"[435841, 726921]","[449916, 618218]"
"1371","provincia","Malleco","p92","Hombre","Educación Técnica",2015,653885.923277952,689904.503750329,"[525600, 777663]","[427615, 792123]"
"1372","provincia","Marga Marga","p58","Hombre","Educación Técnica",2010,465611.381151673,368940.540619305,"[381602, 573362]","[309189, 494313]"
"1373","provincia","Marga Marga","p58","Hombre","Educación Técnica",2011,400784.06125612,335429.36079006,"[337526, 472901]","[299041, 479662]"
"1374","provincia","Marga Marga","p58","Hombre","Educación Técnica",2012,464146.905679979,318655.229314957,"[379623, 598097]","[301353, 450143]"
"1375","provincia","Marga Marga","p58","Hombre","Educación Técnica",2013,490335.474689229,400465.213961418,"[419526, 584714]","[325223, 471147]"
"1376","provincia","Marga Marga","p58","Hombre","Educación Técnica",2014,486233.95067641,454690.1648664,"[427681, 564445]","[398961, 499995]"
"1377","provincia","Marga Marga","p58","Hombre","Educación Técnica",2015,585776.810778413,500129.150544985,"[504668, 682251]","[410488, 636951]"
"1378","provincia","Melipilla","p135","Hombre","Educación Técnica",2010,288793.671759666,205636.687357583,"[180427, 477199]","[98521, 303089]"
"1379","provincia","Melipilla","p135","Hombre","Educación Técnica",2011,316942.52193921,302979.782095659,"[259810, 401730]","[185894, 398721]"
"1380","provincia","Melipilla","p135","Hombre","Educación Técnica",2012,510375.142840845,401804.12371134,"[361539, 763625]","[300000, 690821]"
"1381","provincia","Melipilla","p135","Hombre","Educación Técnica",2013,481710.71656712,498111.850386621,"[351681, 638328]","[320000, 599815]"
"1382","provincia","Melipilla","p135","Hombre","Educación Técnica",2014,387375.972218954,252950.706667819,"[263564, 562986]","[199962, 541903]"
"1383","provincia","Melipilla","p135","Hombre","Educación Técnica",2015,451766.844930329,454078.528096589,"[367318, 579267]","[300081, 550149]"
"1384","provincia","Ñuble","p84","Hombre","Educación Técnica",2010,274421.599631911,219899.854596513,"[213667, 333919]","[180000, 341054]"
"1385","provincia","Ñuble","p84","Hombre","Educación Técnica",2011,408554.148427295,299889.580083407,"[301941, 579298]","[224562, 416992]"
"1386","provincia","Ñuble","p84","Hombre","Educación Técnica",2012,524534.106583475,367406.751596703,"[361839, 792880]","[249267, 616927]"
"1387","provincia","Ñuble","p84","Hombre","Educación Técnica",2013,461028.664340137,297640.094101993,"[291155, 619065]","[197159, 347661]"
"1388","provincia","Ñuble","p84","Hombre","Educación Técnica",2014,615463.387285809,373529.260683607,"[354698, 1017956]","[223037, 457213]"
"1389","provincia","Ñuble","p84","Hombre","Educación Técnica",2015,667915.681427428,428445.709358321,"[459728, 955871]","[316831, 600835]"
"1390","provincia","Osorno","p103","Hombre","Educación Técnica",2010,447492.210799021,419106.715365969,"[337904, 568306]","[350000, 490575]"
"1391","provincia","Osorno","p103","Hombre","Educación Técnica",2011,571042.439821481,499305.051437594,"[453056, 704748]","[355805, 680956]"
"1392","provincia","Osorno","p103","Hombre","Educación Técnica",2012,400888.11322141,295167.304251776,"[327963, 515845]","[260000, 402248]"
"1393","provincia","Osorno","p103","Hombre","Educación Técnica",2013,597386.953991736,411593.200912994,"[459886, 765663]","[350430, 553731]"
"1394","provincia","Osorno","p103","Hombre","Educación Técnica",2014,1348284.0425985,339814.476670236,"[663136, 2224642]","[269528, 500000]"
"1395","provincia","Osorno","p103","Hombre","Educación Técnica",2015,621154.132550582,401617.278728004,"[454672, 799238]","[350095, 601470]"
"1396","provincia","Petorca","p54","Hombre","Educación Técnica",2010,503148.846428408,416343.475154418,"[313067, 674946]","[191027, 810793]"
"1397","provincia","Petorca","p54","Hombre","Educación Técnica",2011,584663.372568243,511313.571825509,"[431106, 786220]","[359307, 775214]"
"1398","provincia","Petorca","p54","Hombre","Educación Técnica",2012,580343.139450888,562279.720707556,"[291140, 882378]","[150843, 885677]"
"1399","provincia","Petorca","p54","Hombre","Educación Técnica",2013,526005.836268397,295484.338150034,"[171928, 931780]","[103027, 890871]"
"1400","provincia","Petorca","p54","Hombre","Educación Técnica",2014,502950.744562547,452784.220923966,"[352286, 668128]","[300000, 654152]"
"1401","provincia","Petorca","p54","Hombre","Educación Técnica",2015,552727.111743343,473519.990335715,"[394180, 748076]","[303355, 647684]"
"1402","provincia","Quillota","p55","Hombre","Educación Técnica",2010,505115.377079957,510120.907035024,"[367069, 646579]","[218071, 700685]"
"1403","provincia","Quillota","p55","Hombre","Educación Técnica",2011,358308.320002728,299421.240876383,"[277760, 480550]","[182149, 440000]"
"1404","provincia","Quillota","p55","Hombre","Educación Técnica",2012,534718.752556805,376914.965885634,"[381786, 747460]","[249907, 679473]"
"1405","provincia","Quillota","p55","Hombre","Educación Técnica",2013,591723.37516292,366534.668455904,"[400838, 808793]","[291307, 641123]"
"1406","provincia","Quillota","p55","Hombre","Educación Técnica",2014,639247.398353347,463765.901241484,"[490078, 827859]","[373115, 909380]"
"1407","provincia","Quillota","p55","Hombre","Educación Técnica",2015,536196.864359456,392780.959136165,"[386717, 654146]","[250000, 582816]"
"1408","provincia","Ranco","p142","Hombre","Educación Técnica",2010,447888.463116105,436105.654140335,"[254905, 640099]","[199863, 697341]"
"1409","provincia","Ranco","p142","Hombre","Educación Técnica",2011,301695.011791165,212906.298800741,"[112683, 510252]","[50150, 686873]"
"1410","provincia","Ranco","p142","Hombre","Educación Técnica",2012,517612.206274876,413386.121089674,"[283838, 895874]","[201124, 1068435]"
"1411","provincia","Ranco","p142","Hombre","Educación Técnica",2013,434211.31904446,441286.423731326,"[324695, 546004]","[260352, 550746]"
"1412","provincia","Ranco","p142","Hombre","Educación Técnica",2014,482798.290579435,482798.290579435,"[239955, 606254]","[239955, 606254]"
"1413","provincia","Ranco","p142","Hombre","Educación Técnica",2015,641699.664180174,641699.664180174,"[416249, 702852]","[416249, 702852]"
"1414","provincia","San Antonio","p56","Hombre","Educación Técnica",2010,566261.103201537,382696.414556993,"[379050, 1007875]","[316775, 750734]"
"1415","provincia","San Antonio","p56","Hombre","Educación Técnica",2011,839836.826774773,323874.241977876,"[324435, 4458512]","[270538, 527584]"
"1416","provincia","San Antonio","p56","Hombre","Educación Técnica",2012,461056.436399924,351578.608247422,"[259529, 773298]","[193225, 441100]"
"1417","provincia","San Antonio","p56","Hombre","Educación Técnica",2013,411482.763960239,300000,"[274863, 648984]","[199245, 454920]"
"1418","provincia","San Antonio","p56","Hombre","Educación Técnica",2014,426109.665700463,403742.522118661,"[359063, 575592]","[295903, 505211]"
"1419","provincia","San Antonio","p56","Hombre","Educación Técnica",2015,485815.633836191,440250.458389835,"[399031, 626689]","[300000, 602445]"
"1420","provincia","San Felipe","p57","Hombre","Educación Técnica",2010,385742.653604262,399726.428920371,"[286859, 466822]","[243409, 498884]"
"1421","provincia","San Felipe","p57","Hombre","Educación Técnica",2011,369950.447789765,278855.646024522,"[263938, 481785]","[182060, 411608]"
"1422","provincia","San Felipe","p57","Hombre","Educación Técnica",2012,408750.365827467,375957.318835992,"[311992, 511078]","[271500, 502118]"
"1423","provincia","San Felipe","p57","Hombre","Educación Técnica",2013,480887.674443636,399667.033672948,"[393015, 582972]","[341213, 493384]"
"1424","provincia","San Felipe","p57","Hombre","Educación Técnica",2014,603992.693423825,500042.175297686,"[465725, 793003]","[366150, 720689]"
"1425","provincia","San Felipe","p57","Hombre","Educación Técnica",2015,458827.387245259,372993.847158304,"[356882, 607441]","[331486, 551222]"
"1426","provincia","Santiago","p131","Hombre","Educación Técnica",2010,484797.138910561,330201.610939481,"[438375, 559272]","[301294, 391383]"
"1427","provincia","Santiago","p131","Hombre","Educación Técnica",2011,545466.980807375,406996.521367811,"[484834, 605162]","[370513, 451644]"
"1428","provincia","Santiago","p131","Hombre","Educación Técnica",2012,551838.921355865,400000,"[488168, 626462]","[354816, 412305]"
"1429","provincia","Santiago","p131","Hombre","Educación Técnica",2013,758886.027035983,498111.850386621,"[614687, 1026891]","[452467, 548286]"
"1430","provincia","Santiago","p131","Hombre","Educación Técnica",2014,617404.737925321,455000,"[552139, 697126]","[404169, 508841]"
"1431","provincia","Santiago","p131","Hombre","Educación Técnica",2015,615795.222638198,500135.30579109,"[565200, 679984]","[432107, 573659]"
"1432","provincia","Talagante","p136","Hombre","Educación Técnica",2010,408078.583678069,357053.324829262,"[337334, 473872]","[299853, 434348]"
"1433","provincia","Talagante","p136","Hombre","Educación Técnica",2011,507504.002510803,379916.740797828,"[371237, 671039]","[250277, 495239]"
"1434","provincia","Talagante","p136","Hombre","Educación Técnica",2012,676047.304089511,448780.479503908,"[446671, 1066156]","[351967, 703157]"
"1435","provincia","Talagante","p136","Hombre","Educación Técnica",2013,455760.236099348,403887.536689849,"[388847, 537691]","[349846, 446343]"
"1436","provincia","Talagante","p136","Hombre","Educación Técnica",2014,508814.347355393,499906.244140259,"[442774, 591884]","[401503, 505812]"
"1437","provincia","Talagante","p136","Hombre","Educación Técnica",2015,503375.942532556,401629.844259328,"[413544, 674534]","[398576, 501932]"
"1438","provincia","Talca","p71","Hombre","Educación Técnica",2010,304334.620966504,283155.233175657,"[226399, 378762]","[175000, 360254]"
"1439","provincia","Talca","p71","Hombre","Educación Técnica",2011,379688.573787852,209622.855978559,"[197350, 612755]","[149930, 400000]"
"1440","provincia","Talca","p71","Hombre","Educación Técnica",2012,646481.219725942,665611.035023893,"[506162, 840412]","[367626, 838128]"
"1441","provincia","Talca","p71","Hombre","Educación Técnica",2013,581991.544576108,472027.070384971,"[425187, 841749]","[349712, 638396]"
"1442","provincia","Talca","p71","Hombre","Educación Técnica",2014,399899.944094517,391257.753463875,"[328114, 482790]","[360000, 454915]"
"1443","provincia","Talca","p71","Hombre","Educación Técnica",2015,574614.394200384,502048.044223043,"[466009, 713524]","[387948, 763097]"
"1444","provincia","Tamarugal","p12","Hombre","Educación Técnica",2010,276084.447003546,93535.6595242137,"[60059, 651558]","[60059, 899384]"
"1445","provincia","Tamarugal","p12","Hombre","Educación Técnica",2011,788124.174058894,788124.174058895,"[433993, 904350]","[433993, 904350]"
"1446","provincia","Tamarugal","p12","Hombre","Educación Técnica",2012,428080.652058204,394527.376779306,"[294767, 754263]","[326251, 844349]"
"1447","provincia","Tamarugal","p12","Hombre","Educación Técnica",2013,433211.369031622,342418.3333778,"[234851, 792555]","[235094, 841139]"
"1448","provincia","Tamarugal","p12","Hombre","Educación Técnica",2014,535099.764472455,558102.574685023,"[378048, 682306]","[429430, 738587]"
"1449","provincia","Tamarugal","p12","Hombre","Educación Técnica",2015,565730.883562252,538585.757526001,"[392234, 820930]","[280000, 826865]"
"1450","provincia","Tierra del Fuego","p123","Hombre","Educación Técnica",2010,514669.862715189,514669.862715188,"[500000, 530000]","[500000, 530000]"
"1451","provincia","Tierra del Fuego","p123","Hombre","Educación Técnica",2011,800000,800000,"[800000, 800000]","[800000, 800000]"
"1452","provincia","Tierra del Fuego","p123","Hombre","Educación Técnica",2012,640000,640000,"[640000, 640000]","[640000, 640000]"
"1453","provincia","Tierra del Fuego","p123","Hombre","Educación Técnica",2013,850000,850000,"[500000, 1200000]","[500000, 1200000]"
"1454","provincia","Tierra del Fuego","p123","Hombre","Educación Técnica",2014,1236000,1236000,"[1236000, 1236000]","[1236000, 1236000]"
"1455","provincia","Tierra del Fuego","p123","Hombre","Educación Técnica",2015,1000000,1000000,"[1000000, 1000000]","[1000000, 1000000]"
"1456","provincia","Tocopilla","p23","Hombre","Educación Técnica",2010,689887.138243695,694970.65576584,"[575146, 749487]","[584487, 749487]"
"1457","provincia","Tocopilla","p23","Hombre","Educación Técnica",2011,777506.815831531,777506.815831531,"[777507, 777507]","[777507, 777507]"
"1458","provincia","Tocopilla","p23","Hombre","Educación Técnica",2012,551261.299666077,550000,"[439479, 664221]","[401804, 703157]"
"1459","provincia","Tocopilla","p23","Hombre","Educación Técnica",2013,727411.116083377,697710.283217523,"[398489, 1005361]","[398489, 1005361]"
"1460","provincia","Tocopilla","p23","Hombre","Educación Técnica",2014,691293.736907353,691293.736907353,"[374930, 919485]","[374930, 919485]"
"1461","provincia","Tocopilla","p23","Hombre","Educación Técnica",2015,840084.124864183,840084.124864183,"[840084, 840084]","[840084, 840084]"
"1462","provincia","Última Esperanza","p124","Hombre","Educación Técnica",2011,348881.263514149,348881.263514149,"[348881, 348881]","[348881, 348881]"
"1463","provincia","Última Esperanza","p124","Hombre","Educación Técnica",2012,541438.169085368,457363.775155189,"[370115, 788106]","[331624, 1004510]"
"1464","provincia","Última Esperanza","p124","Hombre","Educación Técnica",2013,990141.485456345,1017871.13373905,"[587882, 1466751]","[373005, 1764127]"
"1465","provincia","Última Esperanza","p124","Hombre","Educación Técnica",2014,670576.885634998,513281.409280192,"[364710, 978199]","[300833, 1201779]"
"1466","provincia","Última Esperanza","p124","Hombre","Educación Técnica",2015,437618.392567204,437618.392567204,"[437618, 437618]","[437618, 437618]"
"1467","provincia","Valdivia","p141","Hombre","Educación Técnica",2010,666149.980640287,559805.985616076,"[465987, 893826]","[300294, 844284]"
"1468","provincia","Valdivia","p141","Hombre","Educación Técnica",2011,498293.458969161,373537.741134562,"[353866, 686526]","[276814, 467247]"
"1469","provincia","Valdivia","p141","Hombre","Educación Técnica",2012,693322.397559994,454711.43505648,"[423975, 1019485]","[322262, 600281]"
"1470","provincia","Valdivia","p141","Hombre","Educación Técnica",2013,529315.168218326,435868.530844322,"[351621, 796138]","[305749, 539031]"
"1471","provincia","Valdivia","p141","Hombre","Educación Técnica",2014,610204.859819598,535795.348070299,"[499163, 720081]","[477127, 647992]"
"1472","provincia","Valdivia","p141","Hombre","Educación Técnica",2015,640531.736117077,480129.893559446,"[406408, 908765]","[301222, 634611]"
"1473","provincia","Valparaíso","p51","Hombre","Educación Técnica",2010,334413.766867592,252944.093218134,"[254555, 427660]","[215729, 307323]"
"1474","provincia","Valparaíso","p51","Hombre","Educación Técnica",2011,492494.16004722,350000,"[420398, 593216]","[300000, 469334]"
"1475","provincia","Valparaíso","p51","Hombre","Educación Técnica",2012,617545.385624243,469586.763842189,"[498038, 772666]","[324460, 548346]"
