"","sex","work_day","geography_name","geography_id","year","weighted_median"
"240","Mujer","Completa","Los Ríos","14",2015,323126.173583143
"241","Mujer","Completa","Magallanes","12",2010,253583.827658461
"242","Mujer","Completa","Magallanes","12",2011,299900.194220519
"243","Mujer","Completa","Magallanes","12",2012,400668.720375125
"244","Mujer","Completa","Magallanes","12",2013,428728.103609011
"245","Mujer","Completa","Magallanes","12",2014,400000
"246","Mujer","Completa","Magallanes","12",2015,450676.159715359
"247","Mujer","Completa","Maule","7",2010,175000
"248","Mujer","Completa","Maule","7",2011,189275.534961457
"249","Mujer","Completa","Maule","7",2012,201124.216734242
"250","Mujer","Completa","Maule","7",2013,224150.332673979
"251","Mujer","Completa","Maule","7",2014,242501.42126208
"252","Mujer","Completa","Maule","7",2015,275033.467854573
"253","Mujer","Completa","Metropolitana","13",2010,240234.879624192
"254","Mujer","Completa","Metropolitana","13",2011,269136.974710915
"255","Mujer","Completa","Metropolitana","13",2012,301353.092783505
"256","Mujer","Completa","Metropolitana","13",2013,320000
"257","Mujer","Completa","Metropolitana","13",2014,345243.027132103
"258","Mujer","Completa","Metropolitana","13",2015,354826.446506908
"259","Mujer","Completa","O'Higgins","6",2010,200000
"260","Mujer","Completa","O'Higgins","6",2011,230000
"261","Mujer","Completa","O'Higgins","6",2012,240570.564843576
"262","Mujer","Completa","O'Higgins","6",2013,250338.906461818
"263","Mujer","Completa","O'Higgins","6",2014,280000
"264","Mujer","Completa","O'Higgins","6",2015,281515.322975612
"265","Mujer","Completa","Tarapacá","1",2010,240234.879624192
"266","Mujer","Completa","Tarapacá","1",2011,279105.010811319
"267","Mujer","Completa","Tarapacá","1",2012,291630.114264651
"268","Mujer","Completa","Tarapacá","1",2013,330447.356529599
"269","Mujer","Completa","Tarapacá","1",2014,350000
"270","Mujer","Completa","Tarapacá","1",2015,350000
"271","Mujer","Completa","Valparaíso","5",2010,200000
"272","Mujer","Completa","Valparaíso","5",2011,212018.40793275
"273","Mujer","Completa","Valparaíso","5",2012,250000
"274","Mujer","Completa","Valparaíso","5",2013,273961.517712642
"275","Mujer","Completa","Valparaíso","5",2014,303126.7765776
"276","Mujer","Completa","Valparaíso","5",2015,321303.875407462
"277","Mujer","Completa",NA,NA,2010,145761.263818276
"278","Mujer","Completa",NA,NA,2011,65009.3446701351
"279","Mujer","Completa",NA,NA,2012,235879.890359421
"280","Mujer","Parcial","Antofagasta","2",2010,79986.0410567562
"281","Mujer","Parcial","Antofagasta","2",2011,120000
"282","Mujer","Parcial","Antofagasta","2",2012,130589.630357793
"283","Mujer","Parcial","Antofagasta","2",2013,136405.345334292
"284","Mujer","Parcial","Antofagasta","2",2014,140438.200488157
"285","Mujer","Parcial","Antofagasta","2",2015,180048.710084792
"286","Mujer","Parcial","Araucanía","9",2010,50020.6239206534
"287","Mujer","Parcial","Araucanía","9",2011,40000
"288","Mujer","Parcial","Araucanía","9",2012,40180.412371134
"289","Mujer","Parcial","Araucanía","9",2013,75533.6928304016
"290","Mujer","Parcial","Araucanía","9",2014,90111.1493493719
"291","Mujer","Parcial","Araucanía","9",2015,80303.6372428024
"292","Mujer","Parcial","Arica y Parinacota","15",2010,75223.4425116479
"293","Mujer","Parcial","Arica y Parinacota","15",2011,64658.114588474
"294","Mujer","Parcial","Arica y Parinacota","15",2012,80000
"295","Mujer","Parcial","Arica y Parinacota","15",2013,84679.0145657256
"296","Mujer","Parcial","Arica y Parinacota","15",2014,100000
"297","Mujer","Parcial","Arica y Parinacota","15",2015,120000
"298","Mujer","Parcial","Atacama","3",2010,74980.8945807733
"299","Mujer","Parcial","Atacama","3",2011,99680.3610040425
"300","Mujer","Parcial","Atacama","3",2012,100000
"301","Mujer","Parcial","Atacama","3",2013,80000
"302","Mujer","Parcial","Atacama","3",2014,117292.592466114
"303","Mujer","Parcial","Atacama","3",2015,108789.245610692
"304","Mujer","Parcial","Aysén","11",2010,90048.458406754
"305","Mujer","Parcial","Aysén","11",2011,113376.08589383
"306","Mujer","Parcial","Aysén","11",2012,100016.994582517
"307","Mujer","Parcial","Aysén","11",2013,110002.218747318
"308","Mujer","Parcial","Aysén","11",2014,101042.2588592
"309","Mujer","Parcial","Aysén","11",2015,115533.033421105
"310","Mujer","Parcial","Bíobío","8",2010,60326.3970507661
"311","Mujer","Parcial","Bíobío","8",2011,53999.0605688446
"312","Mujer","Parcial","Bíobío","8",2012,60337.2650202726
"313","Mujer","Parcial","Bíobío","8",2013,70094.8938093089
"314","Mujer","Parcial","Bíobío","8",2014,91513.6191346887
"315","Mujer","Parcial","Bíobío","8",2015,97930.5523757806
"316","Mujer","Parcial","Coquimbo","4",2010,70068.506557056
"317","Mujer","Parcial","Coquimbo","4",2011,78691.0468568527
"318","Mujer","Parcial","Coquimbo","4",2012,77075.3855371558
"319","Mujer","Parcial","Coquimbo","4",2013,88976.6595127039
"320","Mujer","Parcial","Coquimbo","4",2014,120562.959294097
"321","Mujer","Parcial","Coquimbo","4",2015,100000
"322","Mujer","Parcial","Los Lagos","10",2010,60000
"323","Mujer","Parcial","Los Lagos","10",2011,79744.288803234
"324","Mujer","Parcial","Los Lagos","10",2012,60337.2650202726
"325","Mujer","Parcial","Los Lagos","10",2013,80063.8440670921
"326","Mujer","Parcial","Los Lagos","10",2014,100196.490059614
"327","Mujer","Parcial","Los Lagos","10",2015,90366.7149583488
"328","Mujer","Parcial","Los Ríos","14",2010,54973.5010620602
"329","Mujer","Parcial","Los Ríos","14",2011,50114.7901503958
"330","Mujer","Parcial","Los Ríos","14",2012,80000
"331","Mujer","Parcial","Los Ríos","14",2013,80123.5108253798
"332","Mujer","Parcial","Los Ríos","14",2014,61907.6434241265
"333","Mujer","Parcial","Los Ríos","14",2015,80243.359624644
"334","Mujer","Parcial","Magallanes","12",2010,111841.575521528
"335","Mujer","Parcial","Magallanes","12",2011,123222.097230227
"336","Mujer","Parcial","Magallanes","12",2012,120000
"337","Mujer","Parcial","Magallanes","12",2013,173532.975477432
"338","Mujer","Parcial","Magallanes","12",2014,147952.088149389
"339","Mujer","Parcial","Magallanes","12",2015,174802.546219429
"340","Mujer","Parcial","Maule","7",2010,66352.2711734042
"341","Mujer","Parcial","Maule","7",2011,60181.1569612867
"342","Mujer","Parcial","Maule","7",2012,48269.8120162181
"343","Mujer","Parcial","Maule","7",2013,99622.3700773242
"344","Mujer","Parcial","Maule","7",2014,62659.4784108772
"345","Mujer","Parcial","Maule","7",2015,94399.4190065308
"346","Mujer","Parcial","Metropolitana","13",2010,90000
"347","Mujer","Parcial","Metropolitana","13",2011,105661.182664285
"348","Mujer","Parcial","Metropolitana","13",2012,100562.108367121
"349","Mujer","Parcial","Metropolitana","13",2013,108062.42753271
"350","Mujer","Parcial","Metropolitana","13",2014,130000
"351","Mujer","Parcial","Metropolitana","13",2015,120273.243770896
"352","Mujer","Parcial","O'Higgins","6",2010,80078.293208064
"353","Mujer","Parcial","O'Higgins","6",2011,79744.288803234
"354","Mujer","Parcial","O'Higgins","6",2012,100144.377356954
"355","Mujer","Parcial","O'Higgins","6",2013,100000
"356","Mujer","Parcial","O'Higgins","6",2014,121250.71063104
"357","Mujer","Parcial","O'Higgins","6",2015,105427.834118074
"358","Mujer","Parcial","Tarapacá","1",2010,99982.2892225192
"359","Mujer","Parcial","Tarapacá","1",2011,99942.8018741599
"360","Mujer","Parcial","Tarapacá","1",2012,100451.030927835
"361","Mujer","Parcial","Tarapacá","1",2013,120000
"362","Mujer","Parcial","Tarapacá","1",2014,119977.498593662
"363","Mujer","Parcial","Tarapacá","1",2015,130035.179505683
"364","Mujer","Parcial","Valparaíso","5",2010,69952.125061065
"365","Mujer","Parcial","Valparaíso","5",2011,75078.8887287973
"366","Mujer","Parcial","Valparaíso","5",2012,85477.7921120528
"367","Mujer","Parcial","Valparaíso","5",2013,99622.3700773242
"368","Mujer","Parcial","Valparaíso","5",2014,100464.207647846
"369","Mujer","Parcial","Valparaíso","5",2015,120032.473389862
"370","Mujer","Parcial",NA,NA,2010,40245.8619976484
"371","Mujer","Parcial",NA,NA,2011,44547.5001193602
"372","Mujer","Parcial",NA,NA,2012,50534.4993170804
