"","sex","work_day","geography_name","geography_id","year","weighted_median"
"452","Hombre","Parcial","Iquique","p11",2013,199244.740154648
"453","Hombre","Parcial","Iquique","p11",2014,150183.764773158
"454","Hombre","Parcial","Iquique","p11",2015,215045.308042896
"455","Hombre","Parcial","Limarí","p43",2010,188113.409007114
"456","Hombre","Parcial","Limarí","p43",2011,150000
"457","Hombre","Parcial","Limarí","p43",2012,120541.237113402
"458","Hombre","Parcial","Limarí","p43",2013,160275.752509896
"459","Hombre","Parcial","Limarí","p43",2014,147925.231278977
"460","Hombre","Parcial","Limarí","p43",2015,99590.7540973976
"461","Hombre","Parcial","Linares","p74",2010,51072.9237584015
"462","Hombre","Parcial","Linares","p74",2011,80000
"463","Hombre","Parcial","Linares","p74",2012,60283.2314247008
"464","Hombre","Parcial","Linares","p74",2013,79990.1120619122
"465","Hombre","Parcial","Linares","p74",2014,151170.920629101
"466","Hombre","Parcial","Linares","p74",2015,67046.0261948931
"467","Hombre","Parcial","Llanquihue","p101",2010,139899.485832852
"468","Hombre","Parcial","Llanquihue","p101",2011,99680.3610040425
"469","Hombre","Parcial","Llanquihue","p101",2012,120953.914558128
"470","Hombre","Parcial","Llanquihue","p101",2013,126841.41399378
"471","Hombre","Parcial","Llanquihue","p101",2014,102018.164830604
"472","Hombre","Parcial","Llanquihue","p101",2015,111359.807145168
"473","Hombre","Parcial","Los Andes","p53",2010,111141.283666458
"474","Hombre","Parcial","Los Andes","p53",2011,90795.1768620825
"475","Hombre","Parcial","Los Andes","p53",2012,120000
"476","Hombre","Parcial","Los Andes","p53",2013,207642.71784231
"477","Hombre","Parcial","Los Andes","p53",2014,134506.136033425
"478","Hombre","Parcial","Los Andes","p53",2015,200000
"479","Hombre","Parcial","Magallanes","p121",2010,218937.042337773
"480","Hombre","Parcial","Magallanes","p121",2011,198222.119043519
"481","Hombre","Parcial","Magallanes","p121",2012,51714.8390665639
"482","Hombre","Parcial","Magallanes","p121",2013,286501.548470587
"483","Hombre","Parcial","Magallanes","p121",2014,197892.860496821
"484","Hombre","Parcial","Magallanes","p121",2015,136956.375761582
"485","Hombre","Parcial","Maipo","p134",2010,148937.878776538
"486","Hombre","Parcial","Maipo","p134",2011,60264.7933546591
"487","Hombre","Parcial","Maipo","p134",2012,80340.7926153022
"488","Hombre","Parcial","Maipo","p134",2013,199361.82029166
"489","Hombre","Parcial","Maipo","p134",2014,160921.96298913
"490","Hombre","Parcial","Maipo","p134",2015,130308.989171912
"491","Hombre","Parcial","Malleco","p92",2010,66324.588270372
"492","Hombre","Parcial","Malleco","p92",2011,59587.5455011807
"493","Hombre","Parcial","Malleco","p92",2012,76967.2206858219
"494","Hombre","Parcial","Malleco","p92",2013,95837.8768860342
"495","Hombre","Parcial","Malleco","p92",2014,95181.1940051296
"496","Hombre","Parcial","Malleco","p92",2015,90344.5046259409
"497","Hombre","Parcial","Marga Marga","p58",2010,119917.928676111
"498","Hombre","Parcial","Marga Marga","p58",2011,104289.06150071
"499","Hombre","Parcial","Marga Marga","p58",2012,70393.4758569847
"500","Hombre","Parcial","Marga Marga","p58",2013,120211.651215373
"501","Hombre","Parcial","Marga Marga","p58",2014,136522.19215374
"502","Hombre","Parcial","Marga Marga","p58",2015,148598.205343495
"503","Hombre","Parcial","Melipilla","p135",2010,99452.7324150658
"504","Hombre","Parcial","Melipilla","p135",2011,150000
"505","Hombre","Parcial","Melipilla","p135",2012,142099.069599602
"506","Hombre","Parcial","Melipilla","p135",2013,205349.214568082
"507","Hombre","Parcial","Melipilla","p135",2014,200954.273222319
"508","Hombre","Parcial","Melipilla","p135",2015,195637.202191107
"509","Hombre","Parcial","Ñuble","p84",2010,89774.0954814311
"510","Hombre","Parcial","Ñuble","p84",2011,136843.945590492
"511","Hombre","Parcial","Ñuble","p84",2012,144464.918751685
"512","Hombre","Parcial","Ñuble","p84",2013,133386.64579438
"513","Hombre","Parcial","Ñuble","p84",2014,148903.433566477
"514","Hombre","Parcial","Ñuble","p84",2015,110000
"515","Hombre","Parcial","Osorno","p103",2010,80078.293208064
"516","Hombre","Parcial","Osorno","p103",2011,84678.7243605187
"517","Hombre","Parcial","Osorno","p103",2012,100562.108367121
"518","Hombre","Parcial","Osorno","p103",2013,108516.286343786
"519","Hombre","Parcial","Osorno","p103",2014,109299.799352997
"520","Hombre","Parcial","Osorno","p103",2015,136293.976974908
"521","Hombre","Parcial","Parinacota","p152",2010,83088.2341568471
"522","Hombre","Parcial","Parinacota","p152",2011,40808
"523","Hombre","Parcial","Parinacota","p152",2012,66903.7698653079
"524","Hombre","Parcial","Parinacota","p152",2013,172416.19342077
"525","Hombre","Parcial","Parinacota","p152",2014,109979.373710857
"526","Hombre","Parcial","Parinacota","p152",2015,20000
"527","Hombre","Parcial","Petorca","p54",2010,81117.7938280728
"528","Hombre","Parcial","Petorca","p54",2011,79980.8157217403
"529","Hombre","Parcial","Petorca","p54",2012,150000
"530","Hombre","Parcial","Petorca","p54",2013,99785.0822817712
"531","Hombre","Parcial","Petorca","p54",2014,149994.933647693
"532","Hombre","Parcial","Petorca","p54",2015,246690.949551123
"533","Hombre","Parcial","Quillota","p55",2010,79945.2857840742
"534","Hombre","Parcial","Quillota","p55",2011,100321
"535","Hombre","Parcial","Quillota","p55",2012,100451.030927835
"536","Hombre","Parcial","Quillota","p55",2013,119847.262876042
"537","Hombre","Parcial","Quillota","p55",2014,147655.358849162
"538","Hombre","Parcial","Quillota","p55",2015,100369.329368344
"539","Hombre","Parcial","Ranco","p142",2010,79959.0112404313
"540","Hombre","Parcial","Ranco","p142",2011,51833.8385305671
"541","Hombre","Parcial","Ranco","p142",2012,98000.2725812986
"542","Hombre","Parcial","Ranco","p142",2013,94300.6286593169
"543","Hombre","Parcial","Ranco","p142",2014,149971.873242078
"544","Hombre","Parcial","Ranco","p142",2015,145165.012199785
"545","Hombre","Parcial","San Antonio","p56",2010,139195.6699464
"546","Hombre","Parcial","San Antonio","p56",2011,142416.317999136
"547","Hombre","Parcial","San Antonio","p56",2012,247414.695733795
"548","Hombre","Parcial","San Antonio","p56",2013,199121.819195059
"549","Hombre","Parcial","San Antonio","p56",2014,152691.141760806
"550","Hombre","Parcial","San Antonio","p56",2015,219583.15199315
"551","Hombre","Parcial","San Felipe","p57",2010,158717.57018949
"552","Hombre","Parcial","San Felipe","p57",2011,120210.33049555
"553","Hombre","Parcial","San Felipe","p57",2012,139180.07831216
"554","Hombre","Parcial","San Felipe","p57",2013,196921.752258131
"555","Hombre","Parcial","San Felipe","p57",2014,300630.716837269
"556","Hombre","Parcial","San Felipe","p57",2015,200517.924287196
"557","Hombre","Parcial","Santiago","p131",2010,150000
"558","Hombre","Parcial","Santiago","p131",2011,149520.541506064
"559","Hombre","Parcial","Santiago","p131",2012,193706.250166262
"560","Hombre","Parcial","Santiago","p131",2013,180000
"561","Hombre","Parcial","Santiago","p131",2014,194961.855466919
"562","Hombre","Parcial","Santiago","p131",2015,200054.122316436
"563","Hombre","Parcial","Talagante","p136",2010,106762.821525586
"564","Hombre","Parcial","Talagante","p136",2011,99683.535839126
"565","Hombre","Parcial","Talagante","p136",2012,121663.340722564
"566","Hombre","Parcial","Talagante","p136",2013,99325.958885694
"567","Hombre","Parcial","Talagante","p136",2014,161362.766996422
"568","Hombre","Parcial","Talagante","p136",2015,200407.353657264
"569","Hombre","Parcial","Talca","p71",2010,150074.185746624
"570","Hombre","Parcial","Talca","p71",2011,101110.584945002
"571","Hombre","Parcial","Talca","p71",2012,75355.5421351978
"572","Hombre","Parcial","Talca","p71",2013,150311.884957432
"573","Hombre","Parcial","Talca","p71",2014,100000
"574","Hombre","Parcial","Talca","p71",2015,112549.139004563
"575","Hombre","Parcial","Tamarugal","p12",2010,119917.928676111
"576","Hombre","Parcial","Tamarugal","p12",2011,120579.984836998
"577","Hombre","Parcial","Tamarugal","p12",2012,65030.4203253014
"578","Hombre","Parcial","Tamarugal","p12",2013,150203.34387709
"579","Hombre","Parcial","Tamarugal","p12",2014,201965.965809762
"580","Hombre","Parcial","Tamarugal","p12",2015,123391.395440074
"581","Hombre","Parcial","Tierra del Fuego","p123",2013,250000
"582","Hombre","Parcial","Tierra del Fuego","p123",2014,395268.96540315
"583","Hombre","Parcial","Tocopilla","p23",2010,105117.193071886
"584","Hombre","Parcial","Tocopilla","p23",2011,50241.660348749
"585","Hombre","Parcial","Tocopilla","p23",2012,703157.216494845
"586","Hombre","Parcial","Tocopilla","p23",2015,86390.7696363591
"587","Hombre","Parcial","Última Esperanza","p124",2010,210205.519671168
"588","Hombre","Parcial","Última Esperanza","p124",2011,174440.631757075
"589","Hombre","Parcial","Última Esperanza","p124",2012,120623.720848527
"590","Hombre","Parcial","Última Esperanza","p124",2013,199244.740154648
"591","Hombre","Parcial","Última Esperanza","p124",2014,354281.381716792
"592","Hombre","Parcial","Última Esperanza","p124",2015,325000
"593","Hombre","Parcial","Valdivia","p141",2010,80246.8898564459
"594","Hombre","Parcial","Valdivia","p141",2011,99720.8993635862
"595","Hombre","Parcial","Valdivia","p141",2012,120671.252811127
"596","Hombre","Parcial","Valdivia","p141",2013,100006.969594157
"597","Hombre","Parcial","Valdivia","p141",2014,100311.545504809
"598","Hombre","Parcial","Valdivia","p141",2015,139043.76050549
"599","Hombre","Parcial","Valparaíso","p51",2010,100085.083908782
"600","Hombre","Parcial","Valparaíso","p51",2011,139566.026704006
"601","Hombre","Parcial","Valparaíso","p51",2012,120541.237113402
"602","Hombre","Parcial","Valparaíso","p51",2013,132336.374099694
"603","Hombre","Parcial","Valparaíso","p51",2014,154609.427491591
"604","Hombre","Parcial","Valparaíso","p51",2015,236772.6459134
"605","Hombre","Parcial",NA,NA,2010,66180.8941662198
"606","Hombre","Parcial",NA,NA,2011,179490.536593116
"607","Hombre","Parcial",NA,NA,2012,44240.3265736623
"608","Mujer","Completa","Antofagasta","p21",2010,280000
"609","Mujer","Completa","Antofagasta","p21",2011,296691.634790588
"610","Mujer","Completa","Antofagasta","p21",2012,301353.092783505
"611","Mujer","Completa","Antofagasta","p21",2013,354706.474181127
"612","Mujer","Completa","Antofagasta","p21",2014,373856.35777904
"613","Mujer","Completa","Antofagasta","p21",2015,408765.64524512
"614","Mujer","Completa","Arauco","p82",2010,169258.758185886
"615","Mujer","Completa","Arauco","p82",2011,164163.840079796
"616","Mujer","Completa","Arauco","p82",2012,176131.075830426
"617","Mujer","Completa","Arauco","p82",2013,202052.688627516
"618","Mujer","Completa","Arauco","p82",2014,237259.487540356
"619","Mujer","Completa","Arauco","p82",2015,226834.805857383
"620","Mujer","Completa","Arica","p151",2010,200195.73302016
"621","Mujer","Completa","Arica","p151",2011,200000
"622","Mujer","Completa","Arica","p151",2012,219292.757630261
"623","Mujer","Completa","Arica","p151",2013,253000
"624","Mujer","Completa","Arica","p151",2014,300000
"625","Mujer","Completa","Arica","p151",2015,300000
"626","Mujer","Completa","Aysén","p112",2010,249923.303344922
"627","Mujer","Completa","Aysén","p112",2011,279105.010811319
"628","Mujer","Completa","Aysén","p112",2012,280391.204274242
"629","Mujer","Completa","Aysén","p112",2013,318965.286614458
"630","Mujer","Completa","Aysén","p112",2014,350749.263243526
"631","Mujer","Completa","Aysén","p112",2015,400037.530850883
"632","Mujer","Completa","Bíobío","p83",2010,210036.380472276
"633","Mujer","Completa","Bíobío","p83",2011,199360.722008085
"634","Mujer","Completa","Bíobío","p83",2012,239976.611347028
"635","Mujer","Completa","Bíobío","p83",2013,248920.63046304
"636","Mujer","Completa","Bíobío","p83",2014,269698.679459334
"637","Mujer","Completa","Bíobío","p83",2015,288931.554336342
"638","Mujer","Completa","Cachapoal","p61",2010,212631.284552865
"639","Mujer","Completa","Cachapoal","p61",2011,242220.615931323
"640","Mujer","Completa","Cachapoal","p61",2012,250000
"641","Mujer","Completa","Cachapoal","p61",2013,250163.685822498
"642","Mujer","Completa","Cachapoal","p61",2014,296275.627004505
"643","Mujer","Completa","Cachapoal","p61",2015,300000
"644","Mujer","Completa","Capitán Prat","p113",2010,468175.648721523
"645","Mujer","Completa","Capitán Prat","p113",2011,261784.512551864
"646","Mujer","Completa","Capitán Prat","p113",2012,320266.587746268
"647","Mujer","Completa","Capitán Prat","p113",2013,300000
"648","Mujer","Completa","Capitán Prat","p113",2014,345000
"649","Mujer","Completa","Cardenal Caro","p62",2010,176537.715409618
"650","Mujer","Completa","Cardenal Caro","p62",2011,187000
"651","Mujer","Completa","Cardenal Caro","p62",2012,201124.216734242
"652","Mujer","Completa","Cardenal Caro","p62",2013,252091.293471542
"653","Mujer","Completa","Cardenal Caro","p62",2014,253423.003921663
"654","Mujer","Completa","Cardenal Caro","p62",2015,260070.359011367
"655","Mujer","Completa","Cauquenes","p72",2010,138624.122580035
"656","Mujer","Completa","Cauquenes","p72",2011,181188.472311518
"657","Mujer","Completa","Cauquenes","p72",2012,179261.443368825
"658","Mujer","Completa","Cauquenes","p72",2013,200404.293071618
"659","Mujer","Completa","Cauquenes","p72",2014,195745.146014428
"660","Mujer","Completa","Cauquenes","p72",2015,244520.486046938
"661","Mujer","Completa","Cautín","p91",2010,202589.015995319
"662","Mujer","Completa","Cautín","p91",2011,207190.133598045
"663","Mujer","Completa","Cautín","p91",2012,251405.270917803
"664","Mujer","Completa","Cautín","p91",2013,272968.215364909
"665","Mujer","Completa","Cautín","p91",2014,292963.319180141
"666","Mujer","Completa","Cautín","p91",2015,302600.42332191
"667","Mujer","Completa","Chacabuco","p133",2010,200195.73302016
"668","Mujer","Completa","Chacabuco","p133",2011,221063.305534496
"669","Mujer","Completa","Chacabuco","p133",2012,271429.19151903
"670","Mujer","Completa","Chacabuco","p133",2013,279282.744866069
"671","Mujer","Completa","Chacabuco","p133",2014,291041.603376955
"672","Mujer","Completa","Chacabuco","p133",2015,301222.383194496
"673","Mujer","Completa","Chañaral","p32",2010,180156.979875945
"674","Mujer","Completa","Chañaral","p32",2011,234835.63168363
"675","Mujer","Completa","Chañaral","p32",2012,289212.795558669
"676","Mujer","Completa","Chañaral","p32",2013,277708.347148667
"677","Mujer","Completa","Chañaral","p32",2014,290859.369927478
"678","Mujer","Completa","Chañaral","p32",2015,400313.205560018
"679","Mujer","Completa","Chiloé","p102",2010,185095.078913772
"680","Mujer","Completa","Chiloé","p102",2011,208000.473843821
"681","Mujer","Completa","Chiloé","p102",2012,281410.600627374
"682","Mujer","Completa","Chiloé","p102",2013,293180.21445761
"683","Mujer","Completa","Chiloé","p102",2014,307744.481398105
"684","Mujer","Completa","Chiloé","p102",2015,271100.144875046
"685","Mujer","Completa","Choapa","p42",2010,209593.380503947
"686","Mujer","Completa","Choapa","p42",2011,249200.902510106
"687","Mujer","Completa","Choapa","p42",2012,281573.903427939
"688","Mujer","Completa","Choapa","p42",2013,256462.840666685
"689","Mujer","Completa","Choapa","p42",2014,280362.081638276
"690","Mujer","Completa","Choapa","p42",2015,300046.826372739
"691","Mujer","Completa","Colchagua","p63",2010,180000
"692","Mujer","Completa","Colchagua","p63",2011,210449.127664417
"693","Mujer","Completa","Colchagua","p63",2012,211180.427570954
"694","Mujer","Completa","Colchagua","p63",2013,256400.622805503
"695","Mujer","Completa","Colchagua","p63",2014,262609.861334093
"696","Mujer","Completa","Colchagua","p63",2015,276094.934540538
"697","Mujer","Completa","Concepción","p81",2010,207968.735333779
"698","Mujer","Completa","Concepción","p81",2011,229189.258343507
"699","Mujer","Completa","Concepción","p81",2012,233304.893547886
"700","Mujer","Completa","Concepción","p81",2013,266649.279832271
"701","Mujer","Completa","Concepción","p81",2014,279947.496718545
"702","Mujer","Completa","Concepción","p81",2015,300000
"703","Mujer","Completa","Copiapó","p31",2010,250000
"704","Mujer","Completa","Copiapó","p31",2011,249200.902510106
"705","Mujer","Completa","Copiapó","p31",2012,289286.069067397
"706","Mujer","Completa","Copiapó","p31",2013,338716.058262902
"707","Mujer","Completa","Copiapó","p31",2014,330886.231161807
"708","Mujer","Completa","Copiapó","p31",2015,399878.083520396
"709","Mujer","Completa","Cordillera","p152",2010,250244.6662752
"710","Mujer","Completa","Cordillera","p152",2011,282536.847407276
"711","Mujer","Completa","Cordillera","p152",2012,320675.912439283
"712","Mujer","Completa","Cordillera","p152",2013,300000
"713","Mujer","Completa","Cordillera","p152",2014,349824.242917157
"714","Mujer","Completa","Cordillera","p152",2015,401629.844259328
"715","Mujer","Completa","Coyhaique","p111",2010,279983.403158503
"716","Mujer","Completa","Coyhaique","p111",2011,251208.301743745
"717","Mujer","Completa","Coyhaique","p111",2012,256433.376336159
"718","Mujer","Completa","Coyhaique","p111",2013,299624.760715296
"719","Mujer","Completa","Coyhaique","p111",2014,338971.973608654
"720","Mujer","Completa","Coyhaique","p111",2015,421500.272573153
"721","Mujer","Completa","Curicó","p73",2010,179814.862077304
"722","Mujer","Completa","Curicó","p73",2011,197910.28602309
"723","Mujer","Completa","Curicó","p73",2012,211180.427570954
"724","Mujer","Completa","Curicó","p73",2013,239093.688185578
"725","Mujer","Completa","Curicó","p73",2014,250000
"726","Mujer","Completa","Curicó","p73",2015,300081.183474654
"727","Mujer","Completa","El Loa","p22",2010,275371.375336842
"728","Mujer","Completa","El Loa","p22",2011,302688.93543369
"729","Mujer","Completa","El Loa","p22",2012,396274.447209563
"730","Mujer","Completa","El Loa","p22",2013,390000
"731","Mujer","Completa","El Loa","p22",2014,464794.39075232
"732","Mujer","Completa","El Loa","p22",2015,500018.846827691
"733","Mujer","Completa","Elqui","p41",2010,220000
"734","Mujer","Completa","Elqui","p41",2011,206076.121693539
"735","Mujer","Completa","Elqui","p41",2012,251263.923126737
"736","Mujer","Completa","Elqui","p41",2013,265220.273681388
"737","Mujer","Completa","Elqui","p41",2014,333439.45423536
"738","Mujer","Completa","Elqui","p41",2015,337802.545534895
"739","Mujer","Completa","General Carrera","p114",2010,424665.665885268
"740","Mujer","Completa","General Carrera","p114",2011,927678.450612391
"741","Mujer","Completa","General Carrera","p114",2012,895002.764467377
"742","Mujer","Completa","General Carrera","p114",2013,321881.461402137
"743","Mujer","Completa","General Carrera","p114",2014,266138.284962057
"744","Mujer","Completa","General Carrera","p114",2015,401519.100250708
"745","Mujer","Completa","Huasco","p33",2010,200000
"746","Mujer","Completa","Huasco","p33",2011,200000
"747","Mujer","Completa","Huasco","p33",2012,233775.797768809
"748","Mujer","Completa","Huasco","p33",2013,210000
"749","Mujer","Completa","Huasco","p33",2014,249953.12207013
"750","Mujer","Completa","Huasco","p33",2015,271100.144875046
"751","Mujer","Completa","Iquique","p11",2010,250000
"752","Mujer","Completa","Iquique","p11",2011,299041.083012127
"753","Mujer","Completa","Iquique","p11",2012,300000
"754","Mujer","Completa","Iquique","p11",2013,339259.086094968
"755","Mujer","Completa","Iquique","p11",2014,353647.9060072
"756","Mujer","Completa","Iquique","p11",2015,350041.516874701
"757","Mujer","Completa","Limarí","p43",2010,189349.296952918
"758","Mujer","Completa","Limarí","p43",2011,188349.008163181
"759","Mujer","Completa","Limarí","p43",2012,221122.07179896
"760","Mujer","Completa","Limarí","p43",2013,214158.574819404
"761","Mujer","Completa","Limarí","p43",2014,249953.12207013
"762","Mujer","Completa","Limarí","p43",2015,270022.41480347
"763","Mujer","Completa","Linares","p74",2010,170978.922566356
"764","Mujer","Completa","Linares","p74",2011,188850.706537359
"765","Mujer","Completa","Linares","p74",2012,219722.911319826
"766","Mujer","Completa","Linares","p74",2013,209259.179826669
"767","Mujer","Completa","Linares","p74",2014,224957.809863117
"768","Mujer","Completa","Linares","p74",2015,271961.568150957
"769","Mujer","Completa","Llanquihue","p101",2010,215718.329165312
"770","Mujer","Completa","Llanquihue","p101",2011,300000
"771","Mujer","Completa","Llanquihue","p101",2012,278814.768131993
"772","Mujer","Completa","Llanquihue","p101",2013,280000
"773","Mujer","Completa","Llanquihue","p101",2014,300000
"774","Mujer","Completa","Llanquihue","p101",2015,347974.033990664
"775","Mujer","Completa","Los Andes","p53",2010,219859.872884213
"776","Mujer","Completa","Los Andes","p53",2011,258667.285087721
"777","Mujer","Completa","Los Andes","p53",2012,254447.153631511
"778","Mujer","Completa","Los Andes","p53",2013,288736.866600455
"779","Mujer","Completa","Los Andes","p53",2014,300000
"780","Mujer","Completa","Los Andes","p53",2015,301222.383194496
"781","Mujer","Completa","Magallanes","p121",2010,260109.577120134
"782","Mujer","Completa","Magallanes","p121",2011,301449.962092494
"783","Mujer","Completa","Magallanes","p121",2012,409834.197122325
"784","Mujer","Completa","Magallanes","p121",2013,447302.632145067
"785","Mujer","Completa","Magallanes","p121",2014,399995.451218136
"786","Mujer","Completa","Magallanes","p121",2015,450000
"787","Mujer","Completa","Maipo","p134",2010,200000
"788","Mujer","Completa","Maipo","p134",2011,212637.023072265
"789","Mujer","Completa","Maipo","p134",2012,251127.577319588
"790","Mujer","Completa","Maipo","p134",2013,290000
"791","Mujer","Completa","Maipo","p134",2014,300000
"792","Mujer","Completa","Maipo","p134",2015,301222.383194496
"793","Mujer","Completa","Malleco","p92",2010,175000
"794","Mujer","Completa","Malleco","p92",2011,193438.158790979
"795","Mujer","Completa","Malleco","p92",2012,198599.608360349
"796","Mujer","Completa","Malleco","p92",2013,220000
"797","Mujer","Completa","Malleco","p92",2014,229729.549746438
"798","Mujer","Completa","Malleco","p92",2015,241000
"799","Mujer","Completa","Marga Marga","p58",2010,199863.214460186
"800","Mujer","Completa","Marga Marga","p58",2011,207309.198157037
"801","Mujer","Completa","Marga Marga","p58",2012,249488.031086755
"802","Mujer","Completa","Marga Marga","p58",2013,270000
"803","Mujer","Completa","Marga Marga","p58",2014,301479.946605996
"804","Mujer","Completa","Marga Marga","p58",2015,301222.383194496
"805","Mujer","Completa","Melipilla","p135",2010,184301.017318727
"806","Mujer","Completa","Melipilla","p135",2011,190519.627205383
"807","Mujer","Completa","Melipilla","p135",2012,200902.06185567
"808","Mujer","Completa","Melipilla","p135",2013,229131.451177846
"809","Mujer","Completa","Melipilla","p135",2014,261926.793480813
"810","Mujer","Completa","Melipilla","p135",2015,280036.426078077
"811","Mujer","Completa","Ñuble","p84",2010,179082.705663018
"812","Mujer","Completa","Ñuble","p84",2011,200260.121233112
"813","Mujer","Completa","Ñuble","p84",2012,230321.670597243
"814","Mujer","Completa","Ñuble","p84",2013,251519.454470484
"815","Mujer","Completa","Ñuble","p84",2014,305337.930685068
"816","Mujer","Completa","Ñuble","p84",2015,346600.821376568
"817","Mujer","Completa","Osorno","p103",2010,180000
"818","Mujer","Completa","Osorno","p103",2011,242240.252239642
"819","Mujer","Completa","Osorno","p103",2012,230643.82658635
"820","Mujer","Completa","Osorno","p103",2013,300000
"821","Mujer","Completa","Osorno","p103",2014,250724.549696403
"822","Mujer","Completa","Osorno","p103",2015,300979.593847296
"823","Mujer","Completa","Parinacota","p152",2010,64380.6825636929
"824","Mujer","Completa","Parinacota","p152",2011,55614.9272778125
"825","Mujer","Completa","Parinacota","p152",2012,94570.8074062525
"826","Mujer","Completa","Parinacota","p152",2013,168707.16298028
"827","Mujer","Completa","Parinacota","p152",2014,104980.311269454
"828","Mujer","Completa","Parinacota","p152",2015,196553.175175899
"829","Mujer","Completa","Petorca","p54",2010,217475.311150726
"830","Mujer","Completa","Petorca","p54",2011,200966.641394996
"831","Mujer","Completa","Petorca","p54",2012,199682.550107816
"832","Mujer","Completa","Petorca","p54",2013,232917.771205913
"833","Mujer","Completa","Petorca","p54",2014,240896.239758579
"834","Mujer","Completa","Petorca","p54",2015,326569.023975384
"835","Mujer","Completa","Quillota","p55",2010,173872.050828737
"836","Mujer","Completa","Quillota","p55",2011,186903.587042223
"837","Mujer","Completa","Quillota","p55",2012,203921.750017044
"838","Mujer","Completa","Quillota","p55",2013,246565.365941377
"839","Mujer","Completa","Quillota","p55",2014,272147.106499154
"840","Mujer","Completa","Quillota","p55",2015,277151.807519545
"841","Mujer","Completa","Ranco","p142",2010,158905.196688899
"842","Mujer","Completa","Ranco","p142",2011,182000
"843","Mujer","Completa","Ranco","p142",2012,232535.27977107
"844","Mujer","Completa","Ranco","p142",2013,249903.260740771
"845","Mujer","Completa","Ranco","p142",2014,217271.097287617
"846","Mujer","Completa","Ranco","p142",2015,301708.732034574
"847","Mujer","Completa","San Antonio","p56",2010,180000
"848","Mujer","Completa","San Antonio","p56",2011,250000
"849","Mujer","Completa","San Antonio","p56",2012,231074.496247916
"850","Mujer","Completa","San Antonio","p56",2013,269879.31449342
"851","Mujer","Completa","San Antonio","p56",2014,318212.800477697
"852","Mujer","Completa","San Antonio","p56",2015,388120.982067646
"853","Mujer","Completa","San Felipe","p57",2010,198671.415053045
"854","Mujer","Completa","San Felipe","p57",2011,201520.169514951
"855","Mujer","Completa","San Felipe","p57",2012,235840.699384002
"856","Mujer","Completa","San Felipe","p57",2013,268909.748405355
"857","Mujer","Completa","San Felipe","p57",2014,283031.21452116
"858","Mujer","Completa","San Felipe","p57",2015,290078.477358832
"859","Mujer","Completa","Santiago","p131",2010,250000
"860","Mujer","Completa","Santiago","p131",2011,281353.297952994
"861","Mujer","Completa","Santiago","p131",2012,301353.092783505
"862","Mujer","Completa","Santiago","p131",2013,348678.295270635
"863","Mujer","Completa","Santiago","p131",2014,350000
"864","Mujer","Completa","Santiago","p131",2015,361431.926243392
"865","Mujer","Completa","Talagante","p136",2010,200000
"866","Mujer","Completa","Talagante","p136",2011,224204.299602878
"867","Mujer","Completa","Talagante","p136",2012,233365.977794607
"868","Mujer","Completa","Talagante","p136",2013,244206.071432261
"869","Mujer","Completa","Talagante","p136",2014,309456.038536052
"870","Mujer","Completa","Talagante","p136",2015,300081.183474654
"871","Mujer","Completa","Talca","p71",2010,179876.893014167
"872","Mujer","Completa","Talca","p71",2011,186211.751193406
"873","Mujer","Completa","Talca","p71",2012,200902.06185567
"874","Mujer","Completa","Talca","p71",2013,239093.688185578
"875","Mujer","Completa","Talca","p71",2014,249953.12207013
"876","Mujer","Completa","Talca","p71",2015,258897.486436835
"877","Mujer","Completa","Tamarugal","p12",2010,180176.159718144
"878","Mujer","Completa","Tamarugal","p12",2011,212659.666976384
"879","Mujer","Completa","Tamarugal","p12",2012,225276.735151496
"880","Mujer","Completa","Tamarugal","p12",2013,250110.528327205
"881","Mujer","Completa","Tamarugal","p12",2014,299945.165170574
"882","Mujer","Completa","Tamarugal","p12",2015,307806.669287482
"883","Mujer","Completa","Tierra del Fuego","p123",2010,282641.098278492
"884","Mujer","Completa","Tierra del Fuego","p123",2011,254672.87596547
"885","Mujer","Completa","Tierra del Fuego","p123",2012,380000
"886","Mujer","Completa","Tierra del Fuego","p123",2013,321000
"887","Mujer","Completa","Tierra del Fuego","p123",2014,679581.160051739
"888","Mujer","Completa","Tierra del Fuego","p123",2015,851513.93193021
"889","Mujer","Completa","Tocopilla","p23",2010,251900.449802467
"890","Mujer","Completa","Tocopilla","p23",2011,424843.068332071
"891","Mujer","Completa","Tocopilla","p23",2012,324131.266075594
"892","Mujer","Completa","Tocopilla","p23",2013,249514.001403515
"893","Mujer","Completa","Tocopilla","p23",2014,371916.679916771
"894","Mujer","Completa","Tocopilla","p23",2015,400417.604314654
"895","Mujer","Completa","Última Esperanza","p124",2010,216798.294686768
"896","Mujer","Completa","Última Esperanza","p124",2011,193840.640647745
"897","Mujer","Completa","Última Esperanza","p124",2012,217002.516143981
"898","Mujer","Completa","Última Esperanza","p124",2013,299777.227514387
"899","Mujer","Completa","Última Esperanza","p124",2014,478101.664417453
"900","Mujer","Completa","Última Esperanza","p124",2015,425821.266992065
"901","Mujer","Completa","Valdivia","p141",2010,200000
"902","Mujer","Completa","Valdivia","p141",2011,207271.450206293
"903","Mujer","Completa","Valdivia","p141",2012,261172.680412371
"904","Mujer","Completa","Valdivia","p141",2013,265902.475876059
"905","Mujer","Completa","Valdivia","p141",2014,299954.524069463
