"","sex","company_size","geography_name","geography_id","year","weighted_mean"
"666","Hombre","Entre 11 y 49","Chacabuco","p133",2013,412799.181883212
"667","Hombre","Entre 11 y 49","Chacabuco","p133",2014,770365.195659904
"668","Hombre","Entre 11 y 49","Chacabuco","p133",2015,666684.700046657
"669","Hombre","Entre 11 y 49","Chañaral","p32",2010,327767.05332399
"670","Hombre","Entre 11 y 49","Chañaral","p32",2011,303977.084058314
"671","Hombre","Entre 11 y 49","Chañaral","p32",2012,378050.858547132
"672","Hombre","Entre 11 y 49","Chañaral","p32",2013,346913.846138682
"673","Hombre","Entre 11 y 49","Chañaral","p32",2014,374452.6043346
"674","Hombre","Entre 11 y 49","Chañaral","p32",2015,487662.469167919
"675","Hombre","Entre 11 y 49","Chiloé","p102",2010,388168.747142299
"676","Hombre","Entre 11 y 49","Chiloé","p102",2011,272044.838892349
"677","Hombre","Entre 11 y 49","Chiloé","p102",2012,359995.169819599
"678","Hombre","Entre 11 y 49","Chiloé","p102",2013,318919.200707749
"679","Hombre","Entre 11 y 49","Chiloé","p102",2014,620568.284662396
"680","Hombre","Entre 11 y 49","Chiloé","p102",2015,381030.261269388
"681","Hombre","Entre 11 y 49","Choapa","p42",2010,434309.091657222
"682","Hombre","Entre 11 y 49","Choapa","p42",2011,450617.337068282
"683","Hombre","Entre 11 y 49","Choapa","p42",2012,312166.560666029
"684","Hombre","Entre 11 y 49","Choapa","p42",2013,402232.585054367
"685","Hombre","Entre 11 y 49","Choapa","p42",2014,419520.000098098
"686","Hombre","Entre 11 y 49","Choapa","p42",2015,786470.098350396
"687","Hombre","Entre 11 y 49","Colchagua","p63",2010,320510.243183875
"688","Hombre","Entre 11 y 49","Colchagua","p63",2011,299537.97751952
"689","Hombre","Entre 11 y 49","Colchagua","p63",2012,277643.141663472
"690","Hombre","Entre 11 y 49","Colchagua","p63",2013,275587.555365704
"691","Hombre","Entre 11 y 49","Colchagua","p63",2014,318496.172524892
"692","Hombre","Entre 11 y 49","Colchagua","p63",2015,322415.79426077
"693","Hombre","Entre 11 y 49","Concepción","p81",2010,375071.932790917
"694","Hombre","Entre 11 y 49","Concepción","p81",2011,379370.489462442
"695","Hombre","Entre 11 y 49","Concepción","p81",2012,327749.237260175
"696","Hombre","Entre 11 y 49","Concepción","p81",2013,445606.754936942
"697","Hombre","Entre 11 y 49","Concepción","p81",2014,406189.577418023
"698","Hombre","Entre 11 y 49","Concepción","p81",2015,471192.097467389
"699","Hombre","Entre 11 y 49","Copiapó","p31",2010,352283.374835863
"700","Hombre","Entre 11 y 49","Copiapó","p31",2011,515125.986740601
"701","Hombre","Entre 11 y 49","Copiapó","p31",2012,474999.266083984
"702","Hombre","Entre 11 y 49","Copiapó","p31",2013,440471.754971433
"703","Hombre","Entre 11 y 49","Copiapó","p31",2014,455739.500777111
"704","Hombre","Entre 11 y 49","Copiapó","p31",2015,440678.617263164
"705","Hombre","Entre 11 y 49","Cordillera","p152",2010,267075.725469493
"706","Hombre","Entre 11 y 49","Cordillera","p152",2011,342675.976338024
"707","Hombre","Entre 11 y 49","Cordillera","p152",2012,413351.887132498
"708","Hombre","Entre 11 y 49","Cordillera","p152",2013,348345.25583952
"709","Hombre","Entre 11 y 49","Cordillera","p152",2014,519742.816005053
"710","Hombre","Entre 11 y 49","Cordillera","p152",2015,572667.87863653
"711","Hombre","Entre 11 y 49","Coyhaique","p111",2010,234384.421856973
"712","Hombre","Entre 11 y 49","Coyhaique","p111",2011,420770.722401502
"713","Hombre","Entre 11 y 49","Coyhaique","p111",2012,531741.949910965
"714","Hombre","Entre 11 y 49","Coyhaique","p111",2013,443535.362042424
"715","Hombre","Entre 11 y 49","Coyhaique","p111",2014,460902.284085568
"716","Hombre","Entre 11 y 49","Coyhaique","p111",2015,508467.248479413
"717","Hombre","Entre 11 y 49","Curicó","p73",2010,420055.277963853
"718","Hombre","Entre 11 y 49","Curicó","p73",2011,276810.696164784
"719","Hombre","Entre 11 y 49","Curicó","p73",2012,293098.444205123
"720","Hombre","Entre 11 y 49","Curicó","p73",2013,329742.078280623
"721","Hombre","Entre 11 y 49","Curicó","p73",2014,402837.728184652
"722","Hombre","Entre 11 y 49","Curicó","p73",2015,392476.044713359
"723","Hombre","Entre 11 y 49","El Loa","p22",2010,458181.209166414
"724","Hombre","Entre 11 y 49","El Loa","p22",2011,547484.438944676
"725","Hombre","Entre 11 y 49","El Loa","p22",2012,907992.602600353
"726","Hombre","Entre 11 y 49","El Loa","p22",2013,645533.570540958
"727","Hombre","Entre 11 y 49","El Loa","p22",2014,999955.577935893
"728","Hombre","Entre 11 y 49","El Loa","p22",2015,898071.168856228
"729","Hombre","Entre 11 y 49","Elqui","p41",2010,313611.871061529
"730","Hombre","Entre 11 y 49","Elqui","p41",2011,274736.684454249
"731","Hombre","Entre 11 y 49","Elqui","p41",2012,409959.207371419
"732","Hombre","Entre 11 y 49","Elqui","p41",2013,431026.905540294
"733","Hombre","Entre 11 y 49","Elqui","p41",2014,400910.867440302
"734","Hombre","Entre 11 y 49","Elqui","p41",2015,449058.127303818
"735","Hombre","Entre 11 y 49","General Carrera","p114",2010,210205.519671168
"736","Hombre","Entre 11 y 49","General Carrera","p114",2011,272078.385045522
"737","Hombre","Entre 11 y 49","General Carrera","p114",2012,482698.120162181
"738","Hombre","Entre 11 y 49","General Carrera","p114",2013,551251.376578157
"739","Hombre","Entre 11 y 49","General Carrera","p114",2014,293910.729337607
"740","Hombre","Entre 11 y 49","General Carrera","p114",2015,265414.844028992
"741","Hombre","Entre 11 y 49","Huasco","p33",2010,232746.944107227
"742","Hombre","Entre 11 y 49","Huasco","p33",2011,288952.637295588
"743","Hombre","Entre 11 y 49","Huasco","p33",2012,298490.352784571
"744","Hombre","Entre 11 y 49","Huasco","p33",2013,444012.466560017
"745","Hombre","Entre 11 y 49","Huasco","p33",2014,405249.53882514
"746","Hombre","Entre 11 y 49","Huasco","p33",2015,605446.084427931
"747","Hombre","Entre 11 y 49","Iquique","p11",2010,526031.82432303
"748","Hombre","Entre 11 y 49","Iquique","p11",2011,529843.59522715
"749","Hombre","Entre 11 y 49","Iquique","p11",2012,523500.1487872
"750","Hombre","Entre 11 y 49","Iquique","p11",2013,553295.521479827
"751","Hombre","Entre 11 y 49","Iquique","p11",2014,625883.642716755
"752","Hombre","Entre 11 y 49","Iquique","p11",2015,582236.773451748
"753","Hombre","Entre 11 y 49","Limarí","p43",2010,251607.088096831
"754","Hombre","Entre 11 y 49","Limarí","p43",2011,226707.000403095
"755","Hombre","Entre 11 y 49","Limarí","p43",2012,264343.362923442
"756","Hombre","Entre 11 y 49","Limarí","p43",2013,296593.406971805
"757","Hombre","Entre 11 y 49","Limarí","p43",2014,306071.431401802
"758","Hombre","Entre 11 y 49","Limarí","p43",2015,305259.752956499
"759","Hombre","Entre 11 y 49","Linares","p74",2010,175356.175859182
"760","Hombre","Entre 11 y 49","Linares","p74",2011,272375.965275786
"761","Hombre","Entre 11 y 49","Linares","p74",2012,288488.62639443
"762","Hombre","Entre 11 y 49","Linares","p74",2013,295766.149382269
"763","Hombre","Entre 11 y 49","Linares","p74",2014,302466.025389988
"764","Hombre","Entre 11 y 49","Linares","p74",2015,294197.297915072
"765","Hombre","Entre 11 y 49","Llanquihue","p101",2010,378702.629590829
"766","Hombre","Entre 11 y 49","Llanquihue","p101",2011,449726.317490299
"767","Hombre","Entre 11 y 49","Llanquihue","p101",2012,440073.011212593
"768","Hombre","Entre 11 y 49","Llanquihue","p101",2013,375467.089836245
"769","Hombre","Entre 11 y 49","Llanquihue","p101",2014,491503.623413877
"770","Hombre","Entre 11 y 49","Llanquihue","p101",2015,797093.031614713
"771","Hombre","Entre 11 y 49","Los Andes","p53",2010,641118.801592883
"772","Hombre","Entre 11 y 49","Los Andes","p53",2011,381840.431179751
"773","Hombre","Entre 11 y 49","Los Andes","p53",2012,369544.978308122
"774","Hombre","Entre 11 y 49","Los Andes","p53",2013,405471.3293649
"775","Hombre","Entre 11 y 49","Los Andes","p53",2014,402056.401513736
"776","Hombre","Entre 11 y 49","Los Andes","p53",2015,417426.457124173
"777","Hombre","Entre 11 y 49","Magallanes","p121",2010,658789.900050197
"778","Hombre","Entre 11 y 49","Magallanes","p121",2011,653001.661598727
"779","Hombre","Entre 11 y 49","Magallanes","p121",2012,530075.936499786
"780","Hombre","Entre 11 y 49","Magallanes","p121",2013,996311.30508384
"781","Hombre","Entre 11 y 49","Magallanes","p121",2014,481127.550938649
"782","Hombre","Entre 11 y 49","Magallanes","p121",2015,758249.275023219
"783","Hombre","Entre 11 y 49","Maipo","p134",2010,310864.766079541
"784","Hombre","Entre 11 y 49","Maipo","p134",2011,394189.570163578
"785","Hombre","Entre 11 y 49","Maipo","p134",2012,492704.391782062
"786","Hombre","Entre 11 y 49","Maipo","p134",2013,577428.680754039
"787","Hombre","Entre 11 y 49","Maipo","p134",2014,512873.16893531
"788","Hombre","Entre 11 y 49","Maipo","p134",2015,483942.061628217
"789","Hombre","Entre 11 y 49","Malleco","p92",2010,284075.669523119
"790","Hombre","Entre 11 y 49","Malleco","p92",2011,403479.443317843
