"","sex","company_size","geography_name","geography_id","year","weighted_median"
"820","Hombre","Entre 11 y 49","Parinacota","p152",2012,200902.06185567
"821","Hombre","Entre 11 y 49","Petorca","p54",2010,176000
"822","Hombre","Entre 11 y 49","Petorca","p54",2011,230491.36267908
"823","Hombre","Entre 11 y 49","Petorca","p54",2012,307561.963151213
"824","Hombre","Entre 11 y 49","Petorca","p54",2013,300344.21746556
"825","Hombre","Entre 11 y 49","Petorca","p54",2014,243668.379496988
"826","Hombre","Entre 11 y 49","Petorca","p54",2015,323695.133152379
"827","Hombre","Entre 11 y 49","Quillota","p55",2010,171977.055045109
"828","Hombre","Entre 11 y 49","Quillota","p55",2011,184858.136495541
"829","Hombre","Entre 11 y 49","Quillota","p55",2012,212527.374458094
"830","Hombre","Entre 11 y 49","Quillota","p55",2013,250000
"831","Hombre","Entre 11 y 49","Quillota","p55",2014,300000
"832","Hombre","Entre 11 y 49","Quillota","p55",2015,260861.524934907
"833","Hombre","Entre 11 y 49","Ranco","p142",2010,180943.118112279
"834","Hombre","Entre 11 y 49","Ranco","p142",2011,201445.108423424
"835","Hombre","Entre 11 y 49","Ranco","p142",2012,230676.726738682
"836","Hombre","Entre 11 y 49","Ranco","p142",2013,227995.688335428
"837","Hombre","Entre 11 y 49","Ranco","p142",2014,240286.569245034
"838","Hombre","Entre 11 y 49","Ranco","p142",2015,347094.654541771
"839","Hombre","Entre 11 y 49","San Antonio","p56",2010,209416.900611569
"840","Hombre","Entre 11 y 49","San Antonio","p56",2011,249200.902510106
"841","Hombre","Entre 11 y 49","San Antonio","p56",2012,300278.471194908
"842","Hombre","Entre 11 y 49","San Antonio","p56",2013,398823.294897343
"843","Hombre","Entre 11 y 49","San Antonio","p56",2014,308011.082022296
"844","Hombre","Entre 11 y 49","San Antonio","p56",2015,305517.358963131
"845","Hombre","Entre 11 y 49","San Felipe","p57",2010,205293.24531197
"846","Hombre","Entre 11 y 49","San Felipe","p57",2011,229382.498199573
"847","Hombre","Entre 11 y 49","San Felipe","p57",2012,243255.143076935
"848","Hombre","Entre 11 y 49","San Felipe","p57",2013,299148.547778347
"849","Hombre","Entre 11 y 49","San Felipe","p57",2014,307934.349385638
"850","Hombre","Entre 11 y 49","San Felipe","p57",2015,300994.129504415
"851","Hombre","Entre 11 y 49","Santiago","p131",2010,269815.675374187
"852","Hombre","Entre 11 y 49","Santiago","p131",2011,301449.962092494
"853","Hombre","Entre 11 y 49","Santiago","p131",2012,312878.066725122
"854","Hombre","Entre 11 y 49","Santiago","p131",2013,400000
"855","Hombre","Entre 11 y 49","Santiago","p131",2014,387458.926021423
"856","Hombre","Entre 11 y 49","Santiago","p131",2015,421984.667380459
"857","Hombre","Entre 11 y 49","Talagante","p136",2010,199863.214460186
"858","Hombre","Entre 11 y 49","Talagante","p136",2011,218113.475324016
"859","Hombre","Entre 11 y 49","Talagante","p136",2012,261172.680412371
"860","Hombre","Entre 11 y 49","Talagante","p136",2013,298867.110231973
"861","Hombre","Entre 11 y 49","Talagante","p136",2014,331532.868723182
"862","Hombre","Entre 11 y 49","Talagante","p136",2015,360019.387892983
"863","Hombre","Entre 11 y 49","Talca","p71",2010,200185.113104894
"864","Hombre","Entre 11 y 49","Talca","p71",2011,199360.722008085
"865","Hombre","Entre 11 y 49","Talca","p71",2012,201124.216734242
"866","Hombre","Entre 11 y 49","Talca","p71",2013,299110.011682131
"867","Hombre","Entre 11 y 49","Talca","p71",2014,277067.253653497
"868","Hombre","Entre 11 y 49","Talca","p71",2015,300000
"869","Hombre","Entre 11 y 49","Tamarugal","p12",2010,311889.738976326
"870","Hombre","Entre 11 y 49","Tamarugal","p12",2011,343388.314492421
"871","Hombre","Entre 11 y 49","Tamarugal","p12",2012,276378.996747804
"872","Hombre","Entre 11 y 49","Tamarugal","p12",2013,300406.687754181
"873","Hombre","Entre 11 y 49","Tamarugal","p12",2014,419889.208615181
"874","Hombre","Entre 11 y 49","Tamarugal","p12",2015,348863.835286523
"875","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2010,415000
"876","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2011,332500
"877","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2012,290000
"878","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2013,1000000
"879","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2014,1236000
"880","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2015,400000
"881","Hombre","Entre 11 y 49","Tocopilla","p23",2010,450000
"882","Hombre","Entre 11 y 49","Tocopilla","p23",2011,522907.201346567
"883","Hombre","Entre 11 y 49","Tocopilla","p23",2012,311383.703520032
"884","Hombre","Entre 11 y 49","Tocopilla","p23",2013,1020419.19346277
"885","Hombre","Entre 11 y 49","Tocopilla","p23",2014,1799712.46952935
"886","Hombre","Entre 11 y 49","Última Esperanza","p124",2010,331046.500814024
"887","Hombre","Entre 11 y 49","Última Esperanza","p124",2011,260058.178475335
"888","Hombre","Entre 11 y 49","Última Esperanza","p124",2012,296208.73065851
"889","Hombre","Entre 11 y 49","Última Esperanza","p124",2013,312067.696483382
"890","Hombre","Entre 11 y 49","Última Esperanza","p124",2014,396773.202316814
"891","Hombre","Entre 11 y 49","Última Esperanza","p124",2015,428204.568486675
"892","Hombre","Entre 11 y 49","Valdivia","p141",2010,213010.531536008
"893","Hombre","Entre 11 y 49","Valdivia","p141",2011,226269.053965488
"894","Hombre","Entre 11 y 49","Valdivia","p141",2012,228358.289590873
"895","Hombre","Entre 11 y 49","Valdivia","p141",2013,264953.186942293
"896","Hombre","Entre 11 y 49","Valdivia","p141",2014,270362.098208045
"897","Hombre","Entre 11 y 49","Valdivia","p141",2015,381847.506034903
"898","Hombre","Entre 11 y 49","Valparaíso","p51",2010,220000
"899","Hombre","Entre 11 y 49","Valparaíso","p51",2011,281353.297952994
"900","Hombre","Entre 11 y 49","Valparaíso","p51",2012,300000
"901","Hombre","Entre 11 y 49","Valparaíso","p51",2013,298867.110231973
"902","Hombre","Entre 11 y 49","Valparaíso","p51",2014,349937.563442449
"903","Hombre","Entre 11 y 49","Valparaíso","p51",2015,400000
"904","Hombre","Entre 11 y 49",NA,NA,2010,249658.576713822
"905","Hombre","Entre 11 y 49",NA,NA,2011,181213.478849718
"906","Hombre","Entre 11 y 49",NA,NA,2012,340968.979914886
"907","Hombre","Entre 50 y 199","Antofagasta","p21",2010,400331.928676918
"908","Hombre","Entre 50 y 199","Antofagasta","p21",2011,481068.522095693
"909","Hombre","Entre 50 y 199","Antofagasta","p21",2012,400000
"910","Hombre","Entre 50 y 199","Antofagasta","p21",2013,597734.220463945
"911","Hombre","Entre 50 y 199","Antofagasta","p21",2014,500000
"912","Hombre","Entre 50 y 199","Antofagasta","p21",2015,501116.310624605
"913","Hombre","Entre 50 y 199","Arauco","p82",2010,279871.477032469
"914","Hombre","Entre 50 y 199","Arauco","p82",2011,275359.766968024
"915","Hombre","Entre 50 y 199","Arauco","p82",2012,259776.563144431
"916","Hombre","Entre 50 y 199","Arauco","p82",2013,300322.848491571
"917","Hombre","Entre 50 y 199","Arauco","p82",2014,299980.598418934
"918","Hombre","Entre 50 y 199","Arauco","p82",2015,393146.224196021
"919","Hombre","Entre 50 y 199","Arica","p151",2010,350000
"920","Hombre","Entre 50 y 199","Arica","p151",2011,250492.764475107
"921","Hombre","Entre 50 y 199","Arica","p151",2012,325399.608280583
"922","Hombre","Entre 50 y 199","Arica","p151",2013,400000
"923","Hombre","Entre 50 y 199","Arica","p151",2014,379850.33405041
"924","Hombre","Entre 50 y 199","Arica","p151",2015,462525.534640133
"925","Hombre","Entre 50 y 199","Aysén","p112",2010,237727.646326115
"926","Hombre","Entre 50 y 199","Aysén","p112",2011,421600.886919722
"927","Hombre","Entre 50 y 199","Aysén","p112",2012,440963.359554853
"928","Hombre","Entre 50 y 199","Aysén","p112",2013,373347.675303533
"929","Hombre","Entre 50 y 199","Aysén","p112",2014,470148.348057432
"930","Hombre","Entre 50 y 199","Aysén","p112",2015,479992.093865092
"931","Hombre","Entre 50 y 199","Bíobío","p83",2010,228195.762111807
"932","Hombre","Entre 50 y 199","Bíobío","p83",2011,296631.294862557
"933","Hombre","Entre 50 y 199","Bíobío","p83",2012,268123.519793681
"934","Hombre","Entre 50 y 199","Bíobío","p83",2013,347507.52748203
"935","Hombre","Entre 50 y 199","Bíobío","p83",2014,358901.863831579
"936","Hombre","Entre 50 y 199","Bíobío","p83",2015,342855.464690954
"937","Hombre","Entre 50 y 199","Cachapoal","p61",2010,217321.062193838
"938","Hombre","Entre 50 y 199","Cachapoal","p61",2011,282711.312021021
"939","Hombre","Entre 50 y 199","Cachapoal","p61",2012,242326.443600959
"940","Hombre","Entre 50 y 199","Cachapoal","p61",2013,309733.159328324
"941","Hombre","Entre 50 y 199","Cachapoal","p61",2014,409790.668574796
"942","Hombre","Entre 50 y 199","Cachapoal","p61",2015,377358.792960948
"943","Hombre","Entre 50 y 199","Capitán Prat","p113",2010,750733.9988256
"944","Hombre","Entre 50 y 199","Capitán Prat","p113",2011,524318.698881263
"945","Hombre","Entre 50 y 199","Cardenal Caro","p62",2010,199863.214460186
"946","Hombre","Entre 50 y 199","Cardenal Caro","p62",2011,199129.838068378
"947","Hombre","Entre 50 y 199","Cardenal Caro","p62",2012,255599.963779557
"948","Hombre","Entre 50 y 199","Cardenal Caro","p62",2013,307587.833414043
"949","Hombre","Entre 50 y 199","Cardenal Caro","p62",2014,316823.198819388
"950","Hombre","Entre 50 y 199","Cardenal Caro","p62",2015,400007.446639781
"951","Hombre","Entre 50 y 199","Cauquenes","p72",2010,223774.758631048
"952","Hombre","Entre 50 y 199","Cauquenes","p72",2011,209656.196958139
"953","Hombre","Entre 50 y 199","Cauquenes","p72",2012,201264.731384883
"954","Hombre","Entre 50 y 199","Cauquenes","p72",2013,248046.268991535
"955","Hombre","Entre 50 y 199","Cauquenes","p72",2014,259154.802750106
"956","Hombre","Entre 50 y 199","Cauquenes","p72",2015,284529.476167104
"957","Hombre","Entre 50 y 199","Cautín","p91",2010,272660.325707087
"958","Hombre","Entre 50 y 199","Cautín","p91",2011,290631.426339954
"959","Hombre","Entre 50 y 199","Cautín","p91",2012,295803.81197129
"960","Hombre","Entre 50 y 199","Cautín","p91",2013,300092.49361845
"961","Hombre","Entre 50 y 199","Cautín","p91",2014,349713.696537357
"962","Hombre","Entre 50 y 199","Cautín","p91",2015,350019.554649013
"963","Hombre","Entre 50 y 199","Chacabuco","p133",2010,278603.930211513
"964","Hombre","Entre 50 y 199","Chacabuco","p133",2011,281832.029299019
"965","Hombre","Entre 50 y 199","Chacabuco","p133",2012,381367.103064272
"966","Hombre","Entre 50 y 199","Chacabuco","p133",2013,374030.683534905
"967","Hombre","Entre 50 y 199","Chacabuco","p133",2014,352995.44522127
"968","Hombre","Entre 50 y 199","Chacabuco","p133",2015,400067.231042478
"969","Hombre","Entre 50 y 199","Chañaral","p32",2010,316270.199155166
"970","Hombre","Entre 50 y 199","Chañaral","p32",2011,399206.485159972
"971","Hombre","Entre 50 y 199","Chañaral","p32",2012,311282.241334005
"972","Hombre","Entre 50 y 199","Chañaral","p32",2013,354479.891549934
"973","Hombre","Entre 50 y 199","Chañaral","p32",2014,356032.438782423
"974","Hombre","Entre 50 y 199","Chañaral","p32",2015,580081.373616828
"975","Hombre","Entre 50 y 199","Chiloé","p102",2010,200131.276862499
"976","Hombre","Entre 50 y 199","Chiloé","p102",2011,248642.713839435
"977","Hombre","Entre 50 y 199","Chiloé","p102",2012,394179.667886504
"978","Hombre","Entre 50 y 199","Chiloé","p102",2013,1154230.72939939
"979","Hombre","Entre 50 y 199","Chiloé","p102",2014,316864.148025707
"980","Hombre","Entre 50 y 199","Chiloé","p102",2015,499308.85327745
"981","Hombre","Entre 50 y 199","Choapa","p42",2010,294659.996322952
"982","Hombre","Entre 50 y 199","Choapa","p42",2011,253095.786022475
"983","Hombre","Entre 50 y 199","Choapa","p42",2012,320736.300079624
"984","Hombre","Entre 50 y 199","Choapa","p42",2013,344676.718198359
"985","Hombre","Entre 50 y 199","Choapa","p42",2014,342129.426784696
"986","Hombre","Entre 50 y 199","Choapa","p42",2015,451833.574791744
"987","Hombre","Entre 50 y 199","Colchagua","p63",2010,199863.214460186
"988","Hombre","Entre 50 y 199","Colchagua","p63",2011,230744.296592735
"989","Hombre","Entre 50 y 199","Colchagua","p63",2012,230971.53168204
"990","Hombre","Entre 50 y 199","Colchagua","p63",2013,276622.413703793
"991","Hombre","Entre 50 y 199","Colchagua","p63",2014,289000.65927352
"992","Hombre","Entre 50 y 199","Colchagua","p63",2015,283638.075157316
"993","Hombre","Entre 50 y 199","Concepción","p81",2010,265000
"994","Hombre","Entre 50 y 199","Concepción","p81",2011,301500.15030225
"995","Hombre","Entre 50 y 199","Concepción","p81",2012,290105.818493612
"996","Hombre","Entre 50 y 199","Concepción","p81",2013,350474.469046545
"997","Hombre","Entre 50 y 199","Concepción","p81",2014,323335.22834944
"998","Hombre","Entre 50 y 199","Concepción","p81",2015,400052.294740122
"999","Hombre","Entre 50 y 199","Copiapó","p31",2010,417395.85445277
"1000","Hombre","Entre 50 y 199","Copiapó","p31",2011,389538.398534581
"1001","Hombre","Entre 50 y 199","Copiapó","p31",2012,377789.695480182
"1002","Hombre","Entre 50 y 199","Copiapó","p31",2013,390083.495082052
"1003","Hombre","Entre 50 y 199","Copiapó","p31",2014,488459.781272104
"1004","Hombre","Entre 50 y 199","Copiapó","p31",2015,592473.095459128
"1005","Hombre","Entre 50 y 199","Cordillera","p152",2010,312969.070514852
"1006","Hombre","Entre 50 y 199","Cordillera","p152",2011,301449.962092494
"1007","Hombre","Entre 50 y 199","Cordillera","p152",2012,400624.712983851
"1008","Hombre","Entre 50 y 199","Cordillera","p152",2013,300000
"1009","Hombre","Entre 50 y 199","Cordillera","p152",2014,399925.519634577
"1010","Hombre","Entre 50 y 199","Cordillera","p152",2015,456428.372633875
"1011","Hombre","Entre 50 y 199","Coyhaique","p111",2010,355582.062518781
"1012","Hombre","Entre 50 y 199","Coyhaique","p111",2011,236946.715859908
"1013","Hombre","Entre 50 y 199","Coyhaique","p111",2012,280358.24227668
"1014","Hombre","Entre 50 y 199","Coyhaique","p111",2013,366813.019250907
"1015","Hombre","Entre 50 y 199","Coyhaique","p111",2014,312309.004588132
"1016","Hombre","Entre 50 y 199","Coyhaique","p111",2015,548003.956690609
"1017","Hombre","Entre 50 y 199","Curicó","p73",2010,195875.487718982
"1018","Hombre","Entre 50 y 199","Curicó","p73",2011,205019.925167262
"1019","Hombre","Entre 50 y 199","Curicó","p73",2012,218860.492223152
"1020","Hombre","Entre 50 y 199","Curicó","p73",2013,284038.479266747
"1021","Hombre","Entre 50 y 199","Curicó","p73",2014,257533.015539334
"1022","Hombre","Entre 50 y 199","Curicó","p73",2015,350859.080573509
"1023","Hombre","Entre 50 y 199","El Loa","p22",2010,520444.486665463
"1024","Hombre","Entre 50 y 199","El Loa","p22",2011,624165.512092894
"1025","Hombre","Entre 50 y 199","El Loa","p22",2012,702845.140234939
"1026","Hombre","Entre 50 y 199","El Loa","p22",2013,774347.375160373
"1027","Hombre","Entre 50 y 199","El Loa","p22",2014,499953.786620283
"1028","Hombre","Entre 50 y 199","El Loa","p22",2015,464249.141374225
"1029","Hombre","Entre 50 y 199","Elqui","p41",2010,226714.943459044
"1030","Hombre","Entre 50 y 199","Elqui","p41",2011,250000
"1031","Hombre","Entre 50 y 199","Elqui","p41",2012,364978.747998772
"1032","Hombre","Entre 50 y 199","Elqui","p41",2013,311786.355659243
"1033","Hombre","Entre 50 y 199","Elqui","p41",2014,403569.005103853
"1034","Hombre","Entre 50 y 199","Elqui","p41",2015,450050.414144605
"1035","Hombre","Entre 50 y 199","General Carrera","p114",2010,180176.159718144
"1036","Hombre","Entre 50 y 199","General Carrera","p114",2013,249055.92519331
"1037","Hombre","Entre 50 y 199","General Carrera","p114",2014,715410.928944888
"1038","Hombre","Entre 50 y 199","General Carrera","p114",2015,368594.763579927
"1039","Hombre","Entre 50 y 199","Huasco","p33",2010,239508.370779867
"1040","Hombre","Entre 50 y 199","Huasco","p33",2011,328558.103035383
"1041","Hombre","Entre 50 y 199","Huasco","p33",2012,402248.433468484
"1042","Hombre","Entre 50 y 199","Huasco","p33",2013,300000
"1043","Hombre","Entre 50 y 199","Huasco","p33",2014,380219.739347773
"1044","Hombre","Entre 50 y 199","Huasco","p33",2015,373947.075082501
"1045","Hombre","Entre 50 y 199","Iquique","p11",2010,338720.901291493
"1046","Hombre","Entre 50 y 199","Iquique","p11",2011,349597.048259288
"1047","Hombre","Entre 50 y 199","Iquique","p11",2012,344059.211296555
"1048","Hombre","Entre 50 y 199","Iquique","p11",2013,597734.220463945
"1049","Hombre","Entre 50 y 199","Iquique","p11",2014,500000
"1050","Hombre","Entre 50 y 199","Iquique","p11",2015,520315.74615046
"1051","Hombre","Entre 50 y 199","Limarí","p43",2010,243527.004564124
"1052","Hombre","Entre 50 y 199","Limarí","p43",2011,199360.722008085
"1053","Hombre","Entre 50 y 199","Limarí","p43",2012,278130.092176453
"1054","Hombre","Entre 50 y 199","Limarí","p43",2013,374224.914292305
"1055","Hombre","Entre 50 y 199","Limarí","p43",2014,304947.020093286
"1056","Hombre","Entre 50 y 199","Limarí","p43",2015,320000
"1057","Hombre","Entre 50 y 199","Linares","p74",2010,190000
"1058","Hombre","Entre 50 y 199","Linares","p74",2011,200966.641394996
"1059","Hombre","Entre 50 y 199","Linares","p74",2012,230328.740335266
"1060","Hombre","Entre 50 y 199","Linares","p74",2013,272311.616905035
"1061","Hombre","Entre 50 y 199","Linares","p74",2014,245472.462978118
"1062","Hombre","Entre 50 y 199","Linares","p74",2015,331355.869417264
"1063","Hombre","Entre 50 y 199","Llanquihue","p101",2010,279808.50024426
"1064","Hombre","Entre 50 y 199","Llanquihue","p101",2011,306798.022953064
"1065","Hombre","Entre 50 y 199","Llanquihue","p101",2012,397871.613219899
"1066","Hombre","Entre 50 y 199","Llanquihue","p101",2013,448308.507973955
"1067","Hombre","Entre 50 y 199","Llanquihue","p101",2014,500324.233610158
"1068","Hombre","Entre 50 y 199","Llanquihue","p101",2015,501726.341471826
"1069","Hombre","Entre 50 y 199","Los Andes","p53",2010,371222.904376809
"1070","Hombre","Entre 50 y 199","Los Andes","p53",2011,344657.71396401
"1071","Hombre","Entre 50 y 199","Los Andes","p53",2012,305490.549312689
"1072","Hombre","Entre 50 y 199","Los Andes","p53",2013,342147.920467505
"1073","Hombre","Entre 50 y 199","Los Andes","p53",2014,405674.17076009
"1074","Hombre","Entre 50 y 199","Los Andes","p53",2015,365770.435614684
"1075","Hombre","Entre 50 y 199","Magallanes","p121",2010,419802.594123915
"1076","Hombre","Entre 50 y 199","Magallanes","p121",2011,495907.092675545
"1077","Hombre","Entre 50 y 199","Magallanes","p121",2012,476840.426227263
"1078","Hombre","Entre 50 y 199","Magallanes","p121",2013,500000
"1079","Hombre","Entre 50 y 199","Magallanes","p121",2014,438909.851324999
"1080","Hombre","Entre 50 y 199","Magallanes","p121",2015,591288.103396882
"1081","Hombre","Entre 50 y 199","Maipo","p134",2010,230077.985317801
"1082","Hombre","Entre 50 y 199","Maipo","p134",2011,279105.010811319
"1083","Hombre","Entre 50 y 199","Maipo","p134",2012,287539.887948479
"1084","Hombre","Entre 50 y 199","Maipo","p134",2013,300418.511023365
"1085","Hombre","Entre 50 y 199","Maipo","p134",2014,381978.378568972
"1086","Hombre","Entre 50 y 199","Maipo","p134",2015,336312.41902089
"1087","Hombre","Entre 50 y 199","Malleco","p92",2010,200171.721030041
"1088","Hombre","Entre 50 y 199","Malleco","p92",2011,215903.082475195
"1089","Hombre","Entre 50 y 199","Malleco","p92",2012,268496.055117411
"1090","Hombre","Entre 50 y 199","Malleco","p92",2013,275885.545582789
"1091","Hombre","Entre 50 y 199","Malleco","p92",2014,239991.384392937
"1092","Hombre","Entre 50 y 199","Malleco","p92",2015,318000
"1093","Hombre","Entre 50 y 199","Marga Marga","p58",2010,260065.302427827
"1094","Hombre","Entre 50 y 199","Marga Marga","p58",2011,299041.083012127
"1095","Hombre","Entre 50 y 199","Marga Marga","p58",2012,331278.712420835
"1096","Hombre","Entre 50 y 199","Marga Marga","p58",2013,350000
"1097","Hombre","Entre 50 y 199","Marga Marga","p58",2014,467113.7928098
"1098","Hombre","Entre 50 y 199","Marga Marga","p58",2015,408934.105885488
"1099","Hombre","Entre 50 y 199","Melipilla","p135",2010,200195.73302016
"1100","Hombre","Entre 50 y 199","Melipilla","p135",2011,245524.419672577
"1101","Hombre","Entre 50 y 199","Melipilla","p135",2012,300000
"1102","Hombre","Entre 50 y 199","Melipilla","p135",2013,249284.950796745
"1103","Hombre","Entre 50 y 199","Melipilla","p135",2014,374156.958672677
"1104","Hombre","Entre 50 y 199","Melipilla","p135",2015,380293.474241417
"1105","Hombre","Entre 50 y 199","Ñuble","p84",2010,197516.714687794
"1106","Hombre","Entre 50 y 199","Ñuble","p84",2011,253926.803286267
"1107","Hombre","Entre 50 y 199","Ñuble","p84",2012,248619.991277386
"1108","Hombre","Entre 50 y 199","Ñuble","p84",2013,286045.545722559
"1109","Hombre","Entre 50 y 199","Ñuble","p84",2014,299084.909861455
"1110","Hombre","Entre 50 y 199","Ñuble","p84",2015,287035.874129483
"1111","Hombre","Entre 50 y 199","Osorno","p103",2010,221000.647096069
"1112","Hombre","Entre 50 y 199","Osorno","p103",2011,290000
"1113","Hombre","Entre 50 y 199","Osorno","p103",2012,228220.508896805
"1114","Hombre","Entre 50 y 199","Osorno","p103",2013,301409.208656608
"1115","Hombre","Entre 50 y 199","Osorno","p103",2014,280000
"1116","Hombre","Entre 50 y 199","Osorno","p103",2015,300725.996286682
"1117","Hombre","Entre 50 y 199","Parinacota","p152",2013,144782.981710182
"1118","Hombre","Entre 50 y 199","Parinacota","p152",2014,109979.373710857
"1119","Hombre","Entre 50 y 199","Parinacota","p152",2015,520100
"1120","Hombre","Entre 50 y 199","Petorca","p54",2010,279794.657453399
"1121","Hombre","Entre 50 y 199","Petorca","p54",2011,383154.020959482
"1122","Hombre","Entre 50 y 199","Petorca","p54",2012,421222.306578912
"1123","Hombre","Entre 50 y 199","Petorca","p54",2013,247430.801512308
"1124","Hombre","Entre 50 y 199","Petorca","p54",2014,306703.897465633
"1125","Hombre","Entre 50 y 199","Petorca","p54",2015,344027.033307165
"1126","Hombre","Entre 50 y 199","Quillota","p55",2010,192087.559906517
"1127","Hombre","Entre 50 y 199","Quillota","p55",2011,241182.417212813
"1128","Hombre","Entre 50 y 199","Quillota","p55",2012,308906.523417824
"1129","Hombre","Entre 50 y 199","Quillota","p55",2013,340337.155077637
"1130","Hombre","Entre 50 y 199","Quillota","p55",2014,484974.04907581
"1131","Hombre","Entre 50 y 199","Quillota","p55",2015,489984.137312907
"1132","Hombre","Entre 50 y 199","Ranco","p142",2010,187201.140019369
"1133","Hombre","Entre 50 y 199","Ranco","p142",2011,182000
"1134","Hombre","Entre 50 y 199","Ranco","p142",2012,292608.06276001
"1135","Hombre","Entre 50 y 199","Ranco","p142",2013,298867.110231973
"1136","Hombre","Entre 50 y 199","Ranco","p142",2014,396404.915669033
"1137","Hombre","Entre 50 y 199","Ranco","p142",2015,383951.229503455
"1138","Hombre","Entre 50 y 199","San Antonio","p56",2010,349760.625305325
"1139","Hombre","Entre 50 y 199","San Antonio","p56",2011,273818.148449431
"1140","Hombre","Entre 50 y 199","San Antonio","p56",2012,251405.270917803
"1141","Hombre","Entre 50 y 199","San Antonio","p56",2013,249913.429227519
"1142","Hombre","Entre 50 y 199","San Antonio","p56",2014,299165.519968331
"1143","Hombre","Entre 50 y 199","San Antonio","p56",2015,421056.220083369
"1144","Hombre","Entre 50 y 199","San Felipe","p57",2010,219960.366792359
"1145","Hombre","Entre 50 y 199","San Felipe","p57",2011,282959.451572639
"1146","Hombre","Entre 50 y 199","San Felipe","p57",2012,290578.294658003
"1147","Hombre","Entre 50 y 199","San Felipe","p57",2013,372931.90244821
"1148","Hombre","Entre 50 y 199","San Felipe","p57",2014,373711.129781792
"1149","Hombre","Entre 50 y 199","San Felipe","p57",2015,419697.103751996
"1150","Hombre","Entre 50 y 199","Santiago","p131",2010,300293.59953024
"1151","Hombre","Entre 50 y 199","Santiago","p131",2011,349566.826713963
"1152","Hombre","Entre 50 y 199","Santiago","p131",2012,360000
"1153","Hombre","Entre 50 y 199","Santiago","p131",2013,415038.282377477
"1154","Hombre","Entre 50 y 199","Santiago","p131",2014,400000
"1155","Hombre","Entre 50 y 199","Santiago","p131",2015,470127.187443625
"1156","Hombre","Entre 50 y 199","Talagante","p136",2010,219928.133521468
"1157","Hombre","Entre 50 y 199","Talagante","p136",2011,249284.684499262
"1158","Hombre","Entre 50 y 199","Talagante","p136",2012,283238.174179963
"1159","Hombre","Entre 50 y 199","Talagante","p136",2013,349590.512003939
"1160","Hombre","Entre 50 y 199","Talagante","p136",2014,334314.299105124
"1161","Hombre","Entre 50 y 199","Talagante","p136",2015,372982.242088435
"1162","Hombre","Entre 50 y 199","Talca","p71",2010,193391.447247792
"1163","Hombre","Entre 50 y 199","Talca","p71",2011,219296.794208893
"1164","Hombre","Entre 50 y 199","Talca","p71",2012,304693.937756174
"1165","Hombre","Entre 50 y 199","Talca","p71",2013,300406.687754181
"1166","Hombre","Entre 50 y 199","Talca","p71",2014,338658.117979309
"1167","Hombre","Entre 50 y 199","Talca","p71",2015,316453.731032062
"1168","Hombre","Entre 50 y 199","Tamarugal","p12",2010,454893.21169209
"1169","Hombre","Entre 50 y 199","Tamarugal","p12",2011,399305.914323936
"1170","Hombre","Entre 50 y 199","Tamarugal","p12",2012,400781.307099711
"1171","Hombre","Entre 50 y 199","Tamarugal","p12",2013,401666.912710046
"1172","Hombre","Entre 50 y 199","Tamarugal","p12",2014,396776.533792367
"1173","Hombre","Entre 50 y 199","Tamarugal","p12",2015,392717.811894325
"1174","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2010,505000
"1175","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2011,2920000
"1176","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2012,480000
"1177","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2013,1100000
"1178","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2014,800000
"1179","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2015,350000
"1180","Hombre","Entre 50 y 199","Tocopilla","p23",2010,395542.910467386
"1181","Hombre","Entre 50 y 199","Tocopilla","p23",2011,253618.554872785
"1182","Hombre","Entre 50 y 199","Tocopilla","p23",2012,909868.415437214
"1183","Hombre","Entre 50 y 199","Tocopilla","p23",2013,391514.562675661
"1184","Hombre","Entre 50 y 199","Tocopilla","p23",2014,268554.21686747
"1185","Hombre","Entre 50 y 199","Tocopilla","p23",2015,492667.65851419
"1186","Hombre","Entre 50 y 199","Última Esperanza","p124",2010,285382.124567886
"1187","Hombre","Entre 50 y 199","Última Esperanza","p124",2011,505565.156004247
"1188","Hombre","Entre 50 y 199","Última Esperanza","p124",2012,321625.030899716
"1189","Hombre","Entre 50 y 199","Última Esperanza","p124",2013,299116.723744292
"1190","Hombre","Entre 50 y 199","Última Esperanza","p124",2014,546906.718901806
"1191","Hombre","Entre 50 y 199","Última Esperanza","p124",2015,367371.200193384
"1192","Hombre","Entre 50 y 199","Valdivia","p141",2010,265172.011505749
"1193","Hombre","Entre 50 y 199","Valdivia","p141",2011,250122.992587265
"1194","Hombre","Entre 50 y 199","Valdivia","p141",2012,328181.827330189
"1195","Hombre","Entre 50 y 199","Valdivia","p141",2013,400193.154040172
"1196","Hombre","Entre 50 y 199","Valdivia","p141",2014,364486.957362165
