"","geography_level","geography_name","geography_id","sex","work_day","year","weighted_mean","weighted_median","lb_weighted_mean","ub_weighted_mean","lb_weighted_median","ub_weighted_median","ci_weighted_mean","ci_weighted_median"
"299","provincia","Valdivia","p141","Hombre","Completa",2015,525726.25340877,400000,482115,571597,351426,418488,"[482115, 571597]","[351426, 418488]"
"300","provincia","Valparaíso","p51","Hombre","Completa",2010,435919.736711841,250244.6662752,386231,513930,240048,280274,"[386231, 513930]","[240048, 280274]"
"301","provincia","Valparaíso","p51","Hombre","Completa",2011,515224.547181595,314476.414222792,468948,575158,299041,350000,"[468948, 575158]","[299041, 350000]"
"302","provincia","Valparaíso","p51","Hombre","Completa",2012,597751.112655142,316720.599873456,543352,668232,300000,395076,"[543352, 668232]","[300000, 395076]"
"303","provincia","Valparaíso","p51","Hombre","Completa",2013,685746.932274074,401147.878736763,612471,766555,384227,436996,"[612471, 766555]","[384227, 436996]"
"304","provincia","Valparaíso","p51","Hombre","Completa",2014,765536.4263389,468547.113067736,690001,878515,404169,502321,"[690001, 878515]","[404169, 502321]"
"305","provincia","Valparaíso","p51","Hombre","Completa",2015,722447.954511534,404562.325646563,635530,799331,400000,483495,"[635530, 799331]","[400000, 483495]"
"306","provincia",NA,NA,"Hombre","Completa",2010,252092.829153373,179876.893014167,190794,329591,153229,224755,"[190794, 329591]","[153229, 224755]"
"307","provincia",NA,NA,"Hombre","Completa",2011,282592.443599165,222397.097464637,228754,342333,181498,279284,"[228754, 342333]","[181498, 279284]"
"308","provincia",NA,NA,"Hombre","Completa",2012,344641.778755998,242762.842507926,241541,457082,166853,397812,"[241541, 457082]","[166853, 397812]"
"309","provincia","Antofagasta","p21","Hombre","Parcial",2010,254624.931421622,250000.059283377,178097,327788,136255,345725,"[178097, 327788]","[136255, 345725]"
"310","provincia","Antofagasta","p21","Hombre","Parcial",2011,310446.155616184,272856.179200877,227676,389273,169437,460088,"[227676, 389273]","[169437, 460088]"
"311","provincia","Antofagasta","p21","Hombre","Parcial",2012,336363.117897369,200478.511609762,227482,496924,114325,338009,"[227482, 496924]","[114325, 338009]"
"312","provincia","Antofagasta","p21","Hombre","Parcial",2013,313455.630707275,199542.591750797,157198,529916,134490,276000,"[157198, 529916]","[134490, 276000]"
"313","provincia","Antofagasta","p21","Hombre","Parcial",2014,280037.843629,189489.430487381,164734,437119,80834,349934,"[164734, 437119]","[80834, 349934]"
"314","provincia","Antofagasta","p21","Hombre","Parcial",2015,571093.079722809,240000,284704,916566,171811,316845,"[284704, 916566]","[171811, 316845]"
"315","provincia","Arauco","p82","Hombre","Parcial",2010,115590.462369928,60087.0149487457,76579,166642,45621,79992,"[76579, 166642]","[45621, 79992]"
"316","provincia","Arauco","p82","Hombre","Parcial",2011,116738.26994865,58095.8052918958,74697,173077,48116,80000,"[74697, 173077]","[48116, 80000]"
"317","provincia","Arauco","p82","Hombre","Parcial",2012,177253.639609931,66950.9637509393,87061,306875,40225,110817,"[87061, 306875]","[40225, 110817]"
"318","provincia","Arauco","p82","Hombre","Parcial",2013,104167.291570769,90008.2440601397,70604,128710,44986,118606,"[70604, 128710]","[44986, 118606]"
"319","provincia","Arauco","p82","Hombre","Parcial",2014,164103.615994046,79003.2583550184,86129,289823,59989,118194,"[86129, 289823]","[59989, 118194]"
"320","provincia","Arauco","p82","Hombre","Parcial",2015,157031.254077151,100000,103817,205187,80157,150627,"[103817, 205187]","[80157, 150627]"
"321","provincia","Arica","p151","Hombre","Parcial",2010,221423.710753084,120117.439812096,138746,336708,87389,149979,"[138746, 336708]","[87389, 149979]"
"322","provincia","Arica","p151","Hombre","Parcial",2011,183980.407911111,119887.687967397,146203,232114,100233,139033,"[146203, 232114]","[100233, 139033]"
"323","provincia","Arica","p151","Hombre","Parcial",2012,221626.184036545,120000,152307,309005,100000,156864,"[152307, 309005]","[100000, 156864]"
"324","provincia","Arica","p151","Hombre","Parcial",2013,199165.065179649,129774.263951518,134480,262809,100064,149989,"[134480, 262809]","[100064, 149989]"
"325","provincia","Arica","p151","Hombre","Parcial",2014,207244.118052932,150095.249580036,161284,251708,119977,180985,"[161284, 251708]","[119977, 180985]"
"326","provincia","Arica","p151","Hombre","Parcial",2015,286133.982667228,200000,221127,380882,150545,251019,"[221127, 380882]","[150545, 251019]"
"327","provincia","Aysén","p112","Hombre","Parcial",2010,201495.826494546,180176.159718144,153707,266784,123626,200196,"[153707, 266784]","[123626, 200196]"
"328","provincia","Aysén","p112","Hombre","Parcial",2011,247658.300106941,209780.958202238,186728,330802,169457,273263,"[186728, 330802]","[169457, 273263]"
"329","provincia","Aysén","p112","Hombre","Parcial",2012,287832.881773726,216669.888162602,195011,475226,140820,346939,"[195011, 475226]","[140820, 346939]"
"330","provincia","Aysén","p112","Hombre","Parcial",2013,293353.105519917,200228.058643859,175239,420978,93281,337038,"[175239, 420978]","[93281, 337038]"
"331","provincia","Aysén","p112","Hombre","Parcial",2014,451230.356253995,210671.035168952,228195,814795,149972,317725,"[228195, 814795]","[149972, 317725]"
"332","provincia","Aysén","p112","Hombre","Parcial",2015,305879.840681875,211546.761447787,212829,492334,137273,403545,"[212829, 492334]","[137273, 403545]"
"333","provincia","Bíobío","p83","Hombre","Parcial",2010,102307.667059468,89652.9818840342,69959,139437,46408,100020,"[69959, 139437]","[46408, 100020]"
"334","provincia","Bíobío","p83","Hombre","Parcial",2011,122056.481269155,67784.5204792734,68969,197786,48054,124631,"[68969, 197786]","[48054, 124631]"
"335","provincia","Bíobío","p83","Hombre","Parcial",2012,173384.484940347,120674.530040545,98372,287391,56393,202005,"[98372, 287391]","[56393, 202005]"
"336","provincia","Bíobío","p83","Hombre","Parcial",2013,434509.594827127,100135.562584727,101754,1067753,60081,149434,"[101754, 1067753]","[60081, 149434]"
"337","provincia","Bíobío","p83","Hombre","Parcial",2014,126862.96464072,79985.9276461383,81801,172136,61722,90000,"[81801, 172136]","[61722, 90000]"
"338","provincia","Bíobío","p83","Hombre","Parcial",2015,212153.511589125,130035.179505683,147726,302324,94776,178066,"[147726, 302324]","[94776, 178066]"
"339","provincia","Cachapoal","p61","Hombre","Parcial",2010,150154.735994824,119917.928676111,104263,201449,60558,161932,"[104263, 201449]","[60558, 161932]"
"340","provincia","Cachapoal","p61","Hombre","Parcial",2011,245778.990340969,128005.195357268,139930,447959,85411,180488,"[139930, 447959]","[85411, 180488]"
"341","provincia","Cachapoal","p61","Hombre","Parcial",2012,203849.058888366,170430.836861424,149978,258831,97044,211289,"[149978, 258831]","[97044, 211289]"
"342","provincia","Cachapoal","p61","Hombre","Parcial",2013,300410.439606103,183552.445758617,185194,519402,103689,251927,"[185194, 519402]","[103689, 251927]"
"343","provincia","Cachapoal","p61","Hombre","Parcial",2014,291561.307857467,195125.660529945,221243,373563,168825,304681,"[221243, 373563]","[168825, 304681]"
"344","provincia","Cachapoal","p61","Hombre","Parcial",2015,276462.471349372,246041.145071709,218285,352376,160992,350062,"[218285, 352376]","[160992, 350062]"
"345","provincia","Capitán Prat","p113","Hombre","Parcial",2010,1269131.41182218,1269131.41182218,1269131,1269131,1269131,1269131,"[1269131, 1269131]","[1269131, 1269131]"
"346","provincia","Capitán Prat","p113","Hombre","Parcial",2011,222320.86721309,222320.86721309,25121,335500,25121,335500,"[25121, 335500]","[25121, 335500]"
"347","provincia","Capitán Prat","p113","Hombre","Parcial",2014,153333.333333333,100000,60000,300000,60000,300000,"[60000, 300000]","[60000, 300000]"
"348","provincia","Cardenal Caro","p62","Hombre","Parcial",2010,110603.634189143,79984.230528257,77902,164731,46104,114612,"[77902, 164731]","[46104, 114612]"
"349","provincia","Cardenal Caro","p62","Hombre","Parcial",2011,181626.792756121,130104.874822941,119475,285826,82287,173694,"[119475, 285826]","[82287, 173694]"
"350","provincia","Cardenal Caro","p62","Hombre","Parcial",2012,189186.558446146,106913.963769961,121564,259199,60000,200000,"[121564, 259199]","[60000, 200000]"
"351","provincia","Cardenal Caro","p62","Hombre","Parcial",2013,222027.13804115,193354.791982651,160854,308224,149657,202823,"[160854, 308224]","[149657, 202823]"
"352","provincia","Cardenal Caro","p62","Hombre","Parcial",2014,202943.371561235,97792.668757314,93009,482876,59989,150441,"[93009, 482876]","[59989, 150441]"
"353","provincia","Cardenal Caro","p62","Hombre","Parcial",2015,260245.48636189,200792.416567026,168477,366069,144773,300081,"[168477, 366069]","[144773, 300081]"
"354","provincia","Cauquenes","p72","Hombre","Parcial",2010,101964.158944497,80019.4256427214,73881,150136,40039,148865,"[73881, 150136]","[40039, 148865]"
"355","provincia","Cauquenes","p72","Hombre","Parcial",2011,219380.947378872,108234.854494568,108260,355324,61886,203800,"[108260, 355324]","[61886, 203800]"
"356","provincia","Cauquenes","p72","Hombre","Parcial",2012,230099.155210992,122420.948041056,118780,403208,70316,295906,"[118780, 403208]","[70316, 295906]"
"357","provincia","Cauquenes","p72","Hombre","Parcial",2013,124614.736804676,82749.9678637778,70596,170602,39114,109254,"[70596, 170602]","[39114, 109254]"
"358","provincia","Cauquenes","p72","Hombre","Parcial",2014,189599.813261072,135655.421871522,117194,284169,99994,264074,"[117194, 284169]","[99994, 264074]"
"359","provincia","Cauquenes","p72","Hombre","Parcial",2015,181897.301073578,116677.013728538,93637,308550,40864,197101,"[93637, 308550]","[40864, 197101]"
"360","provincia","Cautín","p91","Hombre","Parcial",2010,127303.318095055,73855.0483237775,90502,192765,50032,91495,"[90502, 192765]","[50032, 91495]"
"361","provincia","Cautín","p91","Hombre","Parcial",2011,170324.051577114,76266.3478181443,103056,246648,54086,100000,"[103056, 246648]","[54086, 100000]"
"362","provincia","Cautín","p91","Hombre","Parcial",2012,122548.488905053,80190.0256014856,97723,159847,60000,121061,"[97723, 159847]","[60000, 121061]"
"363","provincia","Cautín","p91","Hombre","Parcial",2013,187724.093541285,100038.759552635,138948,241926,80000,119547,"[138948, 241926]","[80000, 119547]"
"364","provincia","Cautín","p91","Hombre","Parcial",2014,266015.279758654,150000,195733,384988,100158,166345,"[195733, 384988]","[100158, 166345]"
"365","provincia","Cautín","p91","Hombre","Parcial",2015,183272.656543941,100364.347730079,140337,264822,80091,129654,"[140337, 264822]","[80091, 129654]"
"366","provincia","Chacabuco","p133","Hombre","Parcial",2010,173215.904113448,136169.330057145,104626,277017,63904,180176,"[104626, 277017]","[63904, 180176]"
"367","provincia","Chacabuco","p133","Hombre","Parcial",2011,108173.961319276,97636.514496115,85935,149448,79613,105931,"[85935, 149448]","[79613, 105931]"
"368","provincia","Chacabuco","p133","Hombre","Parcial",2012,194774.368143388,144802.671538978,136019,280898,106336,210460,"[136019, 280898]","[106336, 210460]"
"369","provincia","Chacabuco","p133","Hombre","Parcial",2013,204971.698741463,153704.860919361,127350,343671,80000,263926,"[127350, 343671]","[80000, 263926]"
"370","provincia","Chacabuco","p133","Hombre","Parcial",2014,178528.464955448,129511.886936276,133897,225866,114130,240785,"[133897, 225866]","[114130, 240785]"
"371","provincia","Chacabuco","p133","Hombre","Parcial",2015,158361.683044368,104873.457810533,124058,206820,95996,157089,"[124058, 206820]","[95996, 157089]"
"372","provincia","Chañaral","p32","Hombre","Parcial",2010,20000,20000,20000,20000,20000,20000,"[20000, 20000]","[20000, 20000]"
"373","provincia","Chañaral","p32","Hombre","Parcial",2011,72000,72000,24000,120000,24000,120000,"[24000, 120000]","[24000, 120000]"
"374","provincia","Chañaral","p32","Hombre","Parcial",2012,211280.775201154,266195.231958763,25000,350000,25000,350000,"[25000, 350000]","[25000, 350000]"
"375","provincia","Chañaral","p32","Hombre","Parcial",2014,467781.566373614,280767.157656655,165950,955822,151563,1205570,"[165950, 955822]","[151563, 1205570]"
"376","provincia","Chañaral","p32","Hombre","Parcial",2015,179136.690731444,179700.421806765,108644,252552,50204,277388,"[108644, 252552]","[50204, 277388]"
"377","provincia","Chiloé","p102","Hombre","Parcial",2010,98408.6008234116,70067.056479764,85336,113321,60059,84891,"[85336, 113321]","[60059, 84891]"
"378","provincia","Chiloé","p102","Hombre","Parcial",2011,132825.777296919,100000,115594,152686,99680,145331,"[115594, 152686]","[99680, 145331]"
"379","provincia","Chiloé","p102","Hombre","Parcial",2012,182109.730231376,100451.030927835,127951,290130,83683,140075,"[127951, 290130]","[83683, 140075]"
"380","provincia","Chiloé","p102","Hombre","Parcial",2013,145148.759832412,119673.675416828,125730,165173,100070,149434,"[125730, 165173]","[100070, 149434]"
"381","provincia","Chiloé","p102","Hombre","Parcial",2014,241798.061930736,151563.3882888,176621,338036,120556,201453,"[176621, 338036]","[120556, 201453]"
"382","provincia","Chiloé","p102","Hombre","Parcial",2015,256805.346569499,200000,184169,366051,150030,200788,"[184169, 366051]","[150030, 200788]"
"383","provincia","Choapa","p42","Hombre","Parcial",2010,138548.047577409,110375.280820637,106378,182470,68866,160000,"[106378, 182470]","[68866, 160000]"
"384","provincia","Choapa","p42","Hombre","Parcial",2011,145599.066882031,86768.3621308596,99436,211259,69733,136726,"[99436, 211259]","[69733, 136726]"
"385","provincia","Choapa","p42","Hombre","Parcial",2012,237952.26210542,90405.9278350515,137962,388640,59370,197590,"[137962, 388640]","[59370, 197590]"
"386","provincia","Choapa","p42","Hombre","Parcial",2013,258031.235752224,80000,120710,489172,39998,148826,"[120710, 489172]","[39998, 148826]"
"387","provincia","Choapa","p42","Hombre","Parcial",2014,178871.372971769,119608.7000067,136812,226918,86221,180000,"[136812, 226918]","[86221, 180000]"
"388","provincia","Choapa","p42","Hombre","Parcial",2015,226223.03158671,144518.278353141,137217,305931,75855,290256,"[137217, 305931]","[75855, 290256]"
"389","provincia","Colchagua","p63","Hombre","Parcial",2010,154059.374883147,119199.843543281,113451,195155,100000,191852,"[113451, 195155]","[100000, 191852]"
"390","provincia","Colchagua","p63","Hombre","Parcial",2011,117731.083018714,85642.1218415907,78138,154188,50981,100000,"[78138, 154188]","[50981, 100000]"
"391","provincia","Colchagua","p63","Hombre","Parcial",2012,267505.066950961,127081.7796559,180134,370745,100451,241741,"[180134, 370745]","[100451, 241741]"
"392","provincia","Colchagua","p63","Hombre","Parcial",2013,276790.582762217,177145.65496274,168876,434204,90254,356316,"[168876, 434204]","[90254, 356316]"
"393","provincia","Colchagua","p63","Hombre","Parcial",2014,251809.846839951,119289.402421783,141133,429934,77863,251161,"[141133, 429934]","[77863, 251161]"
"394","provincia","Colchagua","p63","Hombre","Parcial",2015,140906.854929996,83588.8344904975,99049,192486,50003,200054,"[99049, 192486]","[50003, 200054]"
"395","provincia","Concepción","p81","Hombre","Parcial",2010,166617.458188287,109423.0344783,136470,207974,99932,131598,"[136470, 207974]","[99932, 131598]"
"396","provincia","Concepción","p81","Hombre","Parcial",2011,142678.453021864,80386.6565579984,115104,188141,61704,100000,"[115104, 188141]","[61704, 100000]"
"397","provincia","Concepción","p81","Hombre","Parcial",2012,142885.17284307,86839.1939904702,113445,168528,80000,109613,"[113445, 168528]","[80000, 109613]"
"398","provincia","Concepción","p81","Hombre","Parcial",2013,199114.810570468,104663.758862858,150095,275579,95871,149455,"[150095, 275579]","[95871, 149455]"
"399","provincia","Concepción","p81","Hombre","Parcial",2014,219753.027325919,121250.71063104,168150,287210,101001,166475,"[168150, 287210]","[101001, 166475]"
"400","provincia","Concepción","p81","Hombre","Parcial",2015,220305.097425873,100006.868354285,169294,274217,70251,120118,"[169294, 274217]","[70251, 120118]"
"401","provincia","Copiapó","p31","Hombre","Parcial",2010,305937.867406019,125774.791025429,122146,738942,80078,179877,"[122146, 738942]","[80078, 179877]"
"402","provincia","Copiapó","p31","Hombre","Parcial",2011,141104.575970274,120190.192882417,103727,207524,89074,179013,"[103727, 207524]","[89074, 179013]"
"403","provincia","Copiapó","p31","Hombre","Parcial",2012,185442.334760701,109408.190378984,123092,269037,80415,200730,"[123092, 269037]","[80415, 200730]"
"404","provincia","Copiapó","p31","Hombre","Parcial",2013,242674.675482698,199619.959548422,177305,349745,170216,219116,"[177305, 349745]","[170216, 219116]"
"405","provincia","Copiapó","p31","Hombre","Parcial",2014,273512.908416616,120000,162438,454427,100493,199962,"[162438, 454427]","[100493, 199962]"
"406","provincia","Copiapó","p31","Hombre","Parcial",2015,296812.375785773,133641.49890417,143969,554275,107212,240720,"[143969, 554275]","[107212, 240720]"
"407","provincia","Cordillera","p152","Hombre","Parcial",2010,304541.330322252,149897.410845139,154041,470925,116114,200000,"[154041, 470925]","[116114, 200000]"
"408","provincia","Cordillera","p152","Hombre","Parcial",2011,268280.381306599,191399.414747054,155199,450826,63355,286077,"[155199, 450826]","[63355, 286077]"
"409","provincia","Cordillera","p152","Hombre","Parcial",2012,367058.379013711,200262.205254067,225433,532044,94104,420485,"[225433, 532044]","[94104, 420485]"
"410","provincia","Cordillera","p152","Hombre","Parcial",2013,282154.783227997,161991.531105969,171641,458699,132070,331158,"[171641, 458699]","[132070, 331158]"
"411","provincia","Cordillera","p152","Hombre","Parcial",2014,238442.654376354,123871.333432462,138818,486815,60625,225000,"[138818, 486815]","[60625, 225000]"
"412","provincia","Cordillera","p152","Hombre","Parcial",2015,207986.015969044,137830.827958035,110120,362339,47322,216000,"[110120, 362339]","[47322, 216000]"
"413","provincia","Coyhaique","p111","Hombre","Parcial",2010,329257.061295573,277411.743566226,263852,411021,209856,380637,"[263852, 411021]","[209856, 380637]"
"414","provincia","Coyhaique","p111","Hombre","Parcial",2011,327036.592781271,250428.228670393,235385,444645,179425,475411,"[235385, 444645]","[179425, 475411]"
"415","provincia","Coyhaique","p111","Hombre","Parcial",2012,327857.875655075,258676.056733812,240700,445501,156442,372023,"[240700, 445501]","[156442, 372023]"
"416","provincia","Coyhaique","p111","Hombre","Parcial",2013,301510.104266646,250338.906461818,224930,392873,124935,381294,"[224930, 392873]","[124935, 381294]"
"417","provincia","Coyhaique","p111","Hombre","Parcial",2014,406483.746622716,299971.072227411,255652,647327,252606,300816,"[255652, 647327]","[252606, 300816]"
"418","provincia","Coyhaique","p111","Hombre","Parcial",2015,386830.83174155,301030.997494191,308605,479134,236597,400108,"[308605, 479134]","[236597, 400108]"
"419","provincia","Curicó","p73","Hombre","Parcial",2010,140100.316416976,107818.939624405,84299,257095,56536,137063,"[84299, 257095]","[56536, 137063]"
"420","provincia","Curicó","p73","Hombre","Parcial",2011,167307.318678901,123120.551406427,118473,221055,87892,180787,"[118473, 221055]","[87892, 180787]"
"421","provincia","Curicó","p73","Hombre","Parcial",2012,160035.793474835,118181.164272943,125333,204708,97137,200902,"[125333, 204708]","[97137, 200902]"
"422","provincia","Curicó","p73","Hombre","Parcial",2013,196474.17270714,197047.134279899,149982,243854,103607,238621,"[149982, 243854]","[103607, 238621]"
"423","provincia","Curicó","p73","Hombre","Parcial",2014,373181.316170612,186198.329429451,128706,831733,60000,234501,"[128706, 831733]","[60000, 234501]"
"424","provincia","Curicó","p73","Hombre","Parcial",2015,364929.521415919,200802.645835786,199171,572982,107461,251019,"[199171, 572982]","[107461, 251019]"
"425","provincia","El Loa","p22","Hombre","Parcial",2010,118334.56016821,80034.1524471824,88002,168737,70059,185255,"[88002, 168737]","[70059, 185255]"
"426","provincia","El Loa","p22","Hombre","Parcial",2011,167200.700601123,149520.541506064,119570,215114,70338,250058,"[119570, 215114]","[70338, 250058]"
"427","provincia","El Loa","p22","Hombre","Parcial",2012,309101.783252157,246074.940871952,197308,500353,186275,371961,"[197308, 500353]","[186275, 371961]"
"428","provincia","El Loa","p22","Hombre","Parcial",2013,488801.151423015,391937.103601232,276346,881683,248657,500000,"[276346, 881683]","[248657, 500000]"
"429","provincia","El Loa","p22","Hombre","Parcial",2014,469000.364130037,301458.152773937,294505,755386,212815,386357,"[294505, 755386]","[212815, 386357]"
"430","provincia","El Loa","p22","Hombre","Parcial",2015,347967.663626543,300081.183474654,263976,480371,222494,395914,"[263976, 480371]","[222494, 395914]"
"431","provincia","Elqui","p41","Hombre","Parcial",2010,170916.905705652,114482.254419526,117593,227721,60059,201084,"[117593, 227721]","[60059, 201084]"
"432","provincia","Elqui","p41","Hombre","Parcial",2011,145714.18724985,100000,102712,189383,53708,189995,"[102712, 189383]","[53708, 189995]"
"433","provincia","Elqui","p41","Hombre","Parcial",2012,267966.182881018,201019.755566144,194894,388161,100562,234649,"[194894, 388161]","[100562, 234649]"
"434","provincia","Elqui","p41","Hombre","Parcial",2013,166324.632819889,120107.701027406,125454,211990,80000,180000,"[125454, 211990]","[80000, 180000]"
"435","provincia","Elqui","p41","Hombre","Parcial",2014,248328.748551969,199962.497656104,202069,306388,149972,227966,"[202069, 306388]","[149972, 227966]"
"436","provincia","Elqui","p41","Hombre","Parcial",2015,231555.677685248,200000,179181,316937,139748,224979,"[179181, 316937]","[139748, 224979]"
"437","provincia","General Carrera","p114","Hombre","Parcial",2010,142437.459162489,165799.826000929,30029,244913,30029,263259,"[30029, 244913]","[30029, 263259]"
"438","provincia","General Carrera","p114","Hombre","Parcial",2011,354672.619701475,285893.661937994,223474,544767,200064,602900,"[223474, 544767]","[200064, 602900]"
"439","provincia","General Carrera","p114","Hombre","Parcial",2012,417332.749723552,417332.749723552,110618,724047,110618,724047,"[110618, 724047]","[110618, 724047]"
"440","provincia","General Carrera","p114","Hombre","Parcial",2013,375508.359692726,375508.359692726,100136,650881,100136,650881,"[100136, 650881]","[100136, 650881]"
"441","provincia","General Carrera","p114","Hombre","Parcial",2014,315110.385074553,217460.773283954,98520,550955,50521,639968,"[98520, 550955]","[50521, 639968]"
"442","provincia","General Carrera","p114","Hombre","Parcial",2015,437917.144791924,299636.827758887,304968,579777,244319,677750,"[304968, 579777]","[244319, 677750]"
"443","provincia","Huasco","p33","Hombre","Parcial",2010,296399.34897767,211388.446430068,185900,462513,120000,300000,"[185900, 462513]","[120000, 300000]"
"444","provincia","Huasco","p33","Hombre","Parcial",2011,222210.091755303,86034.6843722014,47205,864438,15000,843297,"[47205, 864438]","[15000, 843297]"
"445","provincia","Huasco","p33","Hombre","Parcial",2012,199495.701466462,199961.244622448,143786,272294,100427,211011,"[143786, 272294]","[100427, 211011]"
"446","provincia","Huasco","p33","Hombre","Parcial",2013,166331.931402628,121640.647899434,106511,258385,59987,199245,"[106511, 258385]","[59987, 199245]"
"447","provincia","Huasco","p33","Hombre","Parcial",2014,210583.719426224,173718.029556807,120409,290442,99981,384818,"[120409, 290442]","[99981, 384818]"
"448","provincia","Huasco","p33","Hombre","Parcial",2015,132919.577363744,100248.371031613,102557,176844,81348,150041,"[102557, 176844]","[81348, 150041]"
"449","provincia","Iquique","p11","Hombre","Parcial",2010,256675.506012942,199863.214460186,187027,365443,150568,243688,"[187027, 365443]","[150568, 243688]"
"450","provincia","Iquique","p11","Hombre","Parcial",2011,316971.880826441,199360.722008085,210525,514921,149934,200967,"[210525, 514921]","[149934, 200967]"
"451","provincia","Iquique","p11","Hombre","Parcial",2012,341248.22990898,208554.601808213,215406,489196,146135,298751,"[215406, 489196]","[146135, 298751]"
"452","provincia","Iquique","p11","Hombre","Parcial",2013,291668.679143565,199244.740154648,225915,392494,150097,254282,"[225915, 392494]","[150097, 254282]"
"453","provincia","Iquique","p11","Hombre","Parcial",2014,213015.606839248,150183.764773158,157140,281866,119993,197195,"[157140, 281866]","[119993, 197195]"
"454","provincia","Iquique","p11","Hombre","Parcial",2015,298299.956595665,215045.308042896,213483,423213,120000,300000,"[213483, 423213]","[120000, 300000]"
"455","provincia","Limarí","p43","Hombre","Parcial",2010,233256.29038381,188113.409007114,149943,350657,83447,235106,"[149943, 350657]","[83447, 235106]"
"456","provincia","Limarí","p43","Hombre","Parcial",2011,197870.512983626,150000,132967,266677,99207,205345,"[132967, 266677]","[99207, 205345]"
"457","provincia","Limarí","p43","Hombre","Parcial",2012,156072.233226722,120541.237113402,112595,191457,80214,144809,"[112595, 191457]","[80214, 144809]"
"458","provincia","Limarí","p43","Hombre","Parcial",2013,172248.873223009,160275.752509896,135999,215895,120000,215538,"[135999, 215895]","[120000, 215538]"
"459","provincia","Limarí","p43","Hombre","Parcial",2014,169179.901125804,147925.231278977,123020,219202,90947,196507,"[123020, 219202]","[90947, 196507]"
"460","provincia","Limarí","p43","Hombre","Parcial",2015,147732.979603846,99590.7540973976,115865,200344,82661,150286,"[115865, 200344]","[82661, 150286]"
"461","provincia","Linares","p74","Hombre","Parcial",2010,98416.6747246727,51072.9237584015,57980,133933,39981,80812,"[57980, 133933]","[39981, 80812]"
"462","provincia","Linares","p74","Hombre","Parcial",2011,105953.921699128,80000,75439,176799,50175,109896,"[75439, 176799]","[50175, 109896]"
"463","provincia","Linares","p74","Hombre","Parcial",2012,97664.460966461,60283.2314247008,66448,133080,46617,81935,"[66448, 133080]","[46617, 81935]"
"464","provincia","Linares","p74","Hombre","Parcial",2013,107163.925679816,79990.1120619122,82939,127567,67826,104218,"[82939, 127567]","[67826, 104218]"
"465","provincia","Linares","p74","Hombre","Parcial",2014,153533.093015349,151170.920629101,118683,194734,75113,170000,"[118683, 194734]","[75113, 170000]"
"466","provincia","Linares","p74","Hombre","Parcial",2015,153340.044465599,67046.0261948931,97940,225786,50161,143015,"[97940, 225786]","[50161, 143015]"
"467","provincia","Llanquihue","p101","Hombre","Parcial",2010,236113.299568844,139899.485832852,157225,340909,80000,209286,"[157225, 340909]","[80000, 209286]"
"468","provincia","Llanquihue","p101","Hombre","Parcial",2011,159771.829521275,99680.3610040425,109774,252001,80271,125032,"[109774, 252001]","[80271, 125032]"
"469","provincia","Llanquihue","p101","Hombre","Parcial",2012,174851.725731936,120953.914558128,130854,275809,100037,177179,"[130854, 275809]","[100037, 177179]"
"470","provincia","Llanquihue","p101","Hombre","Parcial",2013,180785.607216904,126841.41399378,143801,240981,67096,179663,"[143801, 240981]","[67096, 179663]"
"471","provincia","Llanquihue","p101","Hombre","Parcial",2014,163823.627611434,102018.164830604,122384,280746,80839,149981,"[122384, 280746]","[80839, 149981]"
"472","provincia","Llanquihue","p101","Hombre","Parcial",2015,187840.54099582,111359.807145168,131917,246052,80229,172912,"[131917, 246052]","[80229, 172912]"
"473","provincia","Los Andes","p53","Hombre","Parcial",2010,266657.122961235,111141.283666458,138211,498805,80881,161528,"[138211, 498805]","[80881, 161528]"
"474","provincia","Los Andes","p53","Hombre","Parcial",2011,174483.495552539,90795.1768620825,111466,267764,49452,178657,"[111466, 267764]","[49452, 178657]"
"475","provincia","Los Andes","p53","Hombre","Parcial",2012,338362.884159204,120000,120627,670824,76435,197046,"[120627, 670824]","[76435, 197046]"
"476","provincia","Los Andes","p53","Hombre","Parcial",2013,303853.988486851,207642.71784231,227261,386287,146776,239362,"[227261, 386287]","[146776, 239362]"
"477","provincia","Los Andes","p53","Hombre","Parcial",2014,185962.099542711,134506.136033425,149304,238381,93864,200400,"[149304, 238381]","[93864, 200400]"
"478","provincia","Los Andes","p53","Hombre","Parcial",2015,261500.89484095,200000,209093,324853,125000,247602,"[209093, 324853]","[125000, 247602]"
"479","provincia","Magallanes","p121","Hombre","Parcial",2010,208658.35405697,218937.042337773,140111,285340,90088,290930,"[140111, 285340]","[90088, 290930]"
"480","provincia","Magallanes","p121","Hombre","Parcial",2011,249147.163860412,198222.119043519,163347,348098,101100,394848,"[163347, 348098]","[101100, 394848]"
"481","provincia","Magallanes","p121","Hombre","Parcial",2012,137316.589964859,51714.8390665639,65484,229822,40225,259266,"[65484, 229822]","[40225, 259266]"
"482","provincia","Magallanes","p121","Hombre","Parcial",2013,843766.415037094,286501.548470587,293885,1942195,191938,382897,"[293885, 1942195]","[191938, 382897]"
"483","provincia","Magallanes","p121","Hombre","Parcial",2014,215525.020530625,197892.860496821,147914,293476,111293,250509,"[147914, 293476]","[111293, 250509]"
"484","provincia","Magallanes","p121","Hombre","Parcial",2015,318561.205405497,136956.375761582,171663,521127,92180,600162,"[171663, 521127]","[92180, 600162]"
