"","geography_level","geography_name","geography_id","sex","isco","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"419","provincia","El Loa","p22","Hombre","Empleados de oficina",2012,509594.417099095,502711.933944333,"[376825, 637141]","[280000, 681687]"
"420","provincia","El Loa","p22","Hombre","Empleados de oficina",2013,922096.812798455,629425.629566162,"[547050, 1336948]","[423074, 700949]"
"421","provincia","El Loa","p22","Hombre","Empleados de oficina",2014,685740.415422273,552525.075951742,"[537785, 928787]","[409331, 999812]"
"422","provincia","El Loa","p22","Hombre","Empleados de oficina",2015,610130.936087971,499227.801002392,"[376235, 942150]","[300980, 862237]"
"423","provincia","Elqui","p41","Hombre","Empleados de oficina",2010,323565.449010516,250229.540504415,"[248434, 423564]","[229843, 297082]"
"424","provincia","Elqui","p41","Hombre","Empleados de oficina",2011,325810.897518404,224194.654586428,"[243283, 423268]","[196991, 418453]"
"425","provincia","Elqui","p41","Hombre","Empleados de oficina",2012,477863.165115813,359576.158396933,"[385806, 610629]","[351579, 501239]"
"426","provincia","Elqui","p41","Hombre","Empleados de oficina",2013,385128.03096055,299392.994658184,"[282017, 495789]","[274639, 436666]"
"427","provincia","Elqui","p41","Hombre","Empleados de oficina",2014,476441.474666671,401747.080053366,"[386926, 578630]","[329721, 680884]"
"428","provincia","Elqui","p41","Hombre","Empleados de oficina",2015,429388.114636256,369672.580929308,"[359023, 544409]","[261059, 496906]"
"429","provincia","General Carrera","p114","Hombre","Empleados de oficina",2010,550538.26580544,550538.26580544,"[550538, 550538]","[550538, 550538]"
"430","provincia","General Carrera","p114","Hombre","Empleados de oficina",2011,182879.643669446,182879.643669446,"[182880, 182880]","[182880, 182880]"
"431","provincia","General Carrera","p114","Hombre","Empleados de oficina",2014,886512.575232113,886512.575232113,"[606254, 1212507]","[606254, 1212507]"
"432","provincia","General Carrera","p114","Hombre","Empleados de oficina",2015,641259.277685889,641259.277685888,"[600162, 699376]","[600162, 699376]"
"433","provincia","Huasco","p33","Hombre","Empleados de oficina",2010,277160.20739834,266785.563080405,"[229566, 332332]","[185300, 339767]"
"434","provincia","Huasco","p33","Hombre","Empleados de oficina",2011,357154.0459497,306446.0054574,"[250328, 456837]","[180870, 468498]"
"435","provincia","Huasco","p33","Hombre","Empleados de oficina",2012,761089.830412011,312726.769293053,"[288671, 1604257]","[250000, 1123837]"
"436","provincia","Huasco","p33","Hombre","Empleados de oficina",2013,541059.382736603,604350.229005647,"[374261, 739091]","[210095, 792034]"
"437","provincia","Huasco","p33","Hombre","Empleados de oficina",2014,503729.198809841,391937.361831544,"[336562, 761122]","[350000, 607169]"
"438","provincia","Huasco","p33","Hombre","Empleados de oficina",2015,384823.502170339,309009.169649183,"[307040, 553936]","[300000, 389346]"
"439","provincia","Iquique","p11","Hombre","Empleados de oficina",2010,339819.822667288,264823.072324115,"[278710, 434298]","[248975, 319781]"
"440","provincia","Iquique","p11","Hombre","Empleados de oficina",2011,361976.710477441,300000,"[292010, 450083]","[211322, 396392]"
"441","provincia","Iquique","p11","Hombre","Empleados de oficina",2012,423043.690195774,340201.285767965,"[345626, 532461]","[301353, 431797]"
"442","provincia","Iquique","p11","Hombre","Empleados de oficina",2013,566911.936817996,398489.480309297,"[393422, 1058252]","[298947, 550089]"
"443","provincia","Iquique","p11","Hombre","Empleados de oficina",2014,460268.487253385,401974.164694144,"[373131, 598266]","[299944, 566923]"
"444","provincia","Iquique","p11","Hombre","Empleados de oficina",2015,468681.041262648,340000.97472355,"[375035, 572148]","[300081, 582363]"
"445","provincia","Limarí","p43","Hombre","Empleados de oficina",2010,285758.399659759,215865.121615254,"[199234, 375219]","[184346, 229473]"
"446","provincia","Limarí","p43","Hombre","Empleados de oficina",2011,342325.175315329,299041.083012127,"[239880, 449863]","[251924, 427107]"
"447","provincia","Limarí","p43","Hombre","Empleados de oficina",2012,446391.036254772,354315.587124299,"[331363, 579381]","[281253, 667375]"
"448","provincia","Limarí","p43","Hombre","Empleados de oficina",2013,392220.654871926,303215.567527891,"[294910, 482334]","[260186, 405690]"
"449","provincia","Limarí","p43","Hombre","Empleados de oficina",2014,339741.734802994,303050.860457919,"[280719, 397948]","[235068, 474899]"
"450","provincia","Limarí","p43","Hombre","Empleados de oficina",2015,436381.51008866,373147.742457462,"[323797, 536691]","[246158, 646193]"
"451","provincia","Linares","p74","Hombre","Empleados de oficina",2010,290522.08887882,202173.178860731,"[210991, 413332]","[194260, 281013]"
"452","provincia","Linares","p74","Hombre","Empleados de oficina",2011,251881.65838761,225329.524328604,"[190856, 329085]","[132947, 372410]"
"453","provincia","Linares","p74","Hombre","Empleados de oficina",2012,312994.80186587,257932.166395176,"[232237, 429852]","[195346, 311743]"
"454","provincia","Linares","p74","Hombre","Empleados de oficina",2013,299256.247853107,264553.56578599,"[243316, 357228]","[242256, 348678]"
"455","provincia","Linares","p74","Hombre","Empleados de oficina",2014,460806.254900385,297515.840460856,"[304462, 733814]","[262947, 350925]"
"456","provincia","Linares","p74","Hombre","Empleados de oficina",2015,415425.903772549,335714.732967178,"[336148, 515406]","[280076, 578594]"
"457","provincia","Llanquihue","p101","Hombre","Empleados de oficina",2010,291682.218995841,219690.573576842,"[212625, 395368]","[180000, 340333]"
"458","provincia","Llanquihue","p101","Hombre","Empleados de oficina",2011,348136.48320109,250891.406082127,"[247650, 452687]","[200879, 441658]"
"459","provincia","Llanquihue","p101","Hombre","Empleados de oficina",2012,403747.243237536,278118.086364051,"[291843, 517558]","[220000, 493225]"
"460","provincia","Llanquihue","p101","Hombre","Empleados de oficina",2013,402146.754869104,336677.26694093,"[328855, 516208]","[250000, 547684]"
"461","provincia","Llanquihue","p101","Hombre","Empleados de oficina",2014,496392.086510374,411079.261757172,"[387133, 590474]","[319940, 507938]"
"462","provincia","Llanquihue","p101","Hombre","Empleados de oficina",2015,527081.247481739,487516.847474334,"[396029, 643664]","[267061, 687887]"
"463","provincia","Los Andes","p53","Hombre","Empleados de oficina",2010,399463.397191624,316635.607113005,"[288013, 504924]","[200991, 440000]"
"464","provincia","Los Andes","p53","Hombre","Empleados de oficina",2011,408074.247066046,324054.312932484,"[301314, 531062]","[250000, 514795]"
"465","provincia","Los Andes","p53","Hombre","Empleados de oficina",2012,437525.701606431,345258.724901316,"[369257, 513717]","[296143, 500247]"
"466","provincia","Los Andes","p53","Hombre","Empleados de oficina",2013,515986.196140612,397427.230132841,"[390505, 645120]","[317308, 431799]"
"467","provincia","Los Andes","p53","Hombre","Empleados de oficina",2014,531147.596392616,430879.987431561,"[385294, 739288]","[299944, 598530]"
"468","provincia","Los Andes","p53","Hombre","Empleados de oficina",2015,584664.744135258,400108.244632872,"[367664, 897535]","[303933, 491997]"
"469","provincia","Magallanes","p121","Hombre","Empleados de oficina",2010,502767.027118141,386030.823466235,"[360865, 666371]","[273709, 460450]"
"470","provincia","Magallanes","p121","Hombre","Empleados de oficina",2011,861629.314263115,577726.37596031,"[468838, 1365419]","[316942, 944541]"
"471","provincia","Magallanes","p121","Hombre","Empleados de oficina",2012,887439.637287411,395925.797070664,"[434863, 1501050]","[257361, 707957]"
"472","provincia","Magallanes","p121","Hombre","Empleados de oficina",2013,643368.720630167,477759.997743843,"[498621, 818723]","[316369, 800000]"
"473","provincia","Magallanes","p121","Hombre","Empleados de oficina",2014,675156.768022528,480028.724027384,"[497691, 888038]","[400000, 606254]"
"474","provincia","Magallanes","p121","Hombre","Empleados de oficina",2015,639994.552343843,545094.341411926,"[481140, 829818]","[371508, 800216]"
"475","provincia","Maipo","p134","Hombre","Empleados de oficina",2010,265428.806558561,250000,"[220379, 320885]","[216470, 291117]"
"476","provincia","Maipo","p134","Hombre","Empleados de oficina",2011,366346.572829633,282386.914617597,"[288341, 488933]","[214576, 380000]"
"477","provincia","Maipo","p134","Hombre","Empleados de oficina",2012,359874.491606971,318371.349822326,"[293555, 442135]","[248980, 371863]"
"478","provincia","Maipo","p134","Hombre","Empleados de oficina",2013,369084.516174163,300225.291960746,"[311466, 426832]","[242126, 393719]"
"479","provincia","Maipo","p134","Hombre","Empleados de oficina",2014,478378.208448562,380930.537821565,"[365185, 637264]","[242872, 460000]"
"480","provincia","Maipo","p134","Hombre","Empleados de oficina",2015,447541.080661496,412249.171110883,"[383243, 526933]","[349554, 560152]"
"481","provincia","Malleco","p92","Hombre","Empleados de oficina",2010,361051.648780151,348960.215126482,"[254773, 481933]","[174099, 499658]"
"482","provincia","Malleco","p92","Hombre","Empleados de oficina",2011,298753.082124282,309197.109593555,"[216107, 374543]","[151261, 411982]"
"483","provincia","Malleco","p92","Hombre","Empleados de oficina",2012,330024.64885271,293361.850790874,"[266654, 408449]","[234662, 402248]"
"484","provincia","Malleco","p92","Hombre","Empleados de oficina",2013,364284.17424225,325027.605009112,"[293405, 461486]","[248371, 376510]"
"485","provincia","Malleco","p92","Hombre","Empleados de oficina",2014,440678.132929778,412669.24603934,"[281088, 610868]","[179966, 545628]"
"486","provincia","Malleco","p92","Hombre","Empleados de oficina",2015,552950.146070851,554572.2366945,"[426257, 714131]","[299214, 700189]"
"487","provincia","Marga Marga","p58","Hombre","Empleados de oficina",2010,332421.127195251,314346.515246192,"[261023, 436764]","[246551, 350343]"
"488","provincia","Marga Marga","p58","Hombre","Empleados de oficina",2011,273516.925111434,250000,"[203106, 357393]","[137374, 322240]"
"489","provincia","Marga Marga","p58","Hombre","Empleados de oficina",2012,428459.118051753,348135.650277619,"[349021, 502034]","[302271, 500059]"
"490","provincia","Marga Marga","p58","Hombre","Empleados de oficina",2013,505402.939071091,424423.561573549,"[391754, 631742]","[301819, 626055]"
"491","provincia","Marga Marga","p58","Hombre","Empleados de oficina",2014,536774.359042371,516277.754616839,"[428542, 691314]","[399925, 577259]"
"492","provincia","Marga Marga","p58","Hombre","Empleados de oficina",2015,445618.649554835,380594.45361489,"[346919, 567940]","[271100, 542200]"
"493","provincia","Melipilla","p135","Hombre","Empleados de oficina",2010,284902.648897894,288008.987083316,"[211667, 375502]","[179877, 385000]"
"494","provincia","Melipilla","p135","Hombre","Empleados de oficina",2011,285476.738630261,248753.682375468,"[210459, 386033]","[199361, 412062]"
"495","provincia","Melipilla","p135","Hombre","Empleados de oficina",2012,345423.637010781,273860.39058695,"[243682, 466181]","[200000, 455540]"
"496","provincia","Melipilla","p135","Hombre","Empleados de oficina",2013,391191.647766343,267522.020409087,"[230840, 732711]","[156211, 889939]"
"497","provincia","Melipilla","p135","Hombre","Empleados de oficina",2014,357667.822490362,366728.169365653,"[299433, 437655]","[218344, 430000]"
"498","provincia","Melipilla","p135","Hombre","Empleados de oficina",2015,423527.275415019,489322.750527968,"[294397, 525493]","[212864, 550149]"
"499","provincia","Ñuble","p84","Hombre","Empleados de oficina",2010,290531.084026931,249060.857359113,"[232331, 371076]","[220209, 356638]"
"500","provincia","Ñuble","p84","Hombre","Empleados de oficina",2011,328429.437152804,291401.630022744,"[242898, 429840]","[167601, 461690]"
"501","provincia","Ñuble","p84","Hombre","Empleados de oficina",2012,376753.299095904,291016.685582901,"[215401, 559943]","[154906, 462200]"
"502","provincia","Ñuble","p84","Hombre","Empleados de oficina",2013,301201.68007821,300312.537034687,"[240384, 350354]","[260500, 350000]"
"503","provincia","Ñuble","p84","Hombre","Empleados de oficina",2014,346166.200488253,299036.914213125,"[280059, 432675]","[259345, 415331]"
"504","provincia","Ñuble","p84","Hombre","Empleados de oficina",2015,410570.283730712,356772.721559191,"[332505, 506182]","[300081, 501898]"
"505","provincia","Osorno","p103","Hombre","Empleados de oficina",2010,354301.632611908,324030.751935731,"[264062, 478813]","[200132, 400000]"
"506","provincia","Osorno","p103","Hombre","Empleados de oficina",2011,248433.847963391,220713.808808954,"[187080, 310312]","[189393, 282488]"
"507","provincia","Osorno","p103","Hombre","Empleados de oficina",2012,351582.626578414,274966.113515474,"[261844, 503991]","[220665, 424180]"
"508","provincia","Osorno","p103","Hombre","Empleados de oficina",2013,778862.549048691,378274.307273788,"[373743, 1254718]","[315831, 517510]"
"509","provincia","Osorno","p103","Hombre","Empleados de oficina",2014,489953.601240302,356430.386608198,"[376997, 691733]","[324939, 554550]"
"510","provincia","Osorno","p103","Hombre","Empleados de oficina",2015,392838.134820818,351417.638876167,"[326833, 499906]","[290531, 421097]"
"511","provincia","Petorca","p54","Hombre","Empleados de oficina",2011,293177.64439408,299508.358225573,"[179018, 394323]","[171493, 488434]"
"512","provincia","Petorca","p54","Hombre","Empleados de oficina",2012,426410.246727566,283435.768288649,"[198919, 810000]","[190000, 810000]"
"513","provincia","Petorca","p54","Hombre","Empleados de oficina",2013,415529.17852406,449643.604925113,"[277018, 487303]","[209207, 500000]"
"514","provincia","Petorca","p54","Hombre","Empleados de oficina",2014,314857.013183905,251646.771621044,"[224024, 465275]","[202548, 587357]"
"515","provincia","Petorca","p54","Hombre","Empleados de oficina",2015,565827.26836688,421436.884926732,"[337231, 884020]","[290568, 803036]"
"516","provincia","Quillota","p55","Hombre","Empleados de oficina",2010,338269.715458795,203001.16917422,"[254874, 439862]","[175133, 484688]"
"517","provincia","Quillota","p55","Hombre","Empleados de oficina",2011,319612.944032544,200652.953762015,"[191812, 614927]","[181425, 294737]"
"518","provincia","Quillota","p55","Hombre","Empleados de oficina",2012,271974.26309795,272524.575408416,"[210969, 359185]","[153206, 308512]"
"519","provincia","Quillota","p55","Hombre","Empleados de oficina",2013,359636.148739622,299437.727772102,"[264219, 508715]","[260000, 412437]"
"520","provincia","Quillota","p55","Hombre","Empleados de oficina",2014,385310.7104883,368294.969918436,"[272306, 479912]","[202323, 517637]"
"521","provincia","Quillota","p55","Hombre","Empleados de oficina",2015,538604.050148334,391144.453921634,"[368475, 702005]","[251183, 583681]"
"522","provincia","Ranco","p142","Hombre","Empleados de oficina",2010,185181.053043648,185181.053043648,"[185181, 185181]","[185181, 185181]"
"523","provincia","Ranco","p142","Hombre","Empleados de oficina",2011,368226.687487047,357982.434318979,"[202408, 541605]","[162000, 541605]"
"524","provincia","Ranco","p142","Hombre","Empleados de oficina",2013,360570.621208344,360570.621208344,"[200000, 428376]","[200000, 428376]"
"525","provincia","Ranco","p142","Hombre","Empleados de oficina",2014,293018.307335545,287970.43774872,"[206126, 383961]","[206126, 383961]"
"526","provincia","Ranco","p142","Hombre","Empleados de oficina",2015,396609.471206086,396609.471206086,"[396609, 396609]","[396609, 396609]"
"527","provincia","San Antonio","p56","Hombre","Empleados de oficina",2010,314743.177927803,226616.65951023,"[211064, 471182]","[159891, 341819]"
"528","provincia","San Antonio","p56","Hombre","Empleados de oficina",2011,438108.601522165,331875.561586356,"[290959, 844404]","[231112, 598082]"
"529","provincia","San Antonio","p56","Hombre","Empleados de oficina",2012,720285.219998299,299970.099161116,"[350847, 1825791]","[251180, 1200000]"
"530","provincia","San Antonio","p56","Hombre","Empleados de oficina",2013,560843.997276796,470842.112288023,"[374239, 806097]","[298867, 681962]"
"531","provincia","San Antonio","p56","Hombre","Empleados de oficina",2014,395622.106596922,345038.488582326,"[255362, 626598]","[210000, 491579]"
"532","provincia","San Antonio","p56","Hombre","Empleados de oficina",2015,396244.107285163,400108.244632872,"[277380, 647376]","[163855, 483268]"
"533","provincia","San Felipe","p57","Hombre","Empleados de oficina",2010,349888.048025368,240635.768160006,"[219103, 553408]","[191975, 356760]"
"534","provincia","San Felipe","p57","Hombre","Empleados de oficina",2011,282530.224100422,279285.74114167,"[191033, 333848]","[163721, 389819]"
"535","provincia","San Felipe","p57","Hombre","Empleados de oficina",2012,380978.762306268,359298.465314763,"[283059, 488717]","[246727, 430427]"
"536","provincia","San Felipe","p57","Hombre","Empleados de oficina",2013,395281.655180701,394661.637439,"[313159, 502678]","[280000, 521947]"
"537","provincia","San Felipe","p57","Hombre","Empleados de oficina",2014,472903.139357578,442188.599606408,"[377067, 615224]","[384252, 600000]"
"538","provincia","San Felipe","p57","Hombre","Empleados de oficina",2015,363149.622052046,331596.706243116,"[282166, 456155]","[261591, 495352]"
"539","provincia","Santiago","p131","Hombre","Empleados de oficina",2010,355913.889922094,300293.59953024,"[320216, 445781]","[250245, 328608]"
"540","provincia","Santiago","p131","Hombre","Empleados de oficina",2011,414268.190145248,334926.195788561,"[364636, 476079]","[302732, 363562]"
"541","provincia","Santiago","p131","Hombre","Empleados de oficina",2012,400839.304758038,350000,"[363596, 441488]","[301438, 396903]"
"542","provincia","Santiago","p131","Hombre","Empleados de oficina",2013,480649.063448215,398489.480309297,"[439055, 550360]","[348853, 436481]"
"543","provincia","Santiago","p131","Hombre","Empleados de oficina",2014,470526.03320764,400000,"[429769, 528392]","[359587, 424175]"
"544","provincia","Santiago","p131","Hombre","Empleados de oficina",2015,449710.560901838,381194.899375848,"[397759, 522103]","[341469, 401630]"
"545","provincia","Talagante","p136","Hombre","Empleados de oficina",2010,296820.556992579,221885.538535283,"[242949, 372365]","[193588, 293453]"
"546","provincia","Talagante","p136","Hombre","Empleados de oficina",2011,366284.419578103,300000,"[289732, 445991]","[241256, 365514]"
"547","provincia","Talagante","p136","Hombre","Empleados de oficina",2012,394056.907882468,350795.551156086,"[345826, 450493]","[291153, 492754]"
"548","provincia","Talagante","p136","Hombre","Empleados de oficina",2013,389344.262295573,299835.072838224,"[303378, 541300]","[256443, 329975]"
"549","provincia","Talagante","p136","Hombre","Empleados de oficina",2014,420086.056121342,398317.69409631,"[365861, 493763]","[337323, 444846]"
"550","provincia","Talagante","p136","Hombre","Empleados de oficina",2015,553894.331368938,480953.414629446,"[431498, 766175]","[311869, 572323]"
"551","provincia","Talca","p71","Hombre","Empleados de oficina",2010,308460.192560271,247611.652234236,"[236865, 397695]","[198744, 282392]"
"552","provincia","Talca","p71","Hombre","Empleados de oficina",2011,244072.996063232,249574.505376477,"[195812, 289306]","[174208, 287079]"
"553","provincia","Talca","p71","Hombre","Empleados de oficina",2012,275475.840173786,250682.023142999,"[225669, 322647]","[230297, 300000]"
"554","provincia","Talca","p71","Hombre","Empleados de oficina",2013,338304.837029417,300130.455719138,"[275259, 413784]","[250339, 400542]"
"555","provincia","Talca","p71","Hombre","Empleados de oficina",2014,348135.138205255,350761.21823195,"[289018, 409136]","[244954, 404169]"
"556","provincia","Talca","p71","Hombre","Empleados de oficina",2015,533918.115828561,407557.576851647,"[328850, 839432]","[300081, 570277]"
"557","provincia","Tamarugal","p12","Hombre","Empleados de oficina",2010,490829.236834141,270379.706229939,"[234660, 834931]","[207203, 1000979]"
"558","provincia","Tamarugal","p12","Hombre","Empleados de oficina",2011,516794.165916222,451281.979781201,"[242324, 857251]","[216039, 857251]"
"559","provincia","Tamarugal","p12","Hombre","Empleados de oficina",2012,301686.325101363,301686.325101363,"[301686, 301686]","[301686, 301686]"
"560","provincia","Tamarugal","p12","Hombre","Empleados de oficina",2013,613584.773392527,514894.65710369,"[380515, 841139]","[380515, 841139]"
"561","provincia","Tamarugal","p12","Hombre","Empleados de oficina",2014,314745.202894286,338160.354777427,"[124710, 429430]","[50521, 429430]"
"562","provincia","Tamarugal","p12","Hombre","Empleados de oficina",2015,666819.165740401,646743.119557157,"[465603, 903667]","[440837, 903667]"
"563","provincia","Tierra del Fuego","p123","Hombre","Empleados de oficina",2010,280000,280000,"[280000, 280000]","[280000, 280000]"
"564","provincia","Tierra del Fuego","p123","Hombre","Empleados de oficina",2011,2920000,2920000,"[2920000, 2920000]","[2920000, 2920000]"
"565","provincia","Tierra del Fuego","p123","Hombre","Empleados de oficina",2012,600000,600000,"[600000, 600000]","[600000, 600000]"
"566","provincia","Tierra del Fuego","p123","Hombre","Empleados de oficina",2013,800000,800000,"[800000, 800000]","[800000, 800000]"
"567","provincia","Tocopilla","p23","Hombre","Empleados de oficina",2010,601164.390965614,708650.902706777,"[268312, 845574]","[219850, 879860]"
"568","provincia","Tocopilla","p23","Hombre","Empleados de oficina",2011,200000,200000,"[200000, 200000]","[200000, 200000]"
"569","provincia","Tocopilla","p23","Hombre","Empleados de oficina",2013,1021129.29329257,1021129.29329257,"[398489, 1643769]","[398489, 1643769]"
"570","provincia","Tocopilla","p23","Hombre","Empleados de oficina",2014,1087321.07631727,1087321.07631727,"[374930, 1799712]","[374930, 1799712]"
"571","provincia","Tocopilla","p23","Hombre","Empleados de oficina",2015,471915.06700471,471915.06700471,"[471915, 471915]","[471915, 471915]"
"572","provincia","Última Esperanza","p124","Hombre","Empleados de oficina",2010,363562.189862274,227669.637731521,"[202205, 664244]","[188834, 501426]"
"573","provincia","Última Esperanza","p124","Hombre","Empleados de oficina",2011,859486.943071065,859486.943071065,"[398721, 1345685]","[398721, 1345685]"
"574","provincia","Última Esperanza","p124","Hombre","Empleados de oficina",2012,410141.263684611,410141.263684611,"[340000, 502255]","[340000, 502255]"
"575","provincia","Última Esperanza","p124","Hombre","Empleados de oficina",2013,427570.160463525,427570.160463525,"[380000, 502097]","[380000, 502097]"
"576","provincia","Última Esperanza","p124","Hombre","Empleados de oficina",2014,578871.018019872,553021.282580161,"[395417, 774870]","[283509, 997945]"
"577","provincia","Última Esperanza","p124","Hombre","Empleados de oficina",2015,525010.732178595,421506.648508541,"[401630, 871841]","[401630, 1000271]"
"578","provincia","Valdivia","p141","Hombre","Empleados de oficina",2010,297855.471650251,270015.864727577,"[219052, 461821]","[218343, 357429]"
"579","provincia","Valdivia","p141","Hombre","Empleados de oficina",2011,440267.008061267,422029.946929492,"[349748, 570271]","[250431, 467247]"
"580","provincia","Valdivia","p141","Hombre","Empleados de oficina",2012,410792.49946436,399124.736254105,"[347849, 478414]","[351676, 462586]"
"581","provincia","Valdivia","p141","Hombre","Empleados de oficina",2013,341889.129222297,299764.893859013,"[276424, 415274]","[220000, 372500]"
"582","provincia","Valdivia","p141","Hombre","Empleados de oficina",2014,531898.666684694,487125.396875653,"[449689, 625653]","[382877, 649878]"
"583","provincia","Valdivia","p141","Hombre","Empleados de oficina",2015,456337.857724774,389272.343574962,"[369077, 626674]","[318106, 516100]"
"584","provincia","Valparaíso","p51","Hombre","Empleados de oficina",2010,370945.552104766,299838.082265965,"[299163, 430258]","[249910, 372846]"
"585","provincia","Valparaíso","p51","Hombre","Empleados de oficina",2011,439715.268324664,333269.241300904,"[314726, 553339]","[249362, 452839]"
"586","provincia","Valparaíso","p51","Hombre","Empleados de oficina",2012,371895.995085844,337477.59535173,"[282683, 489604]","[222407, 500000]"
"587","provincia","Valparaíso","p51","Hombre","Empleados de oficina",2013,412396.785234951,369618.149850921,"[343169, 499412]","[325153, 428968]"
"588","provincia","Valparaíso","p51","Hombre","Empleados de oficina",2014,527646.233024526,407065.973909576,"[417574, 735338]","[341966, 606254]"
"589","provincia","Valparaíso","p51","Hombre","Empleados de oficina",2015,512756.398416137,401629.844259328,"[408446, 639743]","[325069, 512234]"
"590","provincia",NA,NA,"Hombre","Empleados de oficina",2010,285000,285000,"[285000, 285000]","[285000, 285000]"
"591","provincia",NA,NA,"Hombre","Empleados de oficina",2012,560472.489647496,560472.489647496,"[464772, 583260]","[464772, 583260]"
"592","provincia","Antofagasta","p21","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1749884.58224483,1570780.87382191,"[981215, 2794713]","[797443, 2512083]"
"593","provincia","Arauco","p82","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,590432.947174267,544208.967803964,"[502417, 700000]","[502417, 700000]"
"594","provincia","Arica","p151","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1163417.43845964,919482.868264135,"[719377, 1828290]","[678803, 1116420]"
"595","provincia","Aysén","p112","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1169258.94285656,993291.362377235,"[699535, 1718583]","[500561, 2009666]"
"596","provincia","Bíobío","p83","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,902069.738230286,847283.068534361,"[532326, 1447704]","[418000, 1580000]"
"597","provincia","Cachapoal","p61","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,4234494.5960193,1018168.24393914,"[835527, 9678550]","[765776, 3130937]"
"598","provincia","Capitán Prat","p113","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,2349153.66127307,2349153.66127307,"[1577000, 2990411]","[1577000, 2990411]"
"599","provincia","Cardenal Caro","p62","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1293543.99866437,1158457.35148606,"[694648, 1921237]","[567872, 2131811]"
"600","provincia","Cauquenes","p72","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1174923.59433639,1019987.59970447,"[575665, 2000000]","[500000, 2000000]"
"601","provincia","Cautín","p91","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,853642.418457538,904177.594649043,"[628839, 1068447]","[438147, 1196164]"
"602","provincia","Chacabuco","p133","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,2321087.63129495,2525241.34159319,"[1080667, 2906643]","[883475, 3014500]"
"603","provincia","Chañaral","p32","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,884253.222137982,884253.222137982,"[884253, 884253]","[884253, 884253]"
"604","provincia","Chiloé","p102","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1148045.04485126,987716.39002919,"[624108, 1804019]","[520173, 2073267]"
"605","provincia","Choapa","p42","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1697179.55348855,1204245.65310293,"[1000000, 3000000]","[1000000, 3000000]"
"606","provincia","Colchagua","p63","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,735318.69813704,473528.22001702,"[370485, 1132552]","[200967, 1201185]"
"607","provincia","Concepción","p81","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1276728.09629178,1004833.20697498,"[942748, 1753909]","[850733, 1495205]"
"608","provincia","Copiapó","p31","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,4238517.63529605,2507887.78890921,"[2083970, 7518860]","[1669952, 10026858]"
"609","provincia","Cordillera","p152","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1477876.62768516,762528.647918584,"[281734, 3244733]","[219982, 4000000]"
"610","provincia","Coyhaique","p111","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1015733.06856247,1047755.24619663,"[453886, 1473607]","[299215, 1495205]"
"611","provincia","Curicó","p73","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,838667.844239738,776208.463453185,"[604038, 1109045]","[602873, 1013039]"
"612","provincia","El Loa","p22","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,3654635.47674378,3745263.15789474,"[1883872, 5000000]","[1399046, 5000000]"
"613","provincia","Elqui","p41","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,708431.992928706,551291.464845367,"[500110, 993448]","[400000, 1077126]"
"614","provincia","Huasco","p33","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,2200290.12679271,2200290.12679271,"[1046644, 3014500]","[1046644, 3014500]"
