"","geography_level","geography_name","geography_id","sex","icse","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"1","provincia","Antofagasta","p21","Hombre","Asalariado sector privado",2010,572695.192946788,410401.252691328,"[511477, 642065]","[381489, 490093]"
"2","provincia","Antofagasta","p21","Hombre","Asalariado sector privado",2011,583843.831527409,482319.93934799,"[535708, 641027]","[400000, 500000]"
"3","provincia","Arauco","p82","Hombre","Asalariado sector privado",2010,279574.548034445,249829.018075232,"[259854, 300097]","[220000, 275057]"
"4","provincia","Arauco","p82","Hombre","Asalariado sector privado",2011,275559.925763496,222878.008320529,"[250822, 305695]","[201388, 250003]"
"5","provincia","Arica","p151","Hombre","Asalariado sector privado",2010,336353.618733957,260000,"[309272, 361731]","[249841, 296442]"
"6","provincia","Arica","p151","Hombre","Asalariado sector privado",2011,347206.973074926,251208.301743745,"[322821, 382917]","[233895, 279105]"
"7","provincia","Aysén","p112","Hombre","Asalariado sector privado",2010,348453.409227902,275823.494763636,"[290569, 444741]","[239419, 345363]"
"8","provincia","Aysén","p112","Hombre","Asalariado sector privado",2011,406814.59913609,338913.227413744,"[363022, 458651]","[300735, 365135]"
"9","provincia","Bíobío","p83","Hombre","Asalariado sector privado",2010,308439.41277183,211867.84664776,"[273512, 344744]","[196915, 229860]"
"10","provincia","Bíobío","p83","Hombre","Asalariado sector privado",2011,325215.963214657,241188.463552113,"[284320, 358269]","[221063, 269154]"
"11","provincia","Cachapoal","p61","Hombre","Asalariado sector privado",2010,359974.222866719,250000,"[333929, 392333]","[241367, 279809]"
"12","provincia","Cachapoal","p61","Hombre","Asalariado sector privado",2011,327178.053388371,249200.902510106,"[307285, 359512]","[241160, 264402]"
"13","provincia","Capitán Prat","p113","Hombre","Asalariado sector privado",2010,284157.538714282,253379.659900794,"[178225, 426569]","[159891, 450440]"
"14","provincia","Capitán Prat","p113","Hombre","Asalariado sector privado",2011,299015.813547182,324058.709249431,"[95909, 514297]","[49840, 524319]"
"15","provincia","Cardenal Caro","p62","Hombre","Asalariado sector privado",2010,232854.11643944,196522.998438019,"[210572, 261979]","[180000, 201534]"
"16","provincia","Cardenal Caro","p62","Hombre","Asalariado sector privado",2011,239379.336900646,200966.641394996,"[219270, 270765]","[199361, 219666]"
"17","provincia","Cauquenes","p72","Hombre","Asalariado sector privado",2010,179770.566552953,170127.256237967,"[163648, 200136]","[150147, 172090]"
"18","provincia","Cauquenes","p72","Hombre","Asalariado sector privado",2011,213543.455082141,182129.168382613,"[193016, 245834]","[179121, 200782]"
"19","provincia","Cautín","p91","Hombre","Asalariado sector privado",2010,293548.939151869,200195.73302016,"[257433, 363190]","[197193, 220010]"
"20","provincia","Cautín","p91","Hombre","Asalariado sector privado",2011,303024.235669891,236594.18355547,"[274061, 343021]","[214966, 255994]"
"21","provincia","Chacabuco","p133","Hombre","Asalariado sector privado",2010,437234.885472514,250000,"[364304, 518054]","[227442, 270000]"
"22","provincia","Chacabuco","p133","Hombre","Asalariado sector privado",2011,518687.804860102,257027.949529944,"[410431, 686738]","[240208, 295412]"
"23","provincia","Chañaral","p32","Hombre","Asalariado sector privado",2010,416960.556486525,314144.87212153,"[327610, 492750]","[281219, 423902]"
"24","provincia","Chañaral","p32","Hombre","Asalariado sector privado",2011,533449.559143161,436813.535924092,"[467393, 635029]","[391885, 548984]"
"25","provincia","Chiloé","p102","Hombre","Asalariado sector privado",2010,301058.342101706,202281.78424747,"[244817, 368413]","[185907, 249829]"
"26","provincia","Chiloé","p102","Hombre","Asalariado sector privado",2011,293414.017012726,224174.047626921,"[264860, 330731]","[218500, 260809]"
"27","provincia","Choapa","p42","Hombre","Asalariado sector privado",2010,384320.850332737,299794.821690278,"[342237, 455642]","[252879, 359591]"
"28","provincia","Choapa","p42","Hombre","Asalariado sector privado",2011,348499.68488039,293719.543020156,"[297726, 406371]","[259169, 344609]"
"29","provincia","Colchagua","p63","Hombre","Asalariado sector privado",2010,241608.235690753,196925.571588825,"[225498, 259993]","[183365, 200000]"
"30","provincia","Colchagua","p63","Hombre","Asalariado sector privado",2011,263519.676961981,214217.239951409,"[237766, 296938]","[200000, 230000]"
"31","provincia","Concepción","p81","Hombre","Asalariado sector privado",2010,356133.277803226,249829.018075232,"[328644, 386399]","[231547, 260134]"
"32","provincia","Concepción","p81","Hombre","Asalariado sector privado",2011,384982.507728827,267884.290917108,"[362573, 417052]","[250000, 282928]"
"33","provincia","Copiapó","p31","Hombre","Asalariado sector privado",2010,477131.655523873,349760.625305325,"[417403, 536135]","[320000, 377503]"
"34","provincia","Copiapó","p31","Hombre","Asalariado sector privado",2011,544979.023445592,375748.159623461,"[478909, 614724]","[325250, 439128]"
"35","provincia","Cordillera","p152","Hombre","Asalariado sector privado",2010,374922.612659069,299794.821690278,"[343201, 425500]","[260028, 320054]"
"36","provincia","Cordillera","p152","Hombre","Asalariado sector privado",2011,392823.272040236,299041.083012127,"[347910, 436605]","[251208, 314615]"
"37","provincia","Coyhaique","p111","Hombre","Asalariado sector privado",2010,362876.665515288,249829.018075232,"[319790, 408437]","[221301, 272451]"
"38","provincia","Coyhaique","p111","Hombre","Asalariado sector privado",2011,405983.92051494,300000,"[358100, 468651]","[259649, 350000]"
"39","provincia","Curicó","p73","Hombre","Asalariado sector privado",2010,311956.441838022,195940.126256745,"[269066, 370430]","[181042, 200196]"
"40","provincia","Curicó","p73","Hombre","Asalariado sector privado",2011,254619.32449921,199360.722008085,"[232666, 274542]","[183886, 200000]"
"41","provincia","El Loa","p22","Hombre","Asalariado sector privado",2010,594436.261116306,406298.603646091,"[513938, 673504]","[375627, 472529]"
"42","provincia","El Loa","p22","Hombre","Asalariado sector privado",2011,607643.107474271,450000,"[546919, 703027]","[400000, 498640]"
"43","provincia","Elqui","p41","Hombre","Asalariado sector privado",2010,450970.931674551,254374.841939571,"[396336, 538104]","[249829, 306340]"
"44","provincia","Elqui","p41","Hombre","Asalariado sector privado",2011,441855.389589363,299041.083012127,"[384171, 530997]","[250000, 348881]"
"45","provincia","General Carrera","p114","Hombre","Asalariado sector privado",2010,383198.756130963,249829.018075232,"[223040, 539395]","[182016, 599590]"
"46","provincia","General Carrera","p114","Hombre","Asalariado sector privado",2011,390134.99650598,370249.519551175,"[286959, 518861]","[251208, 609025]"
"47","provincia","Huasco","p33","Hombre","Asalariado sector privado",2010,327778.122869256,242517.362555516,"[281667, 374503]","[206147, 297087]"
"48","provincia","Huasco","p33","Hombre","Asalariado sector privado",2011,401577.939905579,308131.086897817,"[351025, 463455]","[271140, 348881]"
"49","provincia","Iquique","p11","Hombre","Asalariado sector privado",2010,525446.898756504,349141.184915385,"[444866, 652219]","[299795, 379740]"
"50","provincia","Iquique","p11","Hombre","Asalariado sector privado",2011,509657.869772172,362800.215541304,"[446212, 577314]","[320605, 400000]"
"51","provincia","Limarí","p43","Hombre","Asalariado sector privado",2010,299998.11574405,210205.519671168,"[274008, 328369]","[200081, 227823]"
"52","provincia","Limarí","p43","Hombre","Asalariado sector privado",2011,284397.160708693,200000,"[256719, 313385]","[188315, 222000]"
"53","provincia","Linares","p74","Hombre","Asalariado sector privado",2010,191292.844118181,170000,"[168361, 229139]","[164941, 174880]"
"54","provincia","Linares","p74","Hombre","Asalariado sector privado",2011,241701.52472846,180869.977255496,"[203989, 279488]","[179425, 184713]"
"55","provincia","Llanquihue","p101","Hombre","Asalariado sector privado",2010,309593.803090156,230834.41320957,"[283532, 341127]","[215234, 245832]"
"56","provincia","Llanquihue","p101","Hombre","Asalariado sector privado",2011,381604.967109643,289943.123034892,"[332684, 449967]","[249580, 304464]"
"57","provincia","Los Andes","p53","Hombre","Asalariado sector privado",2010,494927.492036544,350000,"[452098, 555757]","[299795, 362267]"
"58","provincia","Los Andes","p53","Hombre","Asalariado sector privado",2011,453222.914342359,321446.695266709,"[409879, 503055]","[298753, 359086]"
"59","provincia","Magallanes","p121","Hombre","Asalariado sector privado",2010,588602.577206611,300000,"[454617, 711063]","[276280, 342748]"
"60","provincia","Magallanes","p121","Hombre","Asalariado sector privado",2011,655550.207565918,348881.263514149,"[536511, 809028]","[300000, 360241]"
"61","provincia","Maipo","p134","Hombre","Asalariado sector privado",2010,356672.900992554,228060.519552788,"[302315, 422774]","[206885, 249829]"
"62","provincia","Maipo","p134","Hombre","Asalariado sector privado",2011,368843.088661974,269727.7270852,"[328017, 424748]","[249580, 299041]"
"63","provincia","Malleco","p92","Hombre","Asalariado sector privado",2010,238026.206543779,180436.907286303,"[214358, 259895]","[175000, 197830]"
"64","provincia","Malleco","p92","Hombre","Asalariado sector privado",2011,317836.8497042,208443.881860902,"[274120, 368081]","[199361, 236733]"
"65","provincia","Marga Marga","p58","Hombre","Asalariado sector privado",2010,341006.461628525,237546.32226392,"[289993, 419920]","[203571, 260254]"
"66","provincia","Marga Marga","p58","Hombre","Asalariado sector privado",2011,338161.282446871,242418.543740749,"[299810, 383178]","[219297, 280285]"
"67","provincia","Melipilla","p135","Hombre","Asalariado sector privado",2010,309060.488342477,193558.159122767,"[227368, 419432]","[179877, 211206]"
"68","provincia","Melipilla","p135","Hombre","Asalariado sector privado",2011,297196.146793823,234866.399908869,"[260978, 350379]","[200000, 251208]"
"69","provincia","Ñuble","p84","Hombre","Asalariado sector privado",2010,233567.85246783,180176.159718144,"[209816, 260309]","[171898, 199863]"
"70","provincia","Ñuble","p84","Hombre","Asalariado sector privado",2011,288210.181886782,220000,"[258944, 325090]","[200000, 249302]"
"71","provincia","Osorno","p103","Hombre","Asalariado sector privado",2010,298976.053763678,219849.535906204,"[264392, 326551]","[200196, 227704]"
"72","provincia","Osorno","p103","Hombre","Asalariado sector privado",2011,314291.489146878,227473.079727051,"[289840, 344318]","[214967, 250000]"
"73","provincia","Parinacota","p152","Hombre","Asalariado sector privado",2011,174840.978013647,148212.89802881,"[147710, 228600]","[147710, 228600]"
"74","provincia","Petorca","p54","Hombre","Asalariado sector privado",2010,322510.893118384,200195.73302016,"[258274, 403450]","[180000, 230225]"
"75","provincia","Petorca","p54","Hombre","Asalariado sector privado",2011,377244.792916746,255191.796814814,"[329717, 453765]","[231112, 348079]"
"76","provincia","Quillota","p55","Hombre","Asalariado sector privado",2010,343090.02026714,200195.73302016,"[300029, 397765]","[176136, 244046]"
"77","provincia","Quillota","p55","Hombre","Asalariado sector privado",2011,317443.705709563,211464.330064927,"[281182, 364880]","[199361, 249178]"
"78","provincia","Ranco","p142","Hombre","Asalariado sector privado",2010,242269.324596157,180452.95934111,"[194716, 324668]","[172000, 195300]"
"79","provincia","Ranco","p142","Hombre","Asalariado sector privado",2011,257511.074493075,195978.656882532,"[208298, 329157]","[181738, 210655]"
"80","provincia","San Antonio","p56","Hombre","Asalariado sector privado",2010,297722.807579921,240000,"[256975, 347345]","[212795, 290000]"
"81","provincia","San Antonio","p56","Hombre","Asalariado sector privado",2011,302291.085555377,240000,"[264500, 346302]","[202088, 252388]"
"82","provincia","San Felipe","p57","Hombre","Asalariado sector privado",2010,278881.548242335,211018.921735099,"[248024, 315376]","[200196, 224226]"
"83","provincia","San Felipe","p57","Hombre","Asalariado sector privado",2011,293836.550619509,249200.902510106,"[274790, 310000]","[238648, 261163]"
"84","provincia","Santiago","p131","Hombre","Asalariado sector privado",2010,499465.565371138,299794.821690278,"[470665, 535960]","[280000, 300000]"
"85","provincia","Santiago","p131","Hombre","Asalariado sector privado",2011,564695.831012368,321154.023011574,"[525651, 609012]","[301450, 334757]"
"86","provincia","Talagante","p136","Hombre","Asalariado sector privado",2010,283495.375300886,200195.73302016,"[253591, 318302]","[199863, 220000]"
"87","provincia","Talagante","p136","Hombre","Asalariado sector privado",2011,349546.867194047,249200.902510106,"[306375, 401423]","[236620, 263182]"
"88","provincia","Talca","p71","Hombre","Asalariado sector privado",2010,266365.550373615,200195.73302016,"[246626, 290251]","[199510, 220113]"
"89","provincia","Talca","p71","Hombre","Asalariado sector privado",2011,282242.518321684,200966.641394996,"[251775, 317650]","[199361, 219297]"
"90","provincia","Tamarugal","p12","Hombre","Asalariado sector privado",2010,298099.763108807,204777.59699146,"[248975, 392743]","[150147, 328105]"
"91","provincia","Tamarugal","p12","Hombre","Asalariado sector privado",2011,395953.244049904,348969.074883744,"[333223, 466736]","[265650, 437810]"
"92","provincia","Tierra del Fuego","p123","Hombre","Asalariado sector privado",2010,447207.600757371,446698.627151885,"[339987, 608493]","[280649, 502730]"
"93","provincia","Tierra del Fuego","p123","Hombre","Asalariado sector privado",2011,468888.64589682,248599.902771026,"[236687, 925109]","[185000, 339149]"
"94","provincia","Tocopilla","p23","Hombre","Asalariado sector privado",2010,448688.776536177,399765.683699017,"[374700, 522724]","[299982, 450868]"
"95","provincia","Tocopilla","p23","Hombre","Asalariado sector privado",2011,401088.895073158,342180.952380952,"[331989, 482965]","[250601, 525126]"
"96","provincia","Última Esperanza","p124","Hombre","Asalariado sector privado",2010,294486.835439285,229845.937467831,"[235945, 356845]","[190459, 350343]"
"97","provincia","Última Esperanza","p124","Hombre","Asalariado sector privado",2011,227535.03476207,200644.027535189,"[198782, 255873]","[186899, 241160]"
"98","provincia","Valdivia","p141","Hombre","Asalariado sector privado",2010,302270.871778669,200000,"[270951, 339789]","[185065, 220215]"
"99","provincia","Valdivia","p141","Hombre","Asalariado sector privado",2011,337427.279703739,236943.353114856,"[304478, 377615]","[221626, 250000]"
"100","provincia","Valparaíso","p51","Hombre","Asalariado sector privado",2010,371611.678816878,238835.675282699,"[328245, 426580]","[219051, 255921]"
"101","provincia","Valparaíso","p51","Hombre","Asalariado sector privado",2011,411551.059766679,289073.046911723,"[369932, 466409]","[262126, 301450]"
"102","provincia",NA,NA,"Hombre","Asalariado sector privado",2010,222163.984852677,179927.486886372,"[160983, 334779]","[138872, 228091]"
"103","provincia",NA,NA,"Hombre","Asalariado sector privado",2011,290450.668755251,221222.21565047,"[209595, 398382]","[181600, 345012]"
"104","provincia","Antofagasta","p21","Hombre","Asalariado Sector Privado",2012,642208.79426591,500000,"[589721, 696805]","[477670, 550796]"
"105","provincia","Antofagasta","p21","Hombre","Asalariado Sector Privado",2013,676165.633808767,529356.4176847,"[604760, 746408]","[479633, 597734]"
"106","provincia","Antofagasta","p21","Hombre","Asalariado Sector Privado",2014,716452.512589037,505211.294296,"[620693, 790033]","[499906, 555732]"
"107","provincia","Antofagasta","p21","Hombre","Asalariado Sector Privado",2015,800249.183026688,600162.366949308,"[703162, 906589]","[550010, 660924]"
"108","provincia","Arauco","p82","Hombre","Asalariado Sector Privado",2012,277137.750529674,251390.975650632,"[254092, 299682]","[230034, 268605]"
"109","provincia","Arauco","p82","Hombre","Asalariado Sector Privado",2013,297710.550026379,263488.896651987,"[272399, 320770]","[239701, 284248]"
"110","provincia","Arauco","p82","Hombre","Asalariado Sector Privado",2014,318789.656264688,299719.397076843,"[291545, 347235]","[260000, 320000]"
"111","provincia","Arauco","p82","Hombre","Asalariado Sector Privado",2015,344205.184871462,321032.197912089,"[322743, 363517]","[297307, 350000]"
"112","provincia","Arica","p151","Hombre","Asalariado Sector Privado",2012,424035.450383102,300035.05497146,"[392745, 462927]","[265368, 321799]"
"113","provincia","Arica","p151","Hombre","Asalariado Sector Privado",2013,390920.503771314,305418.871764621,"[361316, 428004]","[299868, 350000]"
"114","provincia","Arica","p151","Hombre","Asalariado Sector Privado",2014,421119.300941834,349934.370898181,"[386642, 455504]","[300000, 376692]"
"115","provincia","Arica","p151","Hombre","Asalariado Sector Privado",2015,463745.749494683,391589.098152845,"[430718, 493018]","[361314, 402653]"
"116","provincia","Aysén","p112","Hombre","Asalariado Sector Privado",2012,448418.890738346,362023.590121636,"[382077, 507601]","[301353, 405112]"
"117","provincia","Aysén","p112","Hombre","Asalariado Sector Privado",2013,438602.620621217,349124.22834435,"[387018, 507169]","[300407, 400158]"
"118","provincia","Aysén","p112","Hombre","Asalariado Sector Privado",2014,643678.70139585,399924.995312207,"[539448, 789020]","[351621, 523725]"
"119","provincia","Aysén","p112","Hombre","Asalariado Sector Privado",2015,507479.504796971,400108.244632872,"[442411, 625377]","[372970, 450122]"
"120","provincia","Bíobío","p83","Hombre","Asalariado Sector Privado",2012,323678.350819858,240000,"[301983, 358129]","[219874, 261850]"
"121","provincia","Bíobío","p83","Hombre","Asalariado Sector Privado",2013,378559.630547898,293407.845819489,"[339011, 414307]","[263733, 300000]"
"122","provincia","Bíobío","p83","Hombre","Asalariado Sector Privado",2014,359547.382244684,311886.595392175,"[330487, 381917]","[270000, 342074]"
"123","provincia","Bíobío","p83","Hombre","Asalariado Sector Privado",2015,409784.344304177,320000,"[368096, 442982]","[300077, 361229]"
"124","provincia","Cachapoal","p61","Hombre","Asalariado Sector Privado",2012,371257.858142036,261907.195384857,"[338177, 408986]","[249530, 281574]"
"125","provincia","Cachapoal","p61","Hombre","Asalariado Sector Privado",2013,390698.250956346,298867.110231973,"[367163, 426201]","[280000, 327965]"
"126","provincia","Cachapoal","p61","Hombre","Asalariado Sector Privado",2014,405992.73291724,304780.248650654,"[373706, 435296]","[283045, 328236]"
"127","provincia","Cachapoal","p61","Hombre","Asalariado Sector Privado",2015,458222.87392773,350000,"[420996, 510083]","[320087, 366041]"
"128","provincia","Capitán Prat","p113","Hombre","Asalariado Sector Privado",2012,663585.654934382,663585.654934382,"[652932, 670000]","[652932, 670000]"
"129","provincia","Capitán Prat","p113","Hombre","Asalariado Sector Privado",2013,115000,115000,"[90000, 140000]","[90000, 140000]"
"130","provincia","Capitán Prat","p113","Hombre","Asalariado Sector Privado",2014,142500,142500,"[60000, 225000]","[60000, 225000]"
"131","provincia","Cardenal Caro","p62","Hombre","Asalariado Sector Privado",2012,262203.476080033,220154.299881745,"[239976, 288722]","[205886, 230007]"
"132","provincia","Cardenal Caro","p62","Hombre","Asalariado Sector Privado",2013,324247.313704347,250000,"[287400, 378267]","[239094, 262165]"
"133","provincia","Cardenal Caro","p62","Hombre","Asalariado Sector Privado",2014,349800.746418008,280000,"[301703, 405149]","[253445, 300000]"
"134","provincia","Cardenal Caro","p62","Hombre","Asalariado Sector Privado",2015,326473.624262596,280619.482833002,"[296902, 366312]","[260016, 300081]"
"135","provincia","Cauquenes","p72","Hombre","Asalariado Sector Privado",2012,222186.083824402,200902.06185567,"[204592, 248235]","[196096, 220000]"
"136","provincia","Cauquenes","p72","Hombre","Asalariado Sector Privado",2013,258759.239395968,234919.189026519,"[236718, 286431]","[210000, 254735]"
"137","provincia","Cauquenes","p72","Hombre","Asalariado Sector Privado",2014,280952.29974064,225000,"[252003, 317164]","[220186, 250621]"
"138","provincia","Cauquenes","p72","Hombre","Asalariado Sector Privado",2015,268727.947023326,240997.151732115,"[241263, 302926]","[220044, 249785]"
"139","provincia","Cautín","p91","Hombre","Asalariado Sector Privado",2012,393522.661921461,262249.080744435,"[342331, 465978]","[250000, 296406]"
"140","provincia","Cautín","p91","Hombre","Asalariado Sector Privado",2013,388065.404876728,266978.199371903,"[333795, 489435]","[243826, 286388]"
"141","provincia","Cautín","p91","Hombre","Asalariado Sector Privado",2014,375899.403126773,291597.040816262,"[345216, 416335]","[264972, 330000]"
"142","provincia","Cautín","p91","Hombre","Asalariado Sector Privado",2015,440918.941957825,340411.968002143,"[400418, 487671]","[301106, 358719]"
"143","provincia","Chacabuco","p133","Hombre","Asalariado Sector Privado",2012,829520.673607754,301353.092783505,"[609947, 1072587]","[269986, 337559]"
"144","provincia","Chacabuco","p133","Hombre","Asalariado Sector Privado",2013,774264.847097744,300399.933255802,"[614494, 988180]","[278943, 343728]"
"145","provincia","Chacabuco","p133","Hombre","Asalariado Sector Privado",2014,749223.537838835,353647.9060072,"[592974, 934966]","[323335, 380000]"
"146","provincia","Chacabuco","p133","Hombre","Asalariado Sector Privado",2015,736667.841229259,380000,"[532800, 968025]","[349675, 400854]"
"147","provincia","Chañaral","p32","Hombre","Asalariado Sector Privado",2012,525435.659696999,488819.129980577,"[454837, 640633]","[350755, 653654]"
"148","provincia","Chañaral","p32","Hombre","Asalariado Sector Privado",2013,514617.329883415,445721.96347243,"[436002, 602428]","[357334, 600047]"
"149","provincia","Chañaral","p32","Hombre","Asalariado Sector Privado",2014,528964.469620262,520383.574255961,"[454621, 627010]","[413348, 586177]"
"150","provincia","Chañaral","p32","Hombre","Asalariado Sector Privado",2015,473850.302556258,443223.674647694,"[398501, 547079]","[362174, 550000]"
"151","provincia","Chiloé","p102","Hombre","Asalariado Sector Privado",2012,394491.35023589,251405.270917803,"[326749, 455742]","[207698, 295274]"
"152","provincia","Chiloé","p102","Hombre","Asalariado Sector Privado",2013,365578.301904247,298867.110231973,"[321944, 423295]","[272757, 306507]"
"153","provincia","Chiloé","p102","Hombre","Asalariado Sector Privado",2014,417335.968976715,299943.746484155,"[360261, 480798]","[255160, 316291]"
"154","provincia","Chiloé","p102","Hombre","Asalariado Sector Privado",2015,422632.929195299,301222.383194496,"[356681, 501312]","[283246, 350095]"
"155","provincia","Choapa","p42","Hombre","Asalariado Sector Privado",2012,408158.679497664,321443.298969072,"[371399, 466841]","[283954, 400000]"
"156","provincia","Choapa","p42","Hombre","Asalariado Sector Privado",2013,457579.574256349,366937.609116899,"[371418, 549975]","[310275, 400253]"
"157","provincia","Choapa","p42","Hombre","Asalariado Sector Privado",2014,420838.098404051,368912.487376382,"[381774, 478945]","[323335, 399964]"
"158","provincia","Choapa","p42","Hombre","Asalariado Sector Privado",2015,476952.876986597,400659.32157117,"[417290, 527864]","[326073, 451834]"
"159","provincia","Colchagua","p63","Hombre","Asalariado Sector Privado",2012,294615.637287529,221236.638407666,"[266852, 324265]","[212491, 244317]"
"160","provincia","Colchagua","p63","Hombre","Asalariado Sector Privado",2013,313686.220089768,250338.906461818,"[287734, 340515]","[243584, 266724]"
"161","provincia","Colchagua","p63","Hombre","Asalariado Sector Privado",2014,305150.510455851,268754.500158136,"[287973, 325003]","[255005, 296656]"
"162","provincia","Colchagua","p63","Hombre","Asalariado Sector Privado",2015,333972.575641866,290000,"[312494, 363598]","[276000, 300030]"
"163","provincia","Concepción","p81","Hombre","Asalariado Sector Privado",2012,378307.038164824,280000,"[352426, 403532]","[260796, 299827]"
"164","provincia","Concepción","p81","Hombre","Asalariado Sector Privado",2013,419151.539240967,309844.897240535,"[392587, 442489]","[300000, 328754]"
"165","provincia","Concepción","p81","Hombre","Asalariado Sector Privado",2014,456459.5512551,323335.22834944,"[427837, 489494]","[300000, 349934]"
"166","provincia","Concepción","p81","Hombre","Asalariado Sector Privado",2015,484388.84657233,375263.701767108,"[454656, 520614]","[350095, 400000]"
"167","provincia","Copiapó","p31","Hombre","Asalariado Sector Privado",2012,492315.244040687,400000,"[439607, 549601]","[363640, 422361]"
"168","provincia","Copiapó","p31","Hombre","Asalariado Sector Privado",2013,630040.876368254,498111.850386621,"[550354, 709916]","[441075, 560759]"
"169","provincia","Copiapó","p31","Hombre","Asalariado Sector Privado",2014,636080.558422919,500000,"[564893, 710728]","[446136, 550000]"
"170","provincia","Copiapó","p31","Hombre","Asalariado Sector Privado",2015,689480.194474813,550148.836370199,"[604708, 747186]","[450058, 637587]"
"171","provincia","Cordillera","p152","Hombre","Asalariado Sector Privado",2012,520277.087293119,398178.426910807,"[446862, 600949]","[335944, 421355]"
"172","provincia","Cordillera","p152","Hombre","Asalariado Sector Privado",2013,496501.271665367,370480.531705232,"[446055, 550511]","[333458, 400375]"
"173","provincia","Cordillera","p152","Hombre","Asalariado Sector Privado",2014,544900.433191399,429919.369960623,"[491488, 612043]","[399961, 488059]"
"174","provincia","Cordillera","p152","Hombre","Asalariado Sector Privado",2015,565133.978648724,455000,"[503388, 629329]","[420114, 500135]"
"175","provincia","Coyhaique","p111","Hombre","Asalariado Sector Privado",2012,379315.783237142,289877.425100759,"[332585, 438009]","[251405, 321172]"
"176","provincia","Coyhaique","p111","Hombre","Asalariado Sector Privado",2013,373557.970244505,318786.541931077,"[344624, 401724]","[285000, 350474]"
"177","provincia","Coyhaique","p111","Hombre","Asalariado Sector Privado",2014,438771.311855313,332495.979592843,"[380457, 509770]","[295944, 372078]"
"178","provincia","Coyhaique","p111","Hombre","Asalariado Sector Privado",2015,555482.946125214,400108.244632872,"[485201, 627430]","[361045, 450015]"
"179","provincia","Curicó","p73","Hombre","Asalariado Sector Privado",2012,303578.621946374,233389.001907728,"[273153, 326880]","[218061, 251128]"
"180","provincia","Curicó","p73","Hombre","Asalariado Sector Privado",2013,309639.976687367,259191.683252101,"[292733, 331582]","[247748, 289083]"
"181","provincia","Curicó","p73","Hombre","Asalariado Sector Privado",2014,351353.476466589,262709.87303392,"[317797, 387478]","[250000, 294020]"
"182","provincia","Curicó","p73","Hombre","Asalariado Sector Privado",2015,438199.6528485,320086.595706298,"[377447, 492691]","[300000, 342669]"
"183","provincia","El Loa","p22","Hombre","Asalariado Sector Privado",2012,739892.523384043,602706.18556701,"[664064, 843384]","[540000, 673911]"
"184","provincia","El Loa","p22","Hombre","Asalariado Sector Privado",2013,816785.077740038,687408.91053405,"[715958, 910557]","[599999, 721694]"
"185","provincia","El Loa","p22","Hombre","Asalariado Sector Privado",2014,786954.485875145,599887.492968311,"[669746, 977267]","[500215, 697175]"
"186","provincia","El Loa","p22","Hombre","Asalariado Sector Privado",2015,835682.278353081,600067.672451417,"[730137, 974535]","[524820, 700189]"
"187","provincia","Elqui","p41","Hombre","Asalariado Sector Privado",2012,502725.73658837,361623.711340206,"[460017, 555798]","[331205, 400250]"
"188","provincia","Elqui","p41","Hombre","Asalariado Sector Privado",2013,554392.017423031,373052.175462216,"[494691, 655128]","[343002, 405309]"
"189","provincia","Elqui","p41","Hombre","Asalariado Sector Privado",2014,505450.036909912,399924.995312207,"[449821, 557552]","[353648, 424377]"
"190","provincia","Elqui","p41","Hombre","Asalariado Sector Privado",2015,516480.773683956,400000,"[453093, 572658]","[350692, 421734]"
"191","provincia","General Carrera","p114","Hombre","Asalariado Sector Privado",2012,462734.7111073,482698.120162181,"[400140, 520007]","[382136, 553092]"
"192","provincia","General Carrera","p114","Hombre","Asalariado Sector Privado",2013,649000.824996169,499217.311140811,"[413113, 942755]","[388647, 647244]"
"193","provincia","General Carrera","p114","Hombre","Asalariado Sector Privado",2014,483147.772891932,398940.706139013,"[358080, 642257]","[302287, 606254]"
"194","provincia","General Carrera","p114","Hombre","Asalariado Sector Privado",2015,526388.532270525,438007.839293552,"[410123, 633462]","[342031, 712893]"
"195","provincia","Huasco","p33","Hombre","Asalariado Sector Privado",2012,413267.283319979,301686.325101363,"[358706, 455935]","[260000, 400000]"
"196","provincia","Huasco","p33","Hombre","Asalariado Sector Privado",2013,454050.902892318,348678.295270635,"[394666, 528563]","[300000, 394885]"
"197","provincia","Huasco","p33","Hombre","Asalariado Sector Privado",2014,442403.262053579,369951.494857444,"[387320, 487599]","[325177, 399940]"
"198","provincia","Huasco","p33","Hombre","Asalariado Sector Privado",2015,478394.614296347,381150.084022533,"[433509, 526230]","[344676, 414803]"
"199","provincia","Iquique","p11","Hombre","Asalariado Sector Privado",2012,592499.331841838,427364.425482795,"[522541, 699766]","[351967, 482698]"
"200","provincia","Iquique","p11","Hombre","Asalariado Sector Privado",2013,585985.904966179,450000,"[533359, 678477]","[400165, 500000]"
"201","provincia","Iquique","p11","Hombre","Asalariado Sector Privado",2014,624548.98744793,500000,"[585774, 694066]","[482376, 509868]"
"202","provincia","Iquique","p11","Hombre","Asalariado Sector Privado",2015,661301.702018524,451833.574791744,"[597040, 766700]","[408984, 500135]"
"203","provincia","Limarí","p43","Hombre","Asalariado Sector Privado",2012,335718.339111827,251347.613345598,"[297639, 391059]","[240590, 281263]"
"204","provincia","Limarí","p43","Hombre","Asalariado Sector Privado",2013,357749.250238787,298867.110231973,"[334218, 392555]","[280455, 309333]"
