"","geography_level","geography_name","geography_id","sex","icse","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"205","region","Atacama","3","Hombre","Cuenta Propia",2010,266711.963693302,200000,"[227769, 330757]","[162144, 250003]"
"206","region","Atacama","3","Hombre","Cuenta Propia",2011,272447.925264041,204750.430784999,"[232593, 323229]","[200305, 250000]"
"207","region","Atacama","3","Hombre","Cuenta Propia",2012,276868.855682859,250765.233370475,"[228621, 316369]","[200862, 290778]"
"208","region","Atacama","3","Hombre","Cuenta Propia",2013,402778.67299191,249055.92519331,"[303503, 558514]","[208359, 299462]"
"209","region","Atacama","3","Hombre","Cuenta Propia",2014,305820.390545371,250000,"[273894, 352990]","[200951, 300125]"
"210","region","Atacama","3","Hombre","Cuenta Propia",2015,385487.007072679,300081.183474654,"[330096, 436831]","[250000, 351426]"
"211","region","Aysén","11","Hombre","Cuenta Propia",2010,313631.20584647,250244.6662752,"[268163, 366770]","[218508, 279809]"
"212","region","Aysén","11","Hombre","Cuenta Propia",2011,298918.425376159,250185.578346327,"[268590, 340290]","[203762, 299041]"
"213","region","Aysén","11","Hombre","Cuenta Propia",2012,332979.018703925,251256.522123848,"[257478, 426374]","[201055, 285995]"
"214","region","Aysén","11","Hombre","Cuenta Propia",2013,300529.309236065,264124.734613521,"[264325, 350330]","[243202, 298867]"
"215","region","Aysén","11","Hombre","Cuenta Propia",2014,323165.698802868,282918.32480576,"[289873, 378944]","[254933, 300000]"
"216","region","Aysén","11","Hombre","Cuenta Propia",2015,436752.967625405,350000,"[364313, 488697]","[300081, 400057]"
"217","region","Bíobío","8","Hombre","Cuenta Propia",2010,203000.51825274,120000,"[175021, 263342]","[100098, 147999]"
"218","region","Bíobío","8","Hombre","Cuenta Propia",2011,224402.036376422,130000,"[195558, 269753]","[111756, 149521]"
"219","region","Bíobío","8","Hombre","Cuenta Propia",2012,251094.095655217,160729.259282258,"[215959, 279507]","[150677, 190968]"
"220","region","Bíobío","8","Hombre","Cuenta Propia",2013,229469.692068394,150000,"[195473, 255608]","[120843, 196831]"
"221","region","Bíobío","8","Hombre","Cuenta Propia",2014,238760.170137362,189964.372773298,"[218329, 264917]","[151563, 200000]"
"222","region","Bíobío","8","Hombre","Cuenta Propia",2015,280118.064964609,190147.465121135,"[236536, 352156]","[150511, 210057]"
"223","region","Coquimbo","4","Hombre","Cuenta Propia",2010,229153.939642648,175817.813706752,"[205706, 264322]","[150147, 200000]"
"224","region","Coquimbo","4","Hombre","Cuenta Propia",2011,283850.100718205,220000,"[247290, 323506]","[200000, 244830]"
"225","region","Coquimbo","4","Hombre","Cuenta Propia",2012,250201.058787562,200047.7389541,"[212676, 309066]","[167776, 214232]"
"226","region","Coquimbo","4","Hombre","Cuenta Propia",2013,263286.253301052,200271.125169454,"[238071, 296519]","[199245, 252884]"
"227","region","Coquimbo","4","Hombre","Cuenta Propia",2014,292314.938006471,260000,"[263088, 317693]","[219963, 299944]"
"228","region","Coquimbo","4","Hombre","Cuenta Propia",2015,321412.714629608,251018.65266208,"[275536, 368274]","[223050, 300034]"
"229","region","Los Lagos","10","Hombre","Cuenta Propia",2010,224384.978290798,119917.928676111,"[193139, 258730]","[100000, 137107]"
"230","region","Los Lagos","10","Hombre","Cuenta Propia",2011,254126.175738165,167977.887628248,"[231645, 286050]","[150000, 181050]"
"231","region","Los Lagos","10","Hombre","Cuenta Propia",2012,211807.799906724,150667.68707277,"[187665, 251352]","[130351, 176021]"
"232","region","Los Lagos","10","Hombre","Cuenta Propia",2013,231582.843074754,179320.266139184,"[207594, 266137]","[149703, 199245]"
"233","region","Los Lagos","10","Hombre","Cuenta Propia",2014,296626.519656828,200000,"[260450, 334177]","[180888, 204000]"
"234","region","Los Lagos","10","Hombre","Cuenta Propia",2015,321337.305753016,200712.533149344,"[284119, 371858]","[200054, 225736]"
"235","region","Los Ríos","14","Hombre","Cuenta Propia",2010,225771.730309526,123619.223214421,"[177143, 346377]","[100098, 152136]"
"236","region","Los Ríos","14","Hombre","Cuenta Propia",2011,200370.110112765,120579.984836998,"[172230, 248581]","[100000, 150725]"
"237","region","Los Ríos","14","Hombre","Cuenta Propia",2012,213778.936796604,145700.958807119,"[175500, 325585]","[107590, 180000]"
"238","region","Los Ríos","14","Hombre","Cuenta Propia",2013,266586.77889416,129210.302518159,"[194787, 456584]","[100193, 180244]"
"239","region","Los Ríos","14","Hombre","Cuenta Propia",2014,268939.194508838,200037.603412595,"[231640, 301765]","[164526, 220190]"
"240","region","Los Ríos","14","Hombre","Cuenta Propia",2015,256182.017951942,180048.710084792,"[222233, 307953]","[150484, 201556]"
"241","region","Magallanes","12","Hombre","Cuenta Propia",2010,332843.229951972,282170.545577777,"[257194, 397980]","[202203, 375638]"
"242","region","Magallanes","12","Hombre","Cuenta Propia",2011,399327.251776287,300000,"[291082, 528938]","[297425, 387832]"
"243","region","Magallanes","12","Hombre","Cuenta Propia",2012,335819.242133244,301686.325101363,"[276454, 432718]","[300000, 395974]"
"244","region","Magallanes","12","Hombre","Cuenta Propia",2013,392834.856396662,334128.933663673,"[310689, 470285]","[259524, 383587]"
"245","region","Magallanes","12","Hombre","Cuenta Propia",2014,337294.84301595,301164.74537454,"[284191, 442996]","[252606, 350000]"
"246","region","Magallanes","12","Hombre","Cuenta Propia",2015,455478.407662591,335717.847371993,"[359055, 590033]","[295582, 401471]"
"247","region","Maule","7","Hombre","Cuenta Propia",2010,173915.981346253,136959.29852811,"[155256, 191067]","[119918, 150000]"
"248","region","Maule","7","Hombre","Cuenta Propia",2011,223425.443780076,150000,"[193254, 260605]","[126927, 175198]"
"249","region","Maule","7","Hombre","Cuenta Propia",2012,204431.819098252,150359.200434343,"[178327, 229446]","[120675, 181999]"
"250","region","Maule","7","Hombre","Cuenta Propia",2013,223235.305015945,180251.988131472,"[202629, 254763]","[155640, 200271]"
"251","region","Maule","7","Hombre","Cuenta Propia",2014,241316.054263322,201796.515925266,"[221042, 264939]","[199987, 249050]"
"252","region","Maule","7","Hombre","Cuenta Propia",2015,283119.973922052,200814.922129664,"[240037, 348857]","[200646, 250036]"
"253","region","Metropolitana","13","Hombre","Cuenta Propia",2010,343702.062202232,200000,"[293133, 444646]","[199863, 209885]"
"254","region","Metropolitana","13","Hombre","Cuenta Propia",2011,352837.214288126,200966.641394996,"[312115, 394725]","[200000, 249201]"
"255","region","Metropolitana","13","Hombre","Cuenta Propia",2012,403791.669982734,251351.971194621,"[366356, 444661]","[225635, 294290]"
"256","region","Metropolitana","13","Hombre","Cuenta Propia",2013,409969.855780263,298867.110231973,"[373951, 469561]","[250339, 300394]"
"257","region","Metropolitana","13","Hombre","Cuenta Propia",2014,397553.929405479,300000,"[353844, 448228]","[279972, 300712]"
"258","region","Metropolitana","13","Hombre","Cuenta Propia",2015,407299.994185433,301144.487191222,"[367237, 446619]","[300000, 315850]"
"259","region","O'Higgins","6","Hombre","Cuenta Propia",2010,222676.540125768,180000,"[192182, 269512]","[151008, 200196]"
"260","region","O'Higgins","6","Hombre","Cuenta Propia",2011,263741.563729871,200000,"[224075, 312646]","[152520, 249692]"
"261","region","O'Higgins","6","Hombre","Cuenta Propia",2012,241655.668455709,200902.06185567,"[216273, 277032]","[193974, 241577]"
"262","region","O'Higgins","6","Hombre","Cuenta Propia",2013,267483.625158078,249055.92519331,"[233099, 305413]","[200129, 296904]"
"263","region","O'Higgins","6","Hombre","Cuenta Propia",2014,355467.963861177,261831.588256263,"[302213, 422675]","[225715, 301480]"
"264","region","O'Higgins","6","Hombre","Cuenta Propia",2015,352481.695012283,300000,"[300338, 442310]","[250066, 301207]"
"265","region","Tarapacá","1","Hombre","Cuenta Propia",2010,242402.668011488,200000,"[209277, 294596]","[165763, 250000]"
"266","region","Tarapacá","1","Hombre","Cuenta Propia",2011,227175.506986816,199360.722008085,"[199957, 265593]","[150725, 200000]"
"267","region","Tarapacá","1","Hombre","Cuenta Propia",2012,297227.820124234,241082.474226804,"[247052, 361517]","[181663, 270866]"
"268","region","Tarapacá","1","Hombre","Cuenta Propia",2013,271938.525294361,210241.894610136,"[233891, 303370]","[200000, 250260]"
"269","region","Tarapacá","1","Hombre","Cuenta Propia",2014,331917.602213647,300000,"[294733, 399906]","[262710, 324939]"
"270","region","Tarapacá","1","Hombre","Cuenta Propia",2015,323751.602120695,300598.53098518,"[277718, 395025]","[246301, 312678]"
"271","region","Valparaíso","5","Hombre","Cuenta Propia",2010,235267.468755004,160655.239386959,"[203017, 299265]","[149897, 180176]"
"272","region","Valparaíso","5","Hombre","Cuenta Propia",2011,260322.658861937,180869.977255496,"[233367, 300468]","[155994, 200000]"
"273","region","Valparaíso","5","Hombre","Cuenta Propia",2012,258990.598374673,200000,"[229306, 297586]","[179952, 200902]"
"274","region","Valparaíso","5","Hombre","Cuenta Propia",2013,310342.359335348,230000,"[278822, 357418]","[200271, 250166]"
"275","region","Valparaíso","5","Hombre","Cuenta Propia",2014,356101.939942841,249953.12207013,"[300484, 454810]","[202085, 281501]"
"276","region","Valparaíso","5","Hombre","Cuenta Propia",2015,306046.191302932,243846.124845102,"[273556, 341739]","[200759, 250949]"
"277","region",NA,NA,"Hombre","Cuenta Propia",2010,175032.330332022,81293.0515198321,"[94136, 342070]","[58011, 138996]"
"278","region",NA,NA,"Hombre","Cuenta Propia",2011,287651.368497157,266490.97878158,"[188768, 414762]","[129700, 353734]"
"279","region",NA,NA,"Hombre","Cuenta Propia",2012,182175.639447292,86519.9291524875,"[115486, 271329]","[50110, 226714]"
"280","region","Antofagasta","2","Hombre","Empleador",2010,1004107.97668553,599589.643380557,"[565963, 1924596]","[395823, 999316]"
"281","region","Antofagasta","2","Hombre","Empleador",2011,1020215.21447731,499895.015094484,"[580816, 1646111]","[303780, 993832]"
"282","region","Antofagasta","2","Hombre","Empleador",2012,976907.204023389,402105.173402889,"[574793, 1511301]","[301378, 1126336]"
"283","region","Antofagasta","2","Hombre","Empleador",2013,1080208.20514898,500677.680096795,"[665517, 2298481]","[407785, 1094526]"
"284","region","Antofagasta","2","Hombre","Empleador",2014,1185330.9980796,702684.057144348,"[862383, 1644604]","[404169, 1999834]"
"285","region","Antofagasta","2","Hombre","Empleador",2015,1175210.11102536,700111.121375602,"[796917, 1660090]","[560000, 1463037]"
"286","region","Araucanía","9","Hombre","Empleador",2010,674580.915701449,315798.60475206,"[376986, 1427264]","[200196, 405226]"
"287","region","Araucanía","9","Hombre","Empleador",2011,815877.145102396,701676.398791983,"[575293, 1150081]","[348881, 900000]"
"288","region","Araucanía","9","Hombre","Empleador",2012,591419.271654879,301181.140649015,"[407543, 871095]","[250000, 554683]"
"289","region","Araucanía","9","Hombre","Empleador",2013,735914.053775339,468820.671669143,"[525172, 965229]","[298867, 600951]"
"290","region","Araucanía","9","Hombre","Empleador",2014,822665.624648851,605252.680649865,"[647964, 999904]","[502095, 1000436]"
"291","region","Araucanía","9","Hombre","Empleador",2015,711004.957981299,449506.24019595,"[477019, 1051847]","[400000, 574217]"
"292","region","Arica y Parinacota","15","Hombre","Empleador",2010,588123.707839389,343691.455538063,"[437855, 752258]","[306041, 539531]"
"293","region","Arica y Parinacota","15","Hombre","Empleador",2011,818088.597570721,404812.972652034,"[545010, 1188465]","[299041, 864378]"
"294","region","Arica y Parinacota","15","Hombre","Empleador",2012,839648.702927488,391378.372804971,"[519134, 1273047]","[303705, 608264]"
"295","region","Arica y Parinacota","15","Hombre","Empleador",2013,644836.824076456,499843.032415275,"[491565, 851759]","[344814, 798733]"
"296","region","Arica y Parinacota","15","Hombre","Empleador",2014,593270.935594836,504819.616253097,"[491351, 689107]","[333439, 740878]"
"297","region","Arica y Parinacota","15","Hombre","Empleador",2015,629203.545617255,502253.027416182,"[542488, 773393]","[358786, 704666]"
"298","region","Atacama","3","Hombre","Empleador",2010,1076848.65539596,535983.536268728,"[616808, 2040147]","[300110, 800783]"
"299","region","Atacama","3","Hombre","Empleador",2011,1541824.34255752,805107.671012648,"[826187, 2709443]","[377541, 1474847]"
"300","region","Atacama","3","Hombre","Empleador",2012,1041321.27087819,691000.445664414,"[678216, 1442353]","[500000, 1004778]"
"301","region","Atacama","3","Hombre","Empleador",2013,713423.352153603,423901.262957265,"[480989, 1234900]","[333759, 725425]"
"302","region","Atacama","3","Hombre","Empleador",2014,838849.979218614,501650.782884562,"[547902, 1105200]","[301603, 703249]"
"303","region","Atacama","3","Hombre","Empleador",2015,1235088.97435124,592516.77675794,"[693390, 1986375]","[285323, 1116991]"
"304","region","Aysén","11","Hombre","Empleador",2010,1307274.03790201,600000,"[675552, 2427234]","[430000, 986664]"
"305","region","Aysén","11","Hombre","Empleador",2011,976964.427439652,661934.748098664,"[669832, 1254581]","[600000, 1000000]"
"306","region","Aysén","11","Hombre","Empleador",2012,1034926.79762011,484589.85989788,"[691381, 1472272]","[400529, 703935]"
"307","region","Aysén","11","Hombre","Empleador",2013,863068.427533212,620017.053410864,"[583120, 1208999]","[408458, 1001356]"
"308","region","Aysén","11","Hombre","Empleador",2014,838209.108479037,501997.576116565,"[557299, 1243427]","[399925, 1058941]"
"309","region","Aysén","11","Hombre","Empleador",2015,1119009.38327527,649633.967824767,"[705596, 1713914]","[500135, 1303351]"
"310","region","Bíobío","8","Hombre","Empleador",2010,682483.822926835,400391.46604032,"[554823, 823956]","[307716, 505400]"
"311","region","Bíobío","8","Hombre","Empleador",2011,938550.988519078,598082.166024255,"[735758, 1239204]","[452000, 821091]"
"312","region","Bíobío","8","Hombre","Empleador",2012,983418.364139672,599279.398238069,"[737955, 1261201]","[356062, 705859]"
"313","region","Bíobío","8","Hombre","Empleador",2013,1194260.11821387,642647.895808,"[925181, 1567065]","[446414, 1000000]"
"314","region","Bíobío","8","Hombre","Empleador",2014,900479.078615345,600000,"[715366, 1134170]","[499913, 799926]"
"315","region","Bíobío","8","Hombre","Empleador",2015,1084732.74043683,702541.213119491,"[877864, 1331992]","[504220, 1000000]"
"316","region","Coquimbo","4","Hombre","Empleador",2010,755193.327843399,500000,"[554475, 978787]","[266986, 1000000]"
"317","region","Coquimbo","4","Hombre","Empleador",2011,706044.796227233,486018.290842439,"[539562, 949076]","[398721, 906313]"
"318","region","Coquimbo","4","Hombre","Empleador",2012,667876.359319731,406668.149629242,"[489336, 950711]","[402248, 521606]"
"319","region","Coquimbo","4","Hombre","Empleador",2013,845275.69103201,500677.812923635,"[633890, 1060895]","[400000, 882519]"
"320","region","Coquimbo","4","Hombre","Empleador",2014,1031654.19625271,505484.659823005,"[723093, 1475946]","[324476, 903770]"
"321","region","Coquimbo","4","Hombre","Empleador",2015,1649378.35206406,700133.930330613,"[965958, 2341247]","[511822, 1004603]"
"322","region","Los Lagos","10","Hombre","Empleador",2010,646282.887614437,400000,"[506835, 818123]","[300066, 500000]"
"323","region","Los Lagos","10","Hombre","Empleador",2011,919627.378084171,660117.698072091,"[722654, 1134182]","[472756, 1083401]"
"324","region","Los Lagos","10","Hombre","Empleador",2012,1639466.63090873,759219.900073214,"[1015172, 2395436]","[402248, 1005621]"
"325","region","Los Lagos","10","Hombre","Empleador",2013,1110618.24215864,651511.642279026,"[876092, 1375504]","[498112, 1082177]"
"326","region","Los Lagos","10","Hombre","Empleador",2014,1455190.23450366,594650.47821799,"[929792, 2156003]","[502366, 826552]"
"327","region","Los Lagos","10","Hombre","Empleador",2015,1731677.30741095,800387.239032171,"[1125103, 2599068]","[541885, 930395]"
"328","region","Los Ríos","14","Hombre","Empleador",2010,690978.959066319,349881.568415343,"[448396, 1115685]","[300294, 561505]"
"329","region","Los Ríos","14","Hombre","Empleador",2011,650543.408955428,364015.532820382,"[443098, 1019602]","[300000, 789859]"
"330","region","Los Ríos","14","Hombre","Empleador",2012,1186103.68091483,1019434.35360847,"[822721, 1719206]","[502255, 1345951]"
"331","region","Los Ríos","14","Hombre","Empleador",2013,636485.196451892,499755.407270694,"[460719, 817333]","[300588, 990017]"
"332","region","Los Ríos","14","Hombre","Empleador",2014,671694.091176027,498964.098050134,"[468328, 960516]","[384982, 647729]"
"333","region","Los Ríos","14","Hombre","Empleador",2015,869068.718051639,800000,"[659944, 1139373]","[439115, 808055]"
"334","region","Magallanes","12","Hombre","Empleador",2010,1356712.02647471,699728.087534628,"[721370, 2126529]","[447732, 1818971]"
"335","region","Magallanes","12","Hombre","Empleador",2011,1320117.17035666,602899.924184988,"[675387, 2220552]","[448562, 1496048]"
"336","region","Magallanes","12","Hombre","Empleador",2012,1063222.5284681,810779.484013026,"[778349, 1478848]","[502428, 1005621]"
"337","region","Magallanes","12","Hombre","Empleador",2013,1573630.31261222,1137192.27425269,"[967636, 2212430]","[530371, 2079211]"
"338","region","Magallanes","12","Hombre","Empleador",2014,1349853.32608707,1150239.65318899,"[924941, 1853915]","[594680, 1499985]"
"339","region","Magallanes","12","Hombre","Empleador",2015,1475587.48310163,1119831.03318158,"[901487, 2226403]","[502037, 1500000]"
"340","region","Maule","7","Hombre","Empleador",2010,483569.458674992,300293.59953024,"[380514, 598828]","[250230, 350191]"
"341","region","Maule","7","Hombre","Empleador",2011,807299.138976439,350000,"[541960, 1176042]","[251144, 456623]"
"342","region","Maule","7","Hombre","Empleador",2012,490765.528879711,400940.217352747,"[384608, 597553]","[327094, 452030]"
"343","region","Maule","7","Hombre","Empleador",2013,722018.512845048,468742.766237862,"[580334, 887289]","[349931, 603600]"
"344","region","Maule","7","Hombre","Empleador",2014,864371.014009172,503951.501153148,"[710317, 1077024]","[410483, 654593]"
"345","region","Maule","7","Hombre","Empleador",2015,871955.460385581,501617.729519885,"[647215, 1182228]","[401544, 767151]"
"346","region","Metropolitana","13","Hombre","Empleador",2010,1236518.70180697,800782.93208064,"[1055367, 1449430]","[600587, 1000348]"
"347","region","Metropolitana","13","Hombre","Empleador",2011,1218778.70344817,797442.88803234,"[1037797, 1599500]","[600000, 996804]"
"348","region","Metropolitana","13","Hombre","Empleador",2012,1405258.89672194,1000000,"[1126743, 1869260]","[702240, 1005621]"
"349","region","Metropolitana","13","Hombre","Empleador",2013,1398900.32297053,800000,"[1123162, 1851569]","[700949, 996224]"
"350","region","Metropolitana","13","Hombre","Empleador",2014,1247011.46562368,808270.54437414,"[1053824, 1547898]","[668313, 1000000]"
"351","region","Metropolitana","13","Hombre","Empleador",2015,1509744.06276864,945296.951953465,"[1254047, 1875876]","[699981, 1004075]"
"352","region","O'Higgins","6","Hombre","Empleador",2010,768955.722256016,502829.699298934,"[592492, 1081105]","[400391, 661104]"
"353","region","O'Higgins","6","Hombre","Empleador",2011,982383.805937229,502416.60348749,"[598419, 1670883]","[398721, 668214]"
"354","region","O'Higgins","6","Hombre","Empleador",2012,908238.354827828,500253.340604491,"[646434, 1287357]","[401907, 800000]"
"355","region","O'Higgins","6","Hombre","Empleador",2013,897206.018240796,400000,"[572068, 1800995]","[300407, 508015]"
"356","region","O'Higgins","6","Hombre","Empleador",2014,715346.374218371,505211.294296,"[540100, 955067]","[386935, 551334]"
"357","region","O'Higgins","6","Hombre","Empleador",2015,755447.754167887,559442.933297943,"[569650, 994004]","[400401, 801629]"
"358","region","Tarapacá","1","Hombre","Empleador",2010,898382.903217015,358449.651950143,"[604193, 1190766]","[299338, 502656]"
"359","region","Tarapacá","1","Hombre","Empleador",2011,825019.286380127,502416.60348749,"[579396, 1340689]","[500000, 602900]"
"360","region","Tarapacá","1","Hombre","Empleador",2012,940726.467264968,601639.407486936,"[677748, 1314096]","[421894, 803608]"
"361","region","Tarapacá","1","Hombre","Empleador",2013,1681559.73367232,800615.624652826,"[1131991, 2739184]","[574581, 1952643]"
"362","region","Tarapacá","1","Hombre","Empleador",2014,1564928.57697998,1014156.86563364,"[1263024, 2154227]","[828378, 1999625]"
"363","region","Tarapacá","1","Hombre","Empleador",2015,1726314.44656498,801120.656539687,"[926677, 4121833]","[450058, 1500000]"
"364","region","Valparaíso","5","Hombre","Empleador",2010,754622.502468484,400054.392045297,"[551528, 1099914]","[271811, 599590]"
"365","region","Valparaíso","5","Hombre","Empleador",2011,1170899.10013062,517607.336643103,"[906724, 1544463]","[401898, 602900]"
"366","region","Valparaíso","5","Hombre","Empleador",2012,920532.161122037,500000,"[701474, 1203446]","[426480, 627238]"
"367","region","Valparaíso","5","Hombre","Empleador",2013,1088303.72349566,615177.021030807,"[844620, 1401093]","[500903, 876851]"
"368","region","Valparaíso","5","Hombre","Empleador",2014,1090501.07626716,505211.294296,"[850649, 1467030]","[501973, 803947]"
"369","region","Valparaíso","5","Hombre","Empleador",2015,1238269.87826909,602444.766388992,"[936823, 1575486]","[502032, 928256]"
"370","region",NA,NA,"Hombre","Empleador",2010,316962.67410101,247644.858875627,"[204529, 573848]","[194351, 558845]"
"371","region",NA,NA,"Hombre","Empleador",2011,215974.115508759,249200.902510106,"[149521, 249201]","[149521, 249201]"
"372","region",NA,NA,"Hombre","Empleador",2012,873157.073483993,647248.296451382,"[302669, 1393112]","[130206, 2000000]"
"373","region","Arica y Parinacota","15","Hombre","Personal de Servicio Doméstico Puertas Adentro",2013,40054.2250338908,40054.2250338908,"[40054, 40054]","[40054, 40054]"
"374","region","Atacama","3","Hombre","Personal de Servicio Doméstico Puertas Adentro",2011,160000,160000,"[160000, 160000]","[160000, 160000]"
"375","region","Atacama","3","Hombre","Personal de Servicio Doméstico Puertas Adentro",2013,175000,175000,"[175000, 175000]","[175000, 175000]"
"376","region","Bíobío","8","Hombre","Personal de Servicio Doméstico Puertas Adentro",2012,301353.092783505,301353.092783505,"[301353, 301353]","[301353, 301353]"
"377","region","Los Lagos","10","Hombre","Personal de Servicio Doméstico Puertas Adentro",2013,30000,30000,"[30000, 30000]","[30000, 30000]"
"378","region","Los Lagos","10","Hombre","Personal de Servicio Doméstico Puertas Adentro",2015,332348.696124594,332348.696124594,"[332349, 332349]","[332349, 332349]"
"379","region","Los Ríos","14","Hombre","Personal de Servicio Doméstico Puertas Adentro",2013,142089.132212476,142089.132212476,"[19924, 298867]","[19924, 298867]"
"380","region","Magallanes","12","Hombre","Personal de Servicio Doméstico Puertas Adentro",2010,198000,198000,"[180000, 216000]","[180000, 216000]"
"381","region","Magallanes","12","Hombre","Personal de Servicio Doméstico Puertas Adentro",2012,331700.951439715,331700.951439715,"[308000, 382136]","[308000, 382136]"
"382","region","Maule","7","Hombre","Personal de Servicio Doméstico Puertas Adentro",2015,286135.295278526,286135.295278526,"[281141, 300000]","[281141, 300000]"
"383","region","Metropolitana","13","Hombre","Personal de Servicio Doméstico Puertas Adentro",2010,316540.117878945,321670.950063087,"[263803, 370958]","[249829, 399784]"
"384","region","Metropolitana","13","Hombre","Personal de Servicio Doméstico Puertas Adentro",2011,310663.085514046,257673.613963149,"[246992, 414396]","[240000, 500000]"
"385","region","Metropolitana","13","Hombre","Personal de Servicio Doméstico Puertas Adentro",2012,224791.363057761,224791.363057761,"[125564, 301353]","[125564, 301353]"
"386","region","Metropolitana","13","Hombre","Personal de Servicio Doméstico Puertas Adentro",2013,224445.554407373,224751.902106247,"[209334, 312450]","[209334, 313388]"
"387","region","Metropolitana","13","Hombre","Personal de Servicio Doméstico Puertas Adentro",2015,591827.183482772,571445.158710321,"[398372, 754204]","[371508, 754204]"
"388","region","O'Higgins","6","Hombre","Personal de Servicio Doméstico Puertas Adentro",2010,200195.73302016,200195.73302016,"[200196, 200196]","[200196, 200196]"
"389","region","Valparaíso","5","Hombre","Personal de Servicio Doméstico Puertas Adentro",2010,106339.679147502,76497.6874347798,"[40000, 200570]","[40000, 219850]"
"390","region","Valparaíso","5","Hombre","Personal de Servicio Doméstico Puertas Adentro",2011,243702.087404093,228441.473577599,"[220000, 283624]","[220000, 292000]"
"391","region","Valparaíso","5","Hombre","Personal de Servicio Doméstico Puertas Adentro",2012,134134.858887008,130005.104884578,"[108535, 168912]","[100562, 184394]"
"392","region","Valparaíso","5","Hombre","Personal de Servicio Doméstico Puertas Adentro",2013,210000,210000,"[210000, 210000]","[210000, 210000]"
"393","region","Araucanía","9","Hombre","Personal de Servicio Doméstico Puertas Afuera",2010,165748.981169857,165748.981169857,"[74251, 180000]","[74251, 180000]"
"394","region","Araucanía","9","Hombre","Personal de Servicio Doméstico Puertas Afuera",2011,83491.6521513692,56548.6121067127,"[32100, 153653]","[19936, 160000]"
"395","region","Araucanía","9","Hombre","Personal de Servicio Doméstico Puertas Afuera",2012,173627.591952424,145190.327690816,"[100000, 277245]","[100000, 277245]"
"396","region","Araucanía","9","Hombre","Personal de Servicio Doméstico Puertas Afuera",2013,298129.218040432,298129.218040432,"[288390, 303848]","[288390, 303848]"
"397","region","Araucanía","9","Hombre","Personal de Servicio Doméstico Puertas Afuera",2014,203114.619746059,203114.619746059,"[115000, 359932]","[115000, 359932]"
"398","region","Arica y Parinacota","15","Hombre","Personal de Servicio Doméstico Puertas Afuera",2010,68874.4125074157,68874.4125074157,"[31057, 79945]","[31057, 79945]"
"399","region","Arica y Parinacota","15","Hombre","Personal de Servicio Doméstico Puertas Afuera",2011,129431.152087396,131884.174870851,"[120000, 149257]","[120000, 149521]"
"400","region","Arica y Parinacota","15","Hombre","Personal de Servicio Doméstico Puertas Afuera",2012,180000,180000,"[180000, 180000]","[180000, 180000]"
"401","region","Arica y Parinacota","15","Hombre","Personal de Servicio Doméstico Puertas Afuera",2013,19924.4740154648,19924.4740154648,"[19924, 19924]","[19924, 19924]"
"402","region","Arica y Parinacota","15","Hombre","Personal de Servicio Doméstico Puertas Afuera",2015,30000,30000,"[30000, 30000]","[30000, 30000]"
"403","region","Atacama","3","Hombre","Personal de Servicio Doméstico Puertas Afuera",2010,240234.879624192,240234.879624192,"[240235, 240235]","[240235, 240235]"
"404","region","Atacama","3","Hombre","Personal de Servicio Doméstico Puertas Afuera",2011,170742.839091724,162034.379542364,"[142054, 196873]","[140000, 212386]"
"405","region","Atacama","3","Hombre","Personal de Servicio Doméstico Puertas Afuera",2012,184038.030393086,197063.367096671,"[140000, 222045]","[140000, 223248]"
"406","region","Atacama","3","Hombre","Personal de Servicio Doméstico Puertas Afuera",2015,175000,175000,"[175000, 175000]","[175000, 175000]"
"407","region","Aysén","11","Hombre","Personal de Servicio Doméstico Puertas Afuera",2010,201861.846604787,201861.846604787,"[201862, 201862]","[201862, 201862]"
"408","region","Aysén","11","Hombre","Personal de Servicio Doméstico Puertas Afuera",2011,127759.335934758,127759.335934758,"[79744, 179425]","[79744, 179425]"
"409","region","Aysén","11","Hombre","Personal de Servicio Doméstico Puertas Afuera",2014,225000,225000,"[225000, 225000]","[225000, 225000]"
"410","region","Bíobío","8","Hombre","Personal de Servicio Doméstico Puertas Afuera",2010,196000,196000,"[196000, 196000]","[196000, 196000]"
"411","region","Bíobío","8","Hombre","Personal de Servicio Doméstico Puertas Afuera",2011,145373.404481306,151343.628293434,"[113306, 189304]","[94327, 181717]"
"412","region","Bíobío","8","Hombre","Personal de Servicio Doméstico Puertas Afuera",2012,152875.269862588,152223.241507242,"[83013, 252292]","[80000, 225832]"
"413","region","Bíobío","8","Hombre","Personal de Servicio Doméstico Puertas Afuera",2014,227345.0824332,227345.0824332,"[227345, 227345]","[227345, 227345]"
"414","region","Bíobío","8","Hombre","Personal de Servicio Doméstico Puertas Afuera",2015,158270.898255487,142947.69267969,"[100000, 219706]","[100000, 240978]"
"415","region","Coquimbo","4","Hombre","Personal de Servicio Doméstico Puertas Afuera",2010,80078.293208064,80078.293208064,"[80078, 80078]","[80078, 80078]"
"416","region","Coquimbo","4","Hombre","Personal de Servicio Doméstico Puertas Afuera",2011,199360.722008085,199360.722008085,"[199361, 199361]","[199361, 199361]"
"417","region","Coquimbo","4","Hombre","Personal de Servicio Doméstico Puertas Afuera",2012,30135.3092783505,30135.3092783505,"[30135, 30135]","[30135, 30135]"
