"","geography_level","geography_name","geography_id","sex","isced","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"2218","comuna","Chillán Viejo","44","Hombre","Educación Primaria (nivel 2)",2014,287426.396028188,209644.759134479,"[173814, 396112]","[167860, 396182]"
"2219","comuna","Chillán Viejo","44","Hombre","Educación Primaria (nivel 2)",2015,216741.441413017,240739.907615744,"[124332, 314278]","[100407, 251019]"
"2220","comuna","Chimbarongo","45","Hombre","Educación Primaria (nivel 2)",2010,251641.107528392,239263.995506077,"[202007, 302475]","[189040, 292162]"
"2221","comuna","Chimbarongo","45","Hombre","Educación Primaria (nivel 2)",2011,255566.497686803,198472.164215812,"[162239, 326572]","[139638, 356880]"
"2222","comuna","Chimbarongo","45","Hombre","Educación Primaria (nivel 2)",2012,247300.472442438,215612.323131049,"[184653, 354498]","[193870, 254250]"
"2223","comuna","Chimbarongo","45","Hombre","Educación Primaria (nivel 2)",2013,244832.886917935,251792.836657925,"[205186, 279773]","[215184, 267267]"
"2224","comuna","Chimbarongo","45","Hombre","Educación Primaria (nivel 2)",2014,288052.717717135,299943.746484155,"[246453, 330519]","[243594, 300000]"
"2225","comuna","Chimbarongo","45","Hombre","Educación Primaria (nivel 2)",2015,256862.274054694,265043.05960807,"[210285, 320008]","[225637, 327289]"
"2226","comuna","Chonchi","47","Hombre","Educación Primaria (nivel 2)",2010,138832.949522868,134485.98118063,"[102319, 175305]","[102251, 162867]"
"2227","comuna","Chonchi","47","Hombre","Educación Primaria (nivel 2)",2011,180288.332964678,149894.362349765,"[128888, 239832]","[100000, 190000]"
"2228","comuna","Chonchi","47","Hombre","Educación Primaria (nivel 2)",2012,159654.175187718,156330,"[112980, 216917]","[100546, 189934]"
"2229","comuna","Chonchi","47","Hombre","Educación Primaria (nivel 2)",2013,184436.909024226,181638.346077598,"[118111, 228921]","[100064, 254336]"
"2230","comuna","Chonchi","47","Hombre","Educación Primaria (nivel 2)",2014,234444.621273978,206888.971823101,"[139881, 347753]","[108000, 232397]"
"2231","comuna","Chonchi","47","Hombre","Educación Primaria (nivel 2)",2015,269416.315525515,217776.442411225,"[167092, 404837]","[116271, 360516]"
"2232","comuna","Cisnes","48","Hombre","Educación Primaria (nivel 2)",2010,311796.533074071,339767.464582316,"[254597, 358468]","[244954, 394730]"
"2233","comuna","Cisnes","48","Hombre","Educación Primaria (nivel 2)",2011,324112.574692707,310000,"[271376, 379612]","[280958, 378785]"
"2234","comuna","Cisnes","48","Hombre","Educación Primaria (nivel 2)",2012,344680.908079905,348196.726916499,"[257481, 421788]","[200902, 448763]"
"2235","comuna","Cisnes","48","Hombre","Educación Primaria (nivel 2)",2013,268234.100703949,258454.904481442,"[205974, 341402]","[220027, 378278]"
"2236","comuna","Cisnes","48","Hombre","Educación Primaria (nivel 2)",2014,504766.315717003,294206.268637843,"[234849, 858883]","[179966, 715223]"
"2237","comuna","Cisnes","48","Hombre","Educación Primaria (nivel 2)",2015,566844.780404051,443764.640678188,"[303431, 888589]","[181213, 1104342]"
"2238","comuna","Cochrane","51","Hombre","Educación Primaria (nivel 2)",2010,179242.041096417,179242.041096417,"[125000, 250245]","[125000, 250245]"
"2239","comuna","Cochrane","51","Hombre","Educación Primaria (nivel 2)",2011,223208.706432929,249200.902510106,"[129177, 288700]","[90435, 301450]"
"2240","comuna","Cochrane","51","Hombre","Educación Primaria (nivel 2)",2012,266697.487113402,266697.487113402,"[63284, 470111]","[63284, 470111]"
"2241","comuna","Cochrane","51","Hombre","Educación Primaria (nivel 2)",2013,300000,300000,"[300000, 300000]","[300000, 300000]"
"2242","comuna","Cochrane","51","Hombre","Educación Primaria (nivel 2)",2014,300000,300000,"[300000, 300000]","[300000, 300000]"
"2243","comuna","Codegua","52","Hombre","Educación Primaria (nivel 2)",2010,178930.636139279,178930.636139279,"[177173, 185038]","[177173, 185038]"
"2244","comuna","Codegua","52","Hombre","Educación Primaria (nivel 2)",2011,228780.6150639,212042.452026504,"[181211, 285298]","[167171, 319000]"
"2245","comuna","Codegua","52","Hombre","Educación Primaria (nivel 2)",2012,304174.162255044,251405.270917802,"[226750, 412847]","[199312, 420120]"
"2246","comuna","Codegua","52","Hombre","Educación Primaria (nivel 2)",2013,267997.504667209,254634.211026835,"[180945, 341245]","[209207, 311860]"
"2247","comuna","Codegua","52","Hombre","Educación Primaria (nivel 2)",2014,279650.791883069,245708.000367044,"[213992, 399517]","[191050, 356320]"
"2248","comuna","Codegua","52","Hombre","Educación Primaria (nivel 2)",2015,243732.605688858,241065.217391305,"[220060, 270073]","[220060, 270073]"
"2249","comuna","Coelemu","53","Hombre","Educación Primaria (nivel 2)",2010,76741.0303386179,76741.0303386179,"[76741, 76741]","[76741, 76741]"
"2250","comuna","Coelemu","53","Hombre","Educación Primaria (nivel 2)",2011,167795.274356805,199360.722008085,"[79744, 224281]","[79744, 224281]"
"2251","comuna","Coelemu","53","Hombre","Educación Primaria (nivel 2)",2012,155096.391752577,155096.391752577,"[155096, 155096]","[155096, 155096]"
"2252","comuna","Coelemu","53","Hombre","Educación Primaria (nivel 2)",2013,303848.228735839,303848.228735839,"[259018, 348678]","[259018, 348678]"
"2253","comuna","Coelemu","53","Hombre","Educación Primaria (nivel 2)",2014,265498.967139124,249968.873547056,"[187788, 346194]","[181876, 395926]"
"2254","comuna","Coelemu","53","Hombre","Educación Primaria (nivel 2)",2015,561165.771580315,586881.609923943,"[457898, 626781]","[400108, 636828]"
"2255","comuna","Coihueco","55","Hombre","Educación Primaria (nivel 2)",2010,207050.565390164,198757.282497535,"[169340, 266851]","[159090, 305430]"
"2256","comuna","Coihueco","55","Hombre","Educación Primaria (nivel 2)",2011,213139.424103906,192212.406313713,"[148949, 293228]","[142398, 266775]"
"2257","comuna","Coihueco","55","Hombre","Educación Primaria (nivel 2)",2012,246731.959566865,221226.927440938,"[183779, 305065]","[157937, 313767]"
"2258","comuna","Coihueco","55","Hombre","Educación Primaria (nivel 2)",2013,319933.122458203,300406.687754181,"[265359, 387963]","[250339, 428580]"
"2259","comuna","Coihueco","55","Hombre","Educación Primaria (nivel 2)",2014,287554.774068412,282804.867215128,"[215042, 353928]","[202085, 383961]"
"2260","comuna","Coihueco","55","Hombre","Educación Primaria (nivel 2)",2015,312094.835930981,338715.024104204,"[188070, 430201]","[91630, 493922]"
"2261","comuna","Colbún","57","Hombre","Educación Primaria (nivel 2)",2010,153020.27357108,162388.8617489,"[118310, 183359]","[149897, 199863]"
"2262","comuna","Colbún","57","Hombre","Educación Primaria (nivel 2)",2011,269131.089972731,181418.257027357,"[120182, 448642]","[90000, 325683]"
"2263","comuna","Colbún","57","Hombre","Educación Primaria (nivel 2)",2012,228320.026738685,214184.980961509,"[158513, 301179]","[160722, 332096]"
"2264","comuna","Colbún","57","Hombre","Educación Primaria (nivel 2)",2013,308585.04891454,250000,"[187227, 448403]","[196588, 600000]"
"2265","comuna","Colbún","57","Hombre","Educación Primaria (nivel 2)",2014,319509.267065022,400000,"[205357, 404595]","[219175, 403868]"
"2266","comuna","Colbún","57","Hombre","Educación Primaria (nivel 2)",2015,310366.491697432,297693.993715573,"[229478, 384734]","[241000, 397614]"
"2267","comuna","Colina","59","Hombre","Educación Primaria (nivel 2)",2010,244902.397193114,219418.923542666,"[202016, 284550]","[188927, 250040]"
"2268","comuna","Colina","59","Hombre","Educación Primaria (nivel 2)",2011,261094.20398629,256232.46777862,"[233200, 295597]","[239950, 280308]"
"2269","comuna","Colina","59","Hombre","Educación Primaria (nivel 2)",2012,279699.511787115,251405.270917803,"[245753, 304601]","[226379, 289393]"
"2270","comuna","Colina","59","Hombre","Educación Primaria (nivel 2)",2013,282518.890664875,272699.693448315,"[248643, 316343]","[237967, 320000]"
"2271","comuna","Colina","59","Hombre","Educación Primaria (nivel 2)",2014,329756.68048989,300000,"[269653, 392517]","[242501, 347366]"
"2272","comuna","Colina","59","Hombre","Educación Primaria (nivel 2)",2015,335634.360631886,350094.714053763,"[297163, 377300]","[300073, 401566]"
"2273","comuna","Collipulli","60","Hombre","Educación Primaria (nivel 2)",2010,151673.133018574,174799.904198481,"[110384, 187501]","[74100, 184873]"
"2274","comuna","Collipulli","60","Hombre","Educación Primaria (nivel 2)",2011,242132.714786582,236318.490604716,"[200047, 296098]","[180000, 277399]"
"2275","comuna","Collipulli","60","Hombre","Educación Primaria (nivel 2)",2012,188321.233323732,177848.553038707,"[133898, 248278]","[70588, 257988]"
"2276","comuna","Collipulli","60","Hombre","Educación Primaria (nivel 2)",2013,235669.902048039,214697.714161716,"[157701, 357457]","[100135, 239094]"
"2277","comuna","Collipulli","60","Hombre","Educación Primaria (nivel 2)",2014,233572.748924619,205791.968759496,"[156618, 361222]","[106706, 359932]"
"2278","comuna","Collipulli","60","Hombre","Educación Primaria (nivel 2)",2015,189345.347671994,251654.244679222,"[125091, 249632]","[97921, 271073]"
"2279","comuna","Combarbalá","62","Hombre","Educación Primaria (nivel 2)",2010,197775.837965546,194845.834895158,"[147050, 247815]","[138307, 224026]"
"2280","comuna","Combarbalá","62","Hombre","Educación Primaria (nivel 2)",2011,276515.001713227,254862.295874611,"[118464, 427128]","[43187, 343083]"
"2281","comuna","Combarbalá","62","Hombre","Educación Primaria (nivel 2)",2012,254721.106034599,213092.779533308,"[187085, 331973]","[180000, 337757]"
"2282","comuna","Combarbalá","62","Hombre","Educación Primaria (nivel 2)",2013,282307.780442739,246000.098979593,"[196465, 389760]","[210000, 325450]"
"2283","comuna","Combarbalá","62","Hombre","Educación Primaria (nivel 2)",2014,255919.998913665,231975.538807665,"[200753, 326817]","[168694, 283947]"
"2284","comuna","Combarbalá","62","Hombre","Educación Primaria (nivel 2)",2015,310892.882441801,250067.652895545,"[201076, 409192]","[224601, 435562]"
"2285","comuna","Concepción","64","Hombre","Educación Primaria (nivel 2)",2010,196165.333994021,199892.715461186,"[167740, 230240]","[150147, 238835]"
"2286","comuna","Concepción","64","Hombre","Educación Primaria (nivel 2)",2011,331240.750177133,213847.087722997,"[237919, 434049]","[180870, 301450]"
"2287","comuna","Concepción","64","Hombre","Educación Primaria (nivel 2)",2012,200864.198715853,198481.201192314,"[164713, 256521]","[151661, 230000]"
"2288","comuna","Concepción","64","Hombre","Educación Primaria (nivel 2)",2013,226484.893002184,232629.172534032,"[175301, 281267]","[213260, 298384]"
"2289","comuna","Concepción","64","Hombre","Educación Primaria (nivel 2)",2014,287840.127114489,249953.12207013,"[228579, 345969]","[200838, 320988]"
"2290","comuna","Concepción","64","Hombre","Educación Primaria (nivel 2)",2015,307796.826446047,301222.383194496,"[248051, 362710]","[242111, 330089]"
"2291","comuna","Conchalí","65","Hombre","Educación Primaria (nivel 2)",2010,247778.150452933,199863.214460186,"[166846, 381038]","[108161, 287759]"
"2292","comuna","Conchalí","65","Hombre","Educación Primaria (nivel 2)",2011,203089.256588174,199960.070748441,"[157045, 248801]","[167771, 239150]"
"2293","comuna","Conchalí","65","Hombre","Educación Primaria (nivel 2)",2012,316577.137815574,286127.861932222,"[252341, 451744]","[214197, 391759]"
"2294","comuna","Conchalí","65","Hombre","Educación Primaria (nivel 2)",2013,279689.135696535,284924.090354263,"[157525, 368702]","[123990, 419949]"
"2295","comuna","Conchalí","65","Hombre","Educación Primaria (nivel 2)",2014,381526.428520224,363438.944321528,"[246216, 530397]","[236901, 607065]"
"2296","comuna","Conchalí","65","Hombre","Educación Primaria (nivel 2)",2015,290722.667924898,300081.183474654,"[172056, 409575]","[131760, 400000]"
"2297","comuna","Concón","63","Hombre","Educación Primaria (nivel 2)",2010,206164.64017981,198794.382922583,"[138361, 298974]","[148267, 300289]"
"2298","comuna","Concón","63","Hombre","Educación Primaria (nivel 2)",2011,421330.645600113,353430.567680973,"[297115, 578271]","[228489, 609069]"
"2299","comuna","Concón","63","Hombre","Educación Primaria (nivel 2)",2012,371461.521684412,366004.671532537,"[279459, 442473]","[251128, 442473]"
"2300","comuna","Concón","63","Hombre","Educación Primaria (nivel 2)",2013,374794.87677309,356915.437612928,"[274390, 497479]","[236030, 597734]"
"2301","comuna","Concón","63","Hombre","Educación Primaria (nivel 2)",2014,472999.571481978,538544.179523142,"[337415, 598310]","[269284, 598000]"
"2302","comuna","Concón","63","Hombre","Educación Primaria (nivel 2)",2015,382006.857804838,300970.072682234,"[302047, 490732]","[293308, 448880]"
"2303","comuna","Constitución","66","Hombre","Educación Primaria (nivel 2)",2010,294031.408286537,254825.598436737,"[247768, 348129]","[249829, 387535]"
"2304","comuna","Constitución","66","Hombre","Educación Primaria (nivel 2)",2011,315346.484143863,261414.28834714,"[240445, 409919]","[199361, 398721]"
"2305","comuna","Constitución","66","Hombre","Educación Primaria (nivel 2)",2012,229119.141491713,243043.528110552,"[167289, 294444]","[209600, 297965]"
"2306","comuna","Constitución","66","Hombre","Educación Primaria (nivel 2)",2013,256674.757884082,214474.482256675,"[193395, 323007]","[160340, 335457]"
"2307","comuna","Constitución","66","Hombre","Educación Primaria (nivel 2)",2014,300991.02930487,285047.548284246,"[247002, 350658]","[236650, 381762]"
"2308","comuna","Constitución","66","Hombre","Educación Primaria (nivel 2)",2015,268928.292906581,240064.946779723,"[214835, 332018]","[231253, 277789]"
"2309","comuna","Copiapó","68","Hombre","Educación Primaria (nivel 2)",2010,298416.617866248,250000,"[225984, 406957]","[184358, 312896]"
"2310","comuna","Copiapó","68","Hombre","Educación Primaria (nivel 2)",2011,304323.392490569,249470.102259955,"[226787, 459914]","[166521, 333550]"
"2311","comuna","Copiapó","68","Hombre","Educación Primaria (nivel 2)",2012,314927.234299737,295780.480249072,"[248879, 392853]","[224086, 335396]"
"2312","comuna","Copiapó","68","Hombre","Educación Primaria (nivel 2)",2013,346804.74328422,262276.710827891,"[258639, 484875]","[199220, 400228]"
"2313","comuna","Copiapó","68","Hombre","Educación Primaria (nivel 2)",2014,383582.664621255,353647.9060072,"[312949, 477056]","[305470, 401434]"
"2314","comuna","Copiapó","68","Hombre","Educación Primaria (nivel 2)",2015,436747.034476436,351314.275324482,"[349693, 535029]","[311263, 400000]"
"2315","comuna","Coquimbo","69","Hombre","Educación Primaria (nivel 2)",2010,185218.981589114,170000,"[153032, 245755]","[149679, 230000]"
"2316","comuna","Coquimbo","69","Hombre","Educación Primaria (nivel 2)",2011,301099.261456832,217152.811067143,"[221343, 390417]","[199361, 310000]"
"2317","comuna","Coquimbo","69","Hombre","Educación Primaria (nivel 2)",2012,278913.217849229,261477.768260203,"[205478, 369719]","[193870, 407914]"
"2318","comuna","Coquimbo","69","Hombre","Educación Primaria (nivel 2)",2013,306188.583034432,250178.999543513,"[239889, 423341]","[200271, 301810]"
"2319","comuna","Coquimbo","69","Hombre","Educación Primaria (nivel 2)",2014,298751.227025183,260000,"[245898, 357225]","[237446, 399992]"
"2320","comuna","Coquimbo","69","Hombre","Educación Primaria (nivel 2)",2015,409119.833864875,400000,"[354703, 509591]","[351426, 421711]"
"2321","comuna","Coronel","70","Hombre","Educación Primaria (nivel 2)",2010,252014.319195388,230555.021135075,"[207833, 302645]","[174985, 250245]"
"2322","comuna","Coronel","70","Hombre","Educación Primaria (nivel 2)",2011,228781.32616701,219535.455017167,"[196146, 256645]","[198007, 251917]"
"2323","comuna","Coronel","70","Hombre","Educación Primaria (nivel 2)",2012,222140.144269662,200311.150518143,"[194419, 254155]","[180000, 249703]"
"2324","comuna","Coronel","70","Hombre","Educación Primaria (nivel 2)",2013,213950.444194258,211598.31244304,"[158638, 260112]","[169358, 258919]"
"2325","comuna","Coronel","70","Hombre","Educación Primaria (nivel 2)",2014,280540.44886042,254591.499011756,"[232897, 319650]","[234941, 324537]"
"2326","comuna","Coronel","70","Hombre","Educación Primaria (nivel 2)",2015,267875.361619571,250100.222444742,"[216387, 326132]","[218345, 281684]"
"2327","comuna","Corral","71","Hombre","Educación Primaria (nivel 2)",2010,195644.161569488,206916.238228039,"[157494, 223432]","[177367, 240000]"
"2328","comuna","Corral","71","Hombre","Educación Primaria (nivel 2)",2011,221540.628933084,200000,"[169364, 275462]","[170000, 300000]"
"2329","comuna","Corral","71","Hombre","Educación Primaria (nivel 2)",2012,165034.787947889,193047.991670351,"[100348, 229467]","[80361, 298900]"
"2330","comuna","Corral","71","Hombre","Educación Primaria (nivel 2)",2013,231334.545332086,162688.954487872,"[117398, 369419]","[78731, 463244]"
"2331","comuna","Corral","71","Hombre","Educación Primaria (nivel 2)",2014,202511.994259826,190124.124459463,"[126436, 275409]","[90000, 276160]"
"2332","comuna","Corral","71","Hombre","Educación Primaria (nivel 2)",2015,259119.259628923,282544.397992194,"[128996, 368409]","[87439, 384421]"
"2333","comuna","Coyhaique","54","Hombre","Educación Primaria (nivel 2)",2010,276975.85550934,240293.667764227,"[236292, 341354]","[208042, 281467]"
"2334","comuna","Coyhaique","54","Hombre","Educación Primaria (nivel 2)",2011,326477.815366969,279815.281390949,"[292927, 364862]","[249556, 335538]"
"2335","comuna","Coyhaique","54","Hombre","Educación Primaria (nivel 2)",2012,444184.120838221,281374.015595795,"[294980, 737206]","[243545, 325228]"
"2336","comuna","Coyhaique","54","Hombre","Educación Primaria (nivel 2)",2013,331033.56473497,278659.284946772,"[265838, 434531]","[230005, 347794]"
"2337","comuna","Coyhaique","54","Hombre","Educación Primaria (nivel 2)",2014,295247.005275974,264881.108675371,"[250909, 329592]","[228416, 287349]"
"2338","comuna","Coyhaique","54","Hombre","Educación Primaria (nivel 2)",2015,376417.814871209,350007.938634385,"[334405, 432080]","[278713, 398291]"
"2339","comuna","Curacautín","73","Hombre","Educación Primaria (nivel 2)",2010,179734.100934159,194955.130612264,"[115938, 239904]","[73248, 243208]"
"2340","comuna","Curacautín","73","Hombre","Educación Primaria (nivel 2)",2011,193356.782333025,195000,"[138468, 255537]","[118000, 270000]"
"2341","comuna","Curacautín","73","Hombre","Educación Primaria (nivel 2)",2012,190387.759864246,160000,"[56389, 316495]","[20000, 380648]"
"2342","comuna","Curacautín","73","Hombre","Educación Primaria (nivel 2)",2013,195322.16294223,190464.299182031,"[113729, 280415]","[67633, 275000]"
"2343","comuna","Curacautín","73","Hombre","Educación Primaria (nivel 2)",2014,185335.403644278,185335.403644278,"[120592, 257658]","[120592, 257658]"
"2344","comuna","Curacautín","73","Hombre","Educación Primaria (nivel 2)",2015,207914.089921234,198558.097023671,"[150457, 279618]","[100323, 338709]"
"2345","comuna","Curacaví","74","Hombre","Educación Primaria (nivel 2)",2010,258800,240000,"[190000, 341750]","[160000, 424000]"
"2346","comuna","Curacaví","74","Hombre","Educación Primaria (nivel 2)",2011,261000,220000,"[192375, 363000]","[180000, 424000]"
"2347","comuna","Curacaví","74","Hombre","Educación Primaria (nivel 2)",2012,337000,300000,"[269900, 406725]","[250000, 475000]"
"2348","comuna","Curaco de Vélez","75","Hombre","Educación Primaria (nivel 2)",2010,138065.508549096,99931.6072300928,"[78980, 224131]","[49966, 299795]"
"2349","comuna","Curaco de Vélez","75","Hombre","Educación Primaria (nivel 2)",2011,142557.708940875,150042.108266954,"[105331, 173412]","[84728, 174768]"
"2350","comuna","Curaco de Vélez","75","Hombre","Educación Primaria (nivel 2)",2012,211702.655900592,153372.911430508,"[135277, 315697]","[97451, 229926]"
"2351","comuna","Curaco de Vélez","75","Hombre","Educación Primaria (nivel 2)",2013,235645.043189301,217410.789954393,"[189001, 306514]","[198014, 346145]"
"2352","comuna","Curaco de Vélez","75","Hombre","Educación Primaria (nivel 2)",2014,177366.869610304,180700.770045585,"[95625, 256959]","[70325, 299944]"
"2353","comuna","Curaco de Vélez","75","Hombre","Educación Primaria (nivel 2)",2015,194520.56369399,232980.06371193,"[80258, 275000]","[80258, 275000]"
"2354","comuna","Curanilahue","76","Hombre","Educación Primaria (nivel 2)",2010,326881.863916219,277104.254867669,"[243334, 406221]","[200016, 377256]"
"2355","comuna","Curanilahue","76","Hombre","Educación Primaria (nivel 2)",2011,266530.791823481,234307.413360955,"[201105, 346275]","[156754, 296732]"
"2356","comuna","Curanilahue","76","Hombre","Educación Primaria (nivel 2)",2012,229718.670663079,195427.824430799,"[181648, 293825]","[145654, 287732]"
"2357","comuna","Curanilahue","76","Hombre","Educación Primaria (nivel 2)",2013,268604.148167816,200271.125169454,"[200315, 350022]","[169358, 425576]"
"2358","comuna","Curanilahue","76","Hombre","Educación Primaria (nivel 2)",2014,306661.040175077,238636.678349259,"[219045, 408869]","[181661, 409214]"
"2359","comuna","Curanilahue","76","Hombre","Educación Primaria (nivel 2)",2015,305050.989871992,249948.201497825,"[216406, 392322]","[190051, 361806]"
"2360","comuna","Curarrehue","77","Hombre","Educación Primaria (nivel 2)",2012,60242.5154639175,60242.5154639175,"[60243, 60243]","[60243, 60243]"
"2361","comuna","Curarrehue","77","Hombre","Educación Primaria (nivel 2)",2014,119054.18989392,167198.196908462,"[19996, 169968]","[19996, 169968]"
"2362","comuna","Curarrehue","77","Hombre","Educación Primaria (nivel 2)",2015,175564.951380271,175564.951380271,"[175565, 175565]","[175565, 175565]"
"2363","comuna","Curicó","79","Hombre","Educación Primaria (nivel 2)",2010,195079.134980576,175638.556854172,"[172767, 227990]","[170164, 194470]"
"2364","comuna","Curicó","79","Hombre","Educación Primaria (nivel 2)",2011,222594.649056399,202284.065674725,"[197027, 254611]","[199426, 240609]"
"2365","comuna","Curicó","79","Hombre","Educación Primaria (nivel 2)",2012,242547.68703149,201124.216734242,"[199685, 286559]","[193870, 250000]"
"2366","comuna","Curicó","79","Hombre","Educación Primaria (nivel 2)",2013,300610.814204541,280167.910677129,"[264160, 347773]","[225851, 319540]"
"2367","comuna","Curicó","79","Hombre","Educación Primaria (nivel 2)",2014,533683.751337957,279283.455252976,"[279877, 901073]","[243144, 301480]"
"2368","comuna","Curicó","79","Hombre","Educación Primaria (nivel 2)",2015,317541.724945456,276069.016754205,"[256369, 384389]","[232350, 335000]"
"2369","comuna","Dalcahue","80","Hombre","Educación Primaria (nivel 2)",2010,117069.282690379,94759.56284153,"[66911, 169243]","[27800, 175965]"
"2370","comuna","Dalcahue","80","Hombre","Educación Primaria (nivel 2)",2011,142452.142857143,175000,"[99147, 178643]","[60000, 190000]"
"2371","comuna","Dalcahue","80","Hombre","Educación Primaria (nivel 2)",2012,124291.25,111500,"[65182, 176988]","[50000, 197253]"
"2372","comuna","Dalcahue","80","Hombre","Educación Primaria (nivel 2)",2013,155732.428571429,180000,"[108607, 195714]","[100127, 200000]"
"2373","comuna","Dalcahue","80","Hombre","Educación Primaria (nivel 2)",2014,197500,202500,"[144167, 249167]","[102500, 287500]"
"2374","comuna","Dalcahue","80","Hombre","Educación Primaria (nivel 2)",2015,248084.578197914,250000,"[222703, 279634]","[204340, 285250]"
"2375","comuna","Diego de Almagro","81","Hombre","Educación Primaria (nivel 2)",2010,464091.405482349,464091.405482349,"[350000, 540528]","[350000, 540528]"
"2376","comuna","Diego de Almagro","81","Hombre","Educación Primaria (nivel 2)",2011,311498.294162244,311498.294162244,"[311498, 311498]","[311498, 311498]"
"2377","comuna","Diego de Almagro","81","Hombre","Educación Primaria (nivel 2)",2012,301686.325101363,301686.325101363,"[301686, 301686]","[301686, 301686]"
"2378","comuna","Diego de Almagro","81","Hombre","Educación Primaria (nivel 2)",2013,344791.795692878,351155.669515003,"[252581, 431525]","[202945, 430583]"
"2379","comuna","Diego de Almagro","81","Hombre","Educación Primaria (nivel 2)",2014,332461.431879267,337487.235585782,"[241364, 422471]","[201061, 448700]"
"2380","comuna","Diego de Almagro","81","Hombre","Educación Primaria (nivel 2)",2015,458980.615552207,458980.615552207,"[301222, 620000]","[301222, 620000]"
"2381","comuna","Doñihue","82","Hombre","Educación Primaria (nivel 2)",2010,163082.276075463,163082.276075463,"[119918, 206247]","[119918, 206247]"
"2382","comuna","Doñihue","82","Hombre","Educación Primaria (nivel 2)",2015,200814.922129664,200814.922129664,"[200815, 200815]","[200815, 200815]"
"2383","comuna","El Bosque","83","Hombre","Educación Primaria (nivel 2)",2010,313812.242768943,200000,"[205433, 476721]","[171882, 250195]"
"2384","comuna","El Bosque","83","Hombre","Educación Primaria (nivel 2)",2011,177438.358012637,175489.602035416,"[127757, 229720]","[114950, 264976]"
"2385","comuna","El Bosque","83","Hombre","Educación Primaria (nivel 2)",2012,242602.895993419,240483.351114354,"[181494, 284528]","[165777, 246797]"
"2386","comuna","El Bosque","83","Hombre","Educación Primaria (nivel 2)",2013,418475.373985614,350405.367217516,"[271207, 803679]","[195245, 448610]"
"2387","comuna","El Bosque","83","Hombre","Educación Primaria (nivel 2)",2014,340009.584622545,320111.758417357,"[228180, 468678]","[209709, 524902]"
"2388","comuna","El Bosque","83","Hombre","Educación Primaria (nivel 2)",2015,303455.337989448,295585.596374574,"[224199, 370099]","[240171, 350095]"
"2389","comuna","El Monte","85","Hombre","Educación Primaria (nivel 2)",2010,181009.046692541,190046.071523258,"[162847, 197845]","[149897, 199863]"
"2390","comuna","El Monte","85","Hombre","Educación Primaria (nivel 2)",2011,176114.372626071,177260.222548486,"[123597, 227133]","[108672, 261257]"
"2391","comuna","El Monte","85","Hombre","Educación Primaria (nivel 2)",2012,237617.429857633,218161.529584618,"[153688, 376132]","[160855, 416221]"
"2392","comuna","El Monte","85","Hombre","Educación Primaria (nivel 2)",2013,189963.656904502,211908.558339139,"[120103, 220298]","[80108, 220298]"
"2393","comuna","El Monte","85","Hombre","Educación Primaria (nivel 2)",2014,246830.245205185,249953.12207013,"[177149, 321798]","[171373, 399925]"
"2394","comuna","El Monte","85","Hombre","Educación Primaria (nivel 2)",2015,219349.080949742,235766.134206506,"[137771, 321097]","[93361, 298149]"
"2395","comuna","El Tabo","87","Hombre","Educación Primaria (nivel 2)",2011,225000,225000,"[225000, 225000]","[225000, 225000]"
"2396","comuna","El Tabo","87","Hombre","Educación Primaria (nivel 2)",2013,257250,257500,"[75281, 412869]","[15000, 499000]"
"2397","comuna","El Tabo","87","Hombre","Educación Primaria (nivel 2)",2014,214250,225000,"[129500, 288500]","[100000, 307000]"
"2398","comuna","Empedrado","88","Hombre","Educación Primaria (nivel 2)",2010,154936.34544317,169883.732291158,"[123871, 178913]","[94935, 189870]"
"2399","comuna","Empedrado","88","Hombre","Educación Primaria (nivel 2)",2011,215558.780671242,142044.514430761,"[92080, 398721]","[79744, 498402]"
"2400","comuna","Empedrado","88","Hombre","Educación Primaria (nivel 2)",2012,221996.778350516,231037.371134021,"[200902, 234051]","[200902, 234051]"
"2401","comuna","Empedrado","88","Hombre","Educación Primaria (nivel 2)",2013,645220.883534135,281931.307318827,"[159396, 1494336]","[159396, 1494336]"
"2402","comuna","Empedrado","88","Hombre","Educación Primaria (nivel 2)",2014,168301.768860554,179966.247890493,"[99981, 224958]","[99981, 224958]"
"2403","comuna","Empedrado","88","Hombre","Educación Primaria (nivel 2)",2015,130035.179505683,130035.179505683,"[80022, 180049]","[80022, 180049]"
"2404","comuna","Estación Central","90","Hombre","Educación Primaria (nivel 2)",2010,161649.702021186,176596.540538532,"[124452, 190219]","[108774, 200196]"
"2405","comuna","Estación Central","90","Hombre","Educación Primaria (nivel 2)",2011,174343.683152297,181802.816901408,"[120919, 229873]","[98141, 251208]"
"2406","comuna","Estación Central","90","Hombre","Educación Primaria (nivel 2)",2012,290378.533871116,217342.603409822,"[12839, 534372]","[10045, 673766]"
"2407","comuna","Estación Central","90","Hombre","Educación Primaria (nivel 2)",2013,332977.130740422,351095.752260831,"[197901, 450610]","[106144, 450610]"
"2408","comuna","Estación Central","90","Hombre","Educación Primaria (nivel 2)",2014,510142.988356357,510142.988356357,"[479910, 555732]","[479910, 555732]"
"2409","comuna","Estación Central","90","Hombre","Educación Primaria (nivel 2)",2015,264997.018591914,268050.820889351,"[194716, 313342]","[148846, 307822]"
