"","geography_level","geography_name","geography_id","sex","isic","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"1260","provincia","Petorca","p54","Hombre","8",2012,448540.486542669,489418.413862357,"[188933, 698258]","[180000, 703935]"
"1261","provincia","Quillota","p55","Hombre","8",2010,240969.878968253,185476.727110531,"[163962, 340197]","[165000, 355360]"
"1262","provincia","Quillota","p55","Hombre","8",2012,428680.122138094,381779.866822091,"[218954, 610592]","[141049, 711710]"
"1263","provincia","Ranco","p142","Hombre","8",2010,215210.412996672,215210.412996672,"[215210, 215210]","[215210, 215210]"
"1264","provincia","Ranco","p142","Hombre","8",2012,80449.6866936968,80449.6866936968,"[80450, 80450]","[80450, 80450]"
"1265","provincia","San Antonio","p56","Hombre","8",2010,135047.947421534,126566.325198414,"[113763, 293674]","[120117, 290486]"
"1266","provincia","San Antonio","p56","Hombre","8",2012,386715.22618039,209250.010426639,"[189408, 2032202]","[185348, 2330145]"
"1267","provincia","San Felipe","p57","Hombre","8",2010,274022.661134325,258620.522427947,"[209668, 334610]","[217360, 379740]"
"1268","provincia","San Felipe","p57","Hombre","8",2012,338925.590465938,356691.442851903,"[271802, 393408]","[239764, 431939]"
"1269","provincia","Santiago","p131","Hombre","8",2010,521684.34478141,279887.323196307,"[363539, 871089]","[229653, 329157]"
"1270","provincia","Santiago","p131","Hombre","8",2012,580449.770598949,352365.265018513,"[418648, 969046]","[301412, 401804]"
"1271","provincia","Talagante","p136","Hombre","8",2010,71142.0931510005,71142.0931510005,"[59959, 138964]","[59959, 138964]"
"1272","provincia","Talagante","p136","Hombre","8",2012,348541.773325843,247420.165867267,"[180621, 628537]","[195352, 597751]"
"1273","provincia","Talca","p71","Hombre","8",2010,508606.041342401,508606.041342401,"[209313, 600000]","[209313, 600000]"
"1274","provincia","Talca","p71","Hombre","8",2012,519326.620679684,251490.106243887,"[216307, 1632416]","[202238, 258251]"
"1275","provincia","Tamarugal","p12","Hombre","8",2010,350342.53278528,350342.53278528,"[350343, 350343]","[350343, 350343]"
"1276","provincia","Tamarugal","p12","Hombre","8",2012,723239.422686303,440636.836024884,"[285998, 1423734]","[201027, 2011242]"
"1277","provincia","Tierra del Fuego","p123","Hombre","8",2010,570550.908566484,412921.108742004,"[300000, 1000000]","[300000, 1000000]"
"1278","provincia","Tocopilla","p23","Hombre","8",2010,171882.36443576,171882.36443576,"[171882, 171882]","[171882, 171882]"
"1279","provincia","Tocopilla","p23","Hombre","8",2012,241082.474226804,241082.474226804,"[241082, 241082]","[241082, 241082]"
"1280","provincia","Última Esperanza","p124","Hombre","8",2010,333325.500945723,351070.58271168,"[256993, 381630]","[229843, 390382]"
"1281","provincia","Última Esperanza","p124","Hombre","8",2012,216500,216500,"[193000, 240000]","[193000, 240000]"
"1282","provincia","Valdivia","p141","Hombre","8",2010,146136.569721687,153016.349700796,"[106532, 183015]","[91965, 200498]"
"1283","provincia","Valdivia","p141","Hombre","8",2012,657799.578559549,281771.359971488,"[189424, 1899646]","[125901, 488192]"
"1284","provincia","Valparaíso","p51","Hombre","8",2010,205125.793057643,205071.30469157,"[164574, 247587]","[131538, 231841]"
"1285","provincia","Valparaíso","p51","Hombre","8",2012,562661.661859598,325959.695748301,"[306959, 881337]","[152686, 762500]"
"1286","provincia",NA,NA,"Hombre","8",2010,402724.377137274,402724.377137274,"[402724, 402724]","[402724, 402724]"
"1287","provincia",NA,NA,"Hombre","8",2012,201079.688373462,201079.688373462,"[115635, 233046]","[115635, 233046]"
"1288","provincia","Antofagasta","p21","Hombre","9",2010,376715.579757614,339826.016548873,"[338875, 419022]","[295798, 400230]"
"1289","provincia","Antofagasta","p21","Hombre","9",2012,591979.221103279,499326.981511531,"[484278, 790796]","[421355, 602706]"
"1290","provincia","Arauco","p82","Hombre","9",2010,166166.564427524,146495.341681599,"[127047, 207549]","[95624, 200196]"
"1291","provincia","Arauco","p82","Hombre","9",2012,276422.345283893,195664.505001695,"[163466, 440675]","[133300, 251498]"
"1292","provincia","Arica","p151","Hombre","9",2010,280662.11934577,249829.018075232,"[245270, 319991]","[203802, 293066]"
"1293","provincia","Arica","p151","Hombre","9",2012,384347.431953559,301353.092783505,"[319803, 444760]","[270000, 301686]"
"1294","provincia","Aysén","p112","Hombre","9",2010,462612.759918369,249829.018075232,"[308845, 683448]","[200000, 422416]"
"1295","provincia","Aysén","p112","Hombre","9",2012,474196.070229397,402090.33453345,"[356334, 633805]","[336743, 577226]"
"1296","provincia","Bíobío","p83","Hombre","9",2010,259960.979930063,193620.922484031,"[190214, 369115]","[174260, 272135]"
"1297","provincia","Bíobío","p83","Hombre","9",2012,339663.424955473,283934.273695343,"[279278, 421847]","[250000, 345175]"
"1298","provincia","Cachapoal","p61","Hombre","9",2010,390072.206858451,299794.821690278,"[285020, 518793]","[215210, 389105]"
"1299","provincia","Cachapoal","p61","Hombre","9",2012,349285.927648032,287244.286334885,"[266620, 449089]","[202878, 360000]"
"1300","provincia","Capitán Prat","p113","Hombre","9",2012,150000,150000,"[150000, 150000]","[150000, 150000]"
"1301","provincia","Cardenal Caro","p62","Hombre","9",2010,233913.77754051,199863.214460186,"[172621, 301099]","[154690, 279148]"
"1302","provincia","Cardenal Caro","p62","Hombre","9",2012,531398.589476106,280428.551783764,"[319499, 785502]","[246949, 483120]"
"1303","provincia","Cauquenes","p72","Hombre","9",2010,241819.561847975,185844.644626281,"[163511, 320379]","[149991, 399726]"
"1304","provincia","Cauquenes","p72","Hombre","9",2012,386319.053333417,288041.775862555,"[240791, 583441]","[150843, 561290]"
"1305","provincia","Cautín","p91","Hombre","9",2010,325155.789355434,240964.064414548,"[222115, 458993]","[150147, 255000]"
"1306","provincia","Cautín","p91","Hombre","9",2012,355982.817153052,300000,"[301325, 424095]","[260000, 339906]"
"1307","provincia","Chacabuco","p133","Hombre","9",2010,548549.286222276,259454.286978127,"[335360, 894218]","[230225, 350343]"
"1308","provincia","Chacabuco","p133","Hombre","9",2012,1686231.15268202,402772.82868794,"[866899, 2492515]","[301382, 564055]"
"1309","provincia","Chañaral","p32","Hombre","9",2010,272355.763709579,270097.495910488,"[142021, 439984]","[20749, 592317]"
"1310","provincia","Chañaral","p32","Hombre","9",2012,419213.36249342,328241.662518666,"[25000, 867546]","[25000, 954285]"
"1311","provincia","Chiloé","p102","Hombre","9",2010,222464.408943463,199863.214460186,"[162562, 297670]","[138354, 222661]"
"1312","provincia","Chiloé","p102","Hombre","9",2012,289185.664860368,200954.276932371,"[216003, 397057]","[200000, 301458]"
"1313","provincia","Choapa","p42","Hombre","9",2010,617718.392386506,299794.821690278,"[244684, 1416739]","[222056, 324650]"
"1314","provincia","Choapa","p42","Hombre","9",2012,375585.348518278,310325.848129372,"[295504, 467414]","[250000, 522885]"
"1315","provincia","Colchagua","p63","Hombre","9",2010,237310.468205583,214431.332172725,"[198867, 276226]","[199849, 273189]"
"1316","provincia","Colchagua","p63","Hombre","9",2012,320993.846213546,281309.809505968,"[254514, 385481]","[241724, 323313]"
"1317","provincia","Concepción","p81","Hombre","9",2010,284153.17236162,230158.199378957,"[254238, 322868]","[216803, 270264]"
"1318","provincia","Concepción","p81","Hombre","9",2012,344343.158988894,268531.923049956,"[288538, 414209]","[217006, 301353]"
"1319","provincia","Copiapó","p31","Hombre","9",2010,718369.515858143,329919.688492466,"[397216, 1325102]","[246650, 539631]"
"1320","provincia","Copiapó","p31","Hombre","9",2012,367846.990003333,303003.909131675,"[299476, 460013]","[251128, 415959]"
"1321","provincia","Cordillera","p152","Hombre","9",2010,415443.805224604,317732.368059206,"[328876, 533928]","[299795, 350343]"
"1322","provincia","Cordillera","p152","Hombre","9",2012,545821.954762275,402248.433468484,"[425915, 696908]","[322097, 601498]"
"1323","provincia","Coyhaique","p111","Hombre","9",2010,463807.310203837,283447.89489326,"[323189, 656530]","[218690, 449549]"
"1324","provincia","Coyhaique","p111","Hombre","9",2012,453733.595147059,250000,"[267721, 860233]","[201124, 321799]"
"1325","provincia","Curicó","p73","Hombre","9",2010,452525.041280561,217260.301318585,"[275970, 766141]","[199863, 523614]"
"1326","provincia","Curicó","p73","Hombre","9",2012,314292.389294204,249191.869331388,"[239590, 387233]","[205873, 309309]"
"1327","provincia","El Loa","p22","Hombre","9",2010,368986.365160315,310303.386181248,"[307583, 433707]","[247734, 360352]"
"1328","provincia","El Loa","p22","Hombre","9",2012,494198.083924292,401804.12371134,"[369660, 591027]","[300000, 690040]"
"1329","provincia","Elqui","p41","Hombre","9",2010,298756.879968148,249829.018075232,"[246265, 373032]","[200093, 300000]"
"1330","provincia","Elqui","p41","Hombre","9",2012,368593.74964951,327033.416625112,"[303877, 497011]","[248180, 400440]"
"1331","provincia","General Carrera","p114","Hombre","9",2010,275269.13290272,275269.13290272,"[275269, 275269]","[275269, 275269]"
"1332","provincia","General Carrera","p114","Hombre","9",2012,482698.120162181,482698.120162181,"[482698, 482698]","[482698, 482698]"
"1333","provincia","Huasco","p33","Hombre","9",2010,467299.823613371,351813.716385676,"[287517, 697072]","[165078, 456108]"
"1334","provincia","Huasco","p33","Hombre","9",2012,464561.151809194,436570.930440998,"[304717, 619340]","[249174, 586235]"
"1335","provincia","Iquique","p11","Hombre","9",2010,412972.07086752,290114.340554483,"[325627, 567673]","[202613, 350066]"
"1336","provincia","Iquique","p11","Hombre","9",2012,363407.74858128,300000,"[307435, 459735]","[271957, 379715]"
"1337","provincia","Limarí","p43","Hombre","9",2010,240142.279676626,226879.245226981,"[186031, 294155]","[200000, 289210]"
"1338","provincia","Limarí","p43","Hombre","9",2012,281164.053914854,251291.970833281,"[239372, 328924]","[210903, 321198]"
"1339","provincia","Linares","p74","Hombre","9",2010,288686.869600324,190276.166790235,"[169035, 514215]","[150000, 249829]"
"1340","provincia","Linares","p74","Hombre","9",2012,235960.955714912,193491.30432274,"[177421, 295463]","[144216, 250139]"
"1341","provincia","Llanquihue","p101","Hombre","9",2010,407182.787510392,299933.121006737,"[337801, 517417]","[246361, 365078]"
"1342","provincia","Llanquihue","p101","Hombre","9",2012,851946.642798024,301401.319104339,"[344492, 1949955]","[211180, 358267]"
"1343","provincia","Los Andes","p53","Hombre","9",2010,309301.362878436,247969.803750766,"[242858, 463900]","[201926, 288577]"
"1344","provincia","Los Andes","p53","Hombre","9",2012,520184.834920253,350118.577608797,"[357410, 750542]","[303940, 445303]"
"1345","provincia","Magallanes","p121","Hombre","9",2010,471485.826315405,321924.48342432,"[322945, 716982]","[254519, 449854]"
"1346","provincia","Magallanes","p121","Hombre","9",2012,312108.77420044,273073.77064314,"[218405, 408022]","[193254, 390000]"
"1347","provincia","Maipo","p134","Hombre","9",2010,330563.299275109,299789.351385078,"[278738, 410397]","[199928, 350000]"
"1348","provincia","Maipo","p134","Hombre","9",2012,472820.572897363,318607.567605263,"[340093, 605166]","[244161, 334863]"
"1349","provincia","Malleco","p92","Hombre","9",2010,399453.767690048,261425.378805386,"[271556, 591897]","[175000, 368652]"
"1350","provincia","Malleco","p92","Hombre","9",2012,249564.804827464,250299.783640213,"[196690, 315313]","[120720, 330933]"
"1351","provincia","Marga Marga","p58","Hombre","9",2010,398958.709384583,267824.839702926,"[294836, 635519]","[239970, 350343]"
"1352","provincia","Marga Marga","p58","Hombre","9",2012,347677.595732521,296173.383764326,"[276331, 510462]","[201077, 350000]"
"1353","provincia","Melipilla","p135","Hombre","9",2010,211870.932597783,199872.91264536,"[159107, 312322]","[149897, 228521]"
"1354","provincia","Melipilla","p135","Hombre","9",2012,290439.560884893,270325.93276771,"[183506, 509662]","[182414, 617460]"
"1355","provincia","Ñuble","p84","Hombre","9",2010,333452.106905614,250082.575636102,"[270847, 436781]","[214971, 350018]"
"1356","provincia","Ñuble","p84","Hombre","9",2012,313825.02945316,242846.616305416,"[244513, 427013]","[198794, 263276]"
"1357","provincia","Osorno","p103","Hombre","9",2010,345152.563414947,280824.339693671,"[269815, 441358]","[180084, 300030]"
"1358","provincia","Osorno","p103","Hombre","9",2012,557987.728984091,261163.736901694,"[354383, 793430]","[232436, 342734]"
"1359","provincia","Petorca","p54","Hombre","9",2010,454156.757403256,243848.215762057,"[227574, 839925]","[166860, 440431]"
"1360","provincia","Petorca","p54","Hombre","9",2012,385522.677175501,275939.189875078,"[282970, 508819]","[198954, 594000]"
"1361","provincia","Quillota","p55","Hombre","9",2010,258416.224043838,200042.732478552,"[186511, 365457]","[165852, 250128]"
"1362","provincia","Quillota","p55","Hombre","9",2012,222778.944941819,204276.664262395,"[161373, 305332]","[181012, 239073]"
"1363","provincia","Ranco","p142","Hombre","9",2010,177773.169629744,150625.045244417,"[113858, 263551]","[92870, 305816]"
"1364","provincia","Ranco","p142","Hombre","9",2012,313078.31056984,225000,"[148202, 528578]","[70393, 711003]"
"1365","provincia","San Antonio","p56","Hombre","9",2010,315587.54476441,250244.6662752,"[257413, 404714]","[220000, 349761]"
"1366","provincia","San Antonio","p56","Hombre","9",2012,559319.676206092,283304.539128223,"[386292, 838685]","[201008, 351615]"
"1367","provincia","San Felipe","p57","Hombre","9",2010,301557.796765076,312104.602156994,"[261081, 354795]","[199863, 386647]"
"1368","provincia","San Felipe","p57","Hombre","9",2012,449683.950231155,252822.146740794,"[277973, 694915]","[210457, 372592]"
"1369","provincia","Santiago","p131","Hombre","9",2010,425438.823543854,319880.542264632,"[378833, 504644]","[299795, 350343]"
"1370","provincia","Santiago","p131","Hombre","9",2012,602013.403255304,400000,"[511582, 707361]","[368021, 423376]"
"1371","provincia","Talagante","p136","Hombre","9",2010,290950.023356324,242212.758571717,"[234125, 390031]","[199965, 344297]"
"1372","provincia","Talagante","p136","Hombre","9",2012,434828.21083932,321772.236811348,"[343328, 600934]","[247501, 462660]"
"1373","provincia","Talca","p71","Hombre","9",2010,265297.424009221,246714.478373102,"[218759, 306056]","[150682, 288247]"
"1374","provincia","Talca","p71","Hombre","9",2012,329878.460760973,214021.595167059,"[236061, 509750]","[154201, 320505]"
"1375","provincia","Tamarugal","p12","Hombre","9",2010,313266.989882624,281993.488128567,"[227941, 432601]","[177389, 502527]"
"1376","provincia","Tamarugal","p12","Hombre","9",2012,211277.396483166,234903.617305992,"[137060, 281114]","[100562, 259093]"
"1377","provincia","Tocopilla","p23","Hombre","9",2012,552921.798386253,481068.444942185,"[298240, 862224]","[230800, 1000000]"
"1378","provincia","Última Esperanza","p124","Hombre","9",2010,413976.459361728,364850.53060456,"[180735, 600587]","[175171, 600587]"
"1379","provincia","Última Esperanza","p124","Hombre","9",2012,562149.986255531,601570.474174274,"[210001, 873699]","[150000, 891986]"
"1380","provincia","Valdivia","p141","Hombre","9",2010,364939.719050779,214013.72616116,"[264820, 483915]","[199396, 302533]"
"1381","provincia","Valdivia","p141","Hombre","9",2012,357217.380485883,251349.443079207,"[238909, 531148]","[207229, 325690]"
"1382","provincia","Valparaíso","p51","Hombre","9",2010,408031.06328119,250244.6662752,"[282247, 582664]","[207055, 300000]"
"1383","provincia","Valparaíso","p51","Hombre","9",2012,511087.321469423,300000,"[380276, 654837]","[251128, 392192]"
"1384","provincia",NA,NA,"Hombre","9",2010,205150.549500352,195315.849575872,"[88840, 320847]","[31871, 361683]"
"1385","provincia",NA,NA,"Hombre","9",2012,236512.15018883,243409.40571461,"[110265, 344819]","[27429, 401804]"
"1386","provincia","Antofagasta","p21","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,389043.263715796,299794.821690278,"[293878, 594909]","[222399, 383340]"
"1387","provincia","Antofagasta","p21","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,484306.359959719,327385.28145023,"[347311, 654489]","[250466, 400488]"
"1388","provincia","Antofagasta","p21","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,476935.197704973,400000,"[401654, 595330]","[301686, 487078]"
"1389","provincia","Antofagasta","p21","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,557801.361415077,444211.519366757,"[407076, 746645]","[300000, 560000]"
"1390","provincia","Arauco","p82","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,180030.046537694,137917.53955749,"[127552, 246037]","[77800, 200699]"
"1391","provincia","Arauco","p82","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,169593.638173323,160420.186681805,"[144606, 204392]","[122922, 189512]"
"1392","provincia","Arauco","p82","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,257070.460611573,174062.355958472,"[131847, 441505]","[67599, 209370]"
"1393","provincia","Arauco","p82","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,286762.369541563,250042.23292272,"[222969, 350920]","[204839, 320000]"
"1394","provincia","Arica","p151","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,261663.493062846,199863.214460186,"[228064, 316613]","[168251, 205434]"
"1395","provincia","Arica","p151","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,253020.841229462,182501.184182507,"[199684, 297335]","[160578, 211133]"
"1396","provincia","Arica","p151","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,352914.386774343,201080.897953213,"[251130, 505861]","[181123, 250000]"
"1397","provincia","Arica","p151","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,359093.765674155,249224.999304835,"[278498, 550027]","[233124, 301222]"
"1398","provincia","Aysén","p112","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,1022119.30201473,347971.803883298,"[348260, 2545414]","[212309, 500000]"
"1399","provincia","Aysén","p112","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,535736.489670666,366983.846089436,"[364637, 816864]","[250695, 539496]"
"1400","provincia","Aysén","p112","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,723781.288881283,307208.800968506,"[373829, 1283884]","[251405, 420000]"
"1401","provincia","Aysén","p112","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,422002.854453198,281341.682508162,"[237808, 614725]","[239469, 462328]"
"1402","provincia","Bíobío","p83","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,257534.777834958,172000,"[193045, 342525]","[154959, 203169]"
"1403","provincia","Bíobío","p83","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,287428.501182395,200966.641394996,"[227786, 347076]","[185266, 239959]"
"1404","provincia","Bíobío","p83","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,253427.65098989,200000,"[206500, 325804]","[183791, 224356]"
"1405","provincia","Bíobío","p83","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,312838.55000511,249161.579727647,"[266105, 353557]","[240000, 301169]"
"1406","provincia","Cachapoal","p61","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,288233.368222058,230741.84337919,"[240980, 373282]","[195717, 268169]"
"1407","provincia","Cachapoal","p61","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,290387.895686901,221063.305534496,"[234032, 371414]","[176000, 261409]"
"1408","provincia","Cachapoal","p61","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,313660.491699821,221520.444238098,"[260095, 383328]","[200902, 266195]"
"1409","provincia","Cachapoal","p61","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,408444.346070248,300081.183474654,"[345624, 474707]","[270073, 350000]"
"1410","provincia","Capitán Prat","p113","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,657482.930811007,466011.135348004,"[258301, 1093813]","[100098, 1269131]"
"1411","provincia","Capitán Prat","p113","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,1815404.14315938,1513971.91708748,"[521071, 2990411]","[462223, 2990411]"
"1412","provincia","Capitán Prat","p113","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,581043.388851816,613927.815970386,"[447662, 670000]","[401804, 670000]"
"1413","provincia","Cardenal Caro","p62","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,190095.136357413,174908.398595358,"[148899, 241347]","[139394, 204166]"
"1414","provincia","Cardenal Caro","p62","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,213318.555666417,200444.387694305,"[174863, 247294]","[164116, 235000]"
"1415","provincia","Cardenal Caro","p62","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,236551.416512217,214386.374549677,"[189342, 284522]","[200997, 271518]"
"1416","provincia","Cardenal Caro","p62","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,303978.929073653,252119.961137666,"[238161, 372582]","[200815, 309813]"
"1417","provincia","Cauquenes","p72","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,193191.986669916,154252.783257504,"[137244, 265105]","[108586, 204255]"
"1418","provincia","Cauquenes","p72","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,228392.222822266,181418.257027357,"[146732, 312468]","[129584, 251437]"
"1419","provincia","Cauquenes","p72","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,242241.36896413,200000,"[152279, 347387]","[120541, 226036]"
"1420","provincia","Cauquenes","p72","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,223122.985981008,192852.173913044,"[166723, 275811]","[162184, 250487]"
"1421","provincia","Cautín","p91","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,236234.138902212,175192.732652411,"[181774, 305658]","[149963, 199965]"
"1422","provincia","Cautín","p91","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,257531.106209585,199360.722008085,"[204700, 322247]","[177861, 222767]"
"1423","provincia","Cautín","p91","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,293071.242568235,217080.73637035,"[219790, 396885]","[200000, 280494]"
"1424","provincia","Cautín","p91","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,345864.734438182,257953.16488311,"[280679, 421475]","[243266, 281104]"
"1425","provincia","Chacabuco","p133","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,462173.561124525,246344.628141854,"[320811, 677600]","[207023, 400000]"
"1426","provincia","Chacabuco","p133","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,320386.251132014,202565.670513721,"[229434, 457014]","[176359, 285053]"
"1427","provincia","Chacabuco","p133","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,734194.043737395,300000,"[438311, 1045083]","[156655, 377369]"
"1428","provincia","Chacabuco","p133","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,1057293.48122867,275939.273096845,"[500190, 1958190]","[200815, 400023]"
"1429","provincia","Chañaral","p32","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,221776.194100564,261695.138679389,"[136363, 322868]","[65754, 350000]"
"1430","provincia","Chañaral","p32","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,380900.507982931,208599.903707969,"[200967, 731026]","[200967, 813915]"
"1431","provincia","Chañaral","p32","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,406861.035419841,191681.21331029,"[140787, 884947]","[140787, 884947]"
"1432","provincia","Chañaral","p32","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,256889.729374941,260943.645982983,"[170890, 374105]","[150041, 411671]"
"1433","provincia","Chiloé","p102","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,396299.611027721,169115.255793257,"[211165, 595994]","[140800, 219748]"
"1434","provincia","Chiloé","p102","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,264573.486093323,200000,"[197039, 375495]","[152941, 235353]"
"1435","provincia","Chiloé","p102","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,259124.819623664,218952.107926507,"[218218, 327671]","[194817, 251405]"
"1436","provincia","Chiloé","p102","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,343388.441556761,264014.475183191,"[274974, 433258]","[240000, 300855]"
"1437","provincia","Choapa","p42","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,312678.854252831,200024.523965366,"[156374, 505630]","[139904, 230000]"
"1438","provincia","Choapa","p42","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,252665.929655905,212098.934356148,"[154994, 337759]","[149748, 281353]"
"1439","provincia","Choapa","p42","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,242651.872010496,185075.932355252,"[178377, 338628]","[152262, 247179]"
"1440","provincia","Choapa","p42","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,453028.206077332,300990.695346766,"[288923, 648437]","[244865, 390000]"
"1441","provincia","Colchagua","p63","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2010,256263.402853039,216482.93527471,"[216109, 316920]","[180095, 250133]"
"1442","provincia","Colchagua","p63","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2011,308781.235114631,242253.314104551,"[245701, 406244]","[230000, 250000]"
"1443","provincia","Colchagua","p63","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2012,311998.965123118,220000,"[250334, 408799]","[196285, 323749]"
"1444","provincia","Colchagua","p63","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",2015,341021.645163281,289999.317037091,"[288575, 423879]","[253027, 301209]"
