"","geography_level","geography_name","geography_id","sex","company_size","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"49","provincia","Cauquenes","p72","Hombre","Menos de 5",2011,220828.798844717,149520.541506064,"[176707, 274637]","[122326, 181418]"
"50","provincia","Cauquenes","p72","Hombre","Menos de 5",2012,202625.450973288,161298.528994497,"[171172, 240301]","[120675, 200018]"
"51","provincia","Cauquenes","p72","Hombre","Menos de 5",2013,243460.55473838,200798.540232082,"[197879, 311694]","[173199, 220157]"
"52","provincia","Cauquenes","p72","Hombre","Menos de 5",2014,211695.553978504,200000,"[186825, 239353]","[168677, 219990]"
"53","provincia","Cauquenes","p72","Hombre","Menos de 5",2015,224056.307529211,200021.748167588,"[179815, 273390]","[150493, 219626]"
"54","provincia","Cautín","p91","Hombre","Menos de 5",2010,193057.539322694,100000,"[141177, 376899]","[80256, 130375]"
"55","provincia","Cautín","p91","Hombre","Menos de 5",2011,223478.14459186,158577.713130172,"[190645, 268508]","[130353, 186632]"
"56","provincia","Cautín","p91","Hombre","Menos de 5",2012,179876.42764226,125473.189612947,"[158070, 207835]","[105774, 168944]"
"57","provincia","Cautín","p91","Hombre","Menos de 5",2013,228000.505595544,160329.370725084,"[200001, 263091]","[125161, 194263]"
"58","provincia","Cautín","p91","Hombre","Menos de 5",2014,290205.792885335,199181.705023436,"[247672, 353704]","[158116, 216104]"
"59","provincia","Cautín","p91","Hombre","Menos de 5",2015,238192.626996346,200000,"[208771, 281056]","[180000, 221801]"
"60","provincia","Chacabuco","p133","Hombre","Menos de 5",2010,264157.090719148,200195.73302016,"[203767, 332721]","[177254, 234308]"
"61","provincia","Chacabuco","p133","Hombre","Menos de 5",2011,381185.727953491,250000,"[280726, 515595]","[200812, 269031]"
"62","provincia","Chacabuco","p133","Hombre","Menos de 5",2012,506023.181777621,205389.522230564,"[299353, 761944]","[185688, 273583]"
"63","provincia","Chacabuco","p133","Hombre","Menos de 5",2013,276264.152279946,225292.396445385,"[229873, 328267]","[200271, 249056]"
"64","provincia","Chacabuco","p133","Hombre","Menos de 5",2014,618626.543582458,280000,"[379802, 940946]","[250000, 303127]"
"65","provincia","Chacabuco","p133","Hombre","Menos de 5",2015,315236.310715631,240000,"[261409, 411521]","[200789, 254604]"
"66","provincia","Chañaral","p32","Hombre","Menos de 5",2010,221342.304566379,219928.995141866,"[162390, 290205]","[103876, 299795]"
"67","provincia","Chañaral","p32","Hombre","Menos de 5",2011,246929.50384735,204269.128023084,"[164011, 376292]","[156325, 250000]"
"68","provincia","Chañaral","p32","Hombre","Menos de 5",2012,356267.941066957,290198.081164504,"[206055, 506373]","[118596, 430979]"
"69","provincia","Chañaral","p32","Hombre","Menos de 5",2013,320242.699982957,315573.292958884,"[250214, 397497]","[285786, 359714]"
"70","provincia","Chañaral","p32","Hombre","Menos de 5",2014,343084.605407149,283206.937168769,"[235499, 508477]","[162677, 426725]"
"71","provincia","Chañaral","p32","Hombre","Menos de 5",2015,307472.043548255,258375.38614391,"[242553, 403780]","[187870, 359084]"
"72","provincia","Chiloé","p102","Hombre","Menos de 5",2010,152929.663170395,99931.6072300928,"[127533, 182680]","[82456, 119961]"
"73","provincia","Chiloé","p102","Hombre","Menos de 5",2011,208832.88514647,150785.098221917,"[171034, 246183]","[147940, 167632]"
"74","provincia","Chiloé","p102","Hombre","Menos de 5",2012,246262.815324923,158907.428489735,"[190104, 300839]","[150000, 200000]"
"75","provincia","Chiloé","p102","Hombre","Menos de 5",2013,193033.908237693,169704.435801227,"[169078, 216529]","[150000, 187416]"
"76","provincia","Chiloé","p102","Hombre","Menos de 5",2014,274252.748744405,201574.960218225,"[224485, 362692]","[180000, 230000]"
"77","provincia","Chiloé","p102","Hombre","Menos de 5",2015,300618.299305264,226897.131584364,"[254762, 365187]","[200673, 250068]"
"78","provincia","Choapa","p42","Hombre","Menos de 5",2010,178298.301255803,159950.037725211,"[158470, 203961]","[129913, 180000]"
"79","provincia","Choapa","p42","Hombre","Menos de 5",2011,182488.484382818,154940.067719448,"[157689, 208618]","[145135, 179675]"
"80","provincia","Choapa","p42","Hombre","Menos de 5",2012,224000.15895402,187389.726032384,"[188994, 258777]","[150677, 200902]"
"81","provincia","Choapa","p42","Hombre","Menos de 5",2013,271008.747259055,200271.125169454,"[214954, 349370]","[199245, 250339]"
"82","provincia","Choapa","p42","Hombre","Menos de 5",2014,304622.067565514,249180.11294013,"[243257, 369370]","[198839, 279947]"
"83","provincia","Choapa","p42","Hombre","Menos de 5",2015,299980.68283735,222529.774361987,"[247847, 360244]","[200000, 249860]"
"84","provincia","Colchagua","p63","Hombre","Menos de 5",2010,244463.361842181,188912.655829455,"[203174, 301358]","[171941, 199886]"
"85","provincia","Colchagua","p63","Hombre","Menos de 5",2011,309814.983861683,200000,"[245989, 398694]","[192570, 223284]"
"86","provincia","Colchagua","p63","Hombre","Menos de 5",2012,297461.062280978,201124.216734242,"[243388, 367354]","[193006, 250000]"
"87","provincia","Colchagua","p63","Hombre","Menos de 5",2013,372697.175587812,250194.867949113,"[297745, 500018]","[240061, 286598]"
"88","provincia","Colchagua","p63","Hombre","Menos de 5",2014,299839.767899567,250728.765197242,"[247838, 381680]","[212982, 299944]"
"89","provincia","Colchagua","p63","Hombre","Menos de 5",2015,285656.386597849,240922.3162919,"[238124, 351865]","[200000, 250120]"
"90","provincia","Concepción","p81","Hombre","Menos de 5",2010,237205.483719005,170166.373067136,"[207132, 266996]","[151568, 199442]"
"91","provincia","Concepción","p81","Hombre","Menos de 5",2011,250787.371244853,169495.546767008,"[205470, 313850]","[150000, 185787]"
"92","provincia","Concepción","p81","Hombre","Menos de 5",2012,249137.231186154,193588.172349244,"[205392, 303993]","[163376, 200902]"
"93","provincia","Concepción","p81","Hombre","Menos de 5",2013,312409.417655494,200271.125169454,"[265072, 379480]","[199245, 229131]"
"94","provincia","Concepción","p81","Hombre","Menos de 5",2014,288546.76585961,200351.843471024,"[248296, 333348]","[199962, 227345]"
"95","provincia","Concepción","p81","Hombre","Menos de 5",2015,302492.447300913,200814.922129664,"[260797, 340145]","[200000, 240538]"
"96","provincia","Copiapó","p31","Hombre","Menos de 5",2010,305898.330216166,241996.475202009,"[244596, 366600]","[169538, 293834]"
"97","provincia","Copiapó","p31","Hombre","Menos de 5",2011,361350.83351721,249213.577847802,"[282043, 482116]","[200871, 299041]"
"98","provincia","Copiapó","p31","Hombre","Menos de 5",2012,350609.229919895,287253.585677155,"[273439, 468321]","[237692, 303676]"
"99","provincia","Copiapó","p31","Hombre","Menos de 5",2013,464677.344978267,298867.110231973,"[353247, 742318]","[239052, 400000]"
