"56","Magallanes","Mujer",65146,105566,134302,150363,175094,322075,235450,294126,232077,388337,363609,428661
"57","Maipo","Hombre",87335,109671,196342,203114,245640,234687,312711,280212,327755,354911,381075,436359
"58","Maipo","Mujer",55737,78723,151064,118176,140067,171911,182046,195946,246780,247872,293980,361981
"59","Malleco","Hombre",55025,73065,111418,129575,136612,164634,192268,205651,253578,333048,301626,330787
"60","Malleco","Mujer",51691,63166,144996,104516,139299,128579,170750,196287,195452,273311,266378,284930
"61","Marga Marga","Hombre",85521,154036,164777,251213,283581,269663,293637,294848,389256,437953,498306,472706
"62","Marga Marga","Mujer",66280,79863,104461,153193,183364,179117,182700,181192,254166,312543,263465,348670
"63","Melipilla","Hombre",56562,92638,123155,180352,176831,198022,352190,278852,338033,333682,297457,427645
"64","Melipilla","Mujer",55964,70857,84826,128948,146414,165856,179356,187473,259280,325922,242076,317195
"65","Ñuble","Hombre",63729,93355,95228,128429,204512,185826,209433,224811,271238,308862,310823,389250
"66","Ñuble","Mujer",36645,76336,89352,121684,150575,149246,150544,169382,232422,239825,241876,301065
"67","Osorno","Hombre",96074,101961,138682,140053,187462,212392,239816,236584,316837,373934,368635,363816
"68","Osorno","Mujer",45416,71593,107476,149986,136095,202837,203802,220106,231435,260101,287824,286678
"69","Petorca","Hombre",51617,97807,129498,144845,173966,205090,197401,244489,283587,320197,312976,347671
"70","Petorca","Mujer",39718,87755,97582,122914,127717,138679,157763,171114,202269,265699,200102,261491
"71","Quillota","Hombre",56858,118779,121825,172561,203185,275587,229962,247677,325754,367643,382300,412730
"72","Quillota","Mujer",56273,93233,81511,116628,153767,184797,176300,179937,244480,243715,266681,279929
"73","Ranco","Hombre",126697,158644,157489,123797,155901,180642,189008,230173,254962,317999,364981,340057
"74","Ranco","Mujer",53975,123015,73520,132821,148857,177497,153542,175237,210339,275489,273522,256307
"75","San Antonio","Hombre",54332,132662,135078,191591,222290,219559,245127,269011,321524,338935,348007,376382
"76","San Antonio","Mujer",34360,89760,100484,170528,153463,174493,151433,188315,220648,234698,270219,297804
"77","San Felipe","Hombre",107186,98522,131563,149685,187699,191193,202182,207681,310972,353057,326685,357597
"78","San Felipe","Mujer",51096,65863,96934,121780,140683,151961,156211,159141,255057,253284,234968,280037
"79","Santiago","Hombre",115920,190558,271153,349124,417797,455302,517470,476029,710158,654920,613931,666726
"80","Santiago","Mujer",69946,114996,174721,221666,262397,260362,290738,316166,412987,454764,436506,462519
"81","Talagante","Hombre",75230,132301,126851,151419,209574,217158,296038,306977,353726,485460,420811,467859
"82","Talagante","Mujer",57790,88126,90844,126237,138178,162311,199517,214209,255431,332379,293129,310714
"83","Talca","Hombre",75607,103707,117558,170304,192306,250820,231843,233210,332064,371921,388070,444012
"84","Talca","Mujer",54999,79536,92100,132508,152481,182155,230846,201720,268319,267912,294994,336274
"85","Tamarugal","Hombre",80542,123522,95001,164047,208821,233349,226478,292354,323560,402318,327517,372052
"86","Tamarugal","Mujer",40219,59845,65379,177633,161558,161201,150638,181917,260835,261858,283705,269777
"87","Tierra del Fuego","Hombre",59679,116186,145505,206512,686198,266200,607697,366394,598808,807729,449025,486733
"88","Tierra del Fuego","Mujer",43549,89148,207955,129581,157125,180632,284577,269443,527352,370036,355929,420055
"89","Tocopilla","Hombre",70423,130377,150742,231198,249362,214855,286702,302756,478731,475677,487056,525358
"90","Tocopilla","Mujer",51025,64619,93607,150541,161755,162016,199990,198571,251454,398620,300379,393430
"91","Última Esperanza","Hombre",66024,106214,126081,174326,274357,236900,441977,248287,406028,476436,530902,484224
"92","Última Esperanza","Mujer",69007,65920,88498,108050,145300,160011,184204,201998,296710,311646,454241,397962
"93","Valdivia","Hombre",61260,93826,114187,202248,216167,171507,308433,259304,343475,389265,338004,410854
"94","Valdivia","Mujer",49825,74347,100749,135411,170752,218678,205442,199408,279190,332356,275378,349860
"95","Valparaíso","Hombre",103214,154281,189905,209355,297762,283045,278132,323471,419354,445461,522644,544052
"96","Valparaíso","Mujer",50548,85442,116903,128557,211558,177104,212617,246817,241622,349355,321038,375603
"97","General Carrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Capitán Prat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Isla de Pascua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Parinacota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Palena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Antártica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
