"98","La Florida","Mujer",36240,64380,107100,150000,145520,131708,165265,202000,232050,267156,250433,300000
"99","La Granja","Hombre",42280,78280,96925,140000,160640,160000,160000,187532,242308,273500,280000,350000
"100","La Granja","Mujer",36240,53650,74970,91990,120480,120000,120000,151500,198900,241077,210000,280000
"101","La Ligua","Hombre",34056,58829,85680,90000,110440,120000,120000,151500,198900,240680,250000,264557
"102","La Ligua","Mujer",30683,48925,64260,80000,90695,90000,120000,136350,163968,196920,208589,241000
"103","La Pintana","Hombre",46923,64581,97273,122580,131787,150000,150000,180342,205400,273500,270316,300000
"104","La Pintana","Mujer",31408,53650,64260,86573,90360,100000,115000,129847,170531,221054,210000,240000
"105","La Reina","Hombre",119800,321900,428400,472315,597842,800000,700000,353500,884000,437600,800000,670000
"106","La Reina","Mujer",72480,101935,128520,190000,231020,300000,300000,303000,442000,250407,548614,400000
"107","La Serena","Hombre",50971,64380,91035,140554,175593,173323,172598,181800,243100,328200,300000,370000
"108","La Serena","Mujer",36240,46311,64260,92101,120480,120000,150000,136350,198900,230662,210000,250000
"109","La Unión","Hombre",49500,82621,85680,82411,80320,120000,130000,136350,221000,207860,250000,250000
"110","La Unión","Mujer",36240,75110,55692,80000,120480,100000,100000,115372,178232,196920,210000,200000
"111","Lampa","Hombre",37822,64380,77255,NA,120480,130000,150000,151500,249485,218800,302790,350000
"112","Lampa","Mujer",36240,48578,64260,NA,100400,109218,120000,140263,198900,199108,260000,265000
"113","Las Condes","Hombre",241600,536500,428400,975607,814698,1095600,903699,1010000,1054937,1437800,1200000,1500000
"114","Las Condes","Mujer",72480,83157,128520,200000,350358,400000,350000,490858,663000,724345,500000,717667
"115","Lebu","Hombre",36240,58710,58905,90000,97750,100000,120000,121200,165750,218800,200093,250000
"116","Lebu","Mujer",33824,40774,55692,79759,91965,100000,120000,90900,149764,155348,179611,220000
"117","Linares","Hombre",42884,69745,80325,90000,120480,120000,130000,136350,182325,199787,240000,250000
"118","Linares","Mujer",33824,49358,54835,70000,100400,103665,115000,121200,165750,183829,210000,241000
"119","Llanquihue","Hombre",48910,58710,64260,NA,NA,NA,164037,151500,221000,202390,210000,251161
"120","Llanquihue","Mujer",42280,56332,53550,NA,NA,NA,120000,141400,182325,202390,200000,240233
"121","Lo Prado","Hombre",51944,69209,136170,150000,181309,160000,176435,202000,278439,284440,300000,350000
"122","Lo Prado","Mujer",36240,59651,93737,100000,146703,130000,150000,161600,221000,218800,250000,250000
"123","Longaví","Hombre",31166,40774,52955,62145,77810,100000,112000,121200,182325,199108,210000,245000
"124","Longaví","Mujer",45904,47090,56827,60000,60951,80403,80000,106050,176800,180510,154527,245000
"125","Los Álamos","Hombre",40578,53650,74970,NA,NA,120000,120000,125699,182325,180340,280758,241000
"126","Los Álamos","Mujer",34900,64380,75625,NA,NA,150000,98386,121200,169065,158815,183749,199500
"127","Los Andes","Hombre",41072,95190,140139,162680,175950,180000,180000,242400,296633,437600,300000,453558
"128","Los Andes","Mujer",24160,52270,74970,101050,120480,130000,120000,151500,216378,240680,210000,274426
"129","Los Ángeles","Hombre",42280,53650,64260,100000,130520,209527,150000,158080,221000,273500,250000,300000
"130","Los Ángeles","Mujer",31408,41671,64260,90000,120480,120000,119969,137095,202356,199108,210000,246000
"131","Los Vilos","Hombre",37980,69373,57015,NA,120480,180589,158080,142818,221000,308100,300000,300000
"132","Los Vilos","Mujer",29700,58710,58590,NA,80320,114167,115000,131300,164320,199477,180000,220000
"133","Lota","Hombre",48320,64380,64260,77777,97533,120000,130000,136350,221000,242725,230000,300000
"134","Lota","Mujer",30200,37555,45390,66000,84339,100000,99031,111172,176800,175040,210000,210000
"135","Machalí","Hombre",38656,54723,192780,120000,160640,149833,197600,183300,298776,601700,500000,450000
"136","Machalí","Mujer",39260,53650,80325,74000,100778,100000,115000,136350,198900,282353,265734,300000
"137","Macul","Hombre",74292,96570,137523,200000,201576,200000,307518,222200,276250,273500,500000,400000
"138","Macul","Mujer",54360,64380,102281,150000,150600,182261,200000,161600,222192,218800,350000,350000
"139","Maipú","Hombre",72480,97850,192780,183575,240960,243349,239661,272700,386750,382900,380000,400000
"140","Maipú","Mujer",51480,64380,128520,150000,160640,150000,160000,161600,306835,273500,250000,300000
"141","María Pinto","Hombre",36240,50431,68369,81000,100400,100000,120293,136350,188409,218800,298122,400000
"142","María Pinto","Mujer",32616,39701,64260,64092,100400,100000,111083,128775,176800,176134,210000,300000
"143","Mariquina","Hombre",35640,48285,55692,NA,NA,NA,118126,136350,198900,214918,210000,250000
"144","Mariquina","Mujer",33824,42920,59976,NA,NA,NA,122093,111100,182325,205400,195094,225000
"145","Maullín","Hombre",39600,58710,60520,102150,117300,109560,138320,141400,165183,222968,200000,255500
"146","Maullín","Mujer",13860,48925,42840,65000,70280,87097,92045,118560,99910,199108,199126,250000
"147","Mejillones","Hombre",60400,96570,121040,178500,201431,200000,197600,252500,341689,430237,400000,480000
"148","Mejillones","Mujer",60400,64380,74970,122580,102514,111667,129875,138353,221000,306320,340000,350000
"149","Melipilla","Hombre",38656,64380,90780,125455,119523,140000,151502,161909,221000,218800,231605,300824
"150","Melipilla","Mujer",36240,58710,68095,93392,114189,100000,129473,127672,182325,218800,210000,300000
"151","Molina","Hombre",31408,46139,64260,76253,94971,130000,115000,138321,182325,203484,228776,270000
"152","Molina","Mujer",28992,45602,51408,65000,85340,100000,112098,136350,182325,202531,210000,247500
"153","Mostazal","Hombre",41072,64380,NA,86244,110440,109965,150000,138572,221000,273500,231328,300000
"154","Mostazal","Mujer",31408,48285,NA,65000,70280,100000,116000,136350,198900,204005,210000,246000
"155","Mulchén","Hombre",39600,42920,53550,80000,90360,100785,115412,131300,194350,212974,210000,250000
"156","Mulchén","Mujer",24160,37555,44141,110000,79893,98193,112500,100534,165582,196920,210000,230000
"157","Natales","Hombre",38595,64380,83691,120000,166220,150000,200000,177840,302801,273500,300000,350000
"158","Natales","Mujer",29950,42169,60520,86052,95533,109780,115079,139830,221000,196920,250000,290000
"159","Nogales","Hombre",42280,73279,126825,99790,145127,150000,140000,181800,246480,328200,300000,300000
"160","Nogales","Mujer",30200,37689,64260,71500,85340,109685,114478,136350,180793,196920,210000,240000
"161","Ñuñoa","Hombre",177271,194420,214200,438023,502000,600000,500000,523714,769850,699608,1000000,850000
"162","Ñuñoa","Mujer",87580,96570,155619,250000,259810,296627,300000,348671,410800,539393,700000,600000
"163","Osorno","Hombre",38656,64380,90912,80000,115804,120000,160000,158080,221000,218800,239679,280000
"164","Osorno","Mujer",31408,42920,75650,80000,97750,110000,134619,131300,182325,196920,210000,240925
"165","Ovalle","Hombre",38656,64380,76998,84748,120078,130000,150000,141400,198900,246480,250000,280000
"166","Ovalle","Mujer",32873,48285,61009,70000,85340,100000,124007,136350,176800,199108,220000,241000
"167","Paillaco","Hombre",36240,42920,55692,NA,NA,NA,117149,136350,198900,205400,203766,241000
"168","Paillaco","Mujer",33824,42920,52955,NA,NA,NA,95000,126721,127877,196920,200000,200000
"169","Paine","Hombre",36361,61280,74970,90000,120480,142640,140000,151500,210878,246480,250000,280000
"170","Paine","Mujer",36240,53650,55557,70000,93250,110000,120000,149653,182325,218800,210000,250000
"171","Paredones","Hombre",32779,40774,55692,NA,NA,100000,NA,109080,182325,193951,210000,247000
"172","Paredones","Mujer",42763,45066,54621,NA,NA,130000,NA,101000,182325,190356,400000,250000
"173","Parral","Hombre",33001,55796,64260,94417,88419,100000,119322,151500,182325,205141,205000,245580
"174","Parral","Mujer",31408,41418,69615,58691,98824,90730,92759,117453,182325,166441,201727,218630
"175","Pelarco","Hombre",31408,40774,53550,66000,80822,100000,100000,136350,180580,196920,210000,250000
"176","Pelarco","Mujer",21744,52899,50248,65000,58650,80000,60000,121200,175695,196920,210000,245000
"177","Pelluhue","Hombre",31408,35226,55692,NA,73794,100000,122582,138320,171244,199108,210000,300000
"178","Pelluhue","Mujer",48320,29355,55803,NA,39100,100000,98800,110816,123240,157987,107677,279500
"179","Peñaflor","Hombre",48320,78280,96390,96000,150600,180943,200000,189325,276250,277944,311417,380000
"180","Peñaflor","Mujer",40467,53650,64874,100000,134117,120000,153726,136780,201772,238601,250000,272500
"181","Peñalolén","Hombre",48320,69831,107100,120000,180720,170000,198882,202000,309400,273500,300000,350000
"182","Peñalolén","Mujer",31408,47212,74970,100000,120480,130000,140000,161600,221000,217433,211441,260000
"183","Penco","Hombre",48320,48285,74970,102150,105111,129215,150000,151500,211317,196920,300000,300000
"184","Penco","Mujer",31408,42920,57834,85000,90685,109560,120000,130005,158736,163195,176370,203349
"185","Pica","Hombre",49500,75110,74970,173655,156400,164918,197600,181800,276609,232527,273529,320000
"186","Pica","Mujer",32012,50968,50873,122580,153582,118200,150000,135688,187850,308100,200000,265000
"187","Pirque","Hombre",41676,53650,80325,NA,151280,150000,200000,183820,276250,218800,300000,580000
"188","Pirque","Mujer",42280,48285,74970,NA,130520,120000,141528,151500,180949,217847,295517,480000
"189","Pitrufquén","Hombre",48320,64380,NA,81309,97750,111445,115750,146353,187850,206630,240000,250000
"190","Pitrufquén","Mujer",38656,64380,NA,97941,79177,89286,105500,129099,170065,186885,232342,200000
"191","Porvenir","Hombre",43488,75110,107100,140000,120480,180000,200000,197600,386750,386026,300001,400000
"192","Porvenir","Mujer",32616,40774,98940,90000,102408,100000,180000,169141,241150,255267,283523,300000
"193","Pozo Almonte","Hombre",50840,88065,105910,150000,180720,200000,200000,252500,309400,382900,400000,400000
"194","Pozo Almonte","Mujer",20434,23606,50928,204300,100400,118184,123385,136350,205400,210388,300000,250000
"195","Providencia","Hombre",241600,536500,535500,612900,803200,800000,900000,550133,1105000,1094000,1000000,1200000
"196","Providencia","Mujer",84560,107300,195203,300000,401600,300000,400000,377303,552500,1094000,500000,850000
"197","Pucón","Hombre",36240,49678,75650,65000,87348,120000,160000,158080,198900,199108,250000,293821
"198","Pucón","Mujer",31408,48285,60511,50000,101404,100000,168889,118560,176800,198625,210000,241000
"199","Pudahuel","Hombre",51944,78280,101745,150000,178262,182600,200000,212100,276250,306320,290000,321797
"200","Pudahuel","Mujer",31408,52577,74970,97919,117300,120620,140774,171700,201557,218800,210000,260000
"201","Puente Alto","Hombre",59400,107300,128520,180000,180720,200000,226009,237120,254849,284440,300000,350000
"202","Puente Alto","Mujer",48320,64380,85680,115437,120480,130195,157255,161600,200040,207860,210000,280000
