"","geography_level","geography_name","geography_id","year","sex","branch","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"351","region","Maule","7","2011","Hombre","Otras Actividades de Servicios",379376,218800,"[267348, 692794]","[198778, 302163]"
"352","region","Maule","7","2011","Hombre","Servicio Doméstico",214863,196920,"[164436, 264848]","[118688, 273500]"
"353","region","Maule","7","2011","Hombre","No Bien Especificado",293137,293137,"[273500, 322986]","[273500, 322986]"
"354","region","Maule","7","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",163179,185318,"[155477, 172907]","[175040, 196920]"
"355","region","Maule","7","2011","Mujer","Pesca",128778,114015,"[32820, 259448]","[32820, 308100]"
"356","region","Maule","7","2011","Mujer","Explotación de Minas y Canteras",207501,207501,"[199108, 218800]","[199108, 218800]"
"357","region","Maule","7","2011","Mujer","Industrias Manufactureras",202124,192489,"[166590, 261386]","[131794, 200583]"
"358","region","Maule","7","2011","Mujer","Electricidad, Gas y Agua",257964,265182,"[212028, 296680]","[218800, 306320]"
"359","region","Maule","7","2011","Mujer","Construcción",390824,328200,"[263359, 615352]","[209787, 455330]"
"360","region","Maule","7","2011","Mujer","Comercio",210547,196920,"[189813, 238062]","[186324, 199108]"
"361","region","Maule","7","2011","Mujer","Hoteles y Restaurantes",198977,182717,"[158139, 268993]","[131280, 199108]"
"362","region","Maule","7","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",376161,218800,"[242707, 528970]","[197373, 328200]"
"363","region","Maule","7","2011","Mujer","Intermediación Financiera",436678,328200,"[287624, 625945]","[262770, 448645]"
"364","region","Maule","7","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",394110,218800,"[278922, 576581]","[199552, 273500]"
"365","region","Maule","7","2011","Mujer","Administración Pública y Defensa",388141,284440,"[332391, 449912]","[218800, 351147]"
"366","region","Maule","7","2011","Mujer","Enseñanza",358208,269804,"[318811, 405217]","[218800, 328200]"
"367","region","Maule","7","2011","Mujer","Servicios Sociales y de Salud",463079,287776,"[345758, 637998]","[244780, 328200]"
"368","region","Maule","7","2011","Mujer","Otras Actividades de Servicios",307974,218800,"[224071, 413033]","[196920, 287560]"
"369","region","Maule","7","2011","Mujer","Servicio Doméstico",128014,123240,"[120808, 136983]","[109400, 134511]"
"370","region","Metropolitana","13","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",433919,218800,"[339665, 519098]","[205400, 231141]"
"371","region","Metropolitana","13","2011","Hombre","Pesca",987576,987576,"[501052, 1258100]","[501052, 1258100]"
"372","region","Metropolitana","13","2011","Hombre","Explotación de Minas y Canteras",1064602,549883,"[813527, 1481648]","[382900, 857460]"
"373","region","Metropolitana","13","2011","Hombre","Industrias Manufactureras",449988,273500,"[395240, 509342]","[262300, 273500]"
"374","region","Metropolitana","13","2011","Hombre","Electricidad, Gas y Agua",905626,328200,"[570554, 1404444]","[273500, 625494]"
"375","region","Metropolitana","13","2011","Hombre","Construcción",453504,306320,"[402732, 514831]","[273500, 328200]"
"376","region","Metropolitana","13","2011","Hombre","Comercio",515003,273500,"[445547, 593275]","[254468, 301123]"
"377","region","Metropolitana","13","2011","Hombre","Hoteles y Restaurantes",382719,218800,"[297162, 505498]","[199108, 237894]"
"378","region","Metropolitana","13","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",494004,328200,"[437924, 618253]","[308806, 382900]"
"379","region","Metropolitana","13","2011","Hombre","Intermediación Financiera",1192815,712056,"[930224, 1502270]","[492300, 963196]"
"380","region","Metropolitana","13","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",964593,437600,"[818718, 1103028]","[371813, 518630]"
"381","region","Metropolitana","13","2011","Hombre","Administración Pública y Defensa",749940,437600,"[597690, 1224334]","[357529, 547000]"
"382","region","Metropolitana","13","2011","Hombre","Enseñanza",679833,437600,"[555156, 908496]","[382900, 561933]"
"383","region","Metropolitana","13","2011","Hombre","Servicios Sociales y de Salud",1044664,437600,"[820212, 1467226]","[339852, 616200]"
"384","region","Metropolitana","13","2011","Hombre","Otras Actividades de Servicios",591767,411106,"[480237, 713749]","[307930, 513500]"
"385","region","Metropolitana","13","2011","Hombre","Servicio Doméstico",337231,262560,"[280109, 419401]","[240680, 306320]"
"386","region","Metropolitana","13","2011","Hombre","Organizaciones y Órganos Extraterritoriales",1396827,1396827,"[196920, 4565044]","[196920, 4565044]"
"387","region","Metropolitana","13","2011","Hombre","No Bien Especificado",295019,232659,"[204307, 735793]","[205878, 828945]"
"388","region","Metropolitana","13","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",468608,199108,"[335059, 724589]","[199108, 218800]"
"389","region","Metropolitana","13","2011","Mujer","Pesca",421528,421528,"[147352, 492300]","[147352, 492300]"
"390","region","Metropolitana","13","2011","Mujer","Explotación de Minas y Canteras",1455482,1203400,"[795726, 2426361]","[427925, 1641000]"
"391","region","Metropolitana","13","2011","Mujer","Industrias Manufactureras",397876,218800,"[332906, 485541]","[215582, 224543]"
"392","region","Metropolitana","13","2011","Mujer","Electricidad, Gas y Agua",654146,437600,"[397745, 948404]","[273500, 1258100]"
"393","region","Metropolitana","13","2011","Mujer","Construcción",695551,505046,"[511447, 1040047]","[350080, 851676]"
"394","region","Metropolitana","13","2011","Mujer","Comercio",311960,205400,"[284846, 360299]","[205400, 218800]"
"395","region","Metropolitana","13","2011","Mujer","Hoteles y Restaurantes",260861,207860,"[236979, 296383]","[199488, 221443]"
"396","region","Metropolitana","13","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",445977,271874,"[376869, 543530]","[232770, 284331]"
"397","region","Metropolitana","13","2011","Mujer","Intermediación Financiera",628327,437600,"[540137, 744797]","[382900, 547000]"
"398","region","Metropolitana","13","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",738995,437600,"[622028, 899429]","[328200, 492300]"
"399","region","Metropolitana","13","2011","Mujer","Administración Pública y Defensa",573003,418731,"[494986, 657206]","[382900, 492300]"
"400","region","Metropolitana","13","2011","Mujer","Enseñanza",451229,328200,"[421233, 493410]","[295206, 414604]"
"401","region","Metropolitana","13","2011","Mujer","Servicios Sociales y de Salud",588959,328200,"[497693, 697069]","[280797, 368027]"
"402","region","Metropolitana","13","2011","Mujer","Otras Actividades de Servicios",449442,334037,"[381136, 534167]","[253966, 352314]"
"403","region","Metropolitana","13","2011","Mujer","Servicio Doméstico",204819,196920,"[191146, 215783]","[191106, 199108]"
"404","region","Metropolitana","13","2011","Mujer","Organizaciones y Órganos Extraterritoriales",256777,175924,"[77880, 534354]","[61620, 711100]"
"405","region","Metropolitana","13","2011","Mujer","No Bien Especificado",281616,209158,"[196920, 591676]","[196920, 765800]"
"406","region","O'Higgins","6","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",262576,202390,"[248504, 276090]","[199108, 202390]"
"407","region","O'Higgins","6","2011","Hombre","Pesca",409206,308100,"[302971, 576512]","[299569, 539997]"
"408","region","O'Higgins","6","2011","Hombre","Explotación de Minas y Canteras",525946,437600,"[421869, 678680]","[402426, 528489]"
"409","region","O'Higgins","6","2011","Hombre","Industrias Manufactureras",343814,308100,"[313115, 392502]","[273500, 328200]"
"410","region","O'Higgins","6","2011","Hombre","Electricidad, Gas y Agua",507049,354793,"[308583, 989249]","[204988, 703784]"
"411","region","O'Higgins","6","2011","Hombre","Construcción",390873,275752,"[332336, 450485]","[251660, 306320]"
"412","region","O'Higgins","6","2011","Hombre","Comercio",322119,218800,"[293033, 365212]","[204843, 218800]"
"413","region","O'Higgins","6","2011","Hombre","Hoteles y Restaurantes",541143,221151,"[348131, 794556]","[196920, 328200]"
"414","region","O'Higgins","6","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",446160,308100,"[380068, 522229]","[255544, 382900]"
"415","region","O'Higgins","6","2011","Hombre","Intermediación Financiera",513848,522836,"[346788, 637075]","[167694, 724828]"
"416","region","O'Higgins","6","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",410533,213074,"[248915, 943780]","[196680, 1143355]"
"417","region","O'Higgins","6","2011","Hombre","Administración Pública y Defensa",434867,332915,"[314626, 675420]","[308432, 646249]"
"418","region","O'Higgins","6","2011","Hombre","Enseñanza",485353,382900,"[393299, 563225]","[309571, 492300]"
"419","region","O'Higgins","6","2011","Hombre","Servicios Sociales y de Salud",1054422,441477,"[648676, 1510670]","[273500, 1179433]"
"420","region","O'Higgins","6","2011","Hombre","Otras Actividades de Servicios",298994,203781,"[233259, 376804]","[196920, 359597]"
"421","region","O'Higgins","6","2011","Hombre","Servicio Doméstico",309309,267084,"[257864, 369339]","[204349, 371264]"
"422","region","O'Higgins","6","2011","Hombre","Organizaciones y Órganos Extraterritoriales",547000,547000,"[547000, 547000]","[547000, 547000]"
"423","region","O'Higgins","6","2011","Hombre","No Bien Especificado",1027000,1027000,"[1027000, 1027000]","[1027000, 1027000]"
"424","region","O'Higgins","6","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",187547,196920,"[178610, 196461]","[196920, 199108]"
"425","region","O'Higgins","6","2011","Mujer","Pesca",273867,328640,"[164320, 328640]","[164320, 328640]"
"426","region","O'Higgins","6","2011","Mujer","Explotación de Minas y Canteras",335578,254663,"[215979, 479032]","[199976, 382900]"
"427","region","O'Higgins","6","2011","Mujer","Industrias Manufactureras",324685,204453,"[262031, 380337]","[199108, 230097]"
"428","region","O'Higgins","6","2011","Mujer","Electricidad, Gas y Agua",252675,196511,"[189095, 393208]","[184886, 492300]"
"429","region","O'Higgins","6","2011","Mujer","Construcción",592985,368895,"[276556, 980458]","[199412, 765800]"
"430","region","O'Higgins","6","2011","Mujer","Comercio",248361,199108,"[228762, 280603]","[196920, 202390]"
"431","region","O'Higgins","6","2011","Mujer","Hoteles y Restaurantes",255890,196920,"[197161, 314189]","[185980, 203121]"
"432","region","O'Higgins","6","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",345866,221325,"[242408, 504824]","[214029, 284440]"
"433","region","O'Higgins","6","2011","Mujer","Intermediación Financiera",385860,218800,"[219046, 649162]","[182788, 724304]"
"434","region","O'Higgins","6","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",353032,267481,"[283595, 432325]","[218800, 369720]"
"435","region","O'Higgins","6","2011","Mujer","Administración Pública y Defensa",472127,355014,"[356089, 577583]","[285944, 469325]"
"436","region","O'Higgins","6","2011","Mujer","Enseñanza",352898,273500,"[324774, 403244]","[245640, 353478]"
"437","region","O'Higgins","6","2011","Mujer","Servicios Sociales y de Salud",317429,198907,"[229111, 715139]","[196920, 548605]"
"438","region","O'Higgins","6","2011","Mujer","Otras Actividades de Servicios",252020,193330,"[178453, 438721]","[126178, 328200]"
"439","region","O'Higgins","6","2011","Mujer","Servicio Doméstico",137480,131280,"[126170, 148136]","[113557, 152023]"
"440","region","O'Higgins","6","2011","Mujer","No Bien Especificado",616200,616200,"[616200, 616200]","[616200, 616200]"
"441","region","Tarapacá","1","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",297793,278633,"[243446, 359385]","[205400, 369720]"
"442","region","Tarapacá","1","2011","Hombre","Pesca",407295,313421,"[332161, 503448]","[246480, 437600]"
"443","region","Tarapacá","1","2011","Hombre","Explotación de Minas y Canteras",675174,547000,"[611549, 763188]","[485012, 568825]"
"444","region","Tarapacá","1","2011","Hombre","Industrias Manufactureras",403977,328200,"[338097, 495053]","[240680, 382900]"
"445","region","Tarapacá","1","2011","Hombre","Electricidad, Gas y Agua",719674,358066,"[412017, 1127721]","[246656, 941076]"
"446","region","Tarapacá","1","2011","Hombre","Construcción",426208,328200,"[384176, 482271]","[307651, 369720]"
"447","region","Tarapacá","1","2011","Hombre","Comercio",460311,328200,"[398828, 542132]","[273500, 397547]"
"448","region","Tarapacá","1","2011","Hombre","Hoteles y Restaurantes",402112,273500,"[302318, 653732]","[218800, 369720]"
"449","region","Tarapacá","1","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",491964,410800,"[454051, 545551]","[381835, 454154]"
"450","region","Tarapacá","1","2011","Hombre","Intermediación Financiera",675828,547000,"[495054, 997044]","[359294, 745049]"
"451","region","Tarapacá","1","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",537936,328200,"[450001, 639920]","[273500, 413551]"
"452","region","Tarapacá","1","2011","Hombre","Administración Pública y Defensa",638942,458034,"[551509, 770722]","[437600, 554118]"
"453","region","Tarapacá","1","2011","Hombre","Enseñanza",676212,537300,"[511836, 961780]","[360780, 568880]"
"454","region","Tarapacá","1","2011","Hombre","Servicios Sociales y de Salud",857302,492300,"[456613, 1508569]","[237767, 656400]"
"455","region","Tarapacá","1","2011","Hombre","Otras Actividades de Servicios",354680,251726,"[287898, 420705]","[206335, 328200]"
"456","region","Tarapacá","1","2011","Hombre","Servicio Doméstico",284362,231671,"[208142, 351945]","[198940, 316423]"
"457","region","Tarapacá","1","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",251417,205400,"[159664, 349461]","[102700, 291701]"
"458","region","Tarapacá","1","2011","Mujer","Pesca",319774,196920,"[178074, 476905]","[123240, 478432]"
"459","region","Tarapacá","1","2011","Mujer","Explotación de Minas y Canteras",577017,328200,"[424022, 757346]","[253684, 573401]"
"460","region","Tarapacá","1","2011","Mujer","Industrias Manufactureras",303251,200648,"[231591, 435405]","[196920, 217406]"
"461","region","Tarapacá","1","2011","Mujer","Electricidad, Gas y Agua",256934,218800,"[181224, 357853]","[157536, 312800]"
"462","region","Tarapacá","1","2011","Mujer","Construcción",343240,273500,"[270113, 473820]","[220340, 335214]"
"463","region","Tarapacá","1","2011","Mujer","Comercio",286023,207860,"[259706, 326235]","[202390, 240680]"
"464","region","Tarapacá","1","2011","Mujer","Hoteles y Restaurantes",252613,199108,"[223241, 283188]","[196920, 218800]"
"465","region","Tarapacá","1","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",434997,247470,"[337704, 549793]","[218800, 406500]"
"466","region","Tarapacá","1","2011","Mujer","Intermediación Financiera",769942,763897,"[551934, 992773]","[401100, 1094000]"
"467","region","Tarapacá","1","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",505840,273500,"[379449, 665721]","[228712, 328200]"
"468","region","Tarapacá","1","2011","Mujer","Administración Pública y Defensa",467889,328200,"[370727, 582658]","[253554, 437600]"
"469","region","Tarapacá","1","2011","Mujer","Enseñanza",386636,273500,"[352079, 427826]","[251620, 328200]"
"470","region","Tarapacá","1","2011","Mujer","Servicios Sociales y de Salud",505900,371960,"[422651, 602383]","[327011, 432403]"
"471","region","Tarapacá","1","2011","Mujer","Otras Actividades de Servicios",332558,202707,"[260788, 414615]","[196920, 244839]"
"472","region","Tarapacá","1","2011","Mujer","Servicio Doméstico",176029,196920,"[164374, 188950]","[175040, 196920]"
"473","region","Tarapacá","1","2011","Mujer","Organizaciones y Órganos Extraterritoriales",112682,112682,"[112682, 112682]","[112682, 112682]"
"474","region","Tarapacá","1","2011","Mujer","No Bien Especificado",218800,218800,"[218800, 218800]","[218800, 218800]"
"475","region","Valparaíso","5","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",253357,203484,"[233224, 286655]","[199108, 205400]"
"476","region","Valparaíso","5","2011","Hombre","Pesca",328981,218800,"[204708, 445434]","[130988, 472420]"
"477","region","Valparaíso","5","2011","Hombre","Explotación de Minas y Canteras",709862,452576,"[595848, 816954]","[437600, 518815]"
"478","region","Valparaíso","5","2011","Hombre","Industrias Manufactureras",399617,272512,"[348779, 474652]","[240680, 292321]"
"479","region","Valparaíso","5","2011","Hombre","Electricidad, Gas y Agua",560063,273500,"[323896, 867813]","[218800, 441222]"
"480","region","Valparaíso","5","2011","Hombre","Construcción",364466,262560,"[323440, 414321]","[218800, 279147]"
"481","region","Valparaíso","5","2011","Hombre","Comercio",349156,246480,"[314017, 395633]","[235788, 273500]"
"482","region","Valparaíso","5","2011","Hombre","Hoteles y Restaurantes",326125,240680,"[269023, 417344]","[199108, 324282]"
"483","region","Valparaíso","5","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",450419,308100,"[395104, 542701]","[273500, 328200]"
"484","region","Valparaíso","5","2011","Hombre","Intermediación Financiera",911254,636806,"[646843, 1352741]","[437600, 1130797]"
"485","region","Valparaíso","5","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",651161,306320,"[506530, 818443]","[248765, 394419]"
"486","region","Valparaíso","5","2011","Hombre","Administración Pública y Defensa",517501,363914,"[449874, 631734]","[336838, 446215]"
"487","region","Valparaíso","5","2011","Hombre","Enseñanza",449390,273500,"[360366, 588518]","[215928, 361503]"
"488","region","Valparaíso","5","2011","Hombre","Servicios Sociales y de Salud",715467,265261,"[454555, 1324977]","[218800, 433372]"
"489","region","Valparaíso","5","2011","Hombre","Otras Actividades de Servicios",425497,273500,"[316727, 540188]","[218800, 308551]"
"490","region","Valparaíso","5","2011","Hombre","Servicio Doméstico",255849,221402,"[220737, 307293]","[199108, 301945]"
"491","region","Valparaíso","5","2011","Hombre","Organizaciones y Órganos Extraterritoriales",513500,513500,"[513500, 513500]","[513500, 513500]"
"492","region","Valparaíso","5","2011","Hombre","No Bien Especificado",452071,452071,"[343096, 656400]","[343096, 656400]"
"493","region","Valparaíso","5","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",199295,196920,"[174466, 231347]","[175182, 196920]"
"494","region","Valparaíso","5","2011","Mujer","Pesca",196920,196920,"[196920, 196920]","[196920, 196920]"
"495","region","Valparaíso","5","2011","Mujer","Explotación de Minas y Canteras",632530,430197,"[371482, 934565]","[218044, 1060510]"
"496","region","Valparaíso","5","2011","Mujer","Industrias Manufactureras",281084,199108,"[219454, 356135]","[192616, 218078]"
"497","region","Valparaíso","5","2011","Mujer","Electricidad, Gas y Agua",83022,50913,"[35008, 164100]","[35008, 164100]"
"498","region","Valparaíso","5","2011","Mujer","Construcción",719667,366970,"[447449, 1185197]","[218800, 964610]"
"499","region","Valparaíso","5","2011","Mujer","Comercio",253107,199108,"[225198, 291226]","[196920, 203767]"
"500","region","Valparaíso","5","2011","Mujer","Hoteles y Restaurantes",294008,199108,"[237603, 385517]","[196920, 201742]"
"501","region","Valparaíso","5","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",412812,282137,"[314286, 527113]","[218800, 382900]"
"502","region","Valparaíso","5","2011","Mujer","Intermediación Financiera",1033522,515930,"[583445, 1645323]","[329921, 765800]"
"503","region","Valparaíso","5","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",426978,273500,"[334024, 524597]","[218800, 387319]"
"504","region","Valparaíso","5","2011","Mujer","Administración Pública y Defensa",485291,334917,"[378597, 567106]","[301779, 396649]"
"505","region","Valparaíso","5","2011","Mujer","Enseñanza",412139,328200,"[349364, 499623]","[306320, 382900]"
"506","region","Valparaíso","5","2011","Mujer","Servicios Sociales y de Salud",370661,251620,"[314831, 431202]","[218800, 276031]"
"507","region","Valparaíso","5","2011","Mujer","Otras Actividades de Servicios",310525,196920,"[227868, 406296]","[148410, 205052]"
"508","region","Valparaíso","5","2011","Mujer","Servicio Doméstico",142789,142220,"[129878, 157503]","[125826, 164100]"
"509","region","Valparaíso","5","2011","Mujer","Organizaciones y Órganos Extraterritoriales",447692,447692,"[82050, 765800]","[82050, 765800]"
"510","region","Antofagasta","2","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",266417,299030,"[203092, 352490]","[114430, 340040]"
"511","region","Antofagasta","2","2013","Hombre","Pesca",341217,286364,"[266546, 439976]","[200000, 300000]"
"512","region","Antofagasta","2","2013","Hombre","Explotación de Minas y Canteras",859993,700000,"[796420, 960186]","[600000, 700000]"
"513","region","Antofagasta","2","2013","Hombre","Industrias Manufactureras",532599,448725,"[482431, 577057]","[400000, 500000]"
"514","region","Antofagasta","2","2013","Hombre","Electricidad, Gas y Agua",636202,600000,"[505369, 777660]","[400000, 897157]"
"515","region","Antofagasta","2","2013","Hombre","Construcción",463065,400000,"[423697, 512451]","[350000, 450000]"
"516","region","Antofagasta","2","2013","Hombre","Comercio",413478,280000,"[333446, 605922]","[244769, 379232]"
"517","region","Antofagasta","2","2013","Hombre","Hoteles y Restaurantes",317067,281113,"[265443, 413425]","[221569, 300000]"
"518","region","Antofagasta","2","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",481508,400000,"[444435, 533025]","[400000, 476821]"
"519","region","Antofagasta","2","2013","Hombre","Intermediación Financiera",634151,536038,"[478077, 841886]","[384356, 1046820]"
"520","region","Antofagasta","2","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",901751,600000,"[701937, 1305714]","[479626, 795661]"
"521","region","Antofagasta","2","2013","Hombre","Administración Pública y Defensa",632923,550000,"[544988, 764788]","[464551, 623155]"
"522","region","Antofagasta","2","2013","Hombre","Enseñanza",714621,655462,"[588891, 896831]","[471151, 816398]"
"523","region","Antofagasta","2","2013","Hombre","Servicios Sociales y de Salud",994549,676471,"[619712, 1960386]","[351799, 1000000]"
"524","region","Antofagasta","2","2013","Hombre","Otras Actividades de Servicios",315725,248760,"[205805, 461643]","[187792, 304500]"
"525","region","Antofagasta","2","2013","Hombre","Servicio Doméstico",535210,325615,"[266255, 912235]","[200937, 410341]"
"526","region","Antofagasta","2","2013","Hombre","No Bien Especificado",713559,700000,"[647700, 836901]","[642060, 826180]"
"527","region","Antofagasta","2","2013","Mujer","Agricultura, Ganadería, Caza y Silvicultura",163088,176667,"[93244, 218069]","[50000, 250000]"
"528","region","Antofagasta","2","2013","Mujer","Pesca",146952,100000,"[90581, 226891]","[81250, 200000]"
"529","region","Antofagasta","2","2013","Mujer","Explotación de Minas y Canteras",960472,496842,"[609195, 1386646]","[325680, 703000]"
"530","region","Antofagasta","2","2013","Mujer","Industrias Manufactureras",270237,216096,"[211683, 341061]","[200248, 280365]"
"531","region","Antofagasta","2","2013","Mujer","Electricidad, Gas y Agua",579228,473571,"[384758, 804312]","[307557, 1000000]"
"532","region","Antofagasta","2","2013","Mujer","Construcción",513139,391582,"[376346, 686685]","[350000, 546122]"
"533","region","Antofagasta","2","2013","Mujer","Comercio",267955,228987,"[247503, 289375]","[210000, 250000]"
"534","region","Antofagasta","2","2013","Mujer","Hoteles y Restaurantes",295586,260000,"[260997, 333423]","[232411, 290484]"
"535","region","Antofagasta","2","2013","Mujer","Transporte, Almacenamiento y Comunicaciones",312891,250000,"[258293, 400150]","[210000, 302930]"
"536","region","Antofagasta","2","2013","Mujer","Intermediación Financiera",650309,560377,"[519328, 829694]","[450000, 709078]"
"537","region","Antofagasta","2","2013","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",375127,286667,"[298353, 588898]","[223000, 494544]"
"538","region","Antofagasta","2","2013","Mujer","Administración Pública y Defensa",601532,500000,"[471802, 716263]","[400000, 600000]"
"539","region","Antofagasta","2","2013","Mujer","Enseñanza",459418,396230,"[405771, 507416]","[316113, 450000]"
"540","region","Antofagasta","2","2013","Mujer","Servicios Sociales y de Salud",654704,399626,"[526163, 873434]","[303701, 569195]"
"541","region","Antofagasta","2","2013","Mujer","Otras Actividades de Servicios",312116,250000,"[234228, 439069]","[200000, 280000]"
"542","region","Antofagasta","2","2013","Mujer","Servicio Doméstico",198722,202029,"[157644, 237777]","[154750, 250000]"
"544","region","Antofagasta","2","2013","Mujer","No Bien Especificado",412804,263385,"[215593, 793965]","[214176, 413703]"
"545","region","Araucanía","9","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",262052,190000,"[228308, 306250]","[180000, 200000]"
"546","region","Araucanía","9","2013","Hombre","Pesca",256524,211408,"[184873, 356616]","[155519, 277145]"
"547","region","Araucanía","9","2013","Hombre","Explotación de Minas y Canteras",630497,450000,"[415247, 927008]","[270000, 450000]"
"548","region","Araucanía","9","2013","Hombre","Industrias Manufactureras",254324,210000,"[238527, 274538]","[210000, 217578]"
"549","region","Araucanía","9","2013","Hombre","Electricidad, Gas y Agua",470710,349187,"[348038, 621310]","[231785, 600000]"
"550","region","Araucanía","9","2013","Hombre","Construcción",315238,230000,"[291267, 365530]","[210000, 250000]"
"551","region","Araucanía","9","2013","Hombre","Comercio",291568,210000,"[261538, 337925]","[210000, 210481]"
"552","region","Araucanía","9","2013","Hombre","Hoteles y Restaurantes",344292,224188,"[281750, 423819]","[210000, 361435]"
"553","region","Araucanía","9","2013","Hombre","Transporte, Almacenamiento y Comunicaciones",306254,250000,"[280261, 346351]","[222188, 250000]"
"554","region","Araucanía","9","2013","Hombre","Intermediación Financiera",504181,408943,"[326551, 814754]","[270000, 722716]"
"555","region","Araucanía","9","2013","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",505158,366471,"[415927, 589614]","[289500, 400000]"
"556","region","Araucanía","9","2013","Hombre","Administración Pública y Defensa",544921,474989,"[484447, 594056]","[400000, 520000]"
"557","region","Araucanía","9","2013","Hombre","Enseñanza",444146,300000,"[353860, 607905]","[222358, 500000]"
"558","region","Araucanía","9","2013","Hombre","Servicios Sociales y de Salud",920588,400000,"[587062, 1309299]","[300000, 576250]"
"559","region","Araucanía","9","2013","Hombre","Otras Actividades de Servicios",291395,210000,"[238281, 358798]","[200000, 295682]"
"560","region","Araucanía","9","2013","Hombre","Servicio Doméstico",175121,200000,"[152855, 203459]","[150011, 210000]"
"562","region","Araucanía","9","2013","Hombre","No Bien Especificado",369253,300000,"[280148, 497220]","[235500, 400000]"
"563","region","Araucanía","9","2013","Mujer","Agricultura, Ganadería, Caza y Silvicultura",152520,170000,"[135530, 171390]","[130000, 182676]"
"564","region","Araucanía","9","2013","Mujer","Pesca",169861,109273,"[81562, 285469]","[58296, 265750]"
"565","region","Araucanía","9","2013","Mujer","Industrias Manufactureras",145760,136975,"[128686, 172620]","[100000, 191149]"
"566","region","Araucanía","9","2013","Mujer","Electricidad, Gas y Agua",154857,141302,"[120000, 220653]","[120000, 250000]"
"567","region","Araucanía","9","2013","Mujer","Construcción",266808,250000,"[213852, 337469]","[210000, 278384]"
"568","region","Araucanía","9","2013","Mujer","Comercio",218890,181747,"[193011, 244666]","[180000, 210000]"
"569","region","Araucanía","9","2013","Mujer","Hoteles y Restaurantes",245625,210000,"[207518, 291847]","[200000, 210000]"
"570","region","Araucanía","9","2013","Mujer","Transporte, Almacenamiento y Comunicaciones",409674,225439,"[290432, 531605]","[210000, 351810]"
"571","region","Araucanía","9","2013","Mujer","Intermediación Financiera",442145,367963,"[331013, 567468]","[270000, 537825]"
"572","region","Araucanía","9","2013","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",309574,245528,"[251932, 389662]","[210000, 300000]"
"573","region","Araucanía","9","2013","Mujer","Administración Pública y Defensa",637661,381605,"[440560, 1063556]","[295792, 526250]"
"574","region","Araucanía","9","2013","Mujer","Enseñanza",382506,300000,"[357163, 422663]","[250000, 385750]"
"575","region","Araucanía","9","2013","Mujer","Servicios Sociales y de Salud",492824,360000,"[437446, 574096]","[320235, 400000]"
"576","region","Araucanía","9","2013","Mujer","Otras Actividades de Servicios",179372,199298,"[157675, 209487]","[150000, 200000]"
"577","region","Araucanía","9","2013","Mujer","Servicio Doméstico",138241,130000,"[129198, 150089]","[100726, 150000]"
"578","region","Araucanía","9","2013","Mujer","Organizaciones y Órganos Extraterritoriales",105000,105000,"[105000, 105000]","[105000, 105000]"
"579","region","Arica y Parinacota","15","2013","Hombre","Agricultura, Ganadería, Caza y Silvicultura",246458,210000,"[223670, 268441]","[200000, 210000]"
"580","region","Arica y Parinacota","15","2013","Hombre","Pesca",357516,300000,"[248779, 480781]","[235985, 354692]"
"581","region","Arica y Parinacota","15","2013","Hombre","Explotación de Minas y Canteras",539786,485333,"[493364, 578930]","[449417, 530928]"
