"","geography_level","geography_name","geography_id","year","sex","branch","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"44","comuna","Alto Bíobío","3","2011","Hombre","Enseñanza",252988,252988,"[199655, 306320]","[199655, 306320]"
"45","comuna","Alto Bíobío","3","2011","Hombre","Servicios Sociales y de Salud",497770,497770,"[492300, 503240]","[492300, 503240]"
"46","comuna","Alto Bíobío","3","2011","Hombre","Otras Actividades de Servicios",199655,199655,"[199655, 199655]","[199655, 199655]"
"47","comuna","Alto Bíobío","3","2011","Hombre","Servicio Doméstico",246480,246480,"[246480, 246480]","[246480, 246480]"
"48","comuna","Alto Bíobío","3","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",199655,199655,"[199655, 199655]","[199655, 199655]"
"49","comuna","Alto Bíobío","3","2011","Mujer","Construcción",191450,191450,"[191450, 191450]","[191450, 191450]"
"50","comuna","Alto Bíobío","3","2011","Mujer","Comercio",220807,153160,"[98460, 410800]","[98460, 410800]"
"51","comuna","Alto Bíobío","3","2011","Mujer","Hoteles y Restaurantes",110646,123201,"[10940, 191156]","[10940, 197567]"
"52","comuna","Alto Bíobío","3","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",222902,222902,"[199655, 246150]","[199655, 246150]"
"53","comuna","Alto Bíobío","3","2011","Mujer","Administración Pública y Defensa",288087,306320,"[164100, 393840]","[164100, 393840]"
"54","comuna","Alto Bíobío","3","2011","Mujer","Enseñanza",180637,160873,"[101742, 363844]","[101742, 350107]"
"55","comuna","Alto Bíobío","3","2011","Mujer","Servicios Sociales y de Salud",252714,252714,"[199108, 306320]","[199108, 306320]"
"56","comuna","Alto Bíobío","3","2011","Mujer","Otras Actividades de Servicios",437600,437600,"[437600, 437600]","[437600, 437600]"
"57","comuna","Alto Bíobío","3","2011","Mujer","Servicio Doméstico",153160,153160,"[109400, 196920]","[109400, 196920]"
"58","comuna","Alto del Carmen","4","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",255806,207860,"[214070, 295732]","[199833, 240680]"
"59","comuna","Alto del Carmen","4","2011","Hombre","Explotación de Minas y Canteras",371419,405638,"[296979, 454607]","[324610, 430346]"
"60","comuna","Alto del Carmen","4","2011","Hombre","Electricidad, Gas y Agua",136878,136878,"[92334, 164100]","[92334, 164100]"
"61","comuna","Alto del Carmen","4","2011","Hombre","Construcción",407013,377996,"[303454, 541299]","[308100, 437600]"
"62","comuna","Alto del Carmen","4","2011","Hombre","Comercio",355409,269566,"[246672, 551594]","[196920, 575120]"
"63","comuna","Alto del Carmen","4","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",406985,324610,"[294077, 605481]","[279754, 547000]"
"64","comuna","Alto del Carmen","4","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",492300,492300,"[492300, 492300]","[492300, 492300]"
"65","comuna","Alto del Carmen","4","2011","Hombre","Administración Pública y Defensa",629050,629050,"[492300, 765800]","[492300, 765800]"
"66","comuna","Alto del Carmen","4","2011","Hombre","Enseñanza",438527,230117,"[190639, 895467]","[185980, 1094000]"
"67","comuna","Alto del Carmen","4","2011","Hombre","Servicios Sociales y de Salud",600536,600181,"[379409, 820500]","[328200, 820500]"
"68","comuna","Alto del Carmen","4","2011","Hombre","Otras Actividades de Servicios",109400,109400,"[109400, 109400]","[109400, 109400]"
"69","comuna","Alto del Carmen","4","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",193452,196920,"[158603, 234802]","[183882, 205883]"
"70","comuna","Alto del Carmen","4","2011","Mujer","Industrias Manufactureras",328200,328200,"[328200, 328200]","[328200, 328200]"
"71","comuna","Alto del Carmen","4","2011","Mujer","Comercio",339166,308100,"[180568, 503450]","[61620, 575120]"
"72","comuna","Alto del Carmen","4","2011","Mujer","Hoteles y Restaurantes",196920,196920,"[196920, 196920]","[196920, 196920]"
"73","comuna","Alto del Carmen","4","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",131280,131280,"[131280, 131280]","[131280, 131280]"
"74","comuna","Alto del Carmen","4","2011","Mujer","Administración Pública y Defensa",273500,218800,"[196920, 404780]","[196920, 404780]"
"75","comuna","Alto del Carmen","4","2011","Mujer","Enseñanza",317850,240680,"[212413, 429046]","[149199, 437600]"
"76","comuna","Alto del Carmen","4","2011","Mujer","Servicios Sociales y de Salud",382900,382900,"[218800, 547000]","[218800, 547000]"
"77","comuna","Alto del Carmen","4","2011","Mujer","Otras Actividades de Servicios",328200,328200,"[328200, 328200]","[328200, 328200]"
"78","comuna","Alto del Carmen","4","2011","Mujer","Servicio Doméstico",213330,213330,"[207860, 218800]","[207860, 218800]"
"79","comuna","Alto Hospicio","5","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",411809,427752,"[298411, 437600]","[294910, 437600]"
"80","comuna","Alto Hospicio","5","2011","Hombre","Pesca",356872,350843,"[274218, 456284]","[204109, 513500]"
"81","comuna","Alto Hospicio","5","2011","Hombre","Explotación de Minas y Canteras",586026,458485,"[500757, 677300]","[382900, 575717]"
"82","comuna","Alto Hospicio","5","2011","Hombre","Industrias Manufactureras",373829,369720,"[308340, 455452]","[273500, 382900]"
"83","comuna","Alto Hospicio","5","2011","Hombre","Electricidad, Gas y Agua",262500,230856,"[196920, 357151]","[196920, 413532]"
"84","comuna","Alto Hospicio","5","2011","Hombre","Construcción",348734,306320,"[311829, 407695]","[251057, 328200]"
"85","comuna","Alto Hospicio","5","2011","Hombre","Comercio",340170,305510,"[298134, 387831]","[251620, 324529]"
"86","comuna","Alto Hospicio","5","2011","Hombre","Hoteles y Restaurantes",324979,315273,"[235605, 458967]","[95178, 459205]"
"87","comuna","Alto Hospicio","5","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",418606,380057,"[368150, 480744]","[306320, 410800]"
"88","comuna","Alto Hospicio","5","2011","Hombre","Intermediación Financiera",324043,288660,"[228281, 450554]","[207903, 531048]"
"89","comuna","Alto Hospicio","5","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",337488,248534,"[279086, 457192]","[218800, 351340]"
"90","comuna","Alto Hospicio","5","2011","Hombre","Administración Pública y Defensa",470270,399807,"[384017, 583383]","[324635, 526440]"
"91","comuna","Alto Hospicio","5","2011","Hombre","Enseñanza",545105,550531,"[438255, 633151]","[450815, 608264]"
"92","comuna","Alto Hospicio","5","2011","Hombre","Servicios Sociales y de Salud",411302,328200,"[240838, 681409]","[218800, 916290]"
"93","comuna","Alto Hospicio","5","2011","Hombre","Otras Actividades de Servicios",347025,232381,"[178983, 685209]","[90762, 602483]"
"94","comuna","Alto Hospicio","5","2011","Hombre","Servicio Doméstico",321342,319972,"[201608, 457238]","[161471, 513500]"
"95","comuna","Alto Hospicio","5","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",435861,460167,"[273500, 616200]","[273500, 616200]"
"96","comuna","Alto Hospicio","5","2011","Mujer","Pesca",223278,216980,"[196920, 257498]","[196920, 273500]"
"97","comuna","Alto Hospicio","5","2011","Mujer","Explotación de Minas y Canteras",250884,217516,"[202977, 316388]","[197897, 328200]"
"98","comuna","Alto Hospicio","5","2011","Mujer","Industrias Manufactureras",218801,199483,"[151600, 286257]","[179690, 218800]"
"99","comuna","Alto Hospicio","5","2011","Mujer","Electricidad, Gas y Agua",218800,218800,"[218800, 218800]","[218800, 218800]"
"100","comuna","Alto Hospicio","5","2011","Mujer","Construcción",295807,295870,"[228999, 454816]","[217751, 432606]"
"101","comuna","Alto Hospicio","5","2011","Mujer","Comercio",291586,218800,"[254137, 344034]","[205400, 267020]"
"102","comuna","Alto Hospicio","5","2011","Mujer","Hoteles y Restaurantes",242011,196920,"[181086, 310696]","[128720, 214324]"
"103","comuna","Alto Hospicio","5","2011","Mujer","Transporte, Almacenamiento y Comunicaciones",325490,246559,"[227340, 497867]","[213923, 369720]"
"104","comuna","Alto Hospicio","5","2011","Mujer","Intermediación Financiera",639388,745554,"[370050, 817544]","[264699, 875200]"
"105","comuna","Alto Hospicio","5","2011","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",321035,218800,"[251779, 469366]","[197919, 403996]"
"106","comuna","Alto Hospicio","5","2011","Mujer","Administración Pública y Defensa",307154,248318,"[200329, 513804]","[218800, 362333]"
"107","comuna","Alto Hospicio","5","2011","Mujer","Enseñanza",278368,218800,"[242295, 351994]","[193643, 311301]"
"108","comuna","Alto Hospicio","5","2011","Mujer","Servicios Sociales y de Salud",576874,412571,"[384208, 809486]","[273500, 894892]"
"109","comuna","Alto Hospicio","5","2011","Mujer","Otras Actividades de Servicios",211200,194115,"[152546, 345833]","[123240, 245295]"
"110","comuna","Alto Hospicio","5","2011","Mujer","Servicio Doméstico",167586,191772,"[149466, 187759]","[146149, 196920]"
"111","comuna","Alto Hospicio","5","2011","Mujer","Organizaciones y Órganos Extraterritoriales",112682,112682,"[112682, 112682]","[112682, 112682]"
"112","comuna","Ancud","6","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",246199,205400,"[201136, 297764]","[192484, 246480]"
"113","comuna","Ancud","6","2011","Hombre","Pesca",258446,205400,"[209407, 302502]","[195794, 295380]"
"114","comuna","Ancud","6","2011","Hombre","Industrias Manufactureras",260257,238394,"[196837, 330593]","[192943, 404770]"
"115","comuna","Ancud","6","2011","Hombre","Electricidad, Gas y Agua",382900,382900,"[382900, 382900]","[382900, 382900]"
"116","comuna","Ancud","6","2011","Hombre","Construcción",322746,199108,"[217845, 520073]","[190491, 308100]"
"117","comuna","Ancud","6","2011","Hombre","Comercio",367524,228751,"[224000, 655307]","[185634, 328200]"
"118","comuna","Ancud","6","2011","Hombre","Hoteles y Restaurantes",258148,212521,"[205400, 391497]","[205400, 439556]"
"119","comuna","Ancud","6","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",562961,447283,"[393865, 791682]","[218800, 659524]"
"120","comuna","Ancud","6","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",150824,158934,"[106615, 196376]","[94898, 203975]"
"121","comuna","Ancud","6","2011","Hombre","Administración Pública y Defensa",514152,545750,"[331865, 733657]","[178799, 689681]"
"122","comuna","Ancud","6","2011","Hombre","Enseñanza",345416,220446,"[193235, 592441]","[193421, 747587]"
"123","comuna","Ancud","6","2011","Hombre","Servicios Sociales y de Salud",290900,246584,"[126070, 437600]","[109400, 437600]"
"124","comuna","Ancud","6","2011","Hombre","Otras Actividades de Servicios",162247,202316,"[82636, 228355]","[32820, 232590]"
"125","comuna","Ancud","6","2011","Hombre","Servicio Doméstico",123240,123240,"[123240, 123240]","[123240, 123240]"
"126","comuna","Ancud","6","2011","Mujer","Agricultura, Ganadería, Caza y Silvicultura",150940,102700,"[102867, 223211]","[86255, 172305]"
"127","comuna","Ancud","6","2011","Mujer","Pesca",174797,196920,"[131002, 208156]","[134004, 207701]"
"128","comuna","Ancud","6","2011","Mujer","Industrias Manufactureras",370527,211480,"[220315, 567516]","[162869, 410800]"
"129","comuna","Ancud","6","2011","Mujer","Electricidad, Gas y Agua",131280,131280,"[131280, 131280]","[131280, 131280]"
"130","comuna","Ancud","6","2011","Mujer","Construcción",796482,796482,"[251620, 1027000]","[251620, 1027000]"
