"","geography_level","geography_name","geography_id","year","sexo","rama","mean_income","median_income","ci_mean_income","ci_median_income"
"1","region","Antofagasta","2","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",277021,246150,"[215442, 344835]","[203105, 328200]"
"2","region","Araucanía","9","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",222084,185980,"[205794, 242140]","[175155, 196920]"
"3","region","Arica y Parinacota","15","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",382210,218800,"[313168, 446011]","[202390, 236523]"
"4","region","Atacama","3","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",299812,218800,"[277438, 322462]","[218800, 270275]"
"5","region","Aysén","11","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",396376,246480,"[347457, 434840]","[234116, 298948]"
"6","region","Bíobío","8","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",217444,196920,"[205138, 231240]","[196920, 196920]"
"7","region","Coquimbo","4","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",239915,199108,"[219403, 262875]","[198534, 199108]"
"8","region","Los Lagos","10","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",399181,201296,"[321726, 534966]","[199108, 205400]"
"9","region","Los Ríos","14","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",316543,199636,"[272646, 375638]","[199108, 202390]"
"10","region","Magallanes","12","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",699211,262560,"[337701, 1523024]","[218800, 328200]"
"11","region","Maule","7","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",243913,199108,"[231585, 259427]","[199108, 199108]"
"12","region","Metropolitana","13","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",382893,218800,"[331241, 463832]","[207100, 218800]"
"13","region","O'Higgins","6","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",258627,199108,"[247023, 271925]","[199108, 202390]"
"14","region","Tarapacá","1","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",325215,218800,"[244568, 447426]","[196920, 313376]"
"15","region","Valparaíso","5","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",266632,199108,"[242759, 294082]","[197959, 204578]"
"16","region","Antofagasta","2","2011","Hombre","Pesca",468031,410800,"[419962, 513142]","[410800, 472420]"
"17","region","Araucanía","9","2011","Hombre","Pesca",260484,240680,"[212843, 303628]","[184860, 293192]"
"18","region","Arica y Parinacota","15","2011","Hombre","Pesca",409778,328420,"[335060, 487364]","[278423, 402744]"
"19","region","Atacama","3","2011","Hombre","Pesca",488381,410800,"[392856, 615444]","[371774, 456631]"
"20","region","Aysén","11","2011","Hombre","Pesca",416627,308100,"[371403, 471073]","[306320, 335301]"
"21","region","Bíobío","8","2011","Hombre","Pesca",276513,218800,"[223205, 320912]","[196920, 250701]"
"22","region","Coquimbo","4","2011","Hombre","Pesca",380733,308100,"[298137, 470171]","[205400, 371774]"
"23","region","Los Lagos","10","2011","Hombre","Pesca",318100,218800,"[279352, 356174]","[205400, 240680]"
"24","region","Los Ríos","14","2011","Hombre","Pesca",334239,212100,"[266107, 406707]","[199108, 308100]"
"25","region","Magallanes","12","2011","Hombre","Pesca",384367,328200,"[325543, 469670]","[253235, 410800]"
"26","region","Maule","7","2011","Hombre","Pesca",212071,196920,"[159659, 272632]","[134755, 246480]"
"27","region","Metropolitana","13","2011","Hombre","Pesca",879576,879576,"[501052, 1258100]","[501052, 1258100]"
"28","region","O'Higgins","6","2011","Hombre","Pesca",418111,308100,"[306710, 550247]","[273500, 575120]"
"29","region","Tarapacá","1","2011","Hombre","Pesca",430310,328200,"[354356, 520756]","[308100, 410800]"
"30","region","Valparaíso","5","2011","Hombre","Pesca",305509,213230,"[225970, 378838]","[147690, 278830]"
"31","region","Antofagasta","2","2011","Hombre","Explotación de Minas y Canteras",735556,547000,"[693272, 773031]","[547000, 568880]"
"32","region","Araucanía","9","2011","Hombre","Explotación de Minas y Canteras",657736,547000,"[443083, 1002615]","[328200, 711100]"
"33","region","Arica y Parinacota","15","2011","Hombre","Explotación de Minas y Canteras",703981,459480,"[526941, 1016687]","[437600, 539205]"
"34","region","Atacama","3","2011","Hombre","Explotación de Minas y Canteras",545966,437600,"[515397, 578008]","[437600, 446783]"
"35","region","Aysén","11","2011","Hombre","Explotación de Minas y Canteras",591608,449634,"[486478, 719434]","[409976, 511992]"
"36","region","Bíobío","8","2011","Hombre","Explotación de Minas y Canteras",432420,307210,"[352273, 525608]","[262560, 391515]"
"37","region","Coquimbo","4","2011","Hombre","Explotación de Minas y Canteras",526553,437600,"[487851, 563436]","[410800, 437600]"
"38","region","Los Lagos","10","2011","Hombre","Explotación de Minas y Canteras",295380,306320,"[250252, 345704]","[196920, 371960]"
"39","region","Los Ríos","14","2011","Hombre","Explotación de Minas y Canteras",392606,348960,"[305406, 486863]","[237836, 506659]"
"40","region","Magallanes","12","2011","Hombre","Explotación de Minas y Canteras",747583,547000,"[585038, 894961]","[481360, 656400]"
"41","region","Maule","7","2011","Hombre","Explotación de Minas y Canteras",530897,437600,"[427540, 660635]","[371413, 492300]"
"42","region","Metropolitana","13","2011","Hombre","Explotación de Minas y Canteras",1014804,492300,"[781854, 1228373]","[410800, 656400]"
"43","region","O'Higgins","6","2011","Hombre","Explotación de Minas y Canteras",580108,525120,"[523268, 640760]","[447282, 547000]"
"44","region","Tarapacá","1","2011","Hombre","Explotación de Minas y Canteras",681532,547000,"[643215, 726353]","[547000, 585591]"
"45","region","Valparaíso","5","2011","Hombre","Explotación de Minas y Canteras",674200,437600,"[588207, 755490]","[410800, 492300]"
"46","region","Antofagasta","2","2011","Hombre","Industrias Manufactureras",610144,437600,"[540696, 675092]","[413137, 459480]"
"47","region","Araucanía","9","2011","Hombre","Industrias Manufactureras",286032,205400,"[260551, 314019]","[199108, 215638]"
"48","region","Arica y Parinacota","15","2011","Hombre","Industrias Manufactureras",413901,273500,"[357683, 480210]","[243435, 328200]"
"49","region","Atacama","3","2011","Hombre","Industrias Manufactureras",420004,375230,"[378214, 460479]","[328200, 410800]"
"50","region","Aysén","11","2011","Hombre","Industrias Manufactureras",441962,306320,"[374307, 506346]","[254118, 349180]"
"51","region","Bíobío","8","2011","Hombre","Industrias Manufactureras",382990,251620,"[341564, 449200]","[240680, 273500]"
"52","region","Coquimbo","4","2011","Hombre","Industrias Manufactureras",422148,299264,"[351887, 500173]","[243580, 328200]"
"53","region","Los Lagos","10","2011","Hombre","Industrias Manufactureras",358189,224270,"[305359, 466317]","[218800, 252194]"
"54","region","Los Ríos","14","2011","Hombre","Industrias Manufactureras",327179,240680,"[308470, 363155]","[218800, 251620]"
"55","region","Magallanes","12","2011","Hombre","Industrias Manufactureras",619164,383994,"[442882, 931109]","[328200, 437600]"
"56","region","Maule","7","2011","Hombre","Industrias Manufactureras",335481,218800,"[294997, 367131]","[205400, 227060]"
"57","region","Metropolitana","13","2011","Hombre","Industrias Manufactureras",482129,273500,"[443933, 527409]","[273500, 274903]"
"58","region","O'Higgins","6","2011","Hombre","Industrias Manufactureras",337127,273500,"[297822, 371705]","[251620, 303722]"
"59","region","Tarapacá","1","2011","Hombre","Industrias Manufactureras",438932,328200,"[394527, 483333]","[308100, 382900]"
"60","region","Valparaíso","5","2011","Hombre","Industrias Manufactureras",412316,273500,"[345543, 489893]","[240680, 288285]"
"61","region","Antofagasta","2","2011","Hombre","Electricidad, Gas y Agua",630001,547000,"[536042, 779801]","[437600, 646007]"
"62","region","Araucanía","9","2011","Hombre","Electricidad, Gas y Agua",282313,236304,"[227514, 350589]","[180510, 333943]"
"63","region","Arica y Parinacota","15","2011","Hombre","Electricidad, Gas y Agua",432641,273500,"[292012, 586922]","[210185, 415720]"
"64","region","Atacama","3","2011","Hombre","Electricidad, Gas y Agua",381660,273500,"[270622, 485349]","[234390, 312063]"
"65","region","Aysén","11","2011","Hombre","Electricidad, Gas y Agua",379496,306320,"[308923, 495324]","[218800, 330935]"
"66","region","Bíobío","8","2011","Hombre","Electricidad, Gas y Agua",404369,255563,"[301283, 511715]","[218800, 296432]"
"67","region","Coquimbo","4","2011","Hombre","Electricidad, Gas y Agua",434671,306320,"[295956, 658490]","[256816, 411617]"
"68","region","Los Lagos","10","2011","Hombre","Electricidad, Gas y Agua",367240,251620,"[268456, 509124]","[197959, 317260]"
"69","region","Los Ríos","14","2011","Hombre","Electricidad, Gas y Agua",430555,273500,"[261065, 692188]","[203484, 415720]"
"70","region","Magallanes","12","2011","Hombre","Electricidad, Gas y Agua",679086,336952,"[321977, 1133151]","[282581, 989499]"
"71","region","Maule","7","2011","Hombre","Electricidad, Gas y Agua",438187,328200,"[350237, 543852]","[218800, 437600]"
"72","region","Metropolitana","13","2011","Hombre","Electricidad, Gas y Agua",1082078,437600,"[822104, 1454894]","[328200, 604435]"
"73","region","O'Higgins","6","2011","Hombre","Electricidad, Gas y Agua",465802,328200,"[280582, 871806]","[218800, 382900]"
"74","region","Tarapacá","1","2011","Hombre","Electricidad, Gas y Agua",764363,414626,"[499616, 1235094]","[301756, 1104290]"
"75","region","Valparaíso","5","2011","Hombre","Electricidad, Gas y Agua",492575,273500,"[288132, 804349]","[218800, 328200]"
"76","region","Antofagasta","2","2011","Hombre","Construcción",549237,410800,"[494189, 618155]","[382900, 432130]"
"77","region","Araucanía","9","2011","Hombre","Construcción",327637,214424,"[291964, 358525]","[202390, 218800]"
"78","region","Arica y Parinacota","15","2011","Hombre","Construcción",349208,262560,"[313420, 389173]","[238137, 273500]"
"79","region","Atacama","3","2011","Hombre","Construcción",433425,350080,"[397274, 476308]","[328200, 382209]"
"80","region","Aysén","11","2011","Hombre","Construcción",436120,273500,"[374689, 500295]","[262560, 328200]"
"81","region","Bíobío","8","2011","Hombre","Construcción",345566,218800,"[304943, 403222]","[218800, 240680]"
"82","region","Coquimbo","4","2011","Hombre","Construcción",365022,273500,"[331327, 398096]","[254368, 309707]"
"83","region","Los Lagos","10","2011","Hombre","Construcción",315410,218800,"[287079, 341153]","[205400, 234800]"
"84","region","Los Ríos","14","2011","Hombre","Construcción",319115,218800,"[292123, 346523]","[205400, 218800]"
"85","region","Magallanes","12","2011","Hombre","Construcción",453047,328200,"[386809, 524373]","[328200, 376639]"
"86","region","Maule","7","2011","Hombre","Construcción",303427,218800,"[282742, 331490]","[207860, 218800]"
"87","region","Metropolitana","13","2011","Hombre","Construcción",483468,306320,"[444106, 527968]","[273500, 328200]"
"88","region","O'Higgins","6","2011","Hombre","Construcción",383322,273500,"[333136, 425761]","[240680, 297409]"
"89","region","Tarapacá","1","2011","Hombre","Construcción",423466,328200,"[396982, 475556]","[328200, 369720]"
"90","region","Valparaíso","5","2011","Hombre","Construcción",370251,272003,"[346813, 404790]","[248621, 279019]"
"91","region","Antofagasta","2","2011","Hombre","Comercio",523618,382900,"[479411, 563977]","[369720, 410800]"
"92","region","Araucanía","9","2011","Hombre","Comercio",309938,202872,"[271708, 359691]","[199108, 215638]"
"93","region","Arica y Parinacota","15","2011","Hombre","Comercio",357289,256750,"[331014, 396076]","[229740, 300344]"
"94","region","Atacama","3","2011","Hombre","Comercio",418197,328200,"[382516, 448622]","[290813, 328200]"
"95","region","Aysén","11","2011","Hombre","Comercio",419775,284440,"[372406, 460370]","[270098, 308100]"
"96","region","Bíobío","8","2011","Hombre","Comercio",356325,218800,"[308708, 395277]","[205400, 218800]"
"97","region","Coquimbo","4","2011","Hombre","Comercio",319326,218800,"[291808, 352677]","[218800, 240680]"
"98","region","Los Lagos","10","2011","Hombre","Comercio",377204,217706,"[336916, 412974]","[205400, 229740]"
"99","region","Los Ríos","14","2011","Hombre","Comercio",345420,217706,"[320183, 371307]","[205400, 227935]"
"100","region","Magallanes","12","2011","Hombre","Comercio",423370,273500,"[371280, 479274]","[267020, 284440]"
"101","region","Maule","7","2011","Hombre","Comercio",291669,202390,"[274615, 312059]","[201451, 205400]"
"102","region","Metropolitana","13","2011","Hombre","Comercio",506414,273500,"[454581, 561164]","[273500, 284440]"
"103","region","O'Higgins","6","2011","Hombre","Comercio",311260,218800,"[295099, 336475]","[204968, 218800]"
"104","region","Tarapacá","1","2011","Hombre","Comercio",445126,308100,"[409117, 477050]","[300576, 328200]"
"105","region","Valparaíso","5","2011","Hombre","Comercio",342363,233684,"[313053, 371726]","[218800, 246480]"
"106","region","Antofagasta","2","2011","Hombre","Hoteles y Restaurantes",551348,318150,"[389979, 719954]","[270628, 377703]"
"107","region","Araucanía","9","2011","Hombre","Hoteles y Restaurantes",366352,204989,"[246626, 509599]","[196920, 218800]"
"108","region","Arica y Parinacota","15","2011","Hombre","Hoteles y Restaurantes",302245,206219,"[232547, 399153]","[199108, 262560]"
"109","region","Atacama","3","2011","Hombre","Hoteles y Restaurantes",483517,278970,"[353453, 677232]","[250762, 350080]"
"110","region","Aysén","11","2011","Hombre","Hoteles y Restaurantes",432851,306320,"[332811, 556942]","[215928, 375599]"
"111","region","Bíobío","8","2011","Hombre","Hoteles y Restaurantes",356197,202390,"[213053, 618880]","[199776, 218800]"
"112","region","Coquimbo","4","2011","Hombre","Hoteles y Restaurantes",575065,218800,"[225299, 1109591]","[199108, 302217]"
"113","region","Los Lagos","10","2011","Hombre","Hoteles y Restaurantes",358832,218800,"[287259, 460060]","[214042, 273500]"
"114","region","Los Ríos","14","2011","Hombre","Hoteles y Restaurantes",524755,218800,"[321906, 702044]","[199108, 287312]"
"115","region","Magallanes","12","2011","Hombre","Hoteles y Restaurantes",470200,262560,"[285441, 789591]","[218800, 273500]"
"116","region","Maule","7","2011","Hombre","Hoteles y Restaurantes",400625,203236,"[284964, 535758]","[199108, 273500]"
"117","region","Metropolitana","13","2011","Hombre","Hoteles y Restaurantes",443423,236524,"[357938, 553180]","[218800, 252020]"
"118","region","O'Higgins","6","2011","Hombre","Hoteles y Restaurantes",353079,229740,"[244808, 460603]","[204333, 273500]"
"119","region","Tarapacá","1","2011","Hombre","Hoteles y Restaurantes",429013,308100,"[361682, 509769]","[233022, 369720]"
"120","region","Valparaíso","5","2011","Hombre","Hoteles y Restaurantes",297089,218800,"[257694, 333889]","[196920, 248408]"
"121","region","Antofagasta","2","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",543210,415720,"[507705, 581557]","[410800, 437600]"
"122","region","Araucanía","9","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",352940,262560,"[313325, 398458]","[218800, 276372]"
"123","region","Arica y Parinacota","15","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",485782,369720,"[421949, 551423]","[328200, 382900]"
"124","region","Atacama","3","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",566471,410800,"[485329, 675521]","[382136, 429157]"
"125","region","Aysén","11","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",513753,328200,"[442248, 589862]","[291274, 361799]"
"126","region","Bíobío","8","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",377140,251620,"[327988, 435355]","[222330, 273500]"
"127","region","Coquimbo","4","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",417020,336677,"[370861, 481311]","[307166, 410800]"
"128","region","Los Lagos","10","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",391725,273500,"[354336, 424290]","[233480, 293523]"
"129","region","Los Ríos","14","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",408652,295380,"[363115, 455398]","[273500, 308100]"
"130","region","Magallanes","12","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",839185,492300,"[606036, 1160302]","[410800, 534040]"
"131","region","Maule","7","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",375065,273500,"[331784, 418278]","[218800, 290183]"
"132","region","Metropolitana","13","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",516650,328200,"[466207, 566092]","[328200, 350080]"
"133","region","O'Higgins","6","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",407064,308100,"[363791, 451225]","[273500, 328200]"
"134","region","Tarapacá","1","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",506139,437600,"[478710, 533559]","[410800, 443646]"
"135","region","Valparaíso","5","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",436804,306320,"[386793, 487420]","[273500, 328200]"
"136","region","Antofagasta","2","2011","Hombre","Intermediación Financiera",739536,590760,"[565004, 978580]","[408882, 875200]"
"137","region","Araucanía","9","2011","Hombre","Intermediación Financiera",590452,481360,"[358251, 921729]","[318939, 630417]"
"138","region","Arica y Parinacota","15","2011","Hombre","Intermediación Financiera",352689,247244,"[250648, 449788]","[218800, 415720]"
"139","region","Atacama","3","2011","Hombre","Intermediación Financiera",672013,418862,"[402163, 955531]","[236578, 875200]"
"140","region","Aysén","11","2011","Hombre","Intermediación Financiera",504135,328200,"[362052, 615325]","[328200, 765800]"
"141","region","Bíobío","8","2011","Hombre","Intermediación Financiera",412722,366490,"[310436, 569093]","[270628, 521017]"
"142","region","Coquimbo","4","2011","Hombre","Intermediación Financiera",1376742,984600,"[826113, 1950733]","[547000, 2054000]"
"143","region","Los Lagos","10","2011","Hombre","Intermediación Financiera",581903,612640,"[429723, 783335]","[218800, 711100]"
"144","region","Los Ríos","14","2011","Hombre","Intermediación Financiera",567774,519650,"[484729, 690699]","[382900, 621255]"
"145","region","Magallanes","12","2011","Hombre","Intermediación Financiera",449634,449634,"[352437, 564078]","[328200, 585290]"
"146","region","Maule","7","2011","Hombre","Intermediación Financiera",533113,521575,"[388478, 672901]","[328200, 630992]"
"147","region","Metropolitana","13","2011","Hombre","Intermediación Financiera",1257510,765800,"[1051251, 1460705]","[518282, 958617]"
"148","region","O'Higgins","6","2011","Hombre","Intermediación Financiera",489284,437600,"[367765, 588076]","[182561, 633152]"
"149","region","Tarapacá","1","2011","Hombre","Intermediación Financiera",576951,437600,"[432454, 701640]","[306320, 557940]"
"150","region","Valparaíso","5","2011","Hombre","Intermediación Financiera",981206,629050,"[696656, 1373178]","[437600, 984600]"
"151","region","Antofagasta","2","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",668774,463692,"[605717, 760065]","[415173, 514018]"
"152","region","Araucanía","9","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",587606,218800,"[447147, 757930]","[206927, 270902]"
"153","region","Arica y Parinacota","15","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",632210,328200,"[480087, 758293]","[322924, 448540]"
"154","region","Atacama","3","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",625334,382900,"[515178, 753773]","[328200, 427207]"
"155","region","Aysén","11","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",878122,547000,"[658225, 1079726]","[306320, 795095]"
"156","region","Bíobío","8","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",518760,273500,"[449768, 605869]","[262560, 319999]"
"157","region","Coquimbo","4","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",466335,312680,"[399215, 538510]","[253370, 413532]"
"158","region","Los Lagos","10","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",603396,248338,"[424816, 870134]","[218800, 328200]"
"159","region","Los Ríos","14","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",492686,298115,"[392382, 589560]","[246480, 384480]"
"160","region","Magallanes","12","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",812306,508710,"[629726, 1114055]","[328200, 779213]"
"161","region","Maule","7","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",478852,306320,"[387361, 601457]","[273500, 382900]"
"162","region","Metropolitana","13","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1063494,504422,"[943273, 1180649]","[437600, 547000]"
"163","region","O'Higgins","6","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",599626,306320,"[464735, 752958]","[240680, 328200]"
"164","region","Tarapacá","1","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",568251,369720,"[489955, 646901]","[328200, 415720]"
"165","region","Valparaíso","5","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",680340,328200,"[560235, 798699]","[273500, 388951]"
"166","region","Antofagasta","2","2011","Hombre","Administración Pública y Defensa",638571,492300,"[570318, 735538]","[437600, 547000]"
"167","region","Araucanía","9","2011","Hombre","Administración Pública y Defensa",523156,382900,"[454541, 601078]","[328200, 437600]"
"168","region","Arica y Parinacota","15","2011","Hombre","Administración Pública y Defensa",661139,568880,"[601849, 724250]","[525120, 645296]"
"169","region","Atacama","3","2011","Hombre","Administración Pública y Defensa",553279,437600,"[453999, 628499]","[385498, 487103]"
"170","region","Aysén","11","2011","Hombre","Administración Pública y Defensa",837953,656400,"[776808, 902083]","[606896, 765800]"
"171","region","Bíobío","8","2011","Hombre","Administración Pública y Defensa",507774,382900,"[423978, 589002]","[328200, 437600]"
"172","region","Coquimbo","4","2011","Hombre","Administración Pública y Defensa",453819,328200,"[382945, 542033]","[273500, 437600]"
"173","region","Los Lagos","10","2011","Hombre","Administración Pública y Defensa",562139,448540,"[493326, 673128]","[366216, 536607]"
"174","region","Los Ríos","14","2011","Hombre","Administración Pública y Defensa",537177,393840,"[469247, 590648]","[300576, 485171]"
"175","region","Magallanes","12","2011","Hombre","Administración Pública y Defensa",740799,668556,"[659791, 829925]","[574350, 765800]"
"176","region","Maule","7","2011","Hombre","Administración Pública y Defensa",464280,404780,"[390992, 534489]","[328200, 450825]"
"177","region","Metropolitana","13","2011","Hombre","Administración Pública y Defensa",791802,479172,"[654173, 996809]","[437600, 561542]"
"178","region","O'Higgins","6","2011","Hombre","Administración Pública y Defensa",486956,382900,"[433070, 564762]","[333255, 437600]"
"179","region","Tarapacá","1","2011","Hombre","Administración Pública y Defensa",665916,514180,"[576000, 757007]","[437600, 553031]"
"180","region","Valparaíso","5","2011","Hombre","Administración Pública y Defensa",552354,397509,"[488342, 647776]","[357219, 437600]"
"181","region","Antofagasta","2","2011","Hombre","Enseñanza",708122,614420,"[616972, 792297]","[547000, 721447]"
"182","region","Araucanía","9","2011","Hombre","Enseñanza",517558,355550,"[431700, 601644]","[311516, 491868]"
"183","region","Arica y Parinacota","15","2011","Hombre","Enseñanza",573851,525120,"[482163, 664543]","[398490, 547000]"
"184","region","Atacama","3","2011","Hombre","Enseñanza",563240,415720,"[461438, 666689]","[336952, 492300]"
"185","region","Aysén","11","2011","Hombre","Enseñanza",685087,536060,"[579118, 769321]","[418334, 636300]"
"186","region","Bíobío","8","2011","Hombre","Enseñanza",503545,295380,"[419560, 597846]","[259688, 353225]"
"187","region","Coquimbo","4","2011","Hombre","Enseñanza",452084,328200,"[365777, 545021]","[251073, 437600]"
"188","region","Los Lagos","10","2011","Hombre","Enseñanza",516297,437600,"[457995, 593575]","[300576, 547000]"
"189","region","Los Ríos","14","2011","Hombre","Enseñanza",494201,366490,"[435485, 551055]","[306320, 410523]"
"190","region","Magallanes","12","2011","Hombre","Enseñanza",737596,584196,"[586793, 899948]","[458415, 809560]"
"191","region","Maule","7","2011","Hombre","Enseñanza",425139,328200,"[375427, 474929]","[273500, 427207]"
"192","region","Metropolitana","13","2011","Hombre","Enseñanza",781587,502900,"[642561, 990520]","[437600, 547000]"
"193","region","O'Higgins","6","2011","Hombre","Enseñanza",482805,415720,"[419863, 540982]","[328200, 479309]"
"194","region","Tarapacá","1","2011","Hombre","Enseñanza",554767,437600,"[481427, 647871]","[359379, 547000]"
"195","region","Valparaíso","5","2011","Hombre","Enseñanza",519415,328200,"[448458, 604027]","[262013, 437600]"
"196","region","Antofagasta","2","2011","Hombre","Servicios Sociales y de Salud",681805,519650,"[579428, 799867]","[437600, 703442]"
"197","region","Araucanía","9","2011","Hombre","Servicios Sociales y de Salud",497377,317260,"[340204, 702523]","[239613, 437600]"
"198","region","Arica y Parinacota","15","2011","Hombre","Servicios Sociales y de Salud",473534,284440,"[352424, 626129]","[234936, 547000]"
"199","region","Atacama","3","2011","Hombre","Servicios Sociales y de Salud",785804,382900,"[536780, 1120446]","[283893, 547000]"
"200","region","Aysén","11","2011","Hombre","Servicios Sociales y de Salud",1253431,508710,"[847797, 1702034]","[433292, 651204]"
"201","region","Bíobío","8","2011","Hombre","Servicios Sociales y de Salud",1138335,350080,"[604203, 2077952]","[328200, 388643]"
"202","region","Coquimbo","4","2011","Hombre","Servicios Sociales y de Salud",644701,377460,"[399423, 1024850]","[202168, 670759]"
"203","region","Los Lagos","10","2011","Hombre","Servicios Sociales y de Salud",656438,415720,"[521785, 833850]","[371274, 470420]"
"204","region","Los Ríos","14","2011","Hombre","Servicios Sociales y de Salud",669475,437600,"[521552, 918803]","[335995, 492300]"
"205","region","Magallanes","12","2011","Hombre","Servicios Sociales y de Salud",571124,464610,"[417935, 757817]","[350080, 656400]"
"206","region","Maule","7","2011","Hombre","Servicios Sociales y de Salud",536359,278970,"[350336, 880773]","[242424, 342559]"
"207","region","Metropolitana","13","2011","Hombre","Servicios Sociales y de Salud",1156683,492300,"[918006, 1485429]","[422352, 658319]"
"208","region","O'Higgins","6","2011","Hombre","Servicios Sociales y de Salud",746486,402320,"[517888, 1050036]","[295380, 765800]"
"209","region","Tarapacá","1","2011","Hombre","Servicios Sociales y de Salud",745940,492300,"[475728, 1253370]","[273500, 656400]"
"210","region","Valparaíso","5","2011","Hombre","Servicios Sociales y de Salud",756280,328200,"[482149, 1091283]","[240680, 437600]"
"211","region","Antofagasta","2","2011","Hombre","Servicios Comunitarios, Sociales y Personales",404246,318150,"[353893, 481288]","[262560, 382900]"
"212","region","Araucanía","9","2011","Hombre","Servicios Comunitarios, Sociales y Personales",308000,210048,"[256482, 361027]","[197959, 273500]"
"213","region","Arica y Parinacota","15","2011","Hombre","Servicios Comunitarios, Sociales y Personales",301738,218800,"[231900, 388139]","[203820, 328200]"
"214","region","Atacama","3","2011","Hombre","Servicios Comunitarios, Sociales y Personales",421769,382900,"[353861, 510344]","[309811, 424870]"
"215","region","Aysén","11","2011","Hombre","Servicios Comunitarios, Sociales y Personales",425505,273500,"[333234, 536910]","[218800, 339687]"
"216","region","Bíobío","8","2011","Hombre","Servicios Comunitarios, Sociales y Personales",310669,199382,"[256236, 374052]","[199108, 225473]"
"217","region","Coquimbo","4","2011","Hombre","Servicios Comunitarios, Sociales y Personales",523807,199108,"[216165, 1063265]","[196920, 280881]"
"218","region","Los Lagos","10","2011","Hombre","Servicios Comunitarios, Sociales y Personales",569234,237945,"[286282, 1160124]","[207986, 290800]"
"219","region","Los Ríos","14","2011","Hombre","Servicios Comunitarios, Sociales y Personales",349512,205400,"[248953, 440192]","[195826, 218800]"
"220","region","Magallanes","12","2011","Hombre","Servicios Comunitarios, Sociales y Personales",367236,273500,"[284898, 444586]","[215453, 382900]"
"221","region","Maule","7","2011","Hombre","Servicios Comunitarios, Sociales y Personales",482775,218800,"[291372, 733437]","[199108, 273500]"
"222","region","Metropolitana","13","2011","Hombre","Servicios Comunitarios, Sociales y Personales",578275,355319,"[477917, 638796]","[304108, 431340]"
"223","region","O'Higgins","6","2011","Hombre","Servicios Comunitarios, Sociales y Personales",310388,202937,"[237233, 414817]","[196920, 224270]"
"224","region","Tarapacá","1","2011","Hombre","Servicios Comunitarios, Sociales y Personales",416626,317260,"[349463, 482899]","[243435, 349180]"
"225","region","Valparaíso","5","2011","Hombre","Servicios Comunitarios, Sociales y Personales",388025,246150,"[318284, 482360]","[213947, 306787]"
"226","region","Antofagasta","2","2011","Hombre","Servicio Doméstico",317158,270765,"[240040, 413116]","[204989, 353897]"
"227","region","Araucanía","9","2011","Hombre","Servicio Doméstico",214139,175040,"[171539, 262797]","[132996, 308100]"
"228","region","Arica y Parinacota","15","2011","Hombre","Servicio Doméstico",229290,212100,"[194193, 277290]","[184860, 308100]"
