"","geography_level","geography_name","geography_id","year","sexo","rama","mean_income","median_income","ci_mean_income","ci_median_income"
"1","provincia","Antofagasta","p21","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",361802,350080,"[243743, 514631]","[218800, 437600]"
"2","provincia","Antofagasta","p21","2011","Hombre","Pesca",474556,410800,"[416745, 518779]","[410800, 513500]"
"3","provincia","Antofagasta","p21","2011","Hombre","Explotación de Minas y Canteras",810326,601700,"[750847, 885908]","[547000, 656400]"
"4","provincia","Antofagasta","p21","2011","Hombre","Industrias Manufactureras",660104,437600,"[588629, 766909]","[437600, 492300]"
"5","provincia","Antofagasta","p21","2011","Hombre","Electricidad, Gas y Agua",593111,437600,"[446217, 746049]","[382900, 672806]"
"6","provincia","Antofagasta","p21","2011","Hombre","Construcción",543613,383529,"[490384, 612598]","[382900, 415720]"
"7","provincia","Antofagasta","p21","2011","Hombre","Comercio",536729,393840,"[489140, 588525]","[379731, 413383]"
"8","provincia","Antofagasta","p21","2011","Hombre","Hoteles y Restaurantes",596240,306320,"[374304, 903795]","[256270, 394387]"
"9","provincia","Antofagasta","p21","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",552399,415720,"[503807, 600192]","[410800, 437600]"
"10","provincia","Antofagasta","p21","2011","Hombre","Intermediación Financiera",806405,782760,"[559288, 1089905]","[401088, 984600]"
"11","provincia","Antofagasta","p21","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",694044,462477,"[615481, 768353]","[409976, 519600]"
"12","provincia","Antofagasta","p21","2011","Hombre","Administración Pública y Defensa",690533,497770,"[579350, 859214]","[437600, 763910]"
"13","provincia","Antofagasta","p21","2011","Hombre","Enseñanza",712724,617422,"[615554, 799419]","[468779, 678280]"
"14","provincia","Antofagasta","p21","2011","Hombre","Servicios Sociales y de Salud",772237,656400,"[636813, 940501]","[471446, 875200]"
"15","provincia","Antofagasta","p21","2011","Hombre","Servicios Comunitarios, Sociales y Personales",408241,273500,"[340008, 489840]","[240680, 388643]"
"16","provincia","Antofagasta","p21","2011","Hombre","Servicio Doméstico",280270,254355,"[188204, 381262]","[199368, 335831]"
"17","provincia","Arauco","p82","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",208933,199108,"[189695, 228672]","[196920, 218800]"
"18","provincia","Arauco","p82","2011","Hombre","Pesca",228140,210760,"[188369, 287048]","[153212, 287560]"
"19","provincia","Arauco","p82","2011","Hombre","Explotación de Minas y Canteras",343730,218800,"[200287, 522588]","[196920, 252167]"
"20","provincia","Arauco","p82","2011","Hombre","Industrias Manufactureras",306451,273500,"[270219, 350201]","[218800, 306320]"
"21","provincia","Arauco","p82","2011","Hombre","Electricidad, Gas y Agua",186605,207860,"[137047, 224758]","[142220, 235210]"
"22","provincia","Arauco","p82","2011","Hombre","Construcción",257739,218800,"[233597, 288179]","[196920, 240680]"
"23","provincia","Arauco","p82","2011","Hombre","Comercio",236754,196920,"[182439, 273375]","[155348, 224270]"
"24","provincia","Arauco","p82","2011","Hombre","Hoteles y Restaurantes",325070,325070,"[218800, 431340]","[218800, 431340]"
"25","provincia","Arauco","p82","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",319226,218800,"[272052, 367950]","[185433, 308100]"
"26","provincia","Arauco","p82","2011","Hombre","Intermediación Financiera",361020,361020,"[175040, 547000]","[175040, 547000]"
"27","provincia","Arauco","p82","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",529725,300850,"[299034, 903534]","[246150, 678280]"
"28","provincia","Arauco","p82","2011","Hombre","Administración Pública y Defensa",243743,185980,"[194632, 295307]","[159724, 263107]"
"29","provincia","Arauco","p82","2011","Hombre","Enseñanza",360068,196920,"[202091, 547862]","[175040, 492300]"
"30","provincia","Arauco","p82","2011","Hombre","Servicios Sociales y de Salud",424229,382900,"[297112, 559854]","[273500, 604435]"
"31","provincia","Arauco","p82","2011","Hombre","Servicios Comunitarios, Sociales y Personales",226823,196920,"[155348, 328200]","[155348, 328200]"
"32","provincia","Arauco","p82","2011","Hombre","Servicio Doméstico",308100,308100,"[6276, 283226]","[6276, 283226]"
"33","provincia","Arica","p151","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",379009,218800,"[314872, 464573]","[203679, 244232]"
"34","provincia","Arica","p151","2011","Hombre","Pesca",409778,328420,"[335060, 487364]","[278423, 402744]"
"35","provincia","Arica","p151","2011","Hombre","Explotación de Minas y Canteras",703981,459480,"[526941, 1016687]","[437600, 539205]"
"36","provincia","Arica","p151","2011","Hombre","Industrias Manufactureras",411641,273500,"[352672, 481856]","[234936, 310082]"
"37","provincia","Arica","p151","2011","Hombre","Electricidad, Gas y Agua",432641,273500,"[292012, 586922]","[210185, 415720]"
"38","provincia","Arica","p151","2011","Hombre","Construcción",352486,267525,"[312936, 403551]","[240680, 273500]"
"39","provincia","Arica","p151","2011","Hombre","Comercio",357359,256750,"[330755, 394783]","[229740, 306320]"
"40","provincia","Arica","p151","2011","Hombre","Hoteles y Restaurantes",302245,206219,"[232547, 399153]","[199108, 262560]"
"41","provincia","Arica","p151","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",485782,369720,"[421949, 551423]","[328200, 382900]"
"42","provincia","Arica","p151","2011","Hombre","Intermediación Financiera",352689,247244,"[250648, 449788]","[218800, 415720]"
"43","provincia","Arica","p151","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",632210,328200,"[480087, 758293]","[322924, 448540]"
"44","provincia","Arica","p151","2011","Hombre","Administración Pública y Defensa",664258,568880,"[608495, 729754]","[513633, 645296]"
"45","provincia","Arica","p151","2011","Hombre","Enseñanza",577587,525120,"[486803, 663829]","[415720, 547000]"
"46","provincia","Arica","p151","2011","Hombre","Servicios Sociales y de Salud",486787,295380,"[327730, 645705]","[240680, 547000]"
"47","provincia","Arica","p151","2011","Hombre","Servicios Comunitarios, Sociales y Personales",312045,218800,"[243517, 380702]","[200749, 326733]"
"48","provincia","Arica","p151","2011","Hombre","Servicio Doméstico",229290,212100,"[194193, 277290]","[184860, 308100]"
"49","provincia","Aysén","p112","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",315886,245603,"[255844, 391527]","[218800, 299882]"
"50","provincia","Aysén","p112","2011","Hombre","Pesca",395256,308100,"[347430, 430831]","[276098, 328640]"
"51","provincia","Aysén","p112","2011","Hombre","Explotación de Minas y Canteras",404561,328200,"[297043, 507851]","[278751, 656400]"
"52","provincia","Aysén","p112","2011","Hombre","Industrias Manufactureras",372582,278970,"[313681, 462821]","[218800, 328200]"
"53","provincia","Aysén","p112","2011","Hombre","Electricidad, Gas y Agua",343516,328200,"[293192, 417908]","[284440, 492300]"
"54","provincia","Aysén","p112","2011","Hombre","Construcción",415375,278970,"[330486, 511703]","[256816, 328200]"
"55","provincia","Aysén","p112","2011","Hombre","Comercio",424394,284440,"[346364, 520206]","[251620, 339687]"
"56","provincia","Aysén","p112","2011","Hombre","Hoteles y Restaurantes",476809,410800,"[365300, 557054]","[336435, 547000]"
"57","provincia","Aysén","p112","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",500762,308100,"[352193, 622168]","[273500, 379990]"
"58","provincia","Aysén","p112","2011","Hombre","Intermediación Financiera",328200,328200,"[6686, 301703]","[6686, 301703]"
"59","provincia","Aysén","p112","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",988433,437600,"[537453, 1541627]","[273500, 1062175]"
"60","provincia","Aysén","p112","2011","Hombre","Administración Pública y Defensa",780556,590760,"[600616, 964590]","[459480, 875200]"
"61","provincia","Aysén","p112","2011","Hombre","Enseñanza",795794,547000,"[560131, 1095502]","[382900, 990070]"
"62","provincia","Aysén","p112","2011","Hombre","Servicios Sociales y de Salud",961626,377430,"[326012, 2144213]","[273500, 3282000]"
"63","provincia","Aysén","p112","2011","Hombre","Servicios Comunitarios, Sociales y Personales",418324,317260,"[270555, 594596]","[213330, 568682]"
"64","provincia","Aysén","p112","2011","Hombre","Servicio Doméstico",256750,256750,"[246480, 267020]","[246480, 267020]"
"65","provincia","Bíobío","p83","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",239406,196920,"[203126, 269895]","[196920, 199108]"
"66","provincia","Bíobío","p83","2011","Hombre","Pesca",224270,224270,"[218800, 229740]","[218800, 229740]"
"67","provincia","Bíobío","p83","2011","Hombre","Explotación de Minas y Canteras",413607,265723,"[265661, 550162]","[208462, 547000]"
"68","provincia","Bíobío","p83","2011","Hombre","Industrias Manufactureras",317527,211891,"[274570, 379205]","[199108, 235483]"
"69","provincia","Bíobío","p83","2011","Hombre","Electricidad, Gas y Agua",302204,229740,"[236939, 402540]","[218800, 298252]"
"70","provincia","Bíobío","p83","2011","Hombre","Construcción",287132,207860,"[252126, 328661]","[199655, 218800]"
"71","provincia","Bíobío","p83","2011","Hombre","Comercio",345029,218800,"[297845, 414955]","[205400, 249178]"
"72","provincia","Bíobío","p83","2011","Hombre","Hoteles y Restaurantes",710808,210595,"[190688, 1481319]","[196920, 264378]"
"73","provincia","Bíobío","p83","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",353735,284440,"[283569, 423777]","[242058, 328200]"
"74","provincia","Bíobío","p83","2011","Hombre","Intermediación Financiera",347345,339140,"[292645, 403754]","[273500, 437600]"
"75","provincia","Bíobío","p83","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",463867,273500,"[342271, 657063]","[218800, 382900]"
"76","provincia","Bíobío","p83","2011","Hombre","Administración Pública y Defensa",476655,328200,"[342572, 660554]","[244782, 417361]"
"77","provincia","Bíobío","p83","2011","Hombre","Enseñanza",418425,218800,"[268032, 583759]","[199108, 489838]"
"78","provincia","Bíobío","p83","2011","Hombre","Servicios Sociales y de Salud",548056,328200,"[367053, 820142]","[259141, 495172]"
"79","provincia","Bíobío","p83","2011","Hombre","Servicios Comunitarios, Sociales y Personales",324711,199655,"[223597, 457812]","[199108, 369720]"
"80","provincia","Bíobío","p83","2011","Hombre","Servicio Doméstico",170427,150491,"[90966, 253236]","[61620, 308100]"
"81","provincia","Cachapoal","p61","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",267326,204578,"[247388, 282624]","[202390, 206691]"
"82","provincia","Cachapoal","p61","2011","Hombre","Explotación de Minas y Canteras",590118,539889,"[537041, 654926]","[492300, 573188]"
"83","provincia","Cachapoal","p61","2011","Hombre","Industrias Manufactureras",356406,295380,"[325019, 396127]","[273500, 328200]"
"84","provincia","Cachapoal","p61","2011","Hombre","Electricidad, Gas y Agua",611181,350080,"[245676, 1317431]","[218800, 382900]"
"85","provincia","Cachapoal","p61","2011","Hombre","Construcción",425010,306320,"[384775, 496524]","[273500, 319710]"
"86","provincia","Cachapoal","p61","2011","Hombre","Comercio",306634,218800,"[287905, 327754]","[218800, 229740]"
"87","provincia","Cachapoal","p61","2011","Hombre","Hoteles y Restaurantes",362449,218800,"[217022, 544430]","[196920, 273500]"
"88","provincia","Cachapoal","p61","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",423186,312680,"[378069, 496671]","[278177, 382900]"
"89","provincia","Cachapoal","p61","2011","Hombre","Intermediación Financiera",521103,475890,"[320748, 697781]","[167694, 743920]"
"90","provincia","Cachapoal","p61","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",645105,306320,"[468039, 838086]","[277945, 427207]"
"91","provincia","Cachapoal","p61","2011","Hombre","Administración Pública y Defensa",503342,437600,"[442854, 574059]","[382900, 547000]"
"92","provincia","Cachapoal","p61","2011","Hombre","Enseñanza",460643,382900,"[394234, 548544]","[328200, 466317]"
"93","provincia","Cachapoal","p61","2011","Hombre","Servicios Sociales y de Salud",626772,393840,"[419526, 855264]","[273500, 525120]"
"94","provincia","Cachapoal","p61","2011","Hombre","Servicios Comunitarios, Sociales y Personales",327159,204578,"[242955, 402176]","[199108, 273500]"
"95","provincia","Cachapoal","p61","2011","Hombre","Servicio Doméstico",308818,269124,"[252893, 365059]","[222158, 379990]"
"96","provincia","Capitán Prat","p113","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",508569,308100,"[376644, 677894]","[218800, 616200]"
"97","provincia","Capitán Prat","p113","2011","Hombre","Industrias Manufactureras",890067,616200,"[410800, 1643200]","[410800, 1643200]"
"98","provincia","Capitán Prat","p113","2011","Hombre","Construcción",705822,322730,"[232282, 1553763]","[218800, 437600]"
"99","provincia","Capitán Prat","p113","2011","Hombre","Comercio",470117,359450,"[290769, 714551]","[234663, 616200]"
"100","provincia","Capitán Prat","p113","2011","Hombre","Hoteles y Restaurantes",616200,616200,"[12552, 566452]","[12552, 566452]"
"101","provincia","Capitán Prat","p113","2011","Hombre","Intermediación Financiera",199108,199108,"[4056, 183033]","[4056, 183033]"
"102","provincia","Capitán Prat","p113","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",765800,765800,"[15600, 703974]","[15600, 703974]"
"103","provincia","Capitán Prat","p113","2011","Hombre","Administración Pública y Defensa",985438,691000,"[606929, 1373229]","[328200, 1383226]"
"104","provincia","Capitán Prat","p113","2011","Hombre","Enseñanza",462085,322730,"[245890, 800268]","[218280, 984600]"
"105","provincia","Capitán Prat","p113","2011","Hombre","Servicios Sociales y de Salud",492300,492300,"[10028, 452555]","[10028, 452555]"
"106","provincia","Capitán Prat","p113","2011","Hombre","Servicios Comunitarios, Sociales y Personales",185980,185980,"[153160, 218800]","[153160, 218800]"
"107","provincia","Cardenal Caro","p62","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",252543,196920,"[200171, 360777]","[196920, 199108]"
"108","provincia","Cardenal Caro","p62","2011","Hombre","Pesca",418111,308100,"[306710, 550247]","[273500, 575120]"
"109","provincia","Cardenal Caro","p62","2011","Hombre","Explotación de Minas y Canteras",450728,450728,"[9182, 414339]","[9182, 414339]"
"110","provincia","Cardenal Caro","p62","2011","Hombre","Industrias Manufactureras",231409,222629,"[174957, 277332]","[173210, 290253]"
"111","provincia","Cardenal Caro","p62","2011","Hombre","Electricidad, Gas y Agua",202390,202390,"[4123, 186050]","[4123, 186050]"
"112","provincia","Cardenal Caro","p62","2011","Hombre","Construcción",317062,251620,"[254511, 393375]","[199108, 328200]"
"113","provincia","Cardenal Caro","p62","2011","Hombre","Comercio",491351,257090,"[286136, 748050]","[199108, 328200]"
"114","provincia","Cardenal Caro","p62","2011","Hombre","Hoteles y Restaurantes",331052,328640,"[252110, 433497]","[205400, 410800]"
"115","provincia","Cardenal Caro","p62","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",414476,308100,"[238338, 606213]","[198014, 616200]"
"116","provincia","Cardenal Caro","p62","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",481780,223040,"[232836, 964415]","[196920, 369500]"
"117","provincia","Cardenal Caro","p62","2011","Hombre","Administración Pública y Defensa",481130,324918,"[305815, 731938]","[200667, 382900]"
"118","provincia","Cardenal Caro","p62","2011","Hombre","Enseñanza",387589,382900,"[224895, 539576]","[164100, 437600]"
"119","provincia","Cardenal Caro","p62","2011","Hombre","Servicios Sociales y de Salud",445805,355550,"[314388, 653802]","[306320, 765800]"
"120","provincia","Cardenal Caro","p62","2011","Hombre","Servicios Comunitarios, Sociales y Personales",228099,196920,"[191997, 295380]","[190356, 328200]"
"121","provincia","Cardenal Caro","p62","2011","Hombre","Servicio Doméstico",175843,164320,"[164100, 199108]","[164100, 199108]"
"122","provincia","Cauquenes","p72","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",192624,164100,"[161161, 249967]","[131280, 199108]"
"123","provincia","Cauquenes","p72","2011","Hombre","Pesca",195130,195130,"[143780, 246480]","[143780, 246480]"
"124","provincia","Cauquenes","p72","2011","Hombre","Explotación de Minas y Canteras",377543,318150,"[247213, 516484]","[204578, 547000]"
"125","provincia","Cauquenes","p72","2011","Hombre","Industrias Manufactureras",235333,188168,"[163485, 366937]","[164100, 204578]"
"126","provincia","Cauquenes","p72","2011","Hombre","Electricidad, Gas y Agua",218800,218800,"[4457, 201136]","[4457, 201136]"
"127","provincia","Cauquenes","p72","2011","Hombre","Construcción",303093,199108,"[183236, 510808]","[171101, 204578]"
"128","provincia","Cauquenes","p72","2011","Hombre","Comercio",243865,204578,"[207365, 281938]","[170149, 257910]"
"129","provincia","Cauquenes","p72","2011","Hombre","Hoteles y Restaurantes",205400,205400,"[4184, 188818]","[4184, 188818]"
"130","provincia","Cauquenes","p72","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",269416,199108,"[168412, 380935]","[102700, 328200]"
"131","provincia","Cauquenes","p72","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",513500,513500,"[10461, 472043]","[10461, 472043]"
"132","provincia","Cauquenes","p72","2011","Hombre","Administración Pública y Defensa",351627,204578,"[232831, 466432]","[202390, 382900]"
"133","provincia","Cauquenes","p72","2011","Hombre","Enseñanza",365761,328200,"[309602, 459480]","[309602, 459480]"
"134","provincia","Cauquenes","p72","2011","Hombre","Servicios Sociales y de Salud",433500,393840,"[271399, 607626]","[215215, 647101]"
"135","provincia","Cauquenes","p72","2011","Hombre","Servicios Comunitarios, Sociales y Personales",232437,199108,"[161373, 326010]","[161912, 273500]"
"136","provincia","Cauquenes","p72","2011","Hombre","Servicio Doméstico",87520,87520,"[1784, 80454]","[1784, 80454]"
"137","provincia","Cautín","p91","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",229141,188168,"[209133, 251325]","[175040, 196920]"
"138","provincia","Cautín","p91","2011","Hombre","Pesca",266741,246150,"[221746, 310761]","[184860, 328200]"
"139","provincia","Cautín","p91","2011","Hombre","Explotación de Minas y Canteras",757048,437600,"[403547, 1259647]","[328200, 875200]"
"140","provincia","Cautín","p91","2011","Hombre","Industrias Manufactureras",294743,205400,"[263333, 328917]","[199108, 219774]"
"141","provincia","Cautín","p91","2011","Hombre","Electricidad, Gas y Agua",241774,199108,"[207732, 282763]","[164100, 328200]"
"142","provincia","Cautín","p91","2011","Hombre","Construcción",325738,218800,"[291696, 370049]","[204968, 218800]"
"143","provincia","Cautín","p91","2011","Hombre","Comercio",330645,207313,"[292545, 369111]","[199108, 218800]"
"144","provincia","Cautín","p91","2011","Hombre","Hoteles y Restaurantes",386285,211858,"[247774, 534734]","[196920, 253888]"
"145","provincia","Cautín","p91","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",353840,262560,"[314665, 389452]","[218800, 273500]"
"146","provincia","Cautín","p91","2011","Hombre","Intermediación Financiera",661870,481360,"[415538, 1007528]","[371960, 886140]"
"147","provincia","Cautín","p91","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",499566,218800,"[387980, 634658]","[203105, 254355]"
"148","provincia","Cautín","p91","2011","Hombre","Administración Pública y Defensa",485406,328200,"[399241, 575648]","[273500, 427207]"
"149","provincia","Cautín","p91","2011","Hombre","Enseñanza",504645,328200,"[375641, 624075]","[241774, 470507]"
"150","provincia","Cautín","p91","2011","Hombre","Servicios Sociales y de Salud",573806,350080,"[400554, 873019]","[251620, 464950]"
"151","provincia","Cautín","p91","2011","Hombre","Servicios Comunitarios, Sociales y Personales",311364,210048,"[254937, 367129]","[196920, 273500]"
"152","provincia","Cautín","p91","2011","Hombre","Servicio Doméstico",220327,180620,"[160156, 264217]","[123240, 308100]"
"153","provincia","Cautín","p91","2011","Hombre","Organizaciones y órganos Extraterritoriales",525120,525120,"[10697, 482725]","[10697, 482725]"
"154","provincia","Chacabuco","p133","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",273857,205400,"[221670, 327017]","[196920, 240680]"
"155","provincia","Chacabuco","p133","2011","Hombre","Explotación de Minas y Canteras",429937,376310,"[258956, 579845]","[207860, 711100]"
"156","provincia","Chacabuco","p133","2011","Hombre","Industrias Manufactureras",325407,273500,"[281125, 372789]","[218800, 306320]"
"157","provincia","Chacabuco","p133","2011","Hombre","Construcción",405393,328200,"[332924, 500845]","[253945, 382900]"
"158","provincia","Chacabuco","p133","2011","Hombre","Comercio",357368,273500,"[308083, 417410]","[240680, 342479]"
"159","provincia","Chacabuco","p133","2011","Hombre","Hoteles y Restaurantes",258184,218800,"[185894, 337163]","[199108, 328200]"
"160","provincia","Chacabuco","p133","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",431540,376310,"[371031, 499629]","[295106, 437600]"
"161","provincia","Chacabuco","p133","2011","Hombre","Intermediación Financiera",229740,229740,"[218800, 240680]","[218800, 240680]"
"162","provincia","Chacabuco","p133","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",649816,439981,"[359630, 1015211]","[265158, 672359]"
"163","provincia","Chacabuco","p133","2011","Hombre","Administración Pública y Defensa",497139,464950,"[361582, 631196]","[306320, 536651]"
"164","provincia","Chacabuco","p133","2011","Hombre","Enseñanza",218800,218800,"[218800, 218800]","[218800, 218800]"
"165","provincia","Chacabuco","p133","2011","Hombre","Servicios Sociales y de Salud",1031095,311790,"[218800, 2516200]","[218800, 3282000]"
"166","provincia","Chacabuco","p133","2011","Hombre","Servicios Comunitarios, Sociales y Personales",244691,218800,"[197266, 284823]","[196920, 328200]"
"167","provincia","Chacabuco","p133","2011","Hombre","Servicio Doméstico",310060,278970,"[264044, 360573]","[218800, 410800]"
"168","provincia","Chañaral","p32","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",309967,382900,"[142220, 404780]","[142220, 404780]"
"169","provincia","Chañaral","p32","2011","Hombre","Pesca",286468,286468,"[199108, 373828]","[199108, 373828]"
"170","provincia","Chañaral","p32","2011","Hombre","Explotación de Minas y Canteras",557207,463521,"[501245, 639746]","[437600, 547000]"
"171","provincia","Chañaral","p32","2011","Hombre","Industrias Manufactureras",528692,437600,"[377881, 720763]","[382900, 547000]"
"172","provincia","Chañaral","p32","2011","Hombre","Electricidad, Gas y Agua",311790,311790,"[306320, 317260]","[306320, 317260]"
"173","provincia","Chañaral","p32","2011","Hombre","Construcción",427958,350080,"[348053, 546786]","[273500, 417835]"
"174","provincia","Chañaral","p32","2011","Hombre","Comercio",463219,382900,"[367998, 571431]","[308100, 451880]"
"175","provincia","Chañaral","p32","2011","Hombre","Hoteles y Restaurantes",529576,350080,"[311197, 792266]","[239586, 821600]"
"176","provincia","Chañaral","p32","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",414910,390260,"[356514, 492275]","[328200, 451959]"
"177","provincia","Chañaral","p32","2011","Hombre","Intermediación Financiera",2188000,2188000,"[44570, 2011353]","[44570, 2011353]"
"178","provincia","Chañaral","p32","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",822748,459480,"[490152, 1339180]","[350080, 858392]"
"179","provincia","Chañaral","p32","2011","Hombre","Administración Pública y Defensa",375351,382900,"[310466, 435084]","[306320, 433566]"
"180","provincia","Chañaral","p32","2011","Hombre","Enseñanza",575262,391652,"[328109, 859884]","[296118, 814018]"
"181","provincia","Chañaral","p32","2011","Hombre","Servicios Sociales y de Salud",516487,547000,"[382900, 619562]","[382900, 619562]"
"182","provincia","Chañaral","p32","2011","Hombre","Servicios Comunitarios, Sociales y Personales",514197,382900,"[345819, 816211]","[324691, 835000]"
"183","provincia","Chañaral","p32","2011","Hombre","Servicio Doméstico",382900,382900,"[7800, 351987]","[7800, 351987]"
"184","provincia","Chiloé","p102","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",244973,205400,"[214473, 278714]","[185126, 214500]"
"185","provincia","Chiloé","p102","2011","Hombre","Pesca",316639,215990,"[267247, 400227]","[205400, 246480]"
"186","provincia","Chiloé","p102","2011","Hombre","Explotación de Minas y Canteras",235210,235210,"[196920, 273500]","[196920, 273500]"
"187","provincia","Chiloé","p102","2011","Hombre","Industrias Manufactureras",289188,218800,"[254342, 323899]","[202390, 273500]"
"188","provincia","Chiloé","p102","2011","Hombre","Electricidad, Gas y Agua",256361,194732,"[191450, 382900]","[191450, 382900]"
"189","provincia","Chiloé","p102","2011","Hombre","Construcción",314436,232640,"[266202, 377745]","[205400, 284440]"
"190","provincia","Chiloé","p102","2011","Hombre","Comercio",389999,218800,"[327627, 481828]","[205400, 261886]"
"191","provincia","Chiloé","p102","2011","Hombre","Hoteles y Restaurantes",293608,214830,"[218428, 394195]","[196920, 328200]"
"192","provincia","Chiloé","p102","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",480308,328200,"[405707, 585458]","[225940, 455514]"
"193","provincia","Chiloé","p102","2011","Hombre","Intermediación Financiera",896400,896400,"[765800, 1027000]","[765800, 1027000]"
"194","provincia","Chiloé","p102","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",627457,196920,"[220406, 1427219]","[196920, 230287]"
"195","provincia","Chiloé","p102","2011","Hombre","Administración Pública y Defensa",535940,500505,"[460670, 648790]","[341191, 646007]"
"196","provincia","Chiloé","p102","2011","Hombre","Enseñanza",524874,519650,"[424262, 628396]","[298115, 656400]"
"197","provincia","Chiloé","p102","2011","Hombre","Servicios Sociales y de Salud",498208,417361,"[366189, 640246]","[328200, 525120]"
"198","provincia","Chiloé","p102","2011","Hombre","Servicios Comunitarios, Sociales y Personales",1006053,199983,"[180587, 2621908]","[196920, 251620]"
"199","provincia","Chiloé","p102","2011","Hombre","Servicio Doméstico",112285,123240,"[82160, 131456]","[82160, 131456]"
"200","provincia","Choapa","p42","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",215585,199108,"[187825, 248732]","[196920, 218800]"
"201","provincia","Choapa","p42","2011","Hombre","Pesca",310950,246480,"[205507, 419140]","[164320, 373828]"
"202","provincia","Choapa","p42","2011","Hombre","Explotación de Minas y Canteras",409627,328200,"[354978, 463859]","[273500, 410800]"
"203","provincia","Choapa","p42","2011","Hombre","Industrias Manufactureras",408935,344640,"[328747, 512887]","[300576, 513500]"
"204","provincia","Choapa","p42","2011","Hombre","Electricidad, Gas y Agua",218800,251620,"[131280, 273500]","[131280, 273500]"
"205","provincia","Choapa","p42","2011","Hombre","Construcción",308181,259912,"[253746, 351003]","[204578, 292269]"
"206","provincia","Choapa","p42","2011","Hombre","Comercio",299026,220972,"[254406, 345268]","[202390, 327080]"
"207","provincia","Choapa","p42","2011","Hombre","Hoteles y Restaurantes",1731307,212766,"[175661, 4399339]","[155895, 4826900]"
"208","provincia","Choapa","p42","2011","Hombre","Transporte, Almacenamiento y Comunicaciones",386698,369720,"[320895, 471731]","[294833, 410800]"
"209","provincia","Choapa","p42","2011","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",590881,719305,"[365735, 783621]","[223450, 845786]"
"210","provincia","Choapa","p42","2011","Hombre","Administración Pública y Defensa",540874,547000,"[359488, 727656]","[204578, 746770]"
"211","provincia","Choapa","p42","2011","Hombre","Enseñanza",469083,218800,"[274500, 628445]","[131280, 864807]"
"212","provincia","Choapa","p42","2011","Hombre","Servicios Sociales y de Salud",346313,264872,"[200326, 559309]","[199108, 656400]"
"213","provincia","Choapa","p42","2011","Hombre","Servicio Doméstico",148767,164320,"[76580, 205400]","[76580, 205400]"
"214","provincia","Colchagua","p63","2011","Hombre","Agricultura, Ganadería, Caza y Silvicultura",242423,196920,"[219363, 270334]","[196920, 196920]"
"215","provincia","Colchagua","p63","2011","Hombre","Explotación de Minas y Canteras",345704,281158,"[261756, 481502]","[240680, 623580]"
"216","provincia","Colchagua","p63","2011","Hombre","Industrias Manufactureras",290402,199108,"[227497, 379164]","[196920, 218800]"
"217","provincia","Colchagua","p63","2011","Hombre","Electricidad, Gas y Agua",328854,325459,"[279316, 383981]","[205563, 410250]"
"218","provincia","Colchagua","p63","2011","Hombre","Construcción",318248,218800,"[280912, 360372]","[218800, 257537]"
"219","provincia","Colchagua","p63","2011","Hombre","Comercio",300103,198423,"[266824, 339230]","[196920, 199108]"
