"","geography_level","geography_name","geography_id","year","sexo","oficio","mean_income","median_income","ci_mean_income","ci_median_income"
"1","region","Antofagasta","2","1990","Hombre","Empleados de Oficina",47186,37508,"[41082, 51377]","[36240, 47730]"
"2","region","Araucanía","9","1990","Hombre","Empleados de Oficina",66385,34732,"[44692, 103750]","[31408, 37980]"
"3","region","Arica y Parinacota","15","1990","Hombre","Empleados de Oficina",68382,45300,"[49045, 90616]","[37448, 52346]"
"4","region","Atacama","3","1990","Hombre","Empleados de Oficina",41126,36240,"[37293, 44873]","[34186, 41987]"
"5","region","Aysén","11","1990","Hombre","Empleados de Oficina",55142,48320,"[46096, 65143]","[36240, 54360]"
"6","region","Bíobío","8","1990","Hombre","Empleados de Oficina",71065,36240,"[40385, 125287]","[33824, 38593]"
"7","region","Coquimbo","4","1990","Hombre","Empleados de Oficina",45171,33824,"[38162, 53066]","[31408, 37480]"
"8","region","Los Lagos","10","1990","Hombre","Empleados de Oficina",45573,33166,"[35876, 59609]","[31408, 36240]"
"9","region","Los Ríos","14","1990","Hombre","Empleados de Oficina",38653,31408,"[32367, 48060]","[31408, 36557]"
"10","region","Magallanes","12","1990","Hombre","Empleados de Oficina",52964,37448,"[41371, 64609]","[31408, 48320]"
"11","region","Maule","7","1990","Hombre","Empleados de Oficina",49451,31408,"[39456, 64036]","[31408, 39600]"
"12","region","Metropolitana","13","1990","Hombre","Empleados de Oficina",54071,38656,"[49366, 60542]","[37332, 42280]"
"13","region","O'Higgins","6","1990","Hombre","Empleados de Oficina",43735,35636,"[37979, 49714]","[31408, 38111]"
"14","region","Tarapacá","1","1990","Hombre","Empleados de Oficina",79196,48320,"[48421, 124172]","[40377, 59504]"
"15","region","Valparaíso","5","1990","Hombre","Empleados de Oficina",49144,33824,"[39549, 60045]","[31408, 36240]"
"16","region","Antofagasta","2","1990","Hombre","Fuerzas Armadas",212652,129256,"[175569, 257947]","[115047, 181200]"
"17","region","Araucanía","9","1990","Hombre","Fuerzas Armadas",101877,89100,"[91845, 112258]","[77312, 97908]"
"18","region","Arica y Parinacota","15","1990","Hombre","Fuerzas Armadas",109029,84560,"[88085, 127431]","[74076, 120800]"
"19","region","Atacama","3","1990","Hombre","Fuerzas Armadas",212642,157040,"[177868, 258627]","[120800, 221215]"
"20","region","Aysén","11","1990","Hombre","Fuerzas Armadas",153162,157040,"[106236, 193539]","[66440, 169120]"
"21","region","Bíobío","8","1990","Hombre","Fuerzas Armadas",117292,84560,"[100932, 132136]","[71212, 103888]"
"22","region","Coquimbo","4","1990","Hombre","Fuerzas Armadas",137937,93016,"[115959, 165220]","[73771, 120325]"
"23","region","Los Lagos","10","1990","Hombre","Fuerzas Armadas",176415,96640,"[132611, 227274]","[84560, 144960]"
"24","region","Los Ríos","14","1990","Hombre","Fuerzas Armadas",142463,84560,"[106525, 182801]","[72480, 118505]"
"25","region","Magallanes","12","1990","Hombre","Fuerzas Armadas",169089,119800,"[132567, 220085]","[88543, 157307]"
"26","region","Maule","7","1990","Hombre","Fuerzas Armadas",143047,91808,"[115569, 174728]","[72480, 108980]"
"27","region","Metropolitana","13","1990","Hombre","Fuerzas Armadas",181769,102680,"[164796, 200515]","[96640, 109690]"
"28","region","O'Higgins","6","1990","Hombre","Fuerzas Armadas",153147,108720,"[126069, 186976]","[96640, 144960]"
"29","region","Tarapacá","1","1990","Hombre","Fuerzas Armadas",214503,157040,"[152406, 301083]","[137658, 181200]"
"30","region","Valparaíso","5","1990","Hombre","Fuerzas Armadas",160931,84560,"[102985, 219676]","[72480, 108116]"
"31","region","Antofagasta","2","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",517967,485100,"[289487, 787841]","[194401, 586182]"
"32","region","Araucanía","9","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",394440,297000,"[178570, 643335]","[81674, 792000]"
"33","region","Arica y Parinacota","15","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",427349,362400,"[234753, 652999]","[156436, 725404]"
"34","region","Atacama","3","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",770882,594000,"[427059, 1308995]","[241600, 594000]"
"35","region","Aysén","11","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",273585,211400,"[189337, 375879]","[147225, 387585]"
"36","region","Bíobío","8","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",461864,396000,"[345215, 604997]","[274478, 651732]"
"37","region","Coquimbo","4","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",510744,396000,"[304075, 743733]","[227016, 594000]"
"38","region","Los Lagos","10","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",729605,396000,"[322241, 1308871]","[246887, 806650]"
"39","region","Los Ríos","14","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",416428,375191,"[246591, 651325]","[168300, 693000]"
"40","region","Magallanes","12","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",244620,244620,"[120800, 368440]","[120800, 368440]"
"41","region","Maule","7","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",957814,332200,"[558306, 1487429]","[239600, 741381]"
"42","region","Metropolitana","13","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",542781,422800,"[467430, 621487]","[370380, 492197]"
"43","region","O'Higgins","6","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",381078,297000,"[242235, 604000]","[242235, 604000]"
"44","region","Tarapacá","1","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",633256,396000,"[356971, 1033844]","[267915, 515790]"
"45","region","Valparaíso","5","1990","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",621722,376200,"[339144, 1051335]","[288288, 495000]"
"46","region","Antofagasta","2","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",91003,67648,"[71013, 113260]","[54360, 90600]"
"47","region","Araucanía","9","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",75540,72480,"[60714, 91434]","[60400, 86976]"
"48","region","Arica y Parinacota","15","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",99124,96640,"[84891, 114534]","[84560, 118794]"
"49","region","Atacama","3","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",177173,181200,"[84560, 265760]","[84560, 265760]"
"50","region","Aysén","11","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",127545,132880,"[100709, 151226]","[85768, 175160]"
"51","region","Bíobío","8","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",93318,84560,"[77789, 108984]","[72480, 96640]"
"52","region","Coquimbo","4","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",184824,96640,"[65806, 395076]","[54360, 604000]"
"53","region","Los Lagos","10","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",81180,72480,"[64321, 100357]","[54360, 96640]"
"54","region","Los Ríos","14","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",66742,61608,"[58580, 75443]","[60400, 84560]"
"55","region","Magallanes","12","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",117685,102680,"[94145, 140843]","[84560, 123971]"
"56","region","Maule","7","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",70038,81302,"[53311, 79152]","[51189, 87580]"
"57","region","Metropolitana","13","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",69024,60400,"[62819, 77876]","[60400, 72480]"
"58","region","O'Higgins","6","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",80030,90600,"[57513, 100246]","[48320, 109022]"
"59","region","Tarapacá","1","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",112876,108720,"[101294, 128226]","[96640, 120800]"
"60","region","Valparaíso","5","1990","Hombre","Operadores y Montadores de Instalaciones y Máquinas",84995,82144,"[73101, 95962]","[72480, 96640]"
"61","region","Antofagasta","2","1990","Hombre","Profesionales, Científicos e Intelectuales",122177,72480,"[100425, 155072]","[60400, 86976]"
"62","region","Araucanía","9","1990","Hombre","Profesionales, Científicos e Intelectuales",123398,54360,"[85784, 161555]","[48320, 59400]"
"63","region","Arica y Parinacota","15","1990","Hombre","Profesionales, Científicos e Intelectuales",112231,72480,"[79703, 155213]","[60400, 99000]"
"64","region","Atacama","3","1990","Hombre","Profesionales, Científicos e Intelectuales",142662,72480,"[94840, 203484]","[59400, 84560]"
"65","region","Aysén","11","1990","Hombre","Profesionales, Científicos e Intelectuales",123080,79200,"[106234, 145723]","[65596, 96640]"
"66","region","Bíobío","8","1990","Hombre","Profesionales, Científicos e Intelectuales",117421,49500,"[97640, 141355]","[48320, 59400]"
"67","region","Coquimbo","4","1990","Hombre","Profesionales, Científicos e Intelectuales",100485,59400,"[81247, 123936]","[51272, 66440]"
"68","region","Los Lagos","10","1990","Hombre","Profesionales, Científicos e Intelectuales",207067,68474,"[143694, 274693]","[59400, 84310]"
"69","region","Los Ríos","14","1990","Hombre","Profesionales, Científicos e Intelectuales",96455,59400,"[82880, 114418]","[50295, 67191]"
"70","region","Magallanes","12","1990","Hombre","Profesionales, Científicos e Intelectuales",168962,108720,"[140032, 199694]","[84560, 157754]"
"71","region","Maule","7","1990","Hombre","Profesionales, Científicos e Intelectuales",115616,50118,"[97050, 137929]","[48320, 59400]"
"72","region","Metropolitana","13","1990","Hombre","Profesionales, Científicos e Intelectuales",122915,71360,"[111694, 134118]","[64209, 72480]"
"73","region","O'Higgins","6","1990","Hombre","Profesionales, Científicos e Intelectuales",153871,88098,"[112020, 216710]","[78502, 99000]"
"74","region","Tarapacá","1","1990","Hombre","Profesionales, Científicos e Intelectuales",140091,84560,"[105292, 176612]","[60400, 118800]"
"75","region","Valparaíso","5","1990","Hombre","Profesionales, Científicos e Intelectuales",129633,68856,"[96196, 172973]","[60400, 84560]"
"76","region","Antofagasta","2","1990","Hombre","Técnicos y Profesionales de Nivel Medio",130333,59900,"[110551, 165941]","[49500, 79200]"
"77","region","Araucanía","9","1990","Hombre","Técnicos y Profesionales de Nivel Medio",132624,49500,"[90671, 207965]","[43876, 75309]"
"78","region","Arica y Parinacota","15","1990","Hombre","Técnicos y Profesionales de Nivel Medio",74162,56108,"[59024, 88606]","[36082, 66949]"
"79","region","Atacama","3","1990","Hombre","Técnicos y Profesionales de Nivel Medio",84278,59400,"[58274, 114155]","[39600, 79200]"
"80","region","Aysén","11","1990","Hombre","Técnicos y Profesionales de Nivel Medio",142711,76626,"[93760, 218013]","[51084, 99000]"
"81","region","Bíobío","8","1990","Hombre","Técnicos y Profesionales de Nivel Medio",109655,51212,"[85262, 143875]","[48110, 59400]"
"82","region","Coquimbo","4","1990","Hombre","Técnicos y Profesionales de Nivel Medio",124935,48320,"[70013, 188701]","[37997, 57049]"
"83","region","Los Lagos","10","1990","Hombre","Técnicos y Profesionales de Nivel Medio",105810,59400,"[82846, 129574]","[48880, 69300]"
"84","region","Los Ríos","14","1990","Hombre","Técnicos y Profesionales de Nivel Medio",93688,62816,"[71572, 111376]","[42425, 89100]"
"85","region","Magallanes","12","1990","Hombre","Técnicos y Profesionales de Nivel Medio",134702,59400,"[78093, 187517]","[47605, 90572]"
"86","region","Maule","7","1990","Hombre","Técnicos y Profesionales de Nivel Medio",98596,55336,"[78815, 120151]","[42884, 67186]"
"87","region","Metropolitana","13","1990","Hombre","Técnicos y Profesionales de Nivel Medio",109440,59400,"[97960, 122508]","[59400, 59780]"
"88","region","O'Higgins","6","1990","Hombre","Técnicos y Profesionales de Nivel Medio",104949,59400,"[75706, 149971]","[45783, 70969]"
"89","region","Tarapacá","1","1990","Hombre","Técnicos y Profesionales de Nivel Medio",170607,99000,"[133128, 217984]","[89100, 118800]"
"90","region","Valparaíso","5","1990","Hombre","Técnicos y Profesionales de Nivel Medio",85725,59400,"[73129, 98618]","[51480, 60162]"
"91","region","Antofagasta","2","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",74397,60400,"[66047, 85080]","[59156, 72480]"
"92","region","Araucanía","9","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",37497,31408,"[31166, 47480]","[29700, 31408]"
"93","region","Arica y Parinacota","15","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",47983,39600,"[42903, 52429]","[36240, 49500]"
"94","region","Atacama","3","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",55433,37424,"[48717, 62075]","[36240, 42280]"
"95","region","Aysén","11","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",43403,36240,"[39013, 48774]","[31408, 36240]"
"96","region","Bíobío","8","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",39621,36240,"[37501, 41194]","[32616, 36240]"
"97","region","Coquimbo","4","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",42060,33462,"[37750, 46115]","[32616, 35640]"
"98","region","Los Lagos","10","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",37514,31408,"[34536, 41243]","[31408, 31408]"
"99","region","Los Ríos","14","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",44167,31408,"[38779, 49845]","[31408, 33824]"
"100","region","Magallanes","12","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",56310,36240,"[49013, 64776]","[36240, 40373]"
"101","region","Maule","7","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",32232,30200,"[30539, 33258]","[29328, 31293]"
"102","region","Metropolitana","13","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",43633,36240,"[42310, 45218]","[36240, 36240]"
"103","region","O'Higgins","6","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",44432,36240,"[41485, 47538]","[33824, 36240]"
"104","region","Tarapacá","1","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",63706,46750,"[55053, 75199]","[41555, 52051]"
"105","region","Valparaíso","5","1990","Hombre","Trabajadores Agropecuarios y Pesqueros",40721,35640,"[38411, 43412]","[33824, 36240]"
"106","region","Antofagasta","2","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",70803,54360,"[65541, 77423]","[49211, 60400]"
"107","region","Araucanía","9","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",49302,39600,"[45104, 52601]","[36240, 43488]"
"108","region","Arica y Parinacota","15","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",59994,48320,"[53524, 67635]","[42280, 54360]"
"109","region","Atacama","3","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",71073,59400,"[63867, 78935]","[49500, 67648]"
"110","region","Aysén","11","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",57583,54360,"[52499, 62517]","[48320, 59400]"
"111","region","Bíobío","8","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",61680,42280,"[50287, 81380]","[38656, 44696]"
"112","region","Coquimbo","4","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",57349,39600,"[51995, 64720]","[36361, 46348]"
"113","region","Los Lagos","10","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",47777,36240,"[43859, 51695]","[36240, 39600]"
"114","region","Los Ríos","14","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",52341,39600,"[45561, 56814]","[36240, 44122]"
"115","region","Magallanes","12","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",65858,48320,"[57679, 76359]","[42280, 54360]"
"116","region","Maule","7","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",56437,42280,"[50883, 61757]","[39725, 44156]"
"117","region","Metropolitana","13","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",62860,49528,"[59839, 66132]","[48320, 51944]"
"118","region","O'Higgins","6","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",69197,59400,"[63423, 75285]","[51084, 64514]"
"119","region","Tarapacá","1","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",77477,60400,"[64125, 92814]","[58077, 72480]"
"120","region","Valparaíso","5","1990","Hombre","Trabajadores de Artes Mecánicas y Otros",54694,39600,"[46716, 66926]","[36240, 42280]"
"121","region","Antofagasta","2","1990","Hombre","Trabajadores de Servicios y Vendedores",88363,70064,"[77832, 98571]","[59400, 72480]"
"122","region","Araucanía","9","1990","Hombre","Trabajadores de Servicios y Vendedores",59685,37206,"[49146, 73183]","[36240, 47172]"
"123","region","Arica y Parinacota","15","1990","Hombre","Trabajadores de Servicios y Vendedores",86533,59400,"[71067, 102280]","[59400, 60400]"
"124","region","Atacama","3","1990","Hombre","Trabajadores de Servicios y Vendedores",74417,60400,"[65797, 82942]","[54360, 69037]"
"125","region","Aysén","11","1990","Hombre","Trabajadores de Servicios y Vendedores",66999,59400,"[61374, 74511]","[51480, 60400]"
"126","region","Bíobío","8","1990","Hombre","Trabajadores de Servicios y Vendedores",79913,48320,"[59610, 104718]","[42280, 49588]"
"127","region","Coquimbo","4","1990","Hombre","Trabajadores de Servicios y Vendedores",63255,42280,"[55250, 70204]","[36240, 48320]"
"128","region","Los Lagos","10","1990","Hombre","Trabajadores de Servicios y Vendedores",58695,41978,"[51030, 67051]","[36240, 48320]"
"129","region","Los Ríos","14","1990","Hombre","Trabajadores de Servicios y Vendedores",53692,39260,"[43101, 62687]","[33824, 48320]"
"130","region","Magallanes","12","1990","Hombre","Trabajadores de Servicios y Vendedores",66455,51084,"[55431, 76347]","[47520, 70969]"
"131","region","Maule","7","1990","Hombre","Trabajadores de Servicios y Vendedores",61480,37448,"[49040, 78029]","[36240, 42280]"
"132","region","Metropolitana","13","1990","Hombre","Trabajadores de Servicios y Vendedores",70709,48320,"[61351, 82749]","[48320, 50827]"
"133","region","O'Higgins","6","1990","Hombre","Trabajadores de Servicios y Vendedores",66490,51340,"[59868, 74483]","[42280, 59662]"
"134","region","Tarapacá","1","1990","Hombre","Trabajadores de Servicios y Vendedores",105251,60400,"[84819, 129945]","[53092, 89100]"
"135","region","Valparaíso","5","1990","Hombre","Trabajadores de Servicios y Vendedores",59942,45904,"[53669, 67733]","[42280, 48320]"
"136","region","Araucanía","9","1990","Hombre","Trabajadores No Calificados",36240,36240,"[739, 33315]","[739, 33315]"
"137","region","Aysén","11","1990","Hombre","Trabajadores No Calificados",33824,33824,"[689, 31094]","[689, 31094]"
"138","region","Bíobío","8","1990","Hombre","Trabajadores No Calificados",50196,41072,"[39336, 63864]","[31408, 72480]"
"139","region","Coquimbo","4","1990","Hombre","Trabajadores No Calificados",60720,51480,"[11880, 118800]","[11880, 118800]"
"140","region","Los Lagos","10","1990","Hombre","Trabajadores No Calificados",50570,46780,"[21140, 80000]","[12080, 96640]"
"141","region","Metropolitana","13","1990","Hombre","Trabajadores No Calificados",67499,50132,"[51199, 86786]","[37920, 72939]"
"142","region","O'Higgins","6","1990","Hombre","Trabajadores No Calificados",25542,25542,"[521, 23481]","[521, 23481]"
"143","region","Tarapacá","1","1990","Hombre","Trabajadores No Calificados",132880,132880,"[2707, 122152]","[2707, 122152]"
"144","region","Valparaíso","5","1990","Hombre","Trabajadores No Calificados",84519,99056,"[43878, 121437]","[29700, 138920]"
"145","region","Antofagasta","2","1990","Mujer","Empleados de Oficina",36593,25542,"[28316, 50752]","[24160, 30200]"
"146","region","Araucanía","9","1990","Mujer","Empleados de Oficina",32243,21744,"[25150, 44183]","[18120, 24065]"
"147","region","Arica y Parinacota","15","1990","Mujer","Empleados de Oficina",41563,24764,"[30331, 60244]","[24160, 31408]"
"148","region","Atacama","3","1990","Mujer","Empleados de Oficina",27240,24160,"[24262, 31422]","[21744, 30200]"
"149","region","Aysén","11","1990","Mujer","Empleados de Oficina",30972,30200,"[27764, 33702]","[24160, 31408]"
"150","region","Bíobío","8","1990","Mujer","Empleados de Oficina",24115,18120,"[21407, 27274]","[18120, 21744]"
"151","region","Coquimbo","4","1990","Mujer","Empleados de Oficina",25735,24160,"[23226, 27584]","[24160, 24160]"
"152","region","Los Lagos","10","1990","Mujer","Empleados de Oficina",26109,21744,"[23202, 31263]","[21744, 24160]"
"153","region","Los Ríos","14","1990","Mujer","Empleados de Oficina",29947,24160,"[24685, 37592]","[21744, 24160]"
"154","region","Magallanes","12","1990","Mujer","Empleados de Oficina",39915,26576,"[33082, 48582]","[24160, 30834]"
"155","region","Maule","7","1990","Mujer","Empleados de Oficina",36223,21744,"[25355, 53101]","[19800, 24160]"
"156","region","Metropolitana","13","1990","Mujer","Empleados de Oficina",34258,30200,"[32786, 36154]","[30200, 31408]"
"157","region","O'Higgins","6","1990","Mujer","Empleados de Oficina",29071,24160,"[25442, 34003]","[21744, 24160]"
"158","region","Tarapacá","1","1990","Mujer","Empleados de Oficina",65616,31408,"[45174, 93016]","[30774, 44183]"
"159","region","Valparaíso","5","1990","Mujer","Empleados de Oficina",28803,21744,"[23241, 35855]","[18120, 24160]"
"160","region","Antofagasta","2","1990","Mujer","Fuerzas Armadas",78757,60400,"[65558, 94301]","[50736, 76750]"
"161","region","Araucanía","9","1990","Mujer","Fuerzas Armadas",70350,60400,"[60387, 80361]","[59845, 68282]"
"162","region","Arica y Parinacota","15","1990","Mujer","Fuerzas Armadas",95163,90322,"[83645, 107779]","[74076, 102982]"
"163","region","Atacama","3","1990","Mujer","Fuerzas Armadas",90795,67648,"[70280, 108282]","[51914, 84049]"
"164","region","Aysén","11","1990","Mujer","Fuerzas Armadas",109321,96640,"[89963, 130828]","[79607, 120800]"
"165","region","Bíobío","8","1990","Mujer","Fuerzas Armadas",63339,54360,"[57870, 69214]","[48320, 60400]"
"166","region","Coquimbo","4","1990","Mujer","Fuerzas Armadas",59571,57984,"[52309, 66297]","[49468, 60400]"
"167","region","Los Lagos","10","1990","Mujer","Fuerzas Armadas",81791,60400,"[67740, 98214]","[54360, 72480]"
"168","region","Los Ríos","14","1990","Mujer","Fuerzas Armadas",70279,60400,"[58344, 80847]","[48320, 60400]"
"169","region","Magallanes","12","1990","Mujer","Fuerzas Armadas",101456,83956,"[87720, 122312]","[59192, 105096]"
"170","region","Maule","7","1990","Mujer","Fuerzas Armadas",66961,60400,"[61651, 71617]","[57984, 66440]"
"171","region","Metropolitana","13","1990","Mujer","Fuerzas Armadas",86925,60400,"[80693, 93915]","[58286, 60400]"
"172","region","O'Higgins","6","1990","Mujer","Fuerzas Armadas",67228,57078,"[59566, 74564]","[50118, 63420]"
"173","region","Tarapacá","1","1990","Mujer","Fuerzas Armadas",79872,72480,"[69471, 91843]","[60400, 96640]"
"174","region","Valparaíso","5","1990","Mujer","Fuerzas Armadas",72686,53152,"[62078, 85465]","[45904, 60400]"
"175","region","Antofagasta","2","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",336600,396000,"[118800, 495000]","[118800, 495000]"
"176","region","Arica y Parinacota","15","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",573111,573111,"[99000, 1047222]","[99000, 1047222]"
"177","region","Atacama","3","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",235560,235560,"[229520, 241600]","[229520, 241600]"
"178","region","Aysén","11","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",159708,159708,"[3254, 146815]","[3254, 146815]"
"179","region","Bíobío","8","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",103860,103860,"[99000, 108720]","[99000, 108720]"
"180","region","Coquimbo","4","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",613800,594000,"[396000, 851400]","[396000, 851400]"
"181","region","Los Lagos","10","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",175160,175160,"[144960, 205360]","[144960, 205360]"
"182","region","Maule","7","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",174768,198000,"[119846, 231362]","[72480, 277200]"
"183","region","Metropolitana","13","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",305646,221480,"[207123, 467827]","[120800, 300812]"
"184","region","Tarapacá","1","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",733457,396000,"[246534, 1649024]","[120800, 396000]"
"185","region","Valparaíso","5","1990","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",171133,108720,"[42280, 362400]","[42280, 362400]"
"186","region","Antofagasta","2","1990","Mujer","Operadores y Montadores de Instalaciones y Máquinas",132880,132880,"[2707, 122152]","[2707, 122152]"
"187","region","Los Lagos","10","1990","Mujer","Operadores y Montadores de Instalaciones y Máquinas",54360,54360,"[1108, 49971]","[1108, 49971]"
"188","region","Metropolitana","13","1990","Mujer","Operadores y Montadores de Instalaciones y Máquinas",92291,60400,"[46870, 165907]","[26576, 241600]"
"189","region","Tarapacá","1","1990","Mujer","Operadores y Montadores de Instalaciones y Máquinas",43488,43488,"[886, 39978]","[886, 39978]"
"190","region","Valparaíso","5","1990","Mujer","Operadores y Montadores de Instalaciones y Máquinas",4228,4228,"[86, 3887]","[86, 3887]"
"191","region","Antofagasta","2","1990","Mujer","Profesionales, Científicos e Intelectuales",73844,62816,"[65718, 84372]","[54360, 72797]"
"192","region","Araucanía","9","1990","Mujer","Profesionales, Científicos e Intelectuales",70988,48320,"[54846, 92197]","[42280, 53152]"
"193","region","Arica y Parinacota","15","1990","Mujer","Profesionales, Científicos e Intelectuales",60942,48320,"[47865, 75392]","[37448, 59400]"
"194","region","Atacama","3","1990","Mujer","Profesionales, Científicos e Intelectuales",86564,54360,"[64118, 114717]","[48320, 78822]"
"195","region","Aysén","11","1990","Mujer","Profesionales, Científicos e Intelectuales",81346,54360,"[66270, 99879]","[48320, 72480]"
"196","region","Bíobío","8","1990","Mujer","Profesionales, Científicos e Intelectuales",55179,42280,"[48252, 63554]","[39104, 45330]"
"197","region","Coquimbo","4","1990","Mujer","Profesionales, Científicos e Intelectuales",58175,42280,"[49203, 66935]","[36240, 48320]"
"198","region","Los Lagos","10","1990","Mujer","Profesionales, Científicos e Intelectuales",66744,44696,"[54194, 89928]","[40352, 48320]"
"199","region","Los Ríos","14","1990","Mujer","Profesionales, Científicos e Intelectuales",53846,49822,"[45150, 63484]","[42280, 56486]"
"200","region","Magallanes","12","1990","Mujer","Profesionales, Científicos e Intelectuales",68800,49528,"[54645, 81930]","[39864, 66153]"
"201","region","Maule","7","1990","Mujer","Profesionales, Científicos e Intelectuales",65084,42280,"[52822, 77887]","[36240, 48320]"
"202","region","Metropolitana","13","1990","Mujer","Profesionales, Científicos e Intelectuales",86621,60277,"[79587, 93604]","[54360, 60400]"
"203","region","O'Higgins","6","1990","Mujer","Profesionales, Científicos e Intelectuales",60196,48320,"[52552, 68955]","[42280, 54360]"
"204","region","Tarapacá","1","1990","Mujer","Profesionales, Científicos e Intelectuales",87302,60400,"[65871, 109926]","[41555, 87731]"
"205","region","Valparaíso","5","1990","Mujer","Profesionales, Científicos e Intelectuales",61915,45501,"[53667, 71939]","[38656, 49500]"
"206","region","Antofagasta","2","1990","Mujer","Técnicos y Profesionales de Nivel Medio",92556,59400,"[73786, 109845]","[42280, 79200]"
"207","region","Araucanía","9","1990","Mujer","Técnicos y Profesionales de Nivel Medio",76449,42884,"[59712, 96407]","[36930, 52392]"
"208","region","Arica y Parinacota","15","1990","Mujer","Técnicos y Profesionales de Nivel Medio",69581,49500,"[54864, 88345]","[36240, 59400]"
"209","region","Atacama","3","1990","Mujer","Técnicos y Profesionales de Nivel Medio",52045,36240,"[40290, 68481]","[31408, 39600]"
"210","region","Aysén","11","1990","Mujer","Técnicos y Profesionales de Nivel Medio",76825,39600,"[43785, 138942]","[31408, 57049]"
"211","region","Bíobío","8","1990","Mujer","Técnicos y Profesionales de Nivel Medio",76643,39600,"[61525, 92974]","[31408, 45031]"
"212","region","Coquimbo","4","1990","Mujer","Técnicos y Profesionales de Nivel Medio",62710,39600,"[43631, 99567]","[34874, 43065]"
