"","geography_level","geography_name","geography_id","year","sexo","oficio","mean_income","median_income","ci_mean_income","ci_median_income"
"4265","comuna","Angol","8","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",100406,74970,"[63810, 151775]","[64260, 107100]"
"4266","comuna","Angol","8","1994","Hombre","Trabajadores de Servicios y Vendedores",98434,85680,"[75416, 134711]","[80325, 90780]"
"4267","comuna","Antofagasta","9","1994","Hombre","Empleados de Oficina",154616,128520,"[125701, 179177]","[107100, 160650]"
"4268","comuna","Antofagasta","9","1994","Hombre","Fuerzas Armadas",152164,149940,"[127525, 180169]","[106564, 203490]"
"4269","comuna","Antofagasta","9","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",262143,230010,"[204318, 324112]","[151300, 302600]"
"4270","comuna","Antofagasta","9","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",162025,123165,"[135023, 183446]","[101477, 136973]"
"4271","comuna","Antofagasta","9","1994","Hombre","Profesionales, Científicos e Intelectuales",695529,535500,"[544002, 893522]","[429672, 610470]"
"4272","comuna","Antofagasta","9","1994","Hombre","Técnicos y Profesionales de Nivel Medio",202997,149940,"[164561, 259159]","[107100, 192780]"
"4273","comuna","Antofagasta","9","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",93251,90780,"[72560, 118624]","[64757, 133875]"
"4274","comuna","Antofagasta","9","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",133868,113475,"[117561, 145541]","[97589, 128520]"
"4275","comuna","Antofagasta","9","1994","Hombre","Trabajadores de Servicios y Vendedores",90719,74970,"[78715, 103846]","[64260, 85680]"
"4276","comuna","Arica","12","1994","Hombre","Empleados de Oficina",150810,149940,"[128735, 176182]","[117810, 171360]"
"4277","comuna","Arica","12","1994","Hombre","Fuerzas Armadas",223152,235620,"[185039, 254289]","[160650, 267750]"
"4278","comuna","Arica","12","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",491735,278460,"[340527, 639251]","[257210, 441787]"
"4279","comuna","Arica","12","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",240072,128520,"[142359, 388277]","[107100, 133875]"
"4280","comuna","Arica","12","1994","Hombre","Profesionales, Científicos e Intelectuales",415779,281006,"[294230, 524792]","[214200, 385780]"
"4281","comuna","Arica","12","1994","Hombre","Técnicos y Profesionales de Nivel Medio",126174,107100,"[100859, 151284]","[76844, 151300]"
"4282","comuna","Arica","12","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",111141,75650,"[83450, 151770]","[64260, 88504]"
"4283","comuna","Arica","12","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",139940,107100,"[104898, 177550]","[101150, 124082]"
"4284","comuna","Arica","12","1994","Hombre","Trabajadores de Servicios y Vendedores",137095,98940,"[101773, 193780]","[74970, 144585]"
"4285","comuna","Aysén","13","1994","Hombre","Empleados de Oficina",190281,142443,"[109012, 264207]","[89629, 321300]"
"4287","comuna","Aysén","13","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",477476,226950,"[295153, 712365]","[182070, 529550]"
"4288","comuna","Aysén","13","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",118904,96390,"[95814, 145947]","[85680, 107100]"
"4289","comuna","Aysén","13","1994","Hombre","Profesionales, Científicos e Intelectuales",313268,257040,"[219555, 458120]","[203490, 535500]"
"4290","comuna","Aysén","13","1994","Hombre","Técnicos y Profesionales de Nivel Medio",186660,214200,"[134124, 235620]","[91035, 214200]"
"4291","comuna","Aysén","13","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",113309,90780,"[87417, 142063]","[75650, 103932]"
"4292","comuna","Aysén","13","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",93028,85680,"[80275, 109430]","[65168, 90780]"
"4293","comuna","Aysén","13","1994","Hombre","Trabajadores de Servicios y Vendedores",138694,61582,"[71489, 224364]","[52479, 246330]"
"4294","comuna","Aysén","13","1994","Hombre","Trabajadores No Calificados",72392,64260,"[66468, 78268]","[55692, 74970]"
"4295","comuna","Buin","14","1994","Hombre","Empleados de Oficina",142054,128520,"[104386, 177815]","[107100, 160650]"
"4297","comuna","Buin","14","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",103200,85680,"[86137, 120973]","[74970, 95373]"
"4298","comuna","Buin","14","1994","Hombre","Profesionales, Científicos e Intelectuales",434290,434290,"[428400, 440181]","[428400, 440181]"
"4299","comuna","Buin","14","1994","Hombre","Técnicos y Profesionales de Nivel Medio",158106,121023,"[101869, 232728]","[85680, 185149]"
"4300","comuna","Buin","14","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",134947,74970,"[75838, 214728]","[61047, 85680]"
"4301","comuna","Buin","14","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",101298,90780,"[88574, 116785]","[70472, 107100]"
"4302","comuna","Buin","14","1994","Hombre","Trabajadores de Servicios y Vendedores",125592,85680,"[80018, 184524]","[64260, 119952]"
"4303","comuna","Bulnes","15","1994","Hombre","Empleados de Oficina",244120,203490,"[74970, 453900]","[74970, 453900]"
"4305","comuna","Bulnes","15","1994","Hombre","Profesionales, Científicos e Intelectuales",148155,155295,"[128520, 160650]","[128520, 160650]"
"4306","comuna","Bulnes","15","1994","Hombre","Técnicos y Profesionales de Nivel Medio",193861,226950,"[104121, 273225]","[17136, 321300]"
"4307","comuna","Bulnes","15","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",84035,55458,"[47554, 127914]","[30260, 121040]"
"4308","comuna","Bulnes","15","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",107856,75650,"[72860, 148820]","[53550, 113853]"
"4309","comuna","Bulnes","15","1994","Hombre","Trabajadores de Servicios y Vendedores",124985,57379,"[64275, 220493]","[53550, 192780]"
"4310","comuna","Calama","19","1994","Hombre","Empleados de Oficina",209137,128520,"[120974, 301073]","[117810, 160650]"
"4312","comuna","Calama","19","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",231531,151300,"[129047, 365756]","[93239, 267750]"
"4313","comuna","Calama","19","1994","Hombre","Profesionales, Científicos e Intelectuales",534576,396270,"[439826, 662376]","[374850, 569236]"
"4314","comuna","Calama","19","1994","Hombre","Técnicos y Profesionales de Nivel Medio",434362,267750,"[218448, 832315]","[160650, 321300]"
"4315","comuna","Calama","19","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",94256,94256,"[67473, 121040]","[67473, 121040]"
"4316","comuna","Calama","19","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",160163,128520,"[137155, 182623]","[111277, 160650]"
"4317","comuna","Calama","19","1994","Hombre","Trabajadores de Servicios y Vendedores",174786,128520,"[115556, 226235]","[96390, 267750]"
"4318","comuna","Calera","22","1994","Hombre","Empleados de Oficina",85952,80325,"[48195, 123709]","[21420, 151300]"
"4320","comuna","Calera","22","1994","Hombre","Profesionales, Científicos e Intelectuales",396270,348075,"[283815, 553372]","[246330, 642600]"
"4321","comuna","Calera","22","1994","Hombre","Técnicos y Profesionales de Nivel Medio",151011,131198,"[95971, 217569]","[74983, 223705]"
"4322","comuna","Calera","22","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",83952,64260,"[61300, 113484]","[52955, 107100]"
"4323","comuna","Calera","22","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",120404,107100,"[105889, 139336]","[96390, 116453]"
"4324","comuna","Calera","22","1994","Hombre","Trabajadores de Servicios y Vendedores",133735,151300,"[102719, 174586]","[80325, 192780]"
"4325","comuna","Calera","22","1994","Hombre","Trabajadores No Calificados",71631,67764,"[66405, 79307]","[59159, 77698]"
"4326","comuna","Calera de Tango","23","1994","Hombre","Empleados de Oficina",98746,91035,"[71329, 126201]","[57834, 149940]"
"4327","comuna","Calera de Tango","23","1994","Hombre","Fuerzas Armadas",204638,204638,"[4169, 188117]","[4169, 188117]"
"4328","comuna","Calera de Tango","23","1994","Hombre","Profesionales, Científicos e Intelectuales",943242,856800,"[459926, 1513000]","[459926, 1513000]"
"4329","comuna","Calera de Tango","23","1994","Hombre","Técnicos y Profesionales de Nivel Medio",485083,128520,"[94637, 864542]","[64260, 756500]"
"4330","comuna","Calera de Tango","23","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",100843,85680,"[80393, 118372]","[74970, 106535]"
"4331","comuna","Calera de Tango","23","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",98229,93187,"[73407, 121090]","[55853, 128520]"
"4332","comuna","Calera de Tango","23","1994","Hombre","Trabajadores de Servicios y Vendedores",141757,96390,"[62716, 254562]","[52955, 122362]"
"4333","comuna","Calera de Tango","23","1994","Hombre","Trabajadores No Calificados",74267,74970,"[67468, 81834]","[64260, 74970]"
"4334","comuna","Cartagena","30","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",130552,103828,"[107306, 164426]","[89441, 141312]"
"4335","comuna","Cartagena","30","1994","Hombre","Profesionales, Científicos e Intelectuales",535500,535500,"[10908, 492267]","[10908, 492267]"
"4336","comuna","Cartagena","30","1994","Hombre","Técnicos y Profesionales de Nivel Medio",111126,105910,"[85384, 133858]","[62118, 160650]"
"4337","comuna","Cartagena","30","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",252129,90780,"[94071, 549066]","[75650, 151300]"
"4338","comuna","Cartagena","30","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",117246,107100,"[98095, 133404]","[90780, 128520]"
"4339","comuna","Cartagena","30","1994","Hombre","Trabajadores de Servicios y Vendedores",74526,64260,"[58500, 92809]","[57985, 91205]"
"4340","comuna","Casablanca","31","1994","Hombre","Empleados de Oficina",162792,203490,"[95265, 223089]","[64260, 267750]"
"4341","comuna","Casablanca","31","1994","Hombre","Profesionales, Científicos e Intelectuales",188496,117810,"[92106, 361998]","[85680, 535500]"
"4343","comuna","Casablanca","31","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",80325,80325,"[69615, 91035]","[69615, 91035]"
"4344","comuna","Casablanca","31","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",114023,95968,"[85940, 148959]","[69347, 107100]"
"4345","comuna","Casablanca","31","1994","Hombre","Trabajadores de Servicios y Vendedores",76010,74970,"[54377, 92260]","[53550, 96390]"
"4346","comuna","Castro","32","1994","Hombre","Empleados de Oficina",124414,120488,"[85368, 166362]","[64260, 192780]"
"4347","comuna","Castro","32","1994","Hombre","Fuerzas Armadas",175376,182070,"[144585, 206168]","[128520, 208845]"
"4348","comuna","Castro","32","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",158691,121040,"[103318, 231081]","[74970, 214200]"
"4349","comuna","Castro","32","1994","Hombre","Profesionales, Científicos e Intelectuales",214200,214200,"[166005, 263801]","[160650, 267750]"
"4350","comuna","Castro","32","1994","Hombre","Técnicos y Profesionales de Nivel Medio",214200,214200,"[4364, 196907]","[4364, 196907]"
"4351","comuna","Castro","32","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",165542,214200,"[30260, 252167]","[30260, 252167]"
"4352","comuna","Castro","32","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",106080,95795,"[73051, 153494]","[64260, 160055]"
"4353","comuna","Castro","32","1994","Hombre","Trabajadores de Servicios y Vendedores",160334,121040,"[104047, 249181]","[85680, 192780]"
"4354","comuna","Cauquenes","34","1994","Hombre","Empleados de Oficina",214200,214200,"[214200, 214200]","[214200, 214200]"
"4355","comuna","Cauquenes","34","1994","Hombre","Fuerzas Armadas",91035,91035,"[1855, 83685]","[1855, 83685]"
"4356","comuna","Cauquenes","34","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",516694,287470,"[236789, 893391]","[139230, 1066665]"
"4357","comuna","Cauquenes","34","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",432293,151300,"[90963, 1051824]","[48195, 1670760]"
"4358","comuna","Cauquenes","34","1994","Hombre","Profesionales, Científicos e Intelectuales",337654,235620,"[199099, 547238]","[160650, 756500]"
"4359","comuna","Cauquenes","34","1994","Hombre","Técnicos y Profesionales de Nivel Medio",72292,72292,"[58905, 85680]","[58905, 85680]"
"4360","comuna","Cauquenes","34","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",52474,43376,"[40692, 65234]","[42304, 51944]"
"4361","comuna","Cauquenes","34","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",93543,62118,"[63791, 128756]","[53550, 107100]"
"4362","comuna","Cauquenes","34","1994","Hombre","Trabajadores de Servicios y Vendedores",61132,60520,"[51734, 69198]","[55692, 67147]"
"4363","comuna","Cerro Navia","36","1994","Hombre","Empleados de Oficina",104839,103887,"[87465, 126696]","[79254, 139230]"
"4365","comuna","Cerro Navia","36","1994","Hombre","Profesionales, Científicos e Intelectuales",378250,378250,"[7705, 347712]","[7705, 347712]"
"4366","comuna","Cerro Navia","36","1994","Hombre","Técnicos y Profesionales de Nivel Medio",150818,124780,"[112339, 200710]","[107100, 231285]"
"4367","comuna","Cerro Navia","36","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",83980,83980,"[69615, 98345]","[69615, 98345]"
"4368","comuna","Cerro Navia","36","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",134549,107100,"[113893, 168472]","[96390, 123003]"
"4369","comuna","Cerro Navia","36","1994","Hombre","Trabajadores de Servicios y Vendedores",103815,88230,"[87146, 123449]","[74970, 117729]"
"4370","comuna","Chañaral","39","1994","Hombre","Empleados de Oficina",110972,69615,"[73629, 159130]","[64260, 160650]"
"4371","comuna","Chañaral","39","1994","Hombre","Fuerzas Armadas",133875,107100,"[101745, 192780]","[101745, 192780]"
"4372","comuna","Chañaral","39","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",120853,121040,"[101893, 136896]","[85680, 151300]"
"4373","comuna","Chañaral","39","1994","Hombre","Profesionales, Científicos e Intelectuales",152082,137624,"[95275, 211763]","[72159, 211402]"
"4374","comuna","Chañaral","39","1994","Hombre","Técnicos y Profesionales de Nivel Medio",126346,107100,"[97938, 156148]","[83342, 163863]"
"4375","comuna","Chañaral","39","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",103360,90780,"[90780, 128520]","[90780, 128520]"
"4376","comuna","Chañaral","39","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",101624,85680,"[83307, 131932]","[75650, 96390]"
"4377","comuna","Chañaral","39","1994","Hombre","Trabajadores de Servicios y Vendedores",156206,101745,"[99658, 228925]","[90780, 241377]"
"4378","comuna","Chillán","43","1994","Hombre","Empleados de Oficina",90714,85680,"[70788, 118332]","[69615, 96952]"
"4380","comuna","Chillán","43","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",304277,204255,"[176243, 478011]","[90780, 287470]"
"4381","comuna","Chillán","43","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",123003,74970,"[91406, 157438]","[64260, 93725]"
"4382","comuna","Chillán","43","1994","Hombre","Profesionales, Científicos e Intelectuales",287036,186354,"[169221, 448515]","[149940, 436475]"
"4383","comuna","Chillán","43","1994","Hombre","Técnicos y Profesionales de Nivel Medio",193677,160650,"[130807, 263353]","[74970, 321300]"
"4384","comuna","Chillán","43","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",52766,47282,"[18913, 86620]","[18913, 97589]"
"4385","comuna","Chillán","43","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",89981,64660,"[71422, 116961]","[56420, 75872]"
"4386","comuna","Chillán","43","1994","Hombre","Trabajadores de Servicios y Vendedores",82453,64260,"[67732, 102072]","[53550, 116739]"
"4387","comuna","Chillán","43","1994","Hombre","Trabajadores No Calificados",59764,55858,"[50195, 72196]","[52707, 64260]"
"4388","comuna","Chimbarongo","45","1994","Hombre","Empleados de Oficina",101745,101745,"[96390, 107100]","[96390, 107100]"
"4389","comuna","Chimbarongo","45","1994","Hombre","Fuerzas Armadas",160650,160650,"[160650, 160650]","[160650, 160650]"
"4390","comuna","Chimbarongo","45","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",694535,107100,"[103604, 1819902]","[105910, 284633]"
"4391","comuna","Chimbarongo","45","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",105811,81702,"[67975, 141767]","[57834, 121040]"
"4392","comuna","Chimbarongo","45","1994","Hombre","Profesionales, Científicos e Intelectuales",160650,160650,"[139230, 182070]","[139230, 182070]"
"4393","comuna","Chimbarongo","45","1994","Hombre","Técnicos y Profesionales de Nivel Medio",289170,289170,"[149940, 428400]","[149940, 428400]"
"4394","comuna","Chimbarongo","45","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",76050,58106,"[65206, 87535]","[55692, 87533]"
"4395","comuna","Chimbarongo","45","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",70374,74970,"[57302, 90077]","[53550, 78676]"
"4396","comuna","Chimbarongo","45","1994","Hombre","Trabajadores de Servicios y Vendedores",125625,69955,"[63495, 231886]","[64260, 89569]"
"4397","comuna","Chonchi","47","1994","Hombre","Empleados de Oficina",74970,74970,"[1527, 68917]","[1527, 68917]"
"4399","comuna","Chonchi","47","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",143735,105910,"[60520, 242080]","[60520, 302600]"
"4402","comuna","Chonchi","47","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",68352,44760,"[49176, 89074]","[34515, 62443]"
"4403","comuna","Chonchi","47","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",81321,60520,"[58239, 108944]","[53550, 136170]"
"4406","comuna","Coihueco","55","1994","Hombre","Profesionales, Científicos e Intelectuales",177630,182359,"[153642, 199206]","[138159, 214200]"
"4407","comuna","Coihueco","55","1994","Hombre","Técnicos y Profesionales de Nivel Medio",113526,113526,"[55692, 171360]","[55692, 171360]"
"4408","comuna","Coihueco","55","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",60805,39035,"[42275, 97936]","[37825, 45390]"
"4409","comuna","Coihueco","55","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",53525,53550,"[37237, 66471]","[37485, 64600]"
"4410","comuna","Coihueco","55","1994","Hombre","Trabajadores de Servicios y Vendedores",83721,80325,"[61434, 100803]","[48195, 114597]"
"4411","comuna","Colina","59","1994","Hombre","Empleados de Oficina",128118,128520,"[94288, 165496]","[77648, 187693]"
"4413","comuna","Colina","59","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",249645,226950,"[121040, 378250]","[90780, 453900]"
"4414","comuna","Colina","59","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",144335,121668,"[121281, 171862]","[107100, 137776]"
"4416","comuna","Colina","59","1994","Hombre","Técnicos y Profesionales de Nivel Medio",188624,139230,"[98934, 314186]","[85680, 390354]"
"4417","comuna","Colina","59","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",106364,107100,"[75933, 139601]","[64260, 112455]"
"4418","comuna","Colina","59","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",137114,107100,"[110862, 168013]","[91443, 123003]"
"4419","comuna","Colina","59","1994","Hombre","Trabajadores de Servicios y Vendedores",105504,85680,"[80161, 135737]","[60520, 136170]"
"4422","comuna","Collipulli","60","1994","Hombre","Profesionales, Científicos e Intelectuales",134946,128520,"[110206, 163461]","[91035, 192780]"
"4424","comuna","Collipulli","60","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",55604,53550,"[46700, 64290]","[42840, 64260]"
"4426","comuna","Collipulli","60","1994","Hombre","Trabajadores de Servicios y Vendedores",91570,91570,"[87822, 95319]","[87822, 95319]"
"4427","comuna","Combarbalá","62","1994","Hombre","Fuerzas Armadas",160650,160650,"[3273, 147680]","[3273, 147680]"
"4428","comuna","Combarbalá","62","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",338912,302600,"[212663, 526891]","[226950, 302600]"
"4429","comuna","Combarbalá","62","1994","Hombre","Profesionales, Científicos e Intelectuales",212594,212594,"[139230, 285957]","[139230, 285957]"
"4430","comuna","Combarbalá","62","1994","Hombre","Técnicos y Profesionales de Nivel Medio",97189,97189,"[64260, 130118]","[64260, 130118]"
"4431","comuna","Combarbalá","62","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",54669,58905,"[33096, 70789]","[7565, 81702]"
"4432","comuna","Combarbalá","62","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",66517,54621,"[52209, 88258]","[47660, 74307]"
"4433","comuna","Combarbalá","62","1994","Hombre","Trabajadores de Servicios y Vendedores",90910,93585,"[65192, 121275]","[52988, 128605]"
"4434","comuna","Concepción","64","1994","Hombre","Empleados de Oficina",162420,117810,"[121889, 230973]","[81396, 166005]"
"4435","comuna","Concepción","64","1994","Hombre","Fuerzas Armadas",195046,165182,"[141382, 280726]","[128520, 321300]"
"4436","comuna","Concepción","64","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",555247,302600,"[432550, 722242]","[226950, 617548]"
"4437","comuna","Concepción","64","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",149352,90500,"[106690, 201834]","[85680, 150620]"
"4438","comuna","Concepción","64","1994","Hombre","Profesionales, Científicos e Intelectuales",415450,321300,"[324178, 525839]","[267750, 428400]"
"4439","comuna","Concepción","64","1994","Hombre","Técnicos y Profesionales de Nivel Medio",239981,183676,"[177711, 324543]","[116177, 308046]"
"4440","comuna","Concepción","64","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",63084,60520,"[57870, 69422]","[55692, 74970]"
"4441","comuna","Concepción","64","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",105138,82970,"[88790, 123492]","[69975, 99201]"
"4442","comuna","Concepción","64","1994","Hombre","Trabajadores de Servicios y Vendedores",106516,85680,"[88383, 131141]","[74970, 107100]"
"4443","comuna","Concepción","64","1994","Hombre","Trabajadores No Calificados",66880,59946,"[57660, 75321]","[53550, 74970]"
"4444","comuna","Conchalí","65","1994","Hombre","Empleados de Oficina",180444,112455,"[120822, 255061]","[85680, 187425]"
"4445","comuna","Conchalí","65","1994","Hombre","Fuerzas Armadas",189299,155295,"[127041, 282697]","[107100, 200277]"
"4446","comuna","Conchalí","65","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",132916,107100,"[113390, 149235]","[107100, 155975]"
"4447","comuna","Conchalí","65","1994","Hombre","Profesionales, Científicos e Intelectuales",275873,283815,"[208548, 343224]","[149940, 343634]"
"4448","comuna","Conchalí","65","1994","Hombre","Técnicos y Profesionales de Nivel Medio",403488,198135,"[199596, 756680]","[109376, 446875]"
"4449","comuna","Conchalí","65","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",60534,61582,"[40275, 78927]","[41189, 85680]"
"4450","comuna","Conchalí","65","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",128841,97368,"[100405, 174631]","[84949, 107100]"
"4451","comuna","Conchalí","65","1994","Hombre","Trabajadores de Servicios y Vendedores",106620,91035,"[83140, 128148]","[74970, 128520]"
"4452","comuna","Conchalí","65","1994","Hombre","Trabajadores No Calificados",246697,80325,"[86868, 578515]","[74970, 114418]"
"4453","comuna","Constitución","66","1994","Hombre","Empleados de Oficina",82681,80325,"[75500, 90526]","[74970, 85680]"
"4454","comuna","Constitución","66","1994","Hombre","Fuerzas Armadas",342720,342720,"[6982, 315051]","[6982, 315051]"
"4455","comuna","Constitución","66","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",263041,226950,"[170228, 365039]","[135414, 373110]"
"4456","comuna","Constitución","66","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",154111,160650,"[108297, 184572]","[94984, 181815]"
"4457","comuna","Constitución","66","1994","Hombre","Profesionales, Científicos e Intelectuales",203133,176715,"[135279, 274485]","[80325, 321300]"
"4458","comuna","Constitución","66","1994","Hombre","Técnicos y Profesionales de Nivel Medio",248625,187425,"[163270, 372029]","[160650, 242314]"
"4459","comuna","Constitución","66","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",138966,113475,"[103042, 176983]","[85680, 151300]"
"4460","comuna","Constitución","66","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",103179,90780,"[87098, 123047]","[67473, 105910]"
"4461","comuna","Constitución","66","1994","Hombre","Trabajadores de Servicios y Vendedores",133135,107100,"[100833, 162800]","[74970, 214200]"
"4462","comuna","Copiapó","68","1994","Hombre","Empleados de Oficina",164761,160650,"[115102, 211816]","[107100, 226950]"
"4464","comuna","Copiapó","68","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",404952,226950,"[201567, 743311]","[106475, 302600]"
"4465","comuna","Copiapó","68","1994","Hombre","Operadores y Montadores de Instalaciones y Máquinas",136541,107100,"[114142, 153001]","[94917, 124967]"
"4466","comuna","Copiapó","68","1994","Hombre","Profesionales, Científicos e Intelectuales",263809,160650,"[180574, 391284]","[107100, 355939]"
"4467","comuna","Copiapó","68","1994","Hombre","Técnicos y Profesionales de Nivel Medio",211156,155040,"[156202, 292458]","[107100, 295864]"
"4468","comuna","Copiapó","68","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",58905,58905,"[58905, 58905]","[58905, 58905]"
"4469","comuna","Copiapó","68","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",110605,96390,"[91647, 130775]","[75319, 117810]"
"4470","comuna","Copiapó","68","1994","Hombre","Trabajadores de Servicios y Vendedores",90548,77648,"[74007, 112771]","[55692, 128520]"
"4471","comuna","Coquimbo","69","1994","Hombre","Empleados de Oficina",131074,91035,"[79736, 173016]","[77112, 116739]"
"4473","comuna","Coquimbo","69","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",638506,544778,"[453900, 924529]","[378250, 1210400]"
"4474","comuna","Coquimbo","69","1994","Hombre","Profesionales, Científicos e Intelectuales",257803,141908,"[125602, 452197]","[85680, 342316]"
"4475","comuna","Coquimbo","69","1994","Hombre","Técnicos y Profesionales de Nivel Medio",209473,181560,"[162358, 261967]","[128520, 240975]"
"4476","comuna","Coquimbo","69","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",88825,75650,"[64283, 124437]","[37485, 121040]"
"4477","comuna","Coquimbo","69","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",136506,107100,"[118097, 160004]","[85680, 128520]"
"4478","comuna","Coquimbo","69","1994","Hombre","Trabajadores de Servicios y Vendedores",106736,90780,"[88926, 135965]","[72159, 112455]"
"4479","comuna","Coquimbo","69","1994","Hombre","Trabajadores No Calificados",85311,68544,"[72218, 99682]","[64260, 73899]"
"4480","comuna","Coronel","70","1994","Hombre","Empleados de Oficina",143157,133875,"[98889, 192967]","[102040, 200946]"
"4482","comuna","Coronel","70","1994","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",343831,179290,"[174592, 569925]","[90780, 721373]"
"4483","comuna","Coronel","70","1994","Hombre","Profesionales, Científicos e Intelectuales",113570,128520,"[76884, 161227]","[58905, 139230]"
"4484","comuna","Coronel","70","1994","Hombre","Técnicos y Profesionales de Nivel Medio",174787,149940,"[93959, 274894]","[64260, 374850]"
"4485","comuna","Coronel","70","1994","Hombre","Trabajadores Agropecuarios y Pesqueros",104822,60520,"[63013, 160881]","[46722, 149940]"
"4486","comuna","Coronel","70","1994","Hombre","Trabajadores de Artes Mecánicas y Otros",129270,96390,"[106792, 159283]","[75650, 138213]"
"4487","comuna","Coronel","70","1994","Hombre","Trabajadores de Servicios y Vendedores",177024,162648,"[100674, 267750]","[100674, 267750]"
"4488","comuna","Coyhaique","54","1994","Hombre","Empleados de Oficina",151680,137088,"[117808, 197303]","[107495, 157491]"
"4489","comuna","Coyhaique","54","1994","Hombre","Fuerzas Armadas",302022,267750,"[224910, 379134]","[214200, 406980]"
