"","geography_level","geography_name","geography_id","year","sexo","oficio","mean_income","median_income","ci_mean_income","ci_median_income"
"215","pais","País","pais","2013","Mujer","Profesionales, Científicos e Intelectuales",722696,6e+05,"[705561, 738059]","[6e+05, 6e+05]"
"216","pais","País","pais","2013","Mujer","Técnicos y Profesionales de Nivel Medio",429645,320000,"[414483, 445465]","[309778, 340000]"
"217","pais","País","pais","2013","Mujer","Trabajadores Agropecuarios y Pesqueros",183737,2e+05,"[174373, 194673]","[188745, 2e+05]"
"218","pais","País","pais","2013","Mujer","Trabajadores de Artes Mecánicas y Otros",163819,150000,"[156521, 172974]","[146900, 150000]"
"219","pais","País","pais","2013","Mujer","Trabajadores de Servicios y Vendedores",221606,210000,"[218649, 225163]","[208747, 210000]"
"220","pais","País","pais","2013","Mujer","Trabajadores No Calificados",172175,180000,"[169847, 174236]","[180000, 180000]"
"221","pais","País","pais","2015","Hombre","Empleados de Oficina",449428,370000,"[438269, 461895]","[350000, 380000]"
"222","pais","País","pais","2015","Hombre","Fuerzas Armadas",753188,6e+05,"[712194, 806527]","[6e+05, 665750]"
"223","pais","País","pais","2015","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos",1071034,5e+05,"[1020444, 1123649]","[5e+05, 592819]"
"224","pais","País","pais","2015","Hombre","Operadores y Montadores de Instalaciones y Máquinas",417179,350000,"[411296, 421380]","[350000, 350000]"
"225","pais","País","pais","2015","Hombre","Profesionales, Científicos e Intelectuales",1220495,9e+05,"[1185462, 1255313]","[9e+05, 950000]"
"226","pais","País","pais","2015","Hombre","Técnicos y Profesionales de Nivel Medio",663409,5e+05,"[644639, 683412]","[5e+05, 5e+05]"
"227","pais","País","pais","2015","Hombre","Trabajadores Agropecuarios y Pesqueros",270330,240000,"[260579, 279890]","[240000, 241000]"
"228","pais","País","pais","2015","Hombre","Trabajadores de Artes Mecánicas y Otros",366658,3e+05,"[362189, 370490]","[3e+05, 3e+05]"
"229","pais","País","pais","2015","Hombre","Trabajadores de Servicios y Vendedores",373921,3e+05,"[365697, 382646]","[281447, 3e+05]"
"230","pais","País","pais","2015","Hombre","Trabajadores No Calificados",274070,250000,"[271457, 277285]","[250000, 250000]"
"231","pais","País","pais","2015","Mujer","Empleados de Oficina",350601,3e+05,"[344491, 356705]","[3e+05, 3e+05]"
"232","pais","País","pais","2015","Mujer","Fuerzas Armadas",790813,7e+05,"[624507, 952306]","[561515, 1e+06]"
"233","pais","País","pais","2015","Mujer","Miembros del Poder Ejecutivo y Cuerpos Legislativos",479340,250000,"[455123, 511334]","[250000, 285577]"
"234","pais","País","pais","2015","Mujer","Operadores y Montadores de Instalaciones y Máquinas",299668,250000,"[288683, 310455]","[250000, 270000]"
"235","pais","País","pais","2015","Mujer","Profesionales, Científicos e Intelectuales",818772,680000,"[802648, 832094]","[650000, 698013]"
"236","pais","País","pais","2015","Mujer","Técnicos y Profesionales de Nivel Medio",479247,380000,"[467190, 490738]","[362405, 384835]"
"237","pais","País","pais","2015","Mujer","Trabajadores Agropecuarios y Pesqueros",212418,210000,"[204241, 221284]","[2e+05, 220984]"
"238","pais","País","pais","2015","Mujer","Trabajadores de Artes Mecánicas y Otros",192351,160000,"[183816, 199385]","[150000, 185250]"
"239","pais","País","pais","2015","Mujer","Trabajadores de Servicios y Vendedores",254017,241000,"[250516, 257202]","[241000, 241000]"
"240","pais","País","pais","2015","Mujer","Trabajadores No Calificados",205469,211000,"[203284, 207586]","[206475, 220000]"
