comuna_datachile_id,candidato_id,votos_candidato,partido_id,electo,year,election_id
14,5,596,4,0,2013,1
14,6,628,13,0,2013,1
14,7,376,12,0,2013,1
14,8,315,0,0,2013,1
14,9,267,0,0,2013,1
14,10,153,23,0,2013,1
14,11,51,8,0,2013,1
15,1,5812,10,0,2013,1
15,2,2524,6,0,2013,1
15,3,602,4,0,2013,1
15,4,1011,8,0,2013,1
15,5,136,4,0,2013,1
15,6,101,13,0,2013,1
15,7,78,12,0,2013,1
15,8,135,0,0,2013,1
15,9,110,0,0,2013,1
15,10,46,23,0,2013,1
15,11,29,8,0,2013,1
16,1,5561,10,0,2013,1
16,2,1303,6,0,2013,1
16,3,674,4,0,2013,1
16,4,632,8,0,2013,1
16,5,264,4,0,2013,1
16,6,98,13,0,2013,1
16,7,129,12,0,2013,1
16,8,113,0,0,2013,1
16,9,77,0,0,2013,1
16,10,29,23,0,2013,1
16,11,25,8,0,2013,1
17,1,235,10,0,2013,1
17,2,205,6,0,2013,1
17,3,46,4,0,2013,1
17,4,86,8,0,2013,1
17,5,14,4,0,2013,1
17,6,9,13,0,2013,1
17,7,7,12,0,2013,1
17,8,6,0,0,2013,1
17,9,3,0,0,2013,1
17,10,1,23,0,2013,1
17,11,1,8,0,2013,1
18,1,7136,10,0,2013,1
18,2,2055,6,0,2013,1
18,3,812,4,0,2013,1
18,4,1232,8,0,2013,1
18,5,167,4,0,2013,1
18,6,80,13,0,2013,1
18,7,134,12,0,2013,1
18,8,202,0,0,2013,1
18,9,167,0,0,2013,1
18,10,87,23,0,2013,1
18,11,51,8,0,2013,1
19,1,19844,10,0,2013,1
19,2,9451,6,0,2013,1
19,3,6365,4,0,2013,1
19,4,12376,8,0,2013,1
19,5,1228,4,0,2013,1
19,6,544,13,0,2013,1
19,7,703,12,0,2013,1
19,8,536,0,0,2013,1
19,9,244,0,0,2013,1
19,10,407,23,0,2013,1
19,11,59,8,0,2013,1
20,1,5647,10,0,2013,1
20,2,3181,6,0,2013,1
20,3,997,4,0,2013,1
20,4,860,8,0,2013,1
20,5,334,4,0,2013,1
20,6,108,13,0,2013,1
20,7,117,12,0,2013,1
20,8,194,0,0,2013,1
20,9,337,0,0,2013,1
20,10,70,23,0,2013,1
20,11,35,8,0,2013,1
21,1,3188,10,0,2013,1
21,2,1067,6,0,2013,1
21,3,664,4,0,2013,1
21,4,628,8,0,2013,1
21,5,142,4,0,2013,1
21,6,72,13,0,2013,1
21,7,88,12,0,2013,1
21,8,35,0,0,2013,1
21,9,28,0,0,2013,1
21,10,22,23,0,2013,1
21,11,10,8,0,2013,1
22,1,11517,10,0,2013,1
22,2,3948,6,0,2013,1
22,3,2202,4,0,2013,1
22,4,2438,8,0,2013,1
22,5,576,4,0,2013,1
22,6,329,13,0,2013,1
22,7,215,12,0,2013,1
22,8,249,0,0,2013,1
22,9,175,0,0,2013,1
22,10,119,23,0,2013,1
22,11,43,8,0,2013,1
23,1,4156,10,0,2013,1
23,2,3745,6,0,2013,1
23,3,1441,4,0,2013,1
23,4,779,8,0,2013,1
23,5,226,4,0,2013,1
23,6,384,13,0,2013,1
23,7,119,12,0,2013,1
23,8,100,0,0,2013,1
23,9,100,0,0,2013,1
23,10,63,23,0,2013,1
23,11,15,8,0,2013,1
24,1,3541,10,0,2013,1
24,2,1016,6,0,2013,1
24,3,395,4,0,2013,1
24,4,448,8,0,2013,1
24,5,86,4,0,2013,1
24,6,83,13,0,2013,1
24,7,97,12,0,2013,1
24,8,67,0,0,2013,1
24,9,44,0,0,2013,1
24,10,23,23,0,2013,1
24,11,14,8,0,2013,1
25,1,390,10,0,2013,1
25,2,260,6,0,2013,1
25,3,140,4,0,2013,1
25,4,152,8,0,2013,1
25,5,14,4,0,2013,1
25,6,10,13,0,2013,1
25,7,14,12,0,2013,1
25,8,20,0,0,2013,1
25,9,6,0,0,2013,1
25,10,2,23,0,2013,1
25,11,1,8,0,2013,1
26,1,267,10,0,2013,1
26,2,366,6,0,2013,1
26,3,60,4,0,2013,1
26,4,92,8,0,2013,1
26,5,7,4,0,2013,1
26,6,3,13,0,2013,1
26,7,11,12,0,2013,1
26,8,18,0,0,2013,1
26,9,4,0,0,2013,1
26,10,4,23,0,2013,1
26,11,0,8,0,2013,1
27,1,3307,10,0,2013,1
27,2,598,6,0,2013,1
27,3,167,4,0,2013,1
27,4,125,8,0,2013,1
27,5,83,4,0,2013,1
27,6,19,13,0,2013,1
27,7,46,12,0,2013,1
27,8,56,0,0,2013,1
27,9,75,0,0,2013,1
27,10,17,23,0,2013,1
27,11,16,8,0,2013,1
28,1,7152,10,0,2013,1
28,2,2982,6,0,2013,1
28,3,814,4,0,2013,1
28,4,1255,8,0,2013,1
28,5,195,4,0,2013,1
28,6,106,13,0,2013,1
28,7,140,12,0,2013,1
28,8,246,0,0,2013,1
28,9,165,0,0,2013,1
28,10,118,23,0,2013,1
28,11,43,8,0,2013,1
29,1,6608,10,0,2013,1
29,2,3171,6,0,2013,1
29,3,499,4,0,2013,1
29,4,619,8,0,2013,1
29,5,136,4,0,2013,1
29,6,67,13,0,2013,1
29,7,127,12,0,2013,1
29,8,164,0,0,2013,1
29,9,161,0,0,2013,1
29,10,117,23,0,2013,1
29,11,52,8,0,2013,1
30,1,4226,10,0,2013,1
30,2,2491,6,0,2013,1
30,3,887,4,0,2013,1
30,4,670,8,0,2013,1
30,5,190,4,0,2013,1
30,6,99,13,0,2013,1
30,7,97,12,0,2013,1
30,8,64,0,0,2013,1
30,9,59,0,0,2013,1
30,10,31,23,0,2013,1
30,11,8,8,0,2013,1
31,1,5393,10,0,2013,1
31,2,2591,6,0,2013,1
31,3,980,4,0,2013,1
31,4,1031,8,0,2013,1
31,5,241,4,0,2013,1
31,6,185,13,0,2013,1
31,7,90,12,0,2013,1
31,8,119,0,0,2013,1
31,9,99,0,0,2013,1
31,10,48,23,0,2013,1
31,11,15,8,0,2013,1
32,1,8537,10,0,2013,1
32,2,3257,6,0,2013,1
32,3,1271,4,0,2013,1
32,4,1630,8,0,2013,1
32,5,558,4,0,2013,1
32,6,293,13,0,2013,1
32,7,164,12,0,2013,1
32,8,162,0,0,2013,1
32,9,144,0,0,2013,1
32,10,82,23,0,2013,1
32,11,17,8,0,2013,1
33,1,3635,10,0,2013,1
33,2,1008,6,0,2013,1
33,3,457,4,0,2013,1
33,4,490,8,0,2013,1
33,5,90,4,0,2013,1
33,6,86,13,0,2013,1
33,7,49,12,0,2013,1
33,8,91,0,0,2013,1
33,9,64,0,0,2013,1
33,10,40,23,0,2013,1
33,11,17,8,0,2013,1
34,1,10009,10,0,2013,1
34,2,6140,6,0,2013,1
34,3,1172,4,0,2013,1
34,4,1074,8,0,2013,1
34,5,182,4,0,2013,1
34,6,179,13,0,2013,1
34,7,172,12,0,2013,1
34,8,273,0,0,2013,1
34,9,181,0,0,2013,1
34,10,129,23,0,2013,1
34,11,70,8,0,2013,1
35,1,14746,10,0,2013,1
35,2,7686,6,0,2013,1
35,3,4529,4,0,2013,1
35,4,2792,8,0,2013,1
35,5,875,4,0,2013,1
35,6,544,13,0,2013,1
35,7,386,12,0,2013,1
35,8,280,0,0,2013,1
35,9,171,0,0,2013,1
35,10,178,23,0,2013,1
35,11,44,8,0,2013,1
36,1,29498,10,0,2013,1
36,2,9760,6,0,2013,1
36,3,7408,4,0,2013,1
36,4,3743,8,0,2013,1
36,5,1600,4,0,2013,1
36,6,473,13,0,2013,1
36,7,893,12,0,2013,1
36,8,624,0,0,2013,1
36,9,423,0,0,2013,1
36,10,294,23,0,2013,1
36,11,104,8,0,2013,1
37,1,911,10,0,2013,1
37,2,396,6,0,2013,1
37,3,56,4,0,2013,1
37,4,71,8,0,2013,1
37,5,27,4,0,2013,1
37,6,15,13,0,2013,1
37,7,10,12,0,2013,1
37,8,19,0,0,2013,1
37,9,24,0,0,2013,1
37,10,3,23,0,2013,1
37,11,4,8,0,2013,1
38,1,3062,10,0,2013,1
38,2,1546,6,0,2013,1
38,3,243,4,0,2013,1
38,4,236,8,0,2013,1
38,5,62,4,0,2013,1
38,6,38,13,0,2013,1
38,7,44,12,0,2013,1
38,8,107,0,0,2013,1
38,9,90,0,0,2013,1
38,10,60,23,0,2013,1
38,11,44,8,0,2013,1
39,1,2768,10,0,2013,1
39,2,871,6,0,2013,1
39,3,570,4,0,2013,1
39,4,462,8,0,2013,1
39,5,99,4,0,2013,1
39,6,48,13,0,2013,1
39,7,70,12,0,2013,1
39,8,47,0,0,2013,1
39,9,22,0,0,2013,1
39,10,17,23,0,2013,1
39,11,6,8,0,2013,1
40,1,3391,10,0,2013,1
40,2,1991,6,0,2013,1
40,3,396,4,0,2013,1
40,4,381,8,0,2013,1
40,5,44,4,0,2013,1
40,6,29,13,0,2013,1
40,7,37,12,0,2013,1
40,8,59,0,0,2013,1
40,9,68,0,0,2013,1
40,10,29,23,0,2013,1
40,11,21,8,0,2013,1
41,1,14997,10,0,2013,1
41,2,6035,6,0,2013,1
41,3,3493,4,0,2013,1
41,4,4969,8,0,2013,1
41,5,1000,4,0,2013,1
41,6,645,13,0,2013,1
41,7,467,12,0,2013,1
41,8,293,0,0,2013,1
41,9,143,0,0,2013,1
41,10,180,23,0,2013,1
41,11,51,8,0,2013,1
42,1,1221,10,0,2013,1
42,2,419,6,0,2013,1
42,3,109,4,0,2013,1
42,4,212,8,0,2013,1
42,5,23,4,0,2013,1
42,6,14,13,0,2013,1
42,7,31,12,0,2013,1
42,8,27,0,0,2013,1
42,9,16,0,0,2013,1
42,10,9,23,0,2013,1
42,11,5,8,0,2013,1
43,1,35604,10,0,2013,1
43,2,18084,6,0,2013,1
43,3,5203,4,0,2013,1
43,4,8377,8,0,2013,1
43,5,1587,4,0,2013,1
43,6,1881,13,0,2013,1
43,7,712,12,0,2013,1
43,8,650,0,0,2013,1
43,9,468,0,0,2013,1
43,10,370,23,0,2013,1
43,11,104,8,0,2013,1
44,1,5771,10,0,2013,1
44,2,2348,6,0,2013,1
44,3,713,4,0,2013,1
44,4,1146,8,0,2013,1
44,5,212,4,0,2013,1
44,6,187,13,0,2013,1
44,7,120,12,0,2013,1
44,8,129,0,0,2013,1
44,9,86,0,0,2013,1
44,10,43,23,0,2013,1
44,11,15,8,0,2013,1
45,1,7928,10,0,2013,1
45,2,3196,6,0,2013,1
45,3,988,4,0,2013,1
45,4,1394,8,0,2013,1
45,5,201,4,0,2013,1
45,6,126,13,0,2013,1
45,7,120,12,0,2013,1
45,8,141,0,0,2013,1
45,9,104,0,0,2013,1
45,10,84,23,0,2013,1
45,11,30,8,0,2013,1
46,1,2816,10,0,2013,1
46,2,1504,6,0,2013,1
46,3,320,4,0,2013,1
46,4,241,8,0,2013,1
46,5,73,4,0,2013,1
46,6,27,13,0,2013,1
46,7,89,12,0,2013,1
46,8,108,0,0,2013,1
46,9,67,0,0,2013,1
46,10,52,23,0,2013,1
46,11,29,8,0,2013,1
47,1,3496,10,0,2013,1
47,2,1049,6,0,2013,1
47,3,357,4,0,2013,1
47,4,354,8,0,2013,1
47,5,94,4,0,2013,1
47,6,68,13,0,2013,1
47,7,57,12,0,2013,1
47,8,62,0,0,2013,1
47,9,112,0,0,2013,1
47,10,24,23,0,2013,1
47,11,7,8,0,2013,1
48,1,932,10,0,2013,1
48,2,439,6,0,2013,1
48,3,96,4,0,2013,1
48,4,204,8,0,2013,1
48,5,17,4,0,2013,1
48,6,22,13,0,2013,1
48,7,19,12,0,2013,1
48,8,11,0,0,2013,1
48,9,25,0,0,2013,1
48,10,9,23,0,2013,1
48,11,2,8,0,2013,1
49,1,1630,10,0,2013,1
49,2,786,6,0,2013,1
49,3,128,4,0,2013,1
49,4,147,8,0,2013,1
49,5,56,4,0,2013,1
49,6,50,13,0,2013,1
49,7,17,12,0,2013,1
49,8,45,0,0,2013,1
49,9,35,0,0,2013,1
49,10,11,23,0,2013,1
49,11,13,8,0,2013,1
50,1,726,10,0,2013,1
50,2,521,6,0,2013,1
50,3,107,4,0,2013,1
50,4,95,8,0,2013,1
50,5,44,4,0,2013,1
50,6,11,13,0,2013,1
50,7,19,12,0,2013,1
50,8,29,0,0,2013,1
50,9,43,0,0,2013,1
50,10,6,23,0,2013,1
50,11,3,8,0,2013,1
51,1,616,10,0,2013,1
51,2,465,6,0,2013,1
51,3,55,4,0,2013,1
51,4,95,8,0,2013,1
51,5,27,4,0,2013,1
51,6,11,13,0,2013,1
51,7,16,12,0,2013,1
51,8,10,0,0,2013,1
51,9,20,0,0,2013,1
51,10,5,23,0,2013,1
51,11,3,8,0,2013,1
52,1,3043,10,0,2013,1
52,2,1125,6,0,2013,1
52,3,503,4,0,2013,1
52,4,404,8,0,2013,1
52,5,118,4,0,2013,1
52,6,72,13,0,2013,1
52,7,68,12,0,2013,1
52,8,63,0,0,2013,1
52,9,54,0,0,2013,1
52,10,29,23,0,2013,1
52,11,13,8,0,2013,1
53,1,5077,10,0,2013,1
53,2,1802,6,0,2013,1
53,3,482,4,0,2013,1
53,4,762,8,0,2013,1
53,5,107,4,0,2013,1
53,6,82,13,0,2013,1
53,7,66,12,0,2013,1
53,8,120,0,0,2013,1
53,9,79,0,0,2013,1
53,10,41,23,0,2013,1
53,11,25,8,0,2013,1
54,1,10304,10,0,2013,1
54,2,4816,6,0,2013,1
54,3,1441,4,0,2013,1
54,4,2757,8,0,2013,1
54,5,550,4,0,2013,1
54,6,377,13,0,2013,1
54,7,311,12,0,2013,1
54,8,150,0,0,2013,1
54,9,121,0,0,2013,1
54,10,86,23,0,2013,1
54,11,19,8,0,2013,1
55,1,6075,10,0,2013,1
55,2,2402,6,0,2013,1
55,3,347,4,0,2013,1
55,4,902,8,0,2013,1
55,5,137,4,0,2013,1
55,6,77,13,0,2013,1
55,7,92,12,0,2013,1
55,8,203,0,0,2013,1
55,9,123,0,0,2013,1
55,10,57,23,0,2013,1
55,11,41,8,0,2013,1
56,1,1802,10,0,2013,1
56,2,848,6,0,2013,1
56,3,280,4,0,2013,1
56,4,247,8,0,2013,1
56,5,54,4,0,2013,1
56,6,47,13,0,2013,1
56,7,29,12,0,2013,1
56,8,40,0,0,2013,1
56,9,26,0,0,2013,1
56,10,12,23,0,2013,1
56,11,8,8,0,2013,1
57,1,5940,10,0,2013,1
57,2,1309,6,0,2013,1
57,3,444,4,0,2013,1
57,4,600,8,0,2013,1
57,5,103,4,0,2013,1
57,6,45,13,0,2013,1
57,7,62,12,0,2013,1
57,8,91,0,0,2013,1
57,9,79,0,0,2013,1
57,10,30,23,0,2013,1
57,11,14,8,0,2013,1
58,1,173,10,0,2013,1
58,2,227,6,0,2013,1
58,3,49,4,0,2013,1
58,4,73,8,0,2013,1
58,5,11,4,0,2013,1
58,6,1,13,0,2013,1
58,7,3,12,0,2013,1
58,8,9,0,0,2013,1
58,9,12,0,0,2013,1
58,10,5,23,0,2013,1
58,11,1,8,0,2013,1
59,1,12281,10,0,2013,1
59,2,12084,6,0,2013,1
59,3,3460,4,0,2013,1
59,4,2123,8,0,2013,1
59,5,510,4,0,2013,1
59,6,805,13,0,2013,1
59,7,325,12,0,2013,1
59,8,347,0,0,2013,1
59,9,305,0,0,2013,1
59,10,198,23,0,2013,1
59,11,89,8,0,2013,1
60,1,6296,10,0,2013,1
60,2,2175,6,0,2013,1
60,3,595,4,0,2013,1
60,4,984,8,0,2013,1
60,5,155,4,0,2013,1
60,6,44,13,0,2013,1
60,7,87,12,0,2013,1
60,8,166,0,0,2013,1
60,9,168,0,0,2013,1
60,10,67,23,0,2013,1
60,11,45,8,0,2013,1
61,1,4191,10,0,2013,1
61,2,1444,6,0,2013,1
61,3,444,4,0,2013,1
61,4,604,8,0,2013,1
61,5,69,4,0,2013,1
61,6,62,13,0,2013,1
61,7,55,12,0,2013,1
61,8,77,0,0,2013,1
61,9,77,0,0,2013,1
61,10,37,23,0,2013,1
61,11,19,8,0,2013,1
62,1,4251,10,0,2013,1
62,2,983,6,0,2013,1
62,3,249,4,0,2013,1
62,4,293,8,0,2013,1
62,5,79,4,0,2013,1
62,6,38,13,0,2013,1
62,7,34,12,0,2013,1
62,8,84,0,0,2013,1
62,9,62,0,0,2013,1
62,10,32,23,0,2013,1
62,11,14,8,0,2013,1
63,1,6130,10,0,2013,1
63,2,6002,6,0,2013,1
63,3,1999,4,0,2013,1
63,4,2022,8,0,2013,1
63,5,517,4,0,2013,1
63,6,929,13,0,2013,1
63,7,209,12,0,2013,1
63,8,145,0,0,2013,1
63,9,115,0,0,2013,1
63,10,126,23,0,2013,1
63,11,34,8,0,2013,1
64,1,40310,10,0,2013,1
64,2,25390,6,0,2013,1
64,3,10709,4,0,2013,1
64,4,15909,8,0,2013,1
64,5,3290,4,0,2013,1
64,6,2818,13,0,2013,1
64,7,1384,12,0,2013,1
64,8,787,0,0,2013,1
64,9,455,0,0,2013,1
64,10,743,23,0,2013,1
64,11,152,8,0,2013,1
65,1,27758,10,0,2013,1
65,2,12817,6,0,2013,1
65,3,8381,4,0,2013,1
65,4,4603,8,0,2013,1
65,5,1969,4,0,2013,1
65,6,906,13,0,2013,1
65,7,809,12,0,2013,1
65,8,698,0,0,2013,1
65,9,372,0,0,2013,1
65,10,337,23,0,2013,1
65,11,89,8,0,2013,1
66,1,11534,10,0,2013,1
66,2,3472,6,0,2013,1
66,3,1266,4,0,2013,1
66,4,1968,8,0,2013,1
66,5,238,4,0,2013,1
66,6,195,13,0,2013,1
66,7,155,12,0,2013,1
66,8,166,0,0,2013,1
66,9,162,0,0,2013,1
66,10,78,23,0,2013,1
66,11,48,8,0,2013,1
67,1,1580,10,0,2013,1
67,2,738,6,0,2013,1
67,3,179,4,0,2013,1
67,4,252,8,0,2013,1
67,5,50,4,0,2013,1
67,6,13,13,0,2013,1
67,7,32,12,0,2013,1
67,8,63,0,0,2013,1
67,9,51,0,0,2013,1
67,10,23,23,0,2013,1
67,11,7,8,0,2013,1
68,1,21582,10,0,2013,1
68,2,9494,6,0,2013,1
68,3,5904,4,0,2013,1
68,4,7900,8,0,2013,1
68,5,1569,4,0,2013,1
68,6,707,13,0,2013,1
68,7,630,12,0,2013,1
68,8,368,0,0,2013,1
68,9,280,0,0,2013,1
68,10,164,23,0,2013,1
68,11,51,8,0,2013,1
69,1,31780,10,0,2013,1
69,2,14003,6,0,2013,1
69,3,7423,4,0,2013,1
69,4,7920,8,0,2013,1
69,5,1521,4,0,2013,1
69,6,1027,13,0,2013,1
69,7,748,12,0,2013,1
69,8,548,0,0,2013,1
69,9,402,0,0,2013,1
69,10,278,23,0,2013,1
69,11,76,8,0,2013,1
70,1,21810,10,0,2013,1
70,2,6656,6,0,2013,1
70,3,3468,4,0,2013,1
70,4,7256,8,0,2013,1
70,5,1139,4,0,2013,1
70,6,399,13,0,2013,1
70,7,565,12,0,2013,1
70,8,482,0,0,2013,1
70,9,312,0,0,2013,1
70,10,332,23,0,2013,1
70,11,68,8,0,2013,1
71,1,1784,10,0,2013,1
71,2,461,6,0,2013,1
71,3,133,4,0,2013,1
71,4,179,8,0,2013,1
71,5,68,4,0,2013,1
71,6,25,13,0,2013,1
71,7,30,12,0,2013,1
71,8,25,0,0,2013,1
71,9,25,0,0,2013,1
71,10,8,23,0,2013,1
71,11,8,8,0,2013,1
72,1,4342,10,0,2013,1
72,2,2539,6,0,2013,1
72,3,339,4,0,2013,1
72,4,645,8,0,2013,1
72,5,94,4,0,2013,1
72,6,74,13,0,2013,1
72,7,59,12,0,2013,1
72,8,92,0,0,2013,1
72,9,80,0,0,2013,1
72,10,50,23,0,2013,1
72,11,16,8,0,2013,1
73,1,4349,10,0,2013,1
73,2,2189,6,0,2013,1
73,3,381,4,0,2013,1
73,4,538,8,0,2013,1
73,5,124,4,0,2013,1
73,6,60,13,0,2013,1
73,7,61,12,0,2013,1
73,8,69,0,0,2013,1
73,9,58,0,0,2013,1
73,10,46,23,0,2013,1
73,11,24,8,0,2013,1
74,1,6264,10,0,2013,1
74,2,3207,6,0,2013,1
74,3,1104,4,0,2013,1
74,4,821,8,0,2013,1
74,5,278,4,0,2013,1
74,6,206,13,0,2013,1
74,7,119,12,0,2013,1
74,8,145,0,0,2013,1
74,9,97,0,0,2013,1
74,10,53,23,0,2013,1
74,11,19,8,0,2013,1
75,1,1113,10,0,2013,1
75,2,284,6,0,2013,1
75,3,90,4,0,2013,1
75,4,79,8,0,2013,1
75,5,18,4,0,2013,1
75,6,11,13,0,2013,1
75,7,12,12,0,2013,1
75,8,25,0,0,2013,1
75,9,48,0,0,2013,1
75,10,7,23,0,2013,1
75,11,2,8,0,2013,1
76,1,8582,10,0,2013,1
76,2,2576,6,0,2013,1
76,3,928,4,0,2013,1
76,4,1866,8,0,2013,1
76,5,267,4,0,2013,1
76,6,100,13,0,2013,1
76,7,151,12,0,2013,1
76,8,188,0,0,2013,1
76,9,153,0,0,2013,1
76,10,85,23,0,2013,1
76,11,24,8,0,2013,1
77,1,1688,10,0,2013,1
77,2,1155,6,0,2013,1
77,3,157,4,0,2013,1
77,4,171,8,0,2013,1
77,5,41,4,0,2013,1
77,6,25,13,0,2013,1
77,7,31,12,0,2013,1
77,8,37,0,0,2013,1
77,9,62,0,0,2013,1
77,10,27,23,0,2013,1
77,11,11,8,0,2013,1
78,1,3500,10,0,2013,1
78,2,1118,6,0,2013,1
78,3,259,4,0,2013,1
78,4,275,8,0,2013,1
78,5,39,4,0,2013,1
78,6,37,13,0,2013,1
78,7,54,12,0,2013,1
78,8,68,0,0,2013,1
78,9,79,0,0,2013,1
78,10,12,23,0,2013,1
78,11,28,8,0,2013,1
79,1,27445,10,0,2013,1
79,2,12847,6,0,2013,1
79,3,6206,4,0,2013,1
79,4,6136,8,0,2013,1
79,5,1017,4,0,2013,1
79,6,977,13,0,2013,1
79,7,564,12,0,2013,1
79,8,561,0,0,2013,1
79,9,377,0,0,2013,1
79,10,222,23,0,2013,1
79,11,121,8,0,2013,1
80,1,2689,10,0,2013,1
80,2,1085,6,0,2013,1
80,3,330,4,0,2013,1
80,4,236,8,0,2013,1
80,5,68,4,0,2013,1
80,6,45,13,0,2013,1
80,7,31,12,0,2013,1
80,8,62,0,0,2013,1
80,9,92,0,0,2013,1
80,10,26,23,0,2013,1
80,11,14,8,0,2013,1
81,1,3489,10,0,2013,1
81,2,493,6,0,2013,1
81,3,441,4,0,2013,1
81,4,559,8,0,2013,1
81,5,105,4,0,2013,1
81,6,32,13,0,2013,1
81,7,71,12,0,2013,1
81,8,77,0,0,2013,1
81,9,28,0,0,2013,1
81,10,20,23,0,2013,1
81,11,12,8,0,2013,1
82,1,4975,10,0,2013,1
82,2,1722,6,0,2013,1
82,3,801,4,0,2013,1
82,4,797,8,0,2013,1
82,5,201,4,0,2013,1
82,6,104,13,0,2013,1
82,7,79,12,0,2013,1
82,8,103,0,0,2013,1
82,9,64,0,0,2013,1
82,10,36,23,0,2013,1
82,11,13,8,0,2013,1
83,1,32156,10,0,2013,1
83,2,13546,6,0,2013,1
83,3,8716,4,0,2013,1
83,4,5196,8,0,2013,1
83,5,1873,4,0,2013,1
83,6,902,13,0,2013,1
83,7,896,12,0,2013,1
83,8,676,0,0,2013,1
83,9,474,0,0,2013,1
83,10,348,23,0,2013,1
83,11,113,8,0,2013,1
