comuna_datachile_id,candidato_id,partido_id,electo,votos_candidato,year,election_id
8,505,7,1,1012,2017,3
8,507,9,1,1064,2017,3
8,509,6,0,95,2017,3
8,799,16,0,227,2017,3
8,2686,8,0,734,2017,3
8,2687,4,0,219,2017,3
8,2688,4,0,467,2017,3
8,2689,4,0,162,2017,3
8,2690,4,0,95,2017,3
8,2691,16,0,149,2017,3
8,2692,16,0,95,2017,3
8,2693,16,0,110,2017,3
8,2694,11,0,376,2017,3
8,2695,11,0,336,2017,3
8,2696,1,0,234,2017,3
8,2697,10,0,194,2017,3
8,2698,9,0,2265,2017,3
8,2699,31,1,204,2017,3
12,8,0,0,1835,2017,3
12,9,0,0,1419,2017,3
12,18,8,0,14294,2017,3
12,644,6,1,9111,2017,3
12,2626,5,0,917,2017,3
12,2627,5,0,783,2017,3
12,2628,4,0,1642,2017,3
12,2629,37,0,4011,2017,3
12,2630,15,0,7468,2017,3
12,2631,11,0,7424,2017,3
12,2632,10,1,13725,2017,3
12,2633,9,0,767,2017,3
12,2634,7,0,6830,2017,3
12,2635,7,0,1017,2017,3
13,8,0,0,235,2017,3
13,9,0,0,315,2017,3
13,440,6,1,1138,2017,3
13,513,9,0,1249,2017,3
13,538,10,0,576,2017,3
13,2614,25,0,190,2017,3
13,2615,25,0,101,2017,3
13,2616,32,0,39,2017,3
13,2617,32,0,38,2017,3
13,2618,17,0,60,2017,3
13,2619,17,0,61,2017,3
13,2620,11,1,736,2017,3
13,2621,2,0,380,2017,3
13,2622,9,0,2625,2017,3
13,2623,9,0,24,2017,3
13,2624,7,0,982,2017,3
13,2625,7,0,24,2017,3
16,8,0,0,415,2017,3
16,9,0,0,649,2017,3
16,20,6,0,559,2017,3
16,27,11,0,136,2017,3
16,28,8,0,141,2017,3
16,31,5,0,24,2017,3
16,134,4,0,155,2017,3
16,516,10,1,1090,2017,3
16,522,16,0,574,2017,3
16,523,9,0,1485,2017,3
16,529,7,1,1047,2017,3
16,530,11,1,601,2017,3
16,1542,7,0,30,2017,3
16,1753,28,0,64,2017,3
16,2642,5,0,51,2017,3
16,2643,5,0,45,2017,3
16,2644,25,1,176,2017,3
16,2645,37,0,81,2017,3
16,2646,12,0,183,2017,3
16,2647,16,0,23,2017,3
16,2648,16,0,15,2017,3
16,2649,16,0,25,2017,3
16,2650,16,0,17,2017,3
16,2651,16,0,9,2017,3
16,2652,28,0,36,2017,3
16,2653,28,0,18,2017,3
16,2654,10,0,43,2017,3
16,2655,2,0,189,2017,3
16,2656,2,0,14,2017,3
16,2657,9,0,341,2017,3
16,2658,9,0,35,2017,3
16,2659,7,1,27,2017,3
16,2660,6,0,35,2017,3
16,2661,6,0,12,2017,3
21,8,0,0,183,2017,3
21,9,0,0,190,2017,3
21,205,6,0,710,2017,3
21,367,1,0,751,2017,3
21,446,9,1,2274,2017,3
21,447,2,0,643,2017,3
21,2636,37,0,241,2017,3
21,2637,34,0,70,2017,3
21,2638,34,0,34,2017,3
21,2639,11,0,54,2017,3
21,2640,14,0,43,2017,3
21,2641,7,1,953,2017,3
22,8,0,0,1095,2017,3
22,9,0,0,959,2017,3
22,20,6,0,2405,2017,3
22,27,11,0,317,2017,3
22,28,8,0,493,2017,3
22,31,5,0,111,2017,3
22,134,4,0,462,2017,3
22,516,10,1,2138,2017,3
22,522,16,0,1130,2017,3
22,523,9,0,1910,2017,3
22,529,7,1,4316,2017,3
22,530,11,1,1816,2017,3
22,1542,7,0,88,2017,3
22,1753,28,0,100,2017,3
22,2642,5,0,141,2017,3
22,2643,5,0,99,2017,3
22,2644,25,1,532,2017,3
22,2645,37,0,256,2017,3
22,2646,12,0,634,2017,3
22,2647,16,0,36,2017,3
22,2648,16,0,25,2017,3
22,2649,16,0,43,2017,3
22,2650,16,0,44,2017,3
22,2651,16,0,21,2017,3
22,2652,28,0,73,2017,3
22,2653,28,0,33,2017,3
22,2654,10,0,77,2017,3
22,2655,2,0,577,2017,3
22,2656,2,0,38,2017,3
22,2657,9,0,171,2017,3
22,2658,9,0,54,2017,3
22,2659,7,1,113,2017,3
22,2660,6,0,83,2017,3
22,2661,6,0,20,2017,3
24,8,0,0,233,2017,3
24,9,0,0,198,2017,3
24,20,6,0,373,2017,3
24,27,11,0,688,2017,3
24,28,8,0,942,2017,3
24,31,5,0,30,2017,3
24,134,4,0,53,2017,3
24,516,10,1,543,2017,3
24,522,16,0,337,2017,3
24,523,9,0,324,2017,3
24,529,7,1,520,2017,3
24,530,11,1,286,2017,3
24,1542,7,0,36,2017,3
24,1753,28,0,27,2017,3
24,2642,5,0,61,2017,3
24,2643,5,0,57,2017,3
24,2644,25,1,95,2017,3
24,2645,37,0,46,2017,3
24,2646,12,0,77,2017,3
24,2647,16,0,6,2017,3
24,2648,16,0,6,2017,3
24,2649,16,0,19,2017,3
24,2650,16,0,6,2017,3
24,2651,16,0,2,2017,3
24,2652,28,0,27,2017,3
24,2653,28,0,15,2017,3
24,2654,10,0,28,2017,3
24,2655,2,0,299,2017,3
24,2656,2,0,10,2017,3
24,2657,9,0,56,2017,3
24,2658,9,0,14,2017,3
24,2659,7,1,29,2017,3
24,2660,6,0,20,2017,3
24,2661,6,0,4,2017,3
25,8,0,0,29,2017,3
25,9,0,0,26,2017,3
25,18,8,0,154,2017,3
25,644,6,1,154,2017,3
25,2626,5,0,10,2017,3
25,2627,5,0,14,2017,3
25,2628,4,0,12,2017,3
25,2629,37,0,104,2017,3
25,2630,15,0,60,2017,3
25,2631,11,0,192,2017,3
25,2632,10,1,281,2017,3
25,2633,9,0,14,2017,3
25,2634,7,0,72,2017,3
25,2635,7,0,20,2017,3
26,8,0,0,20,2017,3
26,9,0,0,36,2017,3
26,988,6,1,166,2017,3
26,2604,8,0,119,2017,3
26,2605,37,0,13,2017,3
26,2606,32,0,7,2017,3
26,2607,32,0,9,2017,3
26,2608,32,0,7,2017,3
26,2609,11,1,232,2017,3
26,2610,10,0,9,2017,3
26,2611,10,0,5,2017,3
26,2612,7,0,65,2017,3
26,2613,7,0,76,2017,3
29,8,0,0,370,2017,3
29,9,0,0,729,2017,3
29,129,31,1,1168,2017,3
29,167,6,0,292,2017,3
29,360,4,0,97,2017,3
29,366,4,0,57,2017,3
29,375,7,0,370,2017,3
29,498,11,1,868,2017,3
29,505,7,1,867,2017,3
29,507,9,1,1110,2017,3
29,509,6,0,55,2017,3
29,799,16,0,168,2017,3
29,2686,8,0,1590,2017,3
29,2687,4,0,86,2017,3
29,2688,4,0,213,2017,3
29,2689,4,0,72,2017,3
29,2690,4,0,38,2017,3
29,2691,16,0,751,2017,3
29,2692,16,0,114,2017,3
29,2693,16,0,49,2017,3
29,2694,11,0,324,2017,3
29,2695,11,0,76,2017,3
29,2696,1,0,136,2017,3
29,2697,10,0,60,2017,3
29,2698,9,0,608,2017,3
29,2699,31,1,98,2017,3
30,8,0,0,396,2017,3
30,9,0,0,357,2017,3
30,20,6,0,373,2017,3
30,27,11,0,101,2017,3
30,28,8,0,170,2017,3
30,31,5,0,29,2017,3
30,134,4,0,179,2017,3
30,516,10,1,633,2017,3
30,522,16,0,262,2017,3
30,523,9,0,168,2017,3
30,529,7,1,2533,2017,3
30,530,11,1,1851,2017,3
30,1542,7,0,74,2017,3
30,1753,28,0,78,2017,3
30,2642,5,0,69,2017,3
30,2643,5,0,48,2017,3
30,2644,25,1,178,2017,3
30,2645,37,0,80,2017,3
30,2646,12,0,198,2017,3
30,2647,16,0,10,2017,3
30,2648,16,0,13,2017,3
30,2649,16,0,24,2017,3
30,2650,16,0,15,2017,3
30,2651,16,0,6,2017,3
30,2652,28,0,39,2017,3
30,2653,28,0,14,2017,3
30,2654,10,0,28,2017,3
30,2655,2,0,130,2017,3
30,2656,2,0,17,2017,3
30,2657,9,0,157,2017,3
30,2658,9,0,75,2017,3
30,2659,7,1,41,2017,3
30,2660,6,0,36,2017,3
30,2661,6,0,20,2017,3
31,8,0,0,472,2017,3
31,9,0,0,611,2017,3
31,20,6,0,341,2017,3
31,27,11,0,137,2017,3
31,28,8,0,289,2017,3
31,31,5,0,51,2017,3
31,134,4,0,172,2017,3
31,516,10,1,581,2017,3
31,522,16,0,330,2017,3
31,523,9,0,411,2017,3
31,529,7,1,3443,2017,3
31,530,11,1,1613,2017,3
31,1542,7,0,28,2017,3
31,1753,28,0,51,2017,3
31,2642,5,0,87,2017,3
31,2643,5,0,47,2017,3
31,2644,25,1,314,2017,3
31,2645,37,0,156,2017,3
31,2646,12,0,236,2017,3
31,2647,16,0,26,2017,3
31,2648,16,0,19,2017,3
31,2649,16,0,24,2017,3
31,2650,16,0,22,2017,3
31,2651,16,0,10,2017,3
31,2652,28,0,32,2017,3
31,2653,28,0,20,2017,3
31,2654,10,0,117,2017,3
31,2655,2,0,126,2017,3
31,2656,2,0,30,2017,3
31,2657,9,0,204,2017,3
31,2658,9,0,35,2017,3
31,2659,7,1,67,2017,3
31,2660,6,0,98,2017,3
31,2661,6,0,16,2017,3
33,8,0,0,271,2017,3
33,9,0,0,423,2017,3
33,20,6,0,383,2017,3
33,27,11,0,755,2017,3
33,28,8,0,411,2017,3
33,31,5,0,52,2017,3
33,134,4,0,76,2017,3
33,516,10,1,557,2017,3
33,522,16,0,385,2017,3
33,523,9,0,211,2017,3
33,529,7,1,588,2017,3
33,530,11,1,267,2017,3
33,1542,7,0,49,2017,3
33,1753,28,0,40,2017,3
33,2642,5,0,76,2017,3
33,2643,5,0,72,2017,3
33,2644,25,1,86,2017,3
33,2645,37,0,50,2017,3
33,2646,12,0,109,2017,3
33,2647,16,0,18,2017,3
33,2648,16,0,16,2017,3
33,2649,16,0,20,2017,3
33,2650,16,0,16,2017,3
33,2651,16,0,10,2017,3
33,2652,28,0,34,2017,3
33,2653,28,0,23,2017,3
33,2654,10,0,28,2017,3
33,2655,2,0,232,2017,3
33,2656,2,0,11,2017,3
33,2657,9,0,60,2017,3
33,2658,9,0,14,2017,3
33,2659,7,1,34,2017,3
33,2660,6,0,15,2017,3
33,2661,6,0,14,2017,3
34,8,0,0,883,2017,3
34,9,0,0,1372,2017,3
34,487,9,0,1614,2017,3
34,488,6,1,2303,2017,3
34,492,9,1,2151,2017,3
34,585,4,0,121,2017,3
34,2662,,0,178,2017,3
34,2663,,0,226,2017,3
34,2664,5,0,126,2017,3
34,2665,4,0,98,2017,3
34,2666,4,0,140,2017,3
34,2667,15,0,563,2017,3
34,2668,25,0,177,2017,3
34,2669,25,0,65,2017,3
34,2670,33,0,1031,2017,3
34,2671,33,0,88,2017,3
34,2672,33,0,70,2017,3
34,2673,33,0,66,2017,3
34,2674,33,0,71,2017,3
34,2675,10,1,992,2017,3
34,2676,10,0,122,2017,3
34,2677,10,0,81,2017,3
34,2678,11,0,371,2017,3
34,2679,11,0,60,2017,3
34,2680,11,0,35,2017,3
34,2681,6,0,652,2017,3
34,2682,6,0,164,2017,3
34,2683,7,1,1781,2017,3
34,2684,7,0,99,2017,3
34,2685,7,1,1486,2017,3
38,8,0,0,245,2017,3
38,9,0,0,625,2017,3
38,487,9,0,287,2017,3
38,488,6,1,672,2017,3
38,492,9,1,666,2017,3
38,585,4,0,47,2017,3
38,2662,,0,59,2017,3
38,2663,,0,55,2017,3
38,2664,5,0,38,2017,3
38,2665,4,0,29,2017,3
38,2666,4,0,54,2017,3
38,2667,15,0,101,2017,3
38,2668,25,0,51,2017,3
38,2669,25,0,19,2017,3
38,2670,33,0,158,2017,3
38,2671,33,0,26,2017,3
38,2672,33,0,17,2017,3
38,2673,33,0,12,2017,3
38,2674,33,0,27,2017,3
38,2675,10,1,412,2017,3
38,2676,10,0,44,2017,3
38,2677,10,0,26,2017,3
38,2678,11,0,76,2017,3
38,2679,11,0,6,2017,3
38,2680,11,0,5,2017,3
38,2681,6,0,116,2017,3
38,2682,6,0,27,2017,3
38,2683,7,1,135,2017,3
38,2684,7,0,11,2017,3
38,2685,7,1,406,2017,3
39,8,0,0,179,2017,3
39,9,0,0,201,2017,3
39,205,6,0,950,2017,3
39,367,1,0,852,2017,3
39,446,9,1,1747,2017,3
39,447,2,0,229,2017,3
39,2636,37,0,176,2017,3
39,2637,34,0,55,2017,3
39,2638,34,0,43,2017,3
39,2639,11,0,89,2017,3
39,2640,14,0,28,2017,3
39,2641,7,1,502,2017,3
42,8,0,0,40,2017,3
42,9,0,0,97,2017,3
42,440,6,1,232,2017,3
42,513,9,0,175,2017,3
42,538,10,0,59,2017,3
42,2614,25,0,34,2017,3
42,2615,25,0,23,2017,3
42,2616,32,0,12,2017,3
42,2617,32,0,6,2017,3
42,2618,17,0,12,2017,3
42,2619,17,0,14,2017,3
42,2620,11,1,55,2017,3
42,2621,2,0,1105,2017,3
42,2622,9,0,99,2017,3
42,2623,9,0,5,2017,3
42,2624,7,0,98,2017,3
42,2625,7,0,7,2017,3
46,8,0,0,232,2017,3
46,9,0,0,422,2017,3
46,129,31,1,349,2017,3
46,167,6,0,131,2017,3
46,360,4,0,52,2017,3
46,366,4,0,18,2017,3
46,375,7,0,189,2017,3
46,498,11,1,343,2017,3
46,505,7,1,382,2017,3
46,507,9,1,984,2017,3
46,509,6,0,19,2017,3
46,799,16,0,35,2017,3
46,2686,8,0,532,2017,3
46,2687,4,0,54,2017,3
46,2688,4,0,206,2017,3
46,2689,4,0,41,2017,3
46,2690,4,0,18,2017,3
46,2691,16,0,319,2017,3
46,2692,16,0,40,2017,3
46,2693,16,0,23,2017,3
46,2694,11,0,210,2017,3
46,2695,11,0,47,2017,3
46,2696,1,0,69,2017,3
46,2697,10,0,41,2017,3
46,2698,9,0,264,2017,3
46,2699,31,1,78,2017,3
48,8,0,0,57,2017,3
48,9,0,0,160,2017,3
48,440,6,1,212,2017,3
48,513,9,0,139,2017,3
48,538,10,0,98,2017,3
48,2614,25,0,23,2017,3
48,2615,25,0,23,2017,3
48,2616,32,0,16,2017,3
48,2617,32,0,8,2017,3
48,2618,17,0,18,2017,3
48,2619,17,0,22,2017,3
48,2620,11,1,173,2017,3
48,2621,2,0,62,2017,3
48,2622,9,0,339,2017,3
48,2623,9,0,8,2017,3
48,2624,7,0,397,2017,3
48,2625,7,0,9,2017,3
51,8,0,0,36,2017,3
51,9,0,0,78,2017,3
51,440,6,1,344,2017,3
51,513,9,0,207,2017,3
51,538,10,0,27,2017,3
51,2614,25,0,10,2017,3
51,2615,25,0,12,2017,3
51,2616,32,0,1,2017,3
51,2617,32,0,3,2017,3
51,2618,17,0,12,2017,3
51,2619,17,0,9,2017,3
51,2620,11,1,123,2017,3
51,2621,2,0,174,2017,3
51,2622,9,0,112,2017,3
51,2623,9,0,8,2017,3
51,2624,7,0,180,2017,3
51,2625,7,0,5,2017,3
54,8,0,0,478,2017,3
54,9,0,0,499,2017,3
54,440,6,1,4877,2017,3
54,513,9,0,2892,2017,3
54,538,10,0,1293,2017,3
54,2614,25,0,373,2017,3
54,2615,25,0,242,2017,3
54,2616,32,0,86,2017,3
54,2617,32,0,183,2017,3
54,2618,17,0,144,2017,3
54,2619,17,0,127,2017,3
54,2620,11,1,4026,2017,3
54,2621,2,0,1440,2017,3
54,2622,9,0,2342,2017,3
54,2623,9,0,85,2017,3
54,2624,7,0,1912,2017,3
54,2625,7,0,62,2017,3
57,8,0,0,387,2017,3
57,9,0,0,754,2017,3
57,487,9,0,807,2017,3
57,488,6,1,888,2017,3
57,492,9,1,1183,2017,3
57,585,4,0,67,2017,3
57,2662,,0,75,2017,3
57,2663,,0,68,2017,3
57,2664,5,0,57,2017,3
57,2665,4,0,46,2017,3
57,2666,4,0,69,2017,3
57,2667,15,0,293,2017,3
57,2668,25,0,80,2017,3
57,2669,25,0,27,2017,3
57,2670,33,0,456,2017,3
57,2671,33,0,38,2017,3
57,2672,33,0,44,2017,3
57,2673,33,0,27,2017,3
57,2674,33,0,22,2017,3
57,2675,10,1,524,2017,3
57,2676,10,0,52,2017,3
57,2677,10,0,100,2017,3
57,2678,11,0,877,2017,3
57,2679,11,0,17,2017,3
57,2680,11,0,20,2017,3
57,2681,6,0,428,2017,3
57,2682,6,0,53,2017,3
57,2683,7,1,385,2017,3
57,2684,7,0,25,2017,3
57,2685,7,1,871,2017,3
58,8,0,0,16,2017,3
58,9,0,0,31,2017,3
58,988,6,1,152,2017,3
58,2604,8,0,85,2017,3
58,2605,37,0,5,2017,3
58,2606,32,0,11,2017,3
58,2607,32,0,7,2017,3
58,2608,32,0,10,2017,3
58,2609,11,1,258,2017,3
58,2610,10,0,16,2017,3
58,2611,10,0,10,2017,3
58,2612,7,0,42,2017,3
58,2613,7,0,12,2017,3
60,8,0,0,449,2017,3
60,9,0,0,911,2017,3
60,129,31,1,1508,2017,3
60,167,6,0,824,2017,3
60,360,4,0,149,2017,3
60,366,4,0,60,2017,3
60,375,7,0,339,2017,3
60,498,11,1,1225,2017,3
60,505,7,1,255,2017,3
60,507,9,1,346,2017,3
60,509,6,0,43,2017,3
60,799,16,0,1288,2017,3
60,2686,8,0,177,2017,3
60,2687,4,0,94,2017,3
60,2688,4,0,277,2017,3
60,2689,4,0,77,2017,3
60,2690,4,0,44,2017,3
60,2691,16,0,114,2017,3
60,2692,16,0,89,2017,3
60,2693,16,0,52,2017,3
60,2694,11,0,86,2017,3
60,2695,11,0,106,2017,3
60,2696,1,0,77,2017,3
60,2697,10,0,95,2017,3
60,2698,9,0,689,2017,3
60,2699,31,1,114,2017,3
63,8,0,0,734,2017,3
63,9,0,0,744,2017,3
63,20,6,0,1372,2017,3
63,27,11,0,140,2017,3
63,28,8,0,414,2017,3
63,31,5,0,58,2017,3
63,134,4,0,500,2017,3
63,516,10,1,904,2017,3
63,522,16,0,890,2017,3
63,523,9,0,405,2017,3
63,529,7,1,7188,2017,3
63,530,11,1,2204,2017,3
63,1542,7,0,99,2017,3
63,1753,28,0,67,2017,3
63,2642,5,0,121,2017,3
63,2643,5,0,87,2017,3
63,2644,25,1,725,2017,3
63,2645,37,0,303,2017,3
63,2646,12,0,616,2017,3
63,2647,16,0,39,2017,3
63,2648,16,0,15,2017,3
63,2649,16,0,18,2017,3
63,2650,16,0,202,2017,3
63,2651,16,0,10,2017,3
63,2652,28,0,34,2017,3
63,2653,28,0,31,2017,3
63,2654,10,0,54,2017,3
63,2655,2,0,465,2017,3
63,2656,2,0,27,2017,3
63,2657,9,0,347,2017,3
63,2658,9,0,54,2017,3
63,2659,7,1,1158,2017,3
63,2660,6,0,446,2017,3
63,2661,6,0,42,2017,3
66,8,0,0,745,2017,3
66,9,0,0,1173,2017,3
66,487,9,0,1434,2017,3
66,488,6,1,3926,2017,3
66,492,9,1,1500,2017,3
66,585,4,0,167,2017,3
66,2662,,0,152,2017,3
66,2663,,0,157,2017,3
66,2664,5,0,175,2017,3
66,2665,4,0,125,2017,3
66,2666,4,0,124,2017,3
66,2667,15,0,663,2017,3
66,2668,25,0,267,2017,3
66,2669,25,0,79,2017,3
66,2670,33,0,1953,2017,3
66,2671,33,0,96,2017,3
66,2672,33,0,98,2017,3
66,2673,33,0,59,2017,3
66,2674,33,0,59,2017,3
66,2675,10,1,1461,2017,3
66,2676,10,0,156,2017,3
66,2677,10,0,109,2017,3
66,2678,11,0,282,2017,3
66,2679,11,0,60,2017,3
66,2680,11,0,290,2017,3
66,2681,6,0,169,2017,3
66,2682,6,0,74,2017,3
66,2683,7,1,1169,2017,3
66,2684,7,0,47,2017,3
66,2685,7,1,1206,2017,3
68,8,0,0,1240,2017,3
68,9,0,0,1206,2017,3
68,205,6,0,8834,2017,3
68,367,1,0,9955,2017,3
68,446,9,1,13015,2017,3
68,447,2,0,2093,2017,3
68,2636,37,0,2709,2017,3
68,2637,34,0,989,2017,3
68,2638,34,0,460,2017,3
68,2639,11,0,616,2017,3
68,2640,14,0,300,2017,3
68,2641,7,1,10480,2017,3
72,8,0,0,312,2017,3
72,9,0,0,561,2017,3
72,129,31,1,1334,2017,3
72,167,6,0,168,2017,3
72,360,4,0,92,2017,3
72,366,4,0,48,2017,3
72,375,7,0,583,2017,3
72,498,11,1,838,2017,3
72,505,7,1,879,2017,3
72,507,9,1,785,2017,3
72,509,6,0,35,2017,3
72,799,16,0,52,2017,3
72,2686,8,0,287,2017,3
72,2687,4,0,85,2017,3
72,2688,4,0,179,2017,3
72,2689,4,0,52,2017,3
72,2690,4,0,28,2017,3
72,2691,16,0,273,2017,3
72,2692,16,0,42,2017,3
72,2693,16,0,30,2017,3
72,2694,11,0,77,2017,3
72,2695,11,0,50,2017,3
72,2696,1,0,62,2017,3
72,2697,10,0,63,2017,3
72,2698,9,0,554,2017,3
72,2699,31,1,81,2017,3
73,8,0,0,211,2017,3
73,9,0,0,342,2017,3
73,129,31,1,1094,2017,3
73,167,6,0,122,2017,3
73,360,4,0,59,2017,3
73,366,4,0,28,2017,3
73,375,7,0,347,2017,3
73,498,11,1,414,2017,3
73,505,7,1,355,2017,3
73,507,9,1,172,2017,3
73,509,6,0,29,2017,3
73,799,16,0,20,2017,3
73,2686,8,0,100,2017,3
73,2687,4,0,66,2017,3
73,2688,4,0,81,2017,3
73,2689,4,0,27,2017,3
73,2690,4,0,14,2017,3
73,2691,16,0,42,2017,3
73,2692,16,0,17,2017,3
73,2693,16,0,20,2017,3
73,2694,11,0,43,2017,3
73,2695,11,0,25,2017,3
73,2696,1,0,40,2017,3
73,2697,10,0,46,2017,3
73,2698,9,0,3426,2017,3
73,2699,31,1,40,2017,3
77,8,0,0,139,2017,3
77,9,0,0,433,2017,3
77,129,31,1,396,2017,3
77,167,6,0,44,2017,3
77,360,4,0,32,2017,3
77,366,4,0,20,2017,3
77,375,7,0,85,2017,3
77,498,11,1,211,2017,3
77,505,7,1,604,2017,3
77,507,9,1,324,2017,3
77,509,6,0,13,2017,3
77,799,16,0,17,2017,3
77,2686,8,0,79,2017,3
77,2687,4,0,42,2017,3
77,2688,4,0,132,2017,3
77,2689,4,0,25,2017,3
77,2690,4,0,19,2017,3
77,2691,16,0,65,2017,3
77,2692,16,0,10,2017,3
77,2693,16,0,20,2017,3
77,2694,11,0,64,2017,3
77,2695,11,0,24,2017,3
77,2696,1,0,25,2017,3
77,2697,10,0,14,2017,3
77,2698,9,0,125,2017,3
77,2699,31,1,34,2017,3
78,8,0,0,190,2017,3
78,9,0,0,353,2017,3
78,487,9,0,447,2017,3
78,488,6,1,749,2017,3
78,492,9,1,548,2017,3
78,585,4,0,50,2017,3
78,2662,,0,40,2017,3
78,2663,,0,38,2017,3
78,2664,5,0,34,2017,3
78,2665,4,0,26,2017,3
78,2666,4,0,29,2017,3
78,2667,15,0,167,2017,3
78,2668,25,0,33,2017,3
78,2669,25,0,16,2017,3
78,2670,33,0,242,2017,3
78,2671,33,0,14,2017,3
78,2672,33,0,27,2017,3
78,2673,33,0,13,2017,3
78,2674,33,0,15,2017,3
78,2675,10,1,511,2017,3
78,2676,10,0,19,2017,3
78,2677,10,0,22,2017,3
78,2678,11,0,20,2017,3
78,2679,11,0,17,2017,3
78,2680,11,0,10,2017,3
78,2681,6,0,42,2017,3
78,2682,6,0,12,2017,3
78,2683,7,1,153,2017,3
78,2684,7,0,11,2017,3
78,2685,7,1,726,2017,3
79,8,0,0,2649,2017,3
79,9,0,0,2571,2017,3
79,487,9,0,2676,2017,3
79,488,6,1,9819,2017,3
79,492,9,1,6580,2017,3
79,585,4,0,554,2017,3
79,2662,,0,367,2017,3
79,2663,,0,513,2017,3
79,2664,5,0,460,2017,3
79,2665,4,0,439,2017,3
79,2666,4,0,572,2017,3
79,2667,15,0,3634,2017,3
79,2668,25,0,892,2017,3
79,2669,25,0,284,2017,3
79,2670,33,0,10379,2017,3
79,2671,33,0,294,2017,3
79,2672,33,0,200,2017,3
79,2673,33,0,233,2017,3
79,2674,33,0,170,2017,3
79,2675,10,1,4079,2017,3
79,2676,10,0,359,2017,3
79,2677,10,0,292,2017,3
79,2678,11,0,707,2017,3
79,2679,11,0,131,2017,3
79,2680,11,0,181,2017,3
79,2681,6,0,371,2017,3
79,2682,6,0,231,2017,3
79,2683,7,1,4688,2017,3
79,2684,7,0,1499,2017,3
79,2685,7,1,1401,2017,3
81,8,0,0,128,2017,3
81,9,0,0,141,2017,3
81,205,6,0,331,2017,3
81,367,1,0,1668,2017,3
81,446,9,1,1403,2017,3
81,447,2,0,154,2017,3
81,2636,37,0,162,2017,3
81,2637,34,0,43,2017,3
81,2638,34,0,43,2017,3
81,2639,11,0,110,2017,3
81,2640,14,0,44,2017,3
81,2641,7,1,569,2017,3
86,8,0,0,247,2017,3
86,9,0,0,248,2017,3
86,20,6,0,314,2017,3
86,27,11,0,107,2017,3
86,28,8,0,125,2017,3
86,31,5,0,22,2017,3
86,134,4,0,170,2017,3
86,516,10,1,526,2017,3
86,522,16,0,343,2017,3
86,523,9,0,136,2017,3
86,529,7,1,1759,2017,3
86,530,11,1,843,2017,3
86,1542,7,0,37,2017,3
86,1753,28,0,33,2017,3
86,2642,5,0,62,2017,3
86,2643,5,0,32,2017,3
86,2644,25,1,185,2017,3
86,2645,37,0,87,2017,3
86,2646,12,0,172,2017,3
86,2647,16,0,7,2017,3
86,2648,16,0,7,2017,3
86,2649,16,0,1,2017,3
86,2650,16,0,16,2017,3
86,2651,16,0,6,2017,3
86,2652,28,0,16,2017,3
86,2653,28,0,9,2017,3
86,2654,10,0,46,2017,3
86,2655,2,0,154,2017,3
86,2656,2,0,17,2017,3
86,2657,9,0,255,2017,3
86,2658,9,0,20,2017,3
86,2659,7,1,32,2017,3
86,2660,6,0,35,2017,3
86,2661,6,0,17,2017,3
87,8,0,0,180,2017,3
87,9,0,0,210,2017,3
87,20,6,0,234,2017,3
