comuna_datachile_id,candidato_id,votos_candidato,partido_id,electo,year,election_id
89,2551,221,8,0,2017,1
89,2552,16,28,0,2017,1
90,3,3567,5,0,2017,1
90,8,484,0,0,2017,1
90,9,201,0,0,2017,1
90,147,3166,8,0,2017,1
90,535,126,30,0,2017,1
90,561,2708,9,0,2017,1
90,567,15082,8,0,2017,1
90,2550,16871,7,0,2017,1
90,2551,12606,8,0,2017,1
90,2552,291,28,0,2017,1
91,3,313,5,0,2017,1
91,8,64,0,0,2017,1
91,9,57,0,0,2017,1
91,147,320,8,0,2017,1
91,535,176,30,0,2017,1
91,561,404,9,0,2017,1
91,567,790,8,0,2017,1
91,2550,2096,7,0,2017,1
91,2551,677,8,0,2017,1
91,2552,25,28,0,2017,1
92,3,505,5,0,2017,1
92,8,136,0,0,2017,1
92,9,135,0,0,2017,1
92,147,1044,8,0,2017,1
92,535,42,30,0,2017,1
92,561,798,9,0,2017,1
92,567,1939,8,0,2017,1
92,2550,3597,7,0,2017,1
92,2551,1053,8,0,2017,1
92,2552,57,28,0,2017,1
93,3,83,5,0,2017,1
93,8,19,0,0,2017,1
93,9,21,0,0,2017,1
93,147,44,8,0,2017,1
93,535,11,30,0,2017,1
93,561,127,9,0,2017,1
93,567,1066,8,0,2017,1
93,2550,953,7,0,2017,1
93,2551,325,8,0,2017,1
93,2552,14,28,0,2017,1
94,3,225,5,0,2017,1
94,8,71,0,0,2017,1
94,9,81,0,0,2017,1
94,147,363,8,0,2017,1
94,535,26,30,0,2017,1
94,561,353,9,0,2017,1
94,567,1828,8,0,2017,1
94,2550,2384,7,0,2017,1
94,2551,527,8,0,2017,1
94,2552,23,28,0,2017,1
95,3,351,5,0,2017,1
95,8,69,0,0,2017,1
95,9,72,0,0,2017,1
95,147,936,8,0,2017,1
95,535,29,30,0,2017,1
95,561,403,9,0,2017,1
95,567,2067,8,0,2017,1
95,2550,2610,7,0,2017,1
95,2551,944,8,0,2017,1
95,2552,38,28,0,2017,1
96,3,41,5,0,2017,1
96,8,16,0,0,2017,1
96,9,9,0,0,2017,1
96,147,60,8,0,2017,1
96,535,2,30,0,2017,1
96,561,74,9,0,2017,1
96,567,154,8,0,2017,1
96,2550,461,7,0,2017,1
96,2551,134,8,0,2017,1
96,2552,2,28,0,2017,1
97,3,169,5,0,2017,1
97,8,80,0,0,2017,1
97,9,63,0,0,2017,1
97,147,759,8,0,2017,1
97,535,22,30,0,2017,1
97,561,330,9,0,2017,1
97,567,1423,8,0,2017,1
97,2550,2574,7,0,2017,1
97,2551,615,8,0,2017,1
97,2552,32,28,0,2017,1
98,3,380,5,0,2017,1
98,8,105,0,0,2017,1
98,9,116,0,0,2017,1
98,147,417,8,0,2017,1
98,535,49,30,0,2017,1
98,561,648,9,0,2017,1
98,567,954,8,0,2017,1
98,2550,1979,7,0,2017,1
98,2551,691,8,0,2017,1
98,2552,32,28,0,2017,1
99,3,58,5,0,2017,1
99,8,8,0,0,2017,1
99,9,11,0,0,2017,1
99,147,47,8,0,2017,1
99,535,9,30,0,2017,1
99,561,36,9,0,2017,1
99,567,155,8,0,2017,1
99,2550,190,7,0,2017,1
99,2551,80,8,0,2017,1
99,2552,4,28,0,2017,1
100,3,265,5,0,2017,1
100,8,71,0,0,2017,1
100,9,70,0,0,2017,1
100,147,612,8,0,2017,1
100,535,23,30,0,2017,1
100,561,377,9,0,2017,1
100,567,1234,8,0,2017,1
100,2550,3633,7,0,2017,1
100,2551,549,8,0,2017,1
100,2552,20,28,0,2017,1
101,3,891,5,0,2017,1
101,8,162,0,0,2017,1
101,9,81,0,0,2017,1
101,147,712,8,0,2017,1
101,535,31,30,0,2017,1
101,561,680,9,0,2017,1
101,567,3136,8,0,2017,1
101,2550,4467,7,0,2017,1
101,2551,2560,8,0,2017,1
101,2552,57,28,0,2017,1
102,3,18,5,0,2017,1
102,8,3,0,0,2017,1
102,9,5,0,0,2017,1
102,147,37,8,0,2017,1
102,535,2,30,0,2017,1
102,561,35,9,0,2017,1
102,567,131,8,0,2017,1
102,2550,262,7,0,2017,1
102,2551,81,8,0,2017,1
102,2552,2,28,0,2017,1
103,3,491,5,0,2017,1
103,8,91,0,0,2017,1
103,9,67,0,0,2017,1
103,147,333,8,0,2017,1
103,535,14,30,0,2017,1
103,561,389,9,0,2017,1
103,567,1262,8,0,2017,1
103,2550,2748,7,0,2017,1
103,2551,1251,8,0,2017,1
103,2552,39,28,0,2017,1
104,3,130,5,0,2017,1
104,8,43,0,0,2017,1
104,9,92,0,0,2017,1
104,147,180,8,0,2017,1
104,535,18,30,0,2017,1
104,561,224,9,0,2017,1
104,567,714,8,0,2017,1
104,2550,1521,7,0,2017,1
104,2551,545,8,0,2017,1
104,2552,12,28,0,2017,1
105,3,198,5,0,2017,1
105,8,48,0,0,2017,1
105,9,63,0,0,2017,1
105,147,247,8,0,2017,1
105,535,23,30,0,2017,1
105,561,482,9,0,2017,1
105,567,1386,8,0,2017,1
105,2550,1766,7,0,2017,1
105,2551,497,8,0,2017,1
105,2552,22,28,0,2017,1
106,3,2515,5,0,2017,1
106,8,381,0,0,2017,1
106,9,159,0,0,2017,1
106,147,4416,8,0,2017,1
106,535,461,30,0,2017,1
106,561,1964,9,0,2017,1
106,567,8344,8,0,2017,1
106,2550,10822,7,0,2017,1
106,2551,8804,8,0,2017,1
106,2552,193,28,0,2017,1
107,3,666,5,0,2017,1
107,8,133,0,0,2017,1
107,9,127,0,0,2017,1
107,147,960,8,0,2017,1
107,535,351,30,0,2017,1
107,561,551,9,0,2017,1
107,567,1801,8,0,2017,1
107,2550,2913,7,0,2017,1
107,2551,1532,8,0,2017,1
107,2552,52,28,0,2017,1
108,3,111,5,0,2017,1
108,8,20,0,0,2017,1
108,9,12,0,0,2017,1
108,147,73,8,0,2017,1
108,535,5,30,0,2017,1
108,561,48,9,0,2017,1
108,567,404,8,0,2017,1
108,2550,701,7,0,2017,1
108,2551,190,8,0,2017,1
108,2552,7,28,0,2017,1
109,3,143,5,0,2017,1
109,8,29,0,0,2017,1
109,9,37,0,0,2017,1
109,147,151,8,0,2017,1
109,535,16,30,0,2017,1
109,561,153,9,0,2017,1
109,567,1196,8,0,2017,1
109,2550,1254,7,0,2017,1
109,2551,608,8,0,2017,1
109,2552,14,28,0,2017,1
110,3,2580,5,0,2017,1
110,8,432,0,0,2017,1
110,9,198,0,0,2017,1
110,147,2136,8,0,2017,1
110,535,102,30,0,2017,1
110,561,1976,9,0,2017,1
110,567,8571,8,0,2017,1
110,2550,11956,7,0,2017,1
110,2551,7481,8,0,2017,1
110,2552,223,28,0,2017,1
111,3,597,5,0,2017,1
111,8,90,0,0,2017,1
111,9,81,0,0,2017,1
111,147,453,8,0,2017,1
111,535,56,30,0,2017,1
111,561,725,9,0,2017,1
111,567,4528,8,0,2017,1
111,2550,3628,7,0,2017,1
111,2551,1863,8,0,2017,1
111,2552,77,28,0,2017,1
112,3,1963,5,0,2017,1
112,8,290,0,0,2017,1
112,9,122,0,0,2017,1
112,147,1771,8,0,2017,1
112,535,104,30,0,2017,1
112,561,1521,9,0,2017,1
112,567,8727,8,0,2017,1
112,2550,11929,7,0,2017,1
112,2551,7298,8,0,2017,1
112,2552,225,28,0,2017,1
113,3,3859,5,0,2017,1
113,8,458,0,0,2017,1
113,9,212,0,0,2017,1
113,147,6037,8,0,2017,1
113,535,156,30,0,2017,1
113,561,2132,9,0,2017,1
113,567,14601,8,0,2017,1
113,2550,25373,7,0,2017,1
113,2551,14718,8,0,2017,1
113,2552,301,28,0,2017,1
114,3,827,5,0,2017,1
114,8,122,0,0,2017,1
114,9,95,0,0,2017,1
114,147,1034,8,0,2017,1
114,535,39,30,0,2017,1
114,561,860,9,0,2017,1
114,567,2736,8,0,2017,1
114,2550,4877,7,0,2017,1
114,2551,2175,8,0,2017,1
114,2552,68,28,0,2017,1
115,3,189,5,0,2017,1
115,8,20,0,0,2017,1
115,9,30,0,0,2017,1
115,147,94,8,0,2017,1
115,535,15,30,0,2017,1
115,561,168,9,0,2017,1
115,567,307,8,0,2017,1
115,2550,555,7,0,2017,1
115,2551,597,8,0,2017,1
115,2552,6,28,0,2017,1
116,3,12,5,0,2017,1
116,8,2,0,0,2017,1
116,9,4,0,0,2017,1
116,147,14,8,0,2017,1
116,535,1,30,0,2017,1
116,561,15,9,0,2017,1
116,567,48,8,0,2017,1
116,2550,120,7,0,2017,1
116,2551,88,8,0,2017,1
116,2552,3,28,0,2017,1
117,3,2176,5,0,2017,1
117,8,360,0,0,2017,1
117,9,101,0,0,2017,1
117,147,2418,8,0,2017,1
117,535,83,30,0,2017,1
117,561,1994,9,0,2017,1
117,567,9916,8,0,2017,1
117,2550,14711,7,0,2017,1
117,2551,9231,8,0,2017,1
117,2552,211,28,0,2017,1
118,3,403,5,0,2017,1
118,8,90,0,0,2017,1
118,9,33,0,0,2017,1
118,147,503,8,0,2017,1
118,535,19,30,0,2017,1
118,561,409,9,0,2017,1
118,567,1376,8,0,2017,1
118,2550,3287,7,0,2017,1
118,2551,1543,8,0,2017,1
118,2552,28,28,0,2017,1
119,3,59,5,0,2017,1
119,8,12,0,0,2017,1
119,9,11,0,0,2017,1
119,147,56,8,0,2017,1
119,535,8,30,0,2017,1
119,561,166,9,0,2017,1
119,567,370,8,0,2017,1
119,2550,750,7,0,2017,1
119,2551,219,8,0,2017,1
119,2552,8,28,0,2017,1
120,3,9492,5,0,2017,1
120,8,1330,0,0,2017,1
120,9,498,0,0,2017,1
120,147,8944,8,0,2017,1
120,535,301,30,0,2017,1
120,561,8314,9,0,2017,1
120,567,34889,8,0,2017,1
120,2550,49073,7,0,2017,1
120,2551,41698,8,0,2017,1
120,2552,850,28,0,2017,1
121,3,3714,5,0,2017,1
121,8,377,0,0,2017,1
121,9,191,0,0,2017,1
121,147,3086,8,0,2017,1
121,535,121,30,0,2017,1
121,561,2387,9,0,2017,1
121,567,12313,8,0,2017,1
121,2550,11860,7,0,2017,1
121,2551,11465,8,0,2017,1
121,2552,270,28,0,2017,1
122,3,80,5,0,2017,1
122,8,30,0,0,2017,1
122,9,28,0,0,2017,1
122,147,21,8,0,2017,1
122,535,8,30,0,2017,1
122,561,98,9,0,2017,1
122,567,475,8,0,2017,1
122,2550,843,7,0,2017,1
122,2551,227,8,0,2017,1
122,2552,12,28,0,2017,1
123,3,779,5,0,2017,1
123,8,101,0,0,2017,1
123,9,91,0,0,2017,1
123,147,636,8,0,2017,1
123,535,31,30,0,2017,1
123,561,770,9,0,2017,1
123,567,4050,8,0,2017,1
123,2550,5354,7,0,2017,1
123,2551,2885,8,0,2017,1
123,2552,68,28,0,2017,1
124,3,5204,5,0,2017,1
124,8,611,0,0,2017,1
124,9,344,0,0,2017,1
124,147,4628,8,0,2017,1
124,535,227,30,0,2017,1
124,561,2071,9,0,2017,1
124,567,14048,8,0,2017,1
124,2550,11471,7,0,2017,1
124,2551,11826,8,0,2017,1
124,2552,321,28,0,2017,1
125,3,1706,5,0,2017,1
125,8,634,0,0,2017,1
125,9,256,0,0,2017,1
125,147,3554,8,0,2017,1
125,535,48,30,0,2017,1
125,561,5131,9,0,2017,1
125,567,8816,8,0,2017,1
125,2550,23869,7,0,2017,1
125,2551,10398,8,0,2017,1
125,2552,248,28,0,2017,1
126,3,3420,5,0,2017,1
126,8,640,0,0,2017,1
126,9,330,0,0,2017,1
126,147,3909,8,0,2017,1
126,535,145,30,0,2017,1
126,561,4135,9,0,2017,1
126,567,17288,8,0,2017,1
126,2550,30538,7,0,2017,1
126,2551,15661,8,0,2017,1
126,2552,306,28,0,2017,1
127,3,689,5,0,2017,1
127,8,150,0,0,2017,1
127,9,98,0,0,2017,1
127,147,1701,8,0,2017,1
127,535,43,30,0,2017,1
127,561,1093,9,0,2017,1
127,567,3798,8,0,2017,1
127,2550,6360,7,0,2017,1
127,2551,2070,8,0,2017,1
127,2552,69,28,0,2017,1
128,3,184,5,0,2017,1
128,8,69,0,0,2017,1
128,9,63,0,0,2017,1
128,147,349,8,0,2017,1
128,535,21,30,0,2017,1
128,561,301,9,0,2017,1
128,567,725,8,0,2017,1
128,2550,1900,7,0,2017,1
128,2551,420,8,0,2017,1
128,2552,32,28,0,2017,1
129,3,2,5,0,2017,1
129,8,4,0,0,2017,1
129,9,8,0,0,2017,1
129,147,25,8,0,2017,1
129,535,0,30,0,2017,1
129,561,25,9,0,2017,1
129,567,126,8,0,2017,1
129,2550,238,7,0,2017,1
129,2551,24,8,0,2017,1
129,2552,1,28,0,2017,1
130,3,18,5,0,2017,1
130,8,1,0,0,2017,1
130,9,1,0,0,2017,1
130,147,43,8,0,2017,1
130,535,0,30,0,2017,1
130,561,51,9,0,2017,1
130,567,64,8,0,2017,1
130,2550,104,7,0,2017,1
130,2551,31,8,0,2017,1
130,2552,0,28,0,2017,1
131,3,594,5,0,2017,1
131,8,123,0,0,2017,1
131,9,108,0,0,2017,1
131,147,1049,8,0,2017,1
131,535,80,30,0,2017,1
131,561,516,9,0,2017,1
131,567,1722,8,0,2017,1
131,2550,4030,7,0,2017,1
131,2551,1070,8,0,2017,1
131,2552,52,28,0,2017,1
132,3,333,5,0,2017,1
132,8,70,0,0,2017,1
132,9,68,0,0,2017,1
132,147,468,8,0,2017,1
132,535,33,30,0,2017,1
132,561,407,9,0,2017,1
132,567,2027,8,0,2017,1
132,2550,3001,7,0,2017,1
132,2551,822,8,0,2017,1
132,2552,34,28,0,2017,1
133,3,459,5,0,2017,1
133,8,96,0,0,2017,1
133,9,112,0,0,2017,1
133,147,420,8,0,2017,1
133,535,33,30,0,2017,1
133,561,583,9,0,2017,1
133,567,2140,8,0,2017,1
133,2550,3332,7,0,2017,1
133,2551,1377,8,0,2017,1
133,2552,40,28,0,2017,1
134,3,2612,5,0,2017,1
134,8,1584,0,0,2017,1
134,9,638,0,0,2017,1
134,147,13062,8,0,2017,1
134,535,86,30,0,2017,1
134,561,11928,9,0,2017,1
134,567,11042,8,0,2017,1
134,2550,100652,7,0,2017,1
134,2551,14178,8,0,2017,1
134,2552,346,28,0,2017,1
135,3,751,5,0,2017,1
135,8,172,0,0,2017,1
135,9,156,0,0,2017,1
135,147,1975,8,0,2017,1
135,535,43,30,0,2017,1
135,561,1459,9,0,2017,1
135,567,2672,8,0,2017,1
135,2550,5968,7,0,2017,1
135,2551,1445,8,0,2017,1
135,2552,59,28,0,2017,1
136,3,801,5,0,2017,1
136,8,147,0,0,2017,1
136,9,117,0,0,2017,1
136,147,1540,8,0,2017,1
136,535,113,30,0,2017,1
136,561,506,9,0,2017,1
136,567,2981,8,0,2017,1
136,2550,2275,7,0,2017,1
136,2551,1233,8,0,2017,1
136,2552,62,28,0,2017,1
137,3,169,5,0,2017,1
137,8,42,0,0,2017,1
137,9,44,0,0,2017,1
137,147,199,8,0,2017,1
137,535,10,30,0,2017,1
137,561,236,9,0,2017,1
137,567,972,8,0,2017,1
137,2550,1207,7,0,2017,1
137,2551,400,8,0,2017,1
137,2552,19,28,0,2017,1
138,3,774,5,0,2017,1
138,8,169,0,0,2017,1
138,9,107,0,0,2017,1
138,147,1347,8,0,2017,1
138,535,32,30,0,2017,1
138,561,788,9,0,2017,1
138,567,3563,8,0,2017,1
138,2550,6515,7,0,2017,1
138,2551,4042,8,0,2017,1
138,2552,71,28,0,2017,1
139,3,1852,5,0,2017,1
139,8,327,0,0,2017,1
139,9,210,0,0,2017,1
139,147,3438,8,0,2017,1
139,535,78,30,0,2017,1
139,561,2258,9,0,2017,1
139,567,7366,8,0,2017,1
139,2550,14319,7,0,2017,1
139,2551,5784,8,0,2017,1
139,2552,134,28,0,2017,1
140,3,108,5,0,2017,1
140,8,28,0,0,2017,1
140,9,32,0,0,2017,1
140,147,77,8,0,2017,1
140,535,9,30,0,2017,1
140,561,243,9,0,2017,1
140,567,712,8,0,2017,1
140,2550,1239,7,0,2017,1
140,2551,354,8,0,2017,1
140,2552,15,28,0,2017,1
141,3,463,5,0,2017,1
141,8,61,0,0,2017,1
141,9,81,0,0,2017,1
141,147,1145,8,0,2017,1
141,535,23,30,0,2017,1
141,561,534,9,0,2017,1
141,567,2287,8,0,2017,1
141,2550,1969,7,0,2017,1
141,2551,989,8,0,2017,1
141,2552,39,28,0,2017,1
142,3,651,5,0,2017,1
142,8,87,0,0,2017,1
142,9,92,0,0,2017,1
142,147,431,8,0,2017,1
142,535,25,30,0,2017,1
142,561,703,9,0,2017,1
142,567,2404,8,0,2017,1
142,2550,2922,7,0,2017,1
142,2551,2258,8,0,2017,1
142,2552,58,28,0,2017,1
143,3,963,5,0,2017,1
143,8,374,0,0,2017,1
143,9,180,0,0,2017,1
143,147,3649,8,0,2017,1
143,535,32,30,0,2017,1
143,561,2031,9,0,2017,1
143,567,2789,8,0,2017,1
143,2550,33344,7,0,2017,1
143,2551,3177,8,0,2017,1
143,2552,87,28,0,2017,1
144,3,3436,5,0,2017,1
144,8,389,0,0,2017,1
144,9,257,0,0,2017,1
144,147,2720,8,0,2017,1
144,535,113,30,0,2017,1
144,561,1597,9,0,2017,1
144,567,11960,8,0,2017,1
144,2550,9388,7,0,2017,1
144,2551,9482,8,0,2017,1
144,2552,263,28,0,2017,1
145,3,3502,5,0,2017,1
145,8,497,0,0,2017,1
145,9,204,0,0,2017,1
145,147,2512,8,0,2017,1
145,535,126,30,0,2017,1
145,561,1898,9,0,2017,1
145,567,11954,8,0,2017,1
145,2550,12156,7,0,2017,1
145,2551,9874,8,0,2017,1
145,2552,260,28,0,2017,1
146,3,97,5,0,2017,1
146,8,24,0,0,2017,1
146,9,34,0,0,2017,1
146,147,159,8,0,2017,1
146,535,6,30,0,2017,1
146,561,263,9,0,2017,1
146,567,740,8,0,2017,1
146,2550,1235,7,0,2017,1
146,2551,380,8,0,2017,1
146,2552,14,28,0,2017,1
147,3,552,5,0,2017,1
147,8,104,0,0,2017,1
147,9,68,0,0,2017,1
147,147,865,8,0,2017,1
147,535,31,30,0,2017,1
147,561,586,9,0,2017,1
147,567,2313,8,0,2017,1
147,2550,4011,7,0,2017,1
147,2551,963,8,0,2017,1
147,2552,46,28,0,2017,1
148,3,556,5,0,2017,1
148,8,111,0,0,2017,1
148,9,133,0,0,2017,1
148,147,900,8,0,2017,1
148,535,34,30,0,2017,1
148,561,666,9,0,2017,1
148,567,2467,8,0,2017,1
148,2550,4978,7,0,2017,1
148,2551,1069,8,0,2017,1
148,2552,51,28,0,2017,1
149,3,133,5,0,2017,1
149,8,79,0,0,2017,1
149,9,100,0,0,2017,1
149,147,180,8,0,2017,1
149,535,11,30,0,2017,1
149,561,338,9,0,2017,1
149,567,844,8,0,2017,1
149,2550,2247,7,0,2017,1
149,2551,502,8,0,2017,1
149,2552,20,28,0,2017,1
150,3,391,5,0,2017,1
150,8,118,0,0,2017,1
150,9,82,0,0,2017,1
150,147,1135,8,0,2017,1
150,535,46,30,0,2017,1
150,561,346,9,0,2017,1
150,567,2452,8,0,2017,1
150,2550,2765,7,0,2017,1
150,2551,719,8,0,2017,1
150,2552,42,28,0,2017,1
151,3,1293,5,0,2017,1
151,8,237,0,0,2017,1
151,9,97,0,0,2017,1
151,147,1737,8,0,2017,1
151,535,67,30,0,2017,1
151,561,1361,9,0,2017,1
151,567,6574,8,0,2017,1
151,2550,9569,7,0,2017,1
151,2551,5281,8,0,2017,1
151,2552,122,28,0,2017,1
152,3,3157,5,0,2017,1
152,8,679,0,0,2017,1
152,9,513,0,0,2017,1
152,147,6707,8,0,2017,1
152,535,263,30,0,2017,1
152,561,3684,9,0,2017,1
152,567,10972,8,0,2017,1
152,2550,32978,7,0,2017,1
152,2551,7270,8,0,2017,1
152,2552,216,28,0,2017,1
153,3,427,5,0,2017,1
153,8,85,0,0,2017,1
153,9,100,0,0,2017,1
153,147,914,8,0,2017,1
153,535,30,30,0,2017,1
153,561,494,9,0,2017,1
153,567,2082,8,0,2017,1
153,2550,2917,7,0,2017,1
153,2551,1000,8,0,2017,1
153,2552,56,28,0,2017,1
154,3,332,5,0,2017,1
154,8,77,0,0,2017,1
154,9,148,0,0,2017,1
154,147,735,8,0,2017,1
154,535,29,30,0,2017,1
154,561,388,9,0,2017,1
154,567,1408,8,0,2017,1
154,2550,3271,7,0,2017,1
154,2551,635,8,0,2017,1
154,2552,30,28,0,2017,1
155,3,127,5,0,2017,1
155,8,47,0,0,2017,1
155,9,36,0,0,2017,1
155,147,245,8,0,2017,1
155,535,25,30,0,2017,1
155,561,228,9,0,2017,1
155,567,772,8,0,2017,1
155,2550,1897,7,0,2017,1
155,2551,220,8,0,2017,1
155,2552,9,28,0,2017,1
156,3,458,5,0,2017,1
156,8,55,0,0,2017,1
156,9,62,0,0,2017,1
156,147,290,8,0,2017,1
156,535,29,30,0,2017,1
156,561,398,9,0,2017,1
156,567,2654,8,0,2017,1
156,2550,2324,7,0,2017,1
156,2551,1426,8,0,2017,1
156,2552,51,28,0,2017,1
157,3,1377,5,0,2017,1
157,8,330,0,0,2017,1
157,9,173,0,0,2017,1
157,147,4701,8,0,2017,1
157,535,281,30,0,2017,1
157,561,972,9,0,2017,1
157,567,7015,8,0,2017,1
157,2550,5791,7,0,2017,1
157,2551,2950,8,0,2017,1
157,2552,125,28,0,2017,1
158,3,170,5,0,2017,1
158,8,43,0,0,2017,1
158,9,54,0,0,2017,1
158,147,177,8,0,2017,1
158,535,29,30,0,2017,1
158,561,138,9,0,2017,1
158,567,1445,8,0,2017,1
158,2550,2044,7,0,2017,1
158,2551,244,8,0,2017,1
158,2552,19,28,0,2017,1
159,3,997,5,0,2017,1
159,8,160,0,0,2017,1
159,9,98,0,0,2017,1
159,147,1117,8,0,2017,1
159,535,28,30,0,2017,1
159,561,911,9,0,2017,1
159,567,3633,8,0,2017,1
159,2550,7172,7,0,2017,1
159,2551,3118,8,0,2017,1
159,2552,52,28,0,2017,1
160,3,2872,5,0,2017,1
160,8,397,0,0,2017,1
160,9,179,0,0,2017,1
160,147,2738,8,0,2017,1
160,535,105,30,0,2017,1
160,561,3086,9,0,2017,1
160,567,11705,8,0,2017,1
160,2550,16815,7,0,2017,1
160,2551,12726,8,0,2017,1
160,2552,285,28,0,2017,1
161,3,196,5,0,2017,1
161,8,29,0,0,2017,1
161,9,20,0,0,2017,1
161,147,298,8,0,2017,1
161,535,11,30,0,2017,1
161,561,201,9,0,2017,1
161,567,709,8,0,2017,1
161,2550,1235,7,0,2017,1
161,2551,393,8,0,2017,1
161,2552,17,28,0,2017,1
162,3,13686,5,0,2017,1
162,8,1792,0,0,2017,1
162,9,460,0,0,2017,1
162,147,11957,8,0,2017,1
162,535,318,30,0,2017,1
162,561,8700,9,0,2017,1
162,567,41614,8,0,2017,1
162,2550,56963,7,0,2017,1
162,2551,55269,8,0,2017,1
162,2552,1119,28,0,2017,1
163,3,346,5,0,2017,1
163,8,73,0,0,2017,1
163,9,46,0,0,2017,1
163,147,271,8,0,2017,1
163,535,20,30,0,2017,1
163,561,310,9,0,2017,1
163,567,1312,8,0,2017,1
163,2550,2652,7,0,2017,1
163,2551,802,8,0,2017,1
163,2552,30,28,0,2017,1
164,3,137,5,0,2017,1
164,8,37,0,0,2017,1
164,9,31,0,0,2017,1
164,147,121,8,0,2017,1
164,535,9,30,0,2017,1
164,561,331,9,0,2017,1
164,567,656,8,0,2017,1
164,2550,1159,7,0,2017,1
164,2551,536,8,0,2017,1
164,2552,12,28,0,2017,1
165,3,132,5,0,2017,1
165,8,8,0,0,2017,1
165,9,8,0,0,2017,1
165,147,83,8,0,2017,1
165,535,4,30,0,2017,1
165,561,51,9,0,2017,1
165,567,405,8,0,2017,1
165,2550,530,7,0,2017,1
165,2551,397,8,0,2017,1
165,2552,7,28,0,2017,1
166,3,274,5,0,2017,1
166,8,33,0,0,2017,1
166,9,40,0,0,2017,1
166,147,240,8,0,2017,1
166,535,14,30,0,2017,1
166,561,322,9,0,2017,1
166,567,1404,8,0,2017,1
166,2550,1728,7,0,2017,1
166,2551,789,8,0,2017,1
166,2552,25,28,0,2017,1
167,3,470,5,0,2017,1
167,8,86,0,0,2017,1
167,9,85,0,0,2017,1
167,147,716,8,0,2017,1
167,535,23,30,0,2017,1
167,561,610,9,0,2017,1
167,567,2115,8,0,2017,1
167,2550,2645,7,0,2017,1
167,2551,1118,8,0,2017,1
167,2552,34,28,0,2017,1
168,3,726,5,0,2017,1
168,8,102,0,0,2017,1
168,9,91,0,0,2017,1
168,147,854,8,0,2017,1
168,535,40,30,0,2017,1
168,561,731,9,0,2017,1
168,567,2359,8,0,2017,1
168,2550,3570,7,0,2017,1
168,2551,1302,8,0,2017,1
168,2552,47,28,0,2017,1
169,3,250,5,0,2017,1
169,8,66,0,0,2017,1
169,9,109,0,0,2017,1
169,147,504,8,0,2017,1
169,535,22,30,0,2017,1
169,561,673,9,0,2017,1
169,567,1118,8,0,2017,1
169,2550,2427,7,0,2017,1
169,2551,712,8,0,2017,1
169,2552,29,28,0,2017,1
170,3,246,5,0,2017,1
170,8,45,0,0,2017,1
170,9,18,0,0,2017,1
170,147,219,8,0,2017,1
170,535,13,30,0,2017,1
170,561,113,9,0,2017,1
170,567,1075,8,0,2017,1
170,2550,1042,7,0,2017,1
170,2551,900,8,0,2017,1
170,2552,8,28,0,2017,1
171,3,49,5,0,2017,1
171,8,31,0,0,2017,1
171,9,41,0,0,2017,1
171,147,176,8,0,2017,1
171,535,7,30,0,2017,1
171,561,170,9,0,2017,1
171,567,418,8,0,2017,1
171,2550,1426,7,0,2017,1
171,2551,266,8,0,2017,1
171,2552,12,28,0,2017,1
172,3,2339,5,0,2017,1
172,8,344,0,0,2017,1
172,9,279,0,0,2017,1
172,147,2516,8,0,2017,1
172,535,101,30,0,2017,1
172,561,2629,9,0,2017,1
172,567,10013,8,0,2017,1
172,2550,15513,7,0,2017,1
172,2551,7805,8,0,2017,1
172,2552,182,28,0,2017,1
173,3,1107,5,0,2017,1
173,8,178,0,0,2017,1
173,9,113,0,0,2017,1
173,147,1250,8,0,2017,1
173,535,65,30,0,2017,1
173,561,1162,9,0,2017,1
173,567,5775,8,0,2017,1
173,2550,5982,7,0,2017,1
173,2551,2886,8,0,2017,1
173,2552,90,28,0,2017,1
174,3,586,5,0,2017,1
174,8,120,0,0,2017,1
174,9,166,0,0,2017,1
174,147,377,8,0,2017,1
174,535,59,30,0,2017,1
174,561,1526,9,0,2017,1
174,567,3442,8,0,2017,1
174,2550,3259,7,0,2017,1
174,2551,1381,8,0,2017,1
174,2552,81,28,0,2017,1
175,3,675,5,0,2017,1
175,8,105,0,0,2017,1
175,9,83,0,0,2017,1
175,147,528,8,0,2017,1
175,535,26,30,0,2017,1
175,561,615,9,0,2017,1
175,567,2276,8,0,2017,1
175,2550,3654,7,0,2017,1
175,2551,1689,8,0,2017,1
175,2552,44,28,0,2017,1
176,3,673,5,0,2017,1
176,8,178,0,0,2017,1
176,9,148,0,0,2017,1
176,147,915,8,0,2017,1
176,535,65,30,0,2017,1
176,561,1039,9,0,2017,1
176,567,2991,8,0,2017,1
176,2550,4359,7,0,2017,1
176,2551,1225,8,0,2017,1
176,2552,56,28,0,2017,1
177,3,515,5,0,2017,1
177,8,118,0,0,2017,1
177,9,102,0,0,2017,1
177,147,1439,8,0,2017,1
177,535,61,30,0,2017,1
177,561,649,9,0,2017,1
177,567,2073,8,0,2017,1
177,2550,4589,7,0,2017,1
177,2551,1087,8,0,2017,1
177,2552,53,28,0,2017,1
178,3,252,5,0,2017,1
178,8,52,0,0,2017,1
178,9,40,0,0,2017,1
178,147,362,8,0,2017,1
178,535,16,30,0,2017,1
178,561,510,9,0,2017,1
178,567,2031,8,0,2017,1
178,2550,2664,7,0,2017,1
178,2551,1087,8,0,2017,1
178,2552,31,28,0,2017,1
179,3,411,5,0,2017,1
179,8,68,0,0,2017,1
