comuna_datachile_id,candidato_id,lista_id,partido_id,electo,votos_candidato,year,election_id
160,591,19,8,0,2274,2013,3
160,592,19,8,0,821,2013,3
160,593,12,8,0,995,2013,3
160,594,12,12,0,896,2013,3
160,595,16,4,0,1242,2013,3
160,596,16,4,0,577,2013,3
161,8,0,0,0,82,2013,3
161,9,0,0,0,148,2013,3
161,506,1,6,1,650,2013,3
161,550,13,10,1,1804,2013,3
161,552,1,7,0,461,2013,3
161,553,13,1,0,93,2013,3
161,554,2,8,0,75,2013,3
161,555,12,8,0,83,2013,3
161,556,16,4,0,62,2013,3
162,8,0,0,0,6498,2013,3
162,9,0,0,0,3823,2013,3
162,579,13,11,1,25315,2013,3
162,580,1,7,1,28729,2013,3
162,581,1,6,0,26187,2013,3
162,582,13,9,0,63890,2013,3
162,583,12,8,0,6665,2013,3
162,584,12,12,0,4544,2013,3
162,585,16,4,0,3671,2013,3
162,586,16,4,0,4026,2013,3
163,8,0,0,0,263,2013,3
163,9,0,0,0,344,2013,3
163,597,13,10,1,3264,2013,3
163,598,1,6,1,981,2013,3
163,599,1,7,0,865,2013,3
163,600,13,9,0,585,2013,3
163,601,16,4,0,200,2013,3
164,8,0,0,0,84,2013,3
164,9,0,0,0,253,2013,3
164,597,13,10,1,897,2013,3
164,598,1,6,1,271,2013,3
164,599,1,7,0,652,2013,3
164,600,13,9,0,1168,2013,3
164,601,16,4,0,120,2013,3
165,8,0,0,0,54,2013,3
165,9,0,0,0,91,2013,3
165,567,13,8,1,818,2013,3
165,568,13,8,1,179,2013,3
165,569,1,6,0,792,2013,3
165,570,2,8,0,99,2013,3
165,571,2,8,0,74,2013,3
165,572,12,8,0,41,2013,3
165,573,16,4,0,31,2013,3
166,8,0,0,0,168,2013,3
166,9,0,0,0,348,2013,3
166,579,13,11,1,1792,2013,3
166,580,1,7,1,1049,2013,3
166,581,1,6,0,753,2013,3
166,582,13,9,0,580,2013,3
166,583,12,8,0,154,2013,3
166,584,12,12,0,108,2013,3
166,585,16,4,0,68,2013,3
166,586,16,4,0,83,2013,3
167,8,0,0,0,220,2013,3
167,9,0,0,0,519,2013,3
167,506,1,6,1,1671,2013,3
167,550,13,10,1,4533,2013,3
167,552,1,7,0,777,2013,3
167,553,13,1,0,305,2013,3
167,554,2,8,0,202,2013,3
167,555,12,8,0,178,2013,3
167,556,16,4,0,178,2013,3
169,8,0,0,0,172,2013,3
169,9,0,0,0,540,2013,3
169,557,13,10,1,2222,2013,3
169,558,1,6,1,1217,2013,3
169,559,1,7,0,1112,2013,3
169,560,13,9,0,1251,2013,3
170,8,0,0,0,112,2013,3
170,9,0,0,0,171,2013,3
170,567,13,8,1,1470,2013,3
170,568,13,8,1,431,2013,3
170,569,1,6,0,963,2013,3
170,570,2,8,0,274,2013,3
170,571,2,8,0,155,2013,3
170,572,12,8,0,88,2013,3
170,573,16,4,0,105,2013,3
172,8,0,0,0,1440,2013,3
172,9,0,0,0,2130,2013,3
172,579,13,11,1,13773,2013,3
172,580,1,7,1,9862,2013,3
172,581,1,6,0,7217,2013,3
172,582,13,9,0,5295,2013,3
172,583,12,8,0,1173,2013,3
172,584,12,12,0,866,2013,3
172,585,16,4,0,643,2013,3
172,586,16,4,0,622,2013,3
174,8,0,0,0,335,2013,3
174,9,0,0,0,607,2013,3
174,574,13,9,1,4364,2013,3
174,575,13,11,1,5212,2013,3
174,576,1,6,0,1307,2013,3
174,577,1,7,0,530,2013,3
174,578,16,4,0,348,2013,3
175,8,0,0,0,294,2013,3
175,9,0,0,0,402,2013,3
175,597,13,10,1,5427,2013,3
175,598,1,6,1,1665,2013,3
175,599,1,7,0,1041,2013,3
175,600,13,9,0,735,2013,3
175,601,16,4,0,453,2013,3
176,8,0,0,0,435,2013,3
176,9,0,0,0,838,2013,3
176,544,13,11,1,4043,2013,3
176,545,1,6,1,3416,2013,3
176,546,1,7,0,473,2013,3
176,547,13,9,0,2760,2013,3
176,548,2,8,0,619,2013,3
176,549,12,8,0,526,2013,3
177,8,0,0,0,372,2013,3
177,9,0,0,0,624,2013,3
177,544,13,11,1,3768,2013,3
177,545,1,6,1,3428,2013,3
177,546,1,7,0,450,2013,3
177,547,13,9,0,2012,2013,3
177,548,2,8,0,602,2013,3
177,549,12,8,0,458,2013,3
178,8,0,0,0,193,2013,3
178,9,0,0,0,304,2013,3
178,597,13,10,1,2895,2013,3
178,598,1,6,1,1159,2013,3
178,599,1,7,0,745,2013,3
178,600,13,9,0,1909,2013,3
178,601,16,4,0,236,2013,3
179,8,0,0,0,241,2013,3
179,9,0,0,0,237,2013,3
179,561,13,9,1,2340,2013,3
179,562,2,8,1,3258,2013,3
179,563,2,8,0,100,2013,3
179,564,1,8,0,893,2013,3
179,565,1,8,0,195,2013,3
179,566,13,10,0,736,2013,3
180,8,0,0,0,154,2013,3
180,9,0,0,0,242,2013,3
180,597,13,10,1,1043,2013,3
180,598,1,6,1,149,2013,3
180,599,1,7,0,484,2013,3
180,600,13,9,0,871,2013,3
180,601,16,4,0,132,2013,3
181,8,0,0,0,141,2013,3
181,9,0,0,0,337,2013,3
181,544,13,11,1,1217,2013,3
181,545,1,6,1,1437,2013,3
181,546,1,7,0,213,2013,3
181,547,13,9,0,887,2013,3
181,548,2,8,0,236,2013,3
181,549,12,8,0,156,2013,3
182,8,0,0,0,159,2013,3
182,9,0,0,0,294,2013,3
182,535,13,38,1,342,2013,3
182,536,1,6,1,1086,2013,3
182,537,1,8,0,56,2013,3
182,538,13,10,0,928,2013,3
182,539,19,8,0,116,2013,3
182,540,19,8,0,80,2013,3
182,541,12,13,0,103,2013,3
182,542,12,12,0,81,2013,3
182,543,16,4,0,132,2013,3
185,8,0,0,0,190,2013,3
185,9,0,0,0,475,2013,3
185,535,13,38,1,679,2013,3
185,536,1,6,1,1697,2013,3
185,537,1,8,0,63,2013,3
185,538,13,10,0,1033,2013,3
185,539,19,8,0,190,2013,3
185,540,19,8,0,130,2013,3
185,541,12,13,0,136,2013,3
185,542,12,12,0,252,2013,3
185,543,16,4,0,303,2013,3
186,8,0,0,0,2957,2013,3
186,9,0,0,0,2032,2013,3
186,587,1,7,1,22428,2013,3
186,588,13,10,1,25859,2013,3
186,589,13,9,0,19237,2013,3
186,590,1,8,0,24009,2013,3
186,591,19,8,0,3413,2013,3
186,592,19,8,0,1490,2013,3
186,593,12,8,0,2333,2013,3
186,594,12,12,0,2247,2013,3
186,595,16,4,0,2371,2013,3
186,596,16,4,0,1179,2013,3
188,8,0,0,0,217,2013,3
188,9,0,0,0,216,2013,3
188,597,13,10,1,2928,2013,3
188,598,1,6,1,1389,2013,3
188,599,1,7,0,578,2013,3
188,600,13,9,0,658,2013,3
188,601,16,4,0,260,2013,3
189,8,0,0,0,10,2013,3
189,9,0,0,0,10,2013,3
189,567,13,8,1,79,2013,3
189,568,13,8,1,25,2013,3
189,569,1,6,0,38,2013,3
189,570,2,8,0,32,2013,3
189,571,2,8,0,26,2013,3
189,572,12,8,0,15,2013,3
189,573,16,4,0,7,2013,3
191,8,0,0,0,2455,2013,3
191,9,0,0,0,2831,2013,3
191,557,13,10,1,28711,2013,3
191,558,1,6,1,12276,2013,3
191,559,1,7,0,9419,2013,3
191,560,13,9,0,10794,2013,3
192,8,0,0,0,1142,2013,3
192,9,0,0,0,1506,2013,3
192,574,13,9,1,15247,2013,3
192,575,13,11,1,10418,2013,3
192,576,1,6,0,6149,2013,3
192,577,1,7,0,2786,2013,3
192,578,16,4,0,1812,2013,3
193,8,0,0,0,686,2013,3
193,9,0,0,0,664,2013,3
193,579,13,11,1,5424,2013,3
193,580,1,7,1,3512,2013,3
193,581,1,6,0,2506,2013,3
193,582,13,9,0,3408,2013,3
193,583,12,8,0,633,2013,3
193,584,12,12,0,528,2013,3
193,585,16,4,0,388,2013,3
193,586,16,4,0,393,2013,3
195,8,0,0,0,70,2013,3
195,9,0,0,0,161,2013,3
195,574,13,9,1,686,2013,3
195,575,13,11,1,477,2013,3
195,576,1,6,0,274,2013,3
195,577,1,7,0,523,2013,3
195,578,16,4,0,149,2013,3
196,8,0,0,0,225,2013,3
196,9,0,0,0,694,2013,3
196,506,1,6,1,2475,2013,3
196,550,13,10,1,3563,2013,3
196,552,1,7,0,1256,2013,3
196,553,13,1,0,366,2013,3
196,554,2,8,0,424,2013,3
196,555,12,8,0,248,2013,3
196,556,16,4,0,228,2013,3
197,8,0,0,0,983,2013,3
197,9,0,0,0,1337,2013,3
197,579,13,11,1,6208,2013,3
197,580,1,7,1,5020,2013,3
197,581,1,6,0,4607,2013,3
197,582,13,9,0,2827,2013,3
197,583,12,8,0,690,2013,3
197,584,12,12,0,640,2013,3
197,585,16,4,0,466,2013,3
197,586,16,4,0,552,2013,3
198,8,0,0,0,37,2013,3
198,9,0,0,0,116,2013,3
198,557,13,10,1,319,2013,3
198,558,1,6,1,111,2013,3
198,559,1,7,0,111,2013,3
198,560,13,9,0,139,2013,3
199,8,0,0,0,121,2013,3
199,9,0,0,0,243,2013,3
199,597,13,10,1,2094,2013,3
199,598,1,6,1,533,2013,3
199,599,1,7,0,845,2013,3
199,600,13,9,0,1373,2013,3
199,601,16,4,0,143,2013,3
200,8,0,0,0,586,2013,3
200,9,0,0,0,1301,2013,3
200,506,1,6,1,3668,2013,3
200,550,13,10,1,4276,2013,3
200,552,1,7,0,1947,2013,3
200,553,13,1,0,638,2013,3
200,554,2,8,0,841,2013,3
200,555,12,8,0,471,2013,3
200,556,16,4,0,394,2013,3
203,8,0,0,0,75,2013,3
203,9,0,0,0,216,2013,3
203,597,13,10,1,1144,2013,3
203,598,1,6,1,189,2013,3
203,599,1,7,0,550,2013,3
203,600,13,9,0,895,2013,3
203,601,16,4,0,94,2013,3
205,8,0,0,0,2069,2013,3
205,9,0,0,0,1550,2013,3
205,587,1,7,1,5043,2013,3
205,588,13,10,1,12744,2013,3
205,589,13,9,0,14321,2013,3
205,590,1,8,0,8488,2013,3
205,591,19,8,0,2009,2013,3
205,592,19,8,0,811,2013,3
205,593,12,8,0,798,2013,3
205,594,12,12,0,826,2013,3
205,595,16,4,0,1093,2013,3
205,596,16,4,0,538,2013,3
208,8,0,0,0,135,2013,3
208,9,0,0,0,303,2013,3
208,544,13,11,1,816,2013,3
208,545,1,6,1,648,2013,3
208,546,1,7,0,480,2013,3
208,547,13,9,0,1420,2013,3
208,548,2,8,0,157,2013,3
208,549,12,8,0,139,2013,3
210,8,0,0,0,718,2013,3
210,9,0,0,0,625,2013,3
210,535,13,38,1,11148,2013,3
210,536,1,6,1,4527,2013,3
210,537,1,8,0,258,2013,3
210,538,13,10,0,3305,2013,3
210,539,19,8,0,1300,2013,3
210,540,19,8,0,194,2013,3
210,541,12,13,0,333,2013,3
210,542,12,12,0,283,2013,3
210,543,16,4,0,394,2013,3
211,8,0,0,0,1293,2013,3
211,9,0,0,0,1229,2013,3
211,579,13,11,1,9550,2013,3
211,580,1,7,1,6111,2013,3
211,581,1,6,0,5708,2013,3
211,582,13,9,0,4711,2013,3
211,583,12,8,0,1291,2013,3
211,584,12,12,0,968,2013,3
211,585,16,4,0,722,2013,3
211,586,16,4,0,757,2013,3
212,8,0,0,0,3667,2013,3
212,9,0,0,0,3280,2013,3
212,587,1,7,1,11360,2013,3
212,588,13,10,1,16268,2013,3
212,589,13,9,0,24755,2013,3
212,590,1,8,0,17479,2013,3
212,591,19,8,0,3995,2013,3
212,592,19,8,0,1672,2013,3
212,593,12,8,0,1767,2013,3
212,594,12,12,0,2073,2013,3
212,595,16,4,0,1970,2013,3
212,596,16,4,0,1186,2013,3
213,8,0,0,0,135,2013,3
213,9,0,0,0,269,2013,3
213,597,13,10,1,2024,2013,3
213,598,1,6,1,364,2013,3
213,599,1,7,0,931,2013,3
213,600,13,9,0,1185,2013,3
213,601,16,4,0,155,2013,3
216,8,0,0,0,211,2013,3
216,9,0,0,0,306,2013,3
216,597,13,10,1,3229,2013,3
216,598,1,6,1,859,2013,3
216,599,1,7,0,767,2013,3
216,600,13,9,0,1103,2013,3
216,601,16,4,0,245,2013,3
218,8,0,0,0,167,2013,3
218,9,0,0,0,482,2013,3
218,597,13,10,1,4027,2013,3
218,598,1,6,1,935,2013,3
218,599,1,7,0,968,2013,3
218,600,13,9,0,1431,2013,3
218,601,16,4,0,229,2013,3
219,8,0,0,0,165,2013,3
219,9,0,0,0,290,2013,3
219,597,13,10,1,2202,2013,3
219,598,1,6,1,977,2013,3
219,599,1,7,0,1125,2013,3
219,600,13,9,0,1353,2013,3
219,601,16,4,0,297,2013,3
220,8,0,0,0,213,2013,3
220,9,0,0,0,388,2013,3
220,544,13,11,1,1268,2013,3
220,545,1,6,1,1601,2013,3
220,546,1,7,0,1107,2013,3
220,547,13,9,0,806,2013,3
220,548,2,8,0,204,2013,3
220,549,12,8,0,202,2013,3
221,8,0,0,0,203,2013,3
221,9,0,0,0,213,2013,3
221,587,1,7,1,6734,2013,3
221,588,13,10,1,1134,2013,3
221,589,13,9,0,1100,2013,3
221,590,1,8,0,837,2013,3
221,591,19,8,0,173,2013,3
221,592,19,8,0,60,2013,3
221,593,12,8,0,91,2013,3
221,594,12,12,0,102,2013,3
221,595,16,4,0,109,2013,3
221,596,16,4,0,54,2013,3
223,8,0,0,0,112,2013,3
223,9,0,0,0,174,2013,3
223,597,13,10,1,1545,2013,3
223,598,1,6,1,433,2013,3
223,599,1,7,0,602,2013,3
223,600,13,9,0,1164,2013,3
223,601,16,4,0,144,2013,3
224,8,0,0,0,110,2013,3
224,9,0,0,0,260,2013,3
224,535,13,38,1,476,2013,3
224,536,1,6,1,794,2013,3
224,537,1,8,0,34,2013,3
224,538,13,10,0,937,2013,3
224,539,19,8,0,147,2013,3
224,540,19,8,0,71,2013,3
224,541,12,13,0,63,2013,3
224,542,12,12,0,94,2013,3
224,543,16,4,0,92,2013,3
225,8,0,0,0,54,2013,3
225,9,0,0,0,59,2013,3
225,561,13,9,1,746,2013,3
225,562,2,8,1,764,2013,3
225,563,2,8,0,24,2013,3
225,564,1,8,0,226,2013,3
225,565,1,8,0,68,2013,3
225,566,13,10,0,202,2013,3
227,8,0,0,0,7,2013,3
227,9,0,0,0,14,2013,3
227,561,13,9,1,170,2013,3
227,562,2,8,1,31,2013,3
227,563,2,8,0,2,2013,3
227,564,1,8,0,40,2013,3
227,565,1,8,0,18,2013,3
227,566,13,10,0,36,2013,3
228,8,0,0,0,2054,2013,3
228,9,0,0,0,1326,2013,3
228,587,1,7,1,20397,2013,3
228,588,13,10,1,15973,2013,3
228,589,13,9,0,11807,2013,3
228,590,1,8,0,24274,2013,3
228,591,19,8,0,2120,2013,3
228,592,19,8,0,1040,2013,3
228,593,12,8,0,1665,2013,3
228,594,12,12,0,1240,2013,3
228,595,16,4,0,1733,2013,3
228,596,16,4,0,871,2013,3
231,8,0,0,0,3321,2013,3
231,9,0,0,0,2690,2013,3
231,579,13,11,1,23162,2013,3
231,580,1,7,1,11197,2013,3
231,581,1,6,0,9979,2013,3
231,582,13,9,0,10818,2013,3
231,583,12,8,0,3444,2013,3
231,584,12,12,0,2644,2013,3
231,585,16,4,0,1947,2013,3
231,586,16,4,0,2169,2013,3
232,8,0,0,0,4027,2013,3
232,9,0,0,0,2466,2013,3
232,587,1,7,1,78790,2013,3
232,588,13,10,1,21737,2013,3
232,589,13,9,0,20736,2013,3
232,590,1,8,0,6138,2013,3
232,591,19,8,0,3713,2013,3
232,592,19,8,0,1540,2013,3
232,593,12,8,0,1682,2013,3
232,594,12,12,0,1697,2013,3
232,595,16,4,0,2248,2013,3
232,596,16,4,0,1043,2013,3
233,8,0,0,0,2123,2013,3
233,9,0,0,0,2480,2013,3
233,557,13,10,1,41420,2013,3
233,558,1,6,1,10862,2013,3
233,559,1,7,0,10075,2013,3
233,560,13,9,0,5153,2013,3
234,8,0,0,0,131,2013,3
234,9,0,0,0,324,2013,3
234,557,13,10,1,1868,2013,3
234,558,1,6,1,738,2013,3
234,559,1,7,0,563,2013,3
234,560,13,9,0,833,2013,3
235,8,0,0,0,484,2013,3
235,9,0,0,0,842,2013,3
235,557,13,10,1,7664,2013,3
235,558,1,6,1,3894,2013,3
235,559,1,7,0,3127,2013,3
235,560,13,9,0,1477,2013,3
236,8,0,0,0,66,2013,3
236,9,0,0,0,143,2013,3
236,597,13,10,1,553,2013,3
236,598,1,6,1,123,2013,3
236,599,1,7,0,480,2013,3
236,600,13,9,0,530,2013,3
236,601,16,4,0,62,2013,3
237,8,0,0,0,191,2013,3
237,9,0,0,0,290,2013,3
237,574,13,9,1,1675,2013,3
237,575,13,11,1,1956,2013,3
237,576,1,6,0,477,2013,3
237,577,1,7,0,267,2013,3
237,578,16,4,0,183,2013,3
238,8,0,0,0,1508,2013,3
238,9,0,0,0,918,2013,3
238,561,13,9,1,18764,2013,3
238,562,2,8,1,11714,2013,3
238,563,2,8,0,816,2013,3
238,564,1,8,0,9915,2013,3
238,565,1,8,0,2011,2013,3
238,566,13,10,0,4240,2013,3
239,8,0,0,0,68,2013,3
239,9,0,0,0,228,2013,3
239,557,13,10,1,426,2013,3
239,558,1,6,1,261,2013,3
239,559,1,7,0,118,2013,3
239,560,13,9,0,820,2013,3
241,8,0,0,0,316,2013,3
241,9,0,0,0,767,2013,3
241,557,13,10,1,4128,2013,3
241,558,1,6,1,1896,2013,3
241,559,1,7,0,1520,2013,3
241,560,13,9,0,1627,2013,3
244,8,0,0,0,190,2013,3
244,9,0,0,0,475,2013,3
244,557,13,10,1,2363,2013,3
244,558,1,6,1,1217,2013,3
244,559,1,7,0,634,2013,3
244,560,13,9,0,1139,2013,3
245,8,0,0,0,66,2013,3
245,9,0,0,0,274,2013,3
245,557,13,10,1,574,2013,3
245,558,1,6,1,630,2013,3
245,559,1,7,0,167,2013,3
245,560,13,9,0,664,2013,3
246,8,0,0,0,265,2013,3
246,9,0,0,0,682,2013,3
246,557,13,10,1,1659,2013,3
246,558,1,6,1,1512,2013,3
246,559,1,7,0,677,2013,3
246,560,13,9,0,3349,2013,3
247,8,0,0,0,84,2013,3
247,9,0,0,0,362,2013,3
247,557,13,10,1,1151,2013,3
247,558,1,6,1,673,2013,3
247,559,1,7,0,337,2013,3
247,560,13,9,0,779,2013,3
248,8,0,0,0,73,2013,3
248,9,0,0,0,209,2013,3
248,544,13,11,1,636,2013,3
248,545,1,6,1,650,2013,3
248,546,1,7,0,82,2013,3
248,547,13,9,0,382,2013,3
248,548,2,8,0,85,2013,3
248,549,12,8,0,89,2013,3
249,8,0,0,0,2359,2013,3
249,9,0,0,0,2009,2013,3
249,579,13,11,1,15769,2013,3
249,580,1,7,1,10186,2013,3
249,581,1,6,0,8062,2013,3
249,582,13,9,0,7302,2013,3
249,583,12,8,0,2989,2013,3
249,584,12,12,0,1987,2013,3
249,585,16,4,0,1576,2013,3
249,586,16,4,0,1556,2013,3
250,8,0,0,0,213,2013,3
250,9,0,0,0,396,2013,3
250,544,13,11,1,1450,2013,3
250,545,1,6,1,1474,2013,3
250,546,1,7,0,178,2013,3
250,547,13,9,0,661,2013,3
250,548,2,8,0,220,2013,3
250,549,12,8,0,179,2013,3
251,8,0,0,0,279,2013,3
251,9,0,0,0,545,2013,3
251,535,13,38,1,1190,2013,3
251,536,1,6,1,2271,2013,3
251,537,1,8,0,108,2013,3
251,538,13,10,0,2082,2013,3
251,539,19,8,0,320,2013,3
251,540,19,8,0,100,2013,3
251,541,12,13,0,142,2013,3
251,542,12,12,0,189,2013,3
251,543,16,4,0,295,2013,3
254,8,0,0,0,81,2013,3
254,9,0,0,0,249,2013,3
254,557,13,10,1,1055,2013,3
254,558,1,6,1,321,2013,3
254,559,1,7,0,238,2013,3
254,560,13,9,0,1223,2013,3
255,8,0,0,0,228,2013,3
255,9,0,0,0,352,2013,3
255,597,13,10,1,3751,2013,3
255,598,1,6,1,932,2013,3
255,599,1,7,0,790,2013,3
255,600,13,9,0,468,2013,3
255,601,16,4,0,199,2013,3
256,8,0,0,0,1884,2013,3
256,9,0,0,0,1288,2013,3
256,579,13,11,1,16015,2013,3
256,580,1,7,1,8739,2013,3
256,581,1,6,0,7173,2013,3
256,582,13,9,0,6978,2013,3
256,583,12,8,0,1819,2013,3
256,584,12,12,0,1415,2013,3
256,585,16,4,0,1276,2013,3
256,586,16,4,0,1038,2013,3
258,8,0,0,0,197,2013,3
258,9,0,0,0,398,2013,3
258,535,13,38,1,826,2013,3
258,536,1,6,1,1319,2013,3
258,537,1,8,0,38,2013,3
258,538,13,10,0,2209,2013,3
258,539,19,8,0,237,2013,3
258,540,19,8,0,88,2013,3
258,541,12,13,0,162,2013,3
258,542,12,12,0,145,2013,3
258,543,16,4,0,340,2013,3
259,8,0,0,0,3290,2013,3
259,9,0,0,0,2407,2013,3
259,597,13,10,1,32178,2013,3
259,598,1,6,1,29812,2013,3
259,599,1,7,0,7066,2013,3
259,600,13,9,0,9954,2013,3
259,601,16,4,0,6489,2013,3
260,8,0,0,0,147,2013,3
260,9,0,0,0,307,2013,3
260,535,13,38,1,767,2013,3
260,536,1,6,1,915,2013,3
260,537,1,8,0,21,2013,3
260,538,13,10,0,588,2013,3
260,539,19,8,0,149,2013,3
260,540,19,8,0,40,2013,3
260,541,12,13,0,47,2013,3
260,542,12,12,0,86,2013,3
260,543,16,4,0,124,2013,3
262,8,0,0,0,2404,2013,3
262,9,0,0,0,2341,2013,3
262,579,13,11,1,18540,2013,3
262,580,1,7,1,11406,2013,3
262,581,1,6,0,11391,2013,3
262,582,13,9,0,10661,2013,3
262,583,12,8,0,2366,2013,3
262,584,12,12,0,2107,2013,3
262,585,16,4,0,1735,2013,3
262,586,16,4,0,1587,2013,3
264,8,0,0,0,2195,2013,3
264,9,0,0,0,1903,2013,3
264,579,13,11,1,16961,2013,3
264,580,1,7,1,8773,2013,3
264,581,1,6,0,6484,2013,3
264,582,13,9,0,7393,2013,3
264,583,12,8,0,2302,2013,3
264,584,12,12,0,1971,2013,3
264,585,16,4,0,1223,2013,3
264,586,16,4,0,1234,2013,3
265,8,0,0,0,876,2013,3
265,9,0,0,0,898,2013,3
265,597,13,10,1,12512,2013,3
265,598,1,6,1,3123,2013,3
265,599,1,7,0,2609,2013,3
265,600,13,9,0,2639,2013,3
265,601,16,4,0,960,2013,3
266,8,0,0,0,312,2013,3
266,9,0,0,0,418,2013,3
266,597,13,10,1,6094,2013,3
266,598,1,6,1,2236,2013,3
266,599,1,7,0,910,2013,3
266,600,13,9,0,778,2013,3
266,601,16,4,0,354,2013,3
269,8,0,0,0,365,2013,3
269,9,0,0,0,811,2013,3
269,506,1,6,1,4851,2013,3
269,550,13,10,1,4600,2013,3
269,552,1,7,0,1996,2013,3
269,553,13,1,0,525,2013,3
269,554,2,8,0,585,2013,3
269,555,12,8,0,368,2013,3
269,556,16,4,0,319,2013,3
271,8,0,0,0,61,2013,3
271,9,0,0,0,130,2013,3
271,574,13,9,1,1103,2013,3
271,575,13,11,1,431,2013,3
271,576,1,6,0,439,2013,3
271,577,1,7,0,153,2013,3
271,578,16,4,0,63,2013,3
273,8,0,0,0,230,2013,3
273,9,0,0,0,518,2013,3
273,557,13,10,1,3077,2013,3
273,558,1,6,1,967,2013,3
273,559,1,7,0,1281,2013,3
273,560,13,9,0,948,2013,3
274,8,0,0,0,6,2013,3
274,9,0,0,0,10,2013,3
274,561,13,9,1,90,2013,3
274,562,2,8,1,57,2013,3
274,563,2,8,0,0,2013,3
274,564,1,8,0,149,2013,3
274,565,1,8,0,8,2013,3
274,566,13,10,0,23,2013,3
278,8,0,0,0,249,2013,3
278,9,0,0,0,409,2013,3
278,574,13,9,1,1619,2013,3
278,575,13,11,1,5563,2013,3
278,576,1,6,0,1039,2013,3
278,577,1,7,0,1046,2013,3
278,578,16,4,0,349,2013,3
280,8,0,0,0,3722,2013,3
280,9,0,0,0,3828,2013,3
280,579,13,11,1,28869,2013,3
280,580,1,7,1,16950,2013,3
280,581,1,6,0,16931,2013,3
280,582,13,9,0,10421,2013,3
280,583,12,8,0,3688,2013,3
280,584,12,12,0,3250,2013,3
280,585,16,4,0,2432,2013,3
280,586,16,4,0,2328,2013,3
281,8,0,0,0,834,2013,3
281,9,0,0,0,1447,2013,3
281,535,13,38,1,3710,2013,3
281,536,1,6,1,7552,2013,3
281,537,1,8,0,305,2013,3
281,538,13,10,0,5410,2013,3
281,539,19,8,0,831,2013,3
281,540,19,8,0,373,2013,3
281,541,12,13,0,538,2013,3
281,542,12,12,0,806,2013,3
281,543,16,4,0,1049,2013,3
284,8,0,0,0,83,2013,3
284,9,0,0,0,242,2013,3
284,535,13,38,1,440,2013,3
284,536,1,6,1,561,2013,3
284,537,1,8,0,27,2013,3
284,538,13,10,0,617,2013,3
284,539,19,8,0,80,2013,3
284,540,19,8,0,55,2013,3
284,541,12,13,0,72,2013,3
284,542,12,12,0,93,2013,3
284,543,16,4,0,101,2013,3
286,8,0,0,0,1160,2013,3
286,9,0,0,0,1243,2013,3
286,597,13,10,1,13332,2013,3
286,598,1,6,1,3581,2013,3
286,599,1,7,0,5885,2013,3
286,600,13,9,0,3413,2013,3
286,601,16,4,0,1494,2013,3
287,8,0,0,0,6,2013,3
287,9,0,0,0,10,2013,3
287,561,13,9,1,86,2013,3
287,562,2,8,1,68,2013,3
287,563,2,8,0,4,2013,3
287,564,1,8,0,61,2013,3
287,565,1,8,0,17,2013,3
287,566,13,10,0,23,2013,3
288,8,0,0,0,216,2013,3
288,9,0,0,0,493,2013,3
288,544,13,11,1,2552,2013,3
288,545,1,6,1,880,2013,3
288,546,1,7,0,1137,2013,3
288,547,13,9,0,1311,2013,3
288,548,2,8,0,327,2013,3
288,549,12,8,0,370,2013,3
290,8,0,0,0,1353,2013,3
290,9,0,0,0,1109,2013,3
290,587,1,7,1,5660,2013,3
290,588,13,10,1,10403,2013,3
290,589,13,9,0,11309,2013,3
290,590,1,8,0,6669,2013,3
290,591,19,8,0,1508,2013,3
290,592,19,8,0,684,2013,3
290,593,12,8,0,704,2013,3
290,594,12,12,0,679,2013,3
290,595,16,4,0,868,2013,3
290,596,16,4,0,423,2013,3
291,8,0,0,0,239,2013,3
291,9,0,0,0,235,2013,3
291,587,1,7,1,3097,2013,3
291,588,13,10,1,1430,2013,3
291,589,13,9,0,1313,2013,3
291,590,1,8,0,679,2013,3
291,591,19,8,0,173,2013,3
291,592,19,8,0,71,2013,3
291,593,12,8,0,149,2013,3
291,594,12,12,0,128,2013,3
291,595,16,4,0,141,2013,3
291,596,16,4,0,75,2013,3
292,8,0,0,0,115,2013,3
292,9,0,0,0,251,2013,3
292,557,13,10,1,1811,2013,3
292,558,1,6,1,732,2013,3
292,559,1,7,0,460,2013,3
292,560,13,9,0,777,2013,3
293,8,0,0,0,1417,2013,3
293,9,0,0,0,988,2013,3
293,587,1,7,1,7831,2013,3
293,588,13,10,1,11439,2013,3
293,589,13,9,0,9955,2013,3
293,590,1,8,0,9966,2013,3
293,591,19,8,0,1776,2013,3
293,592,19,8,0,849,2013,3
293,593,12,8,0,753,2013,3
293,594,12,12,0,771,2013,3
293,595,16,4,0,1141,2013,3
293,596,16,4,0,512,2013,3
294,8,0,0,0,239,2013,3
294,9,0,0,0,527,2013,3
294,535,13,38,1,743,2013,3
294,536,1,6,1,1318,2013,3
294,537,1,8,0,64,2013,3
294,538,13,10,0,1776,2013,3
294,539,19,8,0,264,2013,3
294,540,19,8,0,115,2013,3
294,541,12,13,0,143,2013,3
294,542,12,12,0,231,2013,3
294,543,16,4,0,188,2013,3
295,8,0,0,0,175,2013,3
295,9,0,0,0,361,2013,3
295,557,13,10,1,2448,2013,3
295,558,1,6,1,984,2013,3
295,559,1,7,0,595,2013,3
295,560,13,9,0,902,2013,3
296,8,0,0,0,186,2013,3
296,9,0,0,0,338,2013,3
